Orthogroup	Arabidopsis_arenosa	Conringia_planisiliqua
OG0002410	jg3084, jg30388, jg11293	CP9_g29070_DN3_SP8_c.t1
OG0002411	jg30396	CP7_g45881_DN3_SP2_c.t1
OG0002411	jg3096	CP9_g29083_DN3_SP1_c.t1
OG0002412	jg30419	CP7_g45862_DN3_SP0_c.t1
OG0002412	jg3128	CP9_g29113_DN3_SP1_c.t1
OG0002413	jg2424, jg14373	CP9_g28438_DN3_SP8_c.t1
OG0002414	jg2437	CP9_g28452_DN3_SP7_c.t1
OG0002415	jg31143	CP7_g45259_DN3_SP0_c.t1
OG0002416	jg2443	CP9_g28458_DN3_SP8_c.t1
OG0002416	jg31145	CP7_g45257_DN3_SP8_c.t1
OG0002417	jg31124	CP7_g45278_DN3_SP7_c.t1
OG0002417	jg2503	CP9_g28512_DN3_SP8_c.t1
OG0002418	jg2480	CP9_g28486_DN3_SP0_c.t1
OG0002418	jg2508	CP9_g28520_DN3_SP0_c.t1
OG0002419	jg9577	CP5_g1140_DN3_SP8_c.t1
OG0002419	jg28261	CP12_g29855_DN3_SP7_c.t1
OG0002420	jg12754	CP19_g17895_DN3_SP3_c.t1
OG0002420	jg506	CP2_g48915_DN3_SP7_c.t1
OG0002422	jg13559	CP13_g19216_DN3_SP8_c.t1
OG0002422	jg12638	CP5_g1390_DN3_SP2_c.t1
OG0002424	jg29587, jg28308	CP5_g1801_DN3_SP0_c.t1
OG0002425	jg10744	CP6_g6963_DN3_SP7_c.t1
OG0002426	jg20547	CP13_g19985_DN3_SP0_c.t1
OG0002426	jg10665	CP6_g6894_DN3_SP0_c.t1
OG0002428	jg20278	CP13_g19806_DN3_SP0_c.t1, CP13_g19734_DN3_SP0_c.t1
OG0002429	jg10880	CP6_g7095_DN3_SP1_c.t1
OG0002429	jg20302	CP13_g19752_DN3_SP4_c.t1
OG0002430	jg7505	CP20_g4339_DN3_SP8_c.t1
OG0002430	jg10156	CP19_g18316_DN3_SP6_c.t1
OG0002431	jg8394, jg24466	CP5_g107_DN3_SP4_c.t1
OG0002432	jg10247	CP19_g18394_DN3_SP0_c.t1
OG0002434	jg7646	CP20_g4457_DN3_SP7_c.t1
OG0002434	jg10272	CP19_g18423_DN3_SP7_c.t1
OG0002435	jg7665	CP11_g31787_DN3_SP8_c.t1
OG0002435	jg10290	CP19_g18437_DN3_SP6_c.t1
OG0002436	jg7673	CP11_g31801_DN3_SP2_c.t1
OG0002436	jg10303	CP19_g18449_DN3_SP8_c.t1
OG0002437	jg20655	CP13_g20098_DN3_SP0_c.t1
OG0002437	jg10566	CP6_g6823_DN3_SP0_c.t1
OG0002438	jg10483	CP6_g6766_DN3_SP0_c.t1
OG0002440	jg7804	CP11_g31921_DN2_SP0_c.t1
OG0002440	jg10454	CP6_g6745_DN2_SP0_c.t1
OG0002441	jg10408	CP6_g6698_DN3_SP5_c.t1
OG0002442	jg10399	CP6_g6687_DN3_SP0_c.t1, CP19_g18524_DN3_SP0_c.t1
OG0002442	jg10398	CP19_g18523_DN3_SP0_c.t1
OG0002444	jg4121	CP2_g48798_DN3_SP0_c.t1
OG0002445	jg893, jg889	CP2_g49217_DN3_SP0_c.t1
OG0002446	jg16169	CP3_g13284_DN3_SP3_c.t1
OG0002446	jg19973	CP4_g24146_DN3_SP4_c.t1
OG0002447	jg19704	CP4_g24363_DN3_SP0_c.t1
OG0002447	jg16011	CP3_g13424_DN3_SP0_c.t1
OG0002449	jg15808, jg33316	CP3_g13563_DN3_SP0_c.t1
OG0002450	jg19466	CP4_g24545_DN3_SP8_c.t1
OG0002450	jg15753	CP3_g13604_DN3_SP7_c.t1
OG0002451	jg19413	CP4_g24585_DN3_SP1_c.t1
OG0002451	jg15675	CP3_g13639_DN3_SP0_c.t1
OG0002453	jg15364	CP3_g13933_DN3_SP8_c.t1
OG0002453	jg19054	CP4_g24853_DN3_SP7_c.t1
OG0002454	jg18852	CP4_g25034_DN3_SP8_c.t1
OG0002455	jg15548, jg15263	CP3_g14029_DN3_SP0_c.t1
OG0002456	jg15177	CP3_g14103_DN3_SP8_c.t1
OG0002458	jg27997	CP10_g43677_DN3_SP2_c.t1
OG0002459	jg8656	CP5_g335_DN3_SP0_c.t1
OG0002460	jg28061	CP10_g43636_DN3_SP5_c.t1
OG0002461	jg28179	CP10_g43542_DN3_SP0_c.t1
OG0002462	jg19326	CP4_g24659_DN3_SP2_c.t1, CP4_g24660_DN3_SP1_c.t1, CP4_g24658_DN3_SP1_c.t1
OG0002464	jg7579	CP20_g4387_DN3_SP7_c.t1
OG0002465	jg8635	CP5_g310_DN3_SP0_c.t1
OG0002465	jg16812	CP16_g55005_DN2_SP0_c.t1
OG0002466	jg32078	CP7_g44493_DN3_SP0_c.t1
OG0002467	jg7620	CP20_g4421_DN3_SP7_c.t1
OG0002467	jg10252	CP19_g18401_DN3_SP8_c.t1
OG0002469	jg9576	CP5_g1139_DN3_SP1_c.t1
OG0002470	jg19802	CP4_g24282_DN3_SP0_c.t1
OG0002470	jg19801	CP4_g24283_DN3_SP3_c.t1
OG0002471	jg27909, jg19787	CP4_g24293_DN3_SP0_c.t1
OG0002472	jg19683	CP4_g24381_DN3_SP6_c.t1
OG0002472	jg6259	CP2_g48324_DN3_SP8_c.t1
OG0002473	jg24339	CP10_g42446_DN3_SP8_c.t1
OG0002476	jg24787	CP10_g42835_DN3_SP6_c.t1
OG0002476	jg24786	CP10_g42834_DN3_SP3_c.t1
OG0002477	jg3887	CP11_g33712_DN3_SP0_c.t1
OG0002477	jg24805	CP10_g42854_DN3_SP8_c.t1
OG0002478	jg4478, jg4311	CP11_g33346_DN3_SP0_c.t1
OG0002480	jg25399	CP6_g7771_DN3_SP0_c.t1, CP5_g2091_DN3_SP0_c.t1
OG0002481	jg25418	CP10_g43378_DN3_SP7_c.t1
OG0002481	jg33638	CP7_g46325_DN3_SP8_c.t1
OG0002482	jg11183, jg11271	CP6_g7369_DN2_SP0_c.t1
OG0002483	jg25776	CP12_g30039_DN3_SP6_c.t1
OG0002483	jg11025	CP6_g7222_DN3_SP8_c.t1
OG0002484	jg11029	CP6_g7226_DN3_SP0_c.t1
OG0002484	jg25783	CP12_g30047_DN3_SP0_c.t1
OG0002486	jg2097	CP9_g28185_DN3_SP0_c.t1
OG0002487	jg12103	CP5_g1854_DN3_SP5_c.t1
OG0002488	jg32527	CP50_g6557_DN2_SP0_c.t1, CP6_g9628_DN1_SP0_c.t1, CP26_g51180_DN2_SP0_c.t1
OG0002489	jg5733	CP8_g54463_DN3_SP8_c.t1
OG0002490	jg15019	CP3_g14232_DN3_SP0_c.t1
OG0002490	jg15017	CP3_g14233_DN3_SP0_c.t1
OG0002491	jg28549	CP1_g36544_DN2_SP0_c.t1
OG0002491	jg2717	CP9_g28725_DN2_SP0_c.t1
OG0002492	jg1183	CP2_g49488_DN3_SP1_c.t1
OG0002492	jg29341	CP1_g37252_DN2_SP0_c.t1
OG0002493	jg1241, jg1229	CP2_g49548_DN3_SP7_c.t1
OG0002493	jg29359	CP1_g37269_DN3_SP8_c.t1
OG0002494	jg29420	CP1_g37324_DN3_SP1_c.t1
OG0002494	jg29421	CP1_g37325_DN3_SP5_c.t1
OG0002496	jg13352	CP13_g19347_DN3_SP8_c.t1
OG0002497	jg29819	CP1_g37655_DN3_SP8_c.t1
OG0002497	jg13209	CP13_g19458_DN3_SP5_c.t1
OG0002498	jg13126	CP13_g19518_DN3_SP2_c.t1
OG0002498	jg29873	CP1_g37704_DN3_SP8_c.t1
OG0002500	jg29956	CP1_g37782_DN3_SP5_c.t1
OG0002500	jg12989	CP13_g19626_DN3_SP7_c.t1
OG0002501	jg30055	CP7_g46165_DN3_SP8_c.t1
OG0002501	jg3722	CP9_g29669_DN3_SP7_c.t1
OG0002502	jg21712	CP8_g52875_DN3_SP6_c.t1
OG0002503	jg30790	CP7_g45559_DN2_SP0_c.t1
OG0002503	jg3496	CP9_g29462_DN3_SP0_c.t1
OG0002504	jg2662, jg30910	CP9_g28665_DN3_SP3_c.t1
OG0002505	jg30927	CP7_g45425_DN3_SP0_c.t1
OG0002505	jg2652	CP9_g28656_DN3_SP0_c.t1
OG0002506	jg2624	CP9_g28625_DN3_SP0_c.t1
OG0002506	jg30990	CP7_g45374_DN3_SP1_c.t1
OG0002507	jg29591	CP1_g37452_DN3_SP0_c.t1
OG0002507	jg768	CP2_g49093_DN3_SP0_c.t1
OG0002509	jg16651	CP16_g54847_DN2_SP0_c.t1
OG0002510	jg8571	CP5_g247_DN3_SP8_c.t1
OG0002510	jg16736	CP16_g54931_DN3_SP8_c.t1
OG0002513	jg8837	CP5_g495_DN3_SP5_c.t1
OG0002513	jg8838	CP6_g7314_DN2_SP0_c.t1
OG0002514	jg27561	CP5_g590_DN3_SP8_c.t1, CP17_g4847_DN3_SP6_c.t1
OG0002515	jg9106	CP5_g726_DN3_SP7_c.t1
OG0002515	jg17202, jg17214	CP18_g12623_DN3_SP7_c.t1
OG0002516	jg17090	CP16_g55282_DN3_SP5_c.t1
OG0002516	jg9187	CP5_g791_DN3_SP8_c.t1
OG0002517	jg9232	CP5_g835_DN3_SP0_c.t1
OG0002518	jg2634	CP9_g28635_DN2_SP0_c.t1
OG0002518	jg30970	CP7_g45386_DN3_SP8_c.t1
OG0002519	jg9687	CP5_g1248_DN3_SP0_c.t1
OG0002520	jg2160, jg2136	CP9_g28205_DN3_SP2_c.t1, CP9_g28204_DN3_SP0_c.t1, CP9_g28203_DN3_SP0_c.t1
OG0002521	jg17091	CP8_g53398_DN2_SP0_c.t1
OG0002523	jg7229, jg7230, jg7227, jg7228, jg7231	CP20_g3998_DN2_SP0_c.t1
OG0002525	jg20576	CP13_g20014_DN3_SP0_c.t1
OG0002530	jg9348	CP5_g937_DN3_SP8_c.t1
OG0002530	jg16864	CP16_g55053_DN3_SP8_c.t1
OG0002531	jg8344	CP5_g57_DN3_SP1_c.t1
OG0002532	jg14446, jg16552	CP3_g14741_DN3_SP0_c.t1
OG0002533	jg14677	CP3_g14516_DN1_SP0_c.t1
OG0002533	jg23318	CP2_g47964_DN2_SP0_c.t1
OG0002534	jg14593, jg14594	CP3_g14594_DN3_SP1_c.t1
OG0002535	jg13008	CP13_g19611_DN3_SP8_c.t1
OG0002536	jg5577	CP11_g32227_DN3_SP8_c.t1
OG0002538	jg3252	CP9_g29240_DN3_SP0_c.t1
OG0002538	jg5462	CP11_g32335_DN3_SP0_c.t1
OG0002539	jg5416	CP11_g32382_DN3_SP0_c.t1
OG0002540	jg5386	CP11_g32409_DN3_SP5_c.t1
OG0002540	jg24025	CP10_g42214_DN3_SP6_c.t1
OG0002541	jg5310	CP11_g32480_DN2_SP0_c.t1
OG0002541	jg23955	CP10_g42155_DN2_SP0_c.t1
OG0002542	jg5272	CP11_g32517_DN3_SP8_c.t1
OG0002542	jg23936	CP10_g42136_DN3_SP8_c.t1
OG0002544	jg5035	CP11_g32735_DN3_SP8_c.t1
OG0002544	jg6513	CP2_g48510_DN3_SP5_c.t1
OG0002545	jg23441	CP2_g47861_DN3_SP4_c.t1
OG0002545	jg4773	CP11_g32971_DN3_SP0_c.t1
OG0002546	jg23373	CP2_g47921_DN3_SP8_c.t1
OG0002546	jg4741	CP11_g33001_DN3_SP6_c.t1
OG0002547	jg7879	CP11_g32003_DN3_SP8_c.t1
OG0002548	jg28666	CP1_g36721_DN3_SP5_c.t1
OG0002548	jg7929	CP11_g31962_DN3_SP8_c.t1
OG0002549	jg29115, jg21101	CP1_g37044_DN3_SP6_c.t1
OG0002549	jg17867	CP4_g25855_DN3_SP5_c.t1
OG0002550	jg17989	CP4_g25782_DN3_SP4_c.t1
OG0002550	jg29080	CP1_g37012_DN3_SP0_c.t1
OG0002551	jg18130	CP4_g25681_DN3_SP5_c.t1
OG0002551	jg29015	CP1_g36949_DN3_SP0_c.t1
OG0002552	jg28851	CP1_g36558_DN3_SP8_c.t1
OG0002553	jg18417	CP4_g25426_DN3_SP4_c.t1
OG0002553	jg28780	CP1_g36616_DN3_SP8_c.t1
OG0002554	jg28732	CP1_g36664_DN3_SP8_c.t1
OG0002556	jg18450	CP4_g25395_DN3_SP6_c.t1
OG0002556	jg31330	CP7_g45082_DN3_SP8_c.t1
OG0002558	jg18677	CP4_g25192_DN3_SP7_c.t1
OG0002559	jg14918	CP3_g14327_DN3_SP8_c.t1
OG0002559	jg23700	CP2_g47618_DN3_SP8_c.t1
OG0002560	jg23549	CP2_g47757_DN3_SP6_c.t1
OG0002561	jg23471	CP2_g47833_DN2_SP0_c.t1
OG0002561	jg4796	CP11_g32952_DN2_SP0_c.t1
OG0002563	jg23194	CP2_g48063_DN3_SP8_c.t1
OG0002563	jg14534	CP3_g14658_DN3_SP8_c.t1
OG0002564	jg23160	CP2_g48094_DN3_SP0_c.t1
OG0002564	jg4552	CP11_g33175_DN3_SP4_c.t1
OG0002565	jg4589	CP11_g33148_DN3_SP4_c.t1
OG0002565	jg23112, jg22829	CP2_g48138_DN3_SP6_c.t1
OG0002566	jg6284	CP2_g48351_DN3_SP8_c.t1
OG0002566	jg14768	CP3_g14448_DN3_SP8_c.t1
OG0002567	jg14299	CP3_g14887_DN3_SP2_c.t1
OG0002567	jg22979	CP8_g54059_DN3_SP6_c.t1
OG0002568	jg22967	CP8_g54046_DN3_SP6_c.t1
OG0002568	jg14333	CP3_g14870_DN3_SP8_c.t1
OG0002569	jg22940	CP8_g54024_DN3_SP8_c.t1
OG0002569	jg14362	CP3_g14849_DN3_SP3_c.t1
OG0002570	jg14504	CP3_g14695_DN3_SP8_c.t1
OG0002570	jg22804	CP8_g53893_DN3_SP7_c.t1
OG0002571	jg22739	CP8_g53835_DN3_SP0_c.t1
OG0002572	jg3763	CP9_g29712_DN3_SP8_c.t1
OG0002573	jg11343, jg26585	CP12_g30696_DN3_SP8_c.t1
OG0002574	jg22645	CP8_g53740_DN3_SP8_c.t1
OG0002574	jg9877	CP19_g18057_DN3_SP8_c.t1
OG0002577	jg22377	CP8_g53523_DN2_SP0_c.t1
OG0002578	jg11858	CP13_g19844_DN3_SP0_c.t1
OG0002580	jg25176	CP10_g43183_DN3_SP7_c.t1
OG0002581	jg15746	CP3_g13614_DN2_SP0_c.t1
OG0002582	jg25000	CP10_g43025_DN3_SP8_c.t1
OG0002582	jg4225	CP11_g33418_DN3_SP8_c.t1
OG0002583	jg4163	CP10_g42988_DN3_SP8_c.t1
OG0002584	jg24807	CP10_g42857_DN3_SP8_c.t1
OG0002584	jg3870	CP11_g33718_DN3_SP7_c.t1
OG0002585	jg12721	CP19_g17935_DN3_SP2_c.t1
OG0002586	jg30035	CP7_g46179_DN3_SP1_c.t1
OG0002586	jg3744	CP9_g29689_DN3_SP2_c.t1
OG0002588	jg3316	CP9_g29297_DN3_SP8_c.t1
OG0002588	jg30639	CP7_g45674_DN3_SP8_c.t1
OG0002589	jg3302	CP9_g29283_DN3_SP8_c.t1
OG0002590	jg3286	CP9_g29269_DN3_SP8_c.t1
OG0002590	jg30594	CP7_g45711_DN3_SP8_c.t1
OG0002591	jg30559	CP7_g45730_DN3_SP0_c.t1
OG0002591	jg3265	CP9_g29253_DN3_SP0_c.t1
OG0002592	jg30548	CP7_g45740_DN3_SP7_c.t1
OG0002592	jg3254	CP9_g29248_DN3_SP0_c.t1
OG0002593	jg6607	CP2_g48575_DN2_SP0_c.t1
OG0002594	jg16977, jg16976, jg16293	CP16_g55148_DN1_SP0_c.t1
OG0002595	jg8154, jg33801	CP7_g46463_DN2_SP0_c.t1
OG0002596	jg33645	CP7_g46331_DN3_SP8_c.t1
OG0002596	jg25410	CP10_g43371_DN3_SP8_c.t1
OG0002597	jg33643	CP7_g46329_DN3_SP0_c.t1
OG0002597	jg25414	CP10_g43374_DN3_SP0_c.t1
OG0002598	jg33628	CP7_g46316_DN3_SP0_c.t1, CP7_g46315_DN3_SP2_c.t1, CP7_g46313_DN3_SP2_c.t1
OG0002600	jg15200	CP3_g14085_DN1_SP0_c.t1
OG0002600	jg18762	CP4_g25115_DN2_SP0_c.t1
OG0002601	jg26636	CP12_g30750_DN3_SP8_c.t1
OG0002601	jg11378	CP6_g7563_DN3_SP8_c.t1
OG0002602	jg11281	CP6_g7452_DN3_SP8_c.t1
OG0002602	jg26516	CP12_g30641_DN3_SP1_c.t1
OG0002604	jg3088	CP9_g29075_DN3_SP0_c.t1
OG0002605	jg31168	CP7_g45233_DN3_SP3_c.t1
OG0002605	jg2419	CP9_g28434_DN3_SP8_c.t1
OG0002606	jg31157	CP9_g28454_DN3_SP2_c.t1, CP7_g45243_DN3_SP0_c.t1
OG0002607	jg18522	CP4_g25324_DN3_SP0_c.t1
OG0002607	jg7065	CP14_g23423_DN3_SP8_c.t1
OG0002608	jg20646	CP13_g20088_DN2_SP0_c.t1
OG0002608	jg10576	CP6_g6833_DN3_SP0_c.t1
OG0002609	jg26053	CP12_g30256_DN3_SP8_c.t1
OG0002609	jg33084	CP1_g38144_DN3_SP8_c.t1
OG0002611	jg33220	CP1_g38034_DN3_SP4_c.t1
OG0002612	jg25593	CP12_g29885_DN3_SP8_c.t1
OG0002612	jg33486	CP7_g46206_DN3_SP6_c.t1
OG0002613	jg33488	CP7_g46208_DN3_SP6_c.t1
OG0002613	jg25589, jg17500	CP12_g29883_DN3_SP5_c.t1
OG0002614	jg25587	CP12_g29882_DN3_SP7_c.t1
OG0002616	jg14973, jg14972	CP3_g14275_DN2_SP0_c.t1
OG0002618	jg27671	CP10_g43988_DN3_SP0_c.t1
OG0002618	jg8902	CP5_g556_DN3_SP0_c.t1
OG0002619	jg25731	CP12_g30011_DN2_SP0_c.t1
OG0002620	jg27774	CP10_g43888_DN3_SP5_c.t1
OG0002621	jg27780	CP10_g43882_DN3_SP6_c.t1
OG0002621	jg8846	CP5_g502_DN3_SP8_c.t1
OG0002622	jg10288	CP19_g18434_DN3_SP0_c.t1
OG0002623	jg7498, jg7499	CP20_g4331_DN3_SP1_c.t1
OG0002624	jg16379	CP3_g13093_DN3_SP7_c.t1
OG0002624	jg20229	CP4_g23913_DN3_SP8_c.t1
OG0002625	jg16197	CP3_g13254_DN3_SP8_c.t1
OG0002625	jg19994	CP4_g24126_DN3_SP8_c.t1
OG0002626	jg16031	CP3_g13407_DN3_SP8_c.t1
OG0002626	jg19732	CP4_g24342_DN3_SP7_c.t1
OG0002627	jg19518	CP4_g24506_DN3_SP0_c.t1
OG0002629	jg15747	CP3_g13613_DN3_SP3_c.t1
OG0002629	jg19446	CP4_g24559_DN3_SP8_c.t1
OG0002630	jg19299	CP4_g24681_DN3_SP8_c.t1
OG0002631	jg15456	CP3_g13832_DN3_SP2_c.t1
OG0002632	jg26603, jg26604	CP12_g30722_DN3_SP5_c.t1, CP1_g38471_DN3_SP1_c.t1
OG0002633	jg18949	CP4_g24942_DN3_SP3_c.t1
OG0002633	jg15327	CP3_g13968_DN3_SP3_c.t1
OG0002634	jg9670	CP5_g1229_DN3_SP8_c.t1
OG0002634	jg22073	CP8_g53317_DN3_SP7_c.t1
OG0002635	jg26998	CP12_g31130_DN2_SP0_c.t1
OG0002635	jg11969	CP5_g2117_DN3_SP0_c.t1
OG0002636	jg12406	CP5_g1618_DN3_SP3_c.t1
OG0002636	jg2246	CP9_g28267_DN3_SP3_c.t1
OG0002637	jg9492	CP5_g1057_DN3_SP7_c.t1
OG0002637	jg28167	CP10_g43560_DN3_SP6_c.t1
OG0002638	jg19175	CP4_g24770_DN3_SP2_c.t1
OG0002639	jg13035, jg31201	CP7_g45202_DN3_SP8_c.t1
OG0002641	jg1110, jg8358	CP16_g54751_DN3_SP0_c.t1, CP5_g74_DN3_SP0_c.t1
OG0002642	jg8388	CP5_g100_DN3_SP4_c.t1
OG0002642	jg16572	CP16_g54783_DN3_SP7_c.t1
OG0002643	jg7395	CP20_g4223_DN3_SP4_c.t1
OG0002644	jg28324	CP12_g29802_DN3_SP8_c.t1
OG0002644	jg9623	CP5_g1190_DN3_SP0_c.t1
OG0002645	jg16092	CP3_g13354_DN3_SP3_c.t1
OG0002646	jg19693	CP4_g24373_DN3_SP0_c.t1
OG0002646	jg19697	CP4_g24369_DN2_SP2_c.t1
OG0002647	jg5659	CP8_g54516_DN3_SP3_c.t1
OG0002647	jg24249	CP10_g42390_DN3_SP3_c.t1
OG0002648	jg24633	CP10_g42689_DN3_SP1_c.t1
OG0002649	jg24853	CP10_g42895_DN3_SP8_c.t1
OG0002650	jg24869	CP10_g42905_DN3_SP3_c.t1
OG0002651	jg25114	CP10_g43124_DN3_SP8_c.t1
OG0002651	jg4397	CP11_g33222_DN3_SP5_c.t1
OG0002652	jg25279	CP10_g43267_DN3_SP3_c.t1
OG0002652	jg25280	CP10_g43268_DN3_SP6_c.t1
OG0002653	jg25917	CP12_g30132_DN3_SP8_c.t1
OG0002654	jg16716	CP16_g54915_DN3_SP0_c.t1
OG0002654	jg8558	CP5_g236_DN3_SP7_c.t1
OG0002655	jg13722	CP13_g19134_DN3_SP5_c.t1
OG0002655	jg12519	CP5_g1528_DN3_SP7_c.t1
OG0002656	jg26547	CP12_g30663_DN3_SP6_c.t1
OG0002657	jg11300	CP6_g7479_DN3_SP0_c.t1
OG0002658	jg26460	CP12_g30602_DN3_SP8_c.t1
OG0002658	jg26457	CP12_g30600_DN3_SP5_c.t1
OG0002660	jg12238	CP5_g1735_DN3_SP2_c.t1
OG0002660	jg2070	CP9_g28171_DN3_SP2_c.t1
OG0002661	jg6869, jg6868	CP2_g48667_DN3_SP6_c.t1
OG0002662	jg8074	CP11_g32157_DN3_SP6_c.t1
OG0002663	jg13727, jg28639	CP16_g55223_DN3_SP0_c.t1
OG0002665	jg29334	CP2_g49668_DN3_SP0_c.t1
OG0002666	jg29386	CP1_g37295_DN3_SP0_c.t1
OG0002666	jg1124	CP2_g49404_DN3_SP8_c.t1
OG0002669	jg28425	CP1_g36419_DN3_SP0_c.t1
OG0002669	jg29618	CP1_g37478_DN3_SP0_c.t1
OG0002670	jg29855	CP1_g37688_DN3_SP2_c.t1
OG0002670	jg13149	CP13_g19501_DN3_SP8_c.t1
OG0002671	jg29882	CP1_g37710_DN2_SP0_c.t1
OG0002672	jg29978	CP1_g37801_DN2_SP0_c.t1
OG0002673	jg30001	CP1_g37822_DN3_SP2_c.t1
OG0002674	jg30226	CP7_g46042_DN3_SP8_c.t1
OG0002674	jg3530	CP9_g29488_DN3_SP6_c.t1
OG0002675	jg2876	CP9_g28878_DN3_SP8_c.t1
OG0002675	jg30260	CP7_g46010_DN3_SP8_c.t1
OG0002677	jg18666	CP4_g25200_DN3_SP2_c.t1
OG0002677	jg8282	CP5_g9_DN3_SP4_c.t1
OG0002678	jg8342	CP5_g54_DN3_SP0_c.t1
OG0002679	jg8493	CP5_g177_DN3_SP8_c.t1
OG0002679	jg16660	CP16_g54858_DN3_SP5_c.t1
OG0002680	jg8568	CP5_g244_DN3_SP8_c.t1
OG0002681	jg8895	CP5_g550_DN3_SP6_c.t1
OG0002682	jg8908	CP5_g561_DN3_SP8_c.t1
OG0002682	jg27659	CP10_g43994_DN3_SP6_c.t1
OG0002683	jg8939	CP5_g588_DN3_SP0_c.t1
OG0002683	jg27560	CP17_g4848_DN2_SP0_c.t1
OG0002684	jg9140	CP16_g55517_DN3_SP5_c.t1
OG0002685	jg17229	CP18_g12567_DN3_SP7_c.t1
OG0002685	jg9093	CP5_g715_DN3_SP6_c.t1
OG0002686	jg8997	CP5_g639_DN3_SP0_c.t1
OG0002687	jg27495, jg27496	CP15_g34743_DN3_SP1_c.t1
OG0002688	jg17046	CP16_g55226_DN3_SP6_c.t1
OG0002688	jg9213	CP5_g814_DN3_SP3_c.t1
OG0002690	jg31270, jg31247	CP7_g45137_DN3_SP0_c.t1, CP7_g45162_DN3_SP0_c.t1
OG0002692	jg32392	CP15_g34927_DN2_SP0_c.t1
OG0002695	jg25409, jg24742	CP10_g42795_DN3_SP0_c.t1, CP10_g42796_DN3_SP0_c.t1
OG0002697	jg14770, jg14763, jg14769	CP3_g14445_DN3_SP0_c.t1
OG0002699	jg21867	CP8_g53125_DN3_SP2_c.t1
OG0002699	jg20681, jg21868	CP8_g53126_DN3_SP1_c.t1
OG0002700	jg21905	CP8_g53166_DN3_SP0_c.t1
OG0002705	jg9726	CP5_g1285_DN3_SP0_c.t1
OG0002705	jg22253	CP8_g53418_DN3_SP0_c.t1
OG0002706	jg5612	CP11_g32198_DN3_SP0_c.t1
OG0002707	jg27699	CP10_g43951_DN3_SP3_c.t1, CP10_g43950_DN3_SP6_c.t1
OG0002708	jg5318	CP11_g32472_DN3_SP1_c.t1
OG0002708	jg23964	CP16_g55004_DN3_SP0_c.t1
OG0002711	jg4786	CP11_g32957_DN3_SP7_c.t1
OG0002711	jg23465	CP2_g47839_DN3_SP8_c.t1
OG0002713	jg18872	CP3_g14951_DN3_SP0_c.t1
OG0002713	jg4721	CP11_g33020_DN3_SP8_c.t1
OG0002714	jg23091	CP2_g48158_DN3_SP5_c.t1
OG0002715	jg17680	CP4_g26027_DN3_SP6_c.t1
OG0002715	jg29189	CP1_g37107_DN3_SP6_c.t1
OG0002716	jg17701	CP4_g25999_DN3_SP0_c.t1
OG0002717	jg18229	CP4_g25585_DN3_SP8_c.t1
OG0002717	jg28929	CP1_g36874_DN3_SP8_c.t1
OG0002718	jg28770	CP1_g36625_DN3_SP7_c.t1
OG0002718	jg18431	CP4_g25416_DN3_SP4_c.t1
OG0002719	jg4027, jg20838	CP13_g20245_DN3_SP3_c.t1
OG0002720	jg9914, jg9915	CP19_g18094_DN3_SP5_c.t1, CP19_g18095_DN3_SP0_c.t1
OG0002721	jg32781, jg2026, jg32780	CP1_g38434_DN3_SP2_c.t1
OG0002722	jg32737, jg32736	CP1_g38501_DN2_SP0_c.t1, CP1_g38499_DN3_SP0_c.t1
OG0002722	jg32735	CP7_g44682_DN2_SP0_c.t1
OG0002723	jg18562	CP4_g25282_DN3_SP7_c.t1
OG0002724	jg31718	CP7_g44790_DN3_SP8_c.t1
OG0002724	jg18624	CP4_g25234_DN3_SP8_c.t1
OG0002725	jg16282	CP3_g13176_DN3_SP8_c.t1
OG0002726	jg9159	CP5_g773_DN3_SP1_c.t1
OG0002727	jg14003, jg13978	CP3_g15930_DN3_SP6_c.t1
OG0002728	jg14284	CP3_g14901_DN2_SP0_c.t1
OG0002729	jg14332	CP17_g5682_DN2_SP0_c.t1
OG0002729	jg22968	CP8_g54047_DN1_SP0_c.t1
OG0002731	jg9798	CP19_g17985_DN3_SP3_c.t1
OG0002732	jg14759	CP3_g14456_DN3_SP1_c.t1
OG0002732	jg14760	CP3_g14455_DN3_SP2_c.t1
OG0002733	jg4548	CP11_g33181_DN3_SP8_c.t1
OG0002733	jg23175	CP2_g48081_DN3_SP8_c.t1
OG0002734	jg25117	CP10_g43127_DN3_SP0_c.t1
OG0002735	jg19281	CP4_g24691_DN3_SP8_c.t1
OG0002737	jg4105	CP11_g33527_DN3_SP3_c.t1
OG0002738	jg9608	CP5_g1174_DN3_SP1_c.t1
OG0002738	jg28292	CP12_g29827_DN2_SP1_c.t1
OG0002739	jg3928, jg3929, jg30578	CP5_g2261_DN3_SP0_c.t1
OG0002740	jg24808	CP10_g42858_DN3_SP8_c.t1
OG0002740	jg3862	CP11_g33724_DN3_SP5_c.t1
OG0002741	jg30201, jg30188	CP7_g46067_DN3_SP7_c.t1
OG0002742	jg8805	CP5_g470_DN3_SP3_c.t1
OG0002744	jg25394	CP10_g43356_DN3_SP8_c.t1
OG0002744	jg33660	CP7_g46350_DN3_SP8_c.t1
OG0002745	jg33553	CP7_g46264_DN3_SP3_c.t1
OG0002745	jg25499	CP10_g43450_DN3_SP1_c.t1
OG0002746	jg25546	CP10_g43489_DN3_SP5_c.t1
