Orthogroup	Arabidopsis_arenosa	Brassica_rapa
OG0001052	jg10729	XP_009136942.1, XP_009108374.1, XP_009132011.1
OG0001053	jg25610	XP_009115358.1
OG0001054	jg27773	XP_009112402.1, XP_009136335.1
OG0001054	jg8852	XP_033134065.1, XP_009106517.1
OG0001056	jg15488	NP_001288942.1, XP_009139160.1
OG0001056	jg19189	NP_001288961.1, XP_009141827.1
OG0001057	jg26904, jg12547	XP_033131075.1, XP_009136123.2
OG0001058	jg9742	XP_009137637.1, XP_009143066.1
OG0001058	jg28262	XP_009102230.1
OG0001059	jg18876	XP_009141642.2
OG0001060	jg24364	XP_009140544.1, XP_009117134.1
OG0001060	jg2872	XP_009105896.2, XP_009104860.2, XP_009127928.1
OG0001061	jg17849	XP_033132500.1, XP_033131800.1, XP_033131807.1, XP_033134074.1
OG0001061	jg24511	XP_009147196.1
OG0001062	jg25827	XP_009135523.1
OG0001062	jg25821, jg25823	XP_033148597.1
OG0001063	jg26382, jg26384	XP_009135772.1
OG0001064	jg2094, jg1355, jg2095	XP_009135860.2, XP_009105202.1, NP_001289193.1
OG0001065	jg8235	XP_009111519.1
OG0001065	jg19924	XP_009133725.1
OG0001066	jg3187, jg29885	XP_009148696.1, XP_009110557.1
OG0001066	jg29884	XP_009148695.2, XP_009148694.2
OG0001067	jg2676	XP_009105729.1, XP_009127813.2
OG0001071	jg33018	XP_009107314.1, XP_009107315.1, XP_033128869.1, XP_009147916.1
OG0001073	jg7444, jg7445	XP_009130794.1
OG0001076	jg5656	XP_018512837.1
OG0001077	jg10780	XP_033142550.1
OG0001078	jg27529, jg7904	XP_009134375.1, XP_009122199.1, XP_009122188.2
OG0001079	jg15387	XP_009116134.1
OG0001079	jg26531, jg5445	XP_009139232.1
OG0001080	jg11161	XP_033130787.1
OG0001080	jg11162, jg11163	XP_033145920.1
OG0001081	jg3216	XP_033141536.1, XP_009106211.1
OG0001081	jg30508	XP_033131403.1
OG0001082	jg28144, jg31525, jg14557	XP_009149898.1
OG0001082	jg14560	XP_009149895.1, XP_009150231.2
OG0001083	jg33633	XP_009141243.1
OG0001083	jg33632	XP_009101709.1, XP_009147556.1, XP_009107061.1, XP_009147566.1, XP_033129114.1
OG0001084	jg6928	XP_033139412.1, XP_033138852.1, XP_033139268.1, XP_033139171.1, XP_033129056.1, XP_018511441.2, XP_033148069.1
OG0001085	jg10720	XP_033129042.1
OG0001085	jg26757	XP_033144188.1
OG0001086	jg11413	XP_009107496.2, XP_009139575.1
OG0001086	jg26647	XP_009102577.2, XP_009135865.1, XP_009106322.2
OG0001087	jg11077	XP_033132747.1
OG0001087	jg25742	XP_009146065.1
OG0001088	jg16781, jg16773	XP_033145368.1, XP_009117289.2
OG0001088	jg16782	XP_009117288.1
OG0001089	jg12592	XP_009103750.1, XP_033145627.1
OG0001089	jg13635	XP_009111601.1, XP_009125282.1, XP_009122028.1, XP_033137632.1
OG0001090	jg13382, jg13381, jg13379	XP_009152018.1, XP_009129464.2, XP_009129473.1, XP_009129471.2, XP_009129465.2, XP_009152015.1
OG0001091	jg2593	XP_033141565.1, XP_009105667.1
OG0001094	jg33452	XP_009147676.1, XP_009144827.1
OG0001095	jg10788	XP_009123731.1
OG0001095	jg10787, jg10786	XP_009136910.1
OG0001096	jg29333	XP_009148264.1, XP_009110814.1, XP_009118302.2
OG0001097	jg15977, jg15976	XP_033130959.1
OG0001097	jg15978	XP_009138921.1
OG0001098	jg18870	XP_009133135.1, XP_009143521.1, XP_009141639.1
OG0001098	jg15278	XP_009116038.1
OG0001099	jg26747	XP_009105891.1
OG0001099	jg26777	XP_009102500.1
OG0001100	jg1592, jg9936, jg17176	XP_033132030.1
OG0001101	jg19360, jg19364	XP_009133467.1
OG0001102	jg7730	XP_009134318.1
OG0001102	jg7729	XP_033136405.1
OG0001103	jg6572	XP_009151155.1, XP_009111716.1
OG0001103	jg24508	XP_033147744.1, XP_009147201.1, XP_009134851.1
OG0001104	jg24407, jg24406	XP_009147276.1
OG0001104	jg24387	XP_033147786.1, XP_033147778.1
OG0001105	jg24608	XP_009147141.1, XP_009124782.1
OG0001106	jg24987, jg24986	XP_009135111.1, XP_009122872.1, XP_009122861.1, XP_009135113.1, XP_009146834.1
OG0001107	jg32976	XP_033128558.1, XP_009144995.1, XP_018508904.1
OG0001107	jg25992	XP_033148795.1, XP_033148805.1
OG0001110	jg30568, jg30571, jg30566	XP_009110171.2
OG0001111	jg32909	XP_009107365.1, XP_009147972.1, XP_033146794.1
OG0001111	jg25860	XP_033148078.1, XP_009113935.1, XP_009135535.1
OG0001112	jg10903	XP_009144713.1, XP_009108296.1
OG0001112	jg8752	XP_009138391.1, XP_009149208.1
OG0001113	jg2237, jg11666, jg11664, jg11672, jg24221	XP_009102070.3
OG0001114	jg13861	XP_009107612.2, XP_009124889.1
OG0001115	jg14868, jg20566	XP_033141162.1
OG0001116	jg22156, jg22154	XP_009132462.1
OG0001120	jg18294	XP_009143956.2
OG0001121	jg5157, jg5156	XP_009125912.2, XP_009131335.2, XP_009125911.2, XP_009121765.1, XP_009131337.1
OG0001122	jg23572, jg6627, jg11031	XP_009150650.1
OG0001122	jg4882	XP_009131168.1, XP_009125293.1
OG0001123	jg4874	XP_009131159.1, XP_009125300.1
OG0001123	jg23556	XP_009150631.1, XP_009112184.1
OG0001124	jg17915, jg17909, jg17916	XP_009140975.2
OG0001125	jg18383	XP_033147666.1, XP_009144164.1, XP_033147641.1
OG0001126	jg32774, jg32773	XP_033132778.1
OG0001127	jg31395, jg31394, jg31392, jg31393	XP_033133548.1, XP_009102890.1, XP_009109699.1
OG0001128	jg24863	XP_033147671.1
OG0001129	jg31773	XP_009114987.1
OG0001129	jg18691	XP_009142095.2, XP_009133173.2, XP_009143645.1
OG0001130	jg5817	XP_009126373.2, XP_009120876.1
OG0001130	jg630	XP_009113043.1, XP_009112705.1, XP_009123404.1
OG0001131	jg9766	XP_009137622.1
OG0001131	jg22342	XP_009120039.1
OG0001132	jg27442, jg24994	XP_033130029.1
OG0001132	jg4205	XP_009125564.1, XP_009122585.1
OG0001133	jg4122	XP_009125517.1, XP_033138487.1
OG0001134	jg24908	XP_033147862.1
OG0001134	jg4060	XP_009130720.1, XP_009125490.1, XP_009122718.1
OG0001135	jg3918	XP_033137562.1
OG0001136	jg12821	XP_009125195.2, XP_009140122.2
OG0001137	jg33420	XP_033143225.1
OG0001137	jg3666	XP_009106705.2
OG0001138	jg3611	XP_009106648.1
OG0001138	jg3647, jg3648	XP_009149798.1
OG0001139	jg3568	XP_009106601.1, XP_009117738.1, XP_009128314.1
OG0001139	jg30195, jg30208	XP_009149125.1
OG0001140	jg3327	XP_033131608.1, XP_009106331.1
OG0001140	jg19205, jg3326	XP_033141466.1, XP_033141467.1, XP_009106330.1
OG0001141	jg13023	XP_033136407.1, XP_009129169.2, XP_009101274.2
OG0001141	jg29938	XP_018510654.1, XP_033128029.1, XP_009148837.2, XP_009110535.1
OG0001142	jg30875	XP_009115560.1
OG0001142	jg2694	XP_009105748.1
OG0001143	jg30483	XP_009110272.1
OG0001143	jg3181	XP_009128089.1
OG0001144	jg33709	XP_009106874.1, XP_009103723.2
OG0001146	jg28276, jg28274	XP_033136939.1
OG0001146	jg9585	XP_009129591.1, XP_033133070.1, XP_009137789.1
OG0001147	jg456	XP_009112903.1, XP_033129523.1
OG0001148	jg13868	XP_009129680.1, XP_009151751.1, XP_009111808.1
OG0001148	jg12423	XP_009139807.1
OG0001149	jg10798	XP_009108351.1, XP_009136905.1, XP_009131393.1, XP_009114357.2, XP_009101512.2
OG0001150	jg16219	XP_009104332.1, XP_009116830.1
OG0001150	jg20033	XP_009142662.1
OG0001151	jg19898	XP_009133702.2
OG0001151	jg16116	XP_009104273.2, XP_009139311.1, XP_009116736.1
OG0001152	jg19679, jg16002	XP_009133601.1, XP_009142194.1, XP_009142937.1, XP_009116617.1, XP_033130966.1
OG0001153	jg15602	XP_033146521.1, XP_009116333.1
OG0001153	jg19316	XP_009142696.1
OG0001154	jg8392	XP_009109482.1
OG0001156	jg24380	XP_009129842.1, XP_009151240.1, XP_009124973.1, XP_009111923.1, XP_009124208.2
OG0001157	jg20082	XP_009142608.1
OG0001157	jg20081	XP_009142609.1
OG0001157	jg20080	XP_009142611.1
OG0001159	jg1526, jg20364	XP_009101462.3, XP_009101461.2
OG0001160	jg5660	XP_009121003.2, XP_033142654.1, XP_033138875.1
OG0001160	jg24256	XP_009102089.2
OG0001162	jg29666	XP_009118103.1, XP_009148607.2
OG0001162	jg646	XP_009113064.1, XP_009112697.1
OG0001163	jg29896	XP_009148706.1
OG0001163	jg29897, jg29898	XP_009148708.1
OG0001164	jg3434	XP_009128241.1
OG0001164	jg30743	XP_009110163.2, XP_009103275.1, XP_009145387.1
OG0001166	jg25950	XP_033138076.1, XP_009113462.2, XP_009145909.1
OG0001166	jg32955	XP_009107339.1, XP_009145000.1
OG0001168	jg8886	XP_009138312.1
OG0001168	jg8885	XP_033142398.1
OG0001169	jg9040	XP_009138188.2, XP_009122672.2, XP_009108801.1
OG0001169	jg27410	XP_009136222.1, XP_033146395.1, XP_009122945.1
OG0001170	jg7471	XP_009128688.1
OG0001171	jg12352, jg21140, jg12350	XP_009137885.1
OG0001171	jg9406	XP_009138511.3, XP_009137886.1
OG0001174	jg7592	XP_009134249.1, XP_009114652.1
OG0001174	jg10234	XP_009137298.1, XP_009136311.1
OG0001175	jg5403	XP_009131500.1, XP_009121545.1
OG0001175	jg24046	XP_009117898.1, XP_009147359.1
OG0001176	jg24030	XP_009147366.1, XP_033139813.1, XP_009134657.1
OG0001176	jg5397	XP_009121550.2, XP_009131492.1
OG0001177	jg5058	XP_009121874.2, XP_009125853.1, XP_009131258.2
OG0001177	jg5795	XP_009120894.1, XP_009126355.1
OG0001178	jg4818	XP_009122107.1, XP_009125337.1
OG0001178	jg23492	XP_009130479.1, XP_009112162.1, XP_033128212.1
OG0001179	jg23460	XP_009150538.1, XP_009112140.1, XP_009130460.1
OG0001182	jg3202	XP_009106199.1
OG0001183	jg18527	XP_009132981.1
OG0001183	jg31462, jg31461	XP_009109668.1, XP_009102861.1, XP_018510300.2
OG0001184	jg18686	XP_009141499.1, XP_033147602.1
OG0001184	jg31821	XP_009108006.1, XP_009145222.1, XP_009114942.1
OG0001185	jg23601	XP_009130528.1, XP_009150670.2, XP_009112200.2
OG0001185	jg14826	XP_009149709.1, XP_009136516.1
OG0001186	jg6213	XP_009141677.1
OG0001186	jg14699	XP_009149800.1, XP_009150178.1
OG0001188	jg23985	XP_033136128.1, XP_033148434.1
OG0001189	jg5820	XP_033138599.1
OG0001189	jg2253	XP_009127543.1, XP_009105271.2
OG0001190	jg9690	XP_009143575.2
OG0001190	jg22190	XP_009127115.1, XP_033137680.1, XP_009132453.2
OG0001191	jg9677	XP_033130949.1
OG0001191	jg22198, jg22200	XP_009132451.1, XP_009119951.1
OG0001192	jg3275	XP_033140577.1, XP_009106271.1
OG0001193	jg33802	XP_009124126.1, XP_009106803.2
OG0001193	jg25240	XP_009135254.1
OG0001194	jg3123	XP_009128061.2, XP_009104748.1
OG0001194	jg30415	XP_009110312.2, XP_009149372.1
OG0001195	jg27026, jg27028	XP_009136161.1
OG0001196	jg13411	XP_009129451.1
OG0001197	jg25265	XP_033136292.1
OG0001197	jg25266	XP_009124697.1, XP_009135274.1
OG0001199	jg10825	XP_033133181.1, XP_009131115.1, XP_009136879.1
OG0001199	jg20383	XP_009101488.1, XP_009114327.1
OG0001200	jg10873	XP_033139596.1, XP_033139577.1, XP_033139584.1, XP_033139588.1
OG0001201	jg10311	XP_009135725.1, XP_009108554.1
OG0001202	jg10940	XP_009108268.1, XP_009136808.1
OG0001202	jg10938	XP_033142628.1
OG0001203	jg15001	XP_009149246.1, XP_009115794.2, XP_009136601.1
OG0001203	jg23765	XP_009130564.1, XP_009103537.1
OG0001204	jg16178	XP_033134591.1
OG0001204	jg19979	XP_009142370.1, XP_009143176.1
OG0001205	jg19763	XP_033148314.1
OG0001205	jg16050	XP_009116676.2, XP_009104238.1
OG0001206	jg15958	XP_009104196.1
OG0001207	jg15832	XP_009116504.1, XP_009104108.1
OG0001207	jg19542	XP_009133535.2, XP_009142832.1
OG0001208	jg19495	XP_009142031.1, XP_018513518.1
OG0001208	jg15824	XP_009104101.2, XP_033145588.1, XP_018510603.2
OG0001209	jg15812	XP_009104084.1, XP_009139001.1
OG0001209	jg19519	XP_009142043.1, XP_009142805.1
OG0001210	jg18869	XP_009141638.1, XP_009143522.2, XP_009133130.1
OG0001210	jg15277	XP_009116037.2, XP_009103862.1, XP_009139409.1
OG0001211	jg28168	XP_009117526.1, XP_009102142.1, XP_033136547.1
OG0001212	jg32567, jg21684, jg12616	XP_009141871.1, XP_009144094.2
OG0001213	jg24446	XP_009147239.1
OG0001214	jg24624	XP_009147133.1, XP_009134924.2
OG0001214	jg21551	XP_009129773.2, XP_033129739.1, XP_009111872.2
OG0001216	jg26016	XP_018514731.1
OG0001216	jg33029, jg33033	XP_009112339.1
OG0001217	jg32108	XP_033143030.1
OG0001218	jg7369	XP_009149883.1
OG0001219	jg4729	XP_018515122.2, XP_009150044.2, XP_009122492.1, XP_033140952.1
OG0001221	jg20290	XP_009101418.1
OG0001221	jg20291, jg20296	XP_009114277.2, XP_009114279.2
OG0001222	jg27924	XP_033134404.1, XP_033129554.1, XP_009112461.1
OG0001222	jg8730	XP_009109258.1, XP_009147799.1, XP_009138405.2
OG0001223	jg31088	XP_033135135.1, XP_033134370.1, XP_009115639.2, XP_033135146.1
OG0001224	jg1131, jg1115	XP_009109873.1, XP_009113303.2, XP_009113300.2, XP_009113399.2, XP_009129206.1
OG0001225	jg10282, jg10281, jg10280	XP_009135955.1
OG0001231	jg24142	XP_009119071.2
OG0001231	jg5531	XP_009126159.1, XP_009121421.2, XP_009131574.2
OG0001232	jg5313	XP_009111590.1
OG0001232	jg3231	XP_009106229.1, XP_009128130.1, XP_009112561.1, XP_009130251.1, XP_009104698.1
OG0001233	jg16728	XP_009137631.1
OG0001233	jg9747	XP_009109956.1, XP_009143027.1
OG0001234	jg4915	XP_018512985.2, XP_009131183.2, XP_009125272.1, XP_033137625.1
OG0001235	jg4714	XP_009122472.1, XP_009131090.1
OG0001235	jg23344	XP_009112104.1, XP_009150421.1
OG0001236	jg24716	XP_009147051.2, XP_009134985.1, XP_009124276.2
OG0001236	jg7869	XP_009134396.1
OG0001237	jg17926	XP_009140979.1
OG0001237	jg4366	XP_009125632.1
OG0001240	jg28802	XP_009119251.1
OG0001240	jg18345	XP_009141266.1
OG0001241	jg1216, jg18349	XP_009132871.1, XP_009141271.2, XP_009143936.2
OG0001242	jg31407	XP_033134710.1
OG0001242	jg31408, jg18506	XP_033146295.1
OG0001243	jg6725	XP_033136596.1
OG0001243	jg6722, jg6724	XP_009129844.2, XP_009111926.2
OG0001244	jg23623	XP_009150693.1, XP_009112212.2
OG0001244	jg14847	XP_009136520.1
OG0001245	jg23352, jg23353	XP_009130270.1, XP_009150427.1
OG0001246	jg2271	XP_009105285.2, XP_009127555.1
OG0001246	jg31267	XP_009113763.1
OG0001247	jg23126	XP_033140357.1, XP_009150123.2
OG0001247	jg4575, jg4444	XP_009125686.1, XP_009130988.1
OG0001248	jg6008	XP_009126521.2, XP_009120689.2, XP_009120690.1
OG0001248	jg14112	XP_009131855.1
OG0001249	jg4534	XP_009126755.1, XP_009122380.1, XP_009125674.1
OG0001250	jg1398	XP_009122972.1
OG0001251	jg22189	XP_009127118.1, XP_009132653.1, XP_009119939.1
OG0001252	jg7969	XP_009134429.1, XP_009144559.1, XP_009111283.1
OG0001252	jg28603	XP_033134955.1, XP_033138281.1
OG0001253	jg7854	XP_033143200.1, XP_009134405.1, XP_009111258.1
OG0001254	jg24897	XP_009135043.1, XP_009123236.2
OG0001254	jg4038	XP_033137659.1, XP_009125473.2
OG0001255	jg4017	XP_009122748.1, XP_033144926.1, XP_009130739.1
OG0001255	jg24887	XP_009123299.1, XP_009146914.1
OG0001256	jg3569	XP_009128315.1, XP_009106602.1
OG0001256	jg30192, jg30204	XP_009149121.1, XP_009110439.1
OG0001257	jg3343	XP_009128198.2
OG0001257	jg30658	XP_033132889.1
OG0001258	jg3183, jg3182	XP_018508803.2
OG0001259	jg3174	XP_009106179.1, XP_009128085.2, XP_009104714.1
OG0001259	jg30473	XP_009117538.2, XP_009149433.1
OG0001260	jg27866	XP_009121121.1
OG0001260	jg8802	XP_009101799.1, XP_009109291.1, XP_009138358.2
OG0001261	jg8761	XP_009109275.3
OG0001261	jg27903	XP_033131361.1, XP_009112445.1, XP_009150775.1
OG0001262	jg33718	XP_033132305.1, XP_009147500.2
OG0001262	jg25318	XP_009135302.1, XP_033147390.1, XP_009124743.1
OG0001263	jg18765	XP_033143080.1, XP_009143596.1
OG0001264	jg24704	XP_033144876.1
OG0001265	jg26493	XP_009145308.1
OG0001265	jg11263	XP_009144350.1, XP_009144702.1, XP_009148136.1, XP_009107804.1
OG0001266	jg30410	XP_033135628.1, XP_033128159.1, XP_033133173.1
OG0001266	jg3115	XP_033130652.1
OG0001267	jg9458	XP_009109027.1, XP_009128542.1
OG0001267	jg9459	XP_009128553.1
OG0001268	jg2473	XP_009127683.1, XP_018511650.1
OG0001270	jg26147	XP_033134059.1
OG0001271	jg33177	XP_009145696.1, XP_009111306.1, XP_009135660.2
OG0001272	jg33178	XP_009147841.2, XP_033128436.1
OG0001272	jg26149	XP_009135662.1, XP_009145694.1
OG0001273	jg7488	XP_009134231.1
OG0001273	jg10132	XP_009137373.1, XP_009109295.1, XP_009137263.1
OG0001275	jg12798	XP_033145642.1
OG0001275	jg411	XP_009113004.1
OG0001276	jg10354	XP_009135461.1
OG0001276	jg7727, jg7725	XP_009144515.1
OG0001277	jg7745	XP_009114536.1
OG0001277	jg10383	XP_033148024.1, XP_009108529.2, XP_009137213.2
OG0001278	jg19988	XP_033146093.1, XP_018514870.1
OG0001278	jg16192	XP_009116801.1, XP_033146701.1
OG0001279	jg16043	XP_009116668.1, XP_009138891.1, XP_009104231.1
OG0001279	jg19757	NP_001288917.1
OG0001280	jg19568	XP_009142072.1
OG0001280	jg15878	XP_009104148.1, XP_009116530.2
OG0001282	jg15809	XP_009104081.2, XP_009139004.2
OG0001282	jg19524	XP_009142814.1
OG0001283	jg24767	XP_009123935.1, XP_009147001.1
OG0001283	jg15557	XP_009116286.1, XP_009139611.1
OG0001284	jg15507	XP_009139148.2, XP_009116262.1
OG0001284	jg19207	XP_009143283.2, XP_009141837.2, XP_009133384.1
OG0001285	jg22032	XP_009127196.3
OG0001285	jg9666	XP_009143962.1
OG0001286	jg18849	XP_009143533.1, XP_009141625.1
OG0001286	jg15258	XP_033145799.1, XP_009103852.1, XP_009116020.2
OG0001287	jg27953	XP_033134324.1
OG0001287	jg8711, jg8710	XP_009138413.1, XP_009146141.1
OG0001288	jg16946	XP_009117123.1, XP_033145767.1
OG0001288	jg9258	XP_009126964.1, XP_033133901.1
OG0001289	jg19812	XP_009133676.1
OG0001289	jg19811, jg19810	XP_009143042.2, XP_009143044.2, XP_009143046.2
OG0001290	jg24702	XP_009134969.1, XP_009147071.1
OG0001292	jg25735	XP_009114631.2
OG0001292	jg25736	XP_009114342.1, XP_009114352.1, XP_009135520.1
OG0001293	jg28687	XP_009119373.1, XP_009119374.1
OG0001294	jg29952	XP_009110520.1
OG0001295	jg30277	XP_009110403.1, XP_009149205.1, XP_009117657.1
OG0001295	jg2909	XP_009105940.1
OG0001296	jg12315	XP_009139763.1
OG0001297	jg13688, jg13692	XP_009151827.1, XP_009129350.1, XP_009151826.1, XP_009129349.1, XP_009151825.1
OG0001298	jg31215	XP_009109852.1, XP_033136295.1, XP_033131247.1
OG0001298	jg2351	XP_009105340.1, XP_009127586.1, XP_033131676.1
OG0001300	jg3986	XP_033137592.1, XP_009130707.1
OG0001303	jg14397	XP_009140203.1, XP_033128514.1
OG0001305	jg29977	XP_033129907.1
OG0001305	jg12960	XP_018512428.2, XP_009101331.1, XP_033135785.1
OG0001306	jg24005	XP_009147388.1, XP_009134640.1
OG0001306	jg5372	XP_009131467.2, XP_009126048.1, XP_009121571.1
OG0001307	jg23972	XP_009125032.2
OG0001307	jg5329	XP_018512962.2, XP_033137799.1
OG0001308	jg4947, jg4948	XP_033138529.1, XP_009125790.2, XP_009131197.2, XP_033138526.1, XP_009125794.2
OG0001309	jg4667	XP_009131049.1, XP_033140836.1, XP_009122431.1
OG0001309	jg6158	XP_009136386.1
OG0001310	jg29150	XP_009148039.2, XP_009118406.1
OG0001310	jg17815	XP_009133875.1, XP_009103694.1, XP_009140905.1
OG0001311	jg28936	XP_009118570.1, XP_009119110.1
OG0001311	jg18219	XP_009132802.1, XP_009141154.1
OG0001312	jg18517	XP_033147729.1
OG0001312	jg31442	XP_009102872.1, XP_009115263.2, XP_009109679.1
OG0001314	jg29913	XP_009148729.2
OG0001314	jg13077	XP_009129125.1, XP_009101236.1, XP_009114188.2
OG0001315	jg29852	XP_009110575.1, XP_009117962.1, XP_018514957.1
OG0001315	jg13151	XP_009152169.1
OG0001316	jg23131	XP_009150118.1
OG0001316	jg31272	XP_009102971.2, XP_009109804.1
OG0001317	jg6215	XP_033129543.1
OG0001317	jg14704	XP_018510153.1
OG0001318	jg22973	XP_009131928.2, XP_033138135.1, XP_018511229.2
OG0001318	jg22975	XP_009120563.1, XP_018512121.1
OG0001319	jg22915	XP_033143206.1, XP_009120496.1, XP_009126663.1
OG0001319	jg14392	XP_009149988.1
OG0001320	jg22565	XP_018513131.2, XP_009132560.2, XP_033144092.1, XP_009132181.2
OG0001320	jg22567	XP_033144087.1, XP_033144588.1
OG0001321	jg22402	XP_009126988.2, XP_018511087.2
OG0001321	jg9787	XP_009109174.2, XP_018514414.1
OG0001322	jg28440	XP_009119740.1
OG0001322	jg16890	XP_009116784.1, XP_009138783.1
OG0001323	jg4427	XP_009125645.1, XP_009122254.1
OG0001323	jg25133	XP_009121147.1, XP_009146682.1, XP_009135183.2
OG0001324	jg4384	XP_009125636.1
OG0001324	jg25109	XP_009135173.1, XP_033148392.1
OG0001325	jg25107	XP_009135174.2, XP_009124886.2, XP_009146708.1
OG0001326	jg4235	XP_009130843.1, XP_009122558.1
OG0001327	jg12791	XP_018511874.1
OG0001328	jg2281, jg3527	XP_033132162.1, XP_009106614.1
OG0001329	jg30724	XP_009112575.1, XP_009110172.1, XP_009149692.1
OG0001330	jg30702	XP_009149670.1
OG0001330	jg3390	XP_009106386.1, XP_009128212.1
OG0001331	jg33741	XP_009147490.1, XP_009106837.1
OG0001331	jg25311	XP_009135299.1, XP_009146532.2
OG0001332	jg33653	XP_009106929.2, XP_009147533.1
OG0001332	jg25403	XP_033132803.1, XP_033146906.1
OG0001334	jg11359	XP_009139541.1
OG0001334	jg11360	XP_009109569.1
OG0001335	jg26529	XP_009108537.1
OG0001335	jg10430	XP_009107792.1
OG0001336	jg26526	XP_009108574.1
OG0001337	jg11261	XP_009148117.1
OG0001338	jg2955	XP_033139280.1
OG0001338	jg30304	XP_018509966.2, XP_033128127.1, XP_009110385.1, XP_009149233.2
OG0001339	jg29788	XP_009148531.1, XP_009118012.1
OG0001339	jg13235	XP_009152116.2, XP_033139865.1
OG0001340	jg20497	XP_033136870.1, XP_033128314.1
OG0001341	jg20536	XP_009101594.1
OG0001341	jg10673	XP_009128806.1
OG0001342	jg20557	XP_033139919.1, XP_009101608.1, XP_009113867.1
OG0001342	jg10653	XP_009132702.2, XP_009137004.1
OG0001343	jg20595	XP_009128764.1, XP_009101616.1
OG0001344	jg33288	XP_009107208.1, XP_009144900.1
OG0001344	jg18717	XP_009141524.1, XP_009133047.1
OG0001345	jg33449	XP_009123823.1, XP_033146858.1
OG0001345	jg25618	XP_009146200.1, XP_009115281.1
OG0001346	jg33483	XP_009147650.1
OG0001346	jg25596	XP_009135446.2, XP_009115491.2, XP_009146237.1
OG0001347	jg10699	XP_033133269.1, XP_009132293.1
OG0001348	jg14969	XP_009136574.2, XP_033144646.1
OG0001348	jg23750	XP_009112303.1, XP_009103529.1, XP_033141409.1
OG0001349	jg7479	XP_033142088.1
OG0001349	jg10115	XP_009137370.1, XP_033142594.1
OG0001350	jg10250	XP_009137277.1
OG0001350	jg7609	XP_033141521.1
OG0001351	jg10490	XP_009137153.1
OG0001351	jg10491	XP_009134021.2, XP_009108480.1, XP_009137152.2
