Orthogroup	Arabidopsis_arenosa	Alyssum_gmelinii
OG0002468	jg6536	Ag038G4153500
OG0002469	jg28260, jg9576	Ag088G5437100
OG0002470	jg19802	Ag003G0342200
OG0002470	jg19801	Ag003G0342300
OG0002471	jg19787	Ag003G0344600, Ag003G0344400
OG0002472	jg19683	Ag003G0362900
OG0002473	jg32526	Ag014G1857000, Ag068G5216800
OG0002473	jg24339	Ag014G1820800
OG0002474	jg1288	Ag014G1821300
OG0002476	jg24787	Ag014G1883500
OG0002477	jg24805	Ag014G1885900
OG0002478	jg25059, jg4478, jg4311	Ag014G1928100
OG0002479	jg25181	Ag014G1947000
OG0002481	jg25418	Ag014G1981200
OG0002483	jg25776	Ag014G2046800
OG0002483	jg11025	Ag025G2913300
OG0002484	jg11029	Ag025G2911500
OG0002484	jg25783	Ag014G2047800
OG0002485	jg12545	Ag061G5019900
OG0002486	jg2097	Ag036G4086000
OG0002487	jg1980	Ag036G4096400
OG0002487	jg12103	Ag061G5044100
OG0002488	jg32527	Ag027G3007600
OG0002489	jg5733	Ag060G5002600
OG0002490	jg15020, jg15017	Ag017G2433000
OG0002491	jg28549	Ag034G3668700
OG0002491	jg2717	Ag034G4053500
OG0002492	jg1183	Ag002G0259800
OG0002492	jg29341	Ag034G3775900
OG0002493	jg29359	Ag034G3778000
OG0002494	jg29420	Ag034G3786800
OG0002494	jg29421	Ag034G3787100
OG0002495	jg567	Ag002G0150800
OG0002495	jg29735	Ag034G3831000
OG0002497	jg13209	Ag085G5417600
OG0002498	jg29873	Ag034G3852800
OG0002499	jg29922	Ag019G2553800, Ag034G3863900
OG0002500	jg29956	Ag034G3868900
OG0002501	jg30055	Ag034G3888300
OG0002502	jg21712	Ag034G3918000
OG0002503	jg30790, jg3496	Ag034G4017900
OG0002504	jg2662, jg30910	Ag018G2457200, Ag034G4062300
OG0002505	jg30927	Ag018G2459200
OG0002505	jg2652	Ag034G4064100
OG0002506	jg2624	Ag034G4070000
OG0002506	jg30990	Ag018G2465300
OG0002507	jg768	Ag002G0196800
OG0002508	jg16509, jg8336	Ag011G1031900
OG0002509	jg8477	Ag011G1057100
OG0002510	jg8571, jg16736	Ag011G1075400
OG0002511	jg8597, jg1112	Ag011G1079000
OG0002512	jg8614, jg16792	Ag011G1081900
OG0002513	jg8837	Ag011G1136100
OG0002514	jg27561, jg9246, jg8941	Ag011G1161400
OG0002515	jg9106	Ag011G1183300
OG0002516	jg9187	Ag011G1224400
OG0002517	jg9232	Ag011G1246500, Ag011G1246400, Ag011G1243600
OG0002518	jg30970	Ag018G2463600
OG0002519	jg9687	Ag010G1013300, Ag010G1013000
OG0002530	jg9348	Ag046G4533900, Ag047G4546000
OG0002531	jg8344	Ag047G4548500, Ag046G4536100, Ag046G4535900, Ag047G4548600, Ag046G4536400, Ag047G4548400, Ag046G4536300, Ag046G4536200, Ag047G4549100, Ag047G4548900, Ag047G4549200, Ag078G5387200, Ag078G5387100, Ag078G5387000, Ag078G5386900, Ag078G5387300, Ag011G1033100
OG0002532	jg14446, jg16552	Ag055G4902200
OG0002533	jg14677	Ag055G4912800
OG0002533	jg23318	Ag004G0467800
OG0002534	jg14593, jg14594	Ag055G4930200, Ag055G4923300
OG0002535	jg13008	Ag074G5273800
OG0002536	jg24168	Ag014G1799100
OG0002536	jg5577	Ag013G1364100
OG0002537	jg3330, jg3331, jg3332	Ag013G1376200
OG0002538	jg3252	Ag048G4682600, Ag048G4682700, Ag048G4683000, Ag048G4684900
OG0002538	jg5462	Ag013G1389300
OG0002539	jg5417	Ag013G1402900
OG0002539	jg5416	Ag013G1403000
OG0002540	jg5386	Ag013G1409400
OG0002540	jg24025	Ag014G1777900
OG0002541	jg5310	Ag013G1432000
OG0002541	jg23955	Ag031G3156100
OG0002542	jg5272	Ag013G1444900
OG0002542	jg23936	Ag031G3154000
OG0002543	jg15280	Ag039G4316000
OG0002543	jg18877	Ag013G1446400
OG0002544	jg5035, jg6513	Ag013G1493900
OG0002545	jg23441	Ag004G0453600
OG0002545	jg4773	Ag013G1543700
OG0002546	jg23373	Ag004G0461300
OG0002546	jg4741	Ag013G1548100
OG0002547	jg7879	Ag013G1571800
OG0002547	jg28650	Ag034G3682300
OG0002548	jg28666	Ag034G3685900
OG0002548	jg7929	Ag013G1576800
OG0002549	jg21101	Ag034G3744500
OG0002549	jg17867	Ag013G1611600
OG0002550	jg17989	Ag013G1622700
OG0002550	jg29080	Ag034G3738700
OG0002551	jg18130	Ag013G1638700
OG0002551	jg29015	Ag034G3729800
OG0002552	jg18314	Ag013G1662300
OG0002552	jg28851	Ag034G3709400
OG0002553	jg18417	Ag013G1673100
OG0002553	jg28780	Ag034G3700300
OG0002554	jg28732	Ag034G3694900
OG0002554	jg20806	Ag013G1684800
OG0002555	jg28712	Ag034G3692600
OG0002556	jg18450, jg31330	Ag013G1716800
OG0002557	jg18483	Ag023G2810100
OG0002558	jg18677, jg31862	Ag013G1765900
OG0002559	jg14918	Ag008G0953500
OG0002559	jg23700	Ag004G0419500
OG0002560	jg23549	Ag004G0437400
OG0002561	jg23471	Ag004G0449600
OG0002563	jg23194	Ag004G0484400
OG0002563	jg14534	Ag049G4734900
OG0002564	jg23160	Ag004G0488500
OG0002564	jg4552	Ag022G2662500
OG0002565	jg4589	Ag022G2652200
OG0002565	jg23112, jg22829	Ag004G0495600
OG0002566	jg6284	Ag004G0527200
OG0002566	jg14768	Ag004G0762800
OG0002567	jg14299	Ag011G1182200
OG0002567	jg22979	Ag004G0619800
OG0002568	jg22967	Ag004G0622300, Ag004G0622400
OG0002568	jg14333	Ag009G0981100, Ag041G4354200
OG0002569	jg22940	Ag004G0629200
OG0002569	jg14362	Ag089G5452300
OG0002570	jg14504, jg22804	Ag004G0657300
OG0002571	jg30058	Ag034G3888600, Ag014G1784400, Ag031G3238300, Ag031G3238200
OG0002571	jg22739	Ag004G0667500
OG0002572	jg3763	Ag048G4559700
OG0002573	jg11343, jg26585	Ag004G0687000, Ag048G4656000, Ag027G3014700
OG0002574	jg22645	Ag004G0690800
OG0002576	jg22519, jg22518	Ag004G0715500
OG0002577	jg22371, jg22377	Ag004G0741200
OG0002578	jg11858	Ag004G0762900
OG0002579	jg7987	Ag022G2630100, Ag022G2629700, Ag022G2629600
OG0002579	jg7986	Ag022G2630200, Ag022G2630300
OG0002580	jg4515	Ag022G2673300
OG0002580	jg25176	Ag014G1946100
OG0002581	jg15746	Ag031G3298700
OG0002582	jg25000	Ag014G1918900
OG0002582	jg4225	Ag022G2726400
OG0002583	jg4163	Ag022G2739100
OG0002583	jg24962	Ag014G1909400
OG0002584	jg24807	Ag014G1886100
OG0002584	jg3870	Ag022G2788800
OG0002585	jg13403	Ag012G1313500
OG0002585	jg12721	Ag075G5293200
OG0002586	jg30035	Ag034G3884100
OG0002586	jg3744	Ag048G4563000
OG0002587	jg3564	Ag048G4597400
OG0002587	jg3565	Ag048G4597300
OG0002588	jg3316	Ag048G4659400
OG0002588	jg30639	Ag034G3992500
OG0002589	jg3302	Ag048G4665700
OG0002590	jg3286	Ag048G4672900
OG0002590	jg30594	Ag034G3983200
OG0002591	jg30559	Ag034G3979200
OG0002591	jg3265	Ag048G4677900
OG0002592	jg3254	Ag048G4681800
OG0002593	jg6607	Ag038G4166000, Ag048G4706200, Ag048G4706600, Ag048G4705800, Ag048G4706700
OG0002594	jg16977, jg16976, jg16293	Ag021G2628700, Ag039G4328900, Ag002G0170700, Ag016G2383400, Ag039G4285500, Ag045G4506800, Ag040G4343300, Ag016G2296000, Ag011G1223000, Ag040G4343000, Ag037G4134500, Ag023G2834100, Ag033G3504500, Ag007G0870700, Ag031G3189000
OG0002595	jg8154, jg33801	Ag032G3420900, Ag032G3421000
OG0002596	jg33645	Ag032G3447500
OG0002596	jg25410	Ag014G1980300
OG0002597	jg33643	Ag032G3448200
OG0002597	jg25414	Ag014G1980700
OG0002598	jg33628	Ag032G3449600, Ag032G3449500
OG0002599	jg25441, jg33613	Ag032G3454500
OG0002600	jg15200	Ag031G3411500
OG0002600	jg18762	Ag054G4883700
OG0002601	jg26636	Ag027G3006100, Ag064G5100900
OG0002601	jg11378	Ag007G0891300
OG0002602	jg11281	Ag007G0905800
OG0002602	jg26516	Ag027G3029600
OG0002603	jg11152	Ag007G0921700
OG0002604	jg3088	Ag078G5379900
OG0002605	jg31168	Ag056G4933300
OG0002606	jg2439, jg31157	Ag056G4936400
OG0002607	jg18522	Ag006G0838100
OG0002607	jg7065	Ag021G2584100, Ag026G2998900
OG0002608	jg20646	Ag006G0845700
OG0002608	jg10576	Ag033G3558800
OG0002609	jg26053	Ag014G2114400
OG0002609	jg33084	Ag001G0005900, Ag083G5408600
OG0002610	jg33145, jg33144	Ag001G0022500, Ag001G0022600
OG0002611	jg33220	Ag001G0046100, Ag001G0046200
OG0002612	jg25593	Ag014G2013800
OG0002612	jg33486	Ag001G0088000
OG0002613	jg33488	Ag001G0088200
OG0002613	jg25589, jg17500	Ag014G2011600
OG0002614	jg25587	Ag014G2011500
OG0002615	jg13593, jg13592	Ag050G4788500, Ag050G4788400, Ag050G4788900, Ag050G4787800, Ag050G4786700, Ag050G4787500, Ag050G4788200, Ag050G4786200, Ag050G4787000
OG0002616	jg14975	Ag008G0962700
OG0002616	jg14973, jg14972	Ag008G0940100, Ag008G0961900
OG0002618	jg27671	Ag044G4491400
OG0002618	jg8902	Ag011G1151600
OG0002619	jg27753	Ag044G4494700
OG0002619	jg25731	Ag014G2037800
OG0002620	jg27774	Ag044G4496900
OG0002620	jg8851	Ag011G1142200
OG0002621	jg27780	Ag044G4497200
OG0002621	jg8846	Ag011G1140200
OG0002623	jg7498, jg7499	Ag021G2616600, Ag033G3571600
OG0002624	jg16379	Ag031G3173900
OG0002625	jg16197	Ag031G3207900
OG0002626	jg16031	Ag031G3234400
OG0002626	jg19732	Ag003G0351800
OG0002627	jg19518	Ag003G0394800
OG0002628	jg15801	Ag031G3289000
OG0002629	jg15747	Ag031G3298600
OG0002629	jg19446	Ag003G0406600
OG0002630	jg19299	Ag039G4206200
OG0002631	jg15456	Ag031G3354000
OG0002631	jg19113, jg19155	Ag039G4246000
OG0002632	jg26603, jg26604	Ag031G3372300, Ag027G3010900, Ag064G5093500
OG0002633	jg18949	Ag039G4296200
OG0002633	jg15327	Ag031G3383100
OG0002634	jg9670	Ag010G1015000
OG0002634	jg22073	Ag020G2569300
OG0002635	jg26998, jg11969	Ag029G3114900
OG0002636	jg12406	Ag061G5030300
OG0002636	jg2246	Ag067G5182400
OG0002637	jg9492	Ag065G5120200
OG0002637	jg28167	Ag042G4428400
OG0002638	jg19176	Ag039G4240200
OG0002638	jg19175	Ag039G4240500
OG0002640	jg28510	Ag034G3663200
OG0002641	jg1110, jg8358	Ag011G1035600
OG0002641	jg16536	Ag015G2178800
OG0002642	jg8388	Ag011G1042700
OG0002642	jg16572	Ag015G2183300
OG0002643	jg31956	Ag052G4854800
OG0002644	jg28324	Ag088G5445000
OG0002644	jg9623	Ag010G1022600
OG0002645	jg19853	Ag003G0331300
OG0002646	jg19693	Ag003G0360500
OG0002646	jg19697	Ag003G0360300
OG0002647	jg24249	Ag014G1811400
OG0002648	jg24633, jg21539	Ag014G1861800, Ag014G1862000
OG0002649	jg24853	Ag014G1893300
OG0002650	jg24869	Ag014G1897000
OG0002651	jg25114	Ag014G1938200
OG0002652	jg25279	Ag014G1960500
OG0002652	jg25280	Ag014G1960600
OG0002653	jg32939	Ag025G2940300
OG0002653	jg25917	Ag014G2070300
OG0002654	jg8558	Ag014G2150700
OG0002655	jg12519	Ag061G5022900
OG0002656	jg26547	Ag027G3021800
OG0002657	jg26535, jg11300	Ag027G3024500
OG0002658	jg26460, jg26457	Ag027G3040400
OG0002659	jg26403	Ag027G3048700
OG0002660	jg2070	Ag036G4090700
OG0002661	jg6869, jg6868	Ag043G4450600
OG0002662	jg8074	Ag019G2505600
OG0002663	jg13727, jg28639	Ag034G3680900, Ag034G3681200, Ag034G3681000
OG0002664	jg27466, jg27463, jg27470, jg27453, jg27459	Ag034G3743700, Ag034G3743500
OG0002664	jg29110	Ag034G3743600
OG0002665	jg29334	Ag034G3775300
OG0002666	jg29386	Ag034G3781700
OG0002666	jg1124	Ag002G0252000
OG0002668	jg29557	Ag034G3804400
OG0002669	jg29618	Ag034G3814000, Ag034G3813800
OG0002670	jg29855	Ag034G3850900
OG0002671	jg29882, jg29883	Ag034G3854800
OG0002672	jg12956, jg29978	Ag034G3874600
OG0002673	jg30001	Ag034G3880500, Ag034G3880200, Ag034G3880400
OG0002674	jg30226	Ag034G3912300
OG0002675	jg2876	Ag018G2441100
OG0002675	jg30260	Ag034G3920600
OG0002677	jg8282	Ag011G1027100
OG0002678	jg26367	Ag011G1032900
OG0002679	jg8493	Ag011G1059700
OG0002680	jg8568	Ag011G1075700
OG0002681	jg8895, jg27693	Ag011G1150700
OG0002682	jg8908	Ag011G1152800
OG0002683	jg8939, jg27560	Ag011G1160700
OG0002684	jg9140	Ag011G1175600
OG0002685	jg9093	Ag011G1186600
OG0002686	jg8997	Ag011G1212500
OG0002688	jg9213	Ag011G1236600
OG0002690	jg31270, jg31247	Ag010G0984000
OG0002705	jg22253	Ag055G4910600
OG0002706	jg5611	Ag013G1350200
OG0002706	jg5608, jg5612	Ag013G1349200, Ag013G1349700
OG0002707	jg27699	Ag044G4493300, Ag013G1425100, Ag044G4493500
OG0002708	jg5318	Ag013G1425900
OG0002708	jg23964	Ag014G1771400
OG0002710	jg5042	Ag013G1491000
OG0002711	jg4786	Ag013G1539700
OG0002711	jg23465	Ag004G0450300
OG0002712	jg12313	Ag013G1547500
OG0002712	jg14893	Ag008G0956500
OG0002713	jg4721	Ag013G1550900
OG0002714	jg23091	Ag004G0497800
OG0002714	jg4609	Ag013G1567400
OG0002715	jg17680	Ag013G1596300
OG0002715	jg29189	Ag034G3754000
OG0002716	jg17701	Ag013G1597100
OG0002717	jg18229	Ag013G1650500
OG0002717	jg28929	Ag034G3720300
OG0002718	jg28770	Ag034G3699400
OG0002718	jg18431	Ag013G1674500
OG0002719	jg4027, jg20838	Ag013G1682100
OG0002720	jg9914, jg9915	Ag013G1698100, Ag014G1865200, Ag013G1698200
OG0002721	jg32781, jg2026, jg32780	Ag013G1704500
OG0002722	jg32737, jg32736	Ag013G1711000
OG0002723	jg31554	Ag013G1741500
OG0002724	jg18624	Ag023G2831700
OG0002725	jg16282	Ag004G0491800, Ag004G0491100, Ag039G4241600, Ag004G0555200, Ag031G3191000
OG0002726	jg9159	Ag011G1171700
OG0002726	jg6413	Ag004G0542000
OG0002727	jg14003, jg13978	Ag031G3215600, Ag004G0576000
OG0002728	jg14284	Ag004G0612900
OG0002729	jg14332	Ag002G0145300
OG0002729	jg22968	Ag004G0622200
OG0002730	jg11291	Ag007G0904400, Ag007G0904000, Ag004G0676500, Ag039G4211100, Ag039G4210800, Ag039G4211300, Ag039G4211200, Ag039G4210500, Ag004G0675900
OG0002731	jg22450, jg9798	Ag004G0729900
OG0002732	jg14759	Ag004G0764900, Ag048G4669200, Ag004G0765000
OG0002733	jg4548	Ag022G2665400
OG0002734	jg4407	Ag022G2688200
OG0002735	jg19281	Ag039G4209700
OG0002736	jg4246	Ag022G2723500
OG0002736	jg25011	Ag014G1920300
OG0002737	jg4105	Ag022G2750100, Ag022G2749900, Ag022G2750200
OG0002738	jg9608	Ag010G1024100, Ag022G2756900
OG0002738	jg28292	Ag088G5443400
OG0002739	jg3928, jg3929, jg30578	Ag022G2782400, Ag022G2782300
OG0002740	jg3862	Ag022G2789500
OG0002741	jg30201, jg30188	Ag034G3906600
OG0002742	jg8805	Ag011G1125400
OG0002743	jg9728, jg22255	Ag049G4734100
OG0002744	jg25394	Ag014G1976700
OG0002744	jg33660	Ag032G3445100
OG0002745	jg33553	Ag032G3468000
OG0002745	jg25499	Ag014G2000100
OG0002746	jg25546	Ag014G2006700
OG0002746	jg33520	Ag032G3472700
OG0002747	jg9126	Ag011G1179200
OG0002748	jg21618	Ag007G0856500
OG0002749	jg11435	Ag007G0887900
OG0002750	jg26544, jg914, jg2034	Ag007G0896800
OG0002751	jg11600, jg11195, jg11196, jg11193	Ag007G0917800
OG0002752	jg26362	Ag027G3057100
OG0002754	jg11098	Ag007G0933600, Ag025G2899700
OG0002754	jg25732	Ag014G2038200
OG0002755	jg30342	Ag034G3939900
OG0002755	jg3005	Ag078G5352600
OG0002756	jg29771	Ag056G4947600
OG0002757	jg9554	Ag045G4514800
OG0002757	jg28234	Ag088G5433400
OG0002758	jg28223	Ag088G5432000
OG0002760	jg19967	Ag012G1321800, Ag003G0317100, Ag034G4033700
OG0002761	jg2583	Ag057G4953600
OG0002762	jg8618	Ag011G1082300, Ag001G0015800
OG0002762	jg16802	Ag015G2199600
OG0002763	jg33313	Ag001G0060700
OG0002764	jg33327	Ag001G0062400
OG0002764	jg26307	Ag014G2176400, Ag027G3064500
OG0002765	jg29433, jg33377, jg33375, jg33376	Ag001G0068200, Ag031G3407500, Ag001G0068500
OG0002766	jg11598	Ag001G0079500
OG0002766	jg26841	Ag029G3102400
OG0002767	jg18699	Ag023G2843800
OG0002767	jg10928	Ag031G3145000
OG0002768	jg10784, jg10783, jg10785	Ag050G4777200, Ag050G4777300
OG0002769	jg10879	Ag050G4797400
OG0002770	jg20298	Ag016G2330800
OG0002770	jg10886	Ag050G4798100
OG0002771	jg14897, jg23684	Ag008G0955100
OG0002772	jg18962	Ag044G4486300, Ag039G4293900
OG0002773	jg10268	Ag033G3517000
OG0002773	jg10267	Ag033G3517300, Ag033G3516800
OG0002774	jg10573	Ag033G3559800, Ag033G3559000
OG0002775	jg23943	Ag031G3154800
OG0002776	jg20156	Ag003G0286100
OG0002776	jg16323	Ag031G3180900
OG0002777	jg16089	Ag031G3224000
OG0002778	jg16001	Ag031G3241000
OG0002778	jg19675	Ag003G0363700
OG0002779	jg19333	Ag039G4196000
OG0002779	jg15609	Ag031G3321700
OG0002780	jg15437	Ag031G3358500
OG0002780	jg15438	Ag031G3358200
OG0002781	jg25437	Ag014G1989700
OG0002782	jg18861	Ag039G4319800
OG0002782	jg15270	Ag031G3392100
OG0002783	jg15238	Ag031G3400500
OG0002784	jg27038	Ag029G3117500
OG0002785	jg26733	Ag064G5112700, Ag095G5469100
OG0002786	jg28043, jg28044, jg28046	Ag042G4396800
OG0002787	jg18821	Ag042G4411800
OG0002788	jg12992	Ag042G4423200
OG0002789	jg28146	Ag042G4426200
OG0002791	jg8378	Ag011G1040700
OG0002791	jg16560	Ag015G2181600
OG0002792	jg32180	Ag015G2260500
OG0002793	jg32099	Ag015G2266500, Ag052G4868200
OG0002793	jg2806	Ag034G4040200
OG0002794	jg13024	Ag021G2624600
OG0002795	jg24505	Ag014G1843200
OG0002795	jg6578	Ag038G4159800
OG0002796	jg6728	Ag038G4177600
OG0002797	jg19726, jg16025	Ag003G0353400
OG0002798	jg32784	Ag003G0362100
OG0002798	jg19688	Ag003G0361700, Ag003G0361600
OG0002799	jg10857	Ag016G2318800, Ag037G4135300
OG0002800	jg24281	Ag014G1814900
OG0002800	jg24295, jg24285, jg24296	Ag014G1815200, Ag014G1815100
OG0002802	jg24394	Ag014G1827900
OG0002803	jg24547, jg5757	Ag014G1850800
OG0002804	jg24550	Ag014G1851000
OG0002804	jg5754	Ag060G4995600
OG0002805	jg8029	Ag019G2495800
OG0002805	jg27267	Ag014G1957300
OG0002806	jg25567, jg12629, jg7767	Ag014G2009800
OG0002807	jg25774	Ag014G2046700
OG0002807	jg11046	Ag025G2908200
OG0002808	jg25990	Ag014G2091700
OG0002810	jg26564, jg11323	Ag027G3018900
OG0002811	jg29776	Ag034G3837700
OG0002811	jg29775	Ag034G3837200
OG0002812	jg29471, jg908	Ag034G3792900
OG0002813	jg778	Ag002G0199300
OG0002814	jg29598	Ag034G3809700
OG0002814	jg766	Ag002G0196100
OG0002815	jg636	Ag002G0173800
OG0002815	jg29670	Ag034G3821600
OG0002817	jg30255	Ag018G2442800
OG0002818	jg2905	Ag018G2436100
OG0002818	jg30275	Ag034G3924800
OG0002819	jg2716	Ag034G4053600
OG0002820	jg13540	Ag002G0189900
OG0002821	jg425	Ag024G2863900
OG0002822	jg33034, jg33030	Ag025G2967600
OG0002823	jg8634, jg8632	Ag011G1087500, Ag011G1086000, Ag011G1086800, Ag011G1086500, Ag011G1087100
OG0002824	jg13048, jg13043, jg13045, jg20577, jg13046	Ag011G1103100
OG0002825	jg8772	Ag011G1119300, Ag011G1119000, Ag011G1119100
OG0002826	jg9152	Ag011G1173400
OG0002827	jg9002, jg27472	Ag011G1207800
OG0002828	jg9227	Ag011G1240900
OG0002829	jg8084	Ag019G2508000, Ag019G2507900
OG0002844	jg13098, jg8102	Ag034G3748500, Ag005G0790300
OG0002845	jg24188	Ag014G1802400
OG0002845	jg5584	Ag013G1361700
OG0002846	jg23888	Ag031G3149400
OG0002846	jg5220	Ag013G1453000
OG0002847	jg5204	Ag013G1455200
OG0002848	jg11496, jg11485	Ag007G0883600
OG0002849	jg22812, jg14095, jg19120	Ag039G4248700
OG0002850	jg4959	Ag013G1506100
OG0002851	jg4950	Ag013G1508700, Ag013G1508400
OG0002852	jg30322	Ag034G3935200, Ag066G5137200
OG0002852	jg6582	Ag038G4161100
OG0002853	jg4681	Ag013G1557000
OG0002854	jg17584, jg17577	Ag013G1589300, Ag013G1589100
OG0002855	jg29186	Ag034G3753600, Ag034G3753800
OG0002855	jg17718	Ag013G1598300
OG0002856	jg29038	Ag013G1635300
OG0002857	jg18196	Ag013G1646200
OG0002858	jg18329	Ag013G1660700
OG0002858	jg28840	Ag034G3707700
OG0002859	jg28849	Ag034G3708900
OG0002859	jg18316	Ag013G1661900
OG0002860	jg18355	Ag013G1668100
OG0002860	jg28807	Ag034G3704200
OG0002861	jg18416	Ag013G1673000
OG0002861	jg28782	Ag034G3700400
OG0002862	jg29152, jg21247, jg21258	Ag034G3748000, Ag013G1692800
OG0002863	jg9898	Ag013G1700100
OG0002864	jg31325	Ag013G1716300
OG0002865	jg18687, jg31805	Ag013G1761000
OG0002866	jg31822	Ag013G1762900
OG0002867	jg31837	Ag013G1763700
OG0002868	jg23613	Ag004G0429600
OG0002868	jg14840	Ag049G4727500
OG0002869	jg23590	Ag004G0432500
OG0002870	jg23343	Ag004G0464600
OG0002872	jg23117	Ag004G0495000
OG0002872	jg23121	Ag004G0493900
OG0002873	jg5968	Ag004G0581300, Ag004G0581100
OG0002873	jg5980	Ag004G0582900
OG0002874	jg9777, jg22352	Ag004G0743900
OG0002875	jg22355, jg9778	Ag004G0744200, Ag002G0212100
OG0002876	jg14901	Ag002G0233100, Ag002G0223300, Ag002G0234700, Ag022G2689500
OG0002878	jg4213, jg14374, jg2215, jg13317, jg4214	Ag022G2729200, Ag022G2729700
OG0002879	jg4157	Ag022G2739900
OG0002880	jg12759	Ag075G5297200
OG0002881	jg12357, jg3748, jg17238	Ag048G4562400
OG0002882	jg2120, jg2121, jg2125, jg2124	Ag048G4570700, Ag048G4570100, Ag048G4570000
OG0002883	jg3533	Ag048G4607100
OG0002883	jg30225	Ag034G3912200
OG0002884	jg14832	Ag049G4729900
OG0002885	jg26690, jg26687	Ag064G5108700, Ag032G3461300, Ag032G3461700, Ag002G0256000
OG0002886	jg18805	Ag054G4894300
OG0002886	jg15243	Ag031G3399600
OG0002887	jg21650, jg28826, jg10040, jg10038	Ag007G0853600
OG0002888	jg11684, jg11676	Ag007G0866400, Ag007G0866300
OG0002889	jg26802	Ag029G3097400
OG0002889	jg11569	Ag007G0878600, Ag007G0872200
OG0002890	jg11526	Ag007G0881600
OG0002890	jg26746	Ag095G5471200
OG0002891	jg30637	Ag034G3991500
OG0002892	jg3095	Ag078G5381000, Ag078G5382000
OG0002893	jg20530	Ag006G0827000
OG0002895	jg25606	Ag033G3501500, Ag014G2018300
OG0002895	jg33467	Ag001G0084400
OG0002896	jg21949	Ag073G5263000, Ag051G4803100
OG0002897	jg27571, jg27572, jg27573	Ag044G4484400
OG0002898	jg19717, jg20336	Ag037G4133400, Ag016G2319600, Ag016G2320200, Ag044G4488600
OG0002899	jg8877	Ag011G1147300
OG0002899	jg27747	Ag044G4494300
OG0002900	jg10226	Ag033G3504900
OG0002900	jg7580	Ag030G3131400
OG0002901	jg20702	Ag016G2354300
OG0002902	jg7728	Ag066G5151100
OG0002902	jg10362	Ag033G3626100
OG0002903	jg15002	Ag017G2434800
OG0002903	jg23766	Ag031G3163600
OG0002904	jg15009	Ag017G2434000
OG0002905	jg15032	Ag017G2430300
OG0002906	jg20137	Ag003G0289800, Ag003G0288600, Ag003G0288200
OG0002906	jg16301	Ag031G3186000
OG0002907	jg16285	Ag031G3190100, Ag031G3190000
OG0002907	jg20107	Ag003G0296900
OG0002908	jg16227	Ag031G3202900
OG0002909	jg20035	Ag003G0307600
OG0002909	jg16220	Ag031G3203500
OG0002910	jg16133	Ag031G3216600, Ag031G3216700
OG0002911	jg16026, jg19727	Ag003G0353300
OG0002912	jg33642, jg15505	Ag031G3340400
OG0002913	jg15386	Ag031G3368100
OG0002913	jg15385	Ag031G3368200, Ag031G3368300, Ag031G3368400
OG0002914	jg22063	Ag020G2572400
OG0002915	jg27182	Ag011G1176100
OG0002916	jg8691	Ag011G1099500
OG0002916	jg27968	Ag042G4381400
OG0002917	jg28069, jg22636	Ag042G4404500
OG0002918	jg18944, jg18945, jg18946, jg18943	Ag039G4298000
OG0002919	jg5784	Ag038G4147600
OG0002920	jg19943, jg19944	Ag003G0320900
OG0002921	jg24157	Ag014G1797800
OG0002922	jg24408	Ag014G1829400
OG0002923	jg24489, jg6591	Ag014G1841600
OG0002924	jg24755	Ag014G1879700
OG0002924	jg25336	Ag014G1968200
OG0002926	jg24926	Ag014G1905700
OG0002927	jg25307, jg25306	Ag014G1963200
OG0002928	jg25520	Ag014G2003900
OG0002929	jg14633, jg25647	Ag014G2020200, Ag014G2020100
OG0002930	jg25627, jg25626	Ag014G2021400
OG0002931	jg25928	Ag014G2071600
OG0002931	jg25929	Ag014G2071700
OG0002932	jg25937	Ag014G2075800
OG0002933	jg26078	Ag014G2121600
OG0002935	jg26378	Ag027G3053400, Ag027G3053100
OG0002936	jg26368	Ag027G3055300
OG0002937	jg1866, jg12047	Ag036G4116400
OG0002938	jg8206	Ag019G2534400
OG0002938	jg28460	Ag034G3657300
OG0002939	jg28544	Ag034G3668100
OG0002939	jg8068	Ag019G2504200
OG0002940	jg28968	Ag034G3725100
OG0002942	jg30501	Ag034G3967300, Ag034G3967900
OG0002943	jg521, jg522	Ag002G0127100
OG0002944	jg860	Ag002G0216300
OG0002946	jg16772, jg16771	Ag016G2343900
OG0002947	jg7746	Ag016G2401900
