Orthogroup	Arabidopsis_arenosa	Brassica_oleracea
OG0003125	jg29393	XP_013638185.1
OG0003127	jg23713	XP_013598692.1
OG0003128	jg6058	XP_013625226.1, XP_013606543.1
OG0003129	jg23330, jg14698	XP_013612554.1, XP_013630101.1
OG0003130	jg23266	XP_013611847.1
OG0003131	jg23113	XP_013594198.1
OG0003132	jg6257	XP_013599450.1
OG0003133	jg827	XP_013607363.1
OG0003133	jg828	XP_013606241.1, XP_013611551.1
OG0003134	jg26459	XP_013585164.1, XP_013625286.1
OG0003136	jg6063, jg6064	XP_013608340.1
OG0003136	jg6066	XP_013620033.1, XP_013619670.1
OG0003138	jg21923	XP_013616676.1, XP_013626360.1
OG0003139	jg9871	XP_013613066.1
OG0003140	jg30752	XP_013583982.1, XP_013596529.1
OG0003141	jg25779	XP_013585073.1, XP_013626977.1, XP_013626721.1
OG0003142	jg28596	XP_013616119.1, XP_013610982.1
OG0003143	jg7965	XP_013610597.1
OG0003143	jg7968	XP_013618952.1
OG0003145	jg4217	XP_013626839.1, XP_013626036.1
OG0003146	jg4197	XP_013608534.1, XP_013592481.1, XP_013611813.1
OG0003148	jg525	XP_013611383.1, XP_013612794.1, XP_013631038.1
OG0003150	jg3743	XP_013621497.1
OG0003150	jg30036	XP_013586747.1
OG0003152	jg30122	XP_013600228.1
OG0003153	jg3567	XP_013588114.1, XP_013589443.1
OG0003154	jg3349	XP_013588299.1
OG0003154	jg30661	XP_013637848.1, XP_013600485.1
OG0003156	jg30534	XP_013597351.1, XP_013584395.1
OG0003157	jg3176	XP_013587972.1
OG0003157	jg30475	XP_013637788.1
OG0003158	jg25521	XP_013592216.1
OG0003158	jg33528	XP_013591932.1
OG0003159	jg18742	XP_013634458.1, XP_013627561.1, XP_013635219.1, XP_013635148.1
OG0003160	jg18773, jg2199, jg2194	XP_013626053.1, XP_013636514.1
OG0003161	jg14311	XP_013628717.1
OG0003162	jg26669	XP_013594116.1
OG0003163	jg11284	XP_013590267.1
OG0003163	jg26517	XP_013584581.1
OG0003164	jg26340	XP_013638428.1
OG0003164	jg11139	XP_013601296.1
OG0003165	jg2989	XP_013588343.1, XP_013616529.1
OG0003166	jg30347	XP_013586943.1
OG0003167	jg13546	XP_013595347.1, XP_013615808.1, XP_013618483.1, XP_013616401.1
OG0003167	jg12641	XP_013634686.1
OG0003168	jg12508	XP_013634970.1
OG0003168	jg13735	XP_013592981.1
OG0003169	jg12667	XP_013631931.1
OG0003169	jg13512	XP_013598377.1
OG0003171	jg20572	XP_013594186.1
OG0003172	jg1959	XP_013615516.1, XP_013615612.1, XP_013633268.1, XP_013636804.1
OG0003173	jg33091	XP_013590841.1
OG0003175	jg20972, jg32695	XP_013637468.1, XP_013614074.1
OG0003176	jg10868	XP_013597715.1, XP_013638389.1
OG0003177	jg21788, jg21787	XP_013615869.1, XP_013619601.1
OG0003178	jg21617	XP_013623218.1
OG0003178	jg29928	XP_013637689.1
OG0003179	jg10996	XP_013601448.1
OG0003179	jg18707	XP_013633852.1
OG0003180	jg10910, jg18636	XP_013599880.1, XP_013601254.1
OG0003181	jg23753, jg14977	XP_013596066.1, XP_013604625.1, XP_013587411.1
OG0003182	jg16108	XP_013602188.1
OG0003182	jg25263	XP_013592667.1
OG0003183	jg16027	XP_013636188.1, XP_013592846.1
OG0003185	jg16267	XP_013633212.1, XP_013633697.1
OG0003186	jg14285	XP_013601589.1
OG0003189	jg15435	XP_013599987.1
OG0003190	jg18909	XP_013637052.1
OG0003191	jg2355	XP_013591704.1, XP_013618382.1
OG0003192	jg27935, jg7308, jg7305	XP_013629365.1
OG0003193	jg15636	XP_013637505.1
OG0003194	jg19133	XP_013634166.1, XP_013622577.1, XP_013636900.1
OG0003195	jg16826	XP_013635798.1
OG0003195	jg8641	XP_013594088.1, XP_013587371.1
OG0003196	jg17062	XP_013604482.1
OG0003196	jg9209	XP_013591527.1
OG0003198	jg6650	XP_013599214.1
OG0003199	jg28284	XP_013598936.1
OG0003199	jg9591	XP_013584034.1
OG0003200	jg6807	XP_013597464.1, XP_013620153.1
OG0003201	jg24428, jg6652	XP_013637007.1, XP_013630501.1
OG0003202	jg5747	XP_013629186.1
OG0003203	jg24675, jg24679	XP_013637974.1
OG0003206	jg25239	XP_013626292.1, XP_013589107.1, XP_013584086.1
OG0003208	jg25996	XP_013583243.1, XP_013592561.1, XP_013624242.1
OG0003209	jg27131	XP_013615627.1, XP_013595022.1, XP_013639699.1, XP_013615140.1, XP_013590918.1
OG0003210	jg12282	XP_013588442.1
OG0003211	jg28793	XP_013585969.1, XP_013604927.1
OG0003211	jg29413	XP_013586018.1
OG0003212	jg29065	XP_013591104.1, XP_013614906.1, XP_013601003.1
OG0003213	jg29205	XP_013600465.1
OG0003214	jg997	XP_013639274.1
OG0003215	jg29729	XP_013601056.1, XP_013584903.1
OG0003216	jg29777	XP_013605689.1
OG0003217	jg16882, jg13021	XP_013595349.1
OG0003218	jg30252	XP_013600644.1, XP_013638400.1
OG0003219	jg30819	XP_013584191.1, XP_013596119.1
OG0003220	jg2829	XP_013590857.1
OG0003220	jg30825	XP_013587604.1
OG0003222	jg30851	XP_013586243.1
OG0003223	jg883, jg882, jg26937	XP_013591905.1
OG0003224	jg1087	XP_013607739.1
OG0003224	jg1063, jg1065, jg1067	XP_013611455.1
OG0003225	jg11074	XP_013596193.1
OG0003226	jg32871, jg32850, jg32849, jg32872	XP_013584912.1, XP_013590751.1
OG0003228	jg8998, jg9000	XP_013596875.1
OG0003229	jg31082, jg32197	XP_013604042.1, XP_013584937.1
OG0003230	jg9682	XP_013600854.1
OG0003230	jg1785	XP_013621552.1
OG0003231	jg13187	XP_013596305.1
OG0003231	jg13177	XP_013619343.1
OG0003232	jg32174, jg14913	XP_013624318.1, XP_013583357.1
OG0003233	jg8700, jg1421	XP_013598410.1, XP_013625066.1
OG0003236	jg16678	XP_013635155.1, XP_013600370.1
OG0003239	jg14304	XP_013596319.1
OG0003239	jg14303	XP_013629364.1
OG0003240	jg10844	XP_013607664.1
OG0003240	jg10843	XP_013597467.1, XP_013597438.1
OG0003246	jg14452	XP_013629440.1, XP_013603080.1
OG0003247	jg14460	XP_013628916.1
OG0003247	jg22858	XP_013603198.1
OG0003248	jg14615, jg14614	XP_013604989.1
OG0003249	jg20405	XP_013616098.1
OG0003250	jg5339	XP_013609999.1, XP_013626748.1
OG0003250	jg23977	XP_013626717.1
OG0003251	jg23887	XP_013606111.1, XP_013612922.1
OG0003251	jg5218	XP_013628017.1
OG0003252	jg6514	XP_013617902.1
OG0003254	jg4854	XP_013621877.1
OG0003255	jg4852	XP_013609933.1
OG0003256	jg4839, jg4841, jg4842	XP_013612271.1, XP_013628481.1
OG0003257	jg4781	XP_013622892.1, XP_013606296.1
OG0003258	jg23422	XP_013618601.1, XP_013625676.1
OG0003259	jg4329	XP_013629643.1
OG0003260	jg18090	XP_013637083.1, XP_013630190.1
OG0003261	jg18098	XP_013631130.1, XP_013631192.1, XP_013631547.1
OG0003262	jg28896	XP_013639047.1, XP_013585303.1
OG0003262	jg18260	XP_013634890.1
OG0003263	jg33028	XP_013639595.1, XP_013594292.1, XP_013590881.1
OG0003264	jg12221	XP_013625481.1
OG0003265	jg20511	XP_013636548.1, XP_013592106.1
OG0003266	jg31040	XP_013584161.1, XP_013601991.1
OG0003267	jg31587	XP_013638641.1
OG0003267	jg31586	XP_013598069.1
OG0003268	jg23120	XP_013595030.1, XP_013588798.1
OG0003269	jg23398	XP_013628721.1, XP_013618320.1
OG0003270	jg23066	XP_013620443.1, XP_013603998.1, XP_013620012.1, XP_013628049.1, XP_013599160.1, XP_013601746.1
OG0003271	jg6204	XP_013598910.1, XP_013611206.1, XP_013620723.1
OG0003273	jg14251	XP_013619379.1
OG0003273	jg6130	XP_013630610.1
OG0003274	jg8678	XP_013624808.1
OG0003274	jg27995	XP_013596191.1
OG0003275	jg25278	XP_013629035.1, XP_013629003.1, XP_013611055.1
OG0003276	jg22758, jg12119	XP_013616950.1, XP_013623849.1, XP_013608263.1
OG0003277	jg9796	XP_013637852.1, XP_013598721.1
OG0003278	jg14824	XP_013600017.1, XP_013601415.1
OG0003279	jg14822, jg23586	XP_013629284.1
OG0003280	jg4092, jg4051	XP_013618798.1
OG0003281	jg12317, jg12318, jg30507, jg3938	XP_013606293.1, XP_013620134.1
OG0003282	jg30896, jg30899	XP_013625686.1, XP_013618927.1, XP_013589991.1, XP_013586686.1
OG0003283	jg17167	XP_013618150.1
OG0003283	jg32377	XP_013609620.1
OG0003285	jg10698	XP_013595287.1, XP_013597144.1
OG0003286	jg10608	XP_013597656.1, XP_013590315.1, XP_013587751.1, XP_013596550.1
OG0003287	jg30789, jg30791	XP_013588203.1, XP_013588687.1
OG0003288	jg23384, jg23448, jg21392, jg21219, jg23383	XP_013632808.1
OG0003289	jg26477	XP_013601899.1
OG0003289	jg11252	XP_013599760.1
OG0003290	jg26445	XP_013585579.1
OG0003290	jg11237	XP_013602618.1
OG0003291	jg514, jg517, jg513, jg550	XP_013610417.1
OG0003292	jg31058	XP_013603948.1, XP_013585218.1
OG0003293	jg33366	XP_013589141.1
OG0003293	jg12770, jg12769, jg6006	XP_013624975.1
OG0003295	jg10757	XP_013596396.1, XP_013593683.1
OG0003297	jg23293, jg23294	XP_013627992.1
OG0003298	jg10618	XP_013597444.1
OG0003299	jg1918, jg21791	XP_013628653.1
OG0003300	jg33155	XP_013591583.1
OG0003301	jg15023	XP_013604985.1
OG0003302	jg16212	XP_013592195.1, XP_013605739.1
OG0003303	jg15358	XP_013637094.1
OG0003304	jg9733	XP_013624053.1
OG0003305	jg26877	XP_013609024.1
OG0003306	jg26915	XP_013599181.1
OG0003306	jg21362	XP_013597997.1
OG0003307	jg31221, jg2324	XP_013588345.1
OG0003308	jg28053	XP_013626395.1, XP_013596115.1
OG0003309	jg33680	XP_013627449.1, XP_013588108.1
OG0003310	jg32643	XP_013587823.1
OG0003311	jg20132	XP_013636455.1, XP_013623399.1, XP_013637098.1
OG0003312	jg3276	XP_013591778.1
OG0003312	jg19777	XP_013633862.1
OG0003313	jg8887	XP_013617435.1
OG0003314	jg24405	XP_013597363.1, XP_013586242.1, XP_013622822.1
OG0003315	jg6541	XP_013624312.1
OG0003316	jg24553	XP_013584446.1
OG0003316	jg5749	XP_013612414.1
OG0003317	jg21431	XP_013618091.1, XP_013594178.1
OG0003318	jg25708, jg25566	XP_013638705.1, XP_013617790.1
OG0003319	jg25760	XP_013586220.1, XP_013609528.1
OG0003320	jg33054	XP_013599854.1
OG0003320	jg26024	XP_013638364.1
OG0003321	jg9144	XP_013603993.1, XP_013592610.1
OG0003322	jg12421	XP_013635149.1
OG0003322	jg13882	XP_013596807.1
OG0003323	jg26450	XP_013615501.1
OG0003324	jg9394	XP_013596126.1
OG0003324	jg28080	XP_013583986.1
OG0003325	jg21580	XP_013612669.1
OG0003326	jg15076	XP_013603048.1, XP_013598609.1
OG0003328	jg8134	XP_013629961.1
OG0003329	jg9346	XP_013621574.1
OG0003330	jg29084	XP_013605553.1, XP_013585960.1
OG0003331	jg1535	XP_013611858.1
OG0003331	jg29235	XP_013586543.1
OG0003332	jg29916	XP_013602028.1, XP_013594619.1
OG0003332	jg13072	XP_013595615.1
OG0003333	jg30077	XP_013601816.1, XP_013583790.1
OG0003334	jg17012, jg30458	XP_013584344.1, XP_013584274.1, XP_013600307.1, XP_013603207.1
OG0003335	jg30581	XP_013593319.1, XP_013587156.1
OG0003336	jg30847	XP_013592978.1
OG0003336	jg2768	XP_013587762.1
OG0003337	jg2687	XP_013587289.1
OG0003337	jg30881	XP_013605807.1
OG0003338	jg30994, jg2610	XP_013591291.1, XP_013591580.1
OG0003339	jg23727	XP_013617944.1
OG0003339	jg23728	XP_013609647.1, XP_013609452.1
OG0003340	jg10888	XP_013615958.1
OG0003342	jg2007	XP_013618506.1, XP_013636454.1
OG0003343	jg9489, jg9488	XP_013594086.1
OG0003346	jg288, jg134	YP_004927471.1
OG0003347	jg8788	XP_013630706.1, XP_013593542.1, XP_013637586.1, XP_013594202.1
OG0003349	jg32624	XP_013610866.1
OG0003349	jg8943	XP_013598221.1
OG0003350	jg9161	XP_013599173.1, XP_013604699.1, XP_013621886.1
OG0003351	jg2841	XP_013589975.1, XP_013620859.1
OG0003352	jg28464	XP_013623337.1
OG0003353	jg9700	XP_013604996.1, XP_013597203.1
OG0003354	jg30769, jg30770	XP_013614582.1
OG0003356	jg31305	XP_013614712.1
OG0003358	jg14179, jg2211	XP_013616988.1, XP_013607638.1, XP_013639594.1
OG0003360	jg27559, jg27555	XP_013627810.1
OG0003362	jg22902	XP_013609366.1
OG0003362	jg17892	XP_013634978.1
OG0003372	jg14600	XP_013616779.1, XP_013604323.1
OG0003373	jg31311	XP_013585733.1
OG0003374	jg31932	XP_013584260.1
OG0003375	jg21754	XP_013637877.1, XP_013617073.1
OG0003377	jg5456	XP_013616806.1, XP_013615821.1, XP_013628658.1, XP_013628657.1
OG0003378	jg5447	XP_013606169.1
OG0003381	jg5062	XP_013612647.1
OG0003381	jg25162, jg25160	XP_013630806.1
OG0003382	jg2710, jg33151, jg1292	XP_013619962.1
OG0003383	jg4904	XP_013622688.1
OG0003384	jg16748, jg8574	XP_013629811.1, XP_013592943.1
OG0003385	jg4665	XP_013602446.1, XP_013609416.1
OG0003386	jg4617	XP_013629401.1
OG0003387	jg9981	XP_013618742.1
OG0003388	jg9984	XP_013616979.1
OG0003389	jg18328, jg17520	XP_013604312.1, XP_013585438.1
OG0003390	jg18061	XP_013634405.1, XP_013634327.1
OG0003392	jg20781, jg20783, jg20782	XP_013620882.1, XP_013596349.1
OG0003393	jg18602	XP_013631880.1
OG0003393	jg31620	XP_013638487.1
OG0003394	jg18601	XP_013625692.1, XP_013631824.1
OG0003395	jg23608	XP_013619717.1
OG0003395	jg14834	XP_013629467.1, XP_013603752.1
OG0003396	jg23469, jg4791	XP_013610910.1
OG0003397	jg9017	XP_013625288.1, XP_013636914.1, XP_013595981.1, XP_013629305.1
OG0003398	jg23288	XP_013620013.1
OG0003399	jg23256	XP_013618921.1, XP_013590630.1, XP_013610352.1
OG0003400	jg23244	XP_013618338.1
OG0003400	jg14612	XP_013608621.1, XP_013625467.1
OG0003401	jg6248	XP_013619754.1
OG0003402	jg5957	XP_013620479.1, XP_013608983.1
OG0003404	jg22778, jg14518	XP_013622712.1
OG0003405	jg22548, jg2756	XP_013628295.1, XP_013612471.1
OG0003406	jg32990	XP_013597665.1
OG0003408	jg4244	XP_013628260.1, XP_013616351.1, XP_013611032.1, XP_013612406.1
OG0003409	jg4098	XP_013623744.1
OG0003409	jg4097	XP_013623743.1
OG0003410	jg24855	XP_013638731.1
OG0003410	jg3943	XP_013625554.1
OG0003411	jg24801, jg3858	XP_013617637.1
OG0003412	jg24798	XP_013628808.1, XP_013586333.1
OG0003413	jg25189	XP_013633915.1
OG0003414	jg3578, jg30172, jg30161, jg30184	XP_013620374.1, XP_013592071.1
OG0003415	jg8386	XP_013593978.1, XP_013614669.1, XP_013622789.1
OG0003416	jg3315	XP_013591903.1, XP_013614461.1
OG0003417	jg33740	XP_013587999.1, XP_013622711.1, XP_013588247.1
OG0003418	jg33593	XP_013620397.1
OG0003419	jg33552, jg33551, jg2920	XP_013613493.1
OG0003421	jg26626	XP_013606752.1, XP_013598938.1
OG0003422	jg16785	XP_013600634.1
OG0003422	jg8608	XP_013595810.1
OG0003423	jg3012	XP_013592359.1
OG0003423	jg8935	XP_013598753.1
OG0003424	jg13618	XP_013608843.1, XP_013593982.1
OG0003425	jg31081	XP_013597600.1
OG0003426	jg10756	XP_013598581.1, XP_013620913.1
OG0003427	jg33339	XP_013592589.1, XP_013588555.1
OG0003428	jg33340	XP_013592882.1
OG0003428	jg26320	XP_013585345.1
OG0003429	jg33487	XP_013592805.1
OG0003429	jg28300	XP_013593461.1
OG0003431	jg10719, jg10718	XP_013624282.1, XP_013597102.1
OG0003432	jg10733	XP_013619547.1
OG0003433	jg14943	XP_013596481.1
OG0003434	jg21799, jg21797, jg21808	XP_013607205.1, XP_013622636.1
OG0003437	jg10588	XP_013606074.1
OG0003438	jg10508	XP_013622370.1, XP_013600913.1, XP_013596195.1
OG0003439	jg25026, jg16888	XP_013592953.1
OG0003440	jg10364	XP_013627337.1, XP_013586482.1, XP_013589293.1, XP_013588853.1
OG0003441	jg12000, jg32135	XP_013604864.1, XP_013589812.1
OG0003442	jg19808	XP_013633988.1
OG0003443	jg19580, jg15893	XP_013599889.1, XP_013631297.1, XP_013591648.1
OG0003444	jg19427	XP_013634010.1, XP_013603905.1
OG0003445	jg15683	XP_013614082.1, XP_013614084.1
OG0003446	jg19275	XP_013635181.1
OG0003447	jg27033	XP_013626784.1, XP_013594223.1
OG0003448	jg26745, jg17213	XP_013616644.1, XP_013625697.1, XP_013593497.1
OG0003449	jg8668	XP_013611335.1, XP_013629705.1, XP_013622715.1
OG0003450	jg16669	XP_013602018.1, XP_013634568.1
OG0003451	jg28315	XP_013602723.1
OG0003452	jg7292	XP_013612184.1
OG0003452	jg32087	XP_013588160.1
OG0003453	jg6824, jg20155	XP_013635095.1, XP_013635744.1
OG0003454	jg20149, jg27772	XP_013632171.1, XP_013634235.1
OG0003455	jg19974	XP_013627673.1, XP_013637319.1, XP_013634901.1
OG0003456	jg19839	XP_013635007.1
OG0003457	jg16036	XP_013633583.1
OG0003458	jg19738, jg19741	XP_013632410.1
OG0003460	jg24561	XP_013583455.1
OG0003461	jg24613	XP_013623370.1
OG0003462	jg24824, jg24842	XP_013629775.1, XP_013586893.1
OG0003463	jg13075, jg25099	XP_013638201.1
OG0003464	jg25145	XP_013611705.1, XP_013587225.1, XP_013630809.1
OG0003465	jg25515, jg25345	XP_013619976.1, XP_013627979.1, XP_013638036.1, XP_013583374.1
OG0003466	jg25364, jg25365	XP_013637068.1, XP_013638762.1
OG0003467	jg25631	XP_013627162.1
OG0003468	jg10044, jg10043	XP_013599457.1, XP_013614065.1
OG0003469	jg9312	XP_013607016.1
OG0003470	jg29253	XP_013602435.1, XP_013604975.1, XP_013586292.1
OG0003471	jg29166, jg29165	XP_013600001.1
OG0003472	jg29317	XP_013603167.1, XP_013615692.1, XP_013583798.1
OG0003473	jg29372	XP_013602918.1, XP_013584456.1
OG0003474	jg29399	XP_013637925.1
OG0003475	jg29689	XP_013637905.1
OG0003476	jg29749, jg13353	XP_013601063.1
OG0003477	jg32102	XP_013586480.1, XP_013604177.1
OG0003478	jg2648	XP_013609828.1, XP_013630865.1
OG0003479	jg12612	XP_013635175.1
OG0003480	jg26984	XP_013634120.1
OG0003481	jg20342, jg10901	XP_013595275.1, XP_013618156.1
OG0003482	jg28059	XP_013585553.1
OG0003482	jg11028	XP_013628810.1
OG0003483	jg20031, jg20030	XP_013616143.1, XP_013597830.1
OG0003484	jg8305, jg8298	XP_013593320.1
OG0003485	jg8578	XP_013600752.1
OG0003485	jg8577	XP_013600744.1
OG0003486	jg8760	XP_013617943.1, XP_013622572.1, XP_013595465.1
OG0003487	jg8890	XP_013589231.1, XP_013627112.1, XP_013599000.1
OG0003488	jg16896	XP_013599825.1
OG0003493	jg32334	XP_013583355.1, XP_013614939.1, XP_013632605.1, XP_013607643.1, XP_013607666.1
OG0003494	jg33722	XP_013591013.1, XP_013627577.1, XP_013590971.1, XP_013614725.1, XP_013624968.1
OG0003496	jg2179, jg2182, jg2178, jg2180	XP_013624366.1
OG0003497	jg2248, jg2322	XP_013589939.1, XP_013618673.1
OG0003502	jg21976	XP_013590199.1
OG0003512	jg17380	XP_013626608.1
OG0003514	jg5519	XP_013620312.1
OG0003515	jg5414, jg18792	XP_013612153.1
OG0003516	jg4979	XP_013626846.1, XP_013606187.1
OG0003517	jg4748	XP_013611569.1
OG0003517	jg26123	XP_013638480.1
OG0003518	jg4709, jg15145	XP_013604078.1, XP_013609731.1
OG0003519	jg23085	XP_013597932.1
OG0003521	jg17631	XP_013631783.1
OG0003522	jg17694, jg17692	XP_013631710.1
OG0003523	jg17795	XP_013636763.1, XP_013630850.1
OG0003525	jg18084	XP_013634151.1
OG0003526	jg3196	XP_013634160.1, XP_013634616.1
OG0003527	jg18201	XP_013633494.1
OG0003528	jg18221	XP_013623909.1, XP_013632043.1
OG0003529	jg18296	XP_013630914.1, XP_013622580.1
OG0003530	jg28740	XP_013593741.1
OG0003531	jg31513	XP_013594614.1, XP_013598179.1
OG0003532	jg31651	XP_013600250.1, XP_013603555.1
OG0003533	jg7618, jg21470	XP_013619376.1
OG0003534	jg23649	XP_013598571.1, XP_013596844.1, XP_013632221.1, XP_013597184.1
OG0003535	jg4875	XP_013609689.1
OG0003535	jg23557	XP_013630182.1
OG0003536	jg23170	XP_013627093.1, XP_013625453.1, XP_013618111.1
OG0003537	jg23129	XP_013618900.1, XP_013630819.1
OG0003538	jg26913, jg6452	XP_013598863.1
OG0003539	jg2464	XP_013589607.1
OG0003540	jg6133	XP_013618910.1
OG0003541	jg22989, jg22990	XP_013610454.1, XP_013610467.1
OG0003542	jg3020, jg7261	XP_013590588.1
OG0003543	jg22882, jg22883	XP_013609766.1, XP_013616581.1
OG0003544	jg22871	XP_013618245.1
OG0003545	jg22735	XP_013606110.1, XP_013622006.1, XP_013621673.1
OG0003546	jg22682	XP_013621098.1, XP_013612747.1, XP_013627379.1, XP_013623851.1
OG0003548	jg22399	XP_013628849.1, XP_013621649.1, XP_013613197.1
OG0003549	jg4551	XP_013627368.1, XP_013610469.1
OG0003550	jg4353	XP_013606366.1
OG0003551	jg4272	XP_013628598.1, XP_013620142.1
OG0003552	jg28131	XP_013606829.1
OG0003553	jg4012	XP_013608556.1, XP_013608557.1, XP_013608555.1, XP_013608558.1
OG0003554	jg13491	XP_013595321.1
OG0003555	jg3586, jg31942	XP_013590548.1, XP_013590839.1
OG0003556	jg30803	XP_013586722.1, XP_013599612.1, XP_013588000.1
OG0003557	jg8817	XP_013592997.1, XP_013606135.1, XP_013622114.1
OG0003558	jg33103	XP_013584887.1, XP_013591155.1
OG0003559	jg11336	XP_013634816.1
OG0003559	jg26578	XP_013596834.1
OG0003560	jg11307	XP_013605143.1, XP_013592537.1, XP_013624955.1
OG0003561	jg21779	XP_013607145.1
OG0003562	jg11106	XP_013601609.1, XP_013595639.1
OG0003563	jg2969	XP_013591685.1
OG0003564	jg30421	XP_013605693.1, XP_013599567.1
OG0003565	jg13240, jg13238	XP_013596872.1, XP_013596353.1, XP_013610180.1
OG0003566	jg2537	XP_013592484.1
OG0003566	jg2536	XP_013592789.1, XP_013588095.1
OG0003567	jg20519	XP_013612248.1
OG0003568	jg20988, jg20989, jg1356	XP_013609974.1, XP_013634652.1
OG0003571	jg10488	XP_013619811.1, XP_013586964.1
OG0003573	jg10991	XP_013600801.1, XP_013590072.1, XP_013596713.1
OG0003575	jg16364	XP_013603303.1
OG0003575	jg20202	XP_013635751.1
OG0003576	jg16302	XP_013591174.1
OG0003577	jg20113	XP_013635981.1
OG0003578	jg4319, jg16221	XP_013605040.1
OG0003579	jg16132	XP_013636937.1
OG0003580	jg15584	XP_013614443.1, XP_013604005.1
OG0003581	jg15831	XP_013591821.1
OG0003582	jg19486	XP_013627257.1
OG0003583	jg15450	XP_013589883.1, XP_013602014.1
OG0003584	jg15259	XP_013590118.1
OG0003586	jg12308	XP_013590763.1
OG0003586	jg2164	XP_013616542.1
OG0003587	jg15571	XP_013604692.1
OG0003588	jg19611	XP_013623991.1
OG0003589	jg15050	XP_013615266.1, XP_013604832.1
OG0003590	jg18940	XP_013635930.1, XP_013626547.1
OG0003591	jg18499	XP_013632025.1
OG0003591	jg4086	XP_013626837.1
OG0003592	jg17313, jg14082	XP_013636842.1
OG0003593	jg32072	XP_013592463.1, XP_013586070.1
OG0003594	jg7591, jg7504, jg7503	XP_013626269.1, XP_013634284.1, XP_013609245.1
OG0003595	jg6552, jg32867, jg32854	XP_013591645.1, XP_013620998.1, XP_013608672.1
OG0003596	jg6689	XP_013598819.1
OG0003597	jg28730	XP_013585462.1
OG0003598	jg22185	XP_013585374.1
OG0003599	jg5669	XP_013609487.1
OG0003601	jg25218	XP_013638131.1, XP_013607998.1, XP_013635474.1, XP_013624444.1, XP_013622469.1, XP_013597489.1
OG0003602	jg25594	XP_013633485.1
OG0003603	jg25655	XP_013603855.1
OG0003603	jg33410	XP_013592574.1
OG0003604	jg16905	XP_013631150.1
OG0003604	jg9299, jg2478	XP_013627824.1
OG0003605	jg26219, jg26218	XP_013626042.1, XP_013583483.1
OG0003606	jg26225	XP_013611596.1, XP_013583653.1
OG0003607	jg26599	XP_013607060.1
OG0003607	jg11349	XP_013629872.1
OG0003608	jg11341, jg26582	XP_013597580.1, XP_013630337.1
OG0003609	jg13015, jg13014	XP_013610030.1, XP_013618859.1
