Orthogroup	Cardamine_amara	Brassica_napus
OG0003004	evm.model.RL_1.1402	XP_013719807.2, XP_048629477.1, XP_013677240.1
OG0003005	evm.model.RL_2.1130.2.687c86e2	XP_048632738.1
OG0003005	evm.model.RL_1.1590.1.687c87ed	XP_013686841.1, XP_013725143.2, XP_013696934.1
OG0003006	evm.model.RL_2.1162	XP_048626336.1, XP_022570918.1
OG0003006	evm.model.RL_1.1620.1.687c87ed	XP_013736347.1, XP_013653359.1
OG0003007	evm.model.RL_2.1176, evm.model.RL_1.1622	XP_013655754.1, XP_013709961.1, XP_048626142.1
OG0003008	evm.model.RL_5.2137, evm.model.RL_5.2207	XP_022575179.1, XP_048635560.1
OG0003008	evm.model.RL_1.1741	XP_022559046.1, XP_048635609.1, XP_048630786.1
OG0003009	evm.model.RL_1.1860	XP_022542971.2, XP_013641297.3
OG0003009	evm.model.RL_5.2044	XP_013640855.2, XP_013720568.1
OG0003010	evm.model.RL_5.1954	XP_048616383.1, XP_013640768.2, XP_022560823.1, XP_048636967.1, XP_022558241.2
OG0003011	evm.model.RL_1.2253, evm.model.RL_1.2254	XP_013648224.1, XP_048601670.1, XP_048593580.1
OG0003012	evm.model.RL_1.2326	XP_013710417.2, XP_048609218.1
OG0003013	evm.model.RL_1.2856	XP_048595563.1, XP_013641988.1, XP_013690506.2, XP_048593191.1
OG0003014	evm.model.RL_1.2980	XP_013685200.2, XP_013643380.1
OG0003015	evm.model.RL_1.3149	XP_013671724.1, XP_048593110.1
OG0003015	evm.model.RL_2.2465	XP_013667562.2, XP_013693634.1
OG0003016	evm.model.RL_5.1906	XP_048630073.1, XP_048636951.1, XP_048615951.1
OG0003016	evm.model.RL_1.2044	XP_048630306.1, XP_048635257.1
OG0003018	evm.model.RL_7.853	XP_013710765.1, XP_013730291.1
OG0003018	evm.model.RL_6.2051	XP_013677128.1, XP_013744854.1
OG0003019	evm.model.RL_1.1419	XP_013736286.1, XP_013684852.1, XP_013696637.1, XP_013719787.1, XP_048628054.1
OG0003019	evm.model.RL_5.3787	XP_013644732.2
OG0003020	evm.model.RL_6.2528	XP_013734754.1, XP_013683488.2, XP_013687980.2, XP_022574255.2
OG0003021	evm.model.RL_3.952	XP_013694244.2, XP_048612420.1, XP_048628755.1, XP_048633718.1
OG0003021	evm.model.RL_3.953	XP_048591556.1
OG0003022	evm.model.RL_6.2089	XP_013679011.2
OG0003023	evm.model.RL_1.1639	XP_013733513.1, XP_013696332.1, XP_013740183.1, XP_013738720.1
OG0003025	evm.model.RL_2.2085	XP_048600164.1, XP_013739965.2
OG0003025	evm.model.RL_2.2083	XP_013738081.1, XP_013703296.2, XP_013739982.2, XP_048600165.1
OG0003028	evm.model.RL_6.219, evm.model.RL_6.307	XP_048607477.1, XP_013679646.2, XP_048593811.1
OG0003029	evm.model.RL_4.3274, evm.model.RL_3.115, evm.model.RL_5.2793	XP_013675283.1, XP_048599658.1
OG0003030	evm.model.RL_3.995	XP_022562119.1
OG0003031	evm.model.RL_6.436	XP_048604448.1, XP_013720175.2, XP_013721440.3, XP_048604453.1, XP_022550294.2, XP_013711310.1, XP_048601406.1, XP_048601405.1, XP_013677522.1, XP_048602482.1, XP_048604451.1
OG0003033	evm.model.RL_2.2398	XP_013695256.2
OG0003033	evm.model.RL_1.3196	XP_022569619.1, XP_013711261.2
OG0003034	evm.model.RL_1.3193	XP_013742386.1
OG0003036	evm.model.RL_2.2943	XP_013691939.2
OG0003036	evm.model.RL_1.2742	XP_013729274.2, XP_013727440.1
OG0003037	evm.model.RL_2.3008	XP_048591119.1
OG0003037	evm.model.RL_2.3009, evm.model.RL_5.388	XP_013712832.1, XP_013696711.2
OG0003039	evm.model.RL_5.907	XP_013716419.1, XP_013641341.1
OG0003039	evm.model.RL_3.508, evm.model.RL_3.120	XP_013747359.2, XP_048600317.1, XP_048600834.1, XP_013692295.2, XP_013670943.1
OG0003041	evm.model.RL_3.385	XP_048595821.1, XP_013723575.1
OG0003041	evm.model.RL_5.934	XP_013651525.2, XP_013676297.2
OG0003042	evm.model.RL_7.2234	XP_013675161.2, XP_013675158.2, XP_013720868.1, XP_013644613.2, XP_022562936.1
OG0003042	evm.model.RL_2.16	XP_013746801.2, XP_013720348.1
OG0003043	evm.model.RL_3.912	XP_013722404.1, XP_048591904.1, XP_013707338.1, XP_048610698.1
OG0003044	evm.model.RL_3.222	XP_013664371.2, XP_048595645.1, XP_048595731.1, XP_013695244.1
OG0003045	evm.model.RL_1.1102_evm.model.RL_1.1103.1.687c9a66, evm.model.RL_1.1101	XP_048632336.1, XP_048608954.1, XP_048635907.1, XP_048615201.1
OG0003046	evm.model.RL_8.1437	XP_013714729.2, XP_013666800.3
OG0003046	evm.model.RL_2.2304	XP_022561658.2, XP_013738207.1
OG0003047	evm.model.RL_8.2512	XP_013722025.1, XP_048616588.1, XP_013678360.2, XP_013722771.1, XP_013643167.2
OG0003047	evm.model.RL_4.2641	XP_013692547.2, XP_048602697.1
OG0003048	evm.model.RL_8.2510	XP_048603232.1, XP_013701211.1, XP_048630992.1
OG0003048	evm.model.RL_4.2684	XP_048625142.1, XP_022554291.1
OG0003049	evm.model.RL_4.86	XP_013714758.1, XP_013726257.1, XP_048628767.1, XP_013696444.1, NP_001302714.1
OG0003050	evm.model.RL_8.530	XP_013687032.1
OG0003050	evm.model.RL_2.1781	XP_013663870.1, XP_013700986.1
OG0003051	evm.model.RL_2.1808	XP_048601617.1, XP_048596950.1
OG0003051	evm.model.RL_8.598	XP_013714096.1, XP_013659537.1
OG0003053	evm.model.RL_8.896	XP_022560482.1, XP_048596224.1, XP_013683984.1, XP_013683964.2
OG0003054	evm.model.RL_4.649	XP_048595919.1, XP_013702498.2
OG0003055	evm.model.RL_5.3072	XP_048593914.1, XP_013685387.1, XP_013712685.1, XP_013677596.1, XP_013692229.1, XP_013653246.2
OG0003056	evm.model.RL_5.3067	XP_013677585.1, XP_013712969.1, XP_013653248.2, XP_013691956.1
OG0003058	evm.model.RL_2.3215	XP_048600990.1, XP_013648871.2, XP_013746537.2, XP_013705635.1
OG0003059	evm.model.RL_6.1594	XP_013685503.1, XP_048629170.1, XP_048636597.1, XP_013701511.2, XP_013734284.1
OG0003061	evm.model.RL_4.48	XP_013715959.2, XP_013695364.2, XP_013705666.1
OG0003061	evm.model.RL_2.1286	XP_013669970.1, XP_013721601.1
OG0003062	evm.model.RL_1.2574	XP_048605521.1, XP_048632984.1, XP_048634053.1, XP_048593387.1
OG0003063	evm.model.RL_1.2371	XP_013726537.1, XP_013662965.1
OG0003064	evm.model.RL_1.2232	XP_013653058.1, XP_013686746.1, XP_013717703.1, XP_013742822.1
OG0003065	evm.model.RL_1.2111	XP_013731345.1, XP_022550036.2
OG0003066	evm.model.RL_3.96	XP_013686121.1, XP_013747701.1, XP_048634213.1, XP_048609794.1
OG0003067	evm.model.RL_6.2669	XP_013748147.1
OG0003067	evm.model.RL_7.285	XP_013699041.1, XP_013741982.2, XP_013708048.1, XP_048626959.1
OG0003068	evm.model.RL_6.2503	XP_048591611.1, XP_013744372.1, XP_013692398.1, XP_022571745.1, XP_022554885.2
OG0003069	evm.model.RL_6.2272	XP_013744947.1, XP_013647885.1, XP_013734476.2, XP_013687811.1
OG0003070	evm.model.RL_4.1568	XP_013670057.2, XP_013665892.2, XP_013721888.1, XP_013680565.1, XP_013731287.2
OG0003071	evm.model.RL_8.2136	XP_013660697.1, XP_013665862.1
OG0003073	evm.model.RL_1.513	XP_013647263.2, XP_013647297.1, XP_048595340.1, XP_013741365.2
OG0003074	evm.model.RL_7.1419	XP_013746867.1, XP_013654670.1, XP_013674633.1
OG0003074	evm.model.RL_8.2675	XP_013708657.1, XP_013738521.2
OG0003075	evm.model.RL_8.2685	XP_013738520.1, XP_048623814.1
OG0003075	evm.model.RL_7.1413	XP_013732956.1, XP_013745496.1
OG0003076	evm.model.RL_8.2768	XP_013686253.1, XP_013653572.1
OG0003078	evm.model.RL_7.1259	XP_013745565.1, XP_013737152.1, XP_013663008.1, XP_022546785.1
OG0003079	evm.model.RL_8.87	XP_048625456.1, XP_013659011.1
OG0003079	evm.model.RL_8.2884	XP_013653613.1, XP_013666290.1, XP_022566799.1, XP_013730470.1
OG0003080	evm.model.RL_6.1258	XP_048609981.1, XP_048634322.1
OG0003080	evm.model.RL_5.441	XP_013716435.1
OG0003081	evm.model.RL_8.2215	XP_013741221.1
OG0003081	evm.model.RL_6.1149	XP_048633836.1, XP_022543335.2, XP_048610260.1
OG0003082	evm.model.RL_6.1141	NP_001302879.1, XP_048609920.1, XP_013683255.1, XP_022571603.1
OG0003083	evm.model.RL_5.581	XP_048621409.1, XP_013716442.1, XP_013687144.1
OG0003083	evm.model.RL_6.1065	XP_022575437.1, XP_013730386.1, XP_013681312.2, XP_048609900.1
OG0003084	evm.model.RL_6.870, evm.model.RL_6.871	XP_048610498.1, XP_013647635.1, XP_013743979.1, XP_013720530.1
OG0003085	evm.model.RL_6.813, evm.model.RL_6.812	XP_013720548.1, XP_013743999.2
OG0003086	evm.model.RL_4.2233	NP_001302984.1, XP_048598282.1, NP_001302477.1, XP_013727454.1, XP_022554351.1
OG0003087	evm.model.RL_1.244	XP_048602118.1
OG0003088	evm.model.RL_1.2163	XP_013720916.2, XP_048627819.1
OG0003089	evm.model.RL_1.502	XP_013698457.1, XP_022571094.1, XP_048626173.1, XP_048631375.1
OG0003090	evm.model.RL_4.1759	XP_013682058.2, XP_013730406.2
OG0003091	evm.model.RL_7.1215	XP_022561144.2, XP_048597023.1, XP_013737133.2, XP_048618602.1
OG0003093	evm.model.RL_3.2448	XP_013694564.2, XP_013733181.2, XP_048603449.1
OG0003093	evm.model.RL_5.1405	XP_013641494.2, XP_013749904.2
OG0003094	evm.model.RL_5.1548	XP_013641601.1, XP_013660438.2
OG0003094	evm.model.RL_3.2246	XP_048592344.1, XP_013649975.1
OG0003095	evm.model.RL_8.1157	XP_048594101.1, XP_013712627.2, XP_013641952.1, XP_013671451.2
OG0003096	evm.model.RL_5.3474	XP_048614722.1, XP_013725954.1
OG0003098	evm.model.RL_5.1334	XP_013708042.2, XP_013708040.2, XP_022547180.2, XP_013698425.1, XP_013641441.2
OG0003099	evm.model.RL_5.2249	XP_013645603.1, XP_013730695.2, XP_048630816.1, XP_022568801.1, XP_048596470.1, XP_013674337.1
OG0003100	evm.model.RL_5.539	XP_048621584.1, XP_013657520.1, XP_013664542.2, XP_013698150.2, XP_013716505.1, XP_048597882.1
OG0003101	evm.model.RL_4.2143	XP_013662373.1
OG0003101	evm.model.RL_1.77	XP_013729704.2
OG0003102	evm.model.RL_1.2870, evm.model.RL_4.2244	XP_013667887.2, XP_013702717.1
OG0003103	evm.model.RL_8.2222	XP_048632668.1, XP_013724282.1
OG0003103	evm.model.RL_4.2783	XP_048603162.1, XP_048602675.1
OG0003104	evm.model.RL_8.2246	XP_048632686.1, XP_013695741.3, XP_048619494.1
OG0003105	evm.model.RL_7.1588_evm.model.RL_7.1589.1.687c976a	XP_048603525.1, XP_013706247.2, XP_048638606.1, XP_013685287.2, XP_013750060.1
OG0003106	evm.model.RL_8.2825	XP_013653642.1, XP_048591486.1
OG0003106	evm.model.RL_7.1269	XP_022546781.2, XP_022564206.1
OG0003107	evm.model.RL_8.2312	XP_013707871.2, XP_013642844.2
OG0003107	evm.model.RL_7.1638	XP_013731610.2, XP_013748519.2
OG0003108	evm.model.RL_4.1573	XP_048627747.1, XP_048626747.1, XP_013682274.2, XP_048623347.1, XP_048599045.1
OG0003109	evm.model.RL_3.1732, evm.model.RL_3.1733	XP_013699343.1, XP_013700932.1, XP_022544729.2
OG0003110	evm.model.RL_5.4016	XP_048626893.1
OG0003111	evm.model.RL_5.3936	XP_013737754.1, XP_013749798.1, XP_013686395.1, XP_013684764.1, XP_013673242.2, XP_013673125.2
OG0003112	evm.model.RL_1.751	XP_022555180.1, NP_001303226.1
OG0003112	evm.model.RL_1.1262	XP_013686392.1, XP_013684792.1
OG0003113	evm.model.RL_1.1506	XP_013736317.1, XP_013702685.1, XP_013676101.1, XP_013647218.2, XP_013700801.2, XP_048635755.1, XP_013695400.1
OG0003114	evm.model.RL_1.1831.1.687c87ee	XP_022575305.1, XP_048637017.1, XP_022555906.1, XP_013658547.2, XP_048594076.1, XP_013686198.1, XP_013736449.1
OG0003115	evm.model.RL_5.1908	XP_013672502.2, XP_013639856.1
OG0003116	evm.model.RL_1.2251	XP_013653044.1, XP_013750545.2
OG0003117	evm.model.RL_1.2379	XP_022564828.2, XP_013660171.1
OG0003117	evm.model.RL_2.819	XP_022551949.2, XP_022558017.2
OG0003118	evm.model.RL_8.163	XP_013735356.2, XP_013684404.1, XP_013731948.2, XP_048595160.1
OG0003119	evm.model.RL_1.2821	XP_013725650.1, XP_013736829.2
OG0003121	evm.model.RL_1.1309	XP_013745872.1
OG0003121	evm.model.RL_5.3890	XP_013740466.2, XP_013727913.2, XP_048636902.1
OG0003122	evm.model.RL_6.1572	XP_048634428.1, XP_048608441.1, XP_048631261.1, XP_048609497.1
OG0003123	evm.model.RL_7.1031	XP_013647929.2, XP_013698876.2, XP_048610888.1, XP_048633952.1, XP_013678322.2, XP_013661169.1
OG0003124	evm.model.RL_6.1899	XP_013699430.1, XP_013744790.2, XP_048637075.1, XP_013748381.2, XP_013668493.2
OG0003125	evm.model.RL_8.1596	XP_022550051.1, XP_013695903.2
OG0003127	evm.model.RL_3.146.3.687c84b9, evm.model.RL_3.145	XP_013741108.2, XP_022548195.1, XP_022550901.2, XP_013721096.1, XP_013686148.1
OG0003128	evm.model.RL_4.832	XP_048610569.1
OG0003128	evm.model.RL_3.550	XP_048604319.1
OG0003130	evm.model.RL_1.736, evm.model.RL_1.739, evm.model.RL_1.737, evm.model.RL_8.1052	XP_022558763.1, XP_048629299.1, XP_022575634.1, XP_048606117.1, XP_022572013.2
OG0003139	evm.model.RL_2.2436	XP_013685596.2, XP_022561358.2
OG0003139	evm.model.RL_2.2467	XP_048601343.1, XP_048637363.1
OG0003141	evm.model.RL_2.2959	XP_013650684.1, XP_013697606.1
OG0003141	evm.model.RL_1.2802	XP_013686496.2, XP_013742648.2
OG0003142	evm.model.RL_2.3052	XP_022573490.1, XP_048619342.1, XP_048601072.1, XP_048634740.1
OG0003143	evm.model.RL_6.1664	XP_013659510.2, XP_013667514.1
OG0003143	evm.model.RL_2.1201	XP_048618838.1, XP_013737365.1, XP_013743502.1, XP_013688201.2
OG0003144	evm.model.RL_5.950	XP_013645543.2, XP_013653118.1
OG0003144	evm.model.RL_3.435	XP_013731328.1, XP_013746996.2
OG0003145	evm.model.RL_5.952	XP_013645534.2, XP_013653117.2
OG0003145	evm.model.RL_3.391	XP_013661653.2, XP_022556400.1
OG0003146	evm.model.RL_7.2598	XP_013724704.2, XP_013691903.2, XP_013707217.1
OG0003146	evm.model.RL_5.1299	XP_048597691.1
OG0003147	evm.model.RL_7.2324.1.687c84bc	XP_013725077.2, XP_013710158.2
OG0003148	evm.model.RL_7.2289	XP_048595249.1, XP_048625578.1
OG0003148	evm.model.RL_2.68	XP_013743323.2, XP_048612136.1, XP_013647792.2, XP_013668482.1
OG0003150	evm.model.RL_7.2114	XP_013644496.2, XP_013706422.1
OG0003150	evm.model.RL_2.289	XP_048610749.1
OG0003151	evm.model.RL_2.568	XP_013734464.2, XP_013748940.1, XP_048626487.1
OG0003151	evm.model.RL_3.902	XP_013701848.2, XP_013707078.1
OG0003152	evm.model.RL_2.159	XP_013743462.2, XP_013684706.2
OG0003153	evm.model.RL_3.65	XP_013659314.1, XP_013675105.1, XP_013750244.2, XP_013684905.1
OG0003154	evm.model.RL_3.149	XP_013736537.2, XP_013661579.2, XP_013653822.1, XP_048595670.1, XP_013686150.1
OG0003155	evm.model.RL_4.3044	XP_013678549.1, XP_013724396.2, XP_013718978.2, XP_013742573.2, XP_022566972.1
OG0003156	evm.model.RL_5.2194, evm.model.RL_5.2192	XP_013699259.1, XP_013655622.1, XP_013741783.2, XP_048622187.1
OG0003157	evm.model.RL_2.2191	XP_013724502.1, XP_013742009.1, XP_013707287.2
OG0003158	evm.model.RL_4.2563	XP_048625350.1, XP_013668164.2, XP_048627695.1, XP_013680286.1, XP_048630345.1, XP_022553192.2, XP_048626269.1, XP_048602721.1, XP_048603613.1
OG0003159	evm.model.RL_2.1580	XP_048596013.1, XP_013662121.1, XP_013737524.2, XP_013655879.2
OG0003160	evm.model.RL_4.628	XP_048595923.1, XP_048623483.1, XP_013677013.2
OG0003160	evm.model.RL_5.3129	XP_013721532.1
OG0003161	evm.model.RL_2.3314	XP_013655003.3, XP_048593807.1, XP_048608928.1, XP_013681284.2, XP_048600962.1
OG0003163	evm.model.RL_8.460	XP_048623765.1, XP_013705885.1, XP_013740822.2
OG0003164	evm.model.RL_2.839	XP_013742898.2, XP_013723185.2
OG0003164	evm.model.RL_1.2334	XP_022570830.1
OG0003165	evm.model.RL_3.2288	XP_048615793.1, XP_013650116.2, XP_048617540.1, XP_013648646.1
OG0003166	evm.model.RL_6.2740	XP_013748103.1, XP_022556079.1
OG0003166	evm.model.RL_7.230	XP_013708377.1, XP_013708076.2
OG0003167	evm.model.RL_6.2686	XP_013692946.1, XP_013748139.1, XP_013734810.2, XP_013725850.1, XP_013740648.1
OG0003168	evm.model.RL_1.801	XP_013695725.2, XP_022575620.1
OG0003169	evm.model.RL_1.865	XP_048606136.1, XP_013739340.2
OG0003169	evm.model.RL_4.3268	XP_013706134.1, XP_013666233.2
OG0003170	evm.model.RL_8.2701	XP_013740906.1, XP_013740914.1, NP_001302523.1, XP_013712390.1
OG0003172	evm.model.RL_8.215.1.687c8555	XP_013731186.1, XP_013719459.1, XP_013722846.1, NP_001303037.1, XP_022566761.2, XP_048595153.1, XP_013722759.1
OG0003173	evm.model.RL_8.315	XP_048605419.1, XP_013740799.2
OG0003175	evm.model.RL_5.337	XP_013726442.1, XP_048597912.1
OG0003175	evm.model.RL_6.1363	XP_048610099.1
OG0003176	evm.model.RL_6.1376	XP_048608419.1, XP_013734214.1, XP_022566430.2, XP_013752357.2, XP_013691390.1
OG0003177	evm.model.RL_6.1041	XP_013748924.3, XP_048636847.1, XP_048630425.1, XP_048610824.1, XP_013734937.2, XP_013744621.1
OG0003178	evm.model.RL_4.2214	XP_013714618.1, XP_022572674.1, XP_022549268.1, XP_048625153.1, XP_013714877.1
OG0003179	evm.model.RL_4.2221	XP_013727589.1, XP_048626067.1
OG0003180	evm.model.RL_4.970	XP_048617830.1, XP_013647329.2, XP_013675279.1, XP_013663057.2
OG0003182	evm.model.RL_1.800	XP_022559251.1, XP_013695726.2
OG0003182	evm.model.RL_4.3391	XP_013731797.1
OG0003183	evm.model.RL_2.1153, evm.model.RL_6.2035, evm.model.RL_6.2034	XP_022557960.2, XP_048636459.1, XP_013732078.1, XP_013734610.1, XP_013688574.1, XP_022574437.2
OG0003184	evm.model.RL_6.1705	XP_013740521.2, XP_013681729.1, XP_013691493.2, XP_013747319.2, XP_013691764.1, XP_048628891.1, XP_022575983.1, XP_048630471.1
OG0003185	evm.model.RL_6.1926, evm.model.RL_6.1928, evm.model.RL_6.1925	XP_013752199.1, XP_013734692.2, XP_013653474.2
OG0003186	evm.model.RL_5.1681	XP_048614179.1, XP_013641826.2
OG0003186	evm.model.RL_3.1820	XP_013664610.2
OG0003187	evm.model.RL_3.2008.1.687c84bd	XP_013717925.2, XP_013702218.1
OG0003189	evm.model.RL_5.3670	XP_013717606.2, XP_022543051.1
OG0003189	evm.model.RL_5.3669	XP_048611146.1, XP_013705638.1
OG0003190	evm.model.RL_3.2158	XP_013667665.2, XP_048617749.1, XP_013648695.1
OG0003191	evm.model.RL_3.2078	XP_013693729.1, XP_013672308.1
OG0003192	evm.model.RL_4.1090	XP_013660833.2, XP_048625679.1, XP_013643957.1, XP_048591133.1
OG0003193	evm.model.RL_3.1131	XP_013688313.2, XP_013692837.2, XP_013650631.3, XP_048593926.1, XP_048606813.1
OG0003194	evm.model.RL_6.318	XP_022568283.1, XP_048633649.1
OG0003195	evm.model.RL_6.118	XP_013708629.2, XP_013660095.2
OG0003196	evm.model.RL_5.1351	XP_048621215.1, XP_013752091.1, XP_013672667.1, XP_013736990.1, XP_013659345.1, XP_013660253.1
OG0003198	evm.model.RL_5.753	XP_048594241.1, XP_013750891.1, XP_013716518.2, XP_013672611.2, XP_013711366.1, XP_013641038.2
OG0003199	evm.model.RL_1.2703, evm.model.RL_1.2705	XP_013706828.1, XP_013661422.2, XP_013711719.1
OG0003200	evm.model.RL_5.701	XP_013655316.1, XP_048622206.1
OG0003201	evm.model.RL_5.324	XP_022556967.1, XP_013720513.3, XP_048599377.1, XP_013666453.2
OG0003201	evm.model.RL_5.890	XP_022559547.1, XP_048590896.1
OG0003203	evm.model.RL_1.452	XP_048632228.1, XP_013681007.2
OG0003204	evm.model.RL_4.3085	XP_048623249.1, XP_013668191.2
OG0003204	evm.model.RL_1.958	XP_048615242.1, XP_013750309.2, XP_013676531.1, XP_013640881.2
OG0003205	evm.model.RL_3.1813	XP_048607614.1, XP_048607615.1, XP_048590841.1
OG0003206	evm.model.RL_4.1201	XP_013703369.1, XP_013643740.1, XP_013700136.1, XP_013678130.1
OG0003207	evm.model.RL_8.2151	XP_013730920.1, XP_013670353.1
OG0003208	evm.model.RL_3.2085	XP_048592279.1, XP_013708707.2, XP_022549704.2
OG0003209	evm.model.RL_1.1350	XP_013741058.1
OG0003211	evm.model.RL_5.1621, evm.model.RL_1.1456.1.687c87ed	XP_022543728.2, XP_048600884.1
OG0003212	evm.model.RL_1.1511	XP_013741027.2
OG0003213	evm.model.RL_1.1540	XP_022550932.1, XP_048627430.1, XP_013643804.2
OG0003214	evm.model.RL_1.1714	XP_013678175.1, XP_013736497.1, XP_022543263.1, XP_013684696.2
OG0003214	evm.model.RL_5.904, evm.model.RL_5.2149	XP_013691361.1
OG0003215	evm.model.RL_1.1771	XP_013710903.1, XP_022570365.1, XP_013675246.1, XP_013681722.1, XP_013741080.1
OG0003216	evm.model.RL_1.3003	XP_048607201.1, XP_013643384.2
OG0003217	evm.model.RL_1.3250	XP_013675951.2, XP_048593073.1, XP_013744427.1
OG0003217	evm.model.RL_2.2358	XP_048601391.1, XP_013695774.2, XP_013669186.2
OG0003218	evm.model.RL_5.3767	XP_048616441.1, XP_013640585.1, XP_013640584.1, XP_013698678.1
OG0003219	evm.model.RL_1.2033	XP_013685037.1, XP_013736617.2
OG0003220	evm.model.RL_1.1862	XP_013641273.2, XP_022542963.2
OG0003222	evm.model.RL_7.871_evm.model.RL_7.872.2.687c9766.3.687cb0fa.1.687cc9ee	XP_013703244.2, XP_013647986.1
OG0003223	evm.model.RL_2.2761	XP_013670692.1
OG0003224	evm.model.RL_7.766	XP_013655931.1, XP_013663465.1, XP_013677449.2, XP_013648009.2
OG0003225	evm.model.RL_7.735	XP_013696789.1, XP_022546878.2, XP_048610507.1, XP_013728603.1
OG0003226	evm.model.RL_7.384	XP_013742090.1, XP_013692876.1
OG0003226	evm.model.RL_6.2504	XP_013744385.1, XP_013692399.1
OG0003228	evm.model.RL_7.1825, evm.model.RL_7.1824, evm.model.RL_7.1823, evm.model.RL_5.2144	XP_013652930.1, XP_013668788.2, XP_048609826.1, XP_048620856.1, XP_013663945.1, XP_022573388.1, XP_013740630.2, XP_022552442.1
OG0003230	evm.model.RL_4.80	XP_013704333.2, XP_013694578.3
OG0003231	evm.model.RL_2.1544, evm.model.RL_2.1543	XP_013733907.2, XP_013642254.2
OG0003231	evm.model.RL_4.372	XP_048596307.1, XP_048596579.1
OG0003232	evm.model.RL_4.517, evm.model.RL_4.565	XP_048605486.1
OG0003233	evm.model.RL_2.3405	XP_022544008.2, XP_022561253.2
OG0003233	evm.model.RL_2.3407	XP_013703605.1, XP_048619424.1, XP_013647550.2
OG0003234	evm.model.RL_6.881	XP_048612446.1, XP_013743972.2
OG0003234	evm.model.RL_5.682, evm.model.RL_5.680	XP_013670304.2, XP_013716320.2
OG0003235	evm.model.RL_5.1168	XP_013645181.2, XP_013694407.2
OG0003235	evm.model.RL_5.1169	XP_013674320.2, XP_048622333.1
OG0003236	evm.model.RL_5.1767	XP_013657223.1, XP_013728111.2, XP_048622423.1, XP_013746632.3, XP_013641899.1, XP_013693625.1, XP_013641902.2, XP_013660199.1, XP_013664645.1
OG0003237	evm.model.RL_7.1741	XP_048590877.1, XP_013640595.1, XP_048616444.1
OG0003237	evm.model.RL_7.1742, evm.model.RL_7.1743	XP_048606717.1
OG0003238	evm.model.RL_1.1305, evm.model.RL_1.1281	XP_013741554.2, XP_013650971.2, XP_048632320.1, XP_048608952.1, XP_013739353.2
OG0003239	evm.model.RL_8.171	XP_048627182.1, XP_013718775.2, XP_013733294.2, XP_048616889.1
OG0003243	evm.model.RL_7.1876	XP_048615734.1, XP_048634940.1
OG0003247	evm.model.RL_2.2574	XP_048594488.1
OG0003247	evm.model.RL_6.288	XP_013664095.1, XP_013707958.1
OG0003248	evm.model.RL_2.2580	XP_048636794.1, XP_048601258.1
OG0003248	evm.model.RL_6.291	XP_013738348.1, XP_013706663.1
OG0003249	evm.model.RL_2.2722	XP_013666436.2, XP_013666542.2
