Orthogroup	Cardamine_amara	Alyssum_gmelinii
OG0002199	evm.model.RL_5.2143	Ag001G024580
OG0002201	evm.model.RL_1.2876	Ag005G417000
OG0002201	evm.model.RL_1.2877	Ag008G701480
OG0002202	evm.model.RL_1.2895, evm.model.RL_1.2896, evm.model.RL_1.2897	Ag003G285290
OG0002203	evm.model.RL_4.2978	Ag006G501170
OG0002203	evm.model.RL_1.3058	Ag005G409390
OG0002206	evm.model.RL_5.2060	Ag001G018170
OG0002206	evm.model.RL_1.1833	Ag005G450710
OG0002207	evm.model.RL_2.1138	Ag001G030350, Ag001G031530
OG0002207	evm.model.RL_2.1139	Ag001G031520, Ag001G030340
OG0002208	evm.model.RL_7.665	Ag001G083460
OG0002209	evm.model.RL_6.2679	Ag002G201700
OG0002209	evm.model.RL_7.277	Ag001G093720
OG0002210	evm.model.RL_2.2907	Ag003G273930
OG0002211	evm.model.RL_1.3248, evm.model.RL_1.3247	Ag005G403950
OG0002219	evm.model.RL_1.3156, evm.model.RL_2.2439	Ag005G404760
OG0002220	evm.model.RL_2.2472	Ag003G258300
OG0002221	evm.model.RL_1.3138	Ag005G405720
OG0002223	evm.model.RL_2.2608	Ag003G267520
OG0002224	evm.model.RL_2.2669	Ag003G269840
OG0002225	evm.model.RL_2.2713, evm.model.RL_6.422	Ag003G272230
OG0002226	evm.model.RL_2.2919	Ag003G273570
OG0002227	evm.model.RL_1.2911	Ag005G416210
OG0002228	evm.model.RL_6.1624	Ag002G163270
OG0002228	evm.model.RL_5.2719.3.687c88bd	Ag007G578180
OG0002229	evm.model.RL_5.1356	Ag004G322380
OG0002230	evm.model.RL_5.1316	Ag004G321180
OG0002230	evm.model.RL_7.2621	Ag008G660030
OG0002231	evm.model.RL_7.2473	Ag008G663390
OG0002231	evm.model.RL_5.1200.2.687c88b2	Ag004G318350, Ag005G435690
OG0002232	evm.model.RL_7.2418	Ag008G665600
OG0002232	evm.model.RL_5.1194	Ag004G318230
OG0002233	evm.model.RL_7.2169, evm.model.RL_7.2170	Ag005G468410
OG0002234	evm.model.RL_2.252	Ag007G649170
OG0002235	evm.model.RL_3.1046	Ag004G358150
OG0002236	evm.model.RL_2.487	Ag007G645560
OG0002237	evm.model.RL_2.541	Ag007G645390
OG0002237	evm.model.RL_3.956	Ag004G360480
OG0002238	evm.model.RL_3.55	Ag004G399800
OG0002239	evm.model.RL_3.249	Ag004G379650
OG0002239	evm.model.RL_5.1072	Ag004G315170
OG0002240	evm.model.RL_8.1797	Ag008G701930
OG0002241	evm.model.RL_4.3355	Ag006G491980
OG0002241	evm.model.RL_1.811	Ag005G478180
OG0002242	evm.model.RL_1.926	Ag005G475860
OG0002242	evm.model.RL_4.3123	Ag007G625660, Ag007G654650, Ag003G290480, Ag005G465590, Ag006G497190
OG0002243	evm.model.RL_2.1062, evm.model.RL_8.2759	Ag001G010730, Ag008G705470
OG0002243	evm.model.RL_3.2468	Ag003G207950
OG0002244	evm.model.RL_8.2373	Ag008G728700
OG0002245	evm.model.RL_2.2026	Ag007G586370
OG0002247	evm.model.RL_8.1297	Ag008G681150
OG0002247	evm.model.RL_2.2059	Ag007G585930
OG0002248	evm.model.RL_8.1537	Ag001G057710
OG0002249	evm.model.RL_8.1598	Ag008G694500
OG0002250	evm.model.RL_8.1674	Ag008G696750
OG0002250	evm.model.RL_2.2176	Ag006G518510, Ag006G519690, Ag006G517550
OG0002251	evm.model.RL_8.1705	Ag008G697970
OG0002252	evm.model.RL_8.1834	Ag008G703840
OG0002253	evm.model.RL_4.2315, evm.model.RL_5.3166	Ag007G610430
OG0002254	evm.model.RL_4.1709	Ag008G719560
OG0002255	evm.model.RL_4.1140	Ag008G719800
OG0002255	evm.model.RL_4.2385	Ag007G608860
OG0002256	evm.model.RL_4.273	Ag002G104780
OG0002256	evm.model.RL_2.1459	Ag006G572960
OG0002257	evm.model.RL_2.1734	Ag006G531390, Ag006G553070
OG0002257	evm.model.RL_2.1733	Ag006G553280
OG0002258	evm.model.RL_5.2852.6.687c88be	Ag007G579950
OG0002259	evm.model.RL_2.3156	Ag003G288500
OG0002259	evm.model.RL_2.3155	Ag003G288490
OG0002260	evm.model.RL_2.526, evm.model.RL_2.522	Ag006G551580
OG0002261	evm.model.RL_2.3216	Ag003G289770, Ag003G289730, Ag006G541670, Ag003G289760
OG0002261	evm.model.RL_2.3217	Ag003G289780
OG0002262	evm.model.RL_2.3245	Ag003G290870
OG0002263	evm.model.RL_2.3362	Ag003G293670
OG0002264	evm.model.RL_2.3457	Ag003G296590
OG0002265	evm.model.RL_2.296	Ag007G648260
OG0002266	evm.model.RL_4.632	Ag002G157450
OG0002266	evm.model.RL_5.2268	Ag007G584810
OG0002267	evm.model.RL_1.2306	Ag005G431380
OG0002268	evm.model.RL_1.2226	Ag005G435300
OG0002269	evm.model.RL_1.2199	Ag005G436320
OG0002271	evm.model.RL_1.2128	Ag005G439310
OG0002271	evm.model.RL_2.1037	Ag001G034450
OG0002272	evm.model.RL_2.1085.1.687c86e2	Ag005G441470
OG0002273	evm.model.RL_6.2682	Ag002G201730
OG0002274	evm.model.RL_6.2554	Ag002G199100
OG0002274	evm.model.RL_7.357.1.687c84b4	Ag001G092060
OG0002275	evm.model.RL_6.2539	Ag002G198740
OG0002276	evm.model.RL_6.2538	Ag002G198730
OG0002276	evm.model.RL_7.368	Ag001G091780
OG0002277	evm.model.RL_7.568	Ag001G085670
OG0002277	evm.model.RL_6.2347	Ag002G193390
OG0002278	evm.model.RL_7.625	Ag001G084770
OG0002278	evm.model.RL_6.2301	Ag002G192320
OG0002279	evm.model.RL_4.3383, evm.model.RL_8.1047	Ag006G491590
OG0002279	evm.model.RL_1.240	Ag005G488000
OG0002280	evm.model.RL_4.1433	Ag008G713610
OG0002281	evm.model.RL_7.1850, evm.model.RL_4.1430	Ag008G713470
OG0002282	evm.model.RL_8.2104	Ag008G711540
OG0002283	evm.model.RL_8.2624	Ag008G732880
OG0002284	evm.model.RL_5.15	Ag004G298240
OG0002284	evm.model.RL_8.101	Ag006G516520
OG0002285	evm.model.RL_5.222	Ag007G586480, Ag004G301270, Ag004G301300
OG0002286	evm.model.RL_5.242	Ag004G301680, Ag004G301690
OG0002286	evm.model.RL_4.452	Ag007G586820
OG0002287	evm.model.RL_5.420	Ag004G304350
OG0002288	evm.model.RL_6.1209	Ag007G591530
OG0002288	evm.model.RL_5.479	Ag004G305300
OG0002289	evm.model.RL_5.603, evm.model.RL_5.600	Ag004G307080, Ag004G307060
OG0002290	evm.model.RL_6.800	Ag007G597340
OG0002290	evm.model.RL_5.700	Ag004G308510
OG0002291	evm.model.RL_2.2821	Ag003G277310
OG0002292	evm.model.RL_4.2167	Ag007G614660
OG0002292	evm.model.RL_1.61	Ag001G100440
OG0002293	evm.model.RL_1.118, evm.model.RL_1.166	Ag005G490090
OG0002294	evm.model.RL_4.2015	Ag007G621630
OG0002294	evm.model.RL_1.180	Ag005G489070
OG0002295	evm.model.RL_4.1995	Ag007G622340
OG0002295	evm.model.RL_1.197	Ag005G488610
OG0002296	evm.model.RL_1.217	Ag005G488370
OG0002297	evm.model.RL_4.1960	Ag007G623710
OG0002298	evm.model.RL_1.268	Ag005G487350
OG0002299	evm.model.RL_1.501	Ag005G483080
OG0002301	evm.model.RL_1.636, evm.model.RL_4.879.1.687c86d0	Ag005G480660
OG0002302	evm.model.RL_6.1806	Ag002G170820
OG0002302	evm.model.RL_7.1057	Ag001G072410
OG0002303	evm.model.RL_3.2427	Ag003G208970
OG0002303	evm.model.RL_5.1424	Ag004G323620
OG0002304	evm.model.RL_5.1477	Ag004G324850
OG0002305	evm.model.RL_3.2329.4.687c84be	Ag003G211890
OG0002305	evm.model.RL_5.1489	Ag004G325000
OG0002306	evm.model.RL_5.1509	Ag004G325380
OG0002306	evm.model.RL_3.2308	Ag003G212170
OG0002307	evm.model.RL_5.1709	Ag004G330590
OG0002307	evm.model.RL_3.1859	Ag003G231100
OG0002308	evm.model.RL_5.3635	Ag004G336030
OG0002308	evm.model.RL_3.2077	Ag003G219710
OG0002309	evm.model.RL_3.2163	Ag003G217030
OG0002310	evm.model.RL_5.3561	Ag004G338350
OG0002310	evm.model.RL_3.2175	Ag003G216320
OG0002311	evm.model.RL_3.1423	Ag004G345710
OG0002312	evm.model.RL_3.1410	Ag004G346130
OG0002313	evm.model.RL_3.1297	Ag004G350240
OG0002314	evm.model.RL_3.1139	Ag004G355490
OG0002315	evm.model.RL_2.2557	Ag003G266420, Ag003G265610
OG0002316	evm.model.RL_5.758	Ag004G309160
OG0002316	evm.model.RL_3.739	Ag004G365020, Ag004G365560
OG0002318	evm.model.RL_3.517	Ag007G579580
OG0002318	evm.model.RL_5.3983	Ag001G000390
OG0002320	evm.model.RL_5.40	Ag004G298470
OG0002321	evm.model.RL_1.1151	Ag005G471160
OG0002321	evm.model.RL_4.2270	Ag007G611970
OG0002322	evm.model.RL_3.1701, evm.model.RL_3.1677	Ag003G221730, Ag003G221750, Ag006G500230, Ag006G500240, Ag006G500250
OG0002324	evm.model.RL_3.1523, evm.model.RL_3.1521_evm.model.RL_3.1522	Ag004G343340
OG0002326	evm.model.RL_1.1246	Ag005G469510
OG0002327	evm.model.RL_5.3838	Ag001G004940
OG0002327	evm.model.RL_1.1365	Ag005G465820
OG0002328	evm.model.RL_1.1496.2.687c87ed	Ag005G462880, Ag005G453820, Ag003G243530
OG0002328	evm.model.RL_5.3728	Ag001G008040
OG0002329	evm.model.RL_1.1744	Ag005G455270
OG0002329	evm.model.RL_5.2135	Ag001G024300
OG0002330	evm.model.RL_5.2105	Ag005G454800
OG0002331	evm.model.RL_1.2030	Ag005G442720, Ag005G443960
OG0002331	evm.model.RL_5.1922	Ag001G010930
OG0002333	evm.model.RL_2.2966	Ag003G281670
OG0002333	evm.model.RL_1.2780	Ag005G419110
OG0002334	evm.model.RL_1.3260	Ag005G404260
OG0002334	evm.model.RL_2.2340	Ag002G182150, Ag006G495200, Ag003G253810
OG0002335	evm.model.RL_5.1863	Ag001G009020
OG0002335	evm.model.RL_1.1534	Ag005G461830
OG0002336	evm.model.RL_1.1536	Ag005G461810
OG0002337	evm.model.RL_7.1142	Ag001G068750
OG0002337	evm.model.RL_6.1692	Ag002G165360
OG0002338	evm.model.RL_7.753	Ag003G231450, Ag001G080570
OG0002338	evm.model.RL_6.2151	Ag002G186110
OG0002339	evm.model.RL_6.2267	Ag002G190670
OG0002339	evm.model.RL_7.657	Ag001G101470, Ag005G428560, Ag001G083670
OG0002340	evm.model.RL_7.1755, evm.model.RL_7.1754	Ag001G056980
OG0002341	evm.model.RL_8.470	Ag002G139920
OG0002342	evm.model.RL_7.1821	Ag003G286860
OG0002348	evm.model.RL_2.2356	Ag003G254070
OG0002349	evm.model.RL_2.2372.2.687c86e5	Ag003G254760
OG0002349	evm.model.RL_1.3220	Ag005G403550
OG0002350	evm.model.RL_2.2431	Ag003G256620
OG0002351	evm.model.RL_2.2581	Ag003G263270, Ag003G263710
OG0002352	evm.model.RL_6.330	Ag006G528040
OG0002352	evm.model.RL_2.2631	Ag003G268280
OG0002353	evm.model.RL_2.3040	Ag003G284180
OG0002354	evm.model.RL_5.2803, evm.model.RL_6.1649	Ag007G579190
OG0002355	evm.model.RL_3.736	Ag004G365090, Ag004G365620
OG0002355	evm.model.RL_1.448	Ag005G484120
OG0002356	evm.model.RL_5.829	Ag004G310530
OG0002356	evm.model.RL_3.570	Ag004G368010
OG0002357	evm.model.RL_7.561	Ag001G085770
OG0002357	evm.model.RL_5.912	Ag004G311980
OG0002358	evm.model.RL_5.1318	Ag004G321200
OG0002359	evm.model.RL_5.1301	Ag004G320930
OG0002360	evm.model.RL_7.2593, evm.model.RL_7.2592	Ag004G336280, Ag004G336290
OG0002361	evm.model.RL_7.2281	Ag008G669120
OG0002362	evm.model.RL_7.2255	Ag008G670510, Ag006G562590
OG0002364	evm.model.RL_3.964	Ag002G170530, Ag002G170540
OG0002364	evm.model.RL_3.963	Ag004G360830
OG0002365	evm.model.RL_3.803	Ag004G363820
OG0002366	evm.model.RL_5.1124	Ag004G316240
OG0002366	evm.model.RL_3.183	Ag004G382510
OG0002367	evm.model.RL_8.1726, evm.model.RL_2.2150	Ag008G699520
OG0002368	evm.model.RL_6.2231	Ag002G189240
OG0002368	evm.model.RL_7.680.1.687c84b5	Ag001G082980
OG0002369	evm.model.RL_6.2183	Ag002G187750
OG0002370	evm.model.RL_1.838	Ag005G477720
OG0002371	evm.model.RL_4.3181	Ag006G495690
OG0002372	evm.model.RL_1.1010	Ag005G474170
OG0002372	evm.model.RL_4.3005	Ag006G500380
OG0002373	evm.model.RL_1.1122	Ag005G471690
OG0002374	evm.model.RL_2.1978	Ag007G620210
OG0002375	evm.model.RL_2.1852	Ag006G545720, Ag006G548900
OG0002375	evm.model.RL_8.1234	Ag008G679550, Ag008G679540
OG0002376	evm.model.RL_2.2066	Ag007G585640
OG0002377	evm.model.RL_2.2256	Ag003G251680
OG0002377	evm.model.RL_8.1513	Ag008G689940
OG0002378	evm.model.RL_2.2225	Ag003G251160
OG0002378	evm.model.RL_8.1567.1.687c855c	Ag008G693750
OG0002379	evm.model.RL_2.2129	Ag008G700750, Ag006G518520
OG0002380	evm.model.RL_8.2569	Ag008G731890
OG0002380	evm.model.RL_4.2589	Ag007G603530
OG0002381	evm.model.RL_8.2433	Ag008G729780
OG0002382	evm.model.RL_4.2768	Ag007G600300
OG0002382	evm.model.RL_8.2197	Ag008G725630
OG0002383	evm.model.RL_4.235	Ag002G110980, Ag002G107420
OG0002383	evm.model.RL_2.1406	Ag006G574680
OG0002384	evm.model.RL_4.408, evm.model.RL_2.1579	Ag006G561240, Ag002G126750
OG0002385	evm.model.RL_8.396	Ag002G130200
OG0002385	evm.model.RL_2.1616	Ag006G563650
OG0002386	evm.model.RL_8.526, evm.model.RL_8.527, evm.model.RL_8.528	Ag002G141820
OG0002387	evm.model.RL_2.3241, evm.model.RL_6.229	Ag003G290750
OG0002388	evm.model.RL_2.3261	Ag003G291240
OG0002389	evm.model.RL_2.3497	Ag003G297070
OG0002390	evm.model.RL_6.1617	Ag002G163110
OG0002390	evm.model.RL_5.2706	Ag007G578040
OG0002392	evm.model.RL_2.1617	Ag006G563660
OG0002392	evm.model.RL_8.399	Ag002G130140
OG0002393	evm.model.RL_2.815.1.687c86e1	Ag001G045940, Ag001G043610
OG0002393	evm.model.RL_1.2386	Ag005G427760
OG0002394	evm.model.RL_1.2340	Ag005G430500, Ag005G430470
OG0002395	evm.model.RL_1.2327	Ag005G430000, Ag005G430860
OG0002396	evm.model.RL_2.956	Ag001G036880
OG0002397	evm.model.RL_2.51	Ag007G653670, Ag003G246580
OG0002397	evm.model.RL_7.2270	Ag008G669670
OG0002398	evm.model.RL_7.56	Ag001G098450
OG0002399	evm.model.RL_7.86	Ag002G206200
OG0002400	evm.model.RL_6.2786	Ag002G203430
OG0002400	evm.model.RL_7.202	Ag001G095260
OG0002401	evm.model.RL_6.2727	Ag002G202590
OG0002401	evm.model.RL_7.247	Ag001G094240
OG0002402	evm.model.RL_6.2688	Ag002G201810
OG0002402	evm.model.RL_7.273, evm.model.RL_7.269	Ag001G093760
OG0002403	evm.model.RL_3.1776	Ag003G234840
OG0002403	evm.model.RL_5.1632	Ag004G329240
OG0002404	evm.model.RL_6.2471	Ag002G197160
OG0002406	evm.model.RL_4.1600	Ag008G717780
OG0002406	evm.model.RL_7.1941	Ag008G673980
OG0002408	evm.model.RL_7.1822, evm.model.RL_8.2123	Ag008G712320
OG0002410	evm.model.RL_8.2693	Ag008G733900
OG0002411	evm.model.RL_5.1596	Ag004G327640
OG0002411	evm.model.RL_3.1674	Ag003G238420
OG0002412	evm.model.RL_8.2883	Ag004G297790
OG0002413	evm.model.RL_8.54	Ag006G517610
OG0002413	evm.model.RL_8.2866	Ag004G298100
OG0002414	evm.model.RL_5.200	Ag004G300720
OG0002414	evm.model.RL_8.332	Ag007G599400
OG0002416	evm.model.RL_4.532	Ag007G587810
OG0002417	evm.model.RL_6.1371	Ag002G190840, Ag001G071920, Ag007G588810
OG0002417	evm.model.RL_5.346	Ag004G303170
OG0002418	evm.model.RL_6.1291	Ag007G590210
OG0002418	evm.model.RL_5.416	Ag004G304310
OG0002419	evm.model.RL_5.530	Ag004G305880
OG0002419	evm.model.RL_6.1152	Ag007G592240
OG0002420	evm.model.RL_6.892, evm.model.RL_6.891	Ag007G596370
OG0002420	evm.model.RL_6.893	Ag007G596360
OG0002421	evm.model.RL_6.851	Ag007G596780
OG0002421	evm.model.RL_5.684	Ag004G308280
OG0002422	evm.model.RL_8.1570	Ag008G693800, Ag006G543100, Ag006G543090, Ag006G544490
OG0002423	evm.model.RL_1.128	Ag005G489930
OG0002423	evm.model.RL_4.2079	Ag007G619150
OG0002424	evm.model.RL_4.2052	Ag007G620030
OG0002424	evm.model.RL_1.151	Ag005G488910, Ag005G489490
OG0002425	evm.model.RL_1.161	Ag005G489330, Ag001G091130
OG0002425	evm.model.RL_7.2331, evm.model.RL_4.2045	Ag007G620230
OG0002426	evm.model.RL_4.2036	Ag007G621000
OG0002427	evm.model.RL_1.234	Ag005G488080
OG0002427	evm.model.RL_4.1937	Ag007G624320
OG0002428	evm.model.RL_1.310	Ag005G486380
OG0002429	evm.model.RL_5.563, evm.model.RL_5.564	Ag004G306420
OG0002430	evm.model.RL_1.772	Ag005G478720
OG0002430	evm.model.RL_1.771	Ag005G478740
OG0002431	evm.model.RL_7.831	Ag001G078250
OG0002431	evm.model.RL_6.2061	Ag002G181760
OG0002432	evm.model.RL_6.2052	Ag002G181140
OG0002433	evm.model.RL_5.1441	Ag004G324060
OG0002434	evm.model.RL_5.1511	Ag004G325400
OG0002434	evm.model.RL_3.2306	Ag003G212200
OG0002435	evm.model.RL_3.1768	Ag003G235170
OG0002435	evm.model.RL_5.1648	Ag004G329540
OG0002436	evm.model.RL_5.3578	Ag004G337820
OG0002436	evm.model.RL_3.2154	Ag003G218020
OG0002437	evm.model.RL_5.3546	Ag004G338660
OG0002437	evm.model.RL_3.2201	Ag003G215160
OG0002438	evm.model.RL_5.3535	Ag004G339010
OG0002439	evm.model.RL_3.1609	Ag003G240440
OG0002439	evm.model.RL_5.3512	Ag004G339710
OG0002440	evm.model.RL_7.1834, evm.model.RL_7.2296, evm.model.RL_7.5	Ag007G589250, Ag001G099080
OG0002441	evm.model.RL_5.3460	Ag004G341220
OG0002442	evm.model.RL_3.1435	Ag004G345220
OG0002442	evm.model.RL_5.3412	Ag003G242300
OG0002443	evm.model.RL_5.3305	Ag003G244890
OG0002443	evm.model.RL_3.1332	Ag004G364920, Ag001G075730, Ag004G348970
OG0002444	evm.model.RL_3.1256.1.687c84bb	Ag004G351440
OG0002444	evm.model.RL_5.3254.1.687c88c1	Ag003G247960
OG0002445	evm.model.RL_2.2062	Ag007G585710
OG0002446	evm.model.RL_2.2286	Ag003G252510
OG0002446	evm.model.RL_8.1449	Ag008G686830
OG0002447	evm.model.RL_2.2775	Ag003G278680, Ag006G506870, Ag005G449290
OG0002448	evm.model.RL_7.1327	Ag001G061560
OG0002449	evm.model.RL_5.1150	Ag004G317030
OG0002450	evm.model.RL_5.662, evm.model.RL_5.664	Ag004G308040
OG0002451	evm.model.RL_5.651	Ag004G307850
OG0002451	evm.model.RL_6.932	Ag007G595910
OG0002452	evm.model.RL_5.587	Ag004G306830
OG0002453	evm.model.RL_8.292	Ag006G509810
OG0002453	evm.model.RL_5.166	Ag004G300240
OG0002454	evm.model.RL_5.165.1.687c88aa	Ag004G300210
OG0002454	evm.model.RL_8.288	Ag006G509940
OG0002455	evm.model.RL_4.1938	Ag007G624220, Ag007G600320, Ag007G624300
OG0002456	evm.model.RL_4.1842	Ag007G628360
OG0002456	evm.model.RL_4.1840	Ag007G628520
OG0002458	evm.model.RL_7.902_evm.model.RL_7.903	Ag001G076070, Ag001G076090
OG0002459	evm.model.RL_8.2361, evm.model.RL_8.2360	Ag008G728580
OG0002460	evm.model.RL_4.2838	Ag006G506300
OG0002461	evm.model.RL_7.1249	Ag001G067360
OG0002462	evm.model.RL_3.2061	Ag003G220110
OG0002463	evm.model.RL_3.2042	Ag003G221680
OG0002463	evm.model.RL_5.3679.1.687c88c4	Ag004G334560
OG0002464	evm.model.RL_3.1850	Ag003G231550
OG0002465	evm.model.RL_5.1391	Ag004G322930
OG0002465	evm.model.RL_3.2459	Ag003G208170
OG0002466	evm.model.RL_1.1319.2.687c87ec.1.687c9a67	Ag005G467810
OG0002466	evm.model.RL_5.3878	Ag001G003600
OG0002467	evm.model.RL_5.3849	Ag005G466090
OG0002468	evm.model.RL_8.78, evm.model.RL_5.3778	Ag001G006760
OG0002468	evm.model.RL_1.1440	Ag005G464290
OG0002469	evm.model.RL_2.1152	Ag001G029810, Ag001G031040
OG0002469	evm.model.RL_1.1612	Ag005G459800
OG0002470	evm.model.RL_1.1666	Ag005G457920
OG0002470	evm.model.RL_5.2187	Ag001G026600
OG0002472	evm.model.RL_1.1694	Ag005G457110
OG0002472	evm.model.RL_5.2169	Ag001G025440
OG0002473	evm.model.RL_1.1710	Ag005G456440
OG0002473	evm.model.RL_5.2151	Ag001G024790
OG0002474	evm.model.RL_1.2160	Ag005G438080
OG0002475	evm.model.RL_2.969	Ag001G036570
OG0002475	evm.model.RL_1.2204	Ag005G436170
OG0002476	evm.model.RL_1.2872	Ag001G040270
OG0002477	evm.model.RL_1.3219, evm.model.RL_2.2373	Ag005G403450
OG0002478	evm.model.RL_1.1420	Ag005G464570
OG0002478	evm.model.RL_5.3784	Ag001G006560
OG0002479	evm.model.RL_6.1561	Ag002G161220
OG0002480	evm.model.RL_6.2206	Ag002G188170
OG0002481	evm.model.RL_7.1869	Ag001G086670
OG0002482	evm.model.RL_4.81, evm.model.RL_4.84	Ag002G113820, Ag002G113650, Ag002G121600, Ag002G121650, Ag005G418640
OG0002488	evm.model.RL_1.509	Ag005G482890
OG0002494	evm.model.RL_2.2331	Ag003G253690
OG0002496	evm.model.RL_6.78	Ag006G521690
OG0002497	evm.model.RL_8.1786	Ag008G701470
OG0002497	evm.model.RL_2.2661	Ag003G269460
OG0002498	evm.model.RL_2.2670	Ag003G269850
OG0002499	evm.model.RL_4.1493	Ag008G715550
OG0002500	evm.model.RL_2.2940, evm.model.RL_1.2744	Ag003G280910
OG0002503	evm.model.RL_5.749	Ag004G309070
OG0002504	evm.model.RL_5.846	Ag004G310760
OG0002505	evm.model.RL_5.896	Ag004G311760
OG0002505	evm.model.RL_3.525	Ag004G369490
OG0002506	evm.model.RL_3.478	Ag004G371470
OG0002507	evm.model.RL_7.2584	Ag004G320770, Ag006G517830
OG0002508	evm.model.RL_7.2536	Ag005G477690
OG0002508	evm.model.RL_5.1244	Ag004G319440
OG0002510	evm.model.RL_5.1148	Ag004G317010
OG0002511	evm.model.RL_7.2139, evm.model.RL_7.2140	Ag001G070200, Ag001G061040
OG0002512	evm.model.RL_7.359	Ag001G092040
OG0002512	evm.model.RL_5.3945	Ag001G001300
OG0002513	evm.model.RL_1.983	Ag005G474690
OG0002513	evm.model.RL_4.3042	Ag006G499350
OG0002514	evm.model.RL_1.1020, evm.model.RL_4.2988	Ag005G473900
OG0002515	evm.model.RL_1.1069	Ag005G472490
OG0002516	evm.model.RL_2.2082_evm.model.RL_2.2084.1.687c99f9	Ag007G585490, Ag007G585510
OG0002517	evm.model.RL_2.2290	Ag003G252570
OG0002517	evm.model.RL_8.1446	Ag008G686770
OG0002518	evm.model.RL_2.2183	Ag003G250500
OG0002519	evm.model.RL_2.2181, evm.model.RL_8.1640	Ag003G250460
OG0002520	evm.model.RL_8.1678	Ag008G696960
OG0002522	evm.model.RL_4.2627	Ag007G602560
OG0002522	evm.model.RL_8.2523	Ag008G731150
OG0002523	evm.model.RL_2.1293	Ag006G577660
OG0002523	evm.model.RL_4.52	Ag002G114790, Ag002G123000
OG0002524	evm.model.RL_8.568	Ag002G143870, Ag002G144360
OG0002524	evm.model.RL_2.1787	Ag006G551170
OG0002525	evm.model.RL_5.2473	Ag006G535150
OG0002526	evm.model.RL_5.2877	Ag007G580450
OG0002526	evm.model.RL_2.2036	Ag007G586250
OG0002527	evm.model.RL_6.1582	Ag002G162040
OG0002527	evm.model.RL_5.2840	Ag007G579770
OG0002528	evm.model.RL_1.2974	Ag005G415160
OG0002528	evm.model.RL_2.3138	Ag003G287860
OG0002529	evm.model.RL_2.3237	Ag003G290690, Ag001G017030
OG0002529	evm.model.RL_6.235	Ag006G523970
OG0002530	evm.model.RL_2.3276	Ag003G291600
OG0002531	evm.model.RL_2.3341	Ag003G293270
OG0002533	evm.model.RL_7.1770	Ag003G296930
OG0002535	evm.model.RL_8.599, evm.model.RL_2.1809	Ag002G143230
OG0002536	evm.model.RL_2.1746	Ag006G552760
OG0002536	evm.model.RL_8.522	Ag002G141570
OG0002537	evm.model.RL_8.509	Ag002G140850
OG0002537	evm.model.RL_5.355	Ag004G303260
OG0002538	evm.model.RL_2.907	Ag001G037830
OG0002539	evm.model.RL_2.964	Ag001G036710
OG0002539	evm.model.RL_2.963	Ag001G036720
OG0002540	evm.model.RL_2.1082, evm.model.RL_2.1081	Ag001G033510
OG0002541	evm.model.RL_7.58, evm.model.RL_7.57	Ag001G098440
OG0002542	evm.model.RL_6.2760	Ag002G203040
OG0002542	evm.model.RL_7.217.1.687c84b3	Ag001G094990
OG0002543	evm.model.RL_6.2723	Ag002G202530
OG0002543	evm.model.RL_7.254	Ag001G094110
OG0002544	evm.model.RL_6.2509	Ag002G198350
OG0002544	evm.model.RL_7.381	Ag001G091540
OG0002545	evm.model.RL_6.2292	Ag002G191470
OG0002545	evm.model.RL_7.628	Ag001G084600
OG0002546	evm.model.RL_5.3246	Ag002G192370, Ag002G192350
OG0002547	evm.model.RL_7.646.1.687c84b5	Ag001G083950
OG0002547	evm.model.RL_6.2275	Ag002G190820
OG0002548	evm.model.RL_6.1954	Ag002G176690
OG0002548	evm.model.RL_4.3174	Ag006G495930
OG0002549	evm.model.RL_5.2288	Ag002G186820
OG0002551	evm.model.RL_7.1709	Ag001G052070
OG0002553	evm.model.RL_8.2743	Ag008G734640
OG0002554	evm.model.RL_8.2797	Ag001G100050
OG0002555	evm.model.RL_5.59	Ag004G298730
OG0002556	evm.model.RL_8.218	Ag006G514230, Ag006G545690
OG0002557	evm.model.RL_5.452	Ag004G304940
OG0002557	evm.model.RL_6.1244	Ag007G591080
OG0002558	evm.model.RL_7.1324	Ag001G034270
OG0002558	evm.model.RL_2.2217, evm.model.RL_2.2146, evm.model.RL_7.1323	Ag003G251050
OG0002559	evm.model.RL_1.66	Ag001G100410
OG0002559	evm.model.RL_4.2160	Ag007G615170
OG0002561	evm.model.RL_4.1976	Ag007G623080
OG0002562	evm.model.RL_4.992	Ag007G637760
OG0002562	evm.model.RL_1.411	Ag005G484720
OG0002566	evm.model.RL_6.1836	Ag002G172370
OG0002567	evm.model.RL_5.1478	Ag004G324860
