Orthogroup	Cardamine_amara	Cardamine_hirsuta
OG0001497	evm.model.RL_2.1052	CARHR113400, CARHR221950
OG0001497	evm.model.RL_2.1051, evm.model.RL_2.1050	CARHR221940
OG0001498	evm.model.RL_5.271	CARHR003510
OG0001499	evm.model.RL_7.81	CARHR173110
OG0001500	evm.model.RL_6.2866	CARHR172600
OG0001501	evm.model.RL_7.476, evm.model.RL_7.478	CARHR169240
OG0001501	evm.model.RL_6.2821	CARHR142140
OG0001502	evm.model.RL_6.2596	CARHR139890
OG0001502	evm.model.RL_7.339	CARHR170570
OG0001503	evm.model.RL_7.376	CARHR170250
OG0001503	evm.model.RL_6.2534	CARHR139260
OG0001504	evm.model.RL_7.401	CARHR169970
OG0001504	evm.model.RL_6.2473	CARHR138590
OG0001505	evm.model.RL_7.413	CARHR169840
OG0001505	evm.model.RL_6.2454	CARHR138380
OG0001506	evm.model.RL_1.795	CARHR083220
OG0001506	evm.model.RL_4.3398	CARHR211960
OG0001507	evm.model.RL_7.1688	CARHR155500
OG0001507	evm.model.RL_8.2005	CARHR285550
OG0001508	evm.model.RL_7.1528	CARHR157310
OG0001508	evm.model.RL_8.2412	CARHR277300
OG0001509	evm.model.RL_7.1423	CARHR158790
OG0001509	evm.model.RL_8.2673	CARHR279820
OG0001510	evm.model.RL_6.1252, evm.model.RL_6.2012	CARHR125210
OG0001510	evm.model.RL_5.446	CARHR005410
OG0001511	evm.model.RL_5.638	CARHR007680
OG0001511	evm.model.RL_6.963	CARHR121610
OG0001512	evm.model.RL_5.675	CARHR008030
OG0001512	evm.model.RL_6.884	CARHR120550
OG0001513	evm.model.RL_1.100	CARHR075810
OG0001513	evm.model.RL_1.99	CARHR075800
OG0001514	evm.model.RL_1.329	CARHR078210
OG0001514	evm.model.RL_4.1820	CARHR194780
OG0001516	evm.model.RL_1.598	CARHR081160
OG0001517	evm.model.RL_7.764, evm.model.RL_8.939, evm.model.RL_8.950, evm.model.RL_8.956, evm.model.RL_8.946, evm.model.RL_8.967, evm.model.RL_8.960, evm.model.RL_8.931	CARHR166060
OG0001517	evm.model.RL_6.2133	CARHR135150
OG0001518	evm.model.RL_6.2123	CARHR135060
OG0001518	evm.model.RL_7.773	CARHR165980
OG0001519	evm.model.RL_3.1803.1.687c84bd	CARHR067030
OG0001519	evm.model.RL_5.1676	CARHR019070
OG0001520	evm.model.RL_7.1561	CARHR156900
OG0001520	evm.model.RL_5.1737	CARHR019640
OG0001521	evm.model.RL_5.3613	CARHR021770
OG0001521	evm.model.RL_3.2105	CARHR070480
OG0001522	evm.model.RL_5.3455	CARHR023460
OG0001522	evm.model.RL_3.1497	CARHR064200, CARHR149440
OG0001523	evm.model.RL_5.3397	CARHR024220
OG0001523	evm.model.RL_3.1425	CARHR063450
OG0001524	evm.model.RL_5.3145	CARHR027040
OG0001524	evm.model.RL_8.2258	CARHR275600
OG0001526	evm.model.RL_8.2889	CARHR000520
OG0001526	evm.model.RL_7.249	CARHR171520
OG0001526	evm.model.RL_6.302	CARHR118000, CARHR118010
OG0001527	evm.model.RL_4.2206	CARHR199140
OG0001527	evm.model.RL_3.2478, evm.model.RL_3.2417, evm.model.RL_6.1263	CARHR125330
OG0001528	evm.model.RL_4.2141	CARHR198420
OG0001529	evm.model.RL_4.1742	CARHR193840
OG0001531	evm.model.RL_4.2925	CARHR206900
OG0001531	evm.model.RL_1.1061	CARHR086100
OG0001532	evm.model.RL_8.1961	CARHR272720
OG0001533	evm.model.RL_7.1338	CARHR159990
OG0001533	evm.model.RL_7.1339, evm.model.RL_7.1340	CARHR159980
OG0001534	evm.model.RL_3.1128	CARHR060070
OG0001535	evm.model.RL_5.3938	CARHR045260
OG0001535	evm.model.RL_1.1248	CARHR088010
OG0001536	evm.model.RL_1.1285.1.687c87ec	CARHR088430
OG0001536	evm.model.RL_5.3904	CARHR044810
OG0001537	evm.model.RL_5.3735	CARHR042880
OG0001537	evm.model.RL_1.1488	CARHR090690
OG0001538	evm.model.RL_1.1579	CARHR091690
OG0001538	evm.model.RL_5.1879	CARHR042150
OG0001539	evm.model.RL_1.3095	CARHR105300, CARHR109540
OG0001539	evm.model.RL_1.2407	CARHR101510
OG0001540	evm.model.RL_6.1538	CARHR128590
OG0001540	evm.model.RL_6.990	CARHR122010
OG0001540	evm.model.RL_6.1537	CARHR128580
OG0001541	evm.model.RL_7.100	CARHR172950
OG0001543	evm.model.RL_4.606	CARHR181210, CARHR151570, CARHR219580
OG0001544	evm.model.RL_2.1071	CARHR222260
OG0001544	evm.model.RL_2.1073	CARHR222270
OG0001546	evm.model.RL_1.2730	CARHR105530
OG0001546	evm.model.RL_6.1962	CARHR133220
OG0001547	evm.model.RL_1.1985	CARHR096420
OG0001549	evm.model.RL_1.3242	CARHR111150
OG0001549	evm.model.RL_2.2363	CARHR236240
OG0001550	evm.model.RL_1.1045	CARHR085940
OG0001550	evm.model.RL_4.2941	CARHR207200
OG0001551	evm.model.RL_2.2641	CARHR239220
OG0001551	evm.model.RL_6.334	CARHR117640
OG0001552	evm.model.RL_2.2718	CARHR239980
OG0001552	evm.model.RL_6.428	CARHR116250
OG0001553	evm.model.RL_3.442	CARHR052390
OG0001553	evm.model.RL_5.928	CARHR010810
OG0001554	evm.model.RL_5.1033	CARHR011980
OG0001554	evm.model.RL_3.294	CARHR050420
OG0001555	evm.model.RL_5.1175.1.687c88b2	CARHR013590
OG0001555	evm.model.RL_7.2459	CARHR146590
OG0001556	evm.model.RL_6.1774	CARHR131280
OG0001556	evm.model.RL_7.2372	CARHR147510
OG0001557	evm.model.RL_1.844	CARHR083720
OG0001557	evm.model.RL_8.37, evm.model.RL_8.7	CARHR248300
OG0001558	evm.model.RL_4.3091	CARHR208900
OG0001558	evm.model.RL_1.957	CARHR085010
OG0001559	evm.model.RL_8.1043	CARHR259060
OG0001559	evm.model.RL_2.1941	CARHR231680
OG0001560	evm.model.RL_8.1068	CARHR216310, CARHR258770
OG0001560	evm.model.RL_2.1949	CARHR231760
OG0001561	evm.model.RL_2.2079_evm.model.RL_2.2080	CARHR233070, CARHR233080
OG0001562	evm.model.RL_8.1685	CARHR269460
OG0001562	evm.model.RL_4.3043	CARHR208310
OG0001563	evm.model.RL_4.1710	CARHR193530
OG0001564	evm.model.RL_6.1841	CARHR132180
OG0001565	evm.model.RL_4.2765	CARHR205320
OG0001565	evm.model.RL_8.2193	CARHR274960
OG0001566	evm.model.RL_4.289.2.687c86cd	CARHR176640
OG0001566	evm.model.RL_2.1472	CARHR225990
OG0001567	evm.model.RL_5.2552	CARHR033700
OG0001567	evm.model.RL_5.2553	CARHR033690
OG0001568	evm.model.RL_5.3038	CARHR028110
OG0001569	evm.model.RL_6.1517	CARHR128370
OG0001569	evm.model.RL_5.2980	CARHR028840
OG0001570	evm.model.RL_7.409	CARHR169880
OG0001570	evm.model.RL_5.2841	CARHR030380
OG0001571	evm.model.RL_1.2927	CARHR107590
OG0001571	evm.model.RL_2.3068	CARHR243770
OG0001572	evm.model.RL_2.3327	CARHR246580
OG0001572	evm.model.RL_6.143	CARHR113620
OG0001573	evm.model.RL_2.3363	CARHR246940
OG0001573	evm.model.RL_6.121	CARHR113360
OG0001574	evm.model.RL_2.3417	CARHR247600
OG0001574	evm.model.RL_6.57	CARHR112430
OG0001575	evm.model.RL_6.40	CARHR112210
OG0001575	evm.model.RL_2.3437	CARHR247800
OG0001576	evm.model.RL_2.310	CARHR263400
OG0001577	evm.model.RL_2.285	CARHR262900
OG0001577	evm.model.RL_2.280	CARHR262850
OG0001577	evm.model.RL_2.284	CARHR262890
OG0001577	evm.model.RL_8.1132	CARHR258220
OG0001577	evm.model.RL_2.283	CARHR262880
OG0001578	evm.model.RL_4.38	CARHR173800
OG0001579	evm.model.RL_2.1281	CARHR223900
OG0001579	evm.model.RL_4.39	CARHR173810
OG0001581	evm.model.RL_7.80	CARHR173120
OG0001581	evm.model.RL_6.2915	CARHR143030
OG0001582	evm.model.RL_7.374	CARHR170230
OG0001582	evm.model.RL_6.2532	CARHR139250
OG0001583	evm.model.RL_6.2350	CARHR137340
OG0001583	evm.model.RL_7.575	CARHR168130
OG0001584	evm.model.RL_6.2315	CARHR136970
OG0001585	evm.model.RL_7.645	CARHR167400
OG0001585	evm.model.RL_6.2279	CARHR136610
OG0001586	evm.model.RL_4.1698	CARHR193380
OG0001587	evm.model.RL_4.1438	CARHR190700
OG0001588	evm.model.RL_8.2001	CARHR285380
OG0001588	evm.model.RL_7.1692	CARHR155400
OG0001589	evm.model.RL_8.2417	CARHR277360
OG0001590	evm.model.RL_7.822	CARHR165430
OG0001590	evm.model.RL_8.2667	CARHR279750
OG0001591	evm.model.RL_5.148	CARHR002240
OG0001591	evm.model.RL_8.270	CARHR250770
OG0001592	evm.model.RL_5.184	CARHR002540
OG0001592	evm.model.RL_8.317	CARHR251260, CARHR251250
OG0001593	evm.model.RL_6.1428	CARHR127430
OG0001593	evm.model.RL_5.299	CARHR003810
OG0001594	evm.model.RL_5.380	CARHR004690
OG0001594	evm.model.RL_6.1328	CARHR126200
OG0001595	evm.model.RL_1.243	CARHR077260
OG0001595	evm.model.RL_1.242	CARHR077250
OG0001596	evm.model.RL_4.1836	CARHR194940
OG0001596	evm.model.RL_1.306	CARHR077990
OG0001597	evm.model.RL_4.1109	CARHR186900
OG0001597	evm.model.RL_1.522	CARHR080370
OG0001598	evm.model.RL_1.563	CARHR080800
OG0001598	evm.model.RL_4.1766	CARHR194120
OG0001599	evm.model.RL_4.781	CARHR184000
OG0001599	evm.model.RL_1.707	CARHR082300
OG0001600	evm.model.RL_6.1748	CARHR130820
OG0001600	evm.model.RL_7.1090	CARHR162840
OG0001601	evm.model.RL_5.1611	CARHR018400
OG0001601	evm.model.RL_3.1717	CARHR066120
OG0001602	evm.model.RL_5.3600	CARHR021910
OG0001602	evm.model.RL_3.2128	CARHR070710
OG0001603	evm.model.RL_3.1459	CARHR063910
OG0001603	evm.model.RL_5.3438	CARHR023700
OG0001604	evm.model.RL_5.3434.1.687c88c2	CARHR287090, CARHR023760
OG0001604	evm.model.RL_3.1450	CARHR063790
OG0001605	evm.model.RL_5.3431	CARHR023790
OG0001605	evm.model.RL_3.1447.1.687c84bc	CARHR063760
OG0001606	evm.model.RL_6.250	CARHR263840, CARHR114730
OG0001606	evm.model.RL_6.249	CARHR114720
OG0001607	evm.model.RL_5.1122	CARHR012880
OG0001607	evm.model.RL_3.185	CARHR048600
OG0001608	evm.model.RL_5.996	CARHR011580
OG0001609	evm.model.RL_4.1747	CARHR193920
OG0001609	evm.model.RL_5.186	CARHR002560
OG0001610	evm.model.RL_1.973	CARHR085190
OG0001611	evm.model.RL_3.1942	CARHR068620
OG0001611	evm.model.RL_3.1943	CARHR068630
OG0001612	evm.model.RL_1.1241	CARHR087930
OG0001612	evm.model.RL_5.3951	CARHR045380
OG0001613	evm.model.RL_5.3770	CARHR043320
OG0001613	evm.model.RL_1.1453	CARHR090310
OG0001615	evm.model.RL_6.1260	CARHR125300
OG0001615	evm.model.RL_5.1933	CARHR041440
OG0001616	evm.model.RL_1.2938	CARHR107720
OG0001616	evm.model.RL_2.3073	CARHR243840
OG0001617	evm.model.RL_1.3133	CARHR109950
OG0001617	evm.model.RL_2.2491	CARHR237580
OG0001618	evm.model.RL_5.3995	CARHR045860
OG0001618	evm.model.RL_1.1183	CARHR087380
OG0001619	evm.model.RL_7.1091	CARHR162830
OG0001619	evm.model.RL_6.1747	CARHR130810
OG0001622	evm.model.RL_5.1249	CARHR014430
OG0001623	evm.model.RL_7.695	CARHR166830
OG0001623	evm.model.RL_7.697	CARHR159440
OG0001623	evm.model.RL_7.696	CARHR166820
OG0001627	evm.model.RL_5.3155	CARHR026940
OG0001627	evm.model.RL_5.3154	CARHR026950
OG0001629	evm.model.RL_7.2463	CARHR146560
OG0001631	evm.model.RL_3.1168	CARHR060560
OG0001631	evm.model.RL_5.3196	CARHR026470
OG0001642	evm.model.RL_1.2720	CARHR284870
OG0001642	evm.model.RL_2.2903	CARHR241990
OG0001643	evm.model.RL_1.2838	CARHR287470
OG0001643	evm.model.RL_2.3017	CARHR243230
OG0001644	evm.model.RL_3.384	CARHR051770
OG0001644	evm.model.RL_5.938	CARHR010920
OG0001645	evm.model.RL_7.2476	CARHR146380
OG0001645	evm.model.RL_7.2482	CARHR146310
OG0001646	evm.model.RL_7.2381	CARHR147420
OG0001646	evm.model.RL_5.1158	CARHR013350
OG0001647	evm.model.RL_2.81	CARHR213540
OG0001647	evm.model.RL_7.2311	CARHR148370
OG0001648	evm.model.RL_2.67	CARHR213750
OG0001648	evm.model.RL_7.2288	CARHR148550
OG0001649	evm.model.RL_2.244	CARHR262370
OG0001649	evm.model.RL_7.2153	CARHR151860
OG0001650	evm.model.RL_7.2057.1.687c84bb	CARHR153250
OG0001650	evm.model.RL_2.309	CARHR263500
OG0001651	evm.model.RL_2.2144	CARHR233820
OG0001652	evm.model.RL_4.3337	CARHR211380
OG0001653	evm.model.RL_1.890	CARHR084250
OG0001653	evm.model.RL_8.925	CARHR259560
OG0001654	evm.model.RL_4.3185	CARHR209860
OG0001654	evm.model.RL_1.899	CARHR084390
OG0001655	evm.model.RL_4.2991	CARHR207750
OG0001655	evm.model.RL_1.1018	CARHR085650
OG0001656	evm.model.RL_1.1143	CARHR086920
OG0001656	evm.model.RL_4.2241	CARHR199580
OG0001657	evm.model.RL_2.2216	CARHR234620
OG0001657	evm.model.RL_8.1581	CARHR268240
OG0001658	evm.model.RL_8.1611	CARHR268540
OG0001658	evm.model.RL_2.2201	CARHR234450
OG0001659	evm.model.RL_4.2805	CARHR205720
OG0001659	evm.model.RL_4.2807	CARHR205730
OG0001660	evm.model.RL_2.1578	CARHR227180
OG0001661	evm.model.RL_8.565	CARHR254140, CARHR184900
OG0001661	evm.model.RL_2.1784	CARHR229740
OG0001662	evm.model.RL_2.1796, evm.model.RL_3.214	CARHR229930
OG0001662	evm.model.RL_8.582	CARHR254330
OG0001663	evm.model.RL_8.782	CARHR261040
OG0001663	evm.model.RL_5.3483	CARHR023200
OG0001664	evm.model.RL_6.1557	CARHR128780
OG0001664	evm.model.RL_5.2895	CARHR029780
OG0001665	evm.model.RL_6.1566	CARHR128910
OG0001666	evm.model.RL_2.3108	CARHR244210
OG0001666	evm.model.RL_1.2955	CARHR108050
OG0001667	evm.model.RL_6.224	CARHR292860
OG0001668	evm.model.RL_2.3272	CARHR245970
OG0001668	evm.model.RL_6.207	CARHR114500
OG0001669	evm.model.RL_6.119	CARHR113320
OG0001669	evm.model.RL_2.3368	CARHR246990
OG0001670	evm.model.RL_2.3441	CARHR247850
OG0001670	evm.model.RL_6.33, evm.model.RL_3.718	CARHR112110
OG0001671	evm.model.RL_5.2451	CARHR034540
OG0001671	evm.model.RL_8.871	CARHR259810
OG0001672	evm.model.RL_5.3119	CARHR027240
OG0001672	evm.model.RL_4.3098	CARHR208950
OG0001673	evm.model.RL_2.608	CARHR217040
OG0001674	evm.model.RL_2.935	CARHR220350
OG0001674	evm.model.RL_2.936	CARHR220360
OG0001675	evm.model.RL_6.2847	CARHR142360
OG0001675	evm.model.RL_7.154	CARHR172440
OG0001677	evm.model.RL_7.421	CARHR169740
OG0001677	evm.model.RL_6.2449	CARHR138320
OG0001678	evm.model.RL_7.483.1.687c84b4	CARHR169170
OG0001678	evm.model.RL_6.2409	CARHR137910
OG0001679	evm.model.RL_7.510	CARHR168910
OG0001679	evm.model.RL_6.2375	CARHR137600
OG0001681	evm.model.RL_8.2800	CARHR281170
OG0001681	evm.model.RL_7.1302	CARHR160360
OG0001682	evm.model.RL_8.333	CARHR251400
OG0001682	evm.model.RL_5.205	CARHR002790
OG0001683	evm.model.RL_4.476	CARHR179430
OG0001684	evm.model.RL_4.543	CARHR180350
OG0001684	evm.model.RL_5.293	CARHR003000
OG0001685	evm.model.RL_5.296.5.687c88ab	CARHR003780
OG0001685	evm.model.RL_4.544	CARHR180360
OG0001686	evm.model.RL_6.1419	CARHR127340
OG0001686	evm.model.RL_5.302	CARHR003850
OG0001687	evm.model.RL_5.325	CARHR004100
OG0001687	evm.model.RL_6.1399	CARHR127130
OG0001688	evm.model.RL_5.474	CARHR005710
OG0001688	evm.model.RL_6.1213	CARHR124780
OG0001689	evm.model.RL_5.520	CARHR006360
OG0001689	evm.model.RL_6.1169	CARHR124260
OG0001690	evm.model.RL_6.1137	CARHR123880
OG0001690	evm.model.RL_5.538	CARHR006550
OG0001691	evm.model.RL_5.559	CARHR006790
OG0001691	evm.model.RL_6.1104	CARHR123430
OG0001692	evm.model.RL_5.568	CARHR006880
OG0001693	evm.model.RL_6.997	CARHR122100
OG0001693	evm.model.RL_5.610	CARHR007360
OG0001694	evm.model.RL_4.1950	CARHR196250
OG0001695	evm.model.RL_5.724.1.687c88ae	CARHR008540
OG0001695	evm.model.RL_1.365	CARHR078710
OG0001696	evm.model.RL_4.1005	CARHR185770
OG0001696	evm.model.RL_1.428	CARHR079390
OG0001697	evm.model.RL_1.610.2.687c87eb	CARHR081270
OG0001697	evm.model.RL_4.922	CARHR182140
OG0001698	evm.model.RL_6.2103	CARHR134820
OG0001698	evm.model.RL_7.781	CARHR165880
OG0001699	evm.model.RL_7.1010, evm.model.RL_7.1028	CARHR163460
OG0001699	evm.model.RL_6.1842	CARHR132190
OG0001700	evm.model.RL_4.504, evm.model.RL_3.2325	CARHR072860
OG0001700	evm.model.RL_5.1492	CARHR016930
OG0001701	evm.model.RL_5.3694	CARHR020850
OG0001701	evm.model.RL_3.2028	CARHR069690
OG0001702	evm.model.RL_3.2106	CARHR070490
OG0001702	evm.model.RL_5.3612	CARHR021780
OG0001703	evm.model.RL_5.3566	CARHR022260
OG0001703	evm.model.RL_3.2166	CARHR071150
OG0001704	evm.model.RL_5.3480	CARHR023220
OG0001704	evm.model.RL_3.1546	CARHR291300
OG0001705	evm.model.RL_5.3444	CARHR023660
OG0001705	evm.model.RL_3.1465	CARHR063980
OG0001706	evm.model.RL_5.3156, evm.model.RL_5.3158	CARHR026930
OG0001707	evm.model.RL_5.2917	CARHR029560
OG0001708	evm.model.RL_4.1111	CARHR186920
OG0001708	evm.model.RL_1.523	CARHR080380
OG0001709	evm.model.RL_8.2364	CARHR276720
OG0001709	evm.model.RL_7.1574	CARHR156800
OG0001710	evm.model.RL_5.3622	CARHR021700
OG0001710	evm.model.RL_5.2450	CARHR070430
OG0001711	evm.model.RL_2.1119	CARHR290300
OG0001712	evm.model.RL_5.2066	CARHR039660
OG0001712	evm.model.RL_1.1820	CARHR094550
OG0001713	evm.model.RL_5.2048	CARHR039890
OG0001713	evm.model.RL_1.1856	CARHR094960
OG0001714	evm.model.RL_1.1979.1.687c87ee	CARHR096350
OG0001714	evm.model.RL_5.1966	CARHR040990
OG0001715	evm.model.RL_1.2354	CARHR100720
OG0001715	evm.model.RL_1.2352	CARHR100680, CARHR100690
OG0001715	evm.model.RL_1.2335	CARHR100490, CARHR100480
OG0001717	evm.model.RL_7.2614	CARHR144650
OG0001717	evm.model.RL_7.2607	CARHR288900
OG0001718	evm.model.RL_7.1704	CARHR155000
OG0001718	evm.model.RL_7.1705	CARHR154980
OG0001719	evm.model.RL_3.583	CARHR053960
OG0001719	evm.model.RL_3.584	CARHR053970, CARHR106540, CARHR035150
OG0001720	evm.model.RL_6.1117	CARHR119120
OG0001721	evm.model.RL_5.1165	CARHR013450
OG0001725	evm.model.RL_4.1817	CARHR194740
OG0001727	evm.model.RL_8.1832	CARHR271340
OG0001727	evm.model.RL_2.335	CARHR214820
OG0001728	evm.model.RL_4.769	CARHR255540
OG0001729	evm.model.RL_2.222	CARHR222060
OG0001730	evm.model.RL_2.204	CARHR212450
OG0001730	evm.model.RL_2.2341	CARHR236000
OG0001731	evm.model.RL_2.2529	CARHR238020
OG0001732	evm.model.RL_2.2535	CARHR238080
OG0001733	evm.model.RL_2.2569	CARHR238440
OG0001733	evm.model.RL_6.284	CARHR184680
OG0001734	evm.model.RL_2.2601	CARHR238810
OG0001734	evm.model.RL_6.306	CARHR117960
OG0001735	evm.model.RL_1.2719	CARHR284860
OG0001735	evm.model.RL_2.2902	CARHR241980
OG0001736	evm.model.RL_2.3061	CARHR284160, CARHR119570, CARHR243690
OG0001736	evm.model.RL_1.2912	CARHR107450
OG0001737	evm.model.RL_6.1589	CARHR129180
OG0001737	evm.model.RL_5.2826	CARHR030580
OG0001738	evm.model.RL_5.2712	CARHR031920
OG0001738	evm.model.RL_6.1622	CARHR129530
OG0001739	evm.model.RL_3.621	CARHR054460
OG0001739	evm.model.RL_5.822	CARHR009610
OG0001740	evm.model.RL_3.562	CARHR284170
OG0001740	evm.model.RL_5.861	CARHR010100
OG0001741	evm.model.RL_5.902.5.687c88b0	CARHR010530
OG0001741	evm.model.RL_3.532	CARHR053550
OG0001742	evm.model.RL_1.2421, evm.model.RL_1.2424	CARHR101680
OG0001743	evm.model.RL_5.980	CARHR011400
OG0001743	evm.model.RL_3.355	CARHR051380
OG0001744	evm.model.RL_2.99	CARHR213320
OG0001744	evm.model.RL_7.2327	CARHR148170
OG0001745	evm.model.RL_7.2267	CARHR148800
OG0001745	evm.model.RL_2.48	CARHR261400
OG0001746	evm.model.RL_7.2193	CARHR286820
OG0001746	evm.model.RL_2.216	CARHR262060
OG0001748	evm.model.RL_2.384	CARHR214290
OG0001748	evm.model.RL_3.1080	CARHR059450
OG0001749	evm.model.RL_3.50	CARHR046630
OG0001749	evm.model.RL_2.171	CARHR212780
OG0001750	evm.model.RL_2.126	CARHR213080
OG0001750	evm.model.RL_3.151	CARHR047890
OG0001751	evm.model.RL_1.1088	CARHR086320
OG0001751	evm.model.RL_4.2898	CARHR206740
OG0001753	evm.model.RL_1.1131	CARHR086800
OG0001753	evm.model.RL_4.2853	CARHR206200
OG0001754	evm.model.RL_8.1211	CARHR257030
OG0001754	evm.model.RL_2.2020	CARHR232480
OG0001755	evm.model.RL_2.2086	CARHR233160
OG0001755	evm.model.RL_8.1356.1.687c855b	CARHR265570
OG0001756	evm.model.RL_8.1392	CARHR265980
OG0001756	evm.model.RL_2.2299	CARHR235550
OG0001757	evm.model.RL_2.2178	CARHR269280
OG0001758	evm.model.RL_4.1707	CARHR193480
OG0001758	evm.model.RL_4.2337	CARHR200620
OG0001759	evm.model.RL_4.2751	CARHR205180
OG0001759	evm.model.RL_8.2180.1.687c855f	CARHR274790
OG0001759	evm.model.RL_8.2181	CARHR274800
OG0001760	evm.model.RL_2.1310	CARHR224320
OG0001760	evm.model.RL_4.87	CARHR174280
OG0001761	evm.model.RL_4.241	CARHR176100
OG0001761	evm.model.RL_2.1420	CARHR225470
OG0001762	evm.model.RL_2.1453	CARHR225890
OG0001762	evm.model.RL_4.261	CARHR176310
OG0001763	evm.model.RL_2.1542	CARHR226720
OG0001764	evm.model.RL_8.490	CARHR253170
OG0001764	evm.model.RL_2.1722	CARHR228970
OG0001765	evm.model.RL_8.663	CARHR255390
OG0001766	evm.model.RL_8.739	CARHR256220
OG0001766	evm.model.RL_5.2643	CARHR032530
OG0001767	evm.model.RL_3.1585.3.687c84bc	CARHR064720
OG0001767	evm.model.RL_8.825	CARHR260500
OG0001767	evm.model.RL_5.2533	CARHR033870
OG0001768	evm.model.RL_6.1437	CARHR127520
OG0001768	evm.model.RL_5.3090	CARHR027520
OG0001769	evm.model.RL_1.2970	CARHR108370
OG0001769	evm.model.RL_2.3132	CARHR244420
OG0001770	evm.model.RL_8.2700	CARHR280080
OG0001770	evm.model.RL_7.1401	CARHR159000
OG0001771	evm.model.RL_6.186	CARHR114080
OG0001771	evm.model.RL_2.3293	CARHR246210
OG0001772	evm.model.RL_2.3469	CARHR294300
OG0001772	evm.model.RL_3.1175	CARHR060640
OG0001773	evm.model.RL_8.1343	CARHR265440
OG0001773	evm.model.RL_6.1524	CARHR128450
OG0001774	evm.model.RL_4.576	CARHR180890
OG0001775	evm.model.RL_2.1705	CARHR228800
OG0001777	evm.model.RL_8.172	CARHR249700
OG0001777	evm.model.RL_8.173	CARHR249710
OG0001777	evm.model.RL_2.24	CARHR261630
OG0001778	evm.model.RL_6.2917	CARHR143050
OG0001778	evm.model.RL_7.82	CARHR173100
OG0001779	evm.model.RL_7.99	CARHR172960
OG0001779	evm.model.RL_6.2909	CARHR142970
OG0001780	evm.model.RL_6.2642	CARHR140330
OG0001781	evm.model.RL_7.354	CARHR170410
OG0001781	evm.model.RL_6.2559	CARHR139510
OG0001782	evm.model.RL_7.455	CARHR169460
OG0001782	evm.model.RL_6.2427	CARHR138080
OG0001783	evm.model.RL_4.1615	CARHR192540
OG0001783	evm.model.RL_8.1987	CARHR285300
OG0001784	evm.model.RL_8.2709	CARHR280170
OG0001784	evm.model.RL_7.1403	CARHR159020
OG0001785	evm.model.RL_8.56	CARHR248510, CARHR248500
OG0001785	evm.model.RL_8.2867.2.687c8563	CARHR000740
OG0001786	evm.model.RL_5.30	CARHR001000
OG0001786	evm.model.RL_8.123	CARHR249200
OG0001787	evm.model.RL_8.174	CARHR249720
OG0001787	evm.model.RL_5.90.4.687c88a9	CARHR001700
OG0001788	evm.model.RL_8.238	CARHR250350
OG0001788	evm.model.RL_5.122	CARHR001970
OG0001789	evm.model.RL_8.275	CARHR250820
OG0001790	evm.model.RL_6.1233	CARHR125000
OG0001790	evm.model.RL_5.465	CARHR005590
OG0001791	evm.model.RL_5.499	CARHR006040
OG0001792	evm.model.RL_6.1112	CARHR123480
OG0001792	evm.model.RL_5.553	CARHR006720
OG0001793	evm.model.RL_5.570	CARHR006910
OG0001793	evm.model.RL_6.1090	CARHR123230
OG0001794	evm.model.RL_5.594	CARHR007160
OG0001795	evm.model.RL_1.169	CARHR076530
OG0001795	evm.model.RL_4.2033	CARHR197240
OG0001796	evm.model.RL_1.238	CARHR077180
OG0001796	evm.model.RL_4.1927	CARHR196020
OG0001797	evm.model.RL_4.1883	CARHR195580
OG0001797	evm.model.RL_1.274	CARHR077560
OG0001798	evm.model.RL_4.1131	CARHR187120
OG0001798	evm.model.RL_1.530	CARHR080460
OG0001799	evm.model.RL_4.1048, evm.model.RL_5.1092	CARHR186130
OG0001799	evm.model.RL_1.531	CARHR080470
OG0001800	evm.model.RL_1.575	CARHR080930
