Orthogroup	Cardamine_amara	Capsella_rubella
OG0004900	evm.model.RL_2.3189	XP_006285103.1
OG0004901	evm.model.RL_2.3268	XP_006282666.1, XP_006284112.1
OG0004902	evm.model.RL_2.3286	XP_023634644.1
OG0004903	evm.model.RL_6.150	XP_023640664.1
OG0004904	evm.model.RL_2.3483	XP_006283464.1
OG0004906	evm.model.RL_8.426.1.687c8556	XP_023637571.1
OG0004907	evm.model.RL_8.400	XP_006287564.1
OG0004908	evm.model.RL_4.385.1.687c86ce	XP_006304260.2, XP_006281370.1
OG0004910	evm.model.RL_4.227	XP_023642657.1
OG0004911	evm.model.RL_4.224	XP_006281330.1
OG0004912	evm.model.RL_4.124	XP_006280877.1
OG0004913	evm.model.RL_4.26	XP_006280514.1
OG0004914	evm.model.RL_4.72	XP_006279696.1
OG0004915	evm.model.RL_4.41	XP_023635001.1
OG0004916	evm.model.RL_1.2400	XP_006298627.1
OG0004917	evm.model.RL_5.3745	XP_006306483.1
OG0004919	evm.model.RL_2.120, evm.model.RL_2.115	XP_006282694.1
OG0004920	evm.model.RL_8.2688	XP_006282280.1
OG0004920	evm.model.RL_7.1411	XP_006292981.1
OG0004921	evm.model.RL_7.66	XP_006291216.1
OG0004922	evm.model.RL_7.105	XP_023638186.1
OG0004923	evm.model.RL_6.2766	XP_006295033.1
OG0004924	evm.model.RL_5.1310	XP_006306556.1
OG0004925	evm.model.RL_7.226	XP_006291934.1
OG0004926	evm.model.RL_6.2745	XP_006295673.1
OG0004927	evm.model.RL_6.2725	XP_006294875.1
OG0004929	evm.model.RL_6.2602	XP_023640196.1
OG0004931	evm.model.RL_6.2435	XP_006294858.1
OG0004932	evm.model.RL_6.2425	XP_006294694.2
OG0004933	evm.model.RL_6.2365	XP_006296375.1
OG0004934	evm.model.RL_6.2342	XP_006295148.1
OG0004935	evm.model.RL_2.2078.1.687c86e4	XP_006283622.1
OG0004936	evm.model.RL_4.3299	XP_023637182.1
OG0004937	evm.model.RL_4.3182	XP_006288382.1
OG0004938	evm.model.RL_4.3144, evm.model.RL_6.2579	XP_006294601.1
OG0004939	evm.model.RL_4.3119	XP_006287481.1
OG0004940	evm.model.RL_4.1626	XP_006288350.1
OG0004941	evm.model.RL_4.1660	XP_006288905.1
OG0004943	evm.model.RL_4.1567	XP_006287488.1
OG0004944	evm.model.RL_4.1525	XP_006289681.1
OG0004945	evm.model.RL_4.1482	XP_006287714.1
OG0004946	evm.model.RL_4.1434	XP_006289136.1
OG0004947	evm.model.RL_2.2182	XP_006299347.1, XP_006303784.2
OG0004948	evm.model.RL_8.2076	XP_006280235.1
OG0004949	evm.model.RL_8.2017	XP_006280849.1
OG0004950	evm.model.RL_8.2009	XP_006281216.1
OG0004951	evm.model.RL_8.1979	XP_006281272.1
OG0004952	evm.model.RL_8.2394	XP_006281666.1
OG0004954	evm.model.RL_8.2416	XP_006281875.1
OG0004955	evm.model.RL_8.2538	XP_023637975.1
OG0004956	evm.model.RL_8.2618	XP_006281251.1
OG0004957	evm.model.RL_8.2644	XP_006279977.1
OG0004958	evm.model.RL_8.2655	XP_006281291.1
OG0004959	evm.model.RL_8.2671	XP_006281553.1
OG0004960	evm.model.RL_8.2706	XP_006279684.1
OG0004961	evm.model.RL_8.2713	XP_006281206.1
OG0004962	evm.model.RL_8.2744	XP_006281307.1
OG0004963	evm.model.RL_8.2789	XP_006281022.1
OG0004964	evm.model.RL_7.1278	XP_006290554.1
OG0004965	evm.model.RL_8.122	XP_006288044.1
OG0004966	evm.model.RL_4.468	XP_023640730.1
OG0004967	evm.model.RL_5.279	XP_006303636.1
OG0004968	evm.model.RL_6.1431	XP_006295121.2
OG0004969	evm.model.RL_6.1352	XP_006293438.1
OG0004970	evm.model.RL_6.1153	XP_006294407.1
OG0004971	evm.model.RL_6.1146, evm.model.RL_6.1147	XP_006296283.1
OG0004972	evm.model.RL_6.1119	XP_006295580.1
OG0004973	evm.model.RL_6.1076	XP_006296093.2
OG0004974	evm.model.RL_6.1061	XP_006295147.1
OG0004975	evm.model.RL_6.958	XP_006293692.1
OG0004976	evm.model.RL_6.896	XP_006293462.1
OG0004977	evm.model.RL_6.760	XP_006294674.2
OG0004978	evm.model.RL_4.2226	XP_006289381.1
OG0004979	evm.model.RL_1.775	XP_006297329.1
OG0004980	evm.model.RL_1.782	XP_006298456.1
OG0004981	evm.model.RL_1.94	XP_006298185.2
OG0004982	evm.model.RL_1.204	XP_006296584.2
OG0004983	evm.model.RL_4.1957	XP_006288409.1
OG0004984	evm.model.RL_4.1843	XP_006287763.1
OG0004985	evm.model.RL_4.1059	XP_006288890.1
OG0004986	evm.model.RL_4.1121	XP_006290010.1
OG0004987	evm.model.RL_4.1719	XP_023636569.1
OG0004988	evm.model.RL_1.560	XP_006296751.1
OG0004989	evm.model.RL_7.651	XP_023638224.1
OG0004990	evm.model.RL_1.646	XP_006297312.1
OG0004991	evm.model.RL_1.702	XP_023642318.1
OG0004992	evm.model.RL_1.747	XP_006297895.1
OG0004993	evm.model.RL_1.773	XP_023641679.1
OG0004994	evm.model.RL_6.2154	XP_006294985.1
OG0004995	evm.model.RL_6.2112	XP_006295396.1
OG0004996	evm.model.RL_6.2083	XP_006294132.1
OG0004997	evm.model.RL_7.867	XP_006292231.1
OG0004998	evm.model.RL_6.1686	XP_006295808.1
OG0004999	evm.model.RL_6.1698	XP_006295620.1
OG0005000	evm.model.RL_5.3022	XP_006303384.1
OG0005001	evm.model.RL_6.1900	XP_006295430.2
OG0005002	evm.model.RL_6.1913	XP_006294698.1
OG0005003	evm.model.RL_6.1924	XP_023640149.1
OG0005004	evm.model.RL_1.3276, evm.model.RL_2.174	XP_006299074.1
OG0005005	evm.model.RL_5.1386	XP_006305150.1
OG0005006	evm.model.RL_5.1517	XP_006304388.2
OG0005007	evm.model.RL_5.1582	XP_006301678.1, XP_006303881.1
OG0005008	evm.model.RL_5.1593	XP_023645047.1
OG0005009	evm.model.RL_5.1628	XP_023633174.1
OG0005010	evm.model.RL_5.1686	XP_006304432.2
OG0005011	evm.model.RL_5.1753	XP_006305530.1
OG0005012	evm.model.RL_5.1814	XP_006306729.1
OG0005013	evm.model.RL_3.2183	XP_006302283.1
OG0005014	evm.model.RL_5.3553	XP_006303556.1
OG0005015	evm.model.RL_5.3501	XP_023645186.1
OG0005016	evm.model.RL_5.3371	XP_006307741.2, XP_006304400.1
OG0005016	evm.model.RL_5.3372	XP_006303411.1
OG0005018	evm.model.RL_3.765, evm.model.RL_3.766, evm.model.RL_5.3356	XP_023645224.1
OG0005020	evm.model.RL_5.3282	XP_006303557.1
OG0005021	evm.model.RL_5.3215	XP_006307530.1
OG0005022	evm.model.RL_5.3198	XP_006304603.1
OG0005023	evm.model.RL_5.3174	XP_006305383.1
OG0005024	evm.model.RL_3.1113	XP_023643183.1
OG0005025	evm.model.RL_2.1991	XP_006284198.1
OG0005026	evm.model.RL_2.2054.2.687c86e4	XP_006285349.1
OG0005027	evm.model.RL_2.2830, evm.model.RL_7.446	XP_023634060.1, XP_006283045.1
OG0005028	evm.model.RL_3.2013	XP_006302795.1
OG0005029	evm.model.RL_5.1218	XP_023636722.1
OG0005030	evm.model.RL_3.2400.1.687c84be	XP_006302151.1
OG0005031	evm.model.RL_5.1102	XP_006304458.1
OG0005032	evm.model.RL_5.1083	XP_006307256.2
OG0005033	evm.model.RL_5.1025	XP_006307441.2
OG0005034	evm.model.RL_5.923.1.687c88b0	XP_006305763.1
OG0005035	evm.model.RL_5.887	XP_006304865.1
OG0005036	evm.model.RL_5.1232	XP_023633126.1
OG0005037	evm.model.RL_5.766	XP_006305375.1
OG0005038	evm.model.RL_6.1584	XP_006293737.2
OG0005039	evm.model.RL_5.670	XP_006304187.1
OG0005040	evm.model.RL_5.705	XP_006303358.1
OG0005041	evm.model.RL_5.489	XP_006303558.1
OG0005042	evm.model.RL_5.482	XP_006306810.1
OG0005043	evm.model.RL_5.463.1.687c88ac	XP_006303301.1
OG0005044	evm.model.RL_5.377	XP_006304184.1
OG0005045	evm.model.RL_5.369	XP_006306775.1
OG0005046	evm.model.RL_5.151	XP_006305553.1
OG0005047	evm.model.RL_5.38.2.687c88a9	XP_006304244.1
OG0005048	evm.model.RL_3.512, evm.model.RL_8.2873	XP_006307571.1
OG0005049	evm.model.RL_8.2874	XP_006305388.1
OG0005050	evm.model.RL_4.2119	XP_023636879.1
OG0005051	evm.model.RL_3.1647	XP_006302050.1
OG0005052	evm.model.RL_4.2037	XP_006288176.1
OG0005053	evm.model.RL_4.2023	XP_006287845.1
OG0005054	evm.model.RL_4.1984	XP_006288319.2
OG0005055	evm.model.RL_4.1923	XP_006287812.1
OG0005056	evm.model.RL_4.1913	XP_006287913.1
OG0005057	evm.model.RL_4.1867	XP_006287563.1
OG0005058	evm.model.RL_4.1822	XP_006286525.1
OG0005059	evm.model.RL_4.1809	XP_006289041.1
OG0005060	evm.model.RL_4.1762	XP_006290030.1
OG0005061	evm.model.RL_4.1734	XP_006288843.1
OG0005062	evm.model.RL_4.1123.2.687c86d2	XP_006288650.1
OG0005063	evm.model.RL_1.425	XP_006299942.1
OG0005063	evm.model.RL_4.1008	XP_006286919.1
OG0005064	evm.model.RL_4.1000	XP_023635889.1
OG0005066	evm.model.RL_4.931, evm.model.RL_4.884	XP_006281014.2, XP_006279693.1
OG0005067	evm.model.RL_4.861	XP_006279665.1
OG0005068	evm.model.RL_4.772	XP_006281224.1
OG0005070	evm.model.RL_7.947.6.687c84b7	XP_006291777.1
OG0005071	evm.model.RL_4.2907	XP_006287041.1
OG0005072	evm.model.RL_4.3032	XP_006290160.1
OG0005073	evm.model.RL_7.1448	XP_006292796.1
OG0005074	evm.model.RL_4.1281	XP_006288521.1
OG0005075	evm.model.RL_8.2152	XP_006280855.1
OG0005076	evm.model.RL_8.2160	XP_006281003.1
OG0005077	evm.model.RL_8.2206	XP_006282146.1
OG0005078	evm.model.RL_8.2216	XP_006281711.1
OG0005079	evm.model.RL_8.2298	XP_006279635.1
OG0005080	evm.model.RL_8.1943.1.687c855e	XP_006280254.1
OG0005081	evm.model.RL_8.1921	XP_023643478.1
OG0005082	evm.model.RL_8.1907	XP_023636915.1
OG0005083	evm.model.RL_8.1906	XP_006281943.1
OG0005084	evm.model.RL_7.1385	XP_006291328.1
OG0005085	evm.model.RL_7.1451.5.687c84b9	XP_006291560.1
OG0005086	evm.model.RL_7.1454	XP_006291345.1
OG0005087	evm.model.RL_7.1467	XP_023638004.1
OG0005088	evm.model.RL_4.898, evm.model.RL_7.1486	XP_006290808.1
OG0005089	evm.model.RL_7.1653	XP_006290806.1
OG0005090	evm.model.RL_4.1611	XP_006287281.1
OG0005091	evm.model.RL_3.1153	XP_006302330.1
OG0005092	evm.model.RL_3.1233	XP_006302884.1
OG0005093	evm.model.RL_3.1239	XP_006301554.1
OG0005094	evm.model.RL_3.1242	XP_006302031.1
OG0005095	evm.model.RL_7.2661	XP_006291419.1
OG0005096	evm.model.RL_3.1260	XP_006300762.1
OG0005097	evm.model.RL_3.1291	XP_006303048.1
OG0005098	evm.model.RL_3.1359	XP_006302537.1
OG0005099	evm.model.RL_3.1592	XP_006302793.1
OG0005100	evm.model.RL_3.2208	XP_023643573.1
OG0005101	evm.model.RL_3.2187	XP_006300576.1
OG0005102	evm.model.RL_6.515, evm.model.RL_2.807	XP_006280839.1
OG0005103	evm.model.RL_3.2094	XP_006302034.1
OG0005104	evm.model.RL_3.2044	XP_006302419.1
OG0005105	evm.model.RL_3.2031	XP_006302854.1
OG0005106	evm.model.RL_3.1953	XP_006302882.1
OG0005107	evm.model.RL_3.2344	XP_006302459.1
OG0005108	evm.model.RL_3.2433	XP_006302813.1
OG0005109	evm.model.RL_3.2441	XP_006300504.1
OG0005110	evm.model.RL_5.1378	XP_023645624.1
OG0005111	evm.model.RL_1.1235	XP_006298536.1
OG0005112	evm.model.RL_1.1269	XP_006297251.1
OG0005113	evm.model.RL_1.1277	XP_006297084.1
OG0005114	evm.model.RL_1.1302.1.687c87ec	XP_023642602.1
OG0005116	evm.model.RL_1.1372, evm.model.RL_7.2532	XP_006297265.1
OG0005117	evm.model.RL_1.1437	XP_006298594.1
OG0005118	evm.model.RL_1.1465	XP_023642046.1
OG0005119	evm.model.RL_1.1477	XP_006298161.1
OG0005120	evm.model.RL_1.1495	XP_006300048.1
OG0005121	evm.model.RL_1.1523	XP_006297067.1
OG0005122	evm.model.RL_1.1565	XP_006298541.1
OG0005123	evm.model.RL_1.1581	XP_006298335.1
OG0005124	evm.model.RL_1.1767	XP_023642531.1
OG0005125	evm.model.RL_1.1805	XP_006297564.1
OG0005126	evm.model.RL_1.1926.3.687c87ee	XP_006298273.1
OG0005127	evm.model.RL_1.1980	XP_006298570.1
OG0005128	evm.model.RL_1.1987	XP_006297611.2
OG0005129	evm.model.RL_1.1994	XP_006297945.1
OG0005130	evm.model.RL_1.2032	XP_006279243.2, XP_023645179.1, XP_006300263.2, XP_006279259.2, XP_006279032.1, XP_023642655.1, XP_006300274.2
OG0005131	evm.model.RL_1.2043	XP_006297290.2
OG0005132	evm.model.RL_1.2076, evm.model.RL_1.2075, evm.model.RL_1.2074, evm.model.RL_1.2073	XP_006298556.1
OG0005133	evm.model.RL_1.2048	XP_006298589.1
OG0005134	evm.model.RL_1.2045	XP_006299594.2, XP_006296829.1
OG0005135	evm.model.RL_2.1053	XP_023634097.1
OG0005135	evm.model.RL_1.2113	XP_006297529.1
OG0005137	evm.model.RL_1.2304	XP_006297786.1
OG0005138	evm.model.RL_1.2310	XP_006299645.1
OG0005139	evm.model.RL_1.2722	XP_006298856.1
OG0005140	evm.model.RL_1.2846.1.687c9a6d, evm.model.RL_1.3038	XP_006296755.2
OG0005141	evm.model.RL_1.3098	XP_006296658.1
OG0005142	evm.model.RL_1.3099	XP_023641696.1
OG0005143	evm.model.RL_1.3104	XP_006297851.1
OG0005144	evm.model.RL_1.3203	XP_006300044.1
OG0005145	evm.model.RL_5.3957, evm.model.RL_5.3958, evm.model.RL_5.3959	XP_023645891.1
OG0005146	evm.model.RL_5.3930	XP_006305217.1
OG0005147	evm.model.RL_5.1859	XP_006305177.2
OG0005148	evm.model.RL_5.1936	XP_006306101.1, XP_023632694.1
OG0005149	evm.model.RL_5.2112	XP_006304539.1
OG0005150	evm.model.RL_7.1194	XP_006292618.1
OG0005151	evm.model.RL_7.1144	XP_006293176.1
OG0005152	evm.model.RL_7.1102	XP_006290748.1
OG0005154	evm.model.RL_7.972	XP_006291550.1
OG0005155	evm.model.RL_7.1204	XP_006290893.1
OG0005156	evm.model.RL_7.898	XP_006292259.1
OG0005157	evm.model.RL_7.897	XP_006291493.1
OG0005159	evm.model.RL_7.732, evm.model.RL_8.971, evm.model.RL_8.941, evm.model.RL_8.951, evm.model.RL_8.958, evm.model.RL_8.965, evm.model.RL_8.934, evm.model.RL_8.952, evm.model.RL_8.935, evm.model.RL_8.962, evm.model.RL_8.928	XP_023637952.1
OG0005160	evm.model.RL_7.741	XP_006291977.1
OG0005161	evm.model.RL_7.728	XP_006291218.2
OG0005162	evm.model.RL_7.601	XP_006290927.2
OG0005165	evm.model.RL_7.260	XP_006291146.1
OG0005166	evm.model.RL_1.2565	XP_023638578.1, XP_006294514.1
OG0005167	evm.model.RL_7.214	XP_023638465.1
OG0005168	evm.model.RL_7.210	XP_023639169.1, XP_006286552.1
OG0005169	evm.model.RL_2.898	XP_023641392.1, XP_006301272.2
OG0005170	evm.model.RL_2.1195	XP_006284611.1
OG0005171	evm.model.RL_3.445	XP_006293406.2
OG0005173	evm.model.RL_2.2308	XP_006284985.1
OG0005174	evm.model.RL_8.587, evm.model.RL_8.588, evm.model.RL_8.590	XP_023636114.1
OG0005175	evm.model.RL_5.1552	XP_023645914.1
OG0005177	evm.model.RL_2.1378	XP_023633696.1
OG0005177	evm.model.RL_2.1381	XP_006286284.1
OG0005178	evm.model.RL_2.121, evm.model.RL_2.116	XP_006285138.1
OG0005179	evm.model.RL_7.2246	XP_006292294.1
OG0005181	evm.model.RL_4.1279	XP_006286783.1
OG0005184	evm.model.RL_8.1221	XP_006283542.1
OG0005185	evm.model.RL_1.728, evm.model.RL_1.725	XP_006280503.1
OG0005185	evm.model.RL_1.727	XP_006292200.2
OG0005187	evm.model.RL_5.2760	XP_006303542.1
OG0005192	evm.model.RL_2.2326	XP_006282662.2
OG0005193	evm.model.RL_2.2371	XP_006282920.1
OG0005194	evm.model.RL_2.2412	XP_006284040.1
OG0005195	evm.model.RL_2.2417	XP_006283211.1
OG0005196	evm.model.RL_2.2486	XP_023634812.1
OG0005197	evm.model.RL_1.3022	XP_006298651.1
OG0005199	evm.model.RL_1.3114	XP_023642771.1
OG0005199	evm.model.RL_2.2507	XP_023639786.1
OG0005201	evm.model.RL_2.2539	XP_006283218.1
OG0005202	evm.model.RL_2.2541, evm.model.RL_2.2590	XP_023634929.1
OG0005204	evm.model.RL_2.2577	XP_006282768.1
OG0005205	evm.model.RL_2.2599	XP_006283288.1
OG0005206	evm.model.RL_2.2606	XP_006285443.1
OG0005207	evm.model.RL_2.2636	XP_006284457.1
OG0005208	evm.model.RL_5.1166	XP_006307035.1
OG0005209	evm.model.RL_2.2806	XP_006284676.1
OG0005210	evm.model.RL_2.2790	XP_006283262.1
OG0005211	evm.model.RL_2.2933	XP_006283905.1
OG0005212	evm.model.RL_2.2963	XP_006282971.1
OG0005213	evm.model.RL_2.2961	XP_006285436.1
OG0005214	evm.model.RL_2.3030	XP_006284334.1
OG0005215	evm.model.RL_5.2779.1.687c88bd	XP_006303193.1
OG0005216	evm.model.RL_5.2752	XP_006307262.1
OG0005217	evm.model.RL_2.1250	XP_006284141.1
OG0005218	evm.model.RL_3.579	XP_006301429.1
OG0005219	evm.model.RL_3.364	XP_006301500.2
OG0005220	evm.model.RL_3.322, evm.model.RL_2.3411	XP_006302148.1
OG0005221	evm.model.RL_7.2713	XP_023638378.1
OG0005222	evm.model.RL_7.2633	XP_006292199.1
OG0005223	evm.model.RL_7.2623	XP_006291139.1
OG0005224	evm.model.RL_7.2609	XP_006290331.1
OG0005225	evm.model.RL_7.2588	XP_006291205.1
OG0005226	evm.model.RL_7.2527	XP_006291439.1
OG0005227	evm.model.RL_7.2519	XP_006292753.1
OG0005228	evm.model.RL_7.2502	XP_006291946.2
OG0005229	evm.model.RL_7.2501	XP_006291803.1
OG0005230	evm.model.RL_7.2409	XP_006292632.1
OG0005231	evm.model.RL_5.1138	XP_006303568.1
OG0005232	evm.model.RL_7.2333	XP_006291141.1
OG0005233	evm.model.RL_4.742	XP_006280816.2
OG0005234	evm.model.RL_7.2233	XP_006292233.1
OG0005235	evm.model.RL_7.2133	XP_006291705.1
OG0005236	evm.model.RL_3.1100	XP_023644287.1
OG0005237	evm.model.RL_3.178	XP_023643184.1
OG0005237	evm.model.RL_5.1129	XP_023645659.1
OG0005238	evm.model.RL_3.213	XP_006300795.1
OG0005240	evm.model.RL_6.2217	XP_006294359.1
OG0005241	evm.model.RL_1.949	XP_006299685.1
OG0005242	evm.model.RL_1.1076, evm.model.RL_1.1079	XP_006299615.2
OG0005243	evm.model.RL_1.1114	XP_006299808.1
OG0005243	evm.model.RL_4.2880	XP_006289079.1
OG0005244	evm.model.RL_8.1044	XP_006282058.1
OG0005245	evm.model.RL_8.1417.1.687c855b	XP_006280670.1
OG0005246	evm.model.RL_8.1416	XP_006281356.1
OG0005247	evm.model.RL_2.1952	XP_006285371.1
OG0005248	evm.model.RL_8.1651	XP_023637642.1
OG0005249	evm.model.RL_7.328	XP_006291797.1
OG0005250	evm.model.RL_8.1662	XP_023638693.1, XP_006292756.1, XP_023642465.1
OG0005251	evm.model.RL_8.1843	XP_006281908.1
OG0005252	evm.model.RL_8.1889	XP_023633499.1
OG0005253	evm.model.RL_5.2280	XP_006305842.1
OG0005254	evm.model.RL_4.2282	XP_006287760.1
OG0005255	evm.model.RL_4.2326	XP_006287046.1
OG0005256	evm.model.RL_4.2336	XP_006288441.1
OG0005257	evm.model.RL_4.2378.1.687c86d9	XP_006287139.1
OG0005258	evm.model.RL_4.2388	XP_006290018.1
OG0005259	evm.model.RL_4.2405	XP_006288317.1
OG0005260	evm.model.RL_4.1228.1.687c86d2	XP_006286729.1
OG0005261	evm.model.RL_4.2509.1.687c86da	XP_023637587.1
OG0005262	evm.model.RL_4.2590	XP_006288864.1
OG0005263	evm.model.RL_4.2715	XP_006288561.1
OG0005264	evm.model.RL_4.2721	XP_006287933.1
OG0005265	evm.model.RL_4.2764	XP_023637480.1
OG0005266	evm.model.RL_4.2823	XP_006288091.1
OG0005267	evm.model.RL_2.1358.3.687c86e2	XP_023634201.1
OG0005268	evm.model.RL_2.1369	XP_006283544.2
OG0005269	evm.model.RL_2.1564.1.687c86e3	XP_023634029.1
OG0005270	evm.model.RL_2.1737	XP_006284387.1
OG0005271	evm.model.RL_2.1926	XP_006283265.1
OG0005272	evm.model.RL_5.2574	XP_006304524.1
OG0005274	evm.model.RL_5.2339	XP_006306050.1
OG0005275	evm.model.RL_1.2170	XP_006298700.1
OG0005276	evm.model.RL_5.3118	XP_006304444.1
OG0005277	evm.model.RL_5.3077	XP_006304100.1
OG0005278	evm.model.RL_5.3070	XP_023644853.1
OG0005279	evm.model.RL_5.3061	XP_006306124.1
OG0005280	evm.model.RL_5.3060	XP_006304607.1
OG0005282	evm.model.RL_5.2967_evm.model.RL_5.2968	XP_006305152.1
OG0005283	evm.model.RL_5.2934	XP_006305258.1
OG0005284	evm.model.RL_5.2905	XP_006307346.2
OG0005285	evm.model.RL_2.3248	XP_006285787.1
OG0005286	evm.model.RL_2.3266	XP_006295352.1
OG0005288	evm.model.RL_6.151	XP_006296098.1
OG0005289	evm.model.RL_2.3348	XP_006284434.1
OG0005290	evm.model.RL_7.1382, evm.model.RL_2.3418	XP_006285580.1
OG0005291	evm.model.RL_7.85	XP_006291418.1
OG0005292	evm.model.RL_8.1393	XP_006279621.2
OG0005293	evm.model.RL_6.1581	XP_006296463.1
OG0005294	evm.model.RL_6.1603	XP_006294812.1
OG0005295	evm.model.RL_3.1977	XP_006300301.1
OG0005296	evm.model.RL_8.701	XP_023636641.1
OG0005297	evm.model.RL_2.1850	XP_006284707.1
OG0005298	evm.model.RL_8.551	XP_006288780.1
OG0005299	evm.model.RL_8.397	XP_006287934.2
OG0005300	evm.model.RL_4.433	XP_006279512.1
OG0005301	evm.model.RL_4.216	XP_006281752.1
OG0005302	evm.model.RL_4.91	XP_006280541.1
OG0005303	evm.model.RL_2.972	XP_006285415.1
OG0005304	evm.model.RL_1.2398	XP_006296692.1
OG0005305	evm.model.RL_2.848	XP_006286000.1
OG0005306	evm.model.RL_2.852	XP_006285083.1
OG0005307	evm.model.RL_2.921	XP_023634917.1
OG0005308	evm.model.RL_6.2622	XP_006295136.1
OG0005309	evm.model.RL_5.3301.2.687c88c1	XP_006305653.1
OG0005310	evm.model.RL_6.2656	XP_006293950.2
OG0005311	evm.model.RL_6.2653	XP_006294955.1
OG0005312	evm.model.RL_6.2644	XP_006296505.1
OG0005313	evm.model.RL_6.2546	XP_006293351.2
OG0005314	evm.model.RL_6.2474	XP_006283249.1
OG0005315	evm.model.RL_6.2457	XP_006294037.1
OG0005316	evm.model.RL_6.2442	XP_006293647.1
OG0005317	evm.model.RL_6.2387	XP_006296565.1
OG0005318	evm.model.RL_6.2320	XP_023639911.1
OG0005319	evm.model.RL_6.2324	XP_006295481.1
OG0005320	evm.model.RL_6.2328	XP_006294827.1
OG0005321	evm.model.RL_6.2293	XP_006294692.1
OG0005322	evm.model.RL_4.3400	XP_006286782.1
OG0005323	evm.model.RL_4.3333	XP_023637653.1
OG0005324	evm.model.RL_4.3283	XP_006289012.1
OG0005325	evm.model.RL_4.3265	XP_023635966.1
OG0005326	evm.model.RL_4.3218	XP_023637196.1
OG0005327	evm.model.RL_4.3190	XP_006287585.1
OG0005328	evm.model.RL_4.3163	XP_006287334.1
OG0005330	evm.model.RL_4.1138	XP_006288778.1
OG0005331	evm.model.RL_4.1622	XP_006288656.1
OG0005332	evm.model.RL_4.1617	XP_006287899.2
OG0005333	evm.model.RL_4.1591	XP_006289376.1
OG0005334	evm.model.RL_4.1587	XP_006288839.2
OG0005335	evm.model.RL_4.1575	XP_006290065.1
OG0005336	evm.model.RL_2.1933	XP_006283118.1
OG0005337	evm.model.RL_4.1543	XP_006290054.1
OG0005338	evm.model.RL_4.1523.1.687c86d4	XP_006287935.1
OG0005339	evm.model.RL_4.1484	XP_006289164.1
OG0005340	evm.model.RL_4.1657	XP_006289344.1
OG0005341	evm.model.RL_4.1478.1.687c86d4	XP_006286563.1
OG0005342	evm.model.RL_8.2148	XP_006280904.1
OG0005343	evm.model.RL_8.2099	XP_006280744.2
OG0005344	evm.model.RL_8.2050	XP_006282043.1
OG0005345	evm.model.RL_8.2028	XP_006281201.1
OG0005347	evm.model.RL_8.2443	XP_006281600.1
OG0005348	evm.model.RL_4.933	XP_006281444.2
OG0005349	evm.model.RL_8.2481	XP_006279639.1
OG0005350	evm.model.RL_8.2506	XP_023634156.1, XP_006282032.1
OG0005351	evm.model.RL_8.2559	XP_006280583.1
OG0005352	evm.model.RL_8.2564	XP_006281145.1
OG0005354	evm.model.RL_8.2646	XP_023640922.1
OG0005355	evm.model.RL_8.2689	XP_006281181.1
OG0005356	evm.model.RL_8.2691	XP_006281399.1
OG0005357	evm.model.RL_8.2751	XP_006281487.1
OG0005358	evm.model.RL_6.460	XP_006281109.2, XP_006301614.2, XP_006294863.1
OG0005359	evm.model.RL_8.2816.1.687c8563	XP_023642785.1
OG0005360	evm.model.RL_8.841	XP_023637725.1
OG0005361	evm.model.RL_8.16	XP_023635805.1
OG0005362	evm.model.RL_8.95	XP_006289142.1
OG0005363	evm.model.RL_8.151	XP_006287523.1
OG0005364	evm.model.RL_5.67	XP_006307579.1
OG0005365	evm.model.RL_8.207	XP_006288332.1
OG0005366	evm.model.RL_8.346	XP_006288716.1
OG0005367	evm.model.RL_5.292	XP_023645141.1
OG0005368	evm.model.RL_6.1314	XP_006294673.1
OG0005369	evm.model.RL_6.1357	XP_006294663.2
OG0005370	evm.model.RL_6.1259	XP_006293605.1
OG0005371	evm.model.RL_6.1232	XP_006294655.1
OG0005372	evm.model.RL_6.1222	XP_006296404.1
OG0005373	evm.model.RL_6.914, evm.model.RL_6.916	XP_006294616.1
OG0005374	evm.model.RL_6.828	XP_006294224.1
OG0005375	evm.model.RL_8.1270	XP_006296031.2
OG0005376	evm.model.RL_2.2801	XP_006282899.1
OG0005377	evm.model.RL_1.31, evm.model.RL_3.162	XP_023643395.1
OG0005378	evm.model.RL_1.222	XP_006297607.1
