Orthogroup	Arabidopsis_arenosa	Euclidium_syriacum
OG0001490	jg18517	ESY4_g25231_DN3_SP1_c0.t1, ESY13_g57686_DN2_SP0_c0.t1
OG0001492	jg8392	ESY4_g26797_DN3_SP8_c0.t1
OG0001493	jg32739	ESY5_g4788_DN3_SP0_c0.t1
OG0001493	jg20950	ESY5_g1929_DN3_SP0_c0.t1
OG0001495	jg20296, jg20290, jg20291	ESY2_g37352_DN3_SP0_c0.t1, ESY10_g14793_DN3_SP0_c0.t1
OG0001496	jg26712	ESY3_g28090_DN2_SP0_c0.t1
OG0001496	jg11464	ESY15_g65692_DN2_SP0_c0.t1
OG0001497	jg11200, jg11201, jg11202	ESY2_g38894_DN3_SP0_c36.t1
OG0001498	jg28051, jg894	ESY5_g4592_DN2_SP0_c0.t1
OG0001499	jg20180	ESY12_g52256_DN3_SP8_c0.t1
OG0001500	jg20124	ESY12_g51413_DN3_SP8_c0.t1
OG0001500	jg16297	ESY1_g12436_DN3_SP8_c0.t1
OG0001501	jg5206	ESY8_g59956_DN3_SP0_c0.t1
OG0001501	jg32124	ESY14_g19719_DN3_SP0_c0.t1
OG0001501	jg20086	ESY12_g51614_DN2_SP0_c0.t1
OG0001502	jg19828	ESY12_g52040_DN3_SP8_c0.t1
OG0001502	jg16082	ESY1_g12019_DN3_SP8_c0.t1
OG0001503	jg16043	ESY1_g11916_DN3_SP8_c17.t1
OG0001503	jg19757	ESY19_g41187_DN3_SP0_c0.t1, ESY12_g52127_DN3_SP8_c15.t1
OG0001504	jg16005	ESY1_g11854_DN3_SP0_c0.t1
OG0001504	jg19686	ESY12_g51463_DN3_SP0_c0.t1
OG0001505	jg15990	ESY1_g11211_DN3_SP0_c0.t1
OG0001505	jg19660	ESY12_g51492_DN1_SP0_c0.t1
OG0001506	jg24803	ESY3_g30811_DN2_SP8_c0.t1
OG0001506	jg3854	ESY7_g19625_DN3_SP2_c10.t1
OG0001507	jg14477	ESY1_g8250_DN3_SP0_c0.t1
OG0001507	jg22852	ESY6_g48690_DN3_SP0_c0.t1
OG0001509	jg23602	ESY6_g50444_DN3_SP6_c0.t1
OG0001510	jg18219	ESY8_g58441_DN3_SP6_c0.t1
OG0001510	jg28936	ESY5_g4748_DN3_SP3_c0.t1
OG0001511	jg29144, jg17830	ESY8_g58905_DN3_SP0_c0.t1
OG0001512	jg29182	ESY5_g3093_DN3_SP8_c0.t1
OG0001512	jg17723	ESY8_g58995_DN3_SP7_c0.t1
OG0001513	jg23980, jg23979	ESY3_g32588_DN3_SP0_c93.t1
OG0001514	jg24271	ESY3_g32111_DN3_SP8_c4.t1
OG0001515	jg2203, jg7563, jg7566, jg26885, jg24501, jg7477, jg27440	ESY5_g4005_DN3_SP0_c0.t1, ESY3_g31645_DN3_SP0_c0.t1, ESY4_g24963_DN3_SP0_c0.t1
OG0001516	jg24608	ESY3_g31508_DN3_SP1_c6.t1
OG0001516	jg24610, jg24609	ESY3_g31503_DN3_SP0_c12.t1, ESY3_g31506_DN3_SP0_c6.t1, ESY3_g31502_DN3_SP0_c12.t1, ESY3_g31499_DN3_SP0_c6.t1, ESY3_g31500_DN3_SP0_c7.t1, ESY3_g31501_DN3_SP0_c6.t1, ESY3_g31497_DN3_SP1_c3.t1, ESY3_g31498_DN3_SP0_c1.t1, ESY3_g31505_DN3_SP0_c0.t1
OG0001518	jg19247	ESY9_g45683_DN2_SP8_c0.t1
OG0001518	jg15543	ESY1_g10647_DN2_SP6_c0.t1
OG0001519	jg3036	ESY2_g34897_DN3_SP4_c0.t1
OG0001519	jg30368	ESY5_g4201_DN3_SP8_c0.t1
OG0001520	jg14625	ESY1_g9011_DN2_SP0_c0.t1
OG0001520	jg30428	ESY5_g4125_DN1_SP0_c0.t1, ESY5_g4127_DN1_SP0_c0.t1
OG0001521	jg30684, jg3364	ESY5_g2467_DN3_SP1_c0.t1
OG0001522	jg30869, jg2713	ESY2_g35625_DN3_SP8_c0.t1
OG0001523	jg30950	ESY5_g1927_DN3_SP8_c0.t1
OG0001523	jg2641	ESY2_g35538_DN3_SP6_c0.t1
OG0001524	jg31272	ESY16_g61684_DN2_SP6_c0.t1
OG0001524	jg23131	ESY6_g49436_DN3_SP8_c0.t1
OG0001526	jg28440	ESY5_g5532_DN3_SP0_c0.t1
OG0001526	jg16174	ESY2_g35959_DN3_SP0_c0.t1, ESY2_g35960_DN3_SP0_c0.t1
OG0001527	jg5235, jg32275	ESY7_g17642_DN3_SP8_c0.t1
OG0001527	jg3709	ESY2_g36596_DN3_SP8_c0.t1
OG0001528	jg5313, jg3231	ESY2_g36085_DN3_SP1_c87.t1
OG0001529	jg5763	ESY7_g16900_DN3_SP0_c0.t1, ESY7_g16898_DN3_SP0_c0.t1
OG0001531	jg25107	ESY3_g31271_DN3_SP2_c0.t1, ESY7_g18788_DN3_SP0_c0.t1
OG0001532	jg22794	ESY6_g48642_DN3_SP0_c0.t1
OG0001533	jg14917, jg14916, jg14914, jg14915	ESY1_g9938_DN3_SP0_c0.t1, ESY1_g9939_DN3_SP0_c0.t1
OG0001534	jg3583	ESY11_g54238_DN3_SP0_c0.t1, ESY11_g54228_DN3_SP0_c0.t1, ESY11_g54243_DN3_SP0_c0.t1, ESY11_g54244_DN3_SP0_c0.t1
OG0001534	jg2281, jg3527	ESY2_g36806_DN3_SP2_c0.t1
OG0001535	jg33717	ESY2_g36308_DN3_SP8_c0.t1
OG0001535	jg25319	ESY3_g30208_DN3_SP8_c0.t1
OG0001536	jg25362	ESY3_g30256_DN3_SP8_c0.t1
OG0001536	jg33679	ESY2_g36263_DN3_SP0_c0.t1
OG0001537	jg33468	ESY2_g37018_DN3_SP7_c0.t1
OG0001537	jg25605	ESY3_g30601_DN3_SP5_c0.t1
OG0001538	jg25703	ESY3_g29946_DN3_SP0_c0.t1
OG0001538	jg33378	ESY2_g37155_DN3_SP6_c0.t1
OG0001539	jg28086, jg26855	ESY3_g31949_DN2_SP0_c0.t1
OG0001540	jg18551, jg17865, jg18550	ESY5_g5198_DN3_SP0_c0.t1
OG0001541	jg1467, jg1466, jg16335	ESY1_g12491_DN3_SP1_c0.t1, ESY1_g12492_DN3_SP0_c0.t1
OG0001544	jg11163, jg11162	ESY2_g38809_DN3_SP0_c0.t1
OG0001544	jg11161	ESY8_g58201_DN2_SP0_c0.t1, ESY4_g26688_DN3_SP0_c0.t1
OG0001545	jg20591, jg20588	ESY7_g16751_DN3_SP0_c32.t1
OG0001547	jg26221, jg26222	ESY3_g29194_DN3_SP0_c18.t1
OG0001549	jg28279	ESY11_g54946_DN3_SP8_c5.t1
OG0001549	jg9586	ESY4_g24014_DN3_SP0_c0.t1
OG0001550	jg25090, jg15459, jg4357	ESY3_g31243_DN3_SP6_c0.t1
OG0001551	jg9269	ESY4_g24869_DN3_SP1_c0.t1
OG0001551	jg16925	ESY8_g59435_DN3_SP0_c0.t1
OG0001552	jg9192	ESY4_g25063_DN3_SP0_c0.t1
OG0001552	jg17088	ESY8_g59356_DN3_SP7_c0.t1
OG0001553	jg932, jg29463	ESY5_g3518_DN3_SP2_c4.t1
OG0001554	jg29607	ESY5_g3704_DN3_SP6_c0.t1
OG0001554	jg756	ESY2_g33784_DN3_SP8_c0.t1
OG0001556	jg18822, jg13341	ESY10_g13907_DN3_SP8_c0.t1
OG0001557	jg24859, jg12919, jg3551	ESY3_g30919_DN3_SP0_c0.t1, ESY3_g30917_DN3_SP1_c0.t1
OG0001558	jg4190	ESY7_g19092_DN3_SP0_c0.t1
OG0001558	jg24988	ESY3_g31103_DN3_SP0_c0.t1
OG0001559	jg21619, jg10055	ESY4_g26331_DN3_SP0_c0.t1
OG0001560	jg21645	ESY15_g65200_DN3_SP0_c0.t1
OG0001560	jg10045	ESY13_g57209_DN3_SP0_c0.t1
OG0001561	jg21949	ESY6_g46825_DN3_SP0_c0.t1, ESY6_g46826_DN3_SP0_c0.t1
OG0001562	jg22456	ESY6_g48158_DN3_SP0_c0.t1
OG0001562	jg4245	ESY7_g18994_DN3_SP0_c0.t1
OG0001563	jg5801	ESY6_g49876_DN3_SP8_c0.t1
OG0001563	jg5077	ESY7_g18339_DN3_SP8_c0.t1
OG0001564	jg18890	ESY9_g44818_DN2_SP0_c0.t1
OG0001564	jg30560	ESY5_g3955_DN3_SP0_c0.t1
OG0001565	jg23065	ESY6_g49540_DN3_SP6_c0.t1
OG0001566	jg20541, jg10668	ESY9_g42880_DN3_SP8_c0.t1
OG0001567	jg32097	ESY14_g20484_DN3_SP0_c0.t1
OG0001567	jg32096	ESY14_g20473_DN3_SP0_c0.t1
OG0001568	jg31393, jg31392, jg31394, jg31395	ESY5_g4478_DN3_SP1_c0.t1, ESY5_g4729_DN3_SP0_c0.t1, ESY3_g31023_DN3_SP0_c0.t1
OG0001569	jg18529, jg31474	ESY4_g23241_DN3_SP8_c0.t1
OG0001570	jg15998	ESY1_g11202_DN3_SP8_c0.t1
OG0001570	jg31662	ESY16_g62039_DN3_SP8_c0.t1
OG0001571	jg8801	ESY4_g25376_DN3_SP7_c0.t1
OG0001572	jg8512	ESY4_g26644_DN3_SP1_c0.t1
OG0001572	jg16670	ESY8_g59696_DN3_SP2_c0.t1
OG0001573	jg8475	ESY4_g26717_DN3_SP7_c0.t1
OG0001573	jg16650	ESY8_g59719_DN3_SP2_c0.t1
OG0001574	jg8385	ESY4_g26815_DN3_SP3_c0.t1
OG0001574	jg16568	ESY8_g59837_DN3_SP8_c0.t1
OG0001575	jg16546	ESY8_g59870_DN3_SP6_c0.t1
OG0001575	jg8365	ESY4_g26850_DN3_SP8_c0.t1
OG0001576	jg12457, jg12461	ESY8_g60931_DN2_SP0_c13.t1
OG0001577	jg12515, jg12516	ESY8_g60818_DN1_SP0_c0.t1
OG0001578	jg20283, jg18356	ESY10_g14782_DN3_SP0_c0.t1
OG0001579	jg20284, jg10891	ESY10_g14781_DN3_SP8_c0.t1
OG0001581	jg16353	ESY1_g12513_DN3_SP8_c13.t1
OG0001581	jg20177	ESY12_g52255_DN3_SP6_c0.t1
OG0001582	jg16040	ESY1_g11912_DN2_SP0_c0.t1
OG0001582	jg19755	ESY12_g52129_DN2_SP0_c0.t1
OG0001583	jg19531	ESY12_g51303_DN3_SP2_c0.t1
OG0001583	jg15803	ESY1_g11567_DN3_SP7_c0.t1
OG0001584	jg1692, jg1419	ESY16_g62298_DN3_SP0_c0.t1
OG0001584	jg15767, jg19482	ESY12_g51251_DN2_SP0_c0.t1
OG0001585	jg15724, jg15657	ESY1_g11723_DN3_SP8_c0.t1
OG0001585	jg19435	ESY12_g51155_DN3_SP8_c0.t1
OG0001586	jg5813	ESY6_g49892_DN3_SP0_c0.t1, ESY3_g31570_DN3_SP0_c0.t1
OG0001587	jg6121, jg6119	ESY6_g48319_DN3_SP0_c47.t1
OG0001588	jg14469, jg22842	ESY6_g48682_DN3_SP8_c0.t1
OG0001589	jg22811, jg23322, jg23321	ESY6_g49677_DN2_SP8_c0.t1
OG0001589	jg14683	ESY1_g9282_DN3_SP8_c0.t1
OG0001590	jg15480	ESY1_g10754_DN3_SP8_c0.t1
OG0001590	jg23596	ESY6_g50454_DN3_SP8_c0.t1
OG0001591	jg28603	ESY5_g5285_DN3_SP1_c0.t1
OG0001591	jg7969	ESY20_g13261_DN3_SP8_c0.t1
OG0001592	jg28636	ESY5_g5202_DN3_SP0_c0.t1
OG0001592	jg7872	ESY8_g58346_DN3_SP0_c0.t1, ESY20_g13322_DN3_SP0_c0.t1
OG0001593	jg18441	ESY20_g12845_DN3_SP8_c10.t1
OG0001593	jg28765	ESY5_g4998_DN3_SP8_c10.t1
OG0001594	jg28856	ESY5_g4856_DN2_SP0_c0.t1
OG0001594	jg18307, jg18308	ESY20_g12671_DN3_SP0_c0.t1
OG0001595	jg24156	ESY3_g32349_DN3_SP0_c0.t1
OG0001596	jg5653	ESY7_g17076_DN3_SP0_c0.t1
OG0001596	jg24243	ESY3_g32173_DN3_SP0_c0.t1
OG0001597	jg6557, jg24516	ESY10_g15302_DN3_SP8_c0.t1
OG0001598	jg5741	ESY7_g16943_DN3_SP8_c0.t1
OG0001599	jg21361, jg24717	ESY3_g30675_DN3_SP0_c0.t1
OG0001600	jg18788, jg15221, jg10973	ESY1_g10506_DN3_SP8_c0.t1
OG0001601	jg30304	ESY5_g4270_DN3_SP0_c0.t1
OG0001601	jg2955	ESY2_g35891_DN3_SP0_c0.t1
OG0001602	jg30702	ESY5_g2427_DN3_SP7_c0.t1
OG0001602	jg3390	ESY2_g34641_DN3_SP0_c0.t1
OG0001603	jg30892	ESY5_g2096_DN3_SP6_c0.t1
OG0001604	jg30903	ESY10_g14110_DN3_SP0_c0.t1, ESY5_g2088_DN3_SP8_c0.t1
OG0001604	jg2673	ESY2_g35581_DN3_SP8_c8.t1
OG0001605	jg30906	ESY5_g2077_DN3_SP6_c0.t1
OG0001605	jg2667	ESY2_g35576_DN3_SP7_c0.t1
OG0001606	jg16825	ESY8_g59554_DN3_SP0_c0.t1, ESY8_g59551_DN3_SP0_c0.t1
OG0001606	jg16822	ESY8_g59555_DN3_SP0_c0.t1
OG0001607	jg29703	ESY5_g3831_DN3_SP0_c0.t1
OG0001607	jg593	ESY2_g33590_DN3_SP0_c0.t1
OG0001609	jg5758	ESY7_g16907_DN3_SP8_c0.t1
OG0001609	jg28641	ESY5_g5197_DN3_SP7_c0.t1
OG0001610	jg4227	ESY7_g19023_DN3_SP0_c0.t1
OG0001610	jg25001	ESY3_g31132_DN1_SP0_c0.t1
OG0001611	jg3182	ESY2_g36009_DN3_SP4_c0.t1
OG0001611	jg3183, jg3184	ESY2_g36011_DN3_SP0_c0.t1, ESY2_g36012_DN3_SP0_c0.t1
OG0001612	jg25309, jg33745, jg33746	ESY2_g36347_DN3_SP7_c18.t1
OG0001613	jg33513	ESY2_g36959_DN3_SP1_c0.t1
OG0001613	jg25564	ESY3_g30554_DN3_SP7_c0.t1
OG0001614	jg33283	ESY2_g37270_DN3_SP0_c0.t1
OG0001614	jg26280	ESY3_g29134_DN3_SP0_c0.t1
OG0001615	jg18228	ESY1_g10394_DN2_SP0_c0.t1
OG0001615	jg33279	ESY2_g37280_DN3_SP0_c0.t1
OG0001616	jg27886	ESY11_g54062_DN2_SP0_c0.t1
OG0001616	jg8796	ESY4_g25361_DN2_SP0_c0.t1
OG0001617	jg28136, jg28139, jg28141, jg9456	ESY11_g54630_DN3_SP8_c0.t1
OG0001618	jg33802	ESY2_g36418_DN3_SP6_c0.t1
OG0001618	jg25240	ESY3_g30122_DN3_SP5_c0.t1
OG0001619	jg15220, jg18787	ESY1_g10505_DN3_SP0_c0.t1
OG0001620	jg10809	ESY3_g31279_DN3_SP0_c0.t1
OG0001622	jg30885, jg30887, jg30883, jg29877, jg29726, jg29876, jg3951	ESY5_g3439_DN3_SP0_c0.t1, ESY5_g3733_DN2_SP0_c0.t1, ESY5_g3563_DN1_SP0_c0.t1
OG0001623	jg15639	ESY1_g11814_DN3_SP0_c0.t1
OG0001623	jg15638	ESY1_g11815_DN3_SP0_c0.t1, ESY1_g11812_DN3_SP0_c0.t1
OG0001625	jg19450	ESY18_g63066_DN3_SP0_c0.t1, ESY11_g53727_DN3_SP0_c0.t1
OG0001625	jg19453	ESY12_g51192_DN3_SP0_c0.t1
OG0001625	jg19452	ESY12_g51193_DN3_SP0_c0.t1
OG0001625	jg18657	ESY18_g62998_DN3_SP0_c0.t1
OG0001626	jg19589, jg19588	ESY8_g59038_DN3_SP0_c0.t1, ESY8_g59024_DN3_SP0_c0.t1, ESY9_g43288_DN3_SP0_c36.t1, ESY16_g62522_DN3_SP0_c0.t1, ESY16_g62520_DN3_SP0_c0.t1
OG0001627	jg31263, jg31264	ESY5_g1186_DN3_SP0_c0.t1
OG0001629	jg13218	ESY10_g14059_DN3_SP5_c0.t1
OG0001630	jg18240, jg18241	ESY8_g58413_DN3_SP0_c0.t1, ESY1_g11257_DN3_SP0_c18.t1
OG0001631	jg2351	ESY2_g34530_DN1_SP0_c0.t1
OG0001631	jg31215	ESY13_g57501_DN2_SP0_c0.t1
OG0001633	jg10282, jg10281, jg10280	ESY9_g42688_DN2_SP0_c0.t1, ESY9_g42689_DN2_SP0_c0.t1
OG0001641	jg28911, jg28910, jg259	ESY146_g32742_DN2_SP0_c0.t1
OG0001642	jg27524	ESY11_g53519_DN3_SP2_c0.t1
OG0001642	jg8977	ESY4_g25780_DN3_SP1_c0.t1
OG0001643	jg27755	ESY11_g53864_DN3_SP8_c0.t1
OG0001643	jg8861	ESY4_g25511_DN3_SP4_c0.t1
OG0001644	jg909	ESY7_g16724_DN1_SP0_c10.t1
OG0001645	jg13196, jg13195	ESY10_g14115_DN3_SP0_c0.t1
OG0001646	jg13328	ESY10_g13932_DN3_SP1_c0.t1
OG0001646	jg29759	ESY5_g2576_DN3_SP0_c0.t1
OG0001647	jg12709	ESY8_g60169_DN3_SP8_c0.t1
OG0001647	jg13419	ESY10_g13762_DN3_SP8_c0.t1
OG0001648	jg12696	ESY8_g60226_DN3_SP8_c0.t1
OG0001648	jg13455	ESY10_g13722_DN3_SP0_c0.t1
OG0001649	jg12561	ESY8_g60558_DN2_SP2_c0.t1
OG0001649	jg13666	ESY21_g55220_DN3_SP1_c0.t1
OG0001650	jg13850	ESY2_g35146_DN3_SP8_c0.t1
OG0001650	jg12451	ESY8_g60932_DN3_SP8_c0.t1
OG0001651	jg9827	ESY39_g61441_DN3_SP8_c0.t1
OG0001651	jg22545	ESY6_g48282_DN3_SP8_c0.t1
OG0001652	jg24847	ESY3_g30879_DN3_SP0_c0.t1
OG0001652	jg3927	ESY7_g19552_DN3_SP0_c0.t1
OG0001653	jg24907	ESY3_g30991_DN3_SP8_c0.t1
OG0001653	jg7143, jg7097	ESY19_g41777_DN3_SP5_c0.t1
OG0001654	jg4085, jg24914	ESY3_g31005_DN3_SP8_c0.t1
OG0001655	jg4308	ESY7_g18902_DN3_SP0_c0.t1
OG0001655	jg25055	ESY3_g31203_DN3_SP0_c0.t1
OG0001656	jg25195	ESY3_g30069_DN3_SP7_c0.t1
OG0001656	jg5196	ESY7_g17689_DN3_SP6_c11.t1
OG0001657	jg9750	ESY16_g62345_DN3_SP7_c0.t1
OG0001657	jg22316	ESY6_g47961_DN3_SP0_c0.t1
OG0001658	jg22344	ESY97_g19681_DN3_SP5_c0.t1, ESY6_g47991_DN3_SP3_c0.t1
OG0001658	jg9767	ESY16_g62393_DN3_SP0_c0.t1
OG0001659	jg4584	ESY7_g18539_DN3_SP0_c18.t1
OG0001659	jg4583	ESY7_g18537_DN3_SP0_c24.t1
OG0001660	jg10533	ESY9_g43286_DN3_SP0_c0.t1
OG0001660	jg20687	ESY7_g16621_DN3_SP0_c0.t1
OG0001661	jg7609	ESY18_g63014_DN2_SP0_c0.t1
OG0001661	jg10250	ESY26_g42293_DN3_SP1_c0.t1
OG0001662	jg10236	ESY26_g42343_DN3_SP3_c0.t1
OG0001662	jg7597	ESY18_g63073_DN3_SP7_c0.t1
OG0001663	jg7339	ESY25_g62735_DN2_SP8_c0.t1
OG0001663	jg30845	ESY5_g2200_DN3_SP7_c0.t1
OG0001664	jg18570	ESY1_g5701_DN3_SP8_c0.t1
OG0001664	jg31585	ESY4_g23650_DN3_SP8_c0.t1
OG0001665	jg31617, jg18969, jg19130	ESY16_g61534_DN3_SP0_c0.t1
OG0001666	jg8754	ESY4_g26043_DN3_SP7_c0.t1
OG0001666	jg27908	ESY11_g54109_DN2_SP8_c0.t1
OG0001667	jg16783	ESY8_g59597_DN3_SP0_c0.t1
OG0001667	jg8606	ESY4_g26482_DN2_SP0_c0.t1, ESY9_g42798_DN1_SP0_c0.t1
OG0001668	jg8576	ESY4_g26541_DN3_SP8_c0.t1
OG0001668	jg16752	ESY8_g59623_DN3_SP6_c0.t1
OG0001669	jg16647	ESY8_g59729_DN2_SP5_c0.t1
OG0001669	jg8469	ESY4_g26721_DN3_SP3_c49.t1
OG0001670	jg8359	ESY4_g26860_DN3_SP0_c0.t1
OG0001670	jg16537	ESY8_g59885_DN2_SP0_c0.t1
OG0001672	jg31296, jg4184	ESY7_g19107_DN3_SP0_c0.t1
OG0001673	jg26968	ESY17_g39837_DN3_SP0_c0.t1, ESY3_g27162_DN3_SP0_c0.t1
OG0001674	jg11360	ESY15_g65491_DN3_SP0_c0.t1
OG0001674	jg11359	ESY15_g65476_DN3_SP8_c0.t1
OG0001675	jg20106	ESY12_g51379_DN2_SP2_c0.t1
OG0001675	jg16280	ESY1_g12416_DN3_SP7_c0.t1
OG0001676	jg19812	ESY12_g52062_DN3_SP0_c0.t1
OG0001676	jg19811, jg19810	ESY12_g52066_DN3_SP0_c0.t1, ESY12_g52065_DN3_SP0_c0.t1
OG0001677	jg15980	ESY1_g11234_DN3_SP8_c0.t1
OG0001677	jg19652	ESY12_g51498_DN3_SP8_c0.t1
OG0001678	jg15905	ESY1_g11374_DN3_SP8_c0.t1
OG0001678	jg19602	ESY12_g51567_DN3_SP8_c0.t1
OG0001679	jg15878	ESY1_g11424_DN3_SP6_c0.t1
OG0001679	jg19568	ESY12_g51343_DN3_SP8_c0.t1
OG0001681	jg23737	ESY6_g50280_DN3_SP8_c0.t1
OG0001681	jg14957	ESY1_g10059_DN3_SP8_c0.t1
OG0001682	jg7901	ESY8_g58330_DN3_SP0_c0.t1
OG0001682	jg28658	ESY5_g5170_DN1_SP0_c0.t1
OG0001683	jg28726	ESY5_g5077_DN2_SP0_c0.t1
OG0001683	jg20801	ESY8_g58144_DN3_SP0_c0.t1
OG0001684	jg20901	ESY20_g12856_DN3_SP8_c24.t1
OG0001684	jg28759	ESY5_g5014_DN3_SP1_c0.t1
OG0001685	jg28762	ESY5_g5005_DN3_SP7_c0.t1
OG0001685	jg20902	ESY20_g12855_DN3_SP8_c0.t1
OG0001686	jg18432	ESY20_g12831_DN3_SP8_c10.t1
OG0001686	jg28769	ESY5_g4990_DN3_SP8_c0.t1
OG0001687	jg28794	ESY5_g4956_DN3_SP0_c0.t1
OG0001687	jg18399	ESY20_g12787_DN3_SP8_c6.t1
OG0001688	jg28967	ESY5_g4705_DN3_SP0_c0.t1
OG0001688	jg18171	ESY8_g58537_DN3_SP5_c0.t1
OG0001689	jg29016	ESY5_g4646_DN3_SP8_c0.t1
OG0001689	jg18129	ESY8_g58573_DN3_SP6_c0.t1
OG0001690	jg18087	ESY8_g58655_DN3_SP1_c0.t1
OG0001690	jg29037	ESY5_g4615_DN3_SP0_c0.t1
OG0001691	jg29061	ESY5_g4581_DN3_SP0_c0.t1
OG0001691	jg18047	ESY8_g58702_DN3_SP0_c0.t1
OG0001692	jg18035	ESY5_g4572_DN1_SP0_c0.t1
OG0001693	jg17872, jg29112	ESY8_g58855_DN3_SP6_c12.t1
OG0001694	jg5520	ESY7_g17239_DN3_SP8_c6.t1
OG0001694	jg24133	ESY3_g32385_DN2_SP7_c11.t1
OG0001695	jg24330	ESY3_g32010_DN3_SP8_c0.t1
OG0001696	jg6705	ESY10_g15671_DN3_SP6_c0.t1
OG0001696	jg24402	ESY3_g31834_DN3_SP7_c0.t1
OG0001697	jg24619	ESY3_g31425_DN3_SP8_c0.t1
OG0001697	jg21570	ESY10_g15950_DN3_SP0_c0.t1, ESY11_g54096_DN3_SP0_c0.t1
OG0001698	jg19221	ESY9_g45634_DN3_SP8_c0.t1
OG0001698	jg15533	ESY1_g10678_DN3_SP8_c0.t1
OG0001699	jg15289	ESY1_g11095_DN3_SP0_c0.t1
OG0001699	jg18889	ESY9_g44806_DN3_SP0_c0.t1
OG0001700	jg3609	ESY2_g36762_DN3_SP6_c15.t1
OG0001700	jg30131	ESY5_g3054_DN3_SP2_c12.t1
OG0001701	jg30574, jg30564	ESY5_g3953_DN3_SP8_c0.t1
OG0001701	jg3273	ESY2_g34783_DN3_SP8_c0.t1
OG0001702	jg3365	ESY2_g34672_DN1_SP0_c0.t1
OG0001702	jg30685	ESY5_g2466_DN3_SP0_c0.t1
OG0001705	jg30884	ESY5_g2110_DN2_SP0_c0.t1
OG0001705	jg2686	ESY2_g35597_DN3_SP0_c0.t1
OG0001706	jg31262, jg31260	ESY1_g9940_DN2_SP7_c0.t1
OG0001707	jg31528, jg21053, jg14209, jg32351, jg32353, jg31529	ESY4_g23316_DN3_SP8_c0.t1
OG0001708	jg6554	ESY10_g15299_DN3_SP0_c0.t1
OG0001708	jg24517	ESY3_g31620_DN3_SP2_c0.t1
OG0001709	jg23250	ESY6_g49796_DN3_SP1_c0.t1
OG0001709	jg14613	ESY1_g8990_DN3_SP5_c0.t1
OG0001710	jg30675	ESY5_g2486_DN3_SP0_c0.t1
OG0001710	jg3355	ESY1_g5709_DN3_SP0_c0.t1, ESY9_g43988_DN3_SP0_c0.t1
OG0001711	jg25721	ESY3_g29928_DN3_SP0_c0.t1
OG0001711	jg11107	ESY2_g38593_DN3_SP0_c0.t1
OG0001712	jg33083	ESY2_g37640_DN3_SP0_c0.t1
OG0001712	jg26051	ESY3_g29491_DN3_SP0_c0.t1
OG0001713	jg33111	ESY2_g37575_DN3_SP0_c0.t1
OG0001713	jg26095	ESY3_g29416_DN3_SP8_c0.t1
OG0001714	jg26215	ESY3_g29208_DN3_SP7_c0.t1
OG0001714	jg33230	ESY2_g37397_DN3_SP0_c0.t1
OG0001715	jg26777	ESY3_g27917_DN3_SP6_c0.t1
OG0001715	jg26775, jg26747	ESY6_g50686_DN3_SP0_c0.t1
OG0001717	jg13024	ESY10_g14339_DN2_SP0_c0.t1, ESY5_g2432_DN3_SP0_c0.t1, ESY5_g3604_DN2_SP0_c0.t1, ESY10_g14234_DN2_SP0_c0.t1
OG0001718	jg14455	ESY3_g32335_DN3_SP0_c0.t1
OG0001718	jg14456	ESY3_g32336_DN3_SP0_c0.t1
OG0001718	jg14459	ESY4_g25126_DN3_SP0_c0.t1
OG0001719	jg27672, jg27673, jg27674	ESY29_g13596_DN3_SP0_c0.t1
OG0001721	jg29770, jg13380, jg29768	ESY5_g2588_DN3_SP0_c0.t1
OG0001722	jg22498	ESY6_g48213_DN3_SP0_c0.t1, ESY6_g48215_DN3_SP0_c0.t1
OG0001722	jg22499, jg22501	ESY2_g35485_DN3_SP0_c0.t1
OG0001722	jg22496	ESY6_g48218_DN3_SP0_c0.t1
OG0001723	jg7795	ESY18_g63152_DN2_SP0_c0.t1, ESY2_g33905_DN3_SP0_c0.t1
OG0001725	jg5678, jg5677, jg5679, jg5675	ESY7_g17053_DN3_SP0_c0.t1
OG0001727	jg31435	ESY6_g48465_DN1_SP0_c0.t1, ESY6_g48459_DN1_SP0_c0.t1, ESY11_g54901_DN2_SP0_c0.t1, ESY11_g54908_DN1_SP0_c0.t1, ESY4_g23390_DN2_SP0_c0.t1
OG0001727	jg22659	ESY6_g48458_DN2_SP0_c0.t1
OG0001727	jg23682	ESY6_g48466_DN3_SP0_c0.t1
OG0001727	jg22375	ESY6_g48462_DN3_SP0_c0.t1
OG0001729	jg11183, jg11182, jg11271, jg13857, jg21287	ESY16_g61928_DN3_SP0_c0.t1
OG0001730	jg9607	ESY8_g59959_DN3_SP0_c0.t1
OG0001731	jg9399	ESY9_g43241_DN3_SP0_c0.t1
OG0001731	jg9400	ESY4_g24506_DN3_SP0_c0.t1
OG0001732	jg9393	ESY4_g24537_DN3_SP0_c0.t1
OG0001732	jg28079	ESY11_g54430_DN3_SP0_c0.t1
OG0001733	jg9354	ESY4_g24650_DN3_SP8_c0.t1
OG0001733	jg16859	ESY8_g59505_DN3_SP8_c11.t1
OG0001734	jg9308	ESY4_g24757_DN3_SP8_c0.t1
OG0001734	jg16891	ESY8_g59492_DN3_SP7_c0.t1
OG0001735	jg27523	ESY11_g53518_DN3_SP0_c0.t1
