Orthogroup	Arabidopsis_arenosa	Conringia_planisiliqua
OG0001874	jg4729	CP11_g33011_DN3_SP0_c.t1, CP3_g14810_DN3_SP0_c.t1, CP3_g14813_DN2_SP0_c.t1, CP3_g14818_DN1_SP0_c.t1, CP3_g14812_DN2_SP0_c.t1, CP3_g14815_DN1_SP0_c.t1, CP3_g15403_DN3_SP0_c.t1, CP3_g14814_DN3_SP0_c.t1, CP3_g14817_DN2_SP0_c.t1, CP3_g15406_DN2_SP0_c.t1, CP3_g15402_DN3_SP0_c.t1, CP3_g14816_DN2_SP0_c.t1
OG0001875	jg4666	CP11_g33072_DN3_SP8_c.t1
OG0001875	jg6147	CP2_g48241_DN3_SP8_c.t1
OG0001876	jg23044	CP2_g48209_DN3_SP8_c.t1
OG0001876	jg4642	CP11_g33090_DN3_SP8_c.t1
OG0001878	jg10871	CP6_g7084_DN3_SP7_c.t1
OG0001878	jg20314	CP13_g19765_DN3_SP8_c.t1
OG0001879	jg10816	CP6_g7032_DN2_SP0_c.t1
OG0001879	jg20394	CP13_g19835_DN3_SP0_c.t1
OG0001881	jg10474	CP6_g6760_DN3_SP0_c.t1
OG0001882	jg7761	CP11_g31895_DN3_SP0_c.t1
OG0001882	jg10406	CP6_g6696_DN3_SP0_c.t1
OG0001883	jg7738	CP11_g31876_DN3_SP8_c.t1
OG0001883	jg10378	CP19_g18506_DN3_SP8_c.t1
OG0001886	jg32230	CP7_g44178_DN3_SP8_c.t1
OG0001886	jg7258	CP20_g4039_DN3_SP8_c.t1
OG0001887	jg7149, jg7096	CP14_g23242_DN3_SP0_c.t1
OG0001887	jg32330	CP1_g41211_DN3_SP1_c.t1
OG0001888	jg31428, jg18515	CP7_g44998_DN3_SP0_c.t1
OG0001889	jg27993	CP10_g43681_DN3_SP8_c.t1
OG0001889	jg8680	CP5_g360_DN3_SP6_c.t1
OG0001890	jg8533	CP5_g213_DN3_SP5_c.t1
OG0001890	jg8534	CP5_g214_DN3_SP5_c.t1
OG0001891	jg9863	CP19_g18046_DN3_SP8_c.t1
OG0001891	jg29470	CP1_g37367_DN3_SP6_c.t1
OG0001892	jg20932	CP13_g20362_DN3_SP5_c.t1
OG0001892	jg31295	CP7_g45111_DN3_SP0_c.t1
OG0001894	jg19228	CP4_g24729_DN3_SP7_c.t1
OG0001894	jg7688	CP11_g31822_DN3_SP1_c.t1
OG0001895	jg13762, jg20311, jg20312	CP13_g19762_DN3_SP0_c.t1, CP13_g19764_DN3_SP0_c.t1
OG0001896	jg9641	CP6_g9451_DN2_SP0_c.t1
OG0001896	jg24697	CP10_g42751_DN2_SP0_c.t1
OG0001897	jg26652	CP12_g30763_DN3_SP3_c.t1
OG0001897	jg11426	CP6_g7616_DN3_SP0_c.t1
OG0001898	jg26514	CP12_g30638_DN3_SP3_c.t1
OG0001898	jg11277	CP6_g7447_DN3_SP0_c.t1
OG0001899	jg11208	CP6_g7389_DN2_SP0_c.t1
OG0001899	jg26430	CP12_g30571_DN3_SP0_c.t1
OG0001900	jg14995	CP6_g6694_DN3_SP0_c.t1
OG0001900	jg12821	CP19_g17847_DN3_SP8_c.t1
OG0001901	jg20195	CP1_g38301_DN3_SP6_c.t1
OG0001901	jg16337	CP3_g13132_DN3_SP8_c.t1
OG0001902	jg16279	CP3_g13182_DN3_SP0_c.t1
OG0001902	jg20104	CP4_g24024_DN3_SP0_c.t1
OG0001903	jg16122	CP3_g13327_DN3_SP0_c.t1
OG0001903	jg19903	CP4_g24214_DN3_SP0_c.t1
OG0001904	jg16113	CP3_g13335_DN3_SP0_c.t1
OG0001905	jg16052	CP3_g13389_DN3_SP8_c.t1
OG0001905	jg19769	CP4_g24310_DN3_SP7_c.t1
OG0001907	jg23301	CP2_g47980_DN3_SP3_c.t1
OG0001910	jg7838	CP11_g31931_DN3_SP3_c.t1
OG0001910	jg28681	CP1_g36708_DN3_SP2_c.t1
OG0001911	jg20875	CP13_g20290_DN3_SP0_c.t1
OG0001911	jg28753	CP1_g36641_DN3_SP0_c.t1
OG0001912	jg18269	CP4_g25548_DN3_SP8_c.t1
OG0001912	jg28885	CP1_g36838_DN3_SP8_c.t1
OG0001913	jg18237	CP4_g25579_DN3_SP4_c.t1
OG0001915	jg18177	CP4_g25627_DN3_SP2_c.t1
OG0001915	jg28966	CP1_g36907_DN3_SP1_c.t1
OG0001916	jg29091	CP1_g37021_DN3_SP8_c.t1
OG0001916	jg17975	CP4_g25791_DN3_SP0_c.t1
OG0001917	jg17843	CP4_g25875_DN3_SP0_c.t1
OG0001917	jg29129	CP1_g37057_DN3_SP0_c.t1
OG0001918	jg17380	CP18_g11542_DN3_SP8_c.t1
OG0001919	jg5257	CP11_g32529_DN3_SP0_c.t1
OG0001919	jg23924	CP10_g42126_DN3_SP0_c.t1
OG0001920	jg5465	CP11_g32332_DN3_SP0_c.t1
OG0001920	jg24095	CP10_g42264_DN3_SP8_c.t1
OG0001921	jg5468	CP11_g32329_DN3_SP8_c.t1
OG0001921	jg24100	CP10_g42269_DN3_SP8_c.t1
OG0001922	jg24478	CP10_g42556_DN3_SP4_c.t1
OG0001922	jg6603	CP2_g48571_DN3_SP6_c.t1
OG0001923	jg19122	CP4_g24793_DN3_SP0_c.t1
OG0001923	jg15444	CP3_g13842_DN3_SP2_c.t1
OG0001926	jg18988, jg19001	CP4_g24907_DN3_SP7_c.t1
OG0001926	jg15086	CP3_g14184_DN3_SP8_c.t1
OG0001927	jg3722	CP9_g29669_DN3_SP7_c.t1
OG0001927	jg30055	CP7_g46165_DN3_SP8_c.t1
OG0001928	jg3520	CP9_g29481_DN3_SP0_c.t1
OG0001928	jg30236	CP1_g39180_DN3_SP0_c.t1, CP7_g46033_DN3_SP5_c.t1
OG0001929	jg2943	CP9_g28934_DN3_SP8_c.t1
OG0001930	jg30392	CP7_g45885_DN1_SP0_c.t1
OG0001930	jg3090	CP9_g29077_DN3_SP0_c.t1
OG0001931	jg3126	CP9_g29111_DN3_SP8_c.t1
OG0001931	jg30417	CP7_g45864_DN3_SP8_c.t1
OG0001932	jg30462	CP7_g45819_DN3_SP3_c.t1
OG0001932	jg3163	CP9_g29146_DN3_SP1_c.t1
OG0001933	jg30660	CP7_g45654_DN3_SP7_c.t1
OG0001933	jg3348	CP9_g29330_DN3_SP8_c.t1
OG0001934	jg30776, jg30774	CP7_g45571_DN3_SP8_c.t1
OG0001935	jg30877	CP7_g45468_DN3_SP3_c.t1
OG0001935	jg2692	CP9_g28700_DN3_SP6_c.t1
OG0001936	jg2619	CP9_g28620_DN3_SP0_c.t1
OG0001937	jg31077	CP7_g45313_DN3_SP8_c.t1
OG0001937	jg2539	CP9_g28555_DN3_SP8_c.t1
OG0001938	jg31252	CP7_g45157_DN3_SP0_c.t1
OG0001939	jg16558	CP16_g54770_DN3_SP8_c.t1
OG0001939	jg8377	CP5_g90_DN3_SP8_c.t1
OG0001940	jg4121	CP3_g13148_DN3_SP0_c.t1
OG0001941	jg5762	CP8_g54426_DN3_SP0_c.t1
OG0001941	jg5761	CP18_g12616_DN3_SP0_c.t1
OG0001943	jg25124	CP10_g43133_DN3_SP8_c.t1
OG0001944	jg25109	CP10_g43118_DN3_SP3_c.t1
OG0001944	jg4384	CP11_g33212_DN3_SP4_c.t1
OG0001945	jg14808	CP3_g14421_DN1_SP0_c.t1
OG0001946	jg14704	CP3_g14497_DN3_SP0_c.t1
OG0001946	jg6215	CP2_g48294_DN3_SP0_c.t1
OG0001947	jg14244, jg14245	CP15_g35865_DN3_SP0_c.t1, CP3_g14957_DN3_SP0_c.t1
OG0001948	jg14141	CP3_g15333_DN3_SP0_c.t1
OG0001948	jg6033	CP8_g54174_DN3_SP0_c.t1
OG0001949	jg5907	CP8_g54279_DN3_SP2_c.t1
OG0001949	jg13961	CP6_g7102_DN3_SP0_c.t1
OG0001950	jg25397	CP10_g43359_DN3_SP8_c.t1
OG0001950	jg33657	CP7_g46345_DN3_SP8_c.t1
OG0001951	jg25516	CP10_g43463_DN3_SP8_c.t1
OG0001951	jg33533	CP7_g46250_DN3_SP8_c.t1
OG0001952	jg11077	CP6_g7271_DN2_SP0_c.t1
OG0001952	jg25742	CP12_g30019_DN1_SP0_c.t1
OG0001953	jg26069	CP12_g30272_DN3_SP0_c.t1
OG0001953	jg33100	CP1_g38130_DN3_SP0_c.t1
OG0001954	jg5109	CP11_g32668_DN3_SP3_c.t1
OG0001954	jg26249	CP12_g30435_DN3_SP8_c.t1
OG0001955	jg33328	CP1_g37958_DN3_SP8_c.t1
OG0001955	jg26313	CP12_g30480_DN3_SP4_c.t1
OG0001956	jg27574	CP10_g44086_DN3_SP6_c.t1
OG0001956	jg8956	CP5_g605_DN3_SP8_c.t1
OG0001957	jg18587	CP4_g25269_DN3_SP8_c.t1
OG0001957	jg31604	CP7_g44853_DN3_SP8_c.t1
OG0001958	jg27484, jg27482, jg27480	CP15_g34752_DN2_SP0_c.t1
OG0001959	jg16018	CP3_g13418_DN3_SP0_c.t1
OG0001960	jg33504	CP7_g46220_DN3_SP0_c.t1
OG0001961	jg26145	CP12_g30340_DN3_SP8_c.t1
OG0001961	jg33174	CP1_g38078_DN3_SP8_c.t1
OG0001962	jg29070	CP7_g44261_DN3_SP0_c.t1, CP7_g44409_DN3_SP0_c.t1
OG0001963	jg7854	CP11_g32024_DN3_SP0_c.t1
OG0001964	jg13956	CP7_g44164_DN2_SP0_c.t1
OG0001964	jg17535, jg17049, jg1718, jg13726, jg13505, jg21577, jg9837, jg7023, jg27975, jg11659, jg7171, jg17194, jg13506	CP8_g53097_DN1_SP0_c.t1, CP4_g26181_DN1_SP0_c.t1, CP18_g11585_DN1_SP0_c.t1, CP8_g53098_DN1_SP0_c.t1
OG0001966	jg14090	CP43_g41592_DN2_SP0_p.t1, CP6_g8503_DN2_SP0_c.t1
OG0001971	jg9518	CP5_g1083_DN3_SP8_c.t1
OG0001972	jg9378	CP5_g969_DN3_SP7_c.t1
OG0001972	jg28052	CP10_g43642_DN3_SP8_c.t1
OG0001973	jg9302	CP5_g901_DN3_SP3_c.t1
OG0001973	jg16903	CP16_g55092_DN3_SP6_c.t1
OG0001974	jg16927	CP16_g55119_DN3_SP0_c.t1
OG0001974	jg9266	CP5_g862_DN3_SP0_c.t1
OG0001975	jg9008, jg27457	CP5_g646_DN3_SP8_c.t1
OG0001976	jg8875	CP5_g532_DN2_SP0_c.t1
OG0001976	jg27748	CP10_g43919_DN3_SP0_c.t1
OG0001977	jg18705	CP4_g25167_DN3_SP8_c.t1
OG0001977	jg10961	CP6_g7178_DN3_SP4_c.t1
OG0001978	jg836	CP2_g49150_DN3_SP6_c.t1
OG0001978	jg29540	CP1_g37420_DN3_SP8_c.t1
OG0001979	jg13058	CP13_g19571_DN3_SP8_c.t1
OG0001979	jg29930	CP1_g37758_DN3_SP8_c.t1
OG0001980	jg13079	CP13_g19549_DN3_SP8_c.t1
OG0001980	jg29911	CP1_g37741_DN3_SP8_c.t1
OG0001981	jg29763	CP1_g37606_DN3_SP5_c.t1
OG0001981	jg13322	CP13_g19374_DN3_SP5_c.t1
OG0001982	jg13358	CP13_g19344_DN3_SP5_c.t1
OG0001983	jg13424	CP13_g19291_DN3_SP8_c.t1
OG0001983	jg12707	CP19_g17946_DN3_SP8_c.t1
OG0001984	jg13459	CP13_g19278_DN3_SP8_c.t1
OG0001984	jg12695	CP5_g1335_DN3_SP8_c.t1
OG0001986	jg15716, jg15644	CP3_g13678_DN3_SP8_c.t1
OG0001986	jg19391	CP4_g24605_DN3_SP2_c.t1
OG0001987	jg4160	CP11_g33479_DN3_SP7_c.t1
OG0001987	jg24961	CP10_g42987_DN3_SP8_c.t1
OG0001988	jg25074	CP10_g43091_DN3_SP6_c.t1
OG0001988	jg4334	CP11_g33327_DN3_SP8_c.t1
OG0001989	jg25096	CP10_g43104_DN3_SP0_c.t1
OG0001989	jg4372	CP11_g33199_DN3_SP0_c.t1
OG0001990	jg22215	CP8_g53400_DN3_SP8_c.t1
OG0001990	jg9718	CP5_g1278_DN3_SP3_c.t1
OG0001991	jg22335	CP8_g53486_DN2_SP0_c.t1
OG0001991	jg9763	CP19_g17947_DN3_SP0_c.t1
OG0001992	jg9790	CP19_g17977_DN3_SP1_c.t1
OG0001992	jg22432	CP8_g53575_DN3_SP0_c.t1
OG0001993	jg22462	CP8_g53598_DN3_SP8_c.t1
OG0001993	jg9805	CP19_g17992_DN3_SP8_c.t1
OG0001994	jg22655	CP8_g53752_DN3_SP6_c.t1
OG0001994	jg9882	CP19_g18061_DN3_SP6_c.t1
OG0001995	jg5064	CP11_g32710_DN3_SP6_c.t1
OG0001995	jg5808	CP8_g54386_DN3_SP2_c.t1
OG0001997	jg4782	CP11_g32963_DN3_SP8_c.t1
OG0001997	jg16707	CP16_g54907_DN3_SP8_c.t1
OG0001998	jg4759	CP11_g32983_DN2_SP0_c.t1
OG0001998	jg23417	CP2_g47877_DN3_SP0_c.t1
OG0001999	jg4606	CP11_g33132_DN3_SP1_c.t1
OG0001999	jg23104	CP2_g48147_DN3_SP0_c.t1
OG0002000	jg23127	CP2_g48123_DN3_SP7_c.t1
OG0002000	jg4572	CP11_g33164_DN3_SP7_c.t1
OG0002001	jg20386	CP13_g19827_DN3_SP0_c.t1
OG0002001	jg10824	CP6_g7038_DN3_SP0_c.t1
OG0002002	jg10572	CP6_g6829_DN2_SP4_c.t1
OG0002002	jg20651	CP13_g20093_DN3_SP7_c.t1
OG0002003	jg10328	CP19_g18464_DN3_SP8_c.t1
OG0002003	jg7694	CP11_g31827_DN3_SP7_c.t1
OG0002004	jg7604	CP20_g4408_DN3_SP4_c.t1
OG0002004	jg10241	CP19_g18390_DN3_SP8_c.t1
OG0002006	jg10105	CP19_g18271_DN3_SP8_c.t1
OG0002006	jg7462	CP20_g4304_DN3_SP8_c.t1
OG0002007	jg7458	CP20_g4303_DN3_SP0_c.t1
OG0002007	jg10103	CP19_g18269_DN3_SP0_c.t1
OG0002008	jg7406	CP20_g4232_DN3_SP1_c.t1
OG0002008	jg31935	CP7_g44611_DN3_SP0_c.t1
OG0002010	jg18506	CP4_g25339_DN3_SP0_c.t1
OG0002011	jg31460	CP7_g44978_DN3_SP0_c.t1
OG0002011	jg18526	CP4_g25322_DN2_SP0_c.t1, CP4_g25318_DN3_SP0_c.t1, CP4_g25321_DN2_SP0_c.t1
OG0002012	jg27884	CP10_g43791_DN3_SP8_c.t1
OG0002012	jg8797	CP5_g461_DN3_SP6_c.t1
OG0002013	jg27893	CP10_g43783_DN3_SP7_c.t1
OG0002013	jg8786	CP5_g448_DN3_SP6_c.t1
OG0002014	jg8741	CP5_g418_DN3_SP8_c.t1
OG0002014	jg27914	CP10_g43744_DN3_SP3_c.t1
OG0002015	jg28030	CP10_g43652_DN3_SP1_c.t1
OG0002016	jg16729	CP16_g54923_DN1_SP0_c.t1
OG0002016	jg8565	CP5_g242_DN3_SP0_c.t1
OG0002017	jg8509	CP5_g193_DN3_SP0_c.t1
OG0002019	jg31753, jg18695	CP7_g44765_DN3_SP7_c.t1
OG0002021	jg10095	CP19_g18262_DN3_SP8_c.t1
OG0002022	jg30282	CP7_g45990_DN3_SP1_c.t1
OG0002022	jg20454	CP13_g19900_DN3_SP8_c.t1
OG0002023	jg26525	CP12_g30649_DN3_SP8_c.t1
OG0002023	jg11292	CP6_g7464_DN3_SP8_c.t1
OG0002024	jg11240	CP6_g7412_DN3_SP7_c.t1
OG0002024	jg26453	CP12_g30596_DN3_SP8_c.t1
OG0002025	jg20045	CP18_g12617_DN3_SP0_c.t1
OG0002026	jg19840	CP4_g24246_DN3_SP5_c.t1
OG0002026	jg16086	CP3_g13361_DN3_SP0_c.t1
OG0002028	jg14298	CP3_g14888_DN3_SP8_c.t1
OG0002028	jg22983	CP8_g54063_DN3_SP4_c.t1
OG0002029	jg28491	CP1_g36482_DN3_SP6_c.t1
OG0002029	jg8132	CP8_g54573_DN3_SP6_c.t1
OG0002030	jg7956	CP11_g32047_DN3_SP8_c.t1
OG0002030	jg28618	CP1_g36764_DN3_SP8_c.t1
OG0002031	jg18415	CP1_g36613_DN3_SP8_c.t1
OG0002032	jg18297	CP3_g14714_DN3_SP0_c.t1
OG0002032	jg28866	CP1_g36821_DN3_SP5_c.t1
OG0002033	jg29023	CP1_g36960_DN3_SP7_c.t1
OG0002033	jg18108	CP4_g25694_DN3_SP8_c.t1
OG0002034	jg29106	CP1_g37032_DN3_SP8_c.t1
OG0002034	jg17904	CP4_g25835_DN3_SP8_c.t1
OG0002036	jg5406	CP11_g32390_DN3_SP8_c.t1
OG0002036	jg24047	CP10_g42229_DN3_SP6_c.t1
OG0002037	jg5407	CP11_g32389_DN3_SP0_c.t1
OG0002037	jg24049	CP10_g42231_DN3_SP0_c.t1
OG0002038	jg25733	CP12_g30014_DN3_SP6_c.t1
OG0002039	jg15506	CP3_g13787_DN3_SP1_c.t1
OG0002040	jg18794	CP4_g25083_DN3_SP7_c.t1
OG0002040	jg15225	CP3_g14062_DN3_SP8_c.t1
OG0002041	jg18858	CP4_g25028_DN3_SP5_c.t1
OG0002041	jg15268	CP3_g14023_DN3_SP0_c.t1
OG0002043	jg30017	CP7_g46200_DN3_SP1_c.t1
OG0002043	jg32974	CP1_g38223_DN3_SP8_c.t1
OG0002044	jg30037	CP7_g46177_DN3_SP6_c.t1
OG0002044	jg3740	CP9_g29686_DN3_SP8_c.t1
OG0002045	jg30064	CP7_g46159_DN3_SP0_c.t1
OG0002045	jg3715	CP9_g29662_DN3_SP0_c.t1
OG0002046	jg30092	CP7_g46134_DN3_SP6_c.t1
OG0002046	jg3669	CP9_g29617_DN3_SP7_c.t1
OG0002047	jg30135	CP7_g46096_DN3_SP0_c.t1
OG0002047	jg3603	CP9_g29555_DN3_SP1_c.t1
OG0002048	jg2896	CP9_g28902_DN1_SP0_c.t1
OG0002049	jg2953	CP9_g28944_DN3_SP0_c.t1
OG0002049	jg30303	CP7_g45971_DN3_SP0_c.t1
OG0002050	jg30633	CP7_g45680_DN3_SP6_c.t1
OG0002050	jg3309	CP9_g29290_DN3_SP8_c.t1
OG0002051	jg30641	CP7_g45672_DN3_SP8_c.t1
OG0002052	jg30651	CP7_g45662_DN3_SP8_c.t1
OG0002052	jg3333	CP9_g29318_DN3_SP4_c.t1
OG0002053	jg30688	CP7_g45638_DN3_SP8_c.t1
OG0002053	jg3367	CP9_g29346_DN3_SP8_c.t1
OG0002054	jg30858	CP7_g45485_DN1_SP0_c.t1
OG0002054	jg2734	CP9_g28740_DN3_SP0_c.t1
OG0002055	jg30888	CP7_g45461_DN3_SP6_c.t1
OG0002055	jg2685	CP9_g28692_DN3_SP8_c.t1
OG0002056	jg17140	CP16_g55452_DN3_SP0_c.t1
OG0002056	jg9149	CP5_g763_DN3_SP1_c.t1
OG0002057	jg9196	CP5_g799_DN3_SP1_c.t1
OG0002058	jg16852	CP16_g55041_DN3_SP8_c.t1
OG0002058	jg25102	CP10_g43109_DN3_SP0_c.t1
OG0002059	jg28852	CP1_g36557_DN3_SP7_c.t1
OG0002059	jg18312	CP4_g25517_DN3_SP2_c.t1
OG0002060	jg2640	CP9_g28643_DN3_SP8_c.t1
OG0002060	jg5309	CP11_g32482_DN3_SP8_c.t1
OG0002061	jg14746	CP1_g38426_DN3_SP0_c.t1
OG0002061	jg6245	CP1_g38427_DN3_SP0_c.t1
OG0002062	jg23050	CP2_g48205_DN3_SP2_c.t1
OG0002063	jg4534	CP11_g33193_DN3_SP0_c.t1
OG0002064	jg15029, jg15031, jg15028, jg15030	CP3_g14223_DN3_SP0_c.t1, CP3_g14224_DN3_SP0_c.t1
OG0002065	jg2839	CP4_g25173_DN3_SP0_c.t1
OG0002066	jg3343	CP9_g29328_DN3_SP0_c.t1
OG0002068	jg3611	CP9_g29563_DN2_SP0_c.t1
OG0002068	jg3647, jg3648	CP6_g7477_DN3_SP0_c.t1
OG0002069	jg3621, jg3620	CP9_g29572_DN3_SP8_c.t1
OG0002070	jg30116	CP7_g46112_DN3_SP6_c.t1
OG0002070	jg3641	CP9_g29589_DN3_SP7_c.t1
OG0002071	jg33711	CP7_g46401_DN3_SP7_c.t1
OG0002072	jg33690	CP7_g46379_DN2_SP2_c.t1
OG0002072	jg25340	CP10_g43321_DN3_SP5_c.t1
OG0002074	jg11029	CP6_g7226_DN3_SP0_c.t1
OG0002074	jg25783	CP12_g30047_DN3_SP0_c.t1
OG0002075	jg28207	CP10_g43530_DN3_SP0_c.t1
OG0002075	jg28196	CP10_g43531_DN3_SP0_c.t1
OG0002076	jg33819	CP7_g46474_DN3_SP8_c.t1
OG0002076	jg25230	CP10_g43232_DN3_SP0_c.t1
OG0002077	jg33319	CP1_g37968_DN3_SP5_c.t1
OG0002078	jg15521	CP3_g13779_DN3_SP0_c.t1
OG0002079	jg6228, jg9829	CP19_g18017_DN3_SP3_c.t1, CP19_g17864_DN3_SP1_c.t1
OG0002081	jg16559, jg12209, jg17107, jg17108	CP16_g55306_DN3_SP0_c.t1, CP16_g55304_DN2_SP0_c.t1, CP16_g55305_DN3_SP0_c.t1
OG0002082	jg15389	CP3_g13902_DN3_SP8_c.t1
OG0002084	jg17238, jg3748, jg12357	CP9_g29695_DN1_SP0_c.t1
OG0002091	jg32432	CP1_g38947_DN3_SP0_c.t1, CP18_g12595_DN3_SP0_c.t1
OG0002093	jg8930	CP5_g581_DN2_SP2_c.t1
OG0002094	jg8901	CP5_g555_DN3_SP0_c.t1
OG0002094	jg27675	CP10_g43980_DN3_SP0_c.t1
OG0002095	jg27850	CP10_g43824_DN3_SP5_c.t1
OG0002095	jg8818	CP5_g479_DN3_SP6_c.t1
OG0002096	jg1360	CP2_g49840_DN3_SP2_c.t1
OG0002096	jg29297	CP1_g37214_DN3_SP8_c.t1
OG0002097	jg1109	CP2_g49393_DN3_SP0_c.t1
OG0002097	jg29392	CP1_g37300_DN2_SP0_c.t1
OG0002098	jg898	CP2_g49222_DN3_SP1_c.t1
OG0002098	jg927	CP2_g49242_DN3_SP1_c.t1
OG0002099	jg29507	CP1_g37396_DN3_SP6_c.t1
OG0002099	jg885	CP2_g49200_DN3_SP4_c.t1
OG0002100	jg29857	CP1_g37690_DN2_SP0_c.t1
OG0002100	jg13148	CP13_g19502_DN3_SP0_c.t1
OG0002101	jg12702	CP5_g1330_DN3_SP8_c.t1
OG0002101	jg13450	CP13_g19286_DN3_SP8_c.t1
OG0002104	jg482	CP2_g48899_DN3_SP8_c.t1
OG0002105	jg29727	CP1_g37571_DN3_SP3_c.t1
OG0002105	jg579	CP2_g48964_DN3_SP3_c.t1
OG0002106	jg29639	CP1_g37505_DN3_SP8_c.t1
OG0002107	jg15633	CP3_g13684_DN3_SP0_c.t1
OG0002107	jg19371	CP4_g24625_DN3_SP1_c.t1
OG0002108	jg3899	CP11_g33698_DN3_SP0_c.t1
OG0002108	jg24818	CP10_g42867_DN3_SP8_c.t1
OG0002109	jg4050	CP11_g33572_DN3_SP0_c.t1
OG0002110	jg24909	CP10_g42944_DN3_SP8_c.t1
OG0002110	jg4061	CP11_g33563_DN3_SP8_c.t1
OG0002111	jg24962, jg4163	CP10_g42988_DN3_SP8_c.t1
OG0002114	jg9674	CP5_g1232_DN3_SP8_c.t1
OG0002115	jg9765	CP19_g17949_DN3_SP8_c.t1
OG0002115	jg22336	CP8_g53487_DN3_SP7_c.t1
OG0002116	jg22385	CP8_g53532_DN3_SP2_c.t1
OG0002116	jg9783	CP19_g17970_DN3_SP7_c.t1
OG0002117	jg5125	CP11_g32656_DN3_SP8_c.t1
OG0002117	jg31249	CP7_g45160_DN3_SP6_c.t1
OG0002118	jg6473	CP2_g48487_DN3_SP8_c.t1
OG0002118	jg4999	CP11_g32767_DN3_SP8_c.t1
OG0002119	jg4903	CP11_g32853_DN3_SP6_c.t1
OG0002119	jg6368	CP2_g48411_DN3_SP7_c.t1
OG0002120	jg6207	CP2_g48286_DN3_SP8_c.t1
OG0002120	jg4703	CP11_g33037_DN3_SP8_c.t1
OG0002121	jg23128	CP2_g48121_DN3_SP3_c.t1
OG0002121	jg4569	CP11_g33166_DN3_SP8_c.t1
OG0002122	jg20299	CP13_g19750_DN3_SP0_c.t1
OG0002122	jg10885	CP6_g7099_DN3_SP8_c.t1
OG0002123	jg20529	CP13_g19963_DN3_SP8_c.t1
OG0002123	jg10678	CP6_g6902_DN3_SP8_c.t1
OG0002124	jg20547	CP13_g19985_DN3_SP0_c.t1
OG0002124	jg10665	CP6_g6894_DN3_SP0_c.t1
OG0002125	jg10550	CP6_g6810_DN3_SP2_c.t1
OG0002125	jg20668	CP13_g20123_DN3_SP5_c.t1
OG0002126	jg7782	CP11_g31910_DN3_SP8_c.t1
OG0002126	jg10439	CP6_g6730_DN3_SP3_c.t1
OG0002127	jg7468	CP20_g4309_DN3_SP3_c.t1
OG0002127	jg10110	CP19_g18276_DN3_SP7_c.t1
OG0002128	jg7412	CP20_g4239_DN3_SP6_c.t1
OG0002128	jg31933	CP7_g44615_DN3_SP8_c.t1
OG0002129	jg7318	CP20_g4134_DN3_SP4_c.t1, CP20_g4077_DN3_SP0_c.t1
OG0002129	jg32069	CP7_g44502_DN3_SP8_c.t1
OG0002130	jg33245	CP4_g25495_DN3_SP0_c.t1, CP4_g25535_DN3_SP0_c.t1
OG0002132	jg27888	CP10_g43788_DN3_SP5_c.t1
OG0002133	jg8787	CP5_g449_DN2_SP0_c.t1
OG0002133	jg8773	CP5_g441_DN3_SP0_c.t1
OG0002134	jg8733	CP5_g408_DN2_SP5_c.t1
OG0002134	jg27922	CP10_g43736_DN3_SP0_c.t1
OG0002135	jg8656	CP5_g335_DN3_SP0_c.t1
OG0002136	jg16532	CP16_g54748_DN3_SP0_c.t1
OG0002136	jg8353	CP5_g65_DN3_SP0_c.t1
OG0002137	jg12520	CP5_g1527_DN3_SP1_c.t1
OG0002138	jg18535	CP4_g25309_DN3_SP6_c.t1
OG0002138	jg18534	CP4_g25310_DN3_SP2_c.t1
OG0002139	jg32681	CP1_g38642_DN3_SP0_c.t1
OG0002139	jg20966	CP13_g20435_DN3_SP0_c.t1
OG0002140	jg7369	CP20_g4201_DN1_SP0_c.t1, CP20_g4200_DN3_SP0_c.t1
OG0002141	jg11433	CP6_g7651_DN3_SP8_c.t1
OG0002141	jg26655	CP12_g30768_DN3_SP7_c.t1
OG0002142	jg16372	CP3_g13099_DN2_SP0_c.t1
OG0002143	jg16368	CP3_g13103_DN2_SP0_c.t1
OG0002143	jg20210	CP4_g23928_DN3_SP0_c.t1
OG0002144	jg19569, jg19570	CP4_g24471_DN2_SP0_c.t1, CP4_g24473_DN3_SP0_c.t1, CP4_g24472_DN2_SP0_c.t1
OG0002145	jg19506	CP4_g24514_DN3_SP0_c.t1
OG0002145	jg15822	CP3_g13547_DN3_SP0_c.t1
OG0002146	jg14205	CP3_g15087_DN3_SP0_c.t1
OG0002147	jg22926, jg22925	CP8_g54013_DN3_SP6_c.t1, CP8_g54014_DN3_SP4_c.t1
OG0002149	jg23280	CP2_g47999_DN3_SP8_c.t1
OG0002150	jg14875	CP3_g14369_DN2_SP0_c.t1, CP6_g7530_DN2_SP0_c.t1
OG0002151	jg23714	CP2_g47603_DN3_SP8_c.t1
OG0002151	jg28006	CP10_g43670_DN3_SP8_c.t1
OG0002152	jg28441	CP1_g36436_DN3_SP6_c.t1, CP1_g36435_DN3_SP6_c.t1
OG0002153	jg28449	CP1_g36444_DN3_SP7_c.t1
OG0002153	jg8192	CP8_g54633_DN3_SP0_c.t1
OG0002154	jg20784	CP13_g20199_DN3_SP8_c.t1
OG0002154	jg28708	CP1_g36685_DN3_SP8_c.t1
OG0002155	jg20833	CP13_g20243_DN3_SP7_c.t1
OG0002155	jg28739	CP1_g36656_DN3_SP8_c.t1
