Orthogroup	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI
OG0000475	jg565	XP_002887972.2
OG0000475	jg566	XP_020865880.1
OG0000476	jg6422	XP_020876275.1
OG0000477	jg22754	XP_002864574.1
OG0000477	jg4536, jg27864	XP_002884052.1
OG0000478	jg32903	XP_020868375.1
OG0000478	jg27618	XP_002883923.2
OG0000481	jg775	XP_020890091.1
OG0000481	jg11478	XP_020875636.1
OG0000481	jg28172	XP_020886805.1
OG0000482	jg12374	XP_020875436.1
OG0000482	jg12373	XP_020875435.1
OG0000482	jg2227	XP_002888576.1
OG0000483	jg22371	XP_002864390.1
OG0000483	jg22372	XP_020871613.1
OG0000483	jg12274, jg22376, jg12263	XP_020871615.1
OG0000484	jg8715	XP_002867033.2
OG0000484	jg20575	XP_002865299.1, XP_020871855.1, XP_002863534.1, XP_020871197.1, XP_020868110.1, XP_020887537.1, XP_020868157.1
OG0000486	jg28823, jg28822	XP_020869196.1
OG0000487	jg28766, jg24317	XP_002889509.1
OG0000488	jg12046	XP_020873021.1, XP_002868464.1
OG0000488	jg15173	XP_002876154.1
OG0000488	jg15143	XP_020880992.1
OG0000488	jg15141	XP_020880991.1
OG0000488	jg15137	XP_020879661.1
OG0000488	jg26556	XP_020888485.1
OG0000488	jg15148	XP_002876140.1
OG0000488	jg15174	XP_002876155.1
OG0000489	jg24486	XP_020887078.1
OG0000489	jg24485	XP_002884527.1
OG0000489	jg7828	XP_020877209.1
OG0000489	jg7830	XP_020876487.1
OG0000490	jg28531	XP_020866030.1
OG0000490	jg28529	XP_002892092.1
OG0000490	jg28530	XP_002892093.1
OG0000491	jg6076, jg6081	XP_020876307.1
OG0000491	jg6082	XP_020875788.1
OG0000491	jg6075	XP_020879003.1
OG0000491	jg6090	XP_020879284.1
OG0000491	jg6094, jg7081	XP_020879288.1
OG0000492	jg17521	XP_020885640.1
OG0000492	jg22549	XP_020865791.1
OG0000492	jg22553	XP_020865833.1
OG0000492	jg12732	XP_020872401.1
OG0000492	jg22551	XP_020865797.1
OG0000492	jg22550	XP_020865827.1
OG0000495	jg17057, jg17059	XP_020885497.1
OG0000495	jg9446	XP_002869413.1
OG0000495	jg16811	XP_002880508.1
OG0000497	jg13943, jg6222	XP_020866146.1, XP_020885209.1
OG0000498	jg22061	XP_002864240.1
OG0000498	jg9651	XP_020872317.1
OG0000499	jg10760	XP_002868001.1
OG0000499	jg3514	XP_002862992.1, XP_002887734.1
OG0000500	jg20611	XP_020874212.1
OG0000500	jg20612	XP_002865296.1, XP_002862977.1
OG0000500	jg20613	XP_020874248.1, XP_020866204.1
OG0000501	jg32175	XP_020868804.1
OG0000501	jg14430	XP_020873036.1, XP_020882627.1
OG0000501	jg14431	XP_020882634.1
OG0000502	jg11862, jg6575, jg587, jg3185, jg1933	XP_020870617.1
OG0000502	jg17475, jg33136, jg30061	XP_020882243.1, XP_020869143.1
OG0000502	jg1779, jg1784, jg5332, jg11874, jg13952	XP_020875434.1, XP_020874309.1
OG0000502	jg11838, jg32696	XP_020871811.1
OG0000502	jg3175	XP_020890698.1
OG0000502	jg24141, jg15366, jg1716	XP_020870457.1
OG0000503	jg12687	XP_002870686.1
OG0000504	jg3998	XP_020879507.1
OG0000504	jg19114	XP_020884014.1
OG0000504	jg24877	XP_020887260.1
OG0000505	jg6390	XP_020878888.1
OG0000505	jg6386	XP_020878709.1
OG0000505	jg6385	XP_020879055.1
OG0000506	jg27491, jg2122	XP_020888125.1
OG0000506	jg2123	XP_020891685.1
OG0000506	jg4379	XP_002871200.1
OG0000506	jg2817	XP_020889633.1, XP_020873478.1
OG0000506	jg2816	XP_002887396.1
OG0000507	jg26681	XP_002883482.1, XP_002883015.1
OG0000507	jg4760	XP_020878583.1
OG0000507	jg4696	XP_020878143.1
OG0000507	jg384, jg386	XP_002887884.2
OG0000508	jg18411	XP_020884707.1
OG0000508	jg26267	XP_002881642.1
OG0000509	jg10980	XP_020873979.1
OG0000509	jg10982	XP_020872643.1
OG0000509	jg10981	XP_020873980.1
OG0000510	jg949	XP_020891497.1
OG0000510	jg945	XP_002888135.1
OG0000510	jg947	XP_020891639.1
OG0000511	jg26431	XP_020886757.1
OG0000511	jg11210	XP_020875754.1
OG0000511	jg673	XP_020865813.1
OG0000512	jg10170	XP_002867713.1
OG0000512	jg10168, jg10169	XP_020873851.1
OG0000512	jg10167	XP_020873527.1
OG0000512	jg10166	XP_020873533.1
OG0000512	jg28227	XP_020887561.1
OG0000512	jg10164	XP_002867710.1
OG0000512	jg10165	XP_020873524.1
OG0000513	jg15295	XP_020881982.1
OG0000513	jg14385	XP_020866290.1, XP_020880862.1
OG0000514	jg26192	XP_020886192.1
OG0000514	jg31173	XP_002893426.1
OG0000514	jg26191	XP_020888107.1
OG0000515	jg33804	XP_020867919.1
OG0000515	jg33803	XP_020867918.1
OG0000515	jg33807	XP_020867916.1
OG0000515	jg33806	XP_002894562.1
OG0000516	jg9499	XP_002869437.1
OG0000516	jg12521	XP_002868709.2
OG0000516	jg12524, jg12523	XP_002868711.2
OG0000516	jg9498	XP_002869436.1
OG0000520	jg16159	XP_020880331.1
OG0000520	jg21281	XP_002865574.1
OG0000520	jg16160	XP_002878361.1
OG0000521	jg32168	XP_002891161.1
OG0000521	jg7215	XP_002874496.1
OG0000522	jg31946	XP_020868025.1
OG0000522	jg31949	XP_002891022.1
OG0000522	jg7401	XP_020876295.1
OG0000522	jg7404	XP_020877248.1
OG0000523	jg20053, jg20054	XP_020885603.1
OG0000523	jg31323	XP_020866879.1
OG0000523	jg20055	XP_020883111.1
OG0000523	jg16235	XP_002878405.1
OG0000524	jg24741	XP_020889391.1
OG0000524	jg24739	XP_002884668.1
OG0000524	jg21346	XP_002865611.1
OG0000525	jg25495	XP_020886636.1
OG0000525	jg33557	XP_020867140.1
OG0000526	jg14581	XP_020879671.1
OG0000526	jg14578	XP_002875861.1
OG0000526	jg14579	XP_020879673.1
OG0000526	jg14580	XP_020879676.1
OG0000527	jg11429	XP_020875496.1
OG0000527	jg11417	XP_020874091.1
OG0000527	jg11432	XP_020874394.1
OG0000527	jg11422, jg11415	XP_020874090.1
OG0000529	jg6065	XP_020879351.1
OG0000529	jg6072	XP_002874076.1
OG0000529	jg6070, jg6067	XP_002874075.2
OG0000530	jg5540	XP_020878215.1
OG0000530	jg5538	XP_020878209.1, XP_020878217.1
OG0000531	jg21177	XP_020869562.1
OG0000532	jg20354	XP_020868914.1
OG0000533	jg8390	XP_020872547.1
OG0000533	jg16575	XP_002878558.2
OG0000533	jg8897	XP_002867113.2
OG0000534	jg708	XP_002886484.1
OG0000534	jg713	XP_002886008.1
OG0000534	jg710, jg741	XP_002888051.1, XP_020891226.1
OG0000535	jg13026	XP_020881109.1
OG0000535	jg868	XP_002886566.1
OG0000535	jg13027	XP_020881107.1
OG0000535	jg13028	XP_020881110.1
OG0000536	jg7064	XP_020874106.1, XP_020884686.1, XP_020866473.1
OG0000536	jg32655	XP_020871420.1
OG0000537	jg7925	XP_002874870.1
OG0000537	jg11657	XP_002863206.1
OG0000537	jg24704	XP_002882532.1
OG0000538	jg19699	XP_020884057.1
OG0000538	jg19696	XP_020883675.1
OG0000538	jg19698	XP_002881916.1
OG0000539	jg23802	XP_020881302.1
OG0000539	jg18112	XP_020884835.1
OG0000539	jg18116	XP_020884831.1
OG0000539	jg18113	XP_020884708.1
OG0000540	jg17964	XP_020885836.1
OG0000540	jg17962	XP_002881051.1
OG0000540	jg17961	XP_002881050.1
OG0000541	jg17910	XP_020874797.1
OG0000541	jg17941	XP_020885349.1
OG0000541	jg17929	XP_020885356.1
OG0000541	jg17943	XP_002879212.1
OG0000542	jg32967	XP_020869735.1
OG0000542	jg24075	XP_020887147.1
OG0000543	jg16929	XP_020883505.1
OG0000543	jg16931	XP_020883097.1
OG0000543	jg17003, jg16987	XP_002878793.1
OG0000543	jg17292	XP_002878935.1
OG0000543	jg16935	XP_002878760.1
OG0000543	jg20923	XP_002863681.1
OG0000544	jg28859, jg28860	XP_002889541.1, XP_020866776.1
OG0000545	jg3158	XP_002887572.1
OG0000545	jg3155, jg3157	XP_002887571.1
OG0000545	jg3154	XP_002887570.1
OG0000546	jg27825	XP_002886094.1
OG0000546	jg27824	XP_002886093.2
OG0000546	jg27820, jg27810, jg27823	XP_002884036.1
OG0000547	jg7573, jg7576	XP_020877185.1
OG0000547	jg7572, jg7574	XP_020876070.1
OG0000547	jg10575, jg10586	XP_002869959.1
OG0000548	jg27340, jg1782	XP_020887821.1, XP_020871417.1, XP_020874491.1, XP_020871451.1, XP_020866230.1, XP_020884639.1, XP_020865710.1, XP_020880716.1, XP_020883606.1, XP_020887721.1, XP_020866250.1, XP_020890806.1, XP_020865713.1, XP_020876165.1, XP_020866241.1, XP_020877116.1, XP_020877137.1
OG0000548	jg11567	XP_020877122.1
OG0000548	jg32709, jg21194, jg7213, jg28356, jg6524, jg1388, jg79, jg21308, jg6849, jg8266, jg11829, jg11805, jg11753, jg73, jg11891, jg32438, jg32697	XP_002878865.2, XP_020877169.1, XP_020887789.1
OG0000550	jg15181, jg18748	XP_020883734.1
OG0000550	jg33622	XP_002894469.1
OG0000551	jg23481	XP_020880653.1
OG0000551	jg8404	XP_020872778.1
OG0000551	jg16592	XP_002878571.1
OG0000551	jg4806	XP_002871389.1
OG0000552	jg20120	XP_002880283.1
OG0000552	jg30914, jg32005	XP_020868824.1
OG0000552	jg16295	XP_020880151.1
OG0000553	jg32059	XP_002891068.2
OG0000553	jg32050	XP_002893793.1
OG0000553	jg32045	XP_002893789.2
OG0000553	jg32049	XP_002893792.1
OG0000553	jg32058	XP_002891067.1
OG0000553	jg32057	XP_002893796.1
OG0000553	jg32051	XP_002893794.1
OG0000555	jg7626	XP_020877729.1
OG0000555	jg7624	XP_020877727.1
OG0000555	jg7625	XP_020877730.1
OG0000556	jg24663	XP_020887613.1
OG0000556	jg11579	XP_002863167.1
OG0000556	jg21449, jg21453	XP_020871352.1
OG0000556	jg26824	XP_002883564.1
OG0000557	jg16084	XP_002878326.1
OG0000557	jg16085	XP_020880884.1
OG0000557	jg19839	XP_020882884.1, XP_020870671.1
OG0000558	jg19487	XP_020882820.1
OG0000558	jg17449	XP_002880821.1
OG0000558	jg19488	XP_002879959.1
OG0000558	jg27025	XP_020886022.1
OG0000559	jg4024	XP_002870999.1
OG0000559	jg4025	XP_002871001.1
OG0000559	jg4012	XP_002870990.1
OG0000560	jg22886	XP_002866335.1
OG0000560	jg22887	XP_020884414.1
OG0000560	jg28751	XP_020868733.1
OG0000561	jg3374	XP_020890340.1
OG0000561	jg23514	XP_020872031.1
OG0000561	jg23512	XP_020889288.1
OG0000561	jg23515	XP_020889324.1
OG0000562	jg24508	XP_020887892.1
OG0000562	jg5286	XP_020879026.1
OG0000562	jg6572	XP_020879590.1
OG0000563	jg30082	XP_020867472.1
OG0000563	jg11999	XP_020873949.1
OG0000563	jg20839	XP_020871029.1, XP_020871028.1, XP_020874927.1
OG0000564	jg16981	XP_020885839.1
OG0000564	jg16982	XP_002880616.1
OG0000564	jg16980	XP_020882835.1
OG0000565	jg2605	XP_020891609.1
OG0000565	jg11956	XP_020875683.1
OG0000565	jg30995	XP_020869653.1
OG0000566	jg5898	XP_020876143.1
OG0000566	jg5899	XP_002871935.1
OG0000566	jg31971	XP_020869884.1
OG0000566	jg5921	XP_020878284.1
OG0000566	jg26863	XP_002871946.1, XP_020878364.1
OG0000566	jg5920	XP_002871945.1
OG0000567	jg25775	XP_020889234.1
OG0000567	jg5046	XP_020878581.1, XP_002873547.1
OG0000567	jg25789	XP_002883041.2
OG0000568	jg13936, jg6973	XP_020887781.1
OG0000568	jg17102	XP_002886146.1
OG0000568	jg27816	XP_002863253.1, XP_002883869.1
OG0000569	jg18645	XP_002881384.2
OG0000569	jg18647	XP_020884735.1
OG0000570	jg24012	XP_020888951.1
OG0000570	jg5377	XP_002873730.1
OG0000570	jg23059	XP_020871563.1
OG0000571	jg23018	XP_002864702.1
OG0000571	jg29172	XP_002889679.1
OG0000571	jg29173	XP_002892435.1
OG0000572	jg14399	XP_020881774.1
OG0000572	jg3001	XP_020889600.1
OG0000573	jg846	XP_002888099.1
OG0000574	jg7027	XP_020877165.1, XP_020887746.1
OG0000574	jg32621	XP_020875318.1
OG0000574	jg13872	XP_020870256.1, XP_020875756.1, XP_020884941.1
OG0000575	jg8980	XP_002877314.1, XP_002869188.1, XP_002877311.1, XP_002867150.1
OG0000578	jg29431	XP_002892571.1
OG0000578	jg1019	XP_020890319.1
OG0000578	jg2597	XP_020890158.1
OG0000579	jg21968	XP_020879119.1
OG0000579	jg9891	XP_020873770.1
OG0000579	jg12774	XP_020875050.1
OG0000581	jg24849	XP_020886209.1
OG0000581	jg2077, jg2075, jg2071	XP_020891788.1, XP_020891787.1
OG0000582	jg29198	XP_002889688.1
OG0000582	jg6054	XP_002874070.1
OG0000582	jg17669	XP_020885321.1
OG0000583	jg28960	XP_020870752.1
OG0000583	jg18195	XP_020885682.1
OG0000583	jg28961	XP_020867028.1
OG0000584	jg20779	XP_002865382.1
OG0000584	jg9581	XP_020872220.1
OG0000585	jg25476	XP_020886820.1
OG0000586	jg27799	XP_002884030.1
OG0000586	jg27797	XP_020887127.1
OG0000586	jg27796	XP_020887126.1
OG0000586	jg21166	XP_020891345.1, XP_020868608.1
OG0000587	jg8090	XP_002874977.1
OG0000587	jg20091	XP_020884883.1
OG0000587	jg28523	XP_002889389.1
OG0000588	jg25511	XP_002882904.1
OG0000588	jg19576	XP_002881863.1
OG0000588	jg33536	XP_020867131.1
OG0000589	jg22919	XP_002864652.1
OG0000589	jg14387	XP_020881448.1
OG0000589	jg14386	XP_002877452.1
OG0000590	jg6614	XP_020876988.1
OG0000590	jg28594	XP_020870645.1
OG0000591	jg30314	XP_020866829.1
OG0000591	jg30467	XP_002893045.1
OG0000592	jg32943	XP_020869284.1
OG0000592	jg30331	XP_002890259.1
OG0000593	jg28016, jg3525	XP_020890429.1, XP_020890432.1
OG0000593	jg3529	XP_002887743.1
OG0000593	jg11187, jg11615	XP_020872207.1
OG0000593	jg13746	XP_020880906.1
OG0000594	jg14642	XP_020880364.1
OG0000594	jg14641	XP_020880384.1
OG0000594	jg14643	XP_002875893.1
OG0000594	jg14645	XP_020880365.1
OG0000594	jg14644	XP_002875894.1
OG0000595	jg14172	XP_020881782.1
OG0000595	jg14169	XP_020882209.1
OG0000595	jg14167	XP_002875671.2
OG0000596	jg5866	XP_002871917.1
OG0000596	jg5865	XP_002871916.1
OG0000596	jg22325	XP_020883548.1
OG0000596	jg22346	XP_002864382.1
OG0000596	jg22332	XP_020883530.1
OG0000597	jg18157	XP_020885332.1
OG0000597	jg17982	XP_020882778.1
OG0000597	jg18166	XP_002881159.1
OG0000598	jg10593	XP_002867916.1, XP_020874680.1
OG0000598	jg10592	XP_020874678.1
OG0000600	jg22542	XP_002866157.1
OG0000600	jg28170	XP_020886807.1
OG0000600	jg9501	XP_002869438.1
OG0000601	jg5374	XP_020876582.1
OG0000601	jg24008	XP_002884300.1
OG0000601	jg12491	XP_002870795.1
OG0000601	jg13777	XP_020880450.1
OG0000602	jg4065	XP_002873087.1
OG0000602	jg24911	XP_020888361.1
OG0000603	jg13423	XP_020870598.1
OG0000603	jg1160	XP_020890786.1
OG0000603	jg32834, jg32837	XP_020867045.1
OG0000604	jg20176	XP_020883396.1
OG0000604	jg16354, jg9978	XP_020881683.1
OG0000605	jg3048	XP_020891316.1
OG0000605	jg3046	XP_020865685.1
OG0000605	jg3047	XP_020865686.1
OG0000606	jg25639	XP_020886233.1
OG0000606	jg3771	XP_020889732.1
OG0000606	jg33426	XP_020870104.1
OG0000607	jg26039	XP_020887982.1
OG0000607	jg27622	XP_020888416.1
OG0000607	jg8969	XP_020874892.1
OG0000608	jg15793	XP_020881360.1
OG0000608	jg15789	XP_002876434.1
OG0000608	jg15788	XP_002878168.1
OG0000609	jg8841	XP_002869105.1
OG0000609	jg8843	XP_002869106.1
OG0000609	jg8844	XP_002869107.1
OG0000612	jg1116, jg1151	XP_020889722.1, XP_020891329.1
OG0000612	jg19478	XP_020884035.1
OG0000612	jg15760	XP_002878157.1
OG0000613	jg24063	XP_020886921.1
OG0000613	jg22144	XP_020871314.1
OG0000613	jg12418	XP_020874891.1
OG0000614	jg4725	XP_002871355.1
OG0000614	jg4726, jg4724	XP_020878627.1, XP_002873376.1
OG0000615	jg27944	XP_002884102.1
OG0000615	jg8720	XP_020872761.1
OG0000615	jg15003	XP_002877791.1
OG0000616	jg23007	XP_020871712.1
OG0000616	jg18864	XP_002881494.1
OG0000616	jg15275	XP_002877919.1
OG0000617	jg8061	XP_020878724.1, XP_020877972.1
OG0000617	jg8062	XP_020877971.1
OG0000617	jg8112	XP_002872902.1
OG0000618	jg3537	XP_020890485.1
OG0000618	jg30221	XP_002890196.1
OG0000618	jg9695	XP_020874015.1
OG0000619	jg18862	XP_002881493.1
OG0000619	jg15274	XP_020880136.1
OG0000620	jg30377	XP_002893003.1
OG0000620	jg3057	XP_020889880.1
OG0000620	jg3055	XP_002888961.1
OG0000621	jg7674	XP_002872671.2
OG0000621	jg12117	XP_020873072.1
OG0000621	jg12129	XP_020875740.1
OG0000621	jg13820, jg12134	XP_020872287.1
OG0000622	jg16630	XP_020885412.1
OG0000622	jg19418	XP_002879925.1
OG0000626	jg518	XP_002887949.2
OG0000626	jg520	XP_020891086.1
OG0000626	jg519	XP_020891637.1
OG0000627	jg2201	XP_020865820.1
OG0000627	jg9780	XP_020873303.1
OG0000627	jg22380	XP_020871598.1
OG0000628	jg3467	XP_020865981.1
OG0000628	jg26006	XP_002883147.1, XP_002891214.1
OG0000630	jg12315	XP_002870865.1
OG0000630	jg15742	XP_002878145.1
OG0000631	jg6528	XP_002889590.2
OG0000632	jg16134	XP_002878348.1
OG0000633	jg30016	XP_020869555.1
OG0000633	jg13948	XP_002875576.1
OG0000633	jg3768	XP_020889730.1
OG0000634	jg22864	XP_020866830.1
OG0000634	jg22863	XP_002866326.1
OG0000634	jg22865	XP_002864627.1
OG0000635	jg18072	XP_002879261.1
OG0000635	jg18062	XP_002881091.1
OG0000635	jg16950	XP_002878768.1
OG0000635	jg18217	XP_002881180.1
OG0000635	jg1138	XP_020889699.1
OG0000636	jg4344	XP_020875971.1
OG0000636	jg4345	XP_002871187.1
OG0000637	jg14026, jg14027	XP_002877279.1
OG0000637	jg33058	XP_002894182.1
OG0000638	jg23362, jg23366, jg23367	XP_020869868.1
OG0000638	jg9445	XP_020875153.1
OG0000639	jg9275	XP_020872461.1
OG0000639	jg5117, jg5119	XP_002873596.2
OG0000639	jg10684	XP_002870167.2
OG0000640	jg30624	XP_020870740.1
OG0000640	jg14903	XP_002876028.1
OG0000640	jg1339, jg1338	XP_020869966.1
OG0000641	jg26381	XP_020886984.1
OG0000641	jg26384	XP_002885467.1
OG0000641	jg26382	XP_002885466.1
OG0000642	jg12486	XP_020873007.1
OG0000642	jg12488	XP_002868731.1
OG0000642	jg12487	XP_002868732.1
OG0000642	jg12489	XP_002868730.1
OG0000645	jg11357	XP_020875597.1
OG0000645	jg11356	XP_020875215.1
OG0000645	jg1104	XP_020890313.1
OG0000645	jg11358	XP_020874914.1
OG0000646	jg13733	XP_020881538.1
OG0000646	jg23996	XP_002882201.1
OG0000646	jg12510	XP_002870779.1
OG0000647	jg4029	XP_002873070.1
OG0000647	jg24894, jg1141	XP_002884746.1
OG0000648	jg9658	XP_020874379.1
OG0000648	jg28245	XP_020881148.1
OG0000648	jg14836	XP_002876688.1
OG0000649	jg32443	XP_020891123.1
OG0000649	jg17606, jg30737	XP_002893186.1
OG0000649	jg3275	XP_002889063.1
OG0000650	jg20468	XP_002863432.1
OG0000650	jg20467	XP_020871559.1
OG0000651	jg6046	XP_020877989.1
OG0000651	jg22932	XP_020884059.1
OG0000652	jg6184	XP_002872054.1
OG0000652	jg6185	XP_002874125.1
OG0000653	jg5952	XP_020878228.1
OG0000654	jg22830	XP_020871469.1
OG0000658	jg6629	XP_002872260.1
OG0000660	jg29094	XP_002889646.1
OG0000660	jg14470	XP_020881660.1
OG0000661	jg11941	XP_020875099.1
OG0000661	jg15323	XP_002876229.1
OG0000661	jg18223	XP_002879336.1
OG0000662	jg5409	XP_020876593.1
OG0000662	jg24052	XP_020886912.1
OG0000662	jg5411	XP_002873745.1
OG0000663	jg31209	XP_002893434.2
OG0000664	jg25086	XP_020888215.1
OG0000664	jg25087	XP_020888219.1
OG0000666	jg16638	XP_002878589.1
OG0000666	jg7235	XP_002872434.1, XP_020876292.1
OG0000666	jg7239	XP_020876527.1
OG0000666	jg9506	XP_002867416.2
OG0000666	jg17301	XP_020883058.1
OG0000667	jg14105, jg14108, jg14098	XP_020882053.1
OG0000667	jg14233	XP_020881200.1
OG0000667	jg14232	XP_020882093.1
OG0000667	jg14109	XP_020882473.1
OG0000669	jg19759	XP_020885325.1, XP_020876723.1
OG0000669	jg25341	XP_020888875.1
OG0000669	jg12915	XP_002876738.1
OG0000670	jg10136	XP_020873509.1
OG0000670	jg10135	XP_002869771.1
OG0000671	jg12471	XP_002870801.2
OG0000671	jg12467	XP_002870804.2
OG0000671	jg12470	XP_002870802.1
OG0000672	jg31455	XP_020868265.1
OG0000673	jg16893	XP_020883494.1
OG0000674	jg28590	XP_020868832.1
OG0000674	jg20170	XP_020885245.1
OG0000674	jg7985	XP_020877294.1
OG0000675	jg3680	XP_020891171.1
OG0000675	jg30084	XP_002890138.2
OG0000675	jg18279	XP_002887897.1, XP_002881214.2
OG0000676	jg29059	XP_020868784.1
OG0000676	jg3081	XP_002888970.1
OG0000677	jg31036	XP_002893361.1
OG0000677	jg32202	XP_002893362.1
OG0000678	jg13408	XP_020880703.1, XP_020880704.1, XP_020880041.1
OG0000678	jg31766, jg31768, jg31758	XP_020866131.1
OG0000678	jg31757	XP_020868811.1
OG0000679	jg1084, jg26966	XP_020884121.1
OG0000679	jg17014	XP_020877191.1
OG0000679	jg21402	XP_020883129.1, XP_020877742.1, XP_020873724.1, XP_020884123.1
OG0000679	jg30210, jg21079	XP_020888022.1, XP_020876695.1
OG0000685	jg9487	XP_020873135.1
OG0000685	jg28163	XP_002886028.1
OG0000685	jg9833	XP_002869622.1
OG0000686	jg8987	XP_020875149.1
OG0000686	jg8986	XP_020872437.1
OG0000686	jg8985	XP_002867151.1
OG0000687	jg10990	XP_002868127.1
OG0000687	jg19905	XP_002880163.1
OG0000687	jg16123	XP_002876572.2
OG0000688	jg13042	XP_002876809.1
OG0000688	jg13039	XP_020881095.1
OG0000688	jg13041	XP_002876808.2
OG0000688	jg13040	XP_002876807.1
OG0000689	jg32073	XP_020868858.1, XP_002872461.1
OG0000690	jg10358	XP_020876952.1
OG0000691	jg25695	XP_020889134.1
OG0000691	jg14485	XP_020881853.1
OG0000691	jg19121	XP_020882811.1
OG0000692	jg15901	XP_002878237.2
OG0000692	jg15902	XP_020880513.1
OG0000692	jg19597	XP_020882993.1
OG0000693	jg15530	XP_020880997.1
OG0000693	jg18797	XP_020885633.1
OG0000693	jg19220	XP_002879830.1
OG0000694	jg16966	XP_020885759.1
OG0000694	jg17002	XP_020885365.1, XP_020884495.1
OG0000694	jg17004, jg16990	XP_020888131.1, XP_020883187.1
OG0000695	jg3061	XP_002887526.1
OG0000695	jg890	XP_002888119.1
OG0000696	jg33413, jg25652	XP_002882976.1, XP_002894372.1
OG0000697	jg5696	XP_020879595.1
OG0000697	jg5697	XP_020877958.1
OG0000697	jg33218	XP_020866593.1
OG0000697	jg33312	XP_020869438.1
OG0000697	jg33219	XP_020866511.1
OG0000698	jg9105	XP_020875709.1
OG0000698	jg8399	XP_020872328.1
OG0000698	jg10402	XP_020873539.1
OG0000698	jg2553	XP_020889770.1
OG0000699	jg19081	XP_002879777.2
OG0000699	jg12157	XP_002868506.1
OG0000702	jg5269	XP_002871621.1
OG0000702	jg13510	XP_020881133.1
OG0000702	jg23933	XP_002882170.1
OG0000703	jg4113	XP_020879254.1
OG0000703	jg18782	XP_020884244.1
OG0000703	jg15218	XP_002877893.1
OG0000704	jg10608	XP_002869968.1
OG0000704	jg20606	XP_020871168.1
OG0000704	jg20605	XP_002863525.2
OG0000705	jg19720	XP_002881928.2
OG0000705	jg19719	XP_020885442.1
OG0000706	jg6398	XP_002872147.1
OG0000706	jg6397	XP_020877771.1
OG0000706	jg32419	XP_002891046.1
OG0000706	jg23494	XP_002866640.1
OG0000707	jg24863	XP_020887313.1
OG0000708	jg29593	XP_020868354.1
OG0000708	jg33064	XP_020866832.1
OG0000708	jg32475	XP_002886041.1
OG0000708	jg29597	XP_020865689.1
OG0000708	jg33172	XP_002894250.1
OG0000709	jg20576	XP_002863509.1
OG0000709	jg15043	XP_002876094.1
OG0000710	jg6616, jg6617	XP_020876921.1
OG0000710	jg29845	XP_002890021.2
OG0000711	jg16818	XP_002880513.2
OG0000711	jg16816	XP_020883450.1
OG0000711	jg16819	XP_020884522.1
OG0000712	jg24615	XP_002884603.1
OG0000712	jg9122	XP_020875327.1
OG0000713	jg29332, jg32374, jg27490	XP_020886212.1
