Orthogroup	Arabidopsis_arenosa	Noccaea_praecox
OG0002179	jg31239	Np004G209900
OG0002181	jg8916	Np005G264690
OG0002182	jg23069	Np001G009450
OG0002182	jg29860	Np004G242950
OG0002183	jg29809	Np004G243650
OG0002183	jg13276	Np001G023090
OG0002184	jg31581	Np005G301870
OG0002185	jg29631	Np004G246130
OG0002185	jg698	Np002G119730
OG0002186	jg888	Np002G117070
OG0002186	jg29503	Np004G247670
OG0002187	jg29348	Np004G249290
OG0002187	jg24772	Np007G414430
OG0002188	jg28890	Np006G351240, Np004G254410
OG0002189	jg25089	Np007G410470
OG0002189	jg4355	Np003G131240
OG0002190	jg25004	Np007G411480
OG0002190	jg4233	Np003G129480
OG0002191	jg26254	Np007G380550
OG0002191	jg6499, jg6500	Np001G013680
OG0002192	jg14132	Np001G043840
OG0002192	jg6016	Np003G150160
OG0002194	jg33784	Np004G190370
OG0002194	jg25258	Np007G408300
OG0002195	jg25324	Np005G311990, Np007G407610
OG0002195	jg33710	Np004G190960
OG0002196	jg11089, jg25740	Np005G301610
OG0002197	jg25847	Np007G392590
OG0002197	jg32900	Np004G199750
OG0002198	jg25918	Np007G393540
OG0002199	jg25935	Np007G393870
OG0002199	jg32944	Np004G199180
OG0002200	jg27651	Np007G377630, Np003G162450
OG0002201	jg27801	Np007G376510
OG0002201	jg27802	Np007G376500
OG0002202	jg27843, jg27842	Np005G266140
OG0002203	jg4325	Np003G130670
OG0002203	jg28056	Np007G374090
OG0002205	jg33145	Np004G197040
OG0002206	jg33094	Np004G197780
OG0002206	jg26065	Np007G396020
OG0002207	jg11083	Np005G301580
OG0002207	jg11082	Np005G301540
OG0002208	jg15682	Np001G061520
OG0002209	jg19936	Np006G324350, Np006G324310
OG0002209	jg16146	Np001G066730
OG0002210	jg8926, jg8973	Np005G264590, Np005G264760, Np001G040140, Np002G095440
OG0002212	jg9936, jg17176	Np002G101320
OG0002212	jg1592, jg6759	Np004G254060
OG0002213	jg1926, jg1929	Np002G098050, Np002G098040
OG0002215	jg14940	Np005G305140, Np005G305130
OG0002215	jg22524, jg22522, jg22523	Np002G091370
OG0002219	jg28179	Np007G372780
OG0002219	jg9515	Np005G275410
OG0002220	jg9485	Np005G275020
OG0002221	jg28146	Np007G373210
OG0002222	jg9146, jg6429	Np005G270210
OG0002223	jg9301	Np005G272480
OG0002224	jg16960	Np006G365520
OG0002225	jg9197	Np005G271000
OG0002225	jg17080, jg1644	Np006G364250
OG0002226	jg8962	Np005G264260
OG0002226	jg27575	Np007G378160
OG0002227	jg27855	Np007G376040
OG0002228	jg18662	Np006G340640
OG0002228	jg31889	Np004G205160
OG0002229	jg12916	Np001G027960
OG0002229	jg29990	Np004G241370
OG0002230	jg13008	Np001G026300
OG0002231	jg13209	Np001G023750
OG0002231	jg29819	Np004G243410
OG0002232	jg13279	Np001G023070
OG0002232	jg29810	Np004G243610
OG0002233	jg13647, jg13646	Np001G019630
OG0002234	jg12550	Np005G315950
OG0002234	jg13685	Np001G019350
OG0002235	jg2168, jg2169, jg2170	Np002G094070
OG0002235	jg1737	Np005G304490
OG0002236	jg12191	Np005G311790
OG0002237	jg12103	Np005G311130
OG0002237	jg1980	Np002G097520
OG0002238	jg406	Np002G124030
OG0002238	jg12799	Np005G319950, Np005G319810
OG0002239	jg681	Np002G119960
OG0002239	jg29644	Np004G245890
OG0002240	jg22618	Np003G156310
OG0002240	jg9865	Np005G279940
OG0002241	jg3905	Np003G125750
OG0002241	jg24822	Np007G413830
OG0002242	jg24955	Np007G412110
OG0002242	jg4155	Np003G128540
OG0002243	jg3763	Np002G070500
OG0002244	jg25129, jg26374	Np007G409940
OG0002245	jg9955	Np005G281150
OG0002245	jg21786	Np003G184460
OG0002246	jg20681, jg21868	Np003G167400
OG0002247	jg21881	Np003G167080
OG0002247	jg9921	Np005G280730
OG0002248	jg22255	Np003G163080, Np003G159840
OG0002248	jg9728	Np005G278270
OG0002249	jg22331	Np003G160620
OG0002250	jg22433	Np003G158640
OG0002251	jg22478	Np003G158100
OG0002251	jg9812	Np005G279240
OG0002252	jg22661	Np003G155760
OG0002252	jg9885	Np005G280180
OG0002253	jg5123	Np003G139750
OG0002253	jg31250	Np004G210190
OG0002254	jg5802	Np003G147380
OG0002254	jg5073	Np003G139150
OG0002255	jg6514	Np001G013760
OG0002255	jg5040	Np003G138840
OG0002256	jg20523	Np001G033960, Np001G037000
OG0002256	jg10686	Np005G290440
OG0002257	jg10301	Np005G285600
OG0002257	jg10302	Np005G285620
OG0002258	jg18605	Np003G184160
OG0002259	jg8701	Np005G267960
OG0002259	jg8703, jg8702	Np005G267950
OG0002260	jg10259, jg32041, jg32044, jg13662	Np005G284880, Np005G284890
OG0002261	jg8640	Np005G268670
OG0002262	jg8609	Np005G269090
OG0002262	jg16786	Np006G367520
OG0002263	jg8477	Np005G261990
OG0002264	jg8336	Np005G260540
OG0002265	jg12495	Np005G315110
OG0002265	jg13772	Np001G018810
OG0002266	jg21021	Np001G042260
OG0002266	jg32752	Np004G200970
OG0002267	jg26683	Np007G386030
OG0002268	jg26579	Np007G384450
OG0002268	jg11339	Np005G305410
OG0002269	jg11308	Np005G304970
OG0002269	jg26546	Np007G383990
OG0002270	jg26526	Np007G383830
OG0002271	jg11225	Np005G303590
OG0002272	jg26346	Np007G381540
OG0002272	jg11151	Np005G302520, Np005G302540
OG0002273	jg16148	Np001G066760
OG0002273	jg19939	Np006G324250
OG0002274	jg19778	Np006G325820
OG0002274	jg16063	Np001G065350
OG0002275	jg19762	Np006G325950
OG0002275	jg16048	Np001G065250
OG0002276	jg19761	Np006G325960
OG0002276	jg16047	Np001G065260
OG0002277	jg15806	Np001G062650
OG0002277	jg19527	Np006G328810, Np004G227080
OG0002278	jg15752	Np001G062030
OG0002279	jg3883	Np003G125440
OG0002279	jg24149	Np007G422520
OG0002280	jg14242	Np003G151110
OG0002280	jg6125	Np003G151100
OG0002281	jg14247	Np001G044660
OG0002281	jg6128	Np003G151160
OG0002282	jg22973, jg22975	Np003G151960
OG0002283	jg23549	Np001G003130
OG0002284	jg28466	Np004G259060
OG0002284	jg8103	Np003G188880
OG0002287	jg28898	Np004G254330
OG0002287	jg18256	Np006G355720
OG0002288	jg18167	Np006G348240, Np006G354680
OG0002288	jg28969	Np004G253560
OG0002289	jg29103, jg29100	Np004G252050, Np004G252030
OG0002290	jg29204	Np004G250920
OG0002291	jg9078	Np005G263170
OG0002291	jg17297	Np006G362890
OG0002292	jg5284	Np003G141540
OG0002293	jg5371	Np003G142380
OG0002294	jg5449	Np003G143280
OG0002294	jg24083	Np003G187980, Np007G423190
OG0002295	jg5469	Np003G143500
OG0002295	jg24099	Np007G423050
OG0002296	jg24119	Np007G422840
OG0002297	jg5509	Np003G143960
OG0002297	jg24124	Np007G422780
OG0002298	jg5588	Np003G144880
OG0002298	jg24191	Np007G422080
OG0002299	jg6592	Np001G014500
OG0002300	jg21556	Np001G016550
OG0002301	jg24642	Np007G416270
OG0002301	jg21508	Np001G016790
OG0002302	jg18853	Np006G337860
OG0002302	jg15264	Np001G056130
OG0002303	jg3718	Np002G070950
OG0002303	jg30063	Np004G240610
OG0002304	jg30117	Np004G239970
OG0002304	jg3640	Np002G072080
OG0002305	jg3613	Np002G072390
OG0002305	jg30129	Np004G239800, Np004G239830
OG0002306	jg30149	Np004G239520
OG0002306	jg3590	Np002G072680
OG0002307	jg30396	Np004G236980
OG0002308	jg30650	Np004G234290
OG0002308	jg3329	Np002G076050
OG0002309	jg30738	Np004G233300
OG0002309	jg3430	Np002G074720
OG0002310	jg30755	Np004G232850
OG0002310	jg3445	Np002G074500
OG0002311	jg30957	Np004G229470
OG0002311	jg2638	Np002G085560
OG0002312	jg2628	Np002G085720
OG0002313	jg2490	Np002G087560
OG0002314	jg31242	Np004G209920
OG0002314	jg2297	Np002G091280
OG0002315	jg9369	Np005G273280
OG0002316	jg1502	Np002G106240
OG0002318	jg33793	Np004G190360, Np004G190350
OG0002318	jg33791, jg33790, jg33789	Np004G190340
OG0002319	jg28588	Np004G257660
OG0002320	jg8133	Np003G188370
OG0002320	jg28493	Np004G258770
OG0002321	jg25206	Np007G408920
OG0002321	jg5167	Np003G140360
OG0002324	jg2735, jg2736, jg2737	Np002G083980
OG0002325	jg25286	Np007G407990
OG0002325	jg33770	Np004G190530
OG0002326	jg25317	Np007G407680
OG0002326	jg33723, jg33725	Np004G190840
OG0002327	jg33596	Np004G192510
OG0002327	jg25449	Np007G405630
OG0002328	jg25615	Np007G402800
OG0002328	jg33457	Np004G194190
OG0002329	jg25954	Np007G394150
OG0002329	jg32958	Np004G199000
OG0002331	jg26283	Np007G380830
OG0002331	jg33308	Np004G195560
OG0002333	jg8911	Np005G264750
OG0002333	jg27603	Np007G378040
OG0002334	jg28292	Np007G371750
OG0002334	jg9608	Np005G276630
OG0002335	jg33409	Np004G194660
OG0002335	jg25657	Np007G390360
OG0002336	jg25659	Np007G390380
OG0002336	jg33407	Np004G194680
OG0002337	jg15157	Np001G054590
OG0002337	jg18730	Np006G339750
OG0002338	jg15578	Np001G060100
OG0002338	jg19282	Np006G331840
OG0002339	jg19419	Np006G330260
OG0002339	jg15673	Np001G061630
OG0002343	jg14481, jg14510, jg17551, jg14480	Np001G046940, Np001G046660
OG0002344	jg22565	Np003G157090
OG0002345	jg30952	Np004G229710
OG0002345	jg30953	Np004G229720
OG0002345	jg30951	Np004G229730
OG0002348	jg9595	Np005G276480
OG0002349	jg9577	Np005G276260
OG0002349	jg28261	Np007G372070
OG0002350	jg28181	Np007G372730
OG0002351	jg16870	Np006G366410
OG0002352	jg16919	Np006G365780
OG0002352	jg9278	Np005G272230
OG0002353	jg8837	Np005G266000
OG0002354	jg31770, jg18692	Np004G215910
OG0002355	jg1497	Np002G106320
OG0002355	jg24426	Np007G419130
OG0002356	jg29341	Np004G249370
OG0002357	jg15813	Np001G062730
OG0002357	jg29440	Np004G248260
OG0002358	jg29949	Np004G241810
OG0002359	jg29934	Np004G242120
OG0002359	jg13034	Np001G025890
OG0002360	jg13050	Np001G025650
OG0002361	jg12691	Np005G318190
OG0002361	jg13467	Np001G020930
OG0002362	jg13518	Np001G020570
OG0002362	jg12659	Np005G317680
OG0002363	jg13559	Np001G020200
OG0002364	jg2006	Np002G097210, Np002G089910
OG0002364	jg1997	Np002G097280
OG0002365	jg1811	Np002G099790
OG0002365	jg12026	Np005G310670
OG0002366	jg29714	Np004G245070
OG0002366	jg591	Np002G121370
OG0002367	jg22531	Np003G157490
OG0002367	jg9822	Np005G279400
OG0002368	jg19384	Np006G330680
OG0002368	jg15700	Np001G047730, Np001G061330
OG0002369	jg19326	Np006G331330
OG0002371	jg24916	Np007G412750, Np007G423920
OG0002371	jg8605, jg4094	Np003G127820
OG0002372	jg25045	Np007G411030
OG0002372	jg4289	Np003G130360
OG0002373	jg4498	Np003G132450
OG0002374	jg21654	Np003G174130
OG0002375	jg10171	Np005G283800
OG0002375	jg21792	Np003G184490
OG0002376	jg21912	Np003G166460
OG0002377	jg9706	Np005G277980
OG0002378	jg9741	Np005G278460
OG0002378	jg22302	Np003G163440
OG0002379	jg9847	Np005G279720
OG0002379	jg22583	Np003G156760
OG0002380	jg23491	Np001G003880
OG0002380	jg4813	Np003G136200
OG0002381	jg4716	Np003G135080
OG0002382	jg4624	Np003G133860
OG0002382	jg32405, jg23070	Np001G009440
OG0002383	jg10744	Np005G291540
OG0002384	jg20702	Np001G039550
OG0002385	jg7809	Np003G184930
OG0002385	jg10461	Np005G287430
OG0002386	jg10288	Np005G285320
OG0002387	jg8614	Np005G268970
OG0002387	jg16792	Np006G367470
OG0002388	jg8588	Np005G269360
OG0002388	jg16761	Np006G367760
OG0002389	jg8282	Np005G292540
OG0002390	jg18654	Np006G340690
OG0002390	jg31905	Np004G205330
OG0002392	jg10460	Np005G287440
OG0002392	jg7806	Np003G184900
OG0002393	jg11595	Np005G308240
OG0002393	jg26832	Np007G387610
OG0002394	jg11528	Np005G308810
OG0002395	jg26735	Np007G386740
OG0002396	jg26584	Np007G384490
OG0002396	jg11342	Np005G305570
OG0002397	jg12675	Np005G318020
OG0002397	jg13477	Np001G020830
OG0002398	jg20229	Np006G320370
OG0002398	jg16379	Np001G069510
OG0002399	jg20184	Np006G320970
OG0002400	jg20043	Np006G322910
OG0002400	jg16232	Np001G067680, Np001G067700
OG0002401	jg19978	Np006G323630
OG0002401	jg16176	Np001G067030
OG0002402	jg19947	Np006G324180
OG0002402	jg16150	Np001G066780
OG0002403	jg3011	Np002G080440
OG0002403	jg30327	Np004G237860
OG0002404	jg6259, jg6258	Np006G326940
OG0002406	jg5913	Np003G148770
OG0002406	jg13967	Np001G043070
OG0002407	jg13992	Np001G043140
OG0002408	jg14291	Np001G044940
OG0002409	jg23496	Np001G003820
OG0002410	jg14845	Np001G050980
OG0002410	jg23621	Np001G002380
OG0002411	jg2918	Np002G081870
OG0002412	jg28446	Np004G259370
OG0002412	jg8171	Np003G189100
OG0002413	jg28460	Np004G259150
OG0002414	jg28653	Np004G257040
OG0002414	jg7899	Np003G185740
OG0002415	jg20811, jg28735	Np004G256100
OG0002416	jg20860	Np001G041240
OG0002416	jg28750	Np004G255950
OG0002417	jg18364	Np006G357420
OG0002417	jg28816	Np004G255260
OG0002418	jg18263	Np006G355890
OG0002418	jg28895	Np004G254360
OG0002419	jg29025	Np004G252960
OG0002419	jg18100	Np006G353580, Np006G347200
OG0002420	jg17733	Np006G358600
OG0002420	jg17735	Np006G358610
OG0002421	jg17680	Np006G358020
OG0002421	jg29189	Np004G251080
OG0002422	jg22305	Np003G161230
OG0002422	jg9743	Np005G278490
OG0002423	jg24022	Np007G423800
OG0002423	jg5382	Np003G142510
OG0002424	jg5412	Np003G142790
OG0002424	jg24054	Np007G423490
OG0002425	jg24061	Np007G423420, Np007G423410
OG0002426	jg24069	Np007G423350
OG0002426	jg5429	Np003G143040
OG0002427	jg24143	Np007G422540
OG0002427	jg5536	Np003G144260
OG0002428	jg24248	Np007G421390
OG0002428	jg5658	Np003G145670
OG0002430	jg24777	Np007G414380
OG0002430	jg24776	Np007G414390
OG0002431	jg15469	Np001G058890
OG0002431	jg19168	Np006G333700
OG0002432	jg19159	Np006G333800
OG0002433	jg30077	Np004G240420
OG0002435	jg3003	Np002G080860
OG0002435	jg30346	Np004G237650
OG0002436	jg30728	Np004G233460
OG0002436	jg3418	Np002G074910
OG0002437	jg30778	Np004G232620
OG0002437	jg3477	Np002G073930
OG0002438	jg30790	Np004G232500
OG0002439	jg2850	Np002G082820
OG0002439	jg30814	Np004G232070
OG0002440	jg14276, jg14275	Np004G189980, Np005G307140
OG0002441	jg30864	Np004G231070
OG0002441	jg2722	Np002G084170, Np003G172720
OG0002442	jg30927	Np004G230110
OG0002443	jg31087	Np004G226380
OG0002443	jg2529	Np002G087020
OG0002444	jg2443	Np002G088710
OG0002444	jg31145	Np004G208880
OG0002445	jg21888	Np003G166990
OG0002445	jg9916	Np005G280670
OG0002446	jg9675	Np005G277350
OG0002447	jg17160	Np006G363610
OG0002448	jg14928	Np001G052080
OG0002448	jg32608	Np004G202650
OG0002449	jg29750	Np004G244560
OG0002449	jg13350	Np001G022360
OG0002450	jg33024	Np001G040930
OG0002450	jg29176	Np004G251240
OG0002451	jg29164	Np004G251370
OG0002451	jg17791	Np006G359060
OG0002452	jg29090	Np004G252200
OG0002452	jg17976	Np008G428310, Np006G350360
OG0002453	jg7942	Np003G186220
OG0002453	jg28622	Np004G257330
OG0002454	jg28621	Np004G257340
OG0002454	jg7945	Np003G186250
OG0002455	jg5535, jg5532, jg5533	Np005G302130, Np003G144230, Np003G144240
OG0002456	jg5633	Np003G145390
OG0002456	jg5649	Np003G145560
OG0002458	jg15410	Np001G057960, Np001G057930
OG0002459	jg23247, jg23245	Np001G006830, Np001G006740
OG0002460	jg4539	Np003G132870
OG0002460	jg22756	Np003G154530
OG0002461	jg15020	Np001G053110
OG0002462	jg3314	Np002G076370
OG0002462	jg30636	Np004G234520
OG0002463	jg30599	Np004G234910
OG0002464	jg3088	Np002G079350
OG0002466	jg33650	Np004G191820
OG0002467	jg33613, jg25441	Np004G192320
OG0002468	jg33520	Np004G193420
OG0002469	jg11054	Np005G301260
OG0002469	jg25764	Np007G391620
OG0002470	jg25848	Np007G392600
OG0002470	jg32901	Np004G199740
OG0002472	jg25887	Np007G393040
OG0002472	jg32924	Np004G199480
OG0002473	jg25917	Np007G393530
OG0002473	jg32939	Np004G199260
OG0002474	jg11257	Np005G304050
OG0002474	jg26484	Np007G383310
OG0002475	jg11317	Np005G305090
OG0002475	jg26550	Np007G384030
OG0002476	jg6928, jg1399	Np009G432640, Np004G224230, Np007G401350, Np002G109880, Np002G110290, Np002G108830, Np007G401400
OG0002477	jg9576	Np005G276250
OG0002478	jg25522	Np007G404780
OG0002478	jg33527	Np004G193300
OG0002479	jg18584	Np006G341690
OG0002479	jg20409	Np001G035150
OG0002480	jg19346, jg17835	Np006G331070
OG0002481	jg15840	Np001G063080
OG0002482	jg19717, jg20336	Np001G033140, Np001G033130
OG0002483	jg33722	Np004G190850
OG0002484	jg22538, jg22537	Np003G157400
OG0002488	jg24500, jg26884	Np007G418260, Np007G418270, Np007G418150, Np007G418220
OG0002489	jg21904	Np001G040650
OG0002490	jg26004	Np007G395970
OG0002494	jg28313	Np007G371610
OG0002494	jg9617	Np005G276740
OG0002495	jg9550, jg9551	Np005G275890
OG0002496	jg16587	Np006G370130
OG0002497	jg22602	Np003G156460
OG0002497	jg9255	Np005G271710
OG0002498	jg9243	Np005G271620
OG0002498	jg16964	Np006G365470
OG0002499	jg6036	Np003G150290
OG0002499	jg14142	Np001G043930
OG0002500	jg27561	Np005G264460, Np007G378280
OG0002502	jg18644	Np006G340770
OG0002504	jg29359	Np004G249190
OG0002505	jg29419	Np004G248490
OG0002505	jg1057, jg1059	Np002G114670
OG0002506	jg980	Np002G115760, Np003G171450
OG0002506	jg29452	Np004G248170
OG0002508	jg13127	Np001G024780
OG0002508	jg29872	Np004G242820
OG0002509	jg13162	Np001G024470
OG0002510	jg13352	Np001G022280
OG0002511	jg13661, jg13701	Np004G213820
OG0002512	jg16060	Np001G065340
OG0002512	jg33737, jg33734, jg33729	Np004G190810
OG0002513	jg25011	Np007G411370
OG0002513	jg4246	Np003G129710
OG0002514	jg4311, jg4478	Np004G195410
OG0002515	jg4397	Np003G131670
OG0002515	jg25114	Np007G410140
OG0002516	jg9901, jg9899	Np005G280310, Np005G280330
OG0002517	jg9670	Np005G277310
OG0002517	jg22073	Np003G163760
OG0002518	jg22389	Np003G159520
OG0002518	jg9785	Np005G278950
OG0002519	jg9786	Np005G278960
OG0002520	jg22439	Np003G158550
OG0002520	jg9792	Np005G279050
OG0002521	jg5043, jg5042	Np003G138860
OG0002522	jg4773	Np003G135770
OG0002522	jg23441	Np001G004530
OG0002523	jg10879	Np005G295390
OG0002524	jg7606	Np003G181760
OG0002524	jg10247	Np005G284710
OG0002525	jg7243	Np003G176410
OG0002525	jg32215	Np004G204340
OG0002526	jg31614	Np004G214030
OG0002526	jg9948	Np005G281080
OG0002527	jg18612	Np006G322150, Np006G341070
OG0002527	jg31663	Np004G214800
OG0002528	jg27928	Np007G375180
OG0002528	jg8726	Np005G267680
OG0002529	jg8618	Np005G268930
OG0002529	jg16802	Np006G367250
OG0002530	jg16736	Np006G368020
OG0002530	jg8571	Np005G269580
OG0002531	jg8501	Np005G262240
OG0002532	jg8406	Np005G261470
OG0002533	jg8296, jg8303	Np005G260200
OG0002534	jg7228, jg7230, jg7227, jg7229	Np003G176330, Np003G176340
OG0002535	jg7579	Np003G181440
OG0002535	jg10225	Np005G284440
OG0002536	jg7665	Np003G182710
OG0002537	jg7681	Np003G182990
OG0002538	jg11390	Np005G306370
OG0002539	jg11325	Np005G305330
OG0002539	jg11326	Np005G305340, Np004G228750
OG0002540	jg11152	Np005G302750, Np005G302700, Np005G302530, Np005G302710
OG0002541	jg20228	Np006G320380
OG0002542	jg20016	Np006G323160
OG0002542	jg16211	Np001G067430
OG0002543	jg19973	Np006G323690
OG0002543	jg16169	Np001G066950
OG0002544	jg19732	Np006G326380
OG0002544	jg16031	Np001G065100
OG0002545	jg19448	Np006G329850
OG0002546	jg19462	Np006G329710, Np004G225580
OG0002547	jg15659, jg15721	Np001G061750
OG0002547	jg19430	Np006G330130
OG0002548	jg19029	Np006G335400
OG0002548	jg4101	Np003G127990
OG0002549	jg19238	Np006G332490, Np006G332550, Np001G056730
OG0002550	jg5922	Np001G043100
OG0002551	jg14446, jg16552	Np001G046370
OG0002551	jg22888	Np003G152850
OG0002553	jg23675	Np001G001680
OG0002553	jg14894	Np001G051690
OG0002554	jg23730	Np001G000900
OG0002555	jg8157	Np003G188190
OG0002555	jg28511	Np004G258550
OG0002556	jg8088	Np003G187900
OG0002556	jg28526	Np004G258380
OG0002557	jg28940	Np004G253800
OG0002557	jg18206	Np006G355200
OG0002558	jg32507, jg9749	Np005G278570
OG0002559	jg23943	Np007G424830
OG0002559	jg5292	Np003G141610
OG0002561	jg5496	Np003G143780
OG0002561	jg24116	Np007G422890
OG0002562	jg6726	Np001G015530
OG0002562	jg24381	Np007G419610
OG0002563	jg24029, jg20567, jg24391	Np007G419490
OG0002564	jg24567	Np007G417280
OG0002565	jg15177, jg18738	Np001G054710
OG0002566	jg18902	Np006G337160, Np006G337170
OG0002566	jg18900	Np010G434700, Np007G401530
OG0002567	jg30118	Np004G239960
OG0002567	jg3639	Np002G072090
OG0002568	jg3193	Np002G078080
OG0002568	jg30490	Np004G235860
OG0002569	jg3265	Np002G076970
OG0002569	jg30559	Np004G235170
OG0002570	jg30582	Np004G235040, Np002G076840
OG0002571	jg3316	Np002G076320
OG0002571	jg30639	Np004G234490
OG0002572	jg3399	Np002G075100
OG0002572	jg30708	Np004G233750
OG0002573	jg2624	Np002G085750
OG0002573	jg30990	Np004G228740
OG0002574	jg31143	Np004G208860
OG0002574	jg2441	Np002G088720
OG0002575	jg31019	Np004G227690
OG0002577	jg29097	Np006G364060
OG0002579	jg28957	Np005G305620, Np004G253660
OG0002579	jg28958	Np004G199410
OG0002580	jg18267	Np006G355950
OG0002580	jg28888	Np004G254430
OG0002581	jg28521, jg29570	Np004G258440
OG0002582	jg19281	Np006G331850
OG0002582	jg4303	Np003G130480
OG0002583	jg14810	Np001G050550
OG0002583	jg6332	Np001G011970
OG0002584	jg14511	Np001G046950
OG0002584	jg22795	Np003G153990
OG0002585	jg22906	Np003G152660
OG0002586	jg2424, jg14373	Np002G088920
OG0002587	jg30500	Np004G235750
OG0002588	jg3084	Np002G079390
OG0002588	jg30388	Np004G237070
OG0002589	jg30278	Np004G238490
OG0002589	jg2910	Np002G081980
OG0002590	jg25418	Np007G406030
OG0002590	jg33638	Np004G192020
OG0002591	jg25334	Np007G407450
OG0002591	jg33696	Np004G191180
