Orthogroup	Arabidopsis_arenosa	Arabis_alpina
OG0002660	jg7646	Aa_G522440.h1.t1
OG0002660	jg10272	Aa_G42780.h1.t1
OG0002661	jg10156	Aa_G537920.h1.t1
OG0002661	jg7505	Aa_G39350.h1.t1
OG0002662	jg32239	Aa_G260090.h1.t1
OG0002662	jg7266	Aa_G537500.h1.t1
OG0002663	jg31330	Aa_G48090.h1.t1, Aa_G48060.h1.t1
OG0002665	jg28072, jg27939	Aa_G197410.h1.t1
OG0002666	jg8686	Aa_G179580.h1.t1
OG0002668	jg8632, jg8634	Aa_G214300.h1.t1, Aa_G214290.h1.t1, Aa_G789500.h1.t1, Aa_G214270.h1.t1, Aa_G454920.h1.t1
OG0002669	jg16716	Aa_G389590.h1.t1
OG0002669	jg8558	Aa_G95180.h1.t1
OG0002670	jg16576	Aa_G537380.h1.t1
OG0002670	jg8391	Aa_G351990.h1.t1
OG0002672	jg12545	Aa_G308790.h1.t1
OG0002672	jg12546	Aa_G308810.h1.t1, Aa_G308800.h1.t1
OG0002673	jg7223	Aa_G61160.h1.t1
OG0002673	jg29948	Aa_G115570.h1.t1
OG0002674	jg7655, jg7654	Aa_G93580.h1.t1
OG0002675	jg10454	Aa_G37580.h1.t1
OG0002675	jg7804	Aa_G41970.h1.t1
OG0002676	jg11651	Aa_G435580.h1.t1, Aa_G435590.h1.t1
OG0002676	jg26880	Aa_G680650.h1.t1, Aa_G326550.h1.t1
OG0002678	jg11458	Aa_G79970.h1.t1
OG0002679	jg11311	Aa_G658530.h1.t1
OG0002679	jg26547	Aa_G423890.h1.t1
OG0002680	jg11300	Aa_G408700.h1.t1
OG0002680	jg26535	Aa_G51840.h1.t1
OG0002681	jg20042	Aa_G196850.h1.t1
OG0002681	jg16227	Aa_G33400.h1.t1
OG0002683	jg19493	Aa_G67260.h1.t1
OG0002683	jg15825	Aa_G221100.h1.t1
OG0002684	jg19446	Aa_G546870.h1.t1
OG0002684	jg15747	Aa_G461240.h1.t1
OG0002685	jg3887	Aa_G54090.h1.t1
OG0002685	jg24805	Aa_G24210.h1.t1
OG0002686	jg5420	Aa_G56520.h1.t1, Aa_G56500.h1.t1
OG0002687	jg14299	Aa_G280090.h1.t1
OG0002687	jg22979	Aa_G362150.h1.t1
OG0002688	jg14362	Aa_G699380.h1.t1
OG0002688	jg22940	Aa_G33950.h1.t1
OG0002689	jg22894	Aa_G28230.h1.t1, Aa_G28240.h1.t1
OG0002690	jg14448	Aa_G656930.h1.t1
OG0002690	jg22891	Aa_G28220.h1.t1
OG0002691	jg14677	Aa_G737490.h1.t1
OG0002691	jg23318	Aa_G75190.h1.t1
OG0002692	jg8197	Aa_G299850.h1.t1, Aa_G299850.h2.t1
OG0002692	jg28450	Aa_G745780.h1.t1
OG0002693	jg28650	Aa_G135060.h1.t1
OG0002693	jg7879	Aa_G189040.h1.t1
OG0002694	jg20764	Aa_G95890.h1.t1
OG0002694	jg28692	Aa_G134660.h1.t1
OG0002695	jg18229	Aa_G460450.h1.t1
OG0002695	jg28929	Aa_G220710.h1.t1
OG0002696	jg29137	Aa_G638120.h1.t1
OG0002697	jg24787	Aa_G24350.h1.t1
OG0002697	jg24786	Aa_G271800.h1.t1
OG0002698	jg5572	Aa_G264870.h1.t1
OG0002699	jg24168	Aa_G972820.h1.t1
OG0002699	jg5577	Aa_G192850.h1.t1
OG0002700	jg5659, jg24249	Aa_G185590.h1.t1
OG0002701	jg24669, jg21433	Aa_G78760.h1.t1
OG0002702	jg19299	Aa_G560420.h1.t1
OG0002703	jg27958, jg31567	Aa_G417030.h1.t1
OG0002704	jg18852	Aa_G531160.h1.t1
OG0002705	jg15364	Aa_G277040.h1.t1
OG0002705	jg19054	Aa_G742110.h1.t1, Aa_G594460.h1.t1
OG0002706	jg3635	Aa_G145400.h1.t1
OG0002706	jg30121	Aa_G65540.h1.t1
OG0002707	jg2980	Aa_G303470.h1.t1
OG0002707	jg30320	Aa_G557400.h1.t1
OG0002708	jg3194	Aa_G348680.h1.t1
OG0002708	jg30491	Aa_G628500.h1.t1
OG0002709	jg3356	Aa_G447420.h1.t1
OG0002710	jg30847	Aa_G121900.h1.t1
OG0002710	jg2768	Aa_G297530.h1.t1
OG0002711	jg2634	Aa_G189560.h1.t1
OG0002711	jg30970	Aa_G274010.h1.t1
OG0002712	jg31157	Aa_G596320.h1.t1
OG0002713	jg2437	Aa_G159500.h1.t1
OG0002714	jg12901	Aa_G623690.h1.t1
OG0002715	jg12961	Aa_G640080.h1.t1
OG0002716	jg29421	Aa_G318530.h1.t1
OG0002716	jg29420	Aa_G318550.h1.t1
OG0002717	jg5462	Aa_G539800.h1.t1
OG0002717	jg3252	Aa_G410830.h1.t1
OG0002718	jg5567	Aa_G264800.h1.t1
OG0002719	jg6344, jg6343, jg6345	Aa_G719360.h1.t1
OG0002720	jg14973	Aa_G434320.h1.t1
OG0002721	jg14776	Aa_G97820.h1.t1
OG0002722	jg2508	Aa_G317480.h1.t1
OG0002722	jg2480	Aa_G305300.h1.t1
OG0002723	jg3482	Aa_G197880.h1.t1
OG0002723	jg30782	Aa_G637380.h1.t1
OG0002724	jg3302	Aa_G111180.h1.t1
OG0002725	jg25280	Aa_G378970.h1.t1
OG0002725	jg25279	Aa_G378980.h1.t1
OG0002726	jg25587	Aa_G471390.h1.t1
OG0002727	jg33397	Aa_G219720.h1.t1
OG0002727	jg25671	Aa_G223450.h1.t1
OG0002728	jg33084	Aa_G362400.h1.t1
OG0002728	jg26053	Aa_G240020.h1.t1
OG0002729	jg33220	Aa_G563580.h1.t1
OG0002731	jg26473	Aa_G96550.h1.t1
OG0002731	jg11248	Aa_G31220.h1.t1
OG0002732	jg33388	Aa_G364670.h1.t1
OG0002733	jg33034, jg33030	Aa_G95980.h1.t1
OG0002734	jg18562	Aa_G538650.h1.t1, Aa_G229260.h1.t1
OG0002736	jg18964	Aa_G150860.h1.t1
OG0002736	jg15348	Aa_G266050.h1.t1
OG0002737	jg19347	Aa_G281310.h1.t1
OG0002737	jg15614	Aa_G373080.h1.t1
OG0002739	jg14856	Aa_G529900.h1.t1
OG0002739	jg23637	Aa_G383000.h1.t1
OG0002741	jg2420	Aa_G110410.h1.t1
OG0002743	jg9015	Aa_G258450.h1.t1
OG0002744	jg29418	Aa_G318580.h1.t1, Aa_G446500.h1.t1
OG0002745	jg29618	Aa_G338940.h1.t1
OG0002745	jg28425	Aa_G94610.h1.t1
OG0002746	jg29855	Aa_G569510.h1.t1
OG0002746	jg13149	Aa_G480470.h1.t1
OG0002747	jg25648, jg2284, jg2285	Aa_G241950.h1.t1
OG0002748	jg4796	Aa_G309200.h1.t1
OG0002748	jg23471	Aa_G21030.h1.t1
OG0002750	jg2183	Aa_G278940.h1.t1
OG0002751	jg9334	Aa_G301210.h1.t1
OG0002753	jg9604	Aa_G18410.h1.t1
OG0002753	jg28290	Aa_G627440.h1.t1
OG0002754	jg28223	Aa_G228570.h1.t1
OG0002757	jg27664	Aa_G110360.h1.t1
OG0002758	jg27780	Aa_G70090.h1.t1
OG0002758	jg8846	Aa_G723200.h1.t1
OG0002759	jg11078	Aa_G616000.h1.t1
OG0002760	jg18655	Aa_G52080.h1.t1
OG0002761	jg7392, jg1060, jg7320, jg1021, jg1024, jg1023	Aa_G5900.h1.t1, Aa_G11190.h1.t1
OG0002762	jg766	Aa_G706910.h1.t1
OG0002762	jg29598	Aa_G594250.h1.t1
OG0002763	jg29978	Aa_G368720.h1.t1
OG0002764	jg29838	Aa_G118630.h1.t1
OG0002764	jg13167	Aa_G281920.h1.t1
OG0002765	jg4688	Aa_G210630.h1.t1
OG0002766	jg12238	Aa_G505930.h1.t1
OG0002767	jg29735	Aa_G292000.h1.t1
OG0002768	jg22546	Aa_G22100.h1.t1
OG0002768	jg9828	Aa_G115130.h1.t1
OG0002769	jg24869	Aa_G403570.h1.t1, Aa_G403590.h1.t1
OG0002769	jg24867, jg24868	Aa_G403580.h1.t1
OG0002770	jg21732	Aa_G292910.h1.t1
OG0002771	jg4836	Aa_G579960.h1.t1
OG0002771	jg23518	Aa_G585350.h1.t1
OG0002772	jg23373	Aa_G76140.h1.t1
OG0002772	jg4741	Aa_G130450.h1.t1
OG0002773	jg23112, jg22829	Aa_G583380.h1.t1
OG0002774	jg20646	Aa_G362970.h1.t1
OG0002775	jg10566	Aa_G204050.h1.t1
OG0002775	jg20655	Aa_G123670.h1.t1
OG0002776	jg10408	Aa_G398670.h1.t1
OG0002777	jg10364	Aa_G213420.h1.t1
OG0002779	jg32078	Aa_G545120.h1.t1, Aa_G27130.h1.t1
OG0002780	jg32276	Aa_G514200.h1.t1
OG0002781	jg16733	Aa_G671720.h1.t1
OG0002781	jg8568	Aa_G661970.h1.t1
OG0002783	jg16536, jg8358, jg1110	Aa_G314660.h1.t1
OG0002785	jg11929	Aa_G70840.h1.t1
OG0002785	jg27217	Aa_G194470.h1.t1
OG0002786	jg27182	Aa_G116390.h1.t1, Aa_G611590.h1.t1
OG0002787	jg11969	Aa_G44170.h1.t1
OG0002788	jg26564	Aa_G312930.h1.t1
OG0002789	jg26516	Aa_G265560.h1.t1
OG0002789	jg11281	Aa_G562250.h1.t1
OG0002790	jg26460	Aa_G326770.h1.t1
OG0002791	jg26362	Aa_G171720.h1.t1
OG0002793	jg20107	Aa_G178000.h1.t1
OG0002793	jg16285	Aa_G2510.h1.t1
OG0002794	jg16133	Aa_G48650.h1.t1
OG0002795	jg16089	Aa_G77400.h1.t1
OG0002796	jg19693, jg19697	Aa_G909880.h2.t1, Aa_G909880.h3.t1, Aa_G909880.h1.t1, Aa_G909880.h4.t1, Aa_G89290.h1.t1
OG0002797	jg15801	Aa_G494420.h1.t1
OG0002798	jg19466	Aa_G145760.h1.t1
OG0002798	jg15753	Aa_G401960.h1.t1
OG0002800	jg4105	Aa_G520030.h1.t1
OG0002800	jg2325	Aa_G509370.h1.t1, Aa_G509360.h1.t1
OG0002801	jg14003, jg13978	Aa_G252740.h1.t1
OG0002801	jg5946	Aa_G646640.h1.t1
OG0002802	jg14053	Aa_G337610.h1.t1
OG0002803	jg14504	Aa_G88970.h1.t1
OG0002803	jg22804	Aa_G246270.h1.t1
OG0002804	jg23684	Aa_G649300.h1.t1
OG0002805	jg29080	Aa_G275890.h1.t1
OG0002806	jg8074	Aa_G46840.h1.t1
OG0002807	jg7905	Aa_G189190.h1.t1
OG0002808	jg18315	Aa_G243610.h1.t1
OG0002808	jg28850	Aa_G235360.h1.t1
OG0002809	jg18196	Aa_G167520.h1.t1
OG0002810	jg29015	Aa_G22550.h1.t1
OG0002810	jg18130	Aa_G359790.h1.t1
OG0002811	jg17919, jg17920	Aa_G768990.h1.t1
OG0002812	jg29196	Aa_G368400.h1.t1
OG0002813	jg23925	Aa_G52700.h1.t1
OG0002813	jg5258	Aa_G258170.h1.t1
OG0002814	jg5386	Aa_G421090.h1.t1
OG0002814	jg24025	Aa_G71610.h1.t1
OG0002815	jg24169	Aa_G746170.h1.t1
OG0002817	jg5693	Aa_G449390.h1.t1
OG0002818	jg24394	Aa_G4750.h1.t1
OG0002819	jg5754	Aa_G83650.h1.t1
OG0002819	jg24550	Aa_G524330.h1.t1, Aa_G524330.h2.t1
OG0002820	jg24586, jg24587	Aa_G49890.h1.t1, Aa_G49870.h1.t1, Aa_G49900.h1.t1
OG0002821	jg24633	Aa_G47060.h1.t1
OG0002822	jg24339, jg32526	Aa_G653020.h1.t1
OG0002823	jg15199	Aa_G100060.h1.t1
OG0002823	jg18756	Aa_G282190.h1.t1
OG0002824	jg15327	Aa_G582260.h1.t1
OG0002824	jg18949	Aa_G115320.h1.t1
OG0002825	jg3744	Aa_G85640.h1.t1, Aa_G497450.h1.t1
OG0002825	jg30035	Aa_G317070.h1.t1
OG0002826	jg3668	Aa_G293590.h1.t1
OG0002827	jg30272	Aa_G188640.h1.t1
OG0002827	jg2900	Aa_G187260.h1.t1
OG0002828	jg30275	Aa_G528310.h1.t1
OG0002828	jg2905	Aa_G187310.h1.t1
OG0002829	jg2967	Aa_G428870.h1.t1
OG0002830	jg3109	Aa_G548300.h1.t1, Aa_G548320.h1.t1
OG0002830	jg30407	Aa_G548310.h1.t1, Aa_G548310.h2.t1
OG0002831	jg3128	Aa_G64520.h1.t1
OG0002832	jg30594	Aa_G148860.h1.t1
OG0002832	jg3286	Aa_G315420.h1.t1
OG0002833	jg30595	Aa_G148870.h1.t1
OG0002833	jg3287	Aa_G315410.h1.t1
OG0002834	jg30956	Aa_G562070.h1.t1
OG0002834	jg2639	Aa_G189620.h1.t1
OG0002835	jg2503	Aa_G733640.h1.t1
OG0002835	jg31124	Aa_G92140.h1.t1
OG0002836	jg31156	Aa_G596330.h1.t1
OG0002837	jg2408	Aa_G81860.h1.t1
OG0002837	jg31175	Aa_G442220.h1.t1
OG0002838	jg21641	Aa_G165320.h1.t1
OG0002840	jg8388	Aa_G351950.h1.t1
OG0002840	jg16572	Aa_G287860.h1.t1
OG0002841	jg18318	Aa_G243570.h1.t1
OG0002841	jg28848	Aa_G235340.h1.t1
OG0002842	jg13727, jg28639	Aa_G617740.h1.t1
OG0002844	jg5314	Aa_G500030.h1.t1, Aa_G500070.h1.t1, Aa_G500080.h1.t1, Aa_G500050.h1.t1, Aa_G644350.h1.t1, Aa_G500060.h1.t1
OG0002845	jg5733	Aa_G126170.h1.t1
OG0002846	jg21592, jg21593, jg14640	Aa_G500500.h1.t1, Aa_G576490.h1.t1
OG0002847	jg33796	Aa_G205650.h1.t1
OG0002848	jg6309	Aa_G45400.h1.t1
OG0002848	jg14781, jg21514	Aa_G315150.h1.t1
OG0002849	jg14768	Aa_G102520.h1.t1
OG0002849	jg6284	Aa_G46020.h1.t1
OG0002850	jg23122	Aa_G435200.h1.t1
OG0002851	jg6217	Aa_G578250.h1.t1
OG0002851	jg14710	Aa_G106900.h1.t1
OG0002852	jg6208	Aa_G143190.h1.t1
OG0002853	jg23129	Aa_G435130.h1.t1
OG0002854	jg22793	Aa_G148040.h1.t1
OG0002854	jg16801, jg16800	Aa_G148030.h1.t1
OG0002855	jg23958	Aa_G326920.h1.t1
OG0002855	jg22783	Aa_G147910.h1.t1
OG0002856	jg14517	Aa_G41610.h1.t1
OG0002856	jg22779	Aa_G93990.h1.t1
OG0002858	jg14760	Aa_G102600.h1.t1
OG0002858	jg14759	Aa_G102610.h1.t1
OG0002859	jg14398	Aa_G620110.h1.t1
OG0002860	jg27671	Aa_G110320.h1.t1
OG0002862	jg3095	Aa_G824370.h1.t1
OG0002863	jg3689	Aa_G21660.h1.t1, Aa_G497210.h1.t1
OG0002864	jg25328	Aa_G176120.h1.t1
OG0002865	jg33670	Aa_G793790.h1.t1
OG0002865	jg25370	Aa_G327440.h1.t1
OG0002866	jg25402	Aa_G237710.h1.t1
OG0002867	jg25414	Aa_G237600.h1.t1
OG0002867	jg33643	Aa_G118320.h1.t1
OG0002868	jg25589, jg17500	Aa_G471380.h1.t1
OG0002869	jg26209	Aa_G250590.h1.t1
OG0002871	jg27548	Aa_G675120.h1.t1
OG0002871	jg27549	Aa_G675130.h1.t1
OG0002872	jg27754	Aa_G323550.h1.t1
OG0002873	jg9385	Aa_G156060.h1.t1
OG0002873	jg28061	Aa_G185870.h1.t1
OG0002874	jg28324	Aa_G601330.h1.t1
OG0002874	jg9623	Aa_G442820.h1.t1
OG0002876	jg17711, jg17713	Aa_G634480.h1.t1
OG0002876	jg33038	Aa_G95950.h1.t1
OG0002877	jg15440	Aa_G650980.h1.t1
OG0002877	jg19126	Aa_G509550.h1.t1
OG0002878	jg19333	Aa_G401760.h1.t1
OG0002878	jg15609	Aa_G654530.h1.t1
OG0002879	jg15675	Aa_G238650.h1.t1
OG0002879	jg19413	Aa_G124060.h1.t1
OG0002880	jg15746	Aa_G461250.h1.t1
OG0002881	jg20295, jg15795	Aa_G317280.h1.t1
OG0002885	jg25779	Aa_G20370.h1.t1
OG0002886	jg5457, jg5459, jg5461	Aa_G96730.h1.t1
OG0002887	jg5283	Aa_G569220.h1.t1
OG0002890	jg28288	Aa_G194650.h1.t1
OG0002890	jg9600	Aa_G44530.h1.t1
OG0002891	jg16850	Aa_G166900.h1.t1
OG0002891	jg9365	Aa_G678150.h1.t1
OG0002892	jg17067	Aa_G373680.h1.t1
OG0002892	jg9201	Aa_G325010.h1.t1
OG0002893	jg9187	Aa_G315010.h1.t1
OG0002893	jg17090	Aa_G87320.h1.t1, Aa_G87310.h1.t1
OG0002894	jg14149	Aa_G192400.h1.t1
OG0002894	jg9126	Aa_G153930.h1.t1
OG0002895	jg17229	Aa_G480900.h1.t1
OG0002895	jg9093	Aa_G661840.h1.t1
OG0002896	jg9002	Aa_G214700.h1.t1
OG0002896	jg27472	Aa_G105060.h1.t1
OG0002897	jg8877	Aa_G238280.h1.t1
OG0002897	jg27747	Aa_G313580.h1.t1
OG0002898	jg25731	Aa_G695260.h1.t1
OG0002899	jg18677	Aa_G502550.h1.t1, Aa_G542330.h1.t1, Aa_G542330.h2.t1, Aa_G502550.h2.t1
OG0002900	jg18699	Aa_G24750.h1.t1
OG0002901	jg29469	Aa_G545760.h1.t1
OG0002902	jg768	Aa_G35690.h1.t1
OG0002902	jg29591	Aa_G469930.h1.t1
OG0002903	jg30001, jg30004, jg30003	Aa_G121100.h1.t1, Aa_G125970.h1.t1
OG0002904	jg12992	Aa_G609680.h1.t1
OG0002905	jg13580	Aa_G768640.h1.t1
OG0002906	jg506	Aa_G234520.h1.t1
OG0002906	jg12754	Aa_G668820.h1.t1
OG0002907	jg22645	Aa_G607620.h1.t1
OG0002907	jg9877	Aa_G760.h1.t1
OG0002908	jg22703	Aa_G274210.h1.t1
OG0002909	jg25000	Aa_G137140.h1.t1
OG0002909	jg4225	Aa_G331850.h1.t1
OG0002910	jg4407	Aa_G414810.h1.t1
OG0002910	jg25117	Aa_G397560.h1.t1
OG0002911	jg25196	Aa_G40460.h1.t1
OG0002912	jg22134	Aa_G82300.h1.t1
OG0002913	jg22253	Aa_G432980.h1.t1
OG0002914	jg22450, jg9798	Aa_G537130.h1.t1
OG0002915	jg22709, jg22722	Aa_G31600.h1.t1, Aa_G31480.h1.t1
OG0002916	jg31270, jg31247	Aa_G415680.h1.t1, Aa_G61830.h1.t1
OG0002917	jg6513	Aa_G423110.h1.t1
OG0002918	jg6165	Aa_G97860.h1.t1
OG0002918	jg4672	Aa_G319220.h1.t1
OG0002919	jg4617	Aa_G76400.h1.t1
OG0002920	jg23160	Aa_G131120.h1.t1
OG0002920	jg4552	Aa_G564970.h1.t1
OG0002921	jg10884	Aa_G96180.h1.t1
OG0002921	jg20300	Aa_G162890.h1.t1
OG0002923	jg10398, jg10399	Aa_G573550.h1.t1
OG0002924	jg7620	Aa_G35080.h1.t1
OG0002924	jg10252	Aa_G585470.h1.t1
OG0002925	jg7590	Aa_G225570.h1.t1
OG0002925	jg10233	Aa_G19970.h1.t1
OG0002926	jg7395	Aa_G380500.h1.t1, Aa_G488650.h1.t1
OG0002927	jg7333	Aa_G294870.h1.t1
OG0002927	jg32038	Aa_G433780.h1.t1
OG0002928	jg32099	Aa_G377020.h1.t1
OG0002928	jg2806	Aa_G245800.h1.t1
OG0002929	jg32162	Aa_G507070.h1.t1
OG0002929	jg30793	Aa_G292660.h1.t1
OG0002930	jg18491	Aa_G438720.h1.t1
OG0002931	jg8788	Aa_G590220.h1.t1
OG0002932	jg8635	Aa_G214240.h1.t1
OG0002932	jg16812	Aa_G544880.h1.t1
OG0002933	jg8597, jg1112	Aa_G688260.h1.t1
OG0002933	jg16765	Aa_G288640.h1.t1
OG0002934	jg8548	Aa_G237360.h1.t1
OG0002934	jg16697	Aa_G224800.h1.t1
OG0002935	jg8386	Aa_G351930.h1.t1
OG0002936	jg8378	Aa_G714490.h1.t1
OG0002938	jg8319	Aa_G650420.h1.t1
OG0002938	jg16501	Aa_G36480.h1.t1
OG0002939	jg7095, jg7150, jg7152, jg7089, jg7093	Aa_G12630.h1.t1
OG0002940	jg18522	Aa_G200500.h1.t1, Aa_G314200.h1.t1
OG0002942	jg11378	Aa_G191150.h1.t1
OG0002942	jg26636	Aa_G92480.h1.t1
OG0002943	jg12733, jg12736	Aa_G298310.h1.t1
OG0002944	jg16323	Aa_G167810.h1.t1
OG0002944	jg20156	Aa_G226210.h1.t1
OG0002945	jg30058	Aa_G42480.h1.t1
OG0002946	jg20035	Aa_G536060.h1.t1
OG0002946	jg16220	Aa_G128080.h1.t1
OG0002947	jg19853	Aa_G175340.h1.t1
OG0002948	jg19803	Aa_G1015950.h1.t1
OG0002949	jg19801	Aa_G288440.h1.t1
OG0002950	jg23794	Aa_G113750.h1.t1
OG0002950	jg15032	Aa_G122720.h1.t1
OG0002951	jg19735	Aa_G831400.h1.t1
OG0002952	jg19704	Aa_G284460.h1.t1
OG0002952	jg16011	Aa_G323010.h1.t1
OG0002953	jg19684	Aa_G125280.h1.t1
OG0002953	jg16004	Aa_G451500.h1.t1
OG0002954	jg16001	Aa_G451540.h1.t1
OG0002954	jg19675	Aa_G125330.h1.t1
OG0002955	jg3870	Aa_G54040.h1.t1
OG0002955	jg24807	Aa_G24190.h1.t1
OG0002956	jg5980	Aa_G444240.h1.t1
OG0002957	jg14333	Aa_G653000.h1.t1
OG0002957	jg22967	Aa_G234790.h1.t1
OG0002959	jg4864	Aa_G159120.h1.t1
OG0002959	jg23537	Aa_G37280.h1.t1
OG0002960	jg23644	Aa_G383070.h1.t1
OG0002961	jg23738	Aa_G43720.h1.t1
OG0002962	jg31399, jg31398	Aa_G1060280.h2.t1, Aa_G1060280.h1.t1
OG0002963	jg28510	Aa_G290680.h1.t1
OG0002965	jg20772	Aa_G215340.h1.t1
OG0002965	jg28696	Aa_G134630.h1.t1
OG0002966	jg28712	Aa_G134480.h1.t1
OG0002966	jg20785	Aa_G89500.h1.t1
OG0002967	jg20806	Aa_G89700.h1.t1
OG0002967	jg28732	Aa_G400440.h1.t1
OG0002968	jg28734	Aa_G400470.h1.t1
OG0002968	jg20809	Aa_G89740.h1.t1
OG0002969	jg28770	Aa_G38830.h1.t1
OG0002969	jg18431	Aa_G208730.h1.t1
OG0002970	jg18416	Aa_G363590.h1.t1
OG0002970	jg28782	Aa_G38940.h1.t1
OG0002971	jg28780	Aa_G38930.h1.t1
OG0002971	jg18417	Aa_G363570.h1.t1
OG0002972	jg28851	Aa_G235370.h1.t1
OG0002972	jg18314	Aa_G243620.h1.t1
OG0002973	jg28968	Aa_G751990.h1.t1
OG0002974	jg29115	Aa_G257630.h1.t1
OG0002975	jg9106	Aa_G404980.h1.t1
OG0002975	jg17202, jg17214	Aa_G480940.h1.t1
OG0002976	jg5272	Aa_G258030.h1.t1
OG0002976	jg23936	Aa_G451730.h1.t1
OG0002977	jg23942	Aa_G553360.h1.t1
OG0002977	jg5291	Aa_G7840.h1.t1
OG0002978	jg22802	Aa_G246300.h1.t1
OG0002978	jg4935	Aa_G412800.h1.t1
OG0002979	jg22370	Aa_G59070.h1.t1
OG0002979	jg9779	Aa_G86690.h1.t1
OG0002980	jg6650	Aa_G502250.h1.t1
OG0002981	jg24547, jg5757	Aa_G163050.h1.t1
OG0002982	jg18762	Aa_G282240.h1.t1
OG0002982	jg15200	Aa_G100050.h1.t1
OG0002983	jg18805	Aa_G758490.h1.t1
OG0002983	jg15243	Aa_G211600.h1.t1
OG0002984	jg18811	Aa_G409380.h1.t1
OG0002985	jg18861	Aa_G457140.h1.t1
OG0002985	jg15270	Aa_G14130.h1.t1
OG0002986	jg5033	Aa_G663530.h1.t1
OG0002987	jg30101	Aa_G148280.h1.t1
OG0002988	jg3199	Aa_G198450.h1.t1
OG0002988	jg30496	Aa_G544330.h1.t1
OG0002990	jg31168	Aa_G442270.h1.t1
OG0002990	jg2419	Aa_G110400.h1.t1
OG0002991	jg9914, jg9915	Aa_G29790.h1.t1, Aa_G29780.h1.t1
OG0002993	jg29328, jg33147	Aa_G516390.h1.t1
OG0002995	jg10535	Aa_G245350.h1.t1, Aa_G245360.h1.t1
OG0002996	jg6550	Aa_G40980.h1.t1
OG0002996	jg6549	Aa_G40990.h1.t1
OG0002997	jg6869, jg6868	Aa_G90310.h1.t1
OG0002998	jg4515	Aa_G566920.h1.t1
OG0002998	jg25176	Aa_G40660.h1.t1
OG0002999	jg4300	Aa_G170420.h1.t1
OG0003000	jg23066	Aa_G620760.h1.t1
OG0003001	jg23175	Aa_G315930.h1.t1
OG0003001	jg4548	Aa_G244260.h1.t1
OG0003002	jg14332	Aa_G653010.h1.t1
OG0003002	jg22968	Aa_G139240.h1.t1
OG0003003	jg30260	Aa_G495500.h1.t1
OG0003004	jg33553	Aa_G74190.h1.t1
OG0003004	jg25499	Aa_G1510.h1.t1
OG0003005	jg11098	Aa_G493300.h1.t1
OG0003006	jg11046	Aa_G461370.h1.t1
OG0003006	jg25774	Aa_G20410.h1.t1
OG0003007	jg11025	Aa_G380690.h1.t1
OG0003007	jg25776	Aa_G20400.h1.t1
OG0003008	jg32956	Aa_G161190.h1.t1
OG0003008	jg25951	Aa_G82140.h1.t1
OG0003009	jg26102	Aa_G164410.h1.t1
OG0003009	jg33116	Aa_G92550.h1.t1
OG0003010	jg33256	Aa_G431650.h1.t1
OG0003010	jg26245	Aa_G133290.h1.t1
OG0003013	jg27774	Aa_G70120.h1.t1
OG0003013	jg8851	Aa_G180350.h1.t1, Aa_G472290.h1.t1
OG0003014	jg7308, jg27935, jg7305	Aa_G197430.h1.t1
OG0003015	jg28167	Aa_G726610.h1.t1
OG0003016	jg33327	Aa_G611060.h1.t1
OG0003016	jg26307	Aa_G497600.h1.t1
OG0003017	jg15808	Aa_G345810.h1.t1
OG0003017	jg33316	Aa_G225010.h1.t1
OG0003018	jg15456	Aa_G507220.h1.t1
OG0003018	jg19155, jg19113	Aa_G358190.h1.t1
OG0003019	jg25520	Aa_G1330.h1.t1
OG0003020	jg19750	Aa_G595220.h1.t1
OG0003020	jg16039	Aa_G132630.h1.t1
OG0003021	jg1959, jg1957, jg1962	Aa_G32430.h1.t1
OG0003023	jg25802	Aa_G71200.h1.t1
OG0003025	jg9898	Aa_G29630.h1.t1
OG0003028	jg8524, jg28036, jg7594, jg7593, jg7595	Aa_G294510.h1.t1, Aa_G653490.h1.t1
OG0003029	jg20194, jg12207, jg17387	Aa_G456100.h1.t1
OG0003030	jg21834	Aa_G813400.h1.t1, Aa_G715520.h1.t1
OG0003030	jg7079	Aa_G208050.h1.t1
OG0003033	jg9554	Aa_G182730.h1.t1
OG0003036	jg8939	Aa_G570540.h1.t1
OG0003037	jg8866	Aa_G385170.h1.t1
OG0003038	jg18696	Aa_G24780.h1.t1
OG0003039	jg1020	Aa_G192540.h1.t1
OG0003040	jg1007	Aa_G5870.h1.t1
OG0003040	jg1006	Aa_G182440.h1.t1
OG0003041	jg29471	Aa_G353490.h1.t1
OG0003042	jg13546	Aa_G34180.h1.t1
OG0003043	jg1866, jg12047	Aa_G474670.h1.t1
OG0003044	jg29670	Aa_G366100.h1.t1
OG0003044	jg636	Aa_G262920.h1.t1
OG0003045	jg25145	Aa_G5500.h1.t1
OG0003046	jg22063	Aa_G198240.h1.t1
OG0003047	jg23422	Aa_G51590.h1.t1
OG0003048	jg4713	Aa_G210860.h1.t1
OG0003049	jg10857	Aa_G73680.h1.t1
OG0003049	jg20338	Aa_G213780.h1.t1
OG0003050	jg7611	Aa_G35090.h1.t1
OG0003051	jg10226	Aa_G20070.h1.t1
OG0003051	jg7580	Aa_G475360.h1.t1
OG0003052	jg7273	Aa_G3350.h1.t1
OG0003052	jg32134	Aa_G554690.h1.t1
OG0003053	jg7038	Aa_G151070.h1.t1
OG0003053	jg18153	Aa_G287790.h1.t1
