Orthogroup	Arabidopsis_arenosa	Brassica_oleracea
OG0004176	jg18940	XP_013635930.1, XP_013626547.1
OG0004178	jg30112	XP_013604405.1, XP_013604601.1
OG0004179	jg30423, jg30424	XP_013603569.1, XP_013638886.1
OG0004180	jg13272, jg30534	XP_013597351.1, XP_013584395.1
OG0004181	jg30616	XP_013587712.1
OG0004182	jg2833	XP_013620326.1, XP_013592871.1
OG0004183	jg10019	XP_013602943.1, XP_013597815.1, XP_013606171.1
OG0004184	jg10007	XP_013604671.1, XP_013597152.1, XP_013599503.1
OG0004185	jg9989	XP_013593838.1, XP_013600407.1, XP_013605916.1
OG0004186	jg12555, jg7217	XP_013626735.1, XP_013608972.1
OG0004187	jg9956	XP_013596737.1, XP_013590543.1, XP_013605447.1
OG0004188	jg22534, jg21879	XP_013618841.1
OG0004190	jg29698	XP_013602816.1, XP_013602269.1, XP_013583723.1
OG0004192	jg31680	XP_013604417.1, XP_013605002.1
OG0004193	jg5435	XP_013619485.1, XP_013610478.1
OG0004194	jg5453	XP_013610844.1, XP_013628190.1
OG0004195	jg5554, jg7040, jg5555	XP_013612089.1, XP_013621793.1
OG0004196	jg6613	XP_013598189.1, XP_013618676.1
OG0004197	jg4526, jg4527	XP_013609484.1, XP_013618813.1, XP_013626872.1
OG0004198	jg6486	XP_013597925.1, XP_013597922.1
OG0004201	jg6186	XP_013610924.1
OG0004203	jg33427	XP_013622001.1, XP_013618121.1
OG0004204	jg23214	XP_013630135.1
OG0004205	jg22768	XP_013628803.1, XP_013628807.1, XP_013606418.1
OG0004206	jg14812	XP_013603263.1
OG0004207	jg14339	XP_013627823.1
OG0004208	jg3020, jg7261	XP_013590588.1
OG0004209	jg2777	XP_013592444.1, XP_013619969.1, XP_013591283.1
OG0004210	jg2793	XP_013595963.1, XP_013614794.1, XP_013592022.1, XP_013587921.1
OG0004211	jg2834	XP_013589949.1
OG0004212	jg3447	XP_013591579.1, XP_013620924.1, XP_013591752.1
OG0004213	jg3076	XP_013620549.1, XP_013591195.1, XP_013588111.1
OG0004214	jg2964, jg18182, jg18181	XP_013619481.1, XP_013615925.1, XP_013588076.1
OG0004215	jg3511	XP_013590351.1
OG0004216	jg3688	XP_013590930.1, XP_013590742.1, XP_013619321.1
OG0004217	jg25226	XP_013584804.1, XP_013584194.1, XP_013628743.1, XP_013605540.1
OG0004218	jg25561, jg12054, jg12085	XP_013627392.1, XP_013638698.1
OG0004219	jg25599	XP_013584331.1, XP_013623458.1, XP_013584129.1
OG0004220	jg25640	XP_013636756.1, XP_013628987.1, XP_013586167.1
OG0004221	jg10612	XP_013624451.1
OG0004222	jg25941	XP_013608889.1, XP_013584001.1
OG0004223	jg26037	XP_013615388.1, XP_013622795.1, XP_013622983.1
OG0004224	jg26066	XP_013623011.1, XP_013608466.1, XP_013586368.1
OG0004225	jg26103	XP_013638501.1, XP_013622734.1, XP_013618462.1
OG0004226	jg26299	XP_013607928.1, XP_013638597.1, XP_013621944.1
OG0004227	jg26369	XP_013625718.1, XP_013638842.1
OG0004228	jg26370	XP_013626692.1, XP_013585029.1, XP_013589017.1
OG0004229	jg26450	XP_013615501.1
OG0004230	jg26466	XP_013607554.1, XP_013628371.1, XP_013585470.1
OG0004231	jg26520	XP_013625836.1, XP_013635805.1, XP_013583681.1
OG0004232	jg26610	XP_013631692.1, XP_013636890.1
OG0004233	jg26640	XP_013596387.1, XP_013626743.1, XP_013587170.1
OG0004234	jg27931	XP_013597192.1, XP_013610365.1, XP_013627198.1
OG0004235	jg28093	XP_013629796.1, XP_013615462.1
OG0004236	jg9544	XP_013599064.1
OG0004237	jg12031	XP_013588228.1
OG0004238	jg33774	XP_013588686.1, XP_013632114.1, XP_013590081.1, XP_013622294.1
OG0004239	jg33757	XP_013629241.1
OG0004240	jg33636	XP_013588058.1, XP_013591757.1, XP_013623149.1
OG0004241	jg30250	XP_013636281.1, XP_013621909.1
OG0004241	jg33600	XP_013592735.1
OG0004242	jg33548	XP_013592409.1, XP_013592129.1, XP_013613489.1
OG0004243	jg33525	XP_013629699.1, XP_013592097.1, XP_013592315.1
OG0004244	jg33278	XP_013591056.1, XP_013584840.1, XP_013627057.1
OG0004245	jg25934, jg13532	XP_013615701.1, XP_013588311.1
OG0004246	jg32897	XP_013590562.1, XP_013598914.1
OG0004248	jg24613	XP_013623370.1
OG0004249	jg6497	XP_013610900.1, XP_013597499.1
OG0004250	jg3717, jg8187	XP_013635166.1, XP_013591454.1
OG0004251	jg15750	XP_013634041.1, XP_013602949.1, XP_013590585.1
OG0004253	jg1905	XP_013636937.1
OG0004254	jg4319, jg16221	XP_013605040.1
OG0004255	jg16300	XP_013636366.1, XP_013604904.1
OG0004256	jg4097	XP_013623743.1
OG0004256	jg4098	XP_013623744.1
OG0004257	jg19611	XP_013623991.1
OG0004259	jg22185	XP_013585374.1
OG0004262	jg514, jg517, jg513, jg550	XP_013610417.1
OG0004263	jg16775, jg16774, jg16770	XP_013603739.1
OG0004264	jg18525	XP_013635010.1
OG0004265	jg31305	XP_013614712.1
OG0004266	jg22294	XP_013622039.1, XP_013623876.1
OG0004269	jg6754	XP_013607644.1
OG0004275	jg9531	XP_013602636.1, XP_013583332.1, XP_013595540.1
OG0004276	jg13217, jg28081	XP_013637220.1
OG0004277	jg9390	XP_013606073.1, XP_013598520.1
OG0004278	jg9286	XP_013623127.1, XP_013637601.1
OG0004279	jg9264	XP_013627406.1, XP_013596764.1, XP_013591387.1
OG0004280	jg9063	XP_013601429.1, XP_013598439.1
OG0004281	jg8968	XP_013584346.1, XP_013596513.1, XP_013626599.1
OG0004282	jg8893	XP_013599663.1, XP_013622408.1, XP_013593652.1
OG0004283	jg8833	XP_013627252.1, XP_013624884.1, XP_013596449.1, XP_013620327.1
OG0004284	jg31742, jg31743	XP_013586699.1
OG0004285	jg31861	XP_013600050.1, XP_013585474.1, XP_013637970.1
OG0004286	jg1437, jg1438	XP_013613581.1
OG0004287	jg12924	XP_013596551.1, XP_013621400.1, XP_013607853.1
OG0004288	jg13070	XP_013619348.1, XP_013596699.1, XP_013596000.1, XP_013607104.1
OG0004289	jg13219	XP_013616617.1, XP_013593948.1, XP_013610410.1
OG0004290	jg13449	XP_013612900.1
OG0004291	jg20313	XP_013626379.1
OG0004292	jg13615	XP_013619355.1, XP_013596796.1, XP_013609948.1
OG0004294	jg19567	XP_013636603.1, XP_013637533.1
OG0004295	jg19395	XP_013626285.1, XP_013634819.1, XP_013637035.1
OG0004296	jg24936	XP_013583545.1, XP_013603799.1, XP_013629974.1
OG0004297	jg25070	XP_013628413.1, XP_013624032.1, XP_013586958.1
OG0004298	jg25137	XP_013587092.1, XP_013622662.1, XP_013586295.1
OG0004299	jg21744	XP_013616171.1, XP_013622192.1, XP_013606608.1
OG0004301	jg1918, jg21791	XP_013628653.1
OG0004302	jg21830	XP_013618507.1, XP_013622693.1, XP_013611555.1
OG0004303	jg9800	XP_013600417.1
OG0004304	jg22702	XP_013620059.1, XP_013629231.1, XP_013611386.1
OG0004305	jg6531	XP_013598679.1, XP_013606491.1
OG0004306	jg5158	XP_013606814.1, XP_013630111.1, XP_013621111.1
OG0004307	jg25451, jg5026	XP_013613141.1, XP_013630678.1
OG0004308	jg4908	XP_013621427.1, XP_013612663.1
OG0004309	jg4693	XP_013606878.1, XP_013620089.1
OG0004310	jg4663	XP_013625394.1, XP_013615533.1, XP_013612993.1
OG0004311	jg20426	XP_013597773.1
OG0004312	jg10762	XP_013627483.1
OG0004313	jg10690	XP_013597347.1, XP_013627642.1, XP_013615236.1, XP_013596742.1
OG0004314	jg10563	XP_013597839.1, XP_013595793.1, XP_013627759.1
OG0004315	jg10513, jg10510	XP_013600903.1, XP_013596196.1, XP_013622373.1
OG0004316	jg10476	XP_013596661.1, XP_013627286.1, XP_013615754.1, XP_013590924.1, XP_013606150.1
OG0004317	jg10459	XP_013586643.1, XP_013598899.1, XP_013622558.1
OG0004318	jg10260	XP_013629300.1, XP_013593454.1
OG0004319	jg10248	XP_013595645.1, XP_013584414.1, XP_013624844.1
OG0004321	jg10077	XP_013617469.1, XP_013625331.1, XP_013595236.1
OG0004322	jg7419	XP_013614822.1
OG0004323	jg32212	XP_013590356.1
OG0004323	jg7242	XP_013629522.1
OG0004324	jg26497	XP_013586211.1, XP_013632173.1, XP_013623268.1
OG0004326	jg31497	XP_013626887.1, XP_013584916.1, XP_013596564.1, XP_013615852.1, XP_013596548.1
OG0004327	jg31600	XP_013587022.1, XP_013628627.1, XP_013598270.1
OG0004328	jg31616, jg102	XP_013586165.1, XP_013592991.1, XP_013599893.1
OG0004329	jg16503	XP_013635028.1, XP_013635358.1
OG0004330	jg8759	XP_013598100.1, XP_013626232.1, XP_013602796.1
OG0004331	jg8648	XP_013639236.1, XP_013626004.1, XP_013596139.1
OG0004332	jg8643	XP_013617177.1, XP_013595741.1, XP_013634524.1, XP_013625680.1
OG0004333	jg7344	XP_013612051.1, XP_013620654.1
OG0004336	jg27212, jg11921	XP_013625387.1
OG0004337	jg26940	XP_013597610.1
OG0004338	jg11675	XP_013631833.1
OG0004339	jg11329	XP_013602301.1, XP_013637417.1
OG0004340	jg11285	XP_013602484.1, XP_013618474.1
OG0004341	jg11262	XP_013587870.1, XP_013600708.1
OG0004342	jg33598	XP_013625030.1
OG0004343	jg16362	XP_013634903.1, XP_013590714.1, XP_013602303.1
OG0004344	jg20112	XP_013627247.1, XP_013634708.1, XP_013634764.1
OG0004346	jg20013	XP_013631737.1
OG0004347	jg19777, jg3276	XP_013591778.1
OG0004348	jg19639	XP_013626713.1
OG0004349	jg15831	XP_013591821.1
OG0004350	jg5843	XP_013628815.1, XP_013611556.1, XP_013620589.1
OG0004352	jg19244	XP_013631292.1, XP_013631293.1, XP_013634741.1, XP_013626623.1
OG0004353	jg6049	XP_013618994.1, XP_013627314.1, XP_013610715.1
OG0004354	jg22854	XP_013623379.1, XP_013615985.1, XP_013607018.1
OG0004355	jg23346	XP_013619656.1, XP_013625997.1
OG0004356	jg23395	XP_013618319.1, XP_013611316.1, XP_013629957.1
OG0004357	jg23557	XP_013630182.1
OG0004357	jg4875	XP_013609689.1
OG0004358	jg23677	XP_013596559.1, XP_013610045.1, XP_013619019.1
OG0004359	jg23696	XP_013599239.1, XP_013612894.1, XP_013616311.1
OG0004360	jg28408	XP_013595391.1, XP_013601040.1
OG0004361	jg8182	XP_013621813.1, XP_013612642.1, XP_013595804.1
OG0004362	jg28663	XP_013600487.1, XP_013637762.1
OG0004363	jg18440	XP_013630855.1, XP_013630601.1, XP_013631269.1
OG0004364	jg18436	XP_013629862.1, XP_013637064.1, XP_013631191.1
OG0004365	jg28945	XP_013605057.1, XP_013638922.1, XP_013600756.1
OG0004366	jg18178	XP_013633966.1, XP_013625135.1, XP_013634535.1
OG0004367	jg18161	XP_013635762.1
OG0004367	jg28973	XP_013585246.1
OG0004368	jg18088	XP_013633557.1, XP_013630357.1, XP_013636698.1
OG0004369	jg18077	XP_013622731.1
OG0004370	jg18071	XP_013626729.1, XP_013633319.1, XP_013632665.1
OG0004371	jg18032	XP_013630856.1, XP_013631045.1, XP_013622809.1
OG0004372	jg21502, jg23956	XP_013638948.1, XP_013586677.1
OG0004373	jg24097	XP_013622494.1
OG0004374	jg24421	XP_013622414.1, XP_013614825.1, XP_013626732.1
OG0004375	jg6647	XP_013606725.1, XP_013616688.1
OG0004376	jg24464	XP_013625478.1, XP_013638598.1, XP_013630781.1
OG0004377	jg24527	XP_013635140.1, XP_013585406.1
OG0004378	jg24543	XP_013627088.1, XP_013588252.1, XP_013585010.1
OG0004379	jg24576	XP_013623284.1, XP_013638316.1
OG0004380	jg24681	XP_013630562.1, XP_013638183.1, XP_013620541.1
OG0004381	jg18734	XP_013631649.1, XP_013631837.1, XP_013625114.1
OG0004382	jg18750	XP_013632300.1, XP_013625543.1
OG0004383	jg18837	XP_013630969.1, XP_013615539.1, XP_013632512.1
OG0004384	jg15291	XP_013588267.1, XP_013601642.1
OG0004385	jg30095	XP_013603184.1, XP_013586551.1, XP_013605598.1
OG0004386	jg30297	XP_013605567.1, XP_013599580.1, XP_013587549.1
OG0004387	jg2984, jg2985	XP_013591691.1, XP_013605286.1
OG0004388	jg30374	XP_013586521.1
OG0004389	jg30394	XP_013602606.1, XP_013601795.1, XP_013602776.1, XP_013584516.1
OG0004393	jg31095	XP_013596407.1, XP_013627343.1, XP_013584457.1
OG0004394	jg31196	XP_013596517.1, XP_013625664.1
OG0004395	jg24397, jg9987	XP_013599336.1, XP_013610553.1
OG0004396	jg16905	XP_013631150.1
OG0004396	jg9299	XP_013627824.1
OG0004397	jg29802	XP_013615329.1, XP_013638703.1, XP_013603038.1
OG0004398	jg29743	XP_013587308.1, XP_013605526.1, XP_013605478.1
OG0004399	jg29732	XP_013604070.1, XP_013601061.1, XP_013586082.1
OG0004400	jg29628	XP_013604774.1, XP_013602441.1
OG0004401	jg29517	XP_013602467.1, XP_013583829.1
OG0004402	jg2653, jg29460	XP_013603270.1, XP_013584792.1
OG0004403	jg29385	XP_013601939.1, XP_013604837.1, XP_013587343.1
OG0004404	jg29263, jg29262	XP_013639140.1
OG0004405	jg29165, jg29166	XP_013600001.1
OG0004406	jg29146	XP_013601016.1, XP_013585864.1, XP_013599573.1
OG0004407	jg5348	XP_013628550.1, XP_013614398.1, XP_013618924.1
OG0004409	jg5514	XP_013622729.1, XP_013611199.1, XP_013620314.1
OG0004410	jg5702	XP_013616849.1, XP_013627839.1, XP_013610637.1
OG0004411	jg5712	XP_013611639.1
OG0004412	jg6558	XP_013609802.1, XP_013619430.1, XP_013596421.1
OG0004413	jg6637	XP_013618231.1, XP_013611184.1, XP_013593714.1
OG0004414	jg21359	XP_013619729.1, XP_013596653.1, XP_013610698.1
OG0004415	jg4378	XP_013614275.1, XP_013623760.1
OG0004416	jg6447	XP_013598944.1, XP_013607137.1, XP_013621016.1
OG0004417	jg6254, jg6256	XP_013624919.1, XP_013596140.1
OG0004418	jg16943, jg6203	XP_013609680.1, XP_013596040.1
OG0004419	jg6159	XP_013595210.1, XP_013610969.1
OG0004420	jg23078	XP_013616705.1, XP_013595539.1, XP_013613339.1
OG0004421	jg21513	XP_013629286.1, XP_013600131.1
OG0004422	jg2401	XP_013618127.1, XP_013587971.1
OG0004423	jg27086, jg2560	XP_013590366.1, XP_013590933.1
OG0004424	jg2637	XP_013588826.1, XP_013616380.1, XP_013589763.1
OG0004425	jg2684	XP_013621428.1, XP_013588173.1
OG0004427	jg2841	XP_013589975.1
OG0004428	jg3209	XP_013590576.1, XP_013590479.1, XP_013618677.1
OG0004429	jg3111	XP_013618982.1, XP_013591989.1
OG0004430	jg3107	XP_013590607.1
OG0004431	jg2929	XP_013589837.1, XP_013589928.1, XP_013620965.1
OG0004432	jg3539	XP_013618647.1, XP_013591601.1, XP_013589962.1
OG0004434	jg3615	XP_013591157.1, XP_013618390.1, XP_013591307.1, XP_013639079.1
OG0004435	jg3649	XP_013592210.1, XP_013617381.1, XP_013590910.1
OG0004436	jg25250	XP_013583717.1, XP_013611170.1, XP_013622272.1
OG0004437	jg25416	XP_013610656.1, XP_013586289.1, XP_013625642.1
OG0004438	jg25429	XP_013610596.1, XP_013584108.1, XP_013625312.1
OG0004439	jg25442	XP_013633493.1
OG0004440	jg25540	XP_013589248.1, XP_013626711.1, XP_013585238.1
OG0004441	jg25570	XP_013586919.1, XP_013610133.1
OG0004442	jg25594	XP_013583338.1, XP_013633485.1
OG0004443	jg25669	XP_013584938.1, XP_013592652.1, XP_013630805.1, XP_013626194.1
OG0004444	jg25988	XP_013627615.1, XP_013584077.1, XP_013639048.1
OG0004445	jg26130	XP_013586989.1
OG0004446	jg26155	XP_013622678.1, XP_013608295.1, XP_013586857.1
OG0004447	jg26260	XP_013626210.1, XP_013584365.1, XP_013585460.1
OG0004448	jg26262	XP_013629435.1, XP_013587297.1
OG0004449	jg26321	XP_013586136.1, XP_013626301.1, XP_013584782.1
OG0004450	jg26391	XP_013622423.1, XP_013583631.1, XP_013607626.1
OG0004451	jg26574	XP_013584092.1, XP_013626405.1, XP_013596435.1
OG0004452	jg17239	XP_013602051.1
OG0004453	jg28012	XP_013611338.1, XP_013595348.1
OG0004454	jg27963	XP_013623036.1, XP_013593333.1, XP_013612816.1
OG0004455	jg28089, jg28088	XP_013627309.1
OG0004456	jg18739	XP_013608864.1, XP_013593601.1
OG0004457	jg33432, jg33431	XP_013592374.1, XP_013588314.1
OG0004458	jg33309	XP_013589859.1, XP_013623419.1, XP_013589855.1
OG0004459	jg33189, jg33191	XP_013588724.1
OG0004461	jg18543	XP_013628555.1, XP_013635844.1
OG0004462	jg15095	XP_013596160.1, XP_013615677.1, XP_013593957.1, XP_013631217.1
OG0004463	jg15335	XP_013634147.1, XP_013588490.1, XP_013602594.1
OG0004464	jg15450	XP_013589883.1, XP_013602014.1
OG0004466	jg15640	XP_013590444.1, XP_013599506.1, XP_013634272.1
OG0004467	jg22047, jg22046	XP_013623888.1, XP_013617047.1
OG0004469	jg15833	XP_013605680.1, XP_013591871.1
OG0004470	jg15887	XP_013605245.1, XP_013637059.1, XP_013598736.1, XP_013592164.1
OG0004471	jg19923, jg32970	XP_013630623.1, XP_013637644.1
OG0004472	jg26976, jg16200	XP_013604593.1, XP_013632915.1, XP_013631344.1
OG0004473	jg16302	XP_013591174.1
OG0004474	jg16370	XP_013600491.1, XP_013590375.1, XP_013633975.1
OG0004475	jg33017	XP_013614206.1, XP_013613707.1
OG0004477	jg21616	XP_013613355.1
OG0004478	jg16100	XP_013630867.1, XP_013630866.1, XP_013589971.1
OG0004480	jg18499	XP_013632025.1
OG0004480	jg4086	XP_013626837.1
OG0004481	jg9013	XP_013627362.1
OG0004482	jg30985	XP_013600153.1, XP_013601554.1
OG0004483	jg30963	XP_013603950.1
OG0004484	jg11064	XP_013584241.1
OG0004488	jg5173	XP_013616788.1, XP_013619877.1, XP_013610749.1, XP_013610321.1
OG0004489	jg11453	XP_013620004.1
OG0004498	jg9609	XP_013610465.1, XP_013595458.1, XP_013602471.1
OG0004499	jg9579	XP_013603495.1, XP_013583657.1, XP_013594147.1
OG0004500	jg9543	XP_013583465.1, XP_013598904.1, XP_013603486.1
OG0004501	jg9423	XP_013626237.1, XP_013597452.1, XP_013638191.1
OG0004502	jg22632	XP_013618343.1, XP_013629073.1, XP_013606828.1
OG0004503	jg9387	XP_013635754.1, XP_013623957.1, XP_013622075.1
OG0004504	jg16853, jg9361	XP_013597686.1
OG0004505	jg9351	XP_013597265.1, XP_013627940.1
OG0004506	jg9333	XP_013627902.1, XP_013593313.1, XP_013597241.1
OG0004507	jg15843	XP_013588857.1, XP_013635668.1
OG0004508	jg9221	XP_013626200.1, XP_013638525.1, XP_013593197.1
OG0004509	jg9184	XP_013635591.1
OG0004510	jg9181, jg17106	XP_013614217.1
OG0004511	jg9087	XP_013625696.1, XP_013595327.1, XP_013593991.1
OG0004512	jg8918	XP_013625056.1, XP_013588559.1, XP_013595906.1
OG0004513	jg8906	XP_013595907.1, XP_013632461.1
OG0004514	jg10959	XP_013637437.1, XP_013596442.1
OG0004515	jg1012	XP_013612796.1, XP_013605359.1, XP_013636586.1
OG0004516	jg831	XP_013612300.1
OG0004518	jg10127	XP_013621396.1
OG0004519	jg12943	XP_013593771.1, XP_013610160.1, XP_013618470.1
OG0004520	jg5834, jg2393	XP_013587271.1
OG0004521	jg13261	XP_013614747.1, XP_013610882.1, XP_013596583.1
OG0004522	jg13575	XP_013593179.1
OG0004523	jg13679	XP_013607028.1, XP_013598512.1, XP_013618791.1, XP_013616367.1
OG0004524	jg13808	XP_013608946.1, XP_013619318.1, XP_013593754.1
OG0004526	jg29687	XP_013605039.1
OG0004528	jg22476	XP_013625717.1
OG0004529	jg25185	XP_013611525.1, XP_013628358.1, XP_013619077.1, XP_013586972.1
OG0004530	jg22918	XP_013619064.1
OG0004531	jg22423	XP_013618220.1, XP_013627087.1, XP_013608874.1
OG0004532	jg22469	XP_013623868.1, XP_013619057.1, XP_013610281.1
OG0004533	jg22547	XP_013606244.1, XP_013626458.1
OG0004534	jg22561	XP_013607087.1, XP_013614732.1
OG0004535	jg22653	XP_013630760.1, XP_013618943.1
OG0004536	jg22693	XP_013626442.1, XP_013611789.1, XP_013618391.1
OG0004537	jg21276	XP_013609398.1, XP_013595582.1
OG0004538	jg5097	XP_013626410.1, XP_013618948.1, XP_013609611.1
OG0004539	jg5081	XP_013612581.1, XP_013628442.1, XP_013620463.1
OG0004540	jg5045	XP_013607220.1, XP_013625429.1, XP_013618480.1
OG0004541	jg5028	XP_013618530.1, XP_013618541.1, XP_013608945.1, XP_013622525.1
OG0004542	jg4941	XP_013622634.1
OG0004543	jg4896	XP_013612711.1, XP_013630277.1
OG0004544	jg4858	XP_013620786.1, XP_013606523.1, XP_013627580.1
OG0004545	jg4734	XP_013613034.1, XP_013629000.1, XP_013615295.1, XP_013616052.1
OG0004546	jg4654	XP_013611324.1, XP_013625266.1, XP_013618131.1
OG0004547	jg4585	XP_013629277.1
OG0004548	jg10750	XP_013595241.1
OG0004549	jg10741	XP_013597338.1, XP_013597422.1, XP_013594834.1, XP_013627512.1
OG0004550	jg10666	XP_013630306.1, XP_013598261.1, XP_013601989.1
OG0004551	jg10275, jg7648	XP_013599317.1
OG0004552	jg10144	XP_013626149.1, XP_013595895.1, XP_013604146.1
OG0004553	jg10142	XP_013626684.1, XP_013589435.1, XP_013596755.1, XP_013596189.1
OG0004554	jg10079	XP_013620358.1, XP_013595233.1
OG0004556	jg32242, jg32292	XP_013585043.1, XP_013639575.1, XP_013585229.1, XP_013585110.1
OG0004557	jg32700	XP_013604858.1, XP_013592691.1
OG0004558	jg31333	XP_013583597.1, XP_013594064.1
OG0004559	jg31373	XP_013628699.1, XP_013598437.1, XP_013586219.1
OG0004560	jg31378, jg31376	XP_013583833.1, XP_013595461.1, XP_013625965.1
OG0004561	jg31518	XP_013597403.1, XP_013627869.1, XP_013639479.1
OG0004562	jg31553	XP_013629526.1, XP_013614356.1, XP_013585687.1
OG0004563	jg31656	XP_013584578.1, XP_013639509.1, XP_013615576.1
OG0004564	jg8799	XP_013625698.1, XP_013638890.1, XP_013594125.1
OG0004565	jg8792	XP_013624814.1, XP_013605677.1, XP_013595483.1
OG0004566	jg8687	XP_013625067.1, XP_013595763.1, XP_013606626.1
OG0004568	jg12045	XP_013633826.1, XP_013603354.1, XP_013590894.1
OG0004569	jg12116	XP_013636813.1
OG0004570	jg12537	XP_013627698.1
OG0004571	jg14567, jg19893	XP_013626151.1, XP_013602512.1, XP_013602612.1, XP_013602424.1
OG0004572	jg18628	XP_013625713.1, XP_013630904.1, XP_013634905.1
OG0004573	jg20359	XP_013593732.1, XP_013612660.1, XP_013614904.1
OG0004574	jg18701	XP_013621710.1, XP_013633711.1, XP_013636528.1
OG0004575	jg18473	XP_013636392.1
OG0004577	jg7480	XP_013618088.1, XP_013608667.1, XP_013625259.1
OG0004578	jg7764	XP_013612145.1
OG0004580	jg20721	XP_013595431.1, XP_013609046.1
OG0004581	jg20446	XP_013606618.1
OG0004582	jg20356	XP_013595320.1, XP_013618598.1, XP_013608923.1
OG0004583	jg11720	XP_013602736.1, XP_013598620.1
OG0004584	jg11515, jg11512, jg11513	XP_013588825.1
OG0004585	jg11384	XP_013590616.1, XP_013603020.1, XP_013636742.1
OG0004586	jg26443	XP_013607684.1, XP_013585580.1
OG0004587	jg19960	XP_013632159.1, XP_013631374.1, XP_013630325.1
OG0004588	jg19901	XP_013588584.1, XP_013631975.1, XP_013630648.1
OG0004589	jg19819	XP_013634259.1, XP_013629762.1
OG0004590	jg19818	XP_013631749.1, XP_013629761.1
OG0004591	jg19814, jg19813	XP_013632250.1
OG0004592	jg19677	XP_013631912.1
OG0004593	jg3964	XP_013609796.1, XP_013620132.1
OG0004594	jg4076	XP_013609064.1, XP_013628681.1, XP_013621628.1
OG0004595	jg5933	XP_013623654.1, XP_013613356.1, XP_013615922.1
OG0004596	jg5964	XP_013620293.1, XP_013619002.1, XP_013630212.1, XP_013607051.1
OG0004597	jg6035	XP_013619050.1, XP_013627643.1, XP_013615651.1, XP_013607237.1
OG0004598	jg6095	XP_013612757.1, XP_013612510.1, XP_013630311.1
OG0004599	jg23285	XP_013630117.1, XP_013630118.1, XP_013612752.1
OG0004600	jg23347	XP_013612111.1, XP_013588021.1
