Orthogroup	Arabidopsis_arenosa	Cardamine_glauca
OG0002136	jg16532	Cg005G193700
OG0002136	jg8353	Cg001G000690
OG0002137	jg12520	Cg001G039620
OG0002138	jg18535	Cg005G172260
OG0002138	jg18534	Cg005G172270
OG0002139	jg32681	Cg006G204280
OG0002139	jg20966	Cg008G318310
OG0002140	jg7369	Cg003G083980
OG0002141	jg11433	Cg001G028740
OG0002141	jg26655	Cg004G141520
OG0002142	jg16372	Cg002G043670
OG0002142	jg20219	Cg005G157580
OG0002143	jg16368	Cg002G043710
OG0002143	jg20210	Cg005G157660
OG0002144	jg19569, jg19570	Cg005G163450, Cg005G163440
OG0002145	jg19506	Cg005G163890
OG0002145	jg15822	Cg002G048290
OG0002146	jg14205	Cg002G062950
OG0002146	jg6085	Cg008G302380
OG0002147	jg22926, jg22925	Cg003G107560, Cg003G107550
OG0002149	jg14636	Cg002G058750
OG0002149	jg23280	Cg003G110930
OG0002150	jg14875	Cg002G056800
OG0002150	jg23656	Cg003G114480
OG0002151	jg23714	Cg003G115020
OG0002151	jg28006	Cg004G154620
OG0002152	jg8177	Cg003G076570, Cg014G333000
OG0002152	jg28441	Cg006G245080
OG0002153	jg28449	Cg006G245000
OG0002153	jg8192	Cg003G076450, Cg014G333130
OG0002154	jg20784	Cg008G320290
OG0002154	jg28708	Cg006G242550
OG0002155	jg20833	Cg008G319640
OG0002155	jg28739	Cg006G242250
OG0002156	jg26716	Cg005G173470
OG0002157	jg18306	Cg005G174320
OG0002157	jg28858	Cg006G241120
OG0002158	jg9684	Cg001G013070
OG0002158	jg9683	Cg001G013060
OG0002159	jg24082	Cg004G117760
OG0002159	jg5448	Cg008G296530
OG0002162	jg26612	Cg004G141150
OG0002162	jg24542	Cg004G122020
OG0002163	jg24620	Cg004G122760, Cg004G122770
OG0002164	jg21548	Cg008G310460, Cg008G308800
OG0002164	jg24625	Cg004G122820
OG0002165	jg5162	Cg008G293630
OG0002166	jg15580	Cg002G050210
OG0002166	jg19297	Cg005G165730
OG0002167	jg19175	Cg005G166710
OG0002168	jg18719	Cg005G170700
OG0002168	jg15147	Cg002G054430
OG0002169	jg19046	Cg005G167680
OG0002170	jg30087	Cg006G229930
OG0002170	jg3677	Cg007G280510
OG0002171	jg30108	Cg006G229760
OG0002171	jg3656	Cg007G280300
OG0002172	jg30110	Cg006G229740
OG0002172	jg3654	Cg007G280280
OG0002173	jg30132	Cg006G229500
OG0002174	jg3148	Cg007G275430
OG0002175	jg3317	Cg007G277200
OG0002175	jg30640	Cg006G225030
OG0002176	jg30817	Cg008G315760, Cg008G315770, Cg006G223390
OG0002176	jg30818	Cg006G223380
OG0002177	jg30859	Cg006G222900
OG0002177	jg2726	Cg007G271570
OG0002178	jg2662	Cg006G222460
OG0002179	jg2304, jg2301	Cg007G267570
OG0002179	jg31239	Cg006G219480
OG0002181	jg8916	Cg001G005860
OG0002182	jg23069	Cg003G108970
OG0002182	jg29860	Cg006G232070
OG0002183	jg29809	Cg006G232490
OG0002183	jg13276	Cg002G072720
OG0002184	jg31581	Cg006G216090
OG0002184	jg29633	Cg006G233940
OG0002185	jg29631	Cg006G233960
OG0002185	jg698	Cg007G248180
OG0002186	jg888	Cg007G250020
OG0002186	jg29503	Cg006G235000
OG0002187	jg29348	Cg006G236240
OG0002187	jg24772	Cg004G124240
OG0002188	jg28894	Cg006G240770
OG0002189	jg25089	Cg004G127090
OG0002189	jg4355	Cg008G286800
OG0002190	jg25004	Cg004G126310
OG0002190	jg4233	Cg008G285670
OG0002191	jg26254, jg6499, jg6500	Cg004G137790, Cg004G137800
OG0002192	jg14132	Cg002G064030
OG0002192	jg6016	Cg008G301910
OG0002193	jg5862	Cg008G300500
OG0002194	jg33784	Cg006G194300
OG0002194	jg25258	Cg004G128730
OG0002195	jg25324	Cg004G129270, Cg001G016900
OG0002195	jg33710	Cg006G194780
OG0002196	jg11089	Cg001G025380
OG0002196	jg25740	Cg004G133160
OG0002197	jg25847	Cg004G133970
OG0002197	jg32900	Cg006G201650
OG0002198	jg25918	Cg004G134550
OG0002198	jg32940	Cg006G201290
OG0002199	jg25935	Cg004G134720
OG0002199	jg32944	Cg006G201210
OG0002200	jg27651	Cg004G151900
OG0002201	jg27801	Cg004G152860
OG0002201	jg27802	Cg004G152870
OG0002202	jg27843, jg27842	Cg004G153070
OG0002203	jg4325	Cg008G286460
OG0002203	jg28056	Cg004G154950
OG0002204	jg28103	Cg004G155450
OG0002204	jg28108	Cg004G155480
OG0002205	jg33144	Cg006G199610
OG0002205	jg33145	Cg006G199600
OG0002206	jg33094	Cg006G199920
OG0002206	jg26065	Cg004G135960
OG0002207	jg11083	Cg001G025360
OG0002207	jg11082	Cg001G025350
OG0002208	jg15682	Cg002G049270, Cg002G049260
OG0002209	jg19936	Cg005G160360
OG0002209	jg16146	Cg002G045740
OG0002210	jg8926, jg8973	Cg001G006380
OG0002213	jg1926, jg1929	Cg007G262860
OG0002213	jg1925	Cg007G262640, Cg007G263470, Cg007G263410, Cg007G263430, Cg007G262660, Cg007G263490, Cg007G262670, Cg007G263450
OG0002215	jg22524, jg22522	Cg008G292860
OG0002219	jg28179	Cg004G156140
OG0002219	jg9515	Cg001G011330
OG0002220	jg9485	Cg001G011030
OG0002221	jg28146	Cg004G155910
OG0002222	jg9146	Cg001G007990
OG0002222	jg6429	Cg008G305200
OG0002223	jg9301	Cg001G009510
OG0002223	jg31115, jg31041	Cg006G221310
OG0002224	jg16960	Cg005G189770
OG0002225	jg9197	Cg001G008460
OG0002225	jg17080, jg1644	Cg005G188430
OG0002226	jg8962	Cg001G006260
OG0002226	jg27575	Cg004G151100, Cg004G150230
OG0002227	jg8814	Cg001G004880
OG0002227	jg27855	Cg004G153250
OG0002228	jg18662	Cg005G171200
OG0002228	jg31889	Cg006G213670
OG0002229	jg12916	Cg002G075610
OG0002229	jg29990	Cg006G230820
OG0002230	jg13008	Cg002G074860
OG0002231	jg13209	Cg002G073230
OG0002231	jg29819	Cg006G232390
OG0002232	jg13279	Cg002G072700
OG0002232	jg29810	Cg006G232480
OG0002234	jg12550	Cg001G040020
OG0002234	jg13685	Cg002G069970
OG0002235	jg2168, jg2169, jg2170	Cg007G266400
OG0002236	jg12191	Cg001G035960
OG0002237	jg12103	Cg001G035020
OG0002238	jg406	Cg007G246020
OG0002238	jg12799	Cg001G042620
OG0002239	jg681	Cg007G247940
OG0002239	jg29644	Cg006G233830
OG0002240	jg22618	Cg003G104800
OG0002240	jg9865	Cg001G014800
OG0002241	jg3905	Cg008G282660
OG0002241	jg24822	Cg004G124690
OG0002242	jg24955	Cg004G125810
OG0002242	jg4155	Cg008G284830
OG0002243	jg3763	Cg007G281470
OG0002244	jg25129	Cg003G085440
OG0002245	jg9955	Cg001G015670
OG0002245	jg21786	Cg003G097750
OG0002246	jg20681, jg21868	Cg003G098410
OG0002247	jg21881	Cg003G098610
OG0002247	jg9921	Cg001G015340
OG0002248	jg22255	Cg003G101740
OG0002248	jg9728	Cg001G013470
OG0002249	jg22331	Cg003G102340
OG0002249	jg9760	Cg001G013780
OG0002250	jg22433	Cg003G103220
OG0002250	jg9791	Cg001G014100
OG0002251	jg22478	Cg003G103590
OG0002251	jg9812	Cg001G014270
OG0002252	jg22661	Cg003G105170
OG0002252	jg9885	Cg001G014950
OG0002253	jg5123	Cg008G293200
OG0002253	jg31250	Cg006G219380
OG0002254	jg5802	Cg008G299910
OG0002254	jg5073	Cg008G292760
OG0002255	jg6514	Cg008G305880
OG0002255	jg5040	Cg008G292450
OG0002256	jg20523	Cg008G322740
OG0002256	jg10686	Cg001G021680
OG0002257	jg10301	Cg001G018650
OG0002257	jg10302	Cg001G018660
OG0002258	jg31652	Cg006G215520
OG0002258	jg18605	Cg005G171740
OG0002259	jg8701	Cg001G003810
OG0002259	jg8703, jg8702	Cg001G003820
OG0002260	jg10259, jg32041, jg32044, jg13662	Cg001G035500
OG0002261	jg8640	Cg001G003190
OG0002262	jg8609	Cg001G002910
OG0002262	jg16786	Cg005G191470
OG0002263	jg8477	Cg001G001580
OG0002264	jg8336	Cg001G000540
OG0002265	jg12495	Cg001G039320
OG0002265	jg13772	Cg002G067750
OG0002266	jg21021	Cg008G314510
OG0002266	jg32752	Cg006G203110
OG0002267	jg26683	Cg004G141700
OG0002268	jg26579	Cg004G140750
OG0002268	jg11339	Cg001G027810
OG0002269	jg11308	Cg001G027450
OG0002269	jg26546	Cg004G140340
OG0002270	jg26526	Cg004G140150, Cg004G152360, Cg004G140140
OG0002270	jg11295, jg11294	Cg001G027280
OG0002271	jg26441	Cg004G139400
OG0002271	jg11225	Cg001G026680
OG0002272	jg11151	Cg001G025890
OG0002273	jg16148	Cg002G045720
OG0002273	jg19939	Cg005G160330
OG0002274	jg19778	Cg005G161540
OG0002274	jg16063	Cg002G046540
OG0002275	jg19762	Cg005G161650
OG0002275	jg16048	Cg002G046630
OG0002276	jg19761	Cg005G161660
OG0002276	jg16047	Cg002G046640
OG0002277	jg15806	Cg002G048440
OG0002277	jg19527	Cg005G163750
OG0002278	jg15752	Cg002G048880
OG0002278	jg19463	Cg005G164220
OG0002279	jg3883	Cg003G091460
OG0002279	jg24149	Cg004G118350
OG0002280	jg14242	Cg002G062600
OG0002280	jg6125	Cg008G302650
OG0002281	jg14247	Cg002G062530
OG0002281	jg6128	Cg008G302680
OG0002282	jg22975	Cg003G108050
OG0002283	jg23549	Cg003G113380
OG0002284	jg28466	Cg006G244780
OG0002284	jg8103	Cg014G332830, Cg003G076740
OG0002286	jg20780	Cg008G320310
OG0002287	jg28898	Cg006G240730
OG0002287	jg18256	Cg005G174780
OG0002288	jg18167	Cg005G175520
OG0002288	jg28969	Cg006G240010
OG0002289	jg29103, jg29100	Cg006G238660, Cg006G238610
OG0002290	jg17615	Cg005G181600
OG0002290	jg29204	Cg006G237620
OG0002291	jg9078	Cg001G007260
OG0002291	jg17297	Cg005G186120
OG0002292	jg5284	Cg008G294830
OG0002293	jg5371	Cg008G295750
OG0002294	jg5449	Cg008G296540
OG0002294	jg24083	Cg004G117770
OG0002295	jg5469	Cg008G296710
OG0002295	jg24099	Cg004G117910
OG0002296	jg5503	Cg008G296990
OG0002296	jg24119	Cg004G118120
OG0002297	jg5509	Cg008G297060
OG0002298	jg5588	Cg008G297840
OG0002298	jg24191	Cg004G119140
OG0002299	jg6592	Cg008G306500
OG0002299	jg24488	Cg004G121530
OG0002300	jg24623	Cg004G122800
OG0002300	jg21556	Cg008G308740, Cg008G308720, Cg008G308730
OG0002301	jg24642	Cg004G123040
OG0002301	jg21508	Cg008G309130, Cg008G310830
OG0002302	jg18853	Cg005G169440
OG0002302	jg15264	Cg002G053210
OG0002303	jg3718	Cg007G280660
OG0002303	jg30063	Cg006G230170
OG0002304	jg30117	Cg006G229660
OG0002304	jg3640	Cg007G280170
OG0002305	jg3613	Cg007G279940
OG0002305	jg30129	Cg006G229530
OG0002306	jg30149	Cg006G229300
OG0002306	jg3590	Cg007G279720
OG0002307	jg30396	Cg006G227290
OG0002308	jg30650	Cg006G224920
OG0002308	jg3329	Cg007G277310
OG0002309	jg30738	Cg006G224140
OG0002309	jg3430	Cg007G278240
OG0002310	jg30755	Cg006G224030
OG0002310	jg3445	Cg007G278380
OG0002311	jg30957	Cg006G221980
OG0002311	jg2638	Cg007G270730
OG0002312	jg30984	Cg006G221830
OG0002312	jg2628	Cg007G270630
OG0002313	jg31128	Cg006G220620
OG0002313	jg2490	Cg007G269410
OG0002314	jg31242	Cg006G219460
OG0002314	jg2297	Cg007G267530
OG0002315	jg9369	Cg001G010060
OG0002315	jg16844	Cg005G190930
OG0002316	jg1502	Cg007G255860
OG0002318	jg33791, jg33790, jg33789	Cg006G194290
OG0002319	jg28588	Cg006G243620
OG0002320	jg8133	Cg014G332530, Cg003G077100
OG0002320	jg28493	Cg006G244570
OG0002321	jg25206	Cg004G128230
OG0002321	jg5167	Cg008G293680
OG0002322	jg4281, jg2592	Cg008G286110
OG0002323	jg17394	Cg004G143400
OG0002324	jg2735, jg2736, jg2737	Cg007G271660
OG0002325	jg25286	Cg004G128970
OG0002325	jg33770	Cg006G194420
OG0002326	jg25317	Cg004G129220
OG0002326	jg33725	Cg006G194680
OG0002327	jg33596	Cg006G195870
OG0002327	jg25449	Cg004G130510
OG0002328	jg25615	Cg004G132100
OG0002328	jg33457	Cg006G197110
OG0002329	jg25954	Cg004G134960
OG0002329	jg32958	Cg006G201050
OG0002330	jg33011, jg25972	Cg006G200510
OG0002331	jg26283	Cg004G138020
OG0002331	jg33308	Cg006G198260
OG0002333	jg8911	Cg001G005820
OG0002333	jg27603	Cg004G151430
OG0002334	jg28292	Cg004G157080
OG0002334	jg9608	Cg001G012310
OG0002335	jg33409	Cg006G197470
OG0002335	jg25657	Cg004G132490
OG0002336	jg25659	Cg004G132510
OG0002336	jg33407	Cg006G197490
OG0002337	jg15157	Cg002G054340
OG0002337	jg18730	Cg005G170590
OG0002338	jg15578	Cg002G050230
OG0002338	jg19282	Cg005G165830
OG0002339	jg19419	Cg005G164610
OG0002339	jg15673	Cg002G049160
OG0002340	jg14397	Cg002G061100
OG0002345	jg30952	Cg006G222020
OG0002345	jg30953	Cg006G222010
OG0002345	jg30951	Cg006G222030
OG0002348	jg28286	Cg004G157020
OG0002348	jg9595	Cg001G012140
OG0002349	jg9577	Cg001G011970
OG0002349	jg28261	Cg004G156820
OG0002350	jg9521	Cg001G011390
OG0002350	jg28181	Cg004G156170
OG0002351	jg16870	Cg005G190610
OG0002351	jg9340	Cg001G009800
OG0002352	jg16919	Cg005G190320
OG0002352	jg9278	Cg001G009300
OG0002353	jg8837	Cg001G005060
OG0002354	jg31770	Cg006G214780
OG0002355	jg1497	Cg007G255720
OG0002355	jg24426	Cg004G121050
OG0002356	jg29341	Cg006G236350
OG0002356	jg1183	Cg007G252150
OG0002357	jg15813	Cg002G048370
OG0002357	jg29440	Cg006G235550
OG0002358	jg13002	Cg002G074890
OG0002358	jg29949	Cg006G231210
OG0002359	jg29934	Cg006G231370
OG0002359	jg13034	Cg002G074620
OG0002360	jg13051, jg13050	Cg002G074550
OG0002361	jg12691	Cg001G041440
OG0002362	jg13518	Cg002G070720
OG0002362	jg12659	Cg001G041110
OG0002363	jg13559	Cg002G068660
OG0002364	jg2006	Cg007G264550, Cg007G264610
OG0002364	jg1997	Cg007G264560
OG0002365	jg1811	Cg007G261530
OG0002365	jg12026	Cg001G034270
OG0002366	jg29714	Cg006G233310
OG0002366	jg591	Cg007G247260
OG0002367	jg22531	Cg003G103990
OG0002367	jg9822	Cg001G014350
OG0002368	jg19384	Cg005G164950
OG0002368	jg15700	Cg002G049460
OG0002370	jg3940	Cg008G282920
OG0002370	jg24853	Cg004G124930
OG0002371	jg24916	Cg004G125510
OG0002371	jg8605, jg4094	Cg008G284250
OG0002372	jg25045	Cg004G126750
OG0002372	jg4289	Cg008G286190
OG0002373	jg4498	Cg008G287590
OG0002374	jg10015	Cg001G016210
OG0002375	jg10171	Cg001G017540
OG0002375	jg21792	Cg003G097800
OG0002376	jg21912	Cg003G098850
OG0002377	jg9706	Cg001G013270
OG0002377	jg22207	Cg003G101390
OG0002378	jg9741	Cg001G013600
OG0002378	jg22302	Cg003G102040
OG0002379	jg9847	Cg001G014620
OG0002379	jg22583	Cg003G104460
OG0002380	jg23491	Cg003G112820
OG0002380	jg4813	Cg008G290320
OG0002382	jg4624	Cg008G288630
OG0002382	jg32405, jg23070	Cg003G108980
OG0002383	jg20485	Cg008G323140
OG0002383	jg10744	Cg001G022320
OG0002384	jg20702	Cg008G320870
OG0002385	jg7809	Cg003G079790, Cg003G094230
OG0002385	jg10461	Cg001G019940
OG0002386	jg10288	Cg001G018500
OG0002387	jg8614	Cg001G002950
OG0002387	jg16792	Cg005G191390
OG0002388	jg8588	Cg001G002740
OG0002388	jg16761	Cg005G191610
OG0002389	jg8282	Cg001G000120
OG0002389	jg18666	Cg005G171150
OG0002390	jg18654	Cg005G171270
OG0002390	jg31905	Cg006G213390
OG0002392	jg10460	Cg001G019930
OG0002392	jg7806	Cg003G079820, Cg003G094200
OG0002393	jg11595	Cg001G030440
OG0002393	jg26832	Cg004G142800
OG0002394	jg11528	Cg001G029660
OG0002395	jg11504	Cg001G029410
OG0002395	jg26735	Cg004G142090
OG0002396	jg26584	Cg004G140800
OG0002396	jg11342	Cg001G027860
OG0002397	jg12675	Cg001G041300
OG0002398	jg20229	Cg005G157470
OG0002398	jg16379	Cg002G043630
OG0002399	jg20184	Cg005G157930
OG0002400	jg20043	Cg005G159300
OG0002400	jg16232	Cg002G045020
OG0002401	jg19978	Cg005G159920
OG0002401	jg16176	Cg002G045500
OG0002402	jg19947	Cg005G160270
OG0002402	jg16150	Cg002G045700
OG0002403	jg3011	Cg007G274110
OG0002403	jg30327	Cg006G227990
OG0002404	jg19683	Cg005G162380
OG0002404	jg6259	Cg008G303700
OG0002406	jg5913	Cg008G300950
OG0002407	jg5941	Cg008G301220
OG0002407	jg13992	Cg002G066210
OG0002408	jg14291	Cg002G062140
OG0002408	jg22994	Cg003G108240
OG0002409	jg23497	Cg003G112880
OG0002409	jg23496	Cg003G112870
OG0002410	jg14845	Cg002G056980
OG0002410	jg23621	Cg003G114090
OG0002411	jg2918	Cg007G273300
OG0002412	jg28446	Cg006G245030
OG0002412	jg8171	Cg014G332960, Cg003G076610
OG0002413	jg8206	Cg003G076290, Cg014G333290
OG0002413	jg28460	Cg006G244850
OG0002414	jg28653	Cg006G243030
OG0002414	jg7899	Cg003G079090, Cg003G094850
OG0002415	jg28735	Cg006G242290
OG0002416	jg20860	Cg008G319170
OG0002416	jg28750	Cg006G242140
OG0002417	jg18364	Cg005G173830
OG0002417	jg28816	Cg006G241450
OG0002418	jg18263	Cg005G174720
OG0002418	jg28895	Cg006G240760
OG0002419	jg29025	Cg006G239460
OG0002419	jg18100	Cg005G176120
OG0002420	jg17733	Cg008G309180, Cg008G310890, Cg008G310930
OG0002420	jg17735	Cg005G179460
OG0002421	jg17680	Cg005G180020
OG0002421	jg29189	Cg006G237780
OG0002422	jg22305	Cg003G102080
OG0002422	jg9743	Cg001G013630
OG0002423	jg24022	Cg004G117310
OG0002423	jg5382	Cg008G295870
OG0002424	jg5412	Cg008G296160
OG0002424	jg24054	Cg004G117530
OG0002425	jg24061	Cg004G117580
OG0002426	jg24069	Cg004G117630
OG0002426	jg5429	Cg008G296330
OG0002427	jg24143	Cg004G118290
OG0002427	jg5536	Cg008G297290
OG0002428	jg24248	Cg004G119610
OG0002428	jg5658	Cg008G298510
OG0002429	jg29065	Cg006G239030
OG0002430	jg24777	Cg004G124290
OG0002430	jg24776	Cg004G124280
OG0002431	jg15469	Cg002G051200
OG0002431	jg19168	Cg005G166770
OG0002432	jg19159	Cg005G166850
OG0002433	jg30077	Cg006G230020
OG0002435	jg3003	Cg007G274020
OG0002436	jg30728	Cg006G224240
OG0002436	jg3418	Cg007G278140
OG0002437	jg30778	Cg006G223780
OG0002437	jg3477	Cg007G278680
OG0002438	jg30790	Cg006G223670
OG0002438	jg3496	Cg007G278830
OG0002439	jg2850	Cg007G272610
OG0002439	jg30814	Cg006G223420
OG0002440	jg14276, jg14275	Cg002G062310
OG0002441	jg30864	Cg006G222870
OG0002442	jg2652	Cg007G270850
OG0002442	jg30927	Cg006G222310
OG0002443	jg31087	Cg006G220970
OG0002443	jg2529	Cg007G269800
OG0002444	jg2443	Cg007G268910
OG0002444	jg31145	Cg006G220420
OG0002445	jg21888	Cg003G098660
OG0002445	jg9916	Cg001G015290
OG0002446	jg9675	Cg001G012960
OG0002447	jg17160	Cg005G187390
OG0002448	jg14928	Cg002G056270
OG0002448	jg32608	Cg006G204870
OG0002449	jg29750	Cg006G232990
OG0002449	jg13350	Cg002G072040
OG0002450	jg33024	Cg001G027050
OG0002450	jg29176	Cg006G237940
OG0002451	jg29164	Cg006G238070
OG0002451	jg17791	Cg005G179020
OG0002452	jg29090	Cg006G238780
OG0002452	jg17976	Cg005G177350
OG0002453	jg7942	Cg014G330790, Cg003G078750
OG0002453	jg28622	Cg006G243280
OG0002454	jg28621	Cg006G243290
OG0002454	jg7945	Cg003G078720, Cg014G330830
OG0002455	jg5535	Cg008G297280
OG0002455	jg5533	Cg008G297250, Cg008G297270
OG0002456	jg5633	Cg008G298340
OG0002456	jg5649	Cg008G298430
OG0002457	jg4678	Cg008G289150
OG0002458	jg15410	Cg004G152160, Cg002G051820
OG0002459	jg23247, jg23245	Cg003G110700
OG0002460	jg4539	Cg008G287930
OG0002460	jg22756	Cg003G106010
OG0002461	jg15019	Cg002G055490, Cg002G055500
OG0002462	jg3314	Cg007G277170
OG0002462	jg30636	Cg006G225080
OG0002463	jg3290	Cg007G276940
OG0002463	jg30599	Cg006G225430
OG0002464	jg3088	Cg007G274800
OG0002465	jg30024	Cg006G230470
OG0002465	jg3754	Cg007G281360
OG0002466	jg25405	Cg004G129960
OG0002466	jg33650	Cg006G195330
OG0002467	jg33613, jg25441	Cg004G130420
OG0002468	jg33520	Cg006G196530
OG0002468	jg25546	Cg004G131520
OG0002469	jg11054	Cg001G025190
OG0002469	jg25764	Cg004G133330
OG0002470	jg25848	Cg004G133980
OG0002470	jg32901	Cg006G201640
OG0002471	jg32912	Cg006G201510
OG0002472	jg25887	Cg004G134300
OG0002472	jg32924	Cg006G201450
OG0002473	jg25917	Cg004G134540
OG0002473	jg32939	Cg006G201300
OG0002474	jg11257	Cg001G026970
OG0002474	jg26484	Cg004G139740
OG0002475	jg11317	Cg001G027500
OG0002475	jg26550	Cg004G140380
OG0002477	jg28260	Cg004G156810
OG0002477	jg9576	Cg001G011960
OG0002478	jg25522	Cg004G131160
OG0002478	jg33527	Cg006G196430
OG0002479	jg18584	Cg005G171900
OG0002479	jg20413, jg20409	Cg008G323960
OG0002480	jg19346, jg17835	Cg005G165220
OG0002481	jg14220, jg14225	Cg002G062760
OG0002481	jg14224, jg14227, jg14226, jg14228, jg14223, jg14221	Cg002G062770
OG0002482	jg19717, jg20336	Cg008G324740, Cg008G324730
OG0002487	jg564, jg563	Cg007G255910, Cg007G255920
OG0002489	jg21905	Cg003G098780
OG0002489	jg21904	Cg003G098760
OG0002494	jg28313	Cg004G157250
OG0002494	jg9617	Cg001G012420
OG0002496	jg16587	Cg005G193120
OG0002497	jg22602	Cg003G104650
OG0002497	jg9255	Cg001G009060
OG0002498	jg9243	Cg001G008970
OG0002498	jg16964	Cg005G189750
OG0002499	jg6036	Cg008G302020
OG0002499	jg14142	Cg002G063740
OG0002500	jg9246, jg8941	Cg001G006070
OG0002500	jg27561	Cg004G150810, Cg004G149920
OG0002501	jg31822	Cg006G214280
OG0002502	jg31909	Cg006G213320
OG0002502	jg18644	Cg005G171360
OG0002503	jg29248	Cg006G237150
OG0002504	jg1241, jg1229	Cg007G252740, Cg007G252780, Cg007G252770
OG0002504	jg29359	Cg006G236150
OG0002505	jg29419	Cg006G235690
OG0002505	jg1057, jg1059	Cg007G251380
OG0002506	jg980	Cg007G250700
OG0002506	jg29452	Cg006G235430
OG0002508	jg13127	Cg002G073970
OG0002508	jg29872	Cg006G231960
OG0002509	jg13163	Cg002G073610
OG0002511	jg13661, jg13701	Cg002G070090, Cg002G069640, Cg002G069630
OG0002512	jg16060	Cg002G046550
OG0002512	jg33737, jg33734	Cg006G194660
OG0002513	jg25011	Cg004G126380
OG0002513	jg4246	Cg008G285820
OG0002514	jg25059	Cg004G126860
OG0002514	jg4311, jg4478	Cg008G286350
OG0002515	jg4397	Cg008G287130
OG0002515	jg25114	Cg004G127400
OG0002516	jg9901, jg9899	Cg001G015060, Cg001G015090
OG0002517	jg9670	Cg001G012920
OG0002517	jg22073	Cg007G268210, Cg003G100410
OG0002518	jg9785	Cg001G014040
OG0002519	jg9786	Cg001G014050
OG0002520	jg22439	Cg003G103270
OG0002520	jg9792	Cg001G014110
OG0002521	jg5043	Cg008G292470
OG0002522	jg23441	Cg003G112310
OG0002523	jg10879	Cg001G023600
OG0002524	jg7606	Cg003G081670
OG0002524	jg10247	Cg001G018140
OG0002525	jg7243	Cg003G085610
OG0002525	jg32215	Cg006G209430
OG0002526	jg31614	Cg006G215870
OG0002526	jg9948	Cg001G015590
OG0002527	jg18612	Cg005G171660
OG0002527	jg31663	Cg006G215370
OG0002528	jg27928	Cg004G154020
OG0002528	jg8726	Cg001G003970
OG0002529	jg8618	Cg001G002990
OG0002529	jg16802	Cg005G191270
OG0002530	jg16736	Cg005G191780
OG0002530	jg8571	Cg001G002580
OG0002531	jg16664	Cg005G192580
OG0002531	jg8501	Cg001G001800
OG0002532	jg16595	Cg005G193050
OG0002532	jg8406	Cg001G001220
OG0002533	jg14377, jg14376, jg8296, jg8303	Cg002G061280
OG0002534	jg7228, jg7230, jg7227, jg7229	Cg003G085720, Cg003G085660
OG0002534	jg7231	Cg003G085750
OG0002535	jg7579	Cg003G081900
OG0002535	jg10225	Cg001G017930
OG0002536	jg10290	Cg001G018520
OG0002536	jg7665	Cg003G081100
OG0002537	jg7681	Cg003G080940
OG0002537	jg28830	Cg006G241360
OG0002539	jg11325	Cg001G027590
OG0002539	jg11326	Cg001G027600
OG0002540	jg11152	Cg001G025900
OG0002541	jg20228	Cg005G157460
OG0002542	jg20016	Cg005G159580
OG0002542	jg16211	Cg002G045180
OG0002543	jg19973	Cg005G159970
OG0002543	jg16169	Cg002G045560
OG0002544	jg19732	Cg005G161930
OG0002544	jg16031	Cg002G046750
OG0002545	jg19448	Cg005G164330
OG0002545	jg15749	Cg002G048910
OG0002546	jg19462	Cg006G220340
OG0002547	jg15659, jg15721	Cg002G049070
OG0002547	jg19430	Cg005G164500
OG0002548	jg19029	Cg005G167870
OG0002548	jg4101	Cg008G284320
