Orthogroup	Arabidopsis_arenosa	Alyssum_gmelinii
OG0004419	jg6159	Ag008G724390, Ag007G600880
OG0004420	jg23078	Ag008G725750
OG0004421	jg21513	Ag008G695230
OG0004422	jg2401	Ag004G353210
OG0004423	jg27086, jg2560	Ag003G236690, Ag007G607280, Ag004G348250
OG0004424	jg2637	Ag004G345850
OG0004425	jg2684	Ag004G344420
OG0004427	jg2841	Ag003G240580
OG0004428	jg3209	Ag003G225740
OG0004429	jg3111	Ag003G230460
OG0004430	jg3108	Ag003G230480
OG0004430	jg3107	Ag003G230490
OG0004431	jg2929	Ag003G238290
OG0004432	jg3539	Ag003G213490
OG0004434	jg3615	Ag003G211860
OG0004435	jg3649	Ag003G210990
OG0004436	jg25250	Ag005G470370
OG0004437	jg25416	Ag005G467470
OG0004438	jg25429	Ag005G466410
OG0004440	jg25540	Ag005G464380
OG0004441	jg25570	Ag005G463880
OG0004442	jg25594	Ag005G463490
OG0004443	jg25669	Ag005G461660
OG0004445	jg26130	Ag005G448380
OG0004445	jg33157	Ag001G015880
OG0004446	jg26155	Ag004G371410, Ag004G371300
OG0004447	jg26260	Ag005G442960, Ag005G444250
OG0004448	jg26262	Ag005G444210, Ag005G442940
OG0004449	jg26321	Ag002G202790
OG0004450	jg26391	Ag005G440420
OG0004451	jg26574	Ag005G435470
OG0004452	jg9088	Ag001G095600
OG0004453	jg28012	Ag005G410520
OG0004454	jg27963	Ag005G412580
OG0004455	jg28089, jg28088	Ag005G408450
OG0004456	jg28270, jg18739	Ag005G403630
OG0004457	jg33432, jg33431	Ag001G008550
OG0004458	jg33309	Ag001G010920
OG0004459	jg33189, jg33191	Ag001G014550, Ag001G014490, Ag001G014600
OG0004461	jg18543, jg31530	Ag007G581480
OG0004462	jg15095	Ag001G065400
OG0004463	jg15335	Ag001G073790, Ag001G073950
OG0004464	jg15450	Ag001G077220
OG0004465	jg19301, jg15588	Ag001G080890
OG0004466	jg15640	Ag001G082260
OG0004467	jg22047, jg22046	Ag006G500480
OG0004468	jg15826	Ag001G086140
OG0004469	jg15833	Ag001G086320
OG0004470	jg15887	Ag001G088150
OG0004472	jg26976, jg16200	Ag001G094770
OG0004473	jg16302	Ag001G097180
OG0004473	jg17638	Ag005G450020
OG0004474	jg16370	Ag001G098330
OG0004475	jg33017	Ag001G021580, Ag006G538750, Ag006G536250, Ag001G021620
OG0004477	jg21616	Ag006G558390
OG0004478	jg16100	Ag001G092890
OG0004480	jg18499	Ag002G171710
OG0004482	jg30985	Ag004G314010, Ag004G314020, Ag004G314000
OG0004483	jg30963	Ag004G345780
OG0004484	jg21926	Ag004G381010
OG0004485	jg16006	Ag004G390800
OG0004488	jg5173	Ag007G612110
OG0004489	jg11453	Ag008G667290
OG0004498	jg9609	Ag003G253800
OG0004499	jg9579	Ag003G254590
OG0004500	jg9543	Ag003G255870
OG0004501	jg9423	Ag003G259780
OG0004502	jg22632	Ag008G702340
OG0004503	jg9387	Ag003G261410
OG0004504	jg16853, jg9361	Ag005G436480, Ag003G266120, Ag003G265330
OG0004505	jg9351	Ag003G264230, Ag003G262810
OG0004506	jg9333	Ag003G266740
OG0004508	jg9221	Ag003G271130
OG0004509	jg9184	Ag003G273170
OG0004510	jg9181, jg17106	Ag003G273190
OG0004511	jg9087	Ag003G277410
OG0004512	jg8918	Ag003G281550
OG0004513	jg8906	Ag003G281950
OG0004514	jg10959	Ag004G392710, Ag008G724780, Ag008G724790, Ag002G195080, Ag001G101780
OG0004515	jg1012	Ag004G370060
OG0004516	jg831	Ag004G375500
OG0004516	jg29541	Ag004G313440, Ag004G313430
OG0004517	jg3687	Ag002G205800, Ag003G209620, Ag008G733100
OG0004518	jg10127	Ag006G542070, Ag006G547020, Ag006G515140
OG0004519	jg12943	Ag008G658140, Ag008G659290
OG0004520	jg31181, jg5834, jg2393	Ag001G005090
OG0004521	jg13261	Ag008G665000
OG0004522	jg13575	Ag008G673270
OG0004525	jg1860	Ag004G364020
OG0004526	jg29687	Ag004G315830
OG0004529	jg25185	Ag005G471420
OG0004530	jg22918	Ag008G710040
OG0004531	jg22423	Ag008G696550
OG0004532	jg22469	Ag008G698230
OG0004533	jg22547	Ag008G699890
OG0004534	jg22561	Ag008G700050, Ag001G097530
OG0004535	jg22653	Ag008G703320, Ag008G703300
OG0004536	jg22693	Ag008G704590, Ag008G701490
OG0004537	jg21276	Ag005G466560, Ag005G466490, Ag005G466530, Ag007G644640
OG0004538	jg5097	Ag007G609920
OG0004539	jg5081	Ag007G609480
OG0004540	jg5045	Ag007G608950
OG0004541	jg5028	Ag007G608380
OG0004542	jg4941	Ag007G606470
OG0004543	jg4896	Ag007G605470
OG0004544	jg4858	Ag007G604460
OG0004545	jg4734	Ag007G602030
OG0004546	jg4654	Ag007G600700
OG0004547	jg4585	Ag006G508430
OG0004548	jg10750	Ag006G574820
OG0004550	jg10666	Ag006G572120
OG0004551	jg10275, jg7648	Ag006G552150
OG0004552	jg10144	Ag006G548400, Ag006G546230
OG0004553	jg10142	Ag006G545950, Ag006G548610
OG0004554	jg10079	Ag006G544120, Ag006G543400
OG0004556	jg32242, jg32292	Ag002G104570, Ag002G104540
OG0004557	jg32700	Ag007G584510, Ag007G584520
OG0004558	jg31333	Ag007G583670
OG0004559	jg31373	Ag007G583090
OG0004560	jg31378, jg31376	Ag007G583050
OG0004561	jg31518	Ag007G581610
OG0004562	jg31553	Ag007G581000
OG0004563	jg31656	Ag007G579840
OG0004564	jg8799	Ag003G285620
OG0004565	jg8792	Ag003G285830
OG0004566	jg8687	Ag003G288750
OG0004567	jg8460, jg8453, jg8446, jg8433	Ag003G294260
OG0004568	jg12045	Ag008G718310
OG0004569	jg12116	Ag007G645420
OG0004571	jg14567, jg19893	Ag002G162300
OG0004572	jg18628	Ag002G162430
OG0004573	jg20359	Ag002G120850, Ag002G115520
OG0004574	jg18701	Ag002G164490
OG0004575	jg18473	Ag002G158940, Ag007G629050
OG0004576	jg2167	Ag007G606440
OG0004577	jg7480	Ag002G146420
OG0004578	jg10416	Ag002G132030
OG0004579	jg20735	Ag002G127440
OG0004580	jg20721	Ag008G684720, Ag005G477840, Ag003G226410, Ag002G158130, Ag002G127220
OG0004581	jg20446	Ag002G108820, Ag002G112850
OG0004582	jg20356	Ag002G115380, Ag002G121020
OG0004583	jg11720	Ag006G570680, Ag006G557120, Ag006G557090, Ag006G557080
OG0004584	jg11515, jg11512, jg11513	Ag001G038910
OG0004585	jg11384	Ag001G037820
OG0004586	jg26443	Ag005G439340
OG0004588	jg19901	Ag002G201200, Ag003G222990
OG0004589	jg19819	Ag005G410880, Ag006G560700, Ag001G021530, Ag001G037040, Ag008G662580, Ag004G364330, Ag002G199810
OG0004590	jg19818	Ag002G199800
OG0004591	jg19814, jg19813	Ag002G199660
OG0004592	jg19677	Ag002G197110
OG0004593	jg3964	Ag006G493000
OG0004594	jg4076	Ag006G495460
OG0004595	jg5933	Ag008G717580
OG0004596	jg5964	Ag008G716650
OG0004597	jg6035	Ag008G715560
OG0004598	jg6095	Ag008G714170
OG0004599	jg23285	Ag008G729070
OG0004600	jg23347	Ag008G730160
OG0004601	jg23401	Ag008G730760
OG0004602	jg23457	Ag008G731410
OG0004604	jg23560	Ag005G426440, Ag008G733050
OG0004605	jg23666	Ag008G734520
OG0004606	jg23726	Ag001G100090
OG0004607	jg15011	Ag001G067440
OG0004608	jg8245, jg23539	Ag008G724170
OG0004609	jg7993	Ag006G511730
OG0004610	jg20883, jg20881	Ag008G723380
OG0004611	jg18388	Ag007G588600
OG0004612	jg18214	Ag007G590990
OG0004614	jg17626	Ag007G597240
OG0004615	jg20921, jg17661	Ag007G596940
OG0004616	jg30140, jg23934	Ag004G330450, Ag001G100520
OG0004617	jg23920	Ag001G100720, Ag001G100710
OG0004618	jg5217	Ag007G613180
OG0004620	jg24785	Ag005G478630
OG0004621	jg24098	Ag001G091830
OG0004622	jg24121	Ag005G488350
OG0004624	jg24504	Ag005G482880
OG0004625	jg24518	Ag005G482640
OG0004627	jg24538, jg16606	Ag005G482310
OG0004628	jg24568	Ag005G481770
OG0004630	jg24726	Ag005G479350
OG0004631	jg24731	Ag002G147440
OG0004632	jg24745	Ag005G479130
OG0004633	jg24748	Ag005G479110
OG0004634	jg19317	Ag002G187370
OG0004635	jg19276	Ag002G185850
OG0004636	jg19273, jg5900	Ag002G185780
OG0004637	jg19251	Ag002G185090
OG0004638	jg19193	Ag002G183090
OG0004639	jg18771	Ag002G166930
OG0004640	jg18777	Ag002G167220
OG0004641	jg18826	Ag002G169170
OG0004642	jg18917	Ag002G172780
OG0004643	jg19049	Ag002G177740
OG0004644	jg30079	Ag004G324100
OG0004645	jg30085	Ag004G324300
OG0004646	jg30311	Ag004G328640, Ag004G328650
OG0004647	jg30380	Ag004G330230
OG0004648	jg30516	Ag004G333110, Ag004G333020, Ag004G333090
OG0004649	jg30693	Ag004G336980
OG0004651	jg30907	Ag003G241980, Ag003G241960
OG0004652	jg30928	Ag007G613630
OG0004653	jg30925	Ag003G242270
OG0004654	jg31055	Ag003G244320
OG0004656	jg9995	Ag007G598470
OG0004658	jg9892, jg7802	Ag007G585450
OG0004659	jg17062	Ag006G525390
OG0004660	jg17022	Ag002G140540, Ag008G712420
OG0004661	jg29699	Ag004G316110
OG0004662	jg29400	Ag004G311410
OG0004663	jg29374	Ag004G310990
OG0004664	jg29347	Ag008G705580, Ag004G310590
OG0004665	jg29319	Ag004G310340
OG0004667	jg29260	Ag004G309220
OG0004668	jg29214	Ag004G308640
OG0004669	jg29160	Ag004G307810
OG0004670	jg29062	Ag004G306290
OG0004671	jg28811	Ag004G303080
OG0004673	jg5472	Ag007G622410
OG0004674	jg5617	Ag007G627760
OG0004675	jg5625	Ag007G628030
OG0004676	jg5698	Ag007G630390
OG0004677	jg5706	Ag007G630230
OG0004678	jg5767	Ag007G632590
OG0004679	jg6587, jg6586	Ag007G635450
OG0004680	jg6717	Ag005G488400, Ag007G637680
OG0004681	jg6873, jg6871	Ag007G641400
OG0004684	jg21385	Ag007G643060
OG0004685	jg5185	Ag007G612440
OG0004686	jg21297	Ag007G644780
OG0004687	jg16003	Ag001G090860
OG0004688	jg4394	Ag006G503730
OG0004689	jg4288	Ag006G500350
OG0004690	jg4195	Ag006G498130
OG0004691	jg6456	Ag008G720310
OG0004692	jg6448	Ag008G720370
OG0004693	jg6391	Ag008G721190
OG0004694	jg6175	Ag008G724230
OG0004695	jg23143	Ag008G726800
OG0004696	jg23166	Ag008G727040, Ag004G328270
OG0004697	jg23180	Ag008G727170
OG0004698	jg23191	Ag008G727270
OG0004699	jg23199	Ag008G727780
OG0004700	jg23239	Ag002G128920, Ag002G128940, Ag001G039400, Ag001G043890, Ag002G128950, Ag002G139040, Ag008G728510
OG0004701	jg14983	Ag001G059470, Ag001G059720
OG0004702	jg14712	Ag008G691180, Ag008G723560
OG0004703	jg14658	Ag001G056130
OG0004704	jg17549	Ag001G052830
OG0004705	jg26820	Ag005G427950
OG0004706	jg14023	Ag006G501390
OG0004707	jg2509	Ag004G349710
OG0004708	jg2525	Ag004G349120
OG0004709	jg2586	Ag004G347390
OG0004710	jg2823	Ag003G241070
OG0004711	jg2856	Ag003G240220
OG0004712	jg3295	Ag003G221080
OG0004714	jg3207	Ag003G225770
OG0004715	jg31149	Ag003G225810
OG0004716	jg3104	Ag003G239540, Ag003G239760, Ag001G036540, Ag003G233710
OG0004717	jg30330	Ag004G329260
OG0004718	jg3591	Ag003G212160, Ag006G577770
OG0004719	jg3667	Ag003G210570
OG0004720	jg3696	Ag003G209600
OG0004721	jg3716	Ag003G208990
OG0004722	jg3724	Ag003G208830, Ag004G373130, Ag004G373110
OG0004723	jg3731	Ag003G208460
OG0004724	jg3732	Ag003G208450
OG0004725	jg30032	Ag004G323010
OG0004726	jg25221	Ag005G470860, Ag005G470850
OG0004727	jg25243	Ag005G470410
OG0004728	jg25282	Ag005G469900
OG0004729	jg25330	Ag005G469120
OG0004730	jg25400	Ag005G467880
OG0004731	jg25509	Ag005G464810
OG0004732	jg25524	Ag005G464550
OG0004733	jg25582	Ag005G463810, Ag003G217000
OG0004734	jg25747	Ag005G460000
OG0004735	jg32888	Ag001G027210
OG0004735	jg25831	Ag005G458140
OG0004737	jg25991	Ag005G453530
OG0004738	jg26015	Ag005G453060
OG0004739	jg26036	Ag005G452410
OG0004740	jg26141	Ag005G447620
OG0004741	jg26339	Ag005G441590
OG0004742	jg26483	Ag005G438090
OG0004743	jg26486	Ag005G437890
OG0004744	jg26566	Ag005G435730
OG0004745	jg26591	Ag005G435070
OG0004746	jg26678	Ag005G431630
OG0004748	jg2990, jg21452, jg21448	Ag003G235820, Ag003G235800
OG0004749	jg7825, jg27709	Ag005G468980
OG0004750	jg28133	Ag005G406400
OG0004751	jg28251	Ag005G403370
OG0004752	jg33764	Ag001G000950, Ag001G000940, Ag001G000930
OG0004754	jg33186	Ag001G014620
OG0004756	jg32941, jg33049	Ag001G024690
OG0004757	jg26615	Ag005G432880
OG0004758	jg13107	Ag008G661850
OG0004759	jg15360	Ag001G074750
OG0004760	jg15041	Ag001G066970
OG0004761	jg15046	Ag001G066730, Ag001G066830
OG0004762	jg17376	Ag001G019170, Ag001G018910, Ag001G019390, Ag001G019260, Ag001G019300, Ag001G019420
OG0004763	jg15496	Ag001G078980
OG0004764	jg15587	Ag001G080880
OG0004765	jg15630	Ag001G082000
OG0004766	jg15705	Ag001G082930
OG0004767	jg15751	Ag001G084620
OG0004768	jg15785	Ag001G085250
OG0004769	jg15807	Ag001G085680
OG0004770	jg6509	Ag002G194830, Ag001G098710
OG0004771	jg11134, jg16193	Ag001G094470
OG0004772	jg10952, jg12326	Ag001G101670
OG0004775	jg6696	Ag007G637350
OG0004776	jg29346	Ag004G310580
OG0004777	jg29617	Ag004G314660, Ag004G314650
OG0004778	jg22579	Ag004G368160
OG0004779	jg2463, jg27826	Ag005G416920
OG0004780	jg26654	Ag005G432120, Ag005G432270, Ag005G432210
OG0004781	jg26144	Ag005G447500
OG0004782	jg25094	Ag005G473130
OG0004783	jg23158	Ag008G726930
OG0004783	jg4555	Ag006G507110
OG0004786	jg22969	Ag008G711500
OG0004801	jg9606	Ag003G253870
OG0004802	jg9605	Ag003G253890
OG0004803	jg9145	Ag003G254000, Ag019G743040
OG0004804	jg9589	Ag003G254110
OG0004805	jg9524	Ag003G256410
OG0004806	jg9395	Ag003G260750
OG0004807	jg9332	Ag003G266760
OG0004808	jg9222	Ag003G271090
OG0004809	jg9216	Ag003G271430
OG0004810	jg21595	Ag006G533300
OG0004811	jg9102	Ag003G278020
OG0004812	jg9115	Ag003G278220
OG0004813	jg9083	Ag003G277330
OG0004814	jg8950	Ag003G280380
OG0004815	jg8881	Ag003G282400
OG0004817	jg10956	Ag001G101740
OG0004818	jg10960	Ag001G101790
OG0004819	jg11001	Ag001G102000
OG0004821	jg29258	Ag004G309200
OG0004822	jg29548	Ag004G313530
OG0004822	jg830	Ag004G375510
OG0004824	jg13516	Ag004G382650
OG0004826	jg13038	Ag008G660410
OG0004827	jg13277	Ag008G665490
OG0004828	jg13344	Ag007G598890, Ag002G169480
OG0004829	jg13359	Ag008G667200
OG0004830	jg12686	Ag007G654150
OG0004831	jg13475	Ag008G669500
OG0004832	jg13520	Ag008G670730
OG0004833	jg13714	Ag001G049110, Ag010G739240
OG0004834	jg13721	Ag008G672570
OG0004835	jg13744	Ag006G552840
OG0004838	jg13890	Ag008G674140
OG0004839	jg13892, jg7259	Ag001G089100
OG0004840	jg2113	Ag002G105660, Ag004G400850, Ag004G400870, Ag004G400820, Ag001G073040, Ag003G235750, Ag004G358530
OG0004842	jg604	Ag004G381850
OG0004842	jg29690	Ag004G315880
OG0004844	jg19411	Ag002G190260
OG0004845	jg24860	Ag005G477630
OG0004846	jg4171	Ag006G497450
OG0004847	jg24990	Ag005G475290
OG0004848	jg25110	Ag005G472700
OG0004849	jg25183	Ag005G471440
OG0004850	jg21772	Ag008G676530
OG0004851	jg21780, jg21779, jg21782	Ag001G033590
OG0004852	jg20679, jg21870	Ag001G065500
OG0004853	jg21923	Ag008G681860
OG0004855	jg21999	Ag008G684530
OG0004857	jg22149, jg930	Ag008G687710
OG0004858	jg22292	Ag008G693570
OG0004860	jg22590	Ag008G701680
OG0004861	jg7265, jg22675	Ag008G704220
OG0004862	jg22711	Ag008G705200, Ag006G570730
OG0004863	jg5147	Ag007G611510
OG0004864	jg5136	Ag007G611280
OG0004865	jg5132	Ag007G610810
OG0004866	jg5131	Ag007G610760
OG0004867	jg4976	Ag007G607420
OG0004868	jg5381	Ag007G619030
OG0004869	jg4937	Ag007G606300, Ag004G401380
OG0004870	jg4880	Ag007G605040
OG0004872	jg4757	Ag007G602270
OG0004873	jg10863	Ag006G577450
OG0004874	jg20403	Ag002G117610
OG0004875	jg10791	Ag006G575650
OG0004876	jg20440	Ag002G109300, Ag002G113280
OG0004877	jg10705	Ag006G573670
OG0004878	jg10701	Ag006G572600
OG0004879	jg10638	Ag006G571140
OG0004880	jg10565	Ag006G559350
OG0004881	jg10542	Ag006G569770, Ag006G560800
OG0004882	jg10498	Ag006G561580
OG0004883	jg10456	Ag006G563780, Ag006G563760
OG0004884	jg10421	Ag006G565180
OG0004885	jg5803	Ag008G719570
OG0004887	jg10380	Ag006G567130
OG0004888	jg10295	Ag003G233100
OG0004889	jg10230	Ag006G550710
OG0004890	jg10157	Ag006G546520, Ag006G548170
OG0004891	jg10102	Ag006G543160, Ag006G544420
OG0004892	jg10076	Ag006G543890, Ag006G543620
OG0004894	jg32769	Ag007G584900
OG0004895	jg31312	Ag007G583900
OG0004896	jg31337	Ag007G583630
OG0004897	jg31349	Ag007G583400
OG0004898	jg31571	Ag007G580820
OG0004899	jg4146	Ag006G496970
OG0004900	jg8663	Ag003G289280
OG0004901	jg8580	Ag003G291320
OG0004902	jg8559	Ag003G291990
OG0004904	jg9626	Ag003G296910
OG0004907	jg7805	Ag002G130120
OG0004908	jg20664	Ag004G353130, Ag002G125100
OG0004910	jg20474	Ag002G107760, Ag002G111300
OG0004911	jg20469	Ag002G107860, Ag002G111400, Ag001G088380, Ag001G088340
OG0004912	jg20381	Ag002G120180
OG0004913	jg20275	Ag002G123540
OG0004914	jg20327	Ag002G114250, Ag002G121930
OG0004915	jg20287	Ag002G123420
OG0004916	jg26850	Ag005G427560
OG0004918	jg11234, jg11235	Ag001G034530
OG0004919	jg12747	Ag007G655810
OG0004920	jg23616	Ag008G733840
OG0004921	jg16369	Ag001G098320
OG0004921	jg20212	Ag002G206570
OG0004922	jg16329	Ag001G097790
OG0004923	jg20024, jg31102	Ag002G203110
OG0004924	jg29943	Ag002G202970
OG0004925	jg16202	Ag001G094790
OG0004926	jg19999	Ag002G202820
OG0004927	jg19976	Ag002G202570
OG0004928	jg19970	Ag002G202230
OG0004929	jg19834	Ag002G200170
OG0004930	jg19700	Ag002G197620, Ag002G103760, Ag002G197670
OG0004931	jg19633	Ag002G196340
OG0004932	jg19624	Ag002G196060
OG0004933	jg19547	Ag002G193990
OG0004936	jg3976	Ag006G493100
OG0004937	jg4093	Ag006G495680
OG0004938	jg4128	Ag003G266110, Ag003G265320, Ag002G199540
OG0004939	jg4158	Ag006G497240
OG0004940	jg5884	Ag008G718230
OG0004941	jg5850	Ag008G719000
OG0004943	jg5954	Ag008G716970
OG0004944	jg5998	Ag008G716210
OG0004945	jg6041	Ag008G715140
OG0004946	jg6124	Ag008G713640
OG0004948	jg22941	Ag008G710580
OG0004949	jg22868	Ag008G708560
OG0004950	jg11957, jg22856	Ag008G708160
OG0004951	jg22824	Ag008G707450
OG0004952	jg23290	Ag008G729120
OG0004952	jg14653	Ag001G056090
OG0004953	jg20052	Ag002G203560
OG0004954	jg23320	Ag008G729540
OG0004955	jg23459	Ag008G731430
OG0004956	jg23542	Ag008G732740
OG0004957	jg24275, jg3402, jg29710, jg23569	Ag008G733170
OG0004958	jg23579	Ag008G733350
OG0004959	jg23600	Ag008G733590
OG0004960	jg23633	Ag008G734090
OG0004961	jg23640	Ag008G734170
OG0004962	jg23676	Ag008G734650
OG0004963	jg23720	Ag008G735120
OG0004964	jg14990	Ag001G059410, Ag001G059590
OG0004965	jg8121	Ag006G515750
OG0004966	jg20795	Ag007G587000
OG0004967	jg28743	Ag004G302240
OG0004968	jg18443	Ag007G588100
OG0004969	jg18337	Ag007G589810, Ag007G589790
OG0004970	jg18101	Ag007G592230
OG0004971	jg18095	Ag007G592300
OG0004972	jg18066	Ag007G592700
OG0004973	jg17995	Ag007G593680
OG0004974	jg17977	Ag007G593810
OG0004975	jg17823	Ag007G595560
OG0004976	jg17739	Ag007G596290
OG0004977	jg17560	Ag007G597740
OG0004978	jg5213	Ag007G613070
OG0004979	jg24780	Ag005G478670, Ag001G020020, Ag005G415110, Ag002G116250
OG0004980	jg24788	Ag005G478590
OG0004981	jg23975	Ag005G490450
OG0004982	jg24105	Ag005G488540
OG0004983	jg5513	Ag007G623880
OG0004985	jg6623	Ag007G636510
OG0004986	jg6545	Ag007G634480
OG0004987	jg5792	Ag007G633840
OG0004989	jg15664	Ag001G083800
OG0004990	jg24655	Ag005G480520
OG0004991	jg24712	Ag005G479490
OG0004992	jg24751	Ag005G479080
OG0004993	jg24778	Ag005G478700
OG0004994	jg19289	Ag002G186310
OG0004995	jg19231	Ag002G184680, Ag008G700320, Ag002G117420, Ag002G117430
OG0004996	jg19195	Ag002G183130
OG0004997	jg15441	Ag001G076800
OG0004998	jg18726	Ag002G165140
OG0004999	jg18735	Ag002G165630
OG0005000	jg31417	Ag007G582550
OG0005001	jg18963	Ag002G174820
OG0005002	jg18977	Ag002G175200
OG0005003	jg18989	Ag002G175530
OG0005006	jg30159, jg30170, jg30182	Ag004G325480
OG0005007	jg1113, jg30269	Ag004G311080
OG0005008	jg30281, jg30280	Ag004G327600
OG0005009	jg30324	Ag004G328950
OG0005010	jg30375	Ag004G330180
OG0005011	jg30445	Ag004G331830
OG0005012	jg30511	Ag004G332960
OG0005013	jg3454	Ag003G215650
OG0005015	jg30824	Ag004G339900
OG0005018	jg31020	Ag003G243500
OG0005019	jg31045	Ag003G244160
OG0005020	jg31109	Ag003G245270
OG0005022	jg31213	Ag003G246550
OG0005023	jg31241	Ag001G081010, Ag001G101840
OG0005024	jg2261	Ag004G356140
OG0005025	jg9996	Ag007G598410
OG0005026	jg9926	Ag007G586020
OG0005028	jg3256	Ag003G222870, Ag003G222890
OG0005029	jg29842, jg29840, jg29843	Ag004G318740
OG0005030	jg3691, jg3690	Ag003G209680
OG0005031	jg29683	Ag004G315740
OG0005032	jg29655	Ag004G315350
OG0005033	jg29596	Ag004G314150
OG0005034	jg29457	Ag004G312260
OG0005035	jg29410	Ag004G311510
OG0005036	jg29387	Ag004G311220
OG0005037	jg29265	Ag004G309270, Ag004G309280
OG0005038	jg24034, jg10765, jg18614	Ag002G162080
OG0005039	jg29179	Ag004G308140
OG0005040	jg29209	Ag004G308580
OG0005041	jg28984	Ag004G305430
OG0005042	jg28974	Ag004G305350
OG0005043	jg28952	Ag004G305100
OG0005044	jg28853	Ag004G303620
OG0005045	jg28846	Ag004G303500
OG0005046	jg28609	Ag004G300020
OG0005047	jg33286, jg28490	Ag004G298440, Ag004G298450
OG0005049	jg28453	Ag004G297910, Ag004G298130
OG0005050	jg5337	Ag007G617330
OG0005051	jg2889	Ag002G140640, Ag003G239210
OG0005052	jg5428	Ag007G620990
OG0005054	jg5483	Ag007G622800
OG0005055	jg5549	Ag007G624670
OG0005057	jg5613	Ag007G627590
OG0005058	jg5671	Ag007G631280
OG0005059	jg5689	Ag007G630680
OG0005060	jg5744	Ag007G629240
OG0005061	jg5780	Ag007G632660
OG0005062	jg6544	Ag007G634370
OG0005063	jg24400	Ag005G484470
OG0005064	jg6716	Ag007G637670
OG0005065	jg21586	Ag007G640740
OG0005066	jg21504, jg21535	Ag005G448230
OG0005067	jg21460	Ag007G642790
OG0005068	jg21349	Ag007G605000, Ag007G643550
OG0005069	jg21354	Ag003G231720, Ag003G286420
OG0005072	jg4257	Ag006G499700
OG0005073	jg14796	Ag008G692940
OG0005074	jg6306	Ag008G722430
OG0005075	jg23025	Ag008G724710
OG0005076	jg23032	Ag008G724890
OG0005077	jg28403, jg23077, jg28668	Ag008G725740
OG0005078	jg23087	Ag008G725820
OG0005079	jg23178	Ag008G727150
OG0005080	jg22782	Ag008G706330
OG0005081	jg22759	Ag008G705950
OG0005082	jg22738	Ag008G705730
OG0005083	jg22737	Ag008G705720
OG0005085	jg14782	Ag008G692930
OG0005086	jg14779	Ag008G692830
OG0005087	jg14766	Ag008G692260
OG0005088	jg14727, jg7191	Ag008G691650, Ag003G270820, Ag001G078680
OG0005089	jg14519	Ag001G053150, Ag002G103920
OG0005090	jg5901	Ag008G718010
OG0005091	jg2318	Ag004G355190
OG0005092	jg2413	Ag004G352520
OG0005093	jg2421	Ag004G352060
OG0005094	jg2428	Ag004G351860
OG0005095	jg12903	Ag008G658450, Ag012G741200
OG0005096	jg2449, jg2448	Ag004G351340
OG0005097	jg2486	Ag004G350390
OG0005098	jg2561	Ag004G348200
OG0005099	jg2824	Ag003G240950
OG0005100	jg3485	Ag003G215010
OG0005101	jg3462	Ag003G215410, Ag003G215440
OG0005102	jg21357	Ag006G543370, Ag006G544140
OG0005103	jg3350	Ag003G219440
OG0005104	jg3293	Ag003G221120
OG0005105	jg3277	Ag003G222240
OG0005106	jg3195	Ag003G226290, Ag002G183340
OG0005107	jg3632	Ag003G211590
