Orthogroup	Arabidopsis_arenosa	Eutrema_salsugineum
OG0001714	jg26215	XP_006406369.1
OG0001714	jg33230	XP_006393093.1
OG0001715	jg26777	XP_006418729.1
OG0001715	jg26747	XP_006418751.1
OG0001717	jg13024	XP_024007194.1, XP_024007598.1
OG0001718	jg14455	XP_024009342.1
OG0001719	jg27673, jg27674	XP_024016227.1
OG0001721	jg29770	XP_024008364.1
OG0001721	jg13380, jg29768	XP_006417155.1
OG0001722	jg22503, jg22502	XP_024011180.1
OG0001723	jg7795	XP_006407638.1
OG0001725	jg5678, jg5677, jg5679, jg5675	XP_006400381.2
OG0001729	jg11183	XP_006414522.1
OG0001729	jg11182, jg11271, jg13857	XP_006414524.1
OG0001730	jg9607	XP_006412974.1
OG0001731	jg9399	XP_006412748.2
OG0001731	jg9400	XP_006412749.1
OG0001732	jg9393	XP_006412737.1
OG0001732	jg28079	XP_006409093.1
OG0001733	jg9354	XP_006412691.1
OG0001733	jg16859	XP_024014108.1
OG0001734	jg9308	XP_024005155.1
OG0001734	jg16891	XP_024014293.1
OG0001735	jg27523	XP_006409626.1
OG0001735	jg8979	XP_006412302.1
OG0001736	jg8810	XP_006412112.1
OG0001736	jg27861	XP_006409325.1
OG0001737	jg18619	XP_006410658.1
OG0001737	jg31699, jg31693	XP_006415376.1
OG0001738	jg18660	XP_006410695.1
OG0001739	jg1293	XP_006392370.1
OG0001739	jg29333	XP_006417552.1
OG0001740	jg1154	XP_024004449.1
OG0001740	jg29375	XP_006417506.1
OG0001741	jg29425	XP_006417471.1
OG0001741	jg1088	XP_024004723.1
OG0001742	jg958	XP_006392164.1
OG0001742	jg26875	XP_006418636.2
OG0001743	jg29533	XP_006417383.1
OG0001743	jg842	XP_006392026.1
OG0001744	jg12725	XP_006405402.1
OG0001745	jg12672	XP_024014571.1
OG0001746	jg13620	XP_006395359.1
OG0001746	jg12607	XP_006405561.1
OG0001747	jg13830	XP_006395264.1
OG0001748	jg12343	XP_006405777.1
OG0001748	jg2216	XP_006391463.1
OG0001749	jg403	XP_024015728.1
OG0001749	jg12823	XP_006405307.1
OG0001750	jg527, jg528	XP_006391740.2
OG0001751	jg25131	XP_006407412.1
OG0001751	jg4424	XP_024011798.1
OG0001753	jg25182	XP_024014893.1
OG0001753	jg4520	XP_006399172.1
OG0001754	jg21764	XP_006402027.1
OG0001755	jg9895	XP_006413280.1
OG0001755	jg21956	XP_024011971.1
OG0001756	jg22023, jg22016	XP_006401758.1
OG0001756	jg9657	XP_006413023.1
OG0001757	jg9789	XP_006413161.1
OG0001758	jg5804	XP_006400505.1
OG0001758	jg5092	XP_024012406.1
OG0001759	jg4640	XP_024012326.1
OG0001760	jg20339	XP_006398406.1
OG0001761	jg20492	XP_006398272.1
OG0001761	jg10727	XP_006414079.1
OG0001762	jg10692	XP_006414032.1
OG0001762	jg20517	XP_006398248.1
OG0001763	jg10574	XP_006413919.1
OG0001764	jg7691	XP_006396706.1
OG0001764	jg10326	XP_024005440.1
OG0001765	jg7484, jg7485, jg7486	XP_006396936.1, XP_006396935.1
OG0001766	jg7389	XP_006397067.2
OG0001767	jg2818	XP_006390729.1
OG0001768	jg18449	XP_006410494.1
OG0001769	jg27923	XP_006409225.1
OG0001769	jg8732	XP_006412031.1
OG0001770	jg23627	XP_006411865.1
OG0001770	jg14851	XP_024013654.1
OG0001771	jg16709	XP_006404744.1
OG0001771	jg8552	XP_006411848.1
OG0001772	jg8321	XP_006411649.1
OG0001773	jg21940	XP_006401822.1
OG0001773	jg18537	XP_006410581.1
OG0001774	jg7134, jg7104, jg7129	XP_024008001.1
OG0001775	jg10341	XP_006413699.1
OG0001775	jg7711	XP_006396681.1
OG0001776	jg20578	XP_024011112.1
OG0001776	jg20583	XP_024011110.1
OG0001777	jg8040	XP_006396395.1
OG0001777	jg12651	XP_006405499.1
OG0001778	jg20181	XP_006397963.1
OG0001778	jg16350	XP_006402337.1
OG0001779	jg16336	XP_006402353.1
OG0001779	jg20171	XP_006397951.1
OG0001780	jg19876	XP_006397689.1
OG0001780	jg16114	XP_006402570.1
OG0001781	jg16066	XP_024012778.1
OG0001781	jg19785	XP_024010714.1
OG0001782	jg15945	XP_006402729.2
OG0001782	jg19626	XP_024016857.1
OG0001784	jg23636	XP_006393945.1
OG0001784	jg14854	XP_006404087.1
OG0001785	jg8204	XP_006396240.1
OG0001785	jg28459	XP_006418438.1
OG0001786	jg28481	XP_006418421.1
OG0001786	jg8122	XP_006396302.1
OG0001787	jg8041	XP_006396393.1
OG0001787	jg28546	XP_006418349.1
OG0001788	jg8003	XP_006396423.1
OG0001788	jg28575	XP_006418317.1
OG0001790	jg18198	XP_006410269.1
OG0001790	jg28955	XP_006417960.2
OG0001791	jg18147	XP_006410196.1
OG0001792	jg18058	XP_006410089.1
OG0001793	jg29072	XP_024008415.1
OG0001793	jg18033	XP_006410049.1
OG0001794	jg29095	XP_006417806.1
OG0001794	jg17945	XP_006409985.1
OG0001795	jg5432	XP_006400139.1
OG0001796	jg24147	XP_024015378.1
OG0001796	jg5545	XP_006400249.1
OG0001797	jg5594	XP_024011427.1
OG0001797	jg24200	XP_006408292.1
OG0001798	jg6536	XP_006394871.1
OG0001798	jg24525	XP_006408005.1
OG0001799	jg24526	XP_006408004.1
OG0001800	jg24575	XP_006407951.1
OG0001800	jg5709	XP_006400411.1
OG0001801	jg21465	XP_006395133.2
OG0001801	jg24652	XP_024015131.1
OG0001802	jg2160, jg2136	XP_006391419.1, XP_006391421.1
OG0001803	jg18776	XP_006410819.1
OG0001803	jg15217	XP_006403751.1
OG0001804	jg3657	XP_006389861.1
OG0001804	jg30106	XP_024007868.1
OG0001805	jg3571	XP_006389947.2
OG0001805	jg30190	XP_006416772.1
OG0001806	jg2868	XP_024006656.1
OG0001806	jg30254	XP_006416720.1
OG0001807	jg18709	XP_006410745.1
OG0001807	jg30478	XP_006416499.1
OG0001808	jg3264	XP_006390239.1
OG0001808	jg30558	XP_006416412.1
OG0001809	jg2617	XP_006390926.2
OG0001809	jg30992	XP_006416019.1
OG0001810	jg31096	XP_006415936.1
OG0001810	jg2511	XP_006391032.1
OG0001811	jg2378	XP_006391177.2
OG0001811	jg31195	XP_024008745.1
OG0001812	jg2362	XP_006391189.1
OG0001812	jg31208	XP_006415832.1
OG0001814	jg16582	XP_006404620.1
OG0001814	jg8396	XP_006411728.1
OG0001815	jg5710	XP_024012313.1
OG0001816	jg6671	XP_006394978.1
OG0001817	jg4317	XP_006399020.1
OG0001817	jg25066	XP_006407467.1
OG0001818	jg14777	XP_006404152.1
OG0001818	jg6307	XP_006394699.1
OG0001819	jg23746	XP_024007343.1
OG0001819	jg14968	XP_006403982.1
OG0001820	jg14703	XP_006404217.1
OG0001820	jg6214	XP_024007013.1
OG0001821	jg33428	XP_006392924.1
OG0001821	jg25638	XP_024015520.1
OG0001822	jg26325, jg26326	XP_006406278.1
OG0001822	jg33363, jg33365	XP_006392982.1
OG0001823	jg28249	XP_006404072.2, XP_006408952.1
OG0001824	jg18912	XP_006410942.1
OG0001824	jg15306	XP_006403662.1
OG0001825	jg19217	XP_006411225.2
OG0001825	jg15517	XP_006403432.1
OG0001826	jg15645, jg15715	XP_006402951.1
OG0001826	jg19390	XP_006411380.1
OG0001827	jg15686	XP_006402925.1, XP_006402926.1
OG0001827	jg15687	XP_006402927.1
OG0001828	jg19816	XP_006397639.1
OG0001828	jg16074	XP_006402610.1
OG0001830	jg15870	XP_006402788.1
OG0001831	jg20277, jg20279	XP_006398456.2
OG0001832	jg17348	XP_006410716.2
OG0001833	jg9237	XP_024004602.1
OG0001833	jg9080	XP_024014544.1
OG0001834	jg30069	XP_006416879.1
OG0001835	jg30542	XP_006416430.2
OG0001836	jg705	XP_006391912.1
OG0001836	jg699	XP_006391911.1
OG0001837	jg4255	XP_024012012.1, XP_024015248.1
OG0001838	jg10873	XP_006414226.1, XP_006414227.1
OG0001839	jg6233, jg17587, jg6230	XP_006398665.1
OG0001839	jg33539	XP_006397207.1
OG0001840	jg14868	XP_006404075.1, XP_006404077.1, XP_006404076.1, XP_006404073.1, XP_006404078.1, XP_006404063.1
OG0001844	jg9511	XP_006412860.1
OG0001844	jg28173	XP_006408895.1
OG0001845	jg9370	XP_024004438.1
OG0001846	jg27834	XP_006409349.1
OG0001846	jg8821	XP_024005546.1
OG0001847	jg10938	XP_024004379.1
OG0001848	jg1009	XP_006392216.1
OG0001848	jg29436	XP_006417463.1
OG0001849	jg828	XP_006392004.2, XP_024015694.1
OG0001849	jg829	XP_006392006.1
OG0001849	jg827	XP_024015711.1
OG0001850	jg13411	XP_006395486.1
OG0001851	jg12684	XP_006405448.1
OG0001851	jg13473	XP_006395448.1
OG0001852	jg12535	XP_006414110.2, XP_006405609.1
OG0001852	jg13709	XP_006395312.1
OG0001854	jg2015, jg2048	XP_006391320.1
OG0001855	jg1915	XP_006391553.1
OG0001855	jg10523, jg10530, jg10518	XP_006413873.1
OG0001856	jg678	XP_024004439.1
OG0001856	jg29646	XP_006417273.1
OG0001857	jg9848	XP_006413231.1
OG0001857	jg22592	XP_024011461.1
OG0001858	jg4164	XP_006398873.1
OG0001858	jg24964	XP_006407586.1
OG0001859	jg24993	XP_006407548.1
OG0001859	jg4202	XP_006398910.1
OG0001860	jg4318	XP_006399021.1
OG0001860	jg25067	XP_006407466.1
OG0001861	jg25079	XP_006407457.1
OG0001861	jg4338	XP_006399041.1
OG0001862	jg4435, jg4456	XP_024012039.1
OG0001862	jg25140	XP_006407403.1
OG0001863	jg9945	XP_006413326.1
OG0001863	jg21819	XP_006401971.1
OG0001864	jg9727	XP_006413096.2
OG0001865	jg22291	XP_006401547.1
OG0001865	jg9734	XP_006413102.1
OG0001866	jg22313	XP_006401517.1
OG0001866	jg9748	XP_006413116.1
OG0001867	jg9878, jg9879	XP_006413265.1
OG0001869	jg23575	XP_006394007.1
OG0001869	jg4883	XP_006399552.1
OG0001870	jg23551	XP_024007549.1
OG0001870	jg4872	XP_024012423.1
OG0001871	jg23530	XP_006394066.1
OG0001871	jg4828	XP_006399494.1
OG0001872	jg23483	XP_006394115.1
OG0001872	jg4810	XP_024012204.1
OG0001873	jg4769	XP_024011944.1
OG0001873	jg4768	XP_006399432.1
OG0001874	jg4729	XP_006399384.1, XP_006399385.1
OG0001875	jg4666	XP_006399306.1
OG0001875	jg6147	XP_006394577.1
OG0001876	jg23044	XP_006394544.1
OG0001876	jg4642	XP_006399289.1
OG0001877	jg4582	XP_006399225.1
OG0001878	jg10871	XP_024004766.1
OG0001878	jg20314	XP_006398424.1
OG0001879	jg10816	XP_006414172.1
OG0001879	jg20394	XP_006398363.2
OG0001880	jg10784, jg10783, jg10785	XP_006414134.1
OG0001881	jg10474	XP_006413835.1, XP_006391784.1
OG0001882	jg7761	XP_006396641.1
OG0001882	jg10406	XP_006413761.1
OG0001883	jg7738	XP_006396661.1
OG0001883	jg10378	XP_006413729.1
OG0001884	jg30007	XP_006416935.1
OG0001884	jg1013	XP_024011799.1
OG0001885	jg31968	XP_006415121.1
OG0001885	jg7390	XP_024010099.1
OG0001886	jg32230	XP_006397461.1
OG0001886	jg7258	XP_006397189.1
OG0001887	jg7149, jg7096	XP_006397292.1, XP_024010174.1
OG0001887	jg32330	XP_006396016.1
OG0001888	jg18515	XP_024003706.1
OG0001889	jg27993	XP_006409165.1
OG0001889	jg8680	XP_006411986.1
OG0001890	jg8533	XP_024005099.1
OG0001890	jg8534	XP_006411830.1
OG0001891	jg9863	XP_006413247.1
OG0001891	jg29470	XP_006417431.1
OG0001892	jg20932	XP_006403295.1
OG0001892	jg31295	XP_024008666.1
OG0001893	jg7399	XP_006397055.1
OG0001894	jg19228	XP_024004254.1
OG0001894	jg7688	XP_024010103.1
OG0001895	jg13762, jg20311, jg20312	XP_006398427.1
OG0001896	jg9641	XP_006414996.1
OG0001896	jg24697	XP_006407837.1
OG0001897	jg26652	XP_006418832.1
OG0001897	jg11426	XP_024005118.1
OG0001898	jg26514	XP_006406128.1
OG0001898	jg11277	XP_024005685.1
OG0001899	jg11208	XP_006414559.1
OG0001900	jg20470, jg25293	XP_024005839.1
OG0001900	jg12821	XP_006405310.1
OG0001901	jg20195	XP_006393442.1
OG0001901	jg16337	XP_006402352.1
OG0001902	jg16279	XP_006402414.2
OG0001903	jg16122	XP_006402563.1
OG0001903	jg19903	XP_006397697.1
OG0001904	jg16113	XP_024012873.1
OG0001905	jg16052	XP_006402633.1
OG0001905	jg19769	XP_006397597.1
OG0001906	jg15979	XP_024012762.1
OG0001906	jg19650	XP_006397487.1
OG0001907	jg14661	XP_006404257.1
OG0001907	jg23301	XP_006394294.1
OG0001908	jg8835	XP_024005797.1
OG0001909	jg8057	XP_024010131.1
OG0001909	jg28561, jg28560	XP_006418332.1
OG0001910	jg7838	XP_006396580.1
OG0001910	jg28681	XP_024008760.1
OG0001911	jg20875	XP_006403243.1
OG0001911	jg28753	XP_006418136.1
OG0001912	jg18269	XP_006410337.1
OG0001912	jg28885	XP_006418023.1
OG0001913	jg18237	XP_024003772.1
OG0001914	jg18338, jg18288, jg18372	XP_006393025.1
OG0001915	jg18177	XP_024003913.1
OG0001915	jg28966	XP_006417951.2
OG0001916	jg29091	XP_006417809.1
OG0001916	jg17975	XP_006410014.1
OG0001917	jg17843	XP_006409900.1
OG0001917	jg29129	XP_006417771.1
OG0001918	jg17380	XP_006408594.1
OG0001919	jg5257	XP_006399949.1
OG0001920	jg5465	XP_006400178.1
OG0001920	jg24095	XP_006408388.1
OG0001921	jg5468	XP_006400180.2
OG0001921	jg24100	XP_024014833.1
OG0001922	jg24478	XP_006408045.1
OG0001922	jg6603	XP_006394930.1
OG0001923	jg19122	XP_024016873.1
OG0001923	jg15444	XP_006403496.1
OG0001924	jg15280	XP_024013778.1
OG0001924	jg18877	XP_024003919.1, XP_006410910.1
OG0001925	jg33000	XP_006410996.2
OG0001926	jg18988, jg19001	XP_006411021.1
OG0001926	jg15086	XP_006403874.1
OG0001927	jg3722	XP_006389797.1
OG0001927	jg30055	XP_006416887.1
OG0001928	jg3520	XP_006389983.2
OG0001928	jg30236	XP_006416740.1
OG0001929	jg30298	XP_006416670.1
OG0001929	jg2943	XP_006390601.1
OG0001930	jg30392	XP_006416577.1
OG0001930	jg3090	XP_006390433.1
OG0001931	jg3126	XP_006390395.1
OG0001931	jg30417	XP_006416554.1
OG0001932	jg30462	XP_006416512.1
OG0001932	jg3163	XP_006390350.2
OG0001933	jg3348	XP_024010980.1
OG0001934	jg30776, jg30774	XP_024008720.1
OG0001935	jg30877	XP_006416119.1
OG0001935	jg2692	XP_006390840.1
OG0001937	jg31077	XP_006415956.1
OG0001937	jg2539	XP_006391003.1
OG0001938	jg31251	XP_006415785.1
OG0001938	jg31252	XP_006415784.1
OG0001939	jg16558	XP_006404587.1
OG0001939	jg8377	XP_006411705.1
OG0001940	jg21363, jg28512	XP_024008110.1
OG0001941	jg5762	XP_006400466.1
OG0001943	jg25124	XP_006407420.2
OG0001944	jg25109	XP_006407433.2
OG0001944	jg4384	XP_024011509.1
OG0001945	jg14808	XP_006404130.1
OG0001946	jg14704	XP_006404216.1
OG0001946	jg6215	XP_006394631.1
OG0001947	jg14243	XP_006419089.1
OG0001948	jg14141	XP_006404478.1
OG0001949	jg5907	XP_006400609.1
OG0001949	jg13961	XP_006414244.1
OG0001950	jg25397	XP_006407148.1
OG0001950	jg33657	XP_006392699.1
OG0001951	jg25516	XP_006407028.1
OG0001951	jg33533	XP_006392804.1
OG0001952	jg11077	XP_006414407.2
OG0001952	jg25742	XP_006406812.1
OG0001953	jg26069	XP_006406513.1
OG0001953	jg33100	XP_006393218.1
OG0001954	jg5109	XP_006399783.1
OG0001954	jg26249	XP_006406348.1
OG0001955	jg33328	XP_024006157.1
OG0001955	jg26313	XP_024015460.1
OG0001956	jg27574	XP_006409548.1
OG0001956	jg8956	XP_006412275.1
OG0001957	jg18587	XP_006410621.1
OG0001957	jg31604	XP_006415465.2
OG0001958	jg27484, jg27482, jg27480	XP_006409651.2
OG0001959	jg16018	XP_006402663.1
OG0001960	jg33504	XP_006392842.2
OG0001961	jg26145	XP_024015049.1
OG0001961	jg33174	XP_024006005.1
OG0001963	jg7854	XP_006396496.1
OG0001965	jg2237, jg11666, jg11664, jg11672, jg24204, jg26462	XP_024015300.1
OG0001967	jg7444, jg7445	XP_006408689.1
OG0001971	jg9518	XP_006412871.1
OG0001971	jg28180	XP_006408902.1
OG0001972	jg9378	XP_006412718.1
OG0001972	jg28052	XP_006409120.1
OG0001973	jg9302	XP_006412645.1
OG0001973	jg16903	XP_006404930.1
OG0001974	jg16927	XP_006404977.1
OG0001974	jg9266	XP_024005191.1
OG0001975	jg27431	XP_006409667.1
OG0001975	jg9008, jg27457	XP_006412330.1
OG0001976	jg8875	XP_006412187.1
OG0001976	jg27748	XP_006409422.1
OG0001977	jg18705	XP_006410740.1
OG0001977	jg10961	XP_006414324.1
OG0001978	jg836	XP_006392020.1
OG0001978	jg29540	XP_006417375.1
OG0001979	jg13058	XP_006395784.1
OG0001979	jg29930	XP_006417003.1
OG0001980	jg13079	XP_006395756.1
OG0001980	jg29911	XP_006417022.1
OG0001981	jg29763	XP_006417162.1
OG0001981	jg13322	XP_006395566.1
OG0001982	jg13358	XP_006395533.2
OG0001983	jg13424	XP_006395474.1
OG0001983	jg12707	XP_006405419.1
OG0001984	jg13459	XP_006395458.1
OG0001984	jg12695	XP_006405432.1
OG0001985	jg29679	XP_006417247.1
OG0001985	jg628	XP_024015584.1
OG0001986	jg15716, jg15644	XP_006402954.1
OG0001986	jg19391	XP_024003946.1
OG0001987	jg4160	XP_006398869.1
OG0001987	jg24961	XP_006407588.1
OG0001988	jg25074	XP_006407461.1
OG0001988	jg4334	XP_006399036.1
OG0001989	jg25096	XP_006407446.1
OG0001989	jg4372	XP_006399072.1
OG0001990	jg22215	XP_006401599.1
OG0001990	jg9718	XP_006413087.1
OG0001991	jg22335	XP_006401494.1
OG0001991	jg9763	XP_006413129.1
OG0001992	jg9790	XP_006413162.1
OG0001992	jg22432	XP_006401400.1
OG0001993	jg22462	XP_006401374.1
OG0001993	jg9805	XP_006413178.1
OG0001994	jg9882	XP_024005051.1
OG0001995	jg5064	XP_024011882.1
OG0001995	jg5808	XP_024012221.1
OG0001996	jg5005	XP_006399687.1
OG0001996	jg6490	XP_006394845.1
OG0001997	jg4782	XP_006399447.1
OG0001997	jg16707	XP_006404741.1
OG0001998	jg4759	XP_006399422.1
OG0001998	jg23417	XP_006394173.1
OG0001999	jg4606	XP_006399244.1
OG0001999	jg23104	XP_006394491.1
OG0002000	jg4572	XP_006399217.1
OG0002001	jg20386	XP_024010949.1
OG0002001	jg10824	XP_006414178.1
OG0002002	jg10572	XP_006413917.1
OG0002002	jg20651	XP_006398119.1
OG0002003	jg10328	XP_006413690.1
OG0002003	jg7694	XP_006396701.1
OG0002004	jg7604	XP_024009851.1
OG0002004	jg10241	XP_006413612.1
OG0002005	jg7479	XP_006396951.1
OG0002005	jg10115	XP_006413521.1
OG0002006	jg10105	XP_006413507.1
OG0002006	jg7462	XP_006396970.1
OG0002007	jg7458	XP_006396971.1
OG0002007	jg10103	XP_006413505.1
OG0002008	jg7406	XP_006397041.1
OG0002008	jg31935	XP_006415146.1
OG0002011	jg31460	XP_006415583.2
OG0002012	jg27884	XP_006409290.1
OG0002012	jg8797	XP_006412096.1
OG0002013	jg27893	XP_006409275.1
OG0002013	jg8786	XP_024005481.1
OG0002014	jg8741	XP_006412042.1
OG0002014	jg27914	XP_006409246.2
OG0002015	jg28030	XP_006409130.1
OG0002016	jg16729	XP_006404757.1
OG0002016	jg8565	XP_006411860.2
OG0002017	jg8509	XP_024005595.1
OG0002018	jg16565	XP_024014060.1
OG0002018	jg8381	XP_006411710.1
OG0002021	jg10095	XP_006413493.1
OG0002022	jg30282	XP_024008339.1
OG0002022	jg20454	XP_024011012.1
OG0002023	jg26525	XP_006406118.1
OG0002023	jg11292	XP_006414665.1
OG0002024	jg11240	XP_006414611.1
OG0002024	jg26453	XP_006406189.1
OG0002025	jg20045	XP_006391308.2
OG0002026	jg16086	XP_006402598.1
OG0002027	jg15744	XP_006402888.1
OG0002027	jg19442	XP_006411424.1
OG0002028	jg14298	XP_006419045.1
OG0002028	jg22983	XP_024011477.1
OG0002029	jg28491	XP_006418416.1
OG0002029	jg8132	XP_006396310.1
OG0002030	jg7956	XP_006396471.1
OG0002030	jg28618	XP_006418274.1
OG0002031	jg18415	XP_006410462.1
OG0002032	jg18297	XP_006410360.1
OG0002032	jg28866	XP_006418042.1
OG0002033	jg29023	XP_006417884.2
OG0002033	jg18108	XP_024016747.1
OG0002034	jg29106	XP_006417796.1
OG0002034	jg17904	XP_006409951.1
OG0002036	jg5406	XP_006400107.1
OG0002037	jg5407	XP_006400108.1
OG0002037	jg24049	XP_006408425.1
OG0002038	jg25733	XP_006406818.1
OG0002038	jg24463	XP_006408060.2
OG0002039	jg15506	XP_006403439.1
OG0002039	jg19206	XP_006411216.1
OG0002040	jg18794	XP_006410831.1
OG0002040	jg15225	XP_006403741.2
OG0002041	jg18858	XP_006410892.1
OG0002041	jg15268	XP_006403699.1
OG0002042	jg19016, jg19015	XP_006411051.1
OG0002043	jg30017	XP_006416923.2
OG0002043	jg32974	XP_006393335.1
OG0002044	jg30037	XP_006416899.1
OG0002044	jg3740	XP_006389778.1
OG0002045	jg30064	XP_006416882.1
OG0002045	jg3715	XP_006389806.1
OG0002046	jg30092	XP_006416855.1
OG0002046	jg3669	XP_006389845.1
OG0002047	jg30135	XP_006416811.1
OG0002047	jg3603	XP_006389916.1
OG0002048	jg2896	XP_006390641.1
OG0002049	jg2953	XP_006390591.1
OG0002050	jg30633	XP_006416353.1
OG0002050	jg3309	XP_006390192.1
OG0002051	jg30641	XP_024008125.1
OG0002051	jg19528	XP_024003676.1
OG0002052	jg30651	XP_006416333.1
OG0002052	jg3333	XP_006390163.2, XP_006390162.1
OG0002053	jg30688	XP_006416304.1
OG0002053	jg3367	XP_006390131.1
OG0002054	jg30858	XP_006416134.1
OG0002054	jg2734	XP_006390800.1
OG0002055	jg30888	XP_006416111.1
OG0002055	jg2685	XP_006390849.1
OG0002056	jg17140	XP_024015766.1
OG0002056	jg9149	XP_006412474.1
OG0002058	jg16852	XP_006404885.1
OG0002058	jg25102	XP_006407442.1
OG0002059	jg28852	XP_006418055.1
OG0002059	jg18312	XP_006410373.2
OG0002060	jg2640	XP_006390898.1
OG0002060	jg5309	XP_024011554.1
OG0002061	jg6245	XP_006393558.2, XP_024006326.1
OG0002062	jg23050	XP_006394541.1
OG0002063	jg4534	XP_006399185.1, XP_006399186.1, XP_006399191.1
OG0002064	jg15029, jg15031, jg15028, jg15030	XP_024013489.1
OG0002065	jg2839	XP_006390705.1, XP_006390701.1
OG0002066	jg3343	XP_006390153.1
OG0002066	jg17699, jg30658	XP_006416326.1
OG0002067	jg3246	XP_024009688.1
OG0002068	jg3647, jg3648	XP_006414675.1
OG0002069	jg3621	XP_006389898.1
OG0002069	jg3620	XP_006389899.1
OG0002070	jg30116	XP_024008148.1
OG0002070	jg3641	XP_006389879.1
OG0002071	jg25322	XP_024015692.1
OG0002071	jg33711	XP_006392628.1
OG0002072	jg33690	XP_006392653.1
OG0002072	jg25340	XP_006407196.1
OG0002073	jg33547	XP_024005958.1
OG0002073	jg25504	XP_006407036.1
OG0002075	jg28207	XP_006408912.1
OG0002075	jg28196	XP_006408911.1
OG0002076	jg33819	XP_006392556.1
OG0002076	jg25230	XP_006407299.1
OG0002077	jg33319	XP_024006358.1
OG0002078	jg15522	XP_006403426.1
OG0002078	jg15521	XP_006403427.1
OG0002079	jg6228, jg9829	XP_024004686.1
OG0002081	jg16559, jg12209, jg17107, jg17108	XP_006405210.1
OG0002082	jg15389	XP_006403558.1
OG0002084	jg17238, jg3748, jg12357	XP_024011131.1
OG0002086	jg10579	XP_006413922.1
OG0002093	jg8930	XP_006412248.1
OG0002094	jg8901	XP_006412218.1
OG0002095	jg27850	XP_024016597.1
OG0002095	jg8818	XP_006412122.1
OG0002096	jg1360	XP_006392406.1
OG0002096	jg29297	XP_006417581.1
OG0002097	jg1109	XP_006392280.1
OG0002097	jg29392	XP_006417492.1
OG0002098	jg898	XP_006392109.1
OG0002098	jg927	XP_024004459.1
OG0002099	jg29507	XP_006417399.1
OG0002099	jg885	XP_006392089.1
OG0002100	jg29857	XP_006417082.2
OG0002100	jg13148	XP_024007584.1
OG0002101	jg12702	XP_006405423.1
OG0002101	jg13450	XP_006395467.1
OG0002103	jg12854	XP_006405378.2
OG0002104	jg482	XP_006391707.1
OG0002104	jg12764	XP_006405356.1
OG0002105	jg29727	XP_006417204.1
OG0002105	jg579	XP_006391782.1
OG0002106	jg29639	XP_006417282.1
OG0002107	jg15633	XP_006402962.1
OG0002107	jg19371	XP_006411360.1
OG0002108	jg3899	XP_024011866.1
OG0002108	jg24818	XP_006407721.1
OG0002110	jg24909	XP_006407634.1
OG0002110	jg4061	XP_006398774.1
OG0002111	jg4163	XP_006398872.1
OG0002112	jg4248	XP_006398954.1
OG0002112	jg25012	XP_006407513.1
OG0002113	jg17596	XP_006401823.2
OG0002114	jg9674	XP_006413038.1
