Orthogroup	Arabidopsis_arenosa	Cardamine_hirsuta
OG0002474	jg26484	CARHR098420
OG0002475	jg11317	CARHR220720
OG0002475	jg26550	CARHR098990
OG0002476	jg6928, jg1399	CARHR293290
OG0002477	jg28260	CARHR110980
OG0002477	jg9576	CARHR236340
OG0002478	jg25522	CARHR089980
OG0002478	jg33527	CARHR043460
OG0002479	jg18584	CARHR128820, CARHR059410
OG0002480	jg19346, jg17835	CARHR135890
OG0002481	jg14220	CARHR151320, CARHR151260, CARHR151300
OG0002481	jg14225	CARHR151280
OG0002481	jg14224, jg14227, jg14226, jg14228, jg14223, jg14221	CARHR151270
OG0002482	jg19717, jg20336	CARHR174230
OG0002483	jg33722	CARHR045300
OG0002484	jg22536	CARHR270250, CARHR271030
OG0002486	jg30567	CARHR020740
OG0002487	jg564, jg563	CARHR284440
OG0002489	jg21905	CARHR265060
OG0002489	jg21907	CARHR265070
OG0002490	jg26004	CARHR094100, CARHR094110, CARHR036030
OG0002494	jg28313	CARHR111530
OG0002494	jg9617	CARHR235900
OG0002495	jg9550, jg9551	CARHR236580
OG0002497	jg22602	CARHR270860
OG0002497	jg9255	CARHR239370
OG0002498	jg9243	CARHR239470
OG0002498	jg16964	CARHR117300
OG0002499	jg6036	CARHR191280
OG0002499	jg14142	CARHR104590
OG0002500	jg9246	CARHR060470
OG0002500	jg8941	CARHR242600
OG0002500	jg27561	CARHR105680
OG0002501	jg31822	CARHR031240
OG0002502	jg31909	CARHR032020
OG0002502	jg18644	CARHR129390
OG0002503	jg29248	CARHR008790
OG0002504	jg1241, jg1229	CARHR054290
OG0002504	jg29359	CARHR009860
OG0002505	jg29419	CARHR010480
OG0002505	jg1057, jg1059	CARHR053430
OG0002506	jg980	CARHR052740
OG0002506	jg29452	CARHR010730
OG0002508	jg29872	CARHR014380
OG0002509	jg13163	CARHR145940
OG0002511	jg13661, jg13701	CARHR152080
OG0002512	jg16060	CARHR170360
OG0002512	jg33737, jg33734	CARHR045330
OG0002513	jg25011	CARHR085290
OG0002513	jg4246	CARHR208300
OG0002514	jg25059	CARHR085680
OG0002514	jg4311, jg4478	CARHR207710
OG0002515	jg4397	CARHR207030, CARHR207020
OG0002515	jg25114	CARHR086180
OG0002516	jg9901, jg9899	CARHR233130
OG0002517	jg9670	CARHR235450
OG0002517	jg22073	CARHR266650
OG0002518	jg9785	CARHR234250
OG0002519	jg9786	CARHR234230
OG0002520	jg22439	CARHR269340
OG0002520	jg9792	CARHR234160
OG0002521	jg5043	CARHR201100
OG0002522	jg23441	CARHR278350
OG0002523	jg10879	CARHR224020
OG0002524	jg7606	CARHR254180
OG0002524	jg10247	CARHR229840
OG0002525	jg7243	CARHR260250
OG0002525	jg32215	CARHR034220
OG0002526	jg31614	CARHR030010
OG0002526	jg9948	CARHR232620
OG0002527	jg18612	CARHR129110
OG0002527	jg31663	CARHR030390
OG0002528	jg27928	CARHR108410
OG0002528	jg8726	CARHR244480
OG0002529	jg8618	CARHR245570
OG0002529	jg16802	CARHR293030
OG0002530	jg16736	CARHR292810
OG0002530	jg8571	CARHR246020
OG0002531	jg16664	CARHR113570
OG0002531	jg8501	CARHR246720
OG0002532	jg16595	CARHR112810
OG0002533	jg14377, jg14376, jg8296, jg8303	CARHR154330
OG0002534	jg7228, jg7230, jg7227, jg7229	CARHR260150
OG0002534	jg7231	CARHR260160
OG0002535	jg7579	CARHR254510
OG0002535	jg10225	CARHR230060
OG0002536	jg10290	CARHR229320
OG0002536	jg7665	CARHR253580
OG0002537	jg7681	CARHR253440
OG0002537	jg28830	CARHR004420
OG0002538	jg11390	CARHR220040
OG0002539	jg11325	CARHR220650
OG0002539	jg11326	CARHR220640
OG0002541	jg16378	CARHR173370
OG0002542	jg20016	CARHR141450
OG0002542	jg16211	CARHR171880
OG0002543	jg19973	CARHR141030
OG0002543	jg16169	CARHR171490
OG0002544	jg19732	CARHR139030
OG0002544	jg16031	CARHR170170
OG0002545	jg19448	CARHR136730
OG0002545	jg15749	CARHR167570
OG0002546	jg19462	CARHR025870
OG0002547	jg19430	CARHR136570
OG0002548	jg19029	CARHR133140
OG0002548	jg4101	CARHR209750
OG0002549	jg19238	CARHR134980
OG0002550	jg5922	CARHR192230
OG0002550	jg13982	CARHR153790
OG0002551	jg14446, jg16552	CARHR155190
OG0002553	jg23675	CARHR280570
OG0002553	jg14894	CARHR159780
OG0002555	jg8157	CARHR249480
OG0002555	jg28511	CARHR001310
OG0002556	jg8088	CARHR250170
OG0002556	jg28526	CARHR001490
OG0002557	jg28940	CARHR005460
OG0002557	jg18206	CARHR125100
OG0002558	jg32507	CARHR229800, CARHR234640
OG0002558	jg9749	CARHR234630, CARHR233850
OG0002559	jg23943	CARHR075420
OG0002559	jg5292	CARHR198620
OG0002561	jg5496	CARHR196540
OG0002561	jg24116	CARHR076930
OG0002562	jg6726	CARHR184980
OG0002562	jg24381	CARHR079210
OG0002563	jg24029, jg20567, jg24391	CARHR079300
OG0002564	jg24567	CARHR080840
OG0002565	jg15177	CARHR162340
OG0002565	jg18738	CARHR130300
OG0002566	jg18902	CARHR132140
OG0002567	jg30118	CARHR016790
OG0002567	jg3639	CARHR073170
OG0002568	jg3193	CARHR068730
OG0002568	jg30490	CARHR020170
OG0002569	jg3265	CARHR069640
OG0002569	jg30559	CARHR020810
OG0002570	jg30582	CARHR020910
OG0002571	jg3316	CARHR070090
OG0002571	jg30639	CARHR021400
OG0002572	jg30708	CARHR021970
OG0002573	jg2624	CARHR063230
OG0002573	jg30990	CARHR024530
OG0002574	jg31143	CARHR025760
OG0002574	jg2441	CARHR061500
OG0002575	jg29942	CARHR015110
OG0002578	jg28987	CARHR005980
OG0002579	jg28957	CARHR005610
OG0002580	jg18267	CARHR125760
OG0002580	jg28888	CARHR004990
OG0002581	jg28521, jg29570	CARHR001400, CARHR001410, CARHR001390
OG0002582	jg19281	CARHR103760, CARHR135360
OG0002583	jg14810	CARHR158570
OG0002583	jg6332	CARHR188810
OG0002584	jg14511	CARHR155850
OG0002584	jg22795	CARHR272730
OG0002585	jg14416	CARHR154760
OG0002585	jg22906	CARHR273270
OG0002586	jg2424	CARHR061350
OG0002586	jg14373	CARHR154320
OG0002587	jg30500	CARHR020270
OG0002588	jg3084	CARHR067570
OG0002589	jg30278	CARHR018130
OG0002589	jg2910	CARHR065670
OG0002590	jg25418	CARHR088960
OG0002590	jg33638	CARHR044410
OG0002591	jg25334	CARHR088180
OG0002591	jg33696	CARHR045020
OG0002592	jg33645	CARHR044480
OG0002592	jg25410	CARHR088880
OG0002593	jg33486	CARHR043140
OG0002594	jg33467	CARHR042870
OG0002594	jg25606	CARHR090700
OG0002595	jg25654	CARHR091260
OG0002595	jg33411	CARHR042390
OG0002596	jg25734	CARHR091900
OG0002596	jg11095	CARHR290440
OG0002597	jg25819	CARHR092510
OG0002597	jg32878	CARHR037670
OG0002598	jg25901	CARHR093200
OG0002599	jg26378	CARHR097700
OG0002600	jg24053	CARHR076370
OG0002601	jg17141	CARHR115720
OG0002601	jg9143	CARHR240420
OG0002602	jg33779	CARHR045700
OG0002602	jg25274	CARHR087630
OG0002603	jg26268	CARHR096860
OG0002603	jg33282	CARHR041540
OG0002604	jg33028	CARHR039270, CARHR039280
OG0002605	jg15615	CARHR166570
OG0002605	jg19350, jg19348	CARHR135920
OG0002606	jg15814	CARHR168260
OG0002607	jg16069	CARHR170440
OG0002608	jg26690, jg26687	CARHR100110
OG0002609	jg16304	CARHR045390, CARHR172670
OG0002610	jg10826	CARHR224580
OG0002610	jg20450	CARHR175590
OG0002611	jg19070	CARHR181290
OG0002611	jg19073	CARHR133590
OG0002612	jg9155	CARHR240300
OG0002612	jg9156	CARHR240290
OG0002614	jg29741	CARHR013140
OG0002614	jg13377	CARHR147890
OG0002616	jg26213	CARHR292130
OG0002616	jg14213	CARHR038380
OG0002618	jg23350	CARHR277660
OG0002618	jg23352, jg23353	CARHR277670
OG0002622	jg28237	CARHR110760
OG0002622	jg9556	CARHR236540
OG0002623	jg16906	CARHR117810
OG0002623	jg9298	CARHR238920
OG0002624	jg9109	CARHR240790
OG0002626	jg27659	CARHR106450
OG0002626	jg8908	CARHR242290
OG0002627	jg8895	CARHR242830
OG0002627	jg27693	CARHR106610
OG0002628	jg27763, jg27764	CARHR106960
OG0002628	jg8856	CARHR243280
OG0002629	jg18624	CARHR129230
OG0002629	jg31718	CARHR030600
OG0002630	jg18682	CARHR129730
OG0002631	jg18702	CARHR129930
OG0002631	jg10941	CARHR223330
OG0002632	jg29285	CARHR009220
OG0002633	jg29334	CARHR009620
OG0002634	jg1124	CARHR283920
OG0002634	jg29386	CARHR010190
OG0002636	jg29956	CARHR015250
OG0002636	jg12989	CARHR144410
OG0002637	jg29873	CARHR014390
OG0002637	jg13126	CARHR145600
OG0002639	jg13398	CARHR148100
OG0002639	jg4013	CARHR210530
OG0002640	jg13664	CARHR151830
OG0002640	jg13659	CARHR151780
OG0002641	jg12519	CARHR262820
OG0002641	jg13722	CARHR152300
OG0002642	jg2246	CARHR059720
OG0002642	jg12406	CARHR214090
OG0002643	jg12244	CARHR215040
OG0002643	jg2097	CARHR058370
OG0002644	jg1797	CARHR056460
OG0002645	jg9862	CARHR233480
OG0002646	jg4157	CARHR209170
OG0002647	jg10018	CARHR231990
OG0002647	jg21618	CARHR259070
OG0002648	jg22040	CARHR266230
OG0002649	jg4973, jg7212	CARHR201820
OG0002650	jg22232	CARHR267630
OG0002650	jg9713	CARHR235070
OG0002651	jg22287	CARHR267940
OG0002651	jg9731	CARHR234880
OG0002652	jg22636	CARHR271160
OG0002653	jg4922	CARHR202360
OG0002653	jg6384	CARHR188380
OG0002654	jg23576	CARHR279590
OG0002654	jg4884	CARHR202750
OG0002655	jg4830	CARHR203230
OG0002655	jg23527	CARHR279100
OG0002656	jg23465	CARHR278580
OG0002656	jg4786	CARHR203660
OG0002657	jg10803	CARHR224820
OG0002657	jg11178	CARHR222130
OG0002658	jg10483	CARHR227470
OG0002658	jg10482	CARHR227480
OG0002659	jg10303	CARHR229190
OG0002659	jg7673	CARHR253490
OG0002660	jg7646	CARHR253770
OG0002660	jg10272	CARHR229480
OG0002661	jg10156	CARHR230790
OG0002661	jg7505	CARHR255190
OG0002662	jg32239	CARHR034460
OG0002662	jg7266	CARHR260440
OG0002663	jg18450	CARHR127540
OG0002663	jg31330	CARHR027580
OG0002664	jg8772, jg8774	CARHR244040
OG0002665	jg28072, jg27939	CARHR108480
OG0002666	jg8686	CARHR244820
OG0002667	jg27997, jg8676	CARHR108950
OG0002668	jg8632, jg8634	CARHR245450
OG0002669	jg16716	CARHR114130
OG0002669	jg8558	CARHR246150
OG0002670	jg16576	CARHR112540
OG0002670	jg8391	CARHR247510
OG0002671	jg12655	CARHR214730
OG0002672	jg12545	CARHR262480
OG0002673	jg7223	CARHR260110
OG0002673	jg29948	CARHR015180
OG0002674	jg7655, jg7654	CARHR253680, CARHR253690
OG0002675	jg10454	CARHR227720
OG0002675	jg7804	CARHR252180
OG0002676	jg11651	CARHR218250
OG0002676	jg26880	CARHR101720
OG0002677	jg11607	CARHR218520
OG0002678	jg26685	CARHR100100
OG0002678	jg11458	CARHR219300
OG0002679	jg11311	CARHR220760
OG0002680	jg11300	CARHR220870
OG0002680	jg26535	CARHR098910
OG0002681	jg20042	CARHR141690
OG0002681	jg16227	CARHR054060
OG0002682	jg19641	CARHR138220
OG0002683	jg15825	CARHR168370
OG0002684	jg19446	CARHR136710
OG0002685	jg3887	CARHR211770
OG0002685	jg24805	CARHR083240
OG0002686	jg4156	CARHR209200
OG0002686	jg5420	CARHR197370
OG0002687	jg14299	CARHR150540
OG0002687	jg22979	CARHR274030
OG0002688	jg14362	CARHR154130
OG0002688	jg22940	CARHR273640
OG0002689	jg22892, jg22893	CARHR273040, CARHR273070
OG0002689	jg22894	CARHR273060
OG0002690	jg14448	CARHR155170
OG0002690	jg22891	CARHR273030
OG0002691	jg14677	CARHR157380
OG0002691	jg23318	CARHR277320
OG0002692	jg8197	CARHR248560
OG0002692	jg28450	CARHR000650
OG0002693	jg7879	CARHR251300
OG0002694	jg20764	CARHR178920
OG0002694	jg28692	CARHR003100
OG0002695	jg18229	CARHR125310
OG0002695	jg28929	CARHR005340
OG0002696	jg29137	CARHR007610
OG0002697	jg24787	CARHR083030
OG0002697	jg24786	CARHR083020
OG0002698	jg24162	CARHR077320
OG0002698	jg5572	CARHR195820
OG0002699	jg24168	CARHR077380, CARHR195770
OG0002700	jg5659	CARHR194880
OG0002700	jg24249	CARHR078040
OG0002701	jg24669	CARHR081810
OG0002701	jg21433	CARHR183220
OG0002702	jg19299	CARHR135480
OG0002703	jg27958, jg31567	CARHR108590
OG0002705	jg15364	CARHR164170
OG0002705	jg19054	CARHR133390
OG0002706	jg3635	CARHR073130
OG0002706	jg30121	CARHR016820
OG0002707	jg30320	CARHR018560
OG0002708	jg3194	CARHR068740
OG0002708	jg30491	CARHR020180
OG0002709	jg3356	CARHR070440
OG0002710	jg30847	CARHR023230
OG0002710	jg2768	CARHR064650
OG0002711	jg2634	CARHR063340
OG0002711	jg30970	CARHR024350
OG0002712	jg2439	CARHR061480
OG0002712	jg31157	CARHR025900
OG0002713	jg2437	CARHR061460
OG0002714	jg12901	CARHR143640
OG0002715	jg12961	CARHR144160
OG0002715	jg29976	CARHR015440
OG0002716	jg29421	CARHR010500
OG0002716	jg29420	CARHR010490
OG0002717	jg5462	CARHR196890
OG0002718	jg5567	CARHR195870
OG0002718	jg5566	CARHR195880
OG0002719	jg6344, jg6343, jg6345	CARHR188750
OG0002720	jg14972	CARHR184140, CARHR153680
OG0002721	jg14776	CARHR158300
OG0002721	jg6305	CARHR189010
OG0002722	jg2508	CARHR062160
OG0002722	jg2480	CARHR061860
OG0002723	jg3482	CARHR071550
OG0002723	jg30782	CARHR022560
OG0002724	jg3302	CARHR069960
OG0002725	jg25280	CARHR087690
OG0002725	jg25279	CARHR087680
OG0002726	jg25587	CARHR090500
OG0002728	jg33084	CARHR039670
OG0002728	jg26053	CARHR094570
OG0002729	jg33220	CARHR040890
OG0002730	jg26368	CARHR097630
OG0002731	jg26473	CARHR098330
OG0002731	jg11248	CARHR221520, CARHR221500
OG0002732	jg33390	CARHR042200
OG0002732	jg33387	CARHR042190
OG0002732	jg33389, jg33391	CARHR042220
OG0002733	jg33034, jg33030	CARHR039300
OG0002734	jg31554	CARHR029290
OG0002734	jg18562	CARHR128690
OG0002735	jg15548, jg15263	CARHR289330
OG0002736	jg18964	CARHR132540
OG0002737	jg19347	CARHR135900
OG0002737	jg15614	CARHR166560
OG0002738	jg20278	CARHR173750, CARHR173720
OG0002739	jg14856	CARHR159030
OG0002739	jg23637	CARHR280180
OG0002741	jg2420	CARHR061320
OG0002741	jg31167	CARHR026000
OG0002743	jg9015	CARHR217610
OG0002743	jg9014	CARHR241690
OG0002745	jg29618	CARHR012110
OG0002745	jg28425	CARHR000370
OG0002746	jg29855	CARHR014230
OG0002746	jg13149	CARHR145830
OG0002747	jg25648	CARHR091190
OG0002747	jg2284	CARHR179360
OG0002748	jg4796	CARHR203600
OG0002748	jg23471	CARHR278640
OG0002749	jg22519	CARHR270040
OG0002749	jg22518	CARHR270050
OG0002750	jg2196	CARHR059190
OG0002750	jg2210, jg2135	CARHR124310
OG0002750	jg2191	CARHR059100, CARHR059010
OG0002750	jg12328, jg12334	CARHR214460, CARHR214370
OG0002751	jg10469	CARHR043790
OG0002753	jg9604	CARHR236020
OG0002753	jg28290	CARHR111320
OG0002754	jg9528	CARHR236780
OG0002754	jg28223	CARHR110650
OG0002755	jg17008	CARHR294510
OG0002755	jg9227	CARHR239620
OG0002757	jg27664	CARHR106460
OG0002758	jg8846	CARHR243380
OG0002759	jg11078	CARHR290610
OG0002760	jg31902	CARHR031940
OG0002761	jg7392	CARHR053340
OG0002761	jg1060, jg7320, jg1021, jg1024, jg1023	CARHR053280
OG0002762	jg766	CARHR050530
OG0002762	jg29598	CARHR011900
OG0002763	jg29978	CARHR015460
OG0002764	jg29838	CARHR014120
OG0002764	jg13167	CARHR145980
OG0002765	jg4688	CARHR204660
OG0002766	jg12238	CARHR215120
OG0002766	jg2070	CARHR058200
OG0002767	jg567	CARHR048320
OG0002768	jg22546	CARHR270330
OG0002768	jg9828	CARHR233810
OG0002769	jg24869	CARHR083830
OG0002770	jg9979	CARHR232360
OG0002770	jg21732	CARHR257600
OG0002771	jg4836	CARHR203170
OG0002771	jg23518	CARHR279010
OG0002772	jg23373	CARHR277780
OG0002772	jg4741	CARHR204160
OG0002773	jg4589	CARHR205670
OG0002773	jg23112	CARHR275440
OG0002774	jg10576	CARHR226710
OG0002774	jg20646	CARHR177950
OG0002775	jg10566	CARHR226800
OG0002775	jg20655	CARHR178090
OG0002776	jg10408	CARHR228210
OG0002777	jg10364	CARHR228660, CARHR228670
OG0002778	jg10209, jg17052, jg14094, jg14087	CARHR230190
OG0002779	jg32078	CARHR033530, CARHR033490, CARHR033450
OG0002781	jg16733	CARHR114220
OG0002781	jg8568	CARHR246040
OG0002783	jg16536	CARHR112100
OG0002784	jg10862	CARHR224260
OG0002785	jg11929	CARHR217410
OG0002785	jg27217	CARHR103940
OG0002786	jg27182	CARHR103840, CARHR217560
OG0002787	jg11969	CARHR216910
OG0002787	jg26998	CARHR102770
OG0002788	jg11323	CARHR220660
OG0002788	jg26564	CARHR099110
OG0002789	jg26516	CARHR098670
OG0002789	jg11281	CARHR221220
OG0002790	jg26457	CARHR098210
OG0002790	jg26460	CARHR098230
OG0002791	jg11175	CARHR222150
OG0002792	jg12631	CARHR261840, CARHR261830
OG0002792	jg24579, jg24617	CARHR081050
OG0002793	jg20107	CARHR142370
OG0002793	jg16285	CARHR172490
OG0002794	jg16133	CARHR171140
OG0002795	jg16089	CARHR170640
OG0002796	jg19693	CARHR138700
OG0002796	jg19697	CARHR138730
OG0002798	jg19466	CARHR136860
OG0002798	jg15753	CARHR167620
OG0002799	jg18992	CARHR132820
OG0002799	jg3885	CARHR211790
OG0002800	jg4105, jg2325	CARHR209690
OG0002801	jg14003, jg13978	CARHR152600, CARHR152610
OG0002801	jg5946	CARHR192020
OG0002802	jg5974	CARHR191780
OG0002803	jg14504	CARHR155660
OG0002803	jg22804	CARHR272800
OG0002804	jg23684	CARHR280640
OG0002805	jg29080	CARHR006990
OG0002805	jg17989	CARHR123010
OG0002806	jg8074	CARHR250030
OG0002807	jg28659	CARHR251500
OG0002808	jg18315	CARHR126270
OG0002808	jg28850	CARHR004620
OG0002809	jg18196	CARHR124980
OG0002810	jg29015	CARHR006350
OG0002810	jg18130	CARHR124270
OG0002811	jg17918	CARHR122480
OG0002811	jg17920	CARHR122500
OG0002812	jg17651	CARHR120030
OG0002812	jg29196	CARHR008220
OG0002813	jg23925	CARHR075230
OG0002813	jg5258	CARHR198930
OG0002814	jg5386	CARHR197710
OG0002814	jg24025	CARHR076170
OG0002815	jg24169	CARHR077390
OG0002816	jg24295	CARHR078340, CARHR078310, CARHR078330, CARHR078320
OG0002817	jg5693	CARHR194530
OG0002818	jg24394	CARHR079330
OG0002818	jg6697	CARHR185810
OG0002819	jg5754	CARHR193980
OG0002819	jg24550	CARHR080700
OG0002820	jg24586, jg24587	CARHR080980
OG0002821	jg24633	CARHR081440
OG0002821	jg21539	CARHR182480
OG0002822	jg24339	CARHR078790
OG0002823	jg15199	CARHR162630
OG0002823	jg18756	CARHR130520
OG0002824	jg15327	CARHR163820
OG0002825	jg3744	CARHR074220
OG0002826	jg3668	CARHR073550
OG0002827	jg30272	CARHR018070
OG0002827	jg2900	CARHR065580
OG0002828	jg30275	CARHR018100
OG0002828	jg2905	CARHR065620
OG0002829	jg2967	CARHR066260
OG0002830	jg3109	CARHR067840
OG0002830	jg30407	CARHR019450
OG0002831	jg3128	CARHR068070
OG0002831	jg30419	CARHR019560
OG0002832	jg3286	CARHR069820
OG0002833	jg30595	CARHR021020
OG0002833	jg3287	CARHR069830
OG0002834	jg30956	CARHR024270
OG0002834	jg2639	CARHR063430, CARHR063420, CARHR063410
OG0002835	jg2503	CARHR062120
OG0002835	jg31124	CARHR025570
OG0002836	jg31156	CARHR025890
OG0002837	jg2408	CARHR061220
OG0002837	jg31175	CARHR026080
OG0002838	jg10051	CARHR216290
OG0002838	jg21641	CARHR258810
OG0002840	jg8388	CARHR247550
OG0002840	jg16572	CARHR112480
OG0002841	jg18318	CARHR126300
OG0002841	jg28848	CARHR004610
OG0002842	jg13727, jg28639	CARHR002340
OG0002844	jg5314	CARHR198400, CARHR198390, CARHR198410
OG0002845	jg5733	CARHR194200
OG0002845	jg24565	CARHR080830
OG0002846	jg14640	CARHR050710
OG0002847	jg33796	CARHR045790
OG0002848	jg6309	CARHR188960
OG0002848	jg14781, jg21514	CARHR158380
OG0002849	jg6284	CARHR189190
OG0002850	jg23122	CARHR275500
OG0002851	jg6217	CARHR189850
OG0002851	jg14710	CARHR157670
OG0002852	jg6208	CARHR189970
OG0002853	jg23129	CARHR275580
OG0002854	jg22793	CARHR272710
OG0002854	jg16801, jg16800	CARHR272690
OG0002855	jg23958	CARHR075570
OG0002855	jg22783	CARHR272590
OG0002856	jg14517	CARHR155910
OG0002856	jg22779	CARHR272510
OG0002857	jg14881	CARHR159200
OG0002858	jg14760	CARHR158070
OG0002859	jg22910	CARHR273320
OG0002859	jg14398	CARHR154570
OG0002860	jg8902	CARHR242910
OG0002860	jg27671	CARHR106510
OG0002861	jg28549	CARHR001730
OG0002861	jg2717	CARHR064270
OG0002862	jg3095	CARHR067700
OG0002863	jg3689	CARHR073770
OG0002863	jg30078	CARHR016390
OG0002864	jg33707	CARHR045170
OG0002864	jg25328	CARHR088120
OG0002865	jg25370	CARHR088500
OG0002866	jg33654	CARHR088790
OG0002867	jg25414	CARHR088920
OG0002867	jg33643	CARHR044460
OG0002868	jg25589, jg17500	CARHR090510
OG0002868	jg33488	CARHR043150
OG0002869	jg26209	CARHR096270
OG0002871	jg27548	CARHR105560
OG0002871	jg27549	CARHR105570, CARHR105610
OG0002872	jg10363	CARHR228680
OG0002872	jg27754	CARHR106880
OG0002873	jg9385	CARHR238170
OG0002873	jg28061	CARHR109400
OG0002874	jg28324	CARHR111630
OG0002874	jg9623	CARHR235840
OG0002875	jg33226	CARHR040940
OG0002876	jg33038	CARHR039330
OG0002877	jg15440	CARHR165040
OG0002877	jg19126	CARHR134030
OG0002878	jg19333	CARHR135780
OG0002879	jg15675	CARHR167280
OG0002879	jg19413	CARHR136440
OG0002880	jg15746	CARHR167530
OG0002881	jg20295, jg15795	CARHR168010
OG0002882	jg20573	CARHR176780
OG0002885	jg25779	CARHR092260
OG0002886	jg5457	CARHR196980, CARHR196970
OG0002886	jg5459, jg5461	CARHR196960
OG0002887	jg5283	CARHR198710
OG0002890	jg28288	CARHR111300
OG0002890	jg9600	CARHR236110
OG0002891	jg16850	CARHR184880
OG0002891	jg9365	CARHR238360
OG0002892	jg17067	CARHR116470
OG0002893	jg9187	CARHR240030
OG0002893	jg17090	CARHR116220
OG0002894	jg14149	CARHR104530
OG0002894	jg9126	CARHR240610
OG0002895	jg17229	CARHR286470
OG0002895	jg9093	CARHR240950
OG0002896	jg9002	CARHR241790
OG0002896	jg27472	CARHR105250
OG0002897	jg8877	CARHR243040
OG0002897	jg27747	CARHR106760
OG0002898	jg25731	CARHR091860
OG0002898	jg27753	CARHR106860
OG0002899	jg31862	CARHR031580
OG0002899	jg18677	CARHR129690
OG0002900	jg18699	CARHR129910
OG0002900	jg10928	CARHR223470
OG0002901	jg29469	CARHR010850
OG0002902	jg768	CARHR050550
OG0002902	jg29591	CARHR011840
OG0002903	jg30001, jg30004, jg30003	CARHR015690
OG0002904	jg12992	CARHR144450
OG0002905	jg13580	CARHR149810
OG0002906	jg506	CARHR047700
OG0002906	jg12754	CARHR213020
OG0002907	jg22645	CARHR271230
OG0002907	jg9877	CARHR233300
OG0002908	jg22703	CARHR271800
OG0002909	jg25000	CARHR085160
OG0002909	jg4225	CARHR208510
OG0002910	jg4407	CARHR207070
OG0002910	jg25117	CARHR086210
OG0002911	jg25196	CARHR086930
OG0002911	jg5197	CARHR199570
OG0002912	jg22134	CARHR266910
OG0002912	jg31086	CARHR025260
OG0002913	jg22253	CARHR267770
OG0002913	jg9726	CARHR234940
OG0002914	jg22450	CARHR269410
OG0002914	jg9798	CARHR234120
OG0002915	jg22709, jg22722	CARHR271980, CARHR271860
OG0002916	jg31270, jg31247	CARHR027020, CARHR026790
OG0002917	jg5035	CARHR201180
OG0002917	jg6513	CARHR187410
OG0002918	jg6165	CARHR190340
