Orthogroup	Arabidopsis_arenosa	Cochlearia_excelsa
OG0002699	jg5577	g4991
OG0002700	jg5659, jg24249	g7802
OG0002701	jg21433	g7608
OG0002702	jg19299	g51882
OG0002703	jg27958, jg31567	g27696
OG0002704	jg18852	g38055
OG0002705	jg15364	g2302
OG0002706	jg3635	g44321
OG0002706	jg30121	g49968
OG0002707	jg2980	g46062
OG0002707	jg30320	g31741
OG0002708	jg3194	g46197
OG0002708	jg30491	g31869
OG0002709	jg3356	g44376
OG0002709	jg30676	g31984
OG0002710	jg30847	g50263
OG0002710	jg2768	g44654
OG0002711	jg2634	g44707
OG0002711	jg30970	g50311, g32082
OG0002712	jg31157	g32191
OG0002715	jg12961	g10776
OG0002716	jg29421	g27116
OG0002716	jg29420	g27111
OG0002717	jg5462	g29197, g29196
OG0002718	jg5567	g29141
OG0002718	jg5566	g45751, g24561
OG0002719	jg6344, jg6343, jg6345	g18082, g18081
OG0002720	jg14975	g2515, g2514
OG0002722	jg2508	g46930
OG0002722	jg2480	g50680
OG0002723	jg3482	g46417
OG0002724	jg3302	g46270
OG0002725	jg25280	g7259
OG0002725	jg25279	g7260
OG0002726	jg25587	g7080
OG0002727	jg25671	g7028
OG0002728	jg26053	g6824, g11972
OG0002729	jg33220	g36468
OG0002730	jg26368	g11859, g6631, g6632
OG0002731	jg26473, jg11248	g13423
OG0002732	jg33387	g28024
OG0002732	jg33388	g28021
OG0002733	jg33034, jg33030	g36385
OG0002734	jg31554	g32446
OG0002734	jg18562	g51456
OG0002736	jg18964	g51687
OG0002736	jg15348	g2310
OG0002737	jg15614	g2145
OG0002738	jg20278	g10853
OG0002739	jg23637	g9681
OG0002740	jg15958	g18904
OG0002741	jg2420, jg31167	g44835
OG0002743	jg9015	g23166
OG0002745	jg29618	g27169
OG0002746	jg13149	g10662
OG0002748	jg4796	g29545
OG0002750	jg2183, jg2196	g13653
OG0002750	jg12328, jg12334	g46751
OG0002753	jg9604	g23558
OG0002754	jg28223	g47690
OG0002755	jg9227	g51026
OG0002757	jg27664	g6141
OG0002758	jg8846	g23026, g47904
OG0002759	jg11078	g17611
OG0002760	jg18655	g51515
OG0002761	jg7392, jg1060, jg7320, jg1021, jg1024, jg1023	g41048, g44083, g44097, g44081
OG0002762	jg29598	g31325
OG0002763	jg29978	g31563
OG0002764	jg29838	g27247, g49890
OG0002766	jg12238	g18119
OG0002767	jg567	g40850
OG0002767	jg29735	g31403
OG0002768	jg22546	g1078
OG0002768	jg9828	g17139
OG0002769	jg24869	g13044
OG0002770	jg9979, jg21732	g17187
OG0002771	jg23518	g183
OG0002772	jg23373	g267
OG0002772	jg4741	g5471
OG0002773	jg4589	g29627
OG0002773	jg23112	g407
OG0002774	jg20646	g11021, g40519
OG0002775	jg10566	g24077
OG0002776	jg10408	g24004, g47380
OG0002777	jg10364	g23980
OG0002778	jg10209, jg17052, jg14094, jg14087	g23913
OG0002780	jg32276	g35930
OG0002781	jg8568	g22819
OG0002782	jg16660	g22750
OG0002782	jg8493	g18302
OG0002784	jg10862	g24251
OG0002785	jg11929	g46883
OG0002785	jg27217	g6326
OG0002786	jg27182	g11580, g46878, g25245, g13588
OG0002787	jg11969	g46863
OG0002787	jg26998	g11650
OG0002788	jg11323	g47048
OG0002789	jg11281	g47067, g17714
OG0002790	jg26457	g11822, g13418
OG0002790	jg26460	g6593
OG0002791	jg26362	g6636
OG0002792	jg12631	g46680
OG0002793	jg20107	g37707, g50808
OG0002793	jg16285	g1772
OG0002797	jg15801	g2126
OG0002798	jg19466	g37407
OG0002799	jg18992	g5830, g45288, g51706
OG0002800	jg4105	g5721, g45364
OG0002800	jg2325	g13485
OG0002801	jg14003, jg13978	g738
OG0002801	jg5946	g28915
OG0002802	jg14053	g41374
OG0002802	jg5974	g28905
OG0002803	jg14504	g2806
OG0002803	jg22804	g1227
OG0002805	jg29080	g31053
OG0002806	jg8074	g25421
OG0002807	jg7905	g39633
OG0002807	jg28659	g45204, g49417
OG0002808	jg18315	g51300
OG0002808	jg28850	g30911
OG0002809	jg18196	g39846
OG0002810	jg29015	g31016
OG0002810	jg18130	g51225
OG0002811	jg17919, jg17920	g40019
OG0002812	jg29196	g49693
OG0002813	jg23925, jg5258	g5190
OG0002814	jg24025	g7894
OG0002817	jg5693	g41472
OG0002818	jg24394	g12836
OG0002819	jg24550	g12924, g12500
OG0002820	jg24586, jg24587	g12486
OG0002822	jg24339, jg32526	g7751
OG0002823	jg15199	g19219
OG0002823	jg18756	g37161
OG0002824	jg15327	g2324
OG0002824	jg18949	g51674
OG0002825	jg3744	g46592
OG0002825	jg30035	g27306
OG0002826	jg3668	g46542
OG0002827	jg30272	g50002
OG0002828	jg30275	g50004
OG0002828	jg2905	g44599, g46011
OG0002829	jg2967	g31738
OG0002830	jg3109	g44514
OG0002830	jg30407	g31809
OG0002831	jg3128	g44504
OG0002832	jg30594	g31924
OG0002832	jg3286	g46264
OG0002833	jg30595	g31939
OG0002833	jg3287	g46265
OG0002834	jg30956	g50304
OG0002834	jg2639	g32086
OG0002835	jg2503	g45780
OG0002835	jg31124	g32164
OG0002836	jg31156	g50375
OG0002837	jg2408	g41550
OG0002837	jg31175	g50381
OG0002838	jg10051, jg21641	g23841, g17220
OG0002840	jg8388	g22693
OG0002840	jg16572	g50872
OG0002841	jg18318	g39799
OG0002841	jg28848	g49487
OG0002842	jg13727, jg28639	g26904
OG0002843	jg6204	g495
OG0002844	jg5314	g45675
OG0002845	jg5733	g41455
OG0002845	jg24565	g7654
OG0002846	jg14640	g4672
OG0002847	jg33796	g27977, g54373
OG0002848	jg6309	g10014
OG0002848	jg14781, jg21514	g11380
OG0002849	jg14768	g19410
OG0002849	jg6284	g534
OG0002850	jg23122	g403
OG0002851	jg6217	g18583
OG0002851	jg14710	g2683
OG0002852	jg6208	g9974
OG0002853	jg23129	g396
OG0002855	jg23958	g12732
OG0002855	jg22783	g1211
OG0002856	jg14517	g1208
OG0002856	jg22779	g39273
OG0002857	jg14880, jg14881	g11366
OG0002858	jg14760	g2635
OG0002859	jg22910	g28760
OG0002859	jg14398	g19567
OG0002860	jg8902	g23081
OG0002860	jg27671	g14206
OG0002861	jg28549	g49366
OG0002861	jg2717	g44667
OG0002862	jg3095	g46141, g44527
OG0002863	jg3689	g46557
OG0002863	jg30078	g31622
OG0002864	jg25328	g13177, g7235
OG0002865	jg25370	g12217, g13195
OG0002866	jg25402	g12209
OG0002867	jg25414	g12202
OG0002867	jg33643	g36684
OG0002868	jg25589, jg17500	g7079, g12140
OG0002872	jg27754	g14096
OG0002873	jg9385	g23418, g47738
OG0002874	jg28324	g13833
OG0002874	jg9623	g23576
OG0002876	jg33038	g36389
OG0002877	jg15440	g2240
OG0002877	jg19126	g37314
OG0002878	jg19333	g51945
OG0002878	jg15609	g2148
OG0002880	jg15746	g18990
OG0002884	jg26405, jg18224, jg33489, jg26406, jg26407	g17753, g17748, g17751, g53751, g17741
OG0002885	jg25779	g12061
OG0002886	jg5457, jg5459, jg5461	g5051
OG0002887	jg5283	g4935
OG0002890	jg28288	g13827
OG0002890	jg9600	g47665
OG0002891	jg16850	g38409
OG0002891	jg9365	g23397
OG0002892	jg17067	g38337, g51036
OG0002892	jg9201	g16940
OG0002893	jg9187	g16934
OG0002893	jg17090	g38334
OG0002894	jg14149	g11464
OG0002894	jg9126	g23250
OG0002895	jg17229	g53184
OG0002895	jg9093	g23220
OG0002896	jg9002	g23160
OG0002897	jg8877	g23058
OG0002898	jg25731	g14102
OG0002899	jg31862	g32594
OG0002900	jg18699	g38008
OG0002902	jg768	g40940
OG0002902	jg29591	g31324
OG0002903	jg30001, jg30004, jg30003	g27296, g27295
OG0002904	jg12992	g1508
OG0002905	jg13580	g10433
OG0002906	jg506	g40782
OG0002906	jg12754	g44966, g16790
OG0002907	jg22645	g28642
OG0002907	jg9877	g17149
OG0002908	jg22703	g28676
OG0002909	jg25000	g13104
OG0002909	jg4225	g5667
OG0002910	jg25117	g7367
OG0002911	jg25196	g7310
OG0002911	jg5197	g29332
OG0002912	jg22134	g39444
OG0002913	jg9726	g23646
OG0002914	jg9798	g23690
OG0002915	jg22709, jg22722	g28682, g39281
OG0002916	jg31270, jg31247	g27623
OG0002917	jg5035	g5336
OG0002918	jg6165	g469
OG0002918	jg4672	g45497
OG0002919	jg4617	g5533
OG0002921	jg10884	g24268
OG0002921	jg20300	g40703
OG0002922	jg20374	g24242
OG0002923	jg10398, jg10399	g23996
OG0002924	jg7620	g40397
OG0002924	jg10252	g47436
OG0002925	jg7590	g23930
OG0002925	jg10233	g47448
OG0002926	jg7395	g40315
OG0002927	jg7333	g40280
OG0002927	jg32038	g50717
OG0002928	jg32099	g32748
OG0002928	jg2806	g44634
OG0002929	jg32162	g50241
OG0002930	jg18491	g51401
OG0002931	jg8788	g47925, g22984
OG0002932	jg8635	g22880
OG0002933	jg8597, jg1112	g47985
OG0002933	jg16765	g38445
OG0002934	jg8548	g47998
OG0002934	jg16697	g36927
OG0002935	jg8386	g18307, g17604
OG0002936	jg8378, jg16560	g22683
OG0002937	jg8367	g18318
OG0002938	jg8319	g18349
OG0002938	jg16501	g50844
OG0002940	jg7065	g40213, g25942
OG0002942	jg26636	g6510
OG0002943	jg12733, jg12736	g14376
OG0002944	jg16323	g1757
OG0002944	jg20156	g37730
OG0002945	jg30058, jg22739	g44298, g1161
OG0002946	jg20035	g37656
OG0002947	jg16092	g11185, g18831
OG0002949	jg19801	g37550
OG0002949	jg19802	g37551
OG0002950	jg23794	g19311
OG0002950	jg15032	g2472
OG0002951	jg19735	g52138
OG0002952	jg19704	g38217
OG0002953	jg19684	g52121, g37504
OG0002954	jg16001	g38212
OG0002954	jg19675	g37500
OG0002955	jg24807	g13008, g7526
OG0002956	jg5980	g41372
OG0002957	jg22967	g28806
OG0002959	jg4864	g9720
OG0002960	jg23644	g19372, g9672, g86
OG0002961	jg23738, jg14960	g9633
OG0002962	jg31399, jg31398	g54015
OG0002964	jg7987	g25462, g1474
OG0002964	jg7986	g45229
OG0002965	jg20772	g39675, g11063
OG0002966	jg20785	g11076
OG0002967	jg28732	g30857
OG0002968	jg28734	g30859
OG0002968	jg20809	g11089
OG0002969	jg28770	g30875
OG0002970	jg28782	g30880
OG0002971	jg28780	g49459
OG0002971	jg18417	g51336
OG0002972	jg28851	g30912
OG0002972	jg18314	g39798
OG0002973	jg28968	g49537
OG0002973	jg18168	g39862
OG0002974	jg17867	g51113
OG0002974	jg29115	g49575
OG0002975	jg17202, jg17214	g16915
OG0002976	jg5272	g5184
OG0002976	jg23936	g7934
OG0002977	jg5291	g29296, g5176
OG0002978	jg22802, jg4935	g39265
OG0002979	jg22370	g1013
OG0002979	jg9779	g17123
OG0002980	jg6650	g10144
OG0002981	jg24547, jg5757	g12923
OG0002982	jg18762	g37163, g51576
OG0002984	jg18811	g37177
OG0002985	jg18861	g38063
OG0002985	jg15270	g19199
OG0002987	jg30101	g49961, g31637
OG0002987	jg30102	g49959
OG0002988	jg30496	g50095, g27436
OG0002990	jg31168	g41526, g44836, g27606
OG0002991	jg9914, jg9915	g23761
OG0002993	jg29328, jg33147	g49620, g31203
OG0002995	jg10535	g47342
OG0002995	jg28643	g26905
OG0002996	jg6550	g4855
OG0002996	jg6549	g4856, g10105
OG0002998	jg4515	g5581
OG0002999	jg4300	g45427
OG0003000	jg23066	g431
OG0003001	jg23175	g370
OG0003001	jg4548	g45475
OG0003002	jg22968	g854
OG0003003	jg30260	g31698
OG0003003	jg2876	g44606
OG0003004	jg25499	g13225
OG0003005	jg11098	g24408
OG0003005	jg25732	g7001
OG0003006	jg11046	g47138
OG0003006	jg25774	g6985
OG0003007	jg11025	g47148
OG0003008	jg32956	g36364
OG0003008	jg25951	g6887
OG0003009	jg33116	g36414
OG0003010	jg33256	g36487
OG0003011	jg26603, jg26604	g11754
OG0003012	jg26733	g6460
OG0003013	jg8851	g23034
OG0003014	jg7308, jg27935, jg7305	g6032
OG0003015	jg28167	g13899
OG0003015	jg9492	g23470
OG0003016	jg33327	g36516
OG0003017	jg15808	g18973
OG0003017	jg33316	g36510, g54215
OG0003019	jg25520, jg33530	g12156
OG0003020	jg19750	g52153
OG0003020	jg16039	g1955
OG0003021	jg1959	g45058
OG0003022	jg13327, jg12462, jg19201	g50741
OG0003023	jg25802	g12049
OG0003024	jg32736, jg32737	g28131, g28132, g28133, g29183
OG0003025	jg9898, jg9900	g17157
OG0003028	jg8524, jg28036, jg7594, jg7593, jg7595	g22785
OG0003033	jg9554	g23528
OG0003033	jg28234	g5922
OG0003034	jg28231	g5926
OG0003034	jg9407, jg9408	g23441
OG0003036	jg8939	g23117
OG0003036	jg27560	g14285
OG0003037	jg8866	g47896
OG0003038	jg31745, jg18696	g32524
OG0003039	jg1020	g41045
OG0003040	jg1007	g44102
OG0003041	jg908	g44139
OG0003042	jg13546, jg12641	g10453
OG0003043	jg1866	g45098
OG0003044	jg29670	g31374
OG0003044	jg636	g40886
OG0003046	jg22063	g921
OG0003046	jg9649	g23590
OG0003047	jg23422	g9772
OG0003048	jg4713	g5488
OG0003049	jg10857	g10898
OG0003049	jg20338	g40686
OG0003052	jg32134	g32769
OG0003053	jg7038	g40202
OG0003054	jg2026, jg32781, jg32780	g36243
OG0003054	jg21040	g28117
OG0003055	jg31346	g27652
OG0003056	jg31351	g32325, g50461
OG0003057	jg8782	g22980
OG0003058	jg8641	g18263
OG0003059	jg18626	g51498
OG0003060	jg7746	g40456, g25564
OG0003060	jg10386, jg10265	g17817
OG0003061	jg20298	g10867
OG0003062	jg11928	g25247, g46884
OG0003063	jg26802	g6442
OG0003063	jg11569	g24730
OG0003064	jg11343, jg26585	g6537, g47044
OG0003065	jg26393	g6603, g11854
OG0003066	jg473	g40802
OG0003067	jg19931	g37607
OG0003068	jg19726, jg16025	g37522, g52132
OG0003069	jg19427	g37390
OG0003071	jg14284	g834
OG0003071	jg23008	g28840
OG0003072	jg22971	g28811
OG0003073	jg24505	g10117
OG0003073	jg6578	g4826
OG0003074	jg14832	g19388
OG0003075	jg14840	g2604
OG0003076	jg14918	g2566
OG0003077	jg10064	g17222
OG0003078	jg15009	g2487
OG0003079	jg28445	g26866
OG0003080	jg18226	g39830
OG0003080	jg28931	g30956
OG0003081	jg23086	g39905
OG0003081	jg18097	g39906
OG0003083	jg29084	g27003
OG0003084	jg17701	g13631
OG0003085	jg17631, jg32718, jg17630	g40121
OG0003086	jg5204	g5230
OG0003087	jg24157	g12768
OG0003087	jg5558	g4993
OG0003088	jg26488	g6578, g11813, g41802, g11810
OG0003089	jg24489	g12535
OG0003090	jg5747	g4897
OG0003090	jg24558	g12925
OG0003091	jg15076	g2459
OG0003092	jg17399, jg28331, jg12879, jg28334, jg12882, jg12885, jg12888	g20044, g20047, g34723, g22137, g48984, g20480, g34718, g21275, g20470, g22141, g54397, g22133, g22139, g22143, g22134, g54399, g54396, g22142, g22135, g21268, g20036, g48983, g20474, g22264, g22136, g54398, g3772, g22138, g20020, g22144, g22140, g20459, g20042, g48980
OG0003093	jg3743	g44280
OG0003093	jg30036	g49943
OG0003094	jg30226	g31681
OG0003094	jg3530	g46457
OG0003095	jg30251, jg21712	g31691
OG0003097	jg31013	g50327
OG0003099	jg14901	g19364, g19363
OG0003100	jg29038	g31030
OG0003101	jg5310	g5155
OG0003102	jg5193	g45628, g5240
OG0003103	jg23091, jg4609	g18597
OG0003104	jg23121	g404
OG0003105	jg14593, jg14594	g2753, g19492
OG0003106	jg15002	g2490
OG0003107	jg23194	g360
OG0003108	jg14006	g739
OG0003108	jg5947	g41388
OG0003109	jg2969	g32816
OG0003110	jg3652	g44312
OG0003111	jg25321, jg33714	g13176, g7241
OG0003112	jg24755	g7555
OG0003112	jg25336	g12237
OG0003113	jg25627, jg25626	g7056
OG0003114	jg26063	g11967, g6816
OG0003115	jg33324	g11875
OG0003116	jg26601	g6525
OG0003117	jg11577, jg11576	g17884
OG0003118	jg8029	g39535
OG0003119	jg27699	g13706
OG0003120	jg27706	g47892
OG0003120	jg8880	g23061
OG0003121	jg25394	g7203
OG0003121	jg33660	g27988
OG0003122	jg18598	g51476
OG0003122	jg31625	g50553
OG0003123	jg15286	g2343
OG0003124	jg18962	g51685
OG0003124	jg15342	g2314
OG0003126	jg19120, jg14095	g4037, g10063
OG0003126	jg22812	g27814, g27851
OG0003127	jg521, jg522	g44256
OG0003128	jg1144	g44049
OG0003130	jg24742, jg25409	g7564
OG0003131	jg3875, jg27131, jg27132	g26685, g24826, g35827, g43066, g14338, g39174, g8002, g11587, g3507, g3066, g35515, g24825, g53676, g9316, g6233, g41541, g4888, g44810, g24012, g54242, g47232, g54115, g44194, g54114, g17571, g53261, g30800
OG0003139	jg9516	g23495
OG0003141	jg8919	g47877
OG0003142	jg8819, jg27841	g23014
OG0003143	jg10996	g47162
OG0003144	jg29490	g31281
OG0003145	jg29493	g31282
OG0003145	jg897	g40997
OG0003146	jg13037	g10724
OG0003146	jg7671, jg29932	g13694
OG0003147	jg13403	g10526
OG0003148	jg12699	g16821
OG0003149	jg23120	g18599
OG0003150	jg13735	g10367
OG0003151	jg12039	g18127
OG0003152	jg424	g40823
OG0003153	jg425	g40822
OG0003154	jg12751	g16792
OG0003154	jg525	g40781
OG0003155	jg4244	g5657
OG0003157	jg22352	g17122
OG0003157	jg9777	g23677
OG0003158	jg4841, jg4839, jg4842	g29517, g29515, g5427
OG0003159	jg10522, jg10517, jg10529	g17382
OG0003160	jg21015	g37039
OG0003161	jg1851, jg8529	g22790, g18291
OG0003162	jg914, jg26544, jg2034	g18055
OG0003164	jg11526	g24694
OG0003165	jg3567	g46482
OG0003166	jg16197	g1861
OG0003167	jg19944, jg19943	g52255
OG0003168	jg24809, jg24810	g13010
OG0003169	jg24885	g13057
OG0003169	jg4005	g29848, g5781
OG0003170	jg23628	g104
OG0003173	jg18901	g38072
OG0003174	jg7929	g39645
OG0003175	jg28807	g49468
OG0003176	jg18367, jg18368	g18630
OG0003177	jg17960	g51160
OG0003178	jg5227	g5213, g45638
OG0003179	jg5220	g29325
OG0003180	jg6807	g10174
OG0003180	jg24352	g12814
OG0003182	jg24808, jg3862	g13009, g7525
OG0003183	jg19133	g6279, g51761
OG0003184	jg18742	g38026, g51569
OG0003185	jg18990, jg18991	g51705
OG0003186	jg30373	g31785
OG0003186	jg3050	g27408
OG0003187	jg30548	g27452, g50127
OG0003190	jg3423	g46371
OG0003191	jg9450, jg9452	g44387
OG0003191	jg3330, jg3331, jg3332	g17970
OG0003192	jg6582	g4815
OG0003193	jg31244	g32258
OG0003194	jg16907	g38388
OG0003195	jg16644	g36937
OG0003195	jg16596	g38519
OG0003196	jg29984	g49927
OG0003196	jg12936	g27287
OG0003198	jg29253	g31150
OG0003199	jg27502	g13683
OG0003200	jg29205	g49687
OG0003201	jg28793	g49461
OG0003204	jg4197	g5686
OG0003205	jg3045	g18134, g46111
OG0003206	jg9159	g10060
OG0003206	jg6413	g18563, g593
OG0003207	jg23024	g451
OG0003209	jg25437	g7169
OG0003213	jg25663	g12097
OG0003213	jg33399	g28015
OG0003214	jg25921	g12022
OG0003215	jg32978	g6865, g11999
OG0003215	jg25990	g13311
OG0003216	jg27969, jg27971, jg27972	g6023
OG0003217	jg28284	g5895
OG0003217	jg9591	g17044
OG0003218	jg33508	g36167
OG0003218	jg33509	g36601
OG0003219	jg33313	g11880
OG0003220	jg26104	g6788
OG0003220	jg33119	g54153
OG0003221	jg21865, jg6167, jg8207	g51354, g51355
OG0003222	jg15437	g11285
OG0003222	jg15438	g36096
OG0003223	jg17144, jg9140	g47816
OG0003224	jg15564	g2178
OG0003225	jg15584, jg15875	g18953
OG0003226	jg16026	g1962
OG0003226	jg19727	g11195
OG0003230	jg20335	g10896
OG0003231	jg10573	g24081
OG0003233	jg13548	g22698
OG0003234	jg17718	g40083
OG0003234	jg29186	g49614
OG0003235	jg29775	g49868
OG0003236	jg17012, jg30458	g31837
OG0003237	jg14415, jg14411, jg14413, jg14414	g2901, g2900
OG0003239	jg8036	g39531
OG0003241	jg2103, jg2642, jg1877, jg1882, jg1881, jg1870	g4843
OG0003242	jg24333, jg25768	g45519
OG0003247	jg16864	g36887
OG0003248	jg9341	g23381
OG0003249	jg9186	g47803
OG0003250	jg9152	g16922, g23274
OG0003250	jg17134	g51040
OG0003251	jg11600, jg11196, jg11193, jg11195	g47094
OG0003252	jg8997	g18174, g18180, g18169, g18177, g18172, g18175, g18178, g18176, g18171
OG0003253	jg20781, jg20782, jg20783	g11073, g11068, g11074
OG0003254	jg19489	g52018
OG0003255	jg29393	g31237
OG0003256	jg29786	g31440
OG0003256	jg13229	g1571
OG0003257	jg13576	g10438
OG0003257	jg12620	g16854
OG0003258	jg13882	g10315
OG0003260	jg15574	g19045
OG0003262	jg9703	g47629
OG0003263	jg9755	g47612
OG0003263	jg22322	g986
OG0003264	jg4959	g5379
OG0003265	jg4901	g29484
OG0003266	jg4681	g5505
OG0003267	jg4665	g29596
OG0003268	jg10718, jg10719	g24165
OG0003270	jg32261, jg32260	g50744
OG0003271	jg31325, jg15555	g50449
OG0003272	jg25166, jg31613	g25929
OG0003273	jg31621	g50549
OG0003273	jg18601	g32478
OG0003275	jg8785	g22983
OG0003276	jg8691	g22926
OG0003276	jg27968	g6024
OG0003277	jg27995	g13960
OG0003278	jg8346	g18331
OG0003279	jg8344	g22666, g18013, g18332, g53656
OG0003280	jg18687	g37138
OG0003280	jg31805	g27726
OG0003281	jg20537	g18395, g16730
OG0003282	jg11975, jg27038	g6356, g13572
OG0003283	jg11598	g24796
OG0003283	jg26841	g11679
OG0003284	jg11441, jg26669	g47011
OG0003286	jg11284	g24504, g24502
OG0003286	jg26517	g11801
OG0003287	jg11252	g17708, g24495
OG0003288	jg21753	g50831
OG0003289	jg19733	g37525
OG0003290	jg30578, jg3928, jg3929	g5802
OG0003291	jg15972	g18494
OG0003292	jg6098, jg6100	g810
OG0003294	jg23474, jg4801	g29542
OG0003295	jg14823	g11375
OG0003295	jg23590	g9697
OG0003296	jg21597	g33
OG0003296	jg14961	g2526
OG0003297	jg14977	g2512
OG0003298	jg20786	g39684
OG0003299	jg18329	g39808
OG0003299	jg28840	g26953
OG0003300	jg18034	g51183
OG0003301	jg17584, jg17577	g40132, g40134
OG0003302	jg17354	g38278
OG0003302	jg9061	g23196
OG0003303	jg5218	g29326, g45635
OG0003304	jg24790	g7537
OG0003305	jg5518	g29155, g5015
OG0003306	jg24371	g7739
OG0003306	jg6773	g10163
OG0003307	jg6672	g4679
OG0003307	jg24408	g12843
OG0003308	jg24715	g7579
OG0003309	jg13922, jg13924, jg9949	g17178
OG0003310	jg30225	g31680
OG0003311	jg30242	g27367
OG0003312	jg2989	g46063
OG0003312	jg30357	g31770
OG0003313	jg30342	g31755
OG0003316	jg30789, jg30791	g46427
OG0003317	jg30819	g50249, g27523
OG0003318	jg30896, jg30899	g50284
OG0003319	jg31054	g32139
OG0003319	jg2557	g27582
OG0003321	jg17072	g38336
OG0003323	jg27463, jg27470, jg27453, jg27459, jg27466	g49570
OG0003324	jg5339	g5133
OG0003326	jg4493	g5588
OG0003327	jg4331, jg15542	g29713
OG0003328	jg6248, jg14747	g18579, g18577, g18575
OG0003329	jg2345, jg2343	g41604
OG0003330	jg2583	g44723
OG0003330	jg31032	g27574
OG0003331	jg3440	g13613
OG0003332	jg30475	g31854
OG0003333	jg3033	g46105
OG0003333	jg30365	g50041
OG0003334	jg3565, jg3564	g46480
OG0003335	jg30201, jg30188	g27351
OG0003336	jg25306, jg25307	g13163, g13164
OG0003337	jg25804	g6967
OG0003338	jg26445	g11833
OG0003339	jg25521	g7129
OG0003340	jg15748	g18989
OG0003341	jg15829, jg15828	g2040
OG0003342	jg15893	g1991
OG0003343	jg16282	g36047, g1320, g1775
OG0003344	jg12770, jg12769, jg6006	g17527
OG0003348	jg207	g19717, g19744
OG0003350	jg9236, jg9232	g23313
OG0003351	jg10268	g17288
OG0003352	jg5456	g5050
OG0003353	jg17181	g7757, g7760
OG0003353	jg2186, jg32987, jg26373, jg25803	g13589
OG0003354	jg27366, jg1210	g14388
OG0003354	jg21143, jg21157, jg21156, jg21153, jg21149	g34461
OG0003355	jg1825, jg1709, jg1827, jg1850, jg1708, jg1824	g10243
OG0003356	jg7251, jg27436, jg24998	g7422
OG0003359	jg9190	g16936
