Orthogroup	Arabidopsis_arenosa	Brassica_rapa
OG0003567	jg28044, jg28046	XP_009112557.1, XP_009102227.1
OG0003568	jg20511	XP_009137246.3
OG0003569	jg8154, jg33801	XP_009124120.1
OG0003572	jg11291	XP_009148406.1
OG0003575	jg5784	XP_009126313.2
OG0003575	jg5783	XP_009126312.1
OG0003577	jg27063, jg32392, jg17417, jg27455, jg17479	XP_033139434.1
OG0003584	jg9488, jg9489	XP_009128695.1
OG0003586	jg16851	XP_009140505.2
OG0003587	jg32377	XP_009127607.1
OG0003589	jg32624	XP_009113403.1
OG0003589	jg8943	XP_009138268.1
OG0003590	jg8817	XP_009121131.1, XP_009112420.2, XP_009150849.1
OG0003591	jg29399	XP_009148340.1
OG0003592	jg860	XP_018511595.2
OG0003593	jg13048, jg13043, jg13045, jg20577	XP_009101263.2
OG0003594	jg29916	XP_009110543.1
OG0003595	jg13618	XP_033136950.1, XP_009151868.2
OG0003597	jg29729	XP_009148571.1, XP_009118059.1
OG0003598	jg24842, jg24824	XP_009146954.1, XP_009135075.1
OG0003599	jg25034, jg25035, jg25033	XP_009135138.2, XP_009122559.1
OG0003600	jg13075, jg25099	XP_009146722.1
OG0003601	jg25189	XP_009140150.1
OG0003603	jg9652	XP_009109123.1
OG0003603	jg22057	XP_018512141.1
OG0003604	jg9697	XP_009109135.1, XP_009109137.1
OG0003605	jg16976, jg16293	XP_009139301.2
OG0003606	jg9796	XP_009137600.1, XP_009142455.1
OG0003607	jg5031	XP_009121899.1
OG0003608	jg21266, jg21250, jg21261, jg29140, jg21255	XP_009118414.1, XP_009148030.1
OG0003609	jg4852	XP_009122077.1
OG0003609	jg4853	XP_009122074.1
OG0003610	jg4791, jg23469	XP_009131122.1, XP_009112146.1
OG0003611	jg10757	XP_009136926.1, XP_009131621.1
OG0003612	jg10749, jg26569	XP_009136932.2, XP_009131732.1, XP_009108364.1
OG0003613	jg6552, jg32867, jg32854	XP_009111711.2, XP_033139351.1, XP_009129934.1
OG0003614	jg31311	XP_033137133.1
OG0003614	jg31320	XP_009113714.1
OG0003615	jg18501	XP_018514876.1
OG0003616	jg8760	XP_009109272.1, XP_033133994.1, XP_009150254.2
OG0003617	jg7292	XP_009113552.1
OG0003618	jg15259	XP_009103854.1
OG0003619	jg25021	XP_009135132.1, XP_009146805.1, XP_009122617.1
OG0003620	jg20678, jg20686	XP_009110594.1
OG0003621	jg20663	XP_009101646.1
OG0003623	jg5630	XP_033143040.1, XP_033141647.1
OG0003624	jg10888	XP_009128970.1
OG0003625	jg20149, jg27772	XP_009142542.1
OG0003626	jg16296	XP_009116900.1
OG0003627	jg19974	XP_033142437.1, XP_009142364.1, XP_009143170.1
OG0003628	jg19808	XP_009143043.1
OG0003629	jg27909	XP_009143017.1
OG0003629	jg19787	XP_009142258.1
OG0003630	jg16036	XP_009142982.1
OG0003631	jg5957	XP_033141491.1, XP_033138618.1
OG0003632	jg32102	XP_033133745.1, XP_009148845.1
OG0003633	jg23713	XP_009103487.1
OG0003635	jg15023	XP_009115817.1
OG0003636	jg8101	XP_009134529.1
OG0003637	jg28596	XP_033139976.1, XP_033134572.1
OG0003638	jg7859	XP_009111256.1
OG0003639	jg9086	XP_009125119.1
OG0003640	jg5276	XP_009125983.1
OG0003642	jg6615	XP_009129880.1, XP_009151185.1
OG0003643	jg15500	XP_009143286.1
OG0003643	jg19199	XP_033145934.1, XP_009133383.1
OG0003645	jg3597	XP_009117754.1
OG0003647	jg30452	XP_033135165.1, XP_009117555.1, XP_009110291.1, XP_009117554.1, XP_009149401.1
OG0003648	jg30803	XP_009145343.2, XP_009110141.1
OG0003649	jg2324	XP_018508212.1
OG0003650	jg15854	XP_009138967.1
OG0003651	jg29777	XP_009118018.1
OG0003652	jg28982	XP_009119069.1
OG0003652	jg28983	XP_009119067.1, XP_033137610.1
OG0003653	jg28913, jg28912	XP_009111039.1, XP_033137378.1
OG0003654	jg28906, jg28907	XP_009119130.2, XP_009111042.1
OG0003655	jg5519	XP_009121427.1, XP_009131571.1, XP_009126145.2
OG0003656	jg5559, jg32141	XP_009126177.1, XP_009103958.2, XP_009121397.1
OG0003657	jg25218	XP_009146604.1, XP_009135242.1, XP_009120462.1
OG0003658	jg4217	XP_009130833.2
OG0003659	jg4586	XP_033144976.1
OG0003660	jg22758, jg12119	XP_033141386.1, XP_009132279.1, XP_009120355.2
OG0003661	jg14985, jg23757	XP_009115783.1, XP_033143276.1
OG0003662	jg14460	XP_009150445.2, XP_009149965.2
OG0003663	jg2554	XP_009127751.1, XP_033130267.1
OG0003664	jg23031	XP_009136411.3
OG0003666	jg1919, jg21789	XP_033131451.1, XP_009149901.1, XP_009104465.2, XP_009128421.2
OG0003667	jg25278	XP_009124708.2, XP_009135282.2, XP_009135285.2
OG0003668	jg25345, jg25515	XP_009135312.1, XP_009146469.1, XP_009117633.2
OG0003669	jg33665	XP_009106909.2
OG0003669	jg31487	XP_009107081.1
OG0003670	jg25422, jg25421	XP_009135361.2, XP_009117162.1, XP_033140852.1
OG0003671	jg25566, jg25708	XP_009115623.1, XP_009146263.1
OG0003672	jg28059	NP_001288833.1
OG0003673	jg26745, jg17213	XP_009105912.1, XP_009135890.1, XP_009102511.1
OG0003674	jg26915	XP_009102403.1
OG0003674	jg21362	XP_009151631.1
OG0003676	jg27451	XP_009134946.1
OG0003676	jg9003	XP_009120179.1
OG0003678	jg26225	XP_009110293.1, XP_009145603.1
OG0003679	jg15139	XP_009136673.1, XP_009139469.1
OG0003680	jg15153	XP_009139454.1, XP_009136676.1, XP_009115942.1
OG0003681	jg18909	XP_009141670.1
OG0003682	jg15579, jg15616	XP_009103979.2, XP_033146513.1
OG0003683	jg15101	XP_009116999.1, XP_009107348.1
OG0003684	jg33463, jg33462, jg32609, jg33460	XP_033128382.1
OG0003685	jg15385	XP_009117170.1
OG0003686	jg3361	XP_033131943.1
OG0003687	jg1067, jg1065, jg1063	XP_009113286.1
OG0003687	jg1087	XP_009113287.1
OG0003691	jg10844	XP_033128072.1, XP_033128985.1, XP_033128071.1
OG0003691	jg10843	XP_009136863.1
OG0003695	jg9144, jg9601	XP_009109097.1, XP_009144418.1
OG0003696	jg9394	XP_009137893.1
OG0003696	jg28080	XP_009128021.2
OG0003698	jg8863	XP_009108695.1
OG0003699	jg12000, jg32135	XP_009107922.1, XP_018510041.1
OG0003700	jg10991	XP_009145770.1
OG0003701	jg13014, jg13015	XP_009114216.2, XP_009129180.2
OG0003702	jg13351, jg13355	XP_009152040.1, XP_009135363.1
OG0003703	jg2164, jg12308	XP_009105225.1
OG0003704	jg656, jg652, jg660, jg662	XP_009113067.1
OG0003705	jg19362, jg19357	XP_009133464.2, XP_009141948.2, XP_009142712.1
OG0003706	jg22902	XP_033138801.1
OG0003707	jg21674	XP_009118895.1, XP_009127362.2, XP_009150665.2, XP_009134048.2
OG0003708	jg22399	XP_033144577.1, XP_033138714.1
OG0003710	jg30878	XP_009110116.1
OG0003710	jg5146	XP_009121771.1, XP_009125902.1, XP_009131331.1
OG0003711	jg10867, jg10868	XP_009136851.1, XP_009130677.1
OG0003712	jg10540	XP_009108465.1, XP_009133614.1
OG0003713	jg20751	XP_009101722.1, XP_009113927.2
OG0003715	jg7509	XP_009108164.1, XP_018513282.2, XP_009128674.2
OG0003716	jg32133, jg32129	XP_018508337.2, XP_009104013.2, XP_009116365.1
OG0003717	jg8100, jg8162	XP_009111384.1
OG0003719	jg4022	XP_009130735.1, XP_009122745.1, XP_033139792.1, XP_009125467.2
OG0003720	jg12318, jg30507, jg12317, jg3938	XP_009122810.1, XP_009125438.1
OG0003721	jg7503, jg7591, jg7504	XP_009134236.1, XP_009141047.1, XP_009108174.1
OG0003723	jg26599	XP_009107989.1
OG0003723	jg11349	XP_009109572.1
OG0003724	jg26340	XP_033147469.1
OG0003726	jg6824, jg20155	XP_009142537.1
OG0003727	jg16212	XP_009104317.1, XP_009116821.1
OG0003728	jg19742	XP_009142237.1
OG0003730	jg15818	XP_009138994.1, XP_018510367.1
OG0003731	jg4051, jg4092	NP_001288979.1, XP_009125487.1
OG0003732	jg22883, jg22882	XP_009120460.1, XP_009126695.1
OG0003734	jg20852	XP_009101778.1
OG0003735	jg20899, jg7193	XP_033136519.1, XP_009123891.2
OG0003736	jg18353	XP_009132878.1, XP_009143934.1, XP_009141275.1, XP_009143933.1
OG0003737	jg12221	XP_009132891.1
OG0003737	jg12219, jg18381	XP_009144165.1
OG0003738	jg18232	XP_009141149.1, XP_009132811.2
OG0003739	jg3196	XP_009141147.1
OG0003740	jg18150	XP_009141120.1
OG0003741	jg17692	XP_009103614.1
OG0003742	jg18328, jg17520	XP_009118163.1, XP_009148635.1
OG0003743	jg5378	XP_009117783.1
OG0003743	jg24013	XP_018514664.1
OG0003744	jg12761, jg12762	XP_033131094.1, XP_009140088.1
OG0003747	jg24675, jg24679	XP_009147095.1
OG0003748	jg24738	XP_009124116.1, XP_009147022.1, XP_009134994.1
OG0003749	jg24762	XP_009123965.1, XP_009135020.1, XP_009135017.2, XP_009147004.2
OG0003750	jg33642, jg15505	XP_033135571.1
OG0003752	jg30258	XP_033134953.1, XP_009117664.1, XP_009149180.1
OG0003753	jg3461	XP_009106432.2
OG0003753	jg30763	XP_009145379.1
OG0003754	jg30993	XP_009115464.1, XP_009103132.1
OG0003754	jg2616	XP_009105683.1
OG0003755	jg31082, jg32197	XP_009110032.2
OG0003756	jg10043, jg10044	XP_009137991.1, XP_009137982.1
OG0003758	jg16669	XP_009112530.1, XP_009140352.1
OG0003759	jg29960	XP_033130091.1, XP_033136913.1, XP_033133749.1
OG0003760	jg32982	XP_009110818.1, XP_009148253.2, XP_009118312.1
OG0003762	jg18398	XP_033141056.1, XP_033140222.1, XP_009123907.1
OG0003763	jg28730	XP_009119329.1
OG0003764	jg8134	XP_033143211.1
OG0003765	jg18792, jg5414	XP_009121538.1
OG0003766	jg5427	XP_009122869.1
OG0003767	jg6192, jg5775	XP_009141528.1, XP_009130114.1
OG0003768	jg23256	XP_033135739.1, XP_009130242.1
OG0003769	jg22735	XP_009120337.1, XP_009132068.2, XP_009126768.1
OG0003770	jg14521	XP_009150624.1
OG0003771	jg22778	XP_009120382.1, XP_009132034.1
OG0003772	jg8991	XP_009108773.1, XP_009119230.1
OG0003773	jg2504	XP_009127713.1, XP_018508853.1, XP_009105008.1, XP_009105009.1
OG0003774	jg2536	XP_009105498.2, XP_009105499.1
OG0003774	jg2537	XP_009105500.1
OG0003775	jg3523	XP_009106555.1
OG0003776	jg3563	XP_033140053.1, XP_009106595.1
OG0003777	jg3586, jg31942	XP_009106615.1, XP_009104555.1
OG0003778	jg26129	XP_009145740.1, XP_009111528.2
OG0003779	jg26203	XP_033148743.1
OG0003781	jg5750, jg26682	XP_009135874.1, XP_009106181.1
OG0003782	jg27033	XP_033145019.1, XP_009102362.1
OG0003784	jg33740	XP_009144738.1, XP_009106839.1, XP_009147491.1
OG0003786	jg33339	NP_001288913.1, XP_009147731.1
OG0003787	jg33103	XP_009145108.1, XP_009147892.1
OG0003788	jg15340	XP_009139267.1, XP_009139268.1, XP_009103899.1
OG0003790	jg15598	XP_033146546.1, XP_009139343.1
OG0003791	jg15636	XP_009139085.1
OG0003792	jg15683	XP_009139053.2, XP_009139050.2
OG0003798	jg30581	XP_009103342.1, XP_009149525.1
OG0003799	jg2450	XP_009105021.1
OG0003799	jg31148	XP_009115343.1
OG0003801	jg23728	XP_033134119.1
OG0003801	jg23727	XP_033141223.1, XP_033141164.1
OG0003802	jg23170	XP_009130982.1
OG0003805	jg21373	XP_009132248.1
OG0003806	jg6063, jg6064	XP_033134346.1
OG0003806	jg6066	XP_033140100.1
OG0003807	jg23029	XP_009111962.2, XP_009130292.2, XP_009130137.1, XP_009136410.1
OG0003808	jg32691, jg33416	XP_033146314.1, XP_009105559.2, XP_033146322.1
OG0003811	jg5500	XP_009121460.2, XP_033137416.1, XP_033141885.1, XP_033141881.1, XP_033133010.1, XP_033139990.1
OG0003823	jg9612	XP_009109108.1, XP_009144272.1, XP_009137771.1
OG0003824	jg9241	XP_009108915.1, XP_009126824.1, XP_033135429.1
OG0003827	jg8887, jg27701	XP_009110778.1
OG0003828	jg31741	XP_033135668.1
OG0003829	jg18690	XP_009143646.1
OG0003829	jg31788	XP_033135660.1
OG0003830	jg1540, jg1541	XP_009143775.1
OG0003831	jg29372	XP_009118288.1, XP_009148314.1
OG0003832	jg21726, jg12935	XP_009101348.1, XP_009129238.1
OG0003833	jg18084	XP_009144303.1
OG0003834	jg378	XP_009112870.2, XP_009124664.1
OG0003835	jg29689	XP_009148589.1
OG0003836	jg24855	XP_009146936.1
OG0003836	jg3943	XP_009130684.1
OG0003837	jg4780	XP_033140967.1, XP_009125363.1, XP_009122528.1, XP_009122530.2
OG0003838	jg21808, jg21799, jg21797	XP_009119432.1, XP_009132607.1
OG0003839	jg22223	XP_009132443.1, XP_009119963.1, XP_009127098.1
OG0003840	jg22391	XP_018511111.1, XP_009126997.1, XP_009132373.2
OG0003842	jg5106	XP_033137459.1, XP_009121823.1, XP_009125872.1
OG0003843	jg4985	XP_009125809.1, XP_009131212.1
OG0003844	jg20449	XP_018508026.1, XP_009128848.1, XP_009114369.2
OG0003845	jg10716	XP_033129340.1
OG0003846	jg10126	XP_009109298.1, XP_009137314.1, XP_009137381.1
OG0003847	jg10125	XP_009137382.2, XP_009137322.1, XP_009109299.1
OG0003848	jg32035	XP_033147551.1, XP_033136133.1
OG0003849	jg32068	XP_009145164.1, XP_009114778.1, XP_009107940.2
OG0003850	jg32743	XP_009145034.1, XP_009124592.1, XP_009123450.1
OG0003851	jg31526	XP_009102806.1, XP_018510333.1
OG0003852	jg8745	XP_009109261.1, XP_009138389.1, XP_009148977.1
OG0003853	jg8577	XP_009134560.1
OG0003853	jg8578	XP_009134675.1
OG0003854	jg12240	XP_033145915.1, XP_009144399.1, XP_009139749.1, XP_009140159.1
OG0003855	jg32643	XP_009123064.1
OG0003858	jg21138, jg33155	XP_009105314.1
OG0003859	jg7556	XP_009128666.2
OG0003860	jg19843	XP_009143908.1, XP_009143074.1
OG0003861	jg20535	XP_033128232.1
OG0003862	jg20451	XP_018508030.1
OG0003862	jg10756	XP_009131645.1
OG0003863	jg20271	XP_033136857.1, XP_009128986.1, XP_009101398.1
OG0003864	jg16343, jg20187	XP_009138717.1, XP_009116938.2, XP_009104394.2
OG0003865	jg20068	XP_009142622.1
OG0003866	jg29151	XP_033147582.1
OG0003867	jg3898	XP_033139520.1, XP_009130662.1, XP_033139514.1
OG0003868	jg23009	XP_009120605.1
OG0003869	jg22989, jg22990	XP_009120583.1, XP_009120581.1
OG0003870	jg22982	XP_009126608.3, XP_018512229.1, XP_009131917.1, XP_009120572.2
OG0003871	jg22942, jg3189	XP_009131957.1, XP_033140229.1
OG0003872	jg8178, jg8180	XP_009111472.1
OG0003873	jg8079	XP_009128521.1
OG0003874	jg7849	XP_009111261.2, XP_009141234.1
OG0003876	jg18221	XP_033147610.1, XP_009132804.1
OG0003877	jg17068	XP_009143203.1
OG0003877	jg9733	XP_009108849.2
OG0003878	jg24569	XP_009124925.1, XP_009129661.2, XP_009134894.1
OG0003879	jg24680	XP_033147230.1, XP_009124437.1
OG0003881	jg3670	XP_009106707.1
OG0003882	jg30350	XP_009149272.1, XP_009117619.2, XP_033136948.1, XP_009110357.1
OG0003884	jg31081	XP_009115400.1, XP_009103106.1
OG0003885	jg9981	XP_009138660.2
OG0003886	jg16896	XP_009117233.1
OG0003887	jg29970	XP_009117869.1, XP_018515494.2
OG0003888	jg30876	XP_009110118.1
OG0003889	jg29252	XP_009148150.2, XP_009118335.1, XP_009110867.2
OG0003890	jg18201	XP_009141167.1, XP_009144209.2
OG0003891	jg5408	XP_033142897.1, XP_033140092.1, XP_009121541.1
OG0003893	jg5669	XP_009131647.1, XP_009120993.1
OG0003894	jg6654, jg32277	XP_009111754.2
OG0003894	jg6653	XP_009129865.1
OG0003895	jg16357	XP_033146535.1, XP_009134665.1
OG0003896	jg21580	XP_009111881.2
OG0003897	jg4353	XP_009122204.1
OG0003898	jg4252	XP_009130857.1, XP_033137509.1, XP_009125585.1
OG0003899	jg26913, jg6452	XP_009151095.1
OG0003901	jg23210	XP_009149866.1
OG0003902	jg14505	XP_009149934.1, XP_009150240.1
OG0003903	jg8463	XP_009105402.1, XP_033129890.1
OG0003904	jg3315	XP_009104670.1, XP_009128182.1, XP_009106321.1
OG0003905	jg3305	XP_009104675.2, XP_009128178.2, XP_009106307.2, XP_009106305.1, XP_009106308.2
OG0003908	jg3574	XP_009106605.2, XP_009104562.1, XP_033140012.1
OG0003909	jg3630	XP_009106661.1, XP_033131105.1, XP_009106662.1
OG0003910	jg25432	XP_009146395.1, XP_009146393.1
OG0003911	jg25464	XP_033128177.1, XP_033132352.1
OG0003912	jg33516	XP_009147630.1
OG0003913	jg25617	XP_018513054.2, XP_033148683.1, XP_009146201.1
OG0003914	jg33410	XP_009107141.1, XP_009147698.1
OG0003916	jg26122	XP_009145756.1, XP_009111544.1, XP_009135650.2
OG0003917	jg26173	XP_018514711.1
OG0003918	jg26219, jg26218	XP_033129947.1, XP_009135700.1
OG0003919	jg26377	XP_009145458.1, XP_009145456.1
OG0003920	jg26519	XP_009135830.1, XP_009108614.1, XP_009145258.1
OG0003921	jg28131	XP_033136747.1
OG0003922	jg33552, jg2920, jg33551	XP_009144771.1
OG0003923	jg32849, jg32872, jg32871, jg32850	XP_009145033.1, XP_009148008.1
OG0003924	jg15079	XP_033144782.1, XP_009123761.1, XP_009115882.1
OG0003925	jg15460, jg15458	XP_009122298.1
OG0003926	jg16167	XP_009104293.3, XP_009116779.1
OG0003928	jg24273	XP_009112221.1, XP_009125010.1
OG0003930	jg28461	XP_009118817.1
OG0003931	jg12548	XP_009117701.1
OG0003931	jg30286	XP_009117650.1
OG0003933	jg13786, jg13788	XP_009129293.1, XP_033128843.1, XP_018510361.1, XP_009151772.2
OG0003935	jg4551	XP_009130983.1, XP_033141756.1, XP_009122362.1
OG0003937	jg23649	XP_009112368.2, XP_009103432.2, XP_009103435.2
OG0003938	jg30874	XP_009110120.1, XP_009103191.1, XP_009103192.1
OG0003939	jg25858, jg21581, jg21682	XP_009136038.1
OG0003940	jg21972	XP_009132517.1
OG0003948	jg9424	XP_009128209.2
OG0003949	jg9346	XP_009127692.1
OG0003950	jg31838	XP_009145215.1, XP_009114920.1, XP_018509534.2
OG0003951	jg11012	XP_009146037.2, XP_009136759.2, XP_009124518.2
OG0003952	jg1448	XP_033139731.1, XP_033134578.1
OG0003953	jg883, jg882, jg26937	XP_009104241.1, XP_009105031.1
OG0003954	jg13020	XP_009114209.1, XP_009129176.1, XP_009101280.1
OG0003955	jg13096	XP_009152228.1, XP_033136424.1, XP_009129107.1
OG0003956	jg20031, jg20030	XP_009129412.1, XP_009151956.2
OG0003957	jg13508	XP_009111577.1, XP_009151951.1
OG0003958	jg12205	XP_009139728.1
OG0003959	jg19340	XP_009141931.1, XP_009142707.1, XP_009133453.1
OG0003960	jg4208	XP_009122581.2
OG0003961	jg4285	XP_009122139.1
OG0003962	jg25093	XP_033148204.1, XP_009121140.1, XP_009135164.1
OG0003963	jg539	XP_009108222.1, XP_009112746.1, XP_009112949.1
OG0003964	jg10674	XP_033129862.1
OG0003965	jg21742	XP_009127336.1, XP_009132691.2, XP_009140889.1
OG0003966	jg21991	XP_009127211.2, XP_009119817.1, XP_009132514.1
OG0003967	jg5062	XP_009121869.1
OG0003968	jg4994	XP_009125822.1
OG0003969	jg4979	XP_009131204.2, XP_033137721.1
OG0003970	jg4904	XP_009131179.1
OG0003971	jg4709, jg15145	XP_033137492.1, XP_009117524.2
OG0003972	jg4607	XP_033137910.1, XP_009125696.2
OG0003973	jg20330	XP_009114290.2, XP_009101443.2, XP_033140112.1
OG0003974	jg10733	XP_009131990.1
OG0003975	jg10486	XP_009134073.1, XP_009108482.1, XP_009137155.2
OG0003976	jg10228	XP_033143960.1, XP_009136528.2
OG0003977	jg15242	XP_009125248.2, XP_009139431.1
OG0003981	jg8673	XP_009109329.1
OG0003982	jg8586	XP_009138495.1, XP_009142941.1, XP_009109374.1
OG0003983	jg16675	XP_033134559.1
OG0003985	jg7731	XP_009114550.1
OG0003986	jg20519	XP_009114399.1
OG0003987	jg26874	XP_009102416.1
OG0003988	jg11336	XP_009139515.1
OG0003989	jg11141, jg11140	XP_009107849.1, XP_009136705.1
OG0003990	jg12729	XP_009125174.1, XP_009140067.1
OG0003991	jg20113	XP_009142569.1
OG0003992	jg20092	XP_009142460.2, XP_009133791.2, XP_009142591.1
OG0003993	jg32488, jg16188	XP_009116799.1, XP_033146750.1
OG0003994	jg31049	XP_009104984.1
OG0003994	jg2567	XP_009105642.1
OG0003995	jg19752	XP_033145015.1, XP_018514849.2
OG0003996	jg19725	XP_033142580.1, XP_009142962.1
OG0003997	jg24801, jg3858	XP_009135084.1, XP_009123801.1
OG0003998	jg3966	XP_009130693.1, XP_009122787.2, XP_009125443.1
OG0003999	jg24971	XP_009122946.1, XP_009146847.2
OG0004001	jg22871	XP_009131998.1, XP_033137996.1, XP_009126698.1
OG0004002	jg23326	XP_009112085.2, XP_009150406.1
OG0004003	jg17667	XP_009133892.1, XP_009103603.1, XP_009140803.1
OG0004004	jg8116	XP_033142104.1
OG0004006	jg17674	XP_033143930.1, XP_033138864.1, XP_033145831.1, XP_009140811.2
OG0004007	jg24357	XP_009134784.1
OG0004007	jg24356	XP_009134783.1
OG0004008	jg24401	XP_009147285.1, XP_009124062.1, XP_009151224.1
OG0004010	jg24746	XP_009135007.1
OG0004011	jg15571	XP_009116299.2
OG0004012	jg19226	XP_009133392.1, XP_009143268.1, XP_009141850.1, XP_009141849.1
OG0004013	jg15534	XP_009116277.2
OG0004013	jg31018, jg20332	XP_009104057.1
OG0004014	jg1912, jg32449, jg32458	XP_009147871.1, XP_033147374.1
OG0004015	jg19134	XP_009141792.1, XP_009133342.1, XP_009133345.2, XP_009133347.2
OG0004016	jg19160	XP_033145603.1, XP_009143318.1, XP_009133366.2
OG0004017	jg18879	XP_009141644.1, XP_009133146.1, XP_009143510.1
OG0004018	jg4814	XP_009125382.1, XP_009131133.1
OG0004019	jg19050	XP_009133276.2, XP_009133277.1, XP_009141749.1, XP_009143370.2
OG0004021	jg15050	XP_009115852.1, XP_009115850.1
OG0004022	jg17021	XP_018514019.2
OG0004024	jg30126	XP_009149073.1
OG0004026	jg9984	XP_009138611.1
OG0004027	jg9946	XP_009109222.2, XP_009137505.1
OG0004028	jg9909	XP_009137537.1
OG0004030	jg16928	XP_009140554.1, XP_033136708.1, XP_009133982.1
OG0004031	jg18715, jg18716	XP_009141523.1
OG0004032	jg16496, jg16499	XP_009117458.1
OG0004033	jg29663	XP_009148609.2, XP_009118105.1
OG0004035	jg29138, jg29121	XP_009147075.2, XP_009118418.2, XP_033135881.1
OG0004037	jg28606, jg28607	XP_009119597.1, XP_009111176.1
OG0004038	jg5426	XP_009131514.1, XP_009121527.1, XP_009126083.1
OG0004039	jg6553	XP_009111710.1, XP_009129933.2, XP_033129729.1
OG0004040	jg6670, jg6669	XP_009129859.1, XP_009129856.1, XP_009151215.1
OG0004043	jg21541	XP_009129765.1, XP_009151717.1
OG0004044	jg4272	XP_009125590.1, XP_009130870.1
OG0004045	jg6365	XP_009151018.1
OG0004046	jg6216	XP_009150898.1
OG0004047	jg6210	XP_009130105.2, XP_009141623.1, XP_009150893.1
OG0004048	jg4661, jg23023	XP_009136401.1, XP_009111959.1
OG0004049	jg23102	XP_009137072.2, XP_033135278.1, XP_009130169.2
OG0004050	jg14238	XP_009126570.1, XP_009120633.1
OG0004051	jg14134	XP_009123302.1
OG0004052	jg2749	XP_009104921.1, XP_009105797.3
OG0004053	jg3501	XP_009104583.2, NP_001288873.1, XP_009106531.1
OG0004054	jg25245	XP_009124685.2, XP_009146572.1, XP_009135260.1
OG0004055	jg25365, jg25364	XP_009146459.2, XP_009117519.2
OG0004056	jg11106	XP_009146689.1, XP_009136718.1
OG0004057	jg25799	XP_009135521.1, XP_009146035.1, XP_009114381.1
OG0004058	jg25800	XP_009135522.1, XP_009114389.1, XP_009146034.1
OG0004059	jg25916	XP_009135562.1, XP_009145949.1
OG0004060	jg25933, jg16629	XP_033148110.1
OG0004061	jg25940	XP_009113449.2
OG0004062	jg25980	XP_009112699.1, XP_033147066.1, XP_009135580.1
OG0004063	jg26001	XP_009112548.1, XP_009135590.1, XP_033148807.1
OG0004064	jg33207	XP_009135689.1
OG0004065	jg26282	XP_009109957.1, XP_009145525.1, XP_009135723.2
OG0004066	jg26459	XP_009145389.1, XP_009135802.1
