Orthogroup	Raphanus_sativus	Cardamine_glauca
OG0002978	XP_018445213.1, XP_018473687.1	Cg008G2705200
OG0002979	XP_018445569.1, XP_018468165.1, XP_018464053.1, XP_018473032.1	Cg008G2697200
OG0002980	XP_018475623.1, XP_018475630.1, XP_018465134.1	Cg007G2422300, Cg007G2422400
OG0002981	XP_018441305.1	Cg008G2670200
OG0002982	XP_018445203.1	Cg008G2664900
OG0002982	XP_018452243.1	Cg003G1038500
OG0002983	XP_018467738.1, XP_018470054.1, XP_018482004.1	Cg007G2284600, Cg001G0168200
OG0002984	XP_018478687.1, XP_018434489.1	Cg002G0656300
OG0002985	XP_018471547.1, XP_018450080.1	Cg006G2193100
OG0002985	XP_018484447.1	Cg005G1633700
OG0002986	XP_018460383.1	Cg002G0447100
OG0002987	XP_018463529.1, XP_018455820.1	Cg008G2940500
OG0002988	XP_018447245.1	Cg008G2891600
OG0002989	XP_018460982.1, XP_018480410.1, XP_018472695.1, XP_018462899.1, XP_018438275.1	Cg005G1585400
OG0002992	XP_018440106.1, XP_018441684.1, XP_018441696.1, XP_018452932.1, XP_018452811.1	Cg003G1055200
OG0002993	XP_018452675.1	Cg003G1054700
OG0002994	XP_018488949.1, XP_018464319.1, XP_018452517.1	Cg003G1053500
OG0002995	XP_018452787.1	Cg003G0999300
OG0002996	XP_018446105.1	Cg008G2784700, Cg008G2784800
OG0002997	XP_018469018.1, XP_018465755.1, XP_018454434.1, XP_018457079.1, XP_018455479.1, XP_018472915.1	Cg003G0993900, Cg003G0993800
OG0002998	XP_018468958.1, XP_018468959.1, XP_018476549.1, XP_018476550.1, XP_018468957.1, XP_018468955.1	Cg003G0977900
OG0002999	XP_018466015.1, XP_018455656.1, XP_018469759.1	Cg003G0970600, Cg003G0971700
OG0003000	XP_018472296.1, XP_018475868.1, XP_018455853.1	Cg003G0950100
OG0003000	XP_018455857.1	Cg003G0950000
OG0003002	XP_018474584.1	Cg003G0938300
OG0003002	XP_018449597.1, XP_018449767.1	Cg001G0133300
OG0003004	XP_018491413.1, XP_018483207.1	Cg006G1831600, Cg008G2799600
OG0003005	XP_018442583.1	Cg008G2639300
OG0003005	XP_018442296.1	Cg008G2639200
OG0003006	XP_018473456.1, XP_018462309.1, XP_018463601.1, XP_018456964.1	Cg014G3028300, Cg003G0726400
OG0003008	XP_018463795.1, XP_018488701.1	Cg002G0450700
OG0003009	XP_018444902.1	Cg008G2598800
OG0003009	XP_018488307.1	Cg004G1155400
OG0003010	XP_018481092.1, XP_018448703.1	Cg003G0836900, Cg001G0383800, Cg001G0383700
OG0003011	XP_018483691.1, XP_018483682.1	Cg006G2046200
OG0003013	XP_018446827.1	Cg007G2546400
OG0003013	XP_018437445.1	Cg006G2048700
OG0003014	XP_018447836.1, XP_018450114.1	Cg001G0044800
OG0003015	XP_018432874.1	Cg004G1412100
OG0003016	XP_018435863.1	Cg006G1992300
OG0003017	XP_018486142.1, XP_018486877.1	Cg004G1320300
OG0003018	XP_018455230.1	Cg004G1319100
OG0003020	XP_018484081.1, XP_018451284.1	Cg001G0274600
OG0003021	XP_018473141.1, XP_018466106.1	Cg006G2081500
OG0003021	XP_018460425.1, XP_018455566.1	Cg007G2509600
OG0003022	XP_018461266.1, XP_018444425.1	Cg007G2457000
OG0003023	XP_018482069.1	Cg001G0110100
OG0003023	XP_018467796.1	Cg001G0107600
OG0003024	XP_018445823.1	Cg006G2055000, Cg004G1336300, Cg007G2539400
OG0003025	XP_018481775.1	Cg002G0632200
OG0003026	XP_018434048.1, XP_018434065.1, XP_018451977.1	Cg002G0632400
OG0003027	XP_018441031.1	Cg008G2961300
OG0003029	XP_018472822.1, XP_018479221.1	Cg006G1826500
OG0003029	XP_018492669.1, XP_018490921.1	Cg004G1272300
OG0003030	XP_018433019.1, XP_018491512.1, XP_018491498.1	Cg006G1838600
OG0003031	XP_018459592.1, XP_018487340.1	Cg004G1279500
OG0003032	XP_018434606.1, XP_018434631.1	Cg004G1226100
OG0003033	XP_018473677.1	Cg005G1550600, Cg005G1550500
OG0003034	XP_018472201.1	Cg003G1064100
OG0003037	XP_018455077.1, XP_018457907.1	Cg003G0736700, Cg003G0861500
OG0003038	XP_018449047.1, XP_018467330.1	Cg008G2946600
OG0003039	XP_018486404.1, XP_018480567.1, XP_018480556.1	Cg002G0420900
OG0003039	XP_018434482.1	Cg005G1475700
OG0003040	XP_018460389.1, XP_018478803.1, XP_018460390.1, XP_018478804.1, XP_018481019.1, XP_018460387.1, XP_018460391.1, XP_018471914.1	Cg002G0424000
OG0003041	XP_018460731.1, XP_018459091.1, XP_018432896.1	Cg002G0426800
OG0003043	XP_018446314.1, XP_018444208.1, XP_018445174.1	Cg002G0443400
OG0003044	XP_018491489.1, XP_018446579.1, XP_018484558.1	Cg002G0491100
OG0003045	XP_018437612.1, XP_018489833.1	Cg004G1094300
OG0003047	XP_018446782.1, XP_018461682.1	Cg007G2441500
OG0003048	XP_018472393.1	Cg007G2442300
OG0003049	XP_018442160.1, XP_018442975.1, XP_018454184.1, XP_018442093.1	Cg007G2445900
OG0003050	XP_018472069.1	Cg007G2411100, Cg007G2398500
OG0003050	XP_018463677.1	Cg001G0321100
OG0003051	XP_018470787.1	Cg001G0155700
OG0003052	XP_018480222.1	Cg001G0006400
OG0003053	XP_018448636.1, XP_018488065.1	Cg005G1665900, Cg005G1665700
OG0003054	XP_018464692.1, XP_018458958.1	Cg003G0762500
OG0003054	XP_018469530.1	Cg001G0198400
OG0003055	XP_018444524.1, XP_018469928.1, XP_018485516.1, XP_018468830.1	Cg008G2756000
OG0003056	XP_018434334.1, XP_018440707.1	Cg004G1123100, Cg008G2757800
OG0003057	XP_018456924.1	Cg008G2820500
OG0003057	XP_018438256.1	Cg008G2820400
OG0003058	XP_018490631.1, XP_018488664.1, XP_018465232.1	Cg004G1109000
OG0003059	XP_018439087.1	Cg005G1454200
OG0003061	XP_018438755.1, XP_018482345.1	Cg005G1490700
OG0003062	XP_018475510.1, XP_018483236.1, XP_018483237.1	Cg005G1490900
OG0003063	XP_018437874.1, XP_018485709.1	Cg006G2011600
OG0003064	XP_018484304.1	Cg008G2829200
OG0003067	XP_018457350.1	Cg004G1130400, Cg008G2841300
OG0003068	XP_018492112.1, XP_018491231.1, XP_018432762.1	Cg004G1147400
OG0003069	XP_018488298.1, XP_018435345.1	Cg004G1169300
OG0003070	XP_018488500.1, XP_018467193.1, XP_018485793.1, XP_018434061.1	Cg006G1786900
OG0003071	XP_018440396.1	Cg008G2937900
OG0003071	XP_018491195.1	Cg004G1224700
OG0003072	XP_018464614.1, XP_018467365.1, XP_018492437.1, XP_018492443.1	Cg004G1245600
OG0003073	XP_018490132.1	Cg004G1248700
OG0003074	XP_018463469.1, XP_018469707.1	Cg007G2427100
OG0003075	XP_018443283.1	Cg008G2753200
OG0003075	XP_018459086.1	Cg008G2753300, Cg008G2753100, Cg008G2752900
OG0003077	XP_018441803.1	Cg006G2250700
OG0003077	XP_018455591.1	Cg003G0702300, Cg014G3053700
OG0003078	XP_018490080.1, XP_018466645.1, XP_018466000.1, XP_018450476.1, XP_018449611.1, XP_018470847.1, XP_018483584.1	Cg006G2238600
OG0003079	XP_018482767.1	Cg006G2232900
OG0003080	XP_018484965.1	Cg005G1623000
OG0003081	XP_018433155.1	Cg007G2301500
OG0003081	XP_018490039.1	Cg006G2154600
OG0003082	XP_018441505.1	Cg002G0691700
OG0003083	XP_018449960.1, XP_018449527.1, XP_018491114.1, XP_018441598.1	Cg006G2113500
OG0003084	XP_018438966.1, XP_018467344.1	Cg006G2108800
OG0003085	XP_018440899.1	Cg006G2080600
OG0003085	XP_018441493.1	Cg007G2511300
OG0003086	XP_018444704.1	Cg007G2533500
OG0003087	XP_018462937.1, XP_018462940.1, XP_018479996.1, XP_018451771.1	Cg006G2059900
OG0003088	XP_018466782.1	Cg006G2059700
OG0003088	XP_018482212.1	Cg006G2059800
OG0003090	XP_018437132.1	Cg006G2041500
OG0003092	XP_018447958.1	Cg008G2947600, Cg008G2947500
OG0003093	XP_018468588.1, XP_018468744.1, XP_018471428.1, XP_018483838.1, XP_018447663.1	Cg001G0036200
OG0003094	XP_018447548.1	Cg001G0052200
OG0003094	XP_018449758.1	Cg001G0052100
OG0003095	XP_018455977.1	Cg003G0719200, Cg014G3036600
OG0003095	XP_018470921.1	Cg001G0052400
OG0003096	XP_018479048.1, XP_018480266.1, XP_018467821.1	Cg001G0082000, Cg001G0081800, Cg001G0081900
OG0003097	XP_018435718.1, XP_018451086.1	Cg006G2019900
OG0003098	XP_018473587.1, XP_018474531.1, XP_018472931.1	Cg014G3038100, Cg003G0717500
OG0003101	XP_018450606.1, XP_018450605.1, XP_018492248.1	Cg004G1418000
OG0003102	XP_018470385.1	Cg001G0095800
OG0003102	XP_018484097.1	Cg005G1748900, Cg008G2944500
OG0003116	XP_018480475.1, XP_018478544.1	Cg005G1751000
OG0003116	XP_018484555.1	Cg001G0097600
OG0003117	XP_018442203.1, XP_018476756.1	Cg008G2742900
OG0003118	XP_018446419.1	Cg008G2724300
OG0003118	XP_018487135.1	Cg004G1086100
OG0003119	XP_018473688.1, XP_018473691.1, XP_018446890.1	Cg008G2713300
OG0003120	XP_018456898.1, XP_018456899.1	Cg003G1044700
OG0003121	XP_018487016.1, XP_018473275.1	Cg005G1604100
OG0003122	XP_018478245.1, XP_018466313.1, XP_018471910.1	Cg003G0813400, Cg001G0151700, Cg001G0120600
OG0003123	XP_018449533.1, XP_018466373.1, XP_018468528.1	Cg001G0092300
OG0003124	XP_018476989.1	Cg006G1987300
OG0003125	XP_018490851.1, XP_018492636.1	Cg006G1961800
OG0003125	XP_018439221.1	Cg006G2161700
OG0003126	XP_018447223.1	Cg006G1956700, Cg006G1957100
OG0003127	XP_018433130.1	Cg002G0521900
OG0003127	XP_018441267.1	Cg003G1061600
OG0003128	XP_018449055.1	Cg001G0331900
OG0003129	XP_018456443.1, XP_018485519.1, XP_018463381.1	Cg003G1026200
OG0003130	XP_018457589.1	Cg003G1021200
OG0003131	XP_018444348.1	Cg008G2646400
OG0003132	XP_018433933.1	Cg002G0536300
OG0003132	XP_018477713.1, XP_018460743.1	Cg008G2796700
OG0003133	XP_018439486.1	Cg007G2290200, Cg007G2290500
OG0003134	XP_018491747.1, XP_018486906.1	Cg004G1290400
OG0003138	XP_018470231.1, XP_018473283.1	Cg003G0906300
OG0003139	XP_018455528.1, XP_018454343.1, XP_018454344.1	Cg003G0963000, Cg001G0144300
OG0003140	XP_018486667.1, XP_018438296.1	Cg006G2047000
OG0003141	XP_018489745.1, XP_018490034.1, XP_018490059.1	Cg004G1234800
OG0003142	XP_018457959.1	Cg014G3032800, Cg003G0722400, Cg006G2237800
OG0003143	XP_018456004.1	Cg003G0723500, Cg014G3031200
OG0003144	XP_018440194.1, XP_018440195.1	Cg002G0474100, Cg002G0474200
OG0003145	XP_018475775.1	Cg008G2619200
OG0003146	XP_018441142.1, XP_018486854.1, XP_018490474.1	Cg004G1164200
OG0003146	XP_018445921.1	Cg008G2616800
OG0003147	XP_018444388.1, XP_018454764.1	Cg002G0653300
OG0003148	XP_018456489.1, XP_018457695.1	Cg007G2269500
OG0003150	XP_018471536.1	Cg007G2576700
OG0003150	XP_018435395.1	Cg006G2108500
OG0003151	XP_018445054.1, XP_018443785.1	Cg007G2566100
OG0003152	XP_018437586.1	Cg006G2100800
OG0003153	XP_018442842.1, XP_018442857.1	Cg007G2559500
OG0003154	XP_018468461.1, XP_018466273.1, XP_018447865.1	Cg006G2054800
OG0003156	XP_018437163.1, XP_018481207.1, XP_018481219.1	Cg002G0668300
OG0003157	XP_018443309.1	Cg007G2523000
OG0003158	XP_018493519.1, XP_018446968.1	Cg006G1802800
OG0003159	XP_018479907.1, XP_018479904.1, XP_018464752.1, XP_018438473.1, XP_018481767.1, XP_018481766.1, XP_018438139.1	Cg005G1572400
OG0003160	XP_018474072.1, XP_018483938.1	Cg005G1569400
OG0003161	XP_018436491.1	Cg002G0574800
OG0003163	XP_018469218.1	Cg001G0262600
OG0003163	XP_018437886.1, XP_018437897.1	Cg004G1295100
OG0003164	XP_018487025.1	Cg004G1282600
OG0003165	XP_018442167.1, XP_018468245.1	Cg007G2504700
OG0003166	XP_018433417.1	Cg006G2083300
OG0003167	XP_018437459.1	Cg002G0629500
OG0003167	XP_018481504.1	Cg001G0374800
OG0003168	XP_018483893.1, XP_018458470.1	Cg002G0626400
OG0003169	XP_018478026.1	Cg001G0377500
OG0003169	XP_018477153.1	Cg002G0649900
OG0003175	XP_018460395.1, XP_018477608.1, XP_018434676.1	Cg008G2922800, Cg006G1872600
OG0003177	XP_018453660.1, XP_018453332.1, XP_018455648.1, XP_018462475.1, XP_018462276.1, XP_018469377.1	Cg003G0894900
OG0003178	XP_018473296.1	Cg003G0841600
OG0003178	XP_018484485.1	Cg006G2118800
OG0003179	XP_018470857.1, XP_018470869.1	Cg001G0240100
OG0003179	XP_018481811.1	Cg005G1575900
OG0003180	XP_018463585.1, XP_018449414.1, XP_018472102.1	Cg001G0232200, Cg005G1581600
OG0003181	XP_018480439.1, XP_018439845.1, XP_018468187.1	Cg002G0518400
OG0003182	XP_018432801.1	Cg002G0423300
OG0003182	XP_018446529.1	Cg002G0567700
OG0003183	XP_018459605.1, XP_018478390.1, XP_018491577.1, XP_018444714.1	Cg002G0429600
OG0003185	XP_018453614.1, XP_018478421.1	Cg002G0576800
OG0003187	XP_018491918.1	Cg002G0464100
OG0003189	XP_018491034.1	Cg002G0476800
OG0003190	XP_018486252.1	Cg002G0489700
OG0003190	XP_018484160.1	Cg005G1558600
OG0003191	XP_018447396.1, XP_018447416.1	Cg006G2007500
OG0003192	XP_018492704.1	Cg004G1415800
OG0003193	XP_018458575.1, XP_018461052.1	Cg002G0457600
OG0003194	XP_018477725.1, XP_018433808.1	Cg001G0244400, Cg005G1540000
OG0003195	XP_018481804.1, XP_018472343.1, XP_018472353.1	Cg001G0031600
OG0003196	XP_018440017.1	Cg005G1734000
OG0003197	XP_018473164.1, XP_018473169.1	Cg008G2815400
OG0003198	XP_018477910.1	Cg008G2828300
OG0003199	XP_018441290.1	Cg004G1443200
OG0003200	XP_018481734.1, XP_018438253.1	Cg008G2835500
OG0003201	XP_018434342.1, XP_018486219.1	Cg004G1114700, Cg008G2828500
OG0003202	XP_018476471.1	Cg008G2754100
OG0003203	XP_018485862.1	Cg004G1136500
OG0003206	XP_018488741.1, XP_018489272.1, XP_018437747.1, XP_018437736.1, XP_018490999.1	Cg004G1187300
OG0003207	XP_018460494.1, XP_018460484.1	Cg004G1205500
OG0003208	XP_018487580.1, XP_018435453.1, XP_018488247.1	Cg004G1252300
OG0003211	XP_018451114.1	Cg006G2219400
OG0003212	XP_018450387.1	Cg006G2193600
OG0003213	XP_018449633.1	Cg006G2179500
OG0003214	XP_018436756.1	Cg007G2306400
OG0003215	XP_018437984.1, XP_018488934.1	Cg006G2136500
OG0003216	XP_018460875.1	Cg006G2131800
OG0003217	XP_018478432.1, XP_018478796.1	Cg002G0687100
OG0003218	XP_018451953.1	Cg006G2091800
OG0003220	XP_018483138.1	Cg006G2039900
OG0003221	XP_018440614.1	Cg006G2037400
OG0003222	XP_018470975.1	Cg006G2037000
OG0003224	XP_018453114.1	Cg007G2311300
OG0003226	XP_018489448.1, XP_018482650.1	Cg006G1852900, Cg001G0314500, Cg001G0314400, Cg006G1852800
OG0003227	XP_018480362.1, XP_018453688.1	Cg001G0058100
OG0003228	XP_018459414.1, XP_018459413.1, XP_018482020.1, XP_018482016.1	Cg001G0064400
OG0003229	XP_018460426.1, XP_018448145.1, XP_018483898.1	Cg006G2018200
OG0003230	XP_018470292.1	Cg001G0126700
OG0003230	XP_018472149.1	Cg007G2386800, Cg007G2386700
OG0003231	XP_018480908.1	Cg002G0673900
OG0003231	XP_018437340.1	Cg002G0674800
OG0003233	XP_018480974.1, XP_018447662.1	Cg001G0037400, Cg003G0838000
OG0003234	XP_018456056.1, XP_018456064.1	Cg007G2510800
OG0003236	XP_018437137.1, XP_018483956.1	Cg005G1763700
OG0003239	XP_018436486.1	Cg002G0575500, Cg002G0575400, Cg002G0575300, Cg002G0575700
OG0003247	XP_018440386.1	Cg002G0560300
OG0003247	XP_018491435.1	Cg003G0982900
OG0003248	XP_018467211.1, XP_018465720.1, XP_018457465.1, XP_018440623.1	Cg002G0546700
OG0003250	XP_018467487.1	Cg008G2715700
OG0003251	XP_018472582.1	Cg008G2704200
OG0003252	XP_018446331.1, XP_018455770.1	Cg008G2687100
OG0003254	XP_018493200.1	Cg003G1043700
OG0003254	XP_018475886.1	Cg008G2669300
OG0003255	XP_018444074.1	Cg008G2669200
OG0003255	XP_018443996.1	Cg008G2669100
OG0003256	XP_018446157.1, XP_018475891.1, XP_018475892.1, XP_018471782.1	Cg008G2668300
OG0003257	XP_018473287.1, XP_018458588.1, XP_018442151.1	Cg008G2663400
OG0003258	XP_018487160.1	Cg003G1034300
OG0003259	XP_018433010.1	Cg005G1636300
OG0003260	XP_018477840.1, XP_018476746.1	Cg005G1627600
OG0003261	XP_018434491.1, XP_018478294.1	Cg005G1626900
OG0003263	XP_018488101.1, XP_018488102.1, XP_018477533.1	Cg006G1839200, Cg006G1839100
OG0003264	XP_018464056.1, XP_018466710.1	Cg005G1603100
OG0003266	XP_018473886.1, XP_018447480.1	Cg006G2021400
OG0003267	XP_018464443.1	Cg006G1970500
OG0003267	XP_018491904.1	Cg006G1970600
OG0003268	XP_018477565.1, XP_018465229.1	Cg003G1007800
OG0003269	XP_018488472.1, XP_018439924.1	Cg003G1031400
OG0003270	XP_018440358.1, XP_018466699.1, XP_018432816.1	Cg003G1002900
OG0003272	XP_018435728.1	Cg002G0678400, Cg002G0678500
OG0003275	XP_018493081.1, XP_018486333.1, XP_018434185.1	Cg004G1190500
OG0003276	XP_018474224.1, XP_018474226.1, XP_018455615.1	Cg003G0974500
OG0003277	XP_018457653.1, XP_018484221.1, XP_018484222.1	Cg001G0137500
OG0003278	XP_018433784.1, XP_018472304.1	Cg002G0531100
OG0003279	XP_018441653.1, XP_018465167.1, XP_018486662.1	Cg002G0531300, Cg003G1049200
OG0003280	XP_018468240.1	Cg008G2842800, Cg006G1828800
OG0003281	XP_018445038.1, XP_018463575.1, XP_018468284.1	Cg006G2140000
OG0003282	XP_018488213.1, XP_018468197.1, XP_018460846.1, XP_018459398.1, XP_018443208.1	Cg006G2033200
OG0003283	XP_018459881.1, XP_018459265.1, XP_018432987.1	Cg005G1722600
OG0003284	XP_018443928.1, XP_018464462.1, XP_018452157.1, XP_018452142.1, XP_018474758.1	Cg001G0324800, Cg001G0325300
OG0003285	XP_018478640.1, XP_018469979.1, XP_018469976.1	Cg001G0211900
OG0003286	XP_018469182.1, XP_018482595.1, XP_018469236.1	Cg001G0203800
OG0003287	XP_018452227.1, XP_018456644.1	Cg006G2043800, Cg006G2043400
OG0003289	XP_018470163.1	Cg004G1291700
OG0003290	XP_018492375.1	Cg004G1289300
OG0003290	XP_018470779.1	Cg001G0259000
OG0003291	XP_018491197.1	Cg007G2268600
OG0003292	XP_018448298.1, XP_018450269.1, XP_018489148.1	Cg006G2019400
OG0003294	XP_018481308.1, XP_018489724.1, XP_018438173.1, XP_018438165.1	Cg006G1806700
OG0003295	XP_018462847.1, XP_018454134.1, XP_018453906.1	Cg001G0218300
OG0003297	XP_018490373.1	Cg003G0872900, Cg003G1023200
OG0003298	XP_018470200.1, XP_018471363.1	Cg001G0204900
OG0003299	XP_018459274.1, XP_018475817.1	Cg003G0895100
OG0003300	XP_018445269.1	Cg006G1830900
OG0003301	XP_018472211.1	Cg003G1069000
OG0003301	XP_018440879.1	Cg002G0514900
OG0003303	XP_018473145.1	Cg005G1546000
OG0003303	XP_018484291.1	Cg002G0485100
OG0003304	XP_018467766.1, XP_018467765.1	Cg005G1733600
OG0003305	XP_018451906.1, XP_018452118.1	Cg001G0293700
OG0003306	XP_018432599.1	Cg004G1326200
OG0003306	XP_018483316.1	Cg008G2878500
OG0003307	XP_018445075.1	Cg007G2445200
OG0003308	XP_018436987.1, XP_018436982.1	Cg004G1423700
OG0003309	XP_018450628.1, XP_018433210.1	Cg006G1789600
OG0003310	XP_018472411.1	Cg006G1868900
OG0003311	XP_018478262.1, XP_018464362.1	Cg005G1457200
OG0003312	XP_018445323.1	Cg007G2533000
OG0003312	XP_018434067.1	Cg005G1487200
OG0003313	XP_018453007.1	Cg001G0054500
OG0003314	XP_018478348.1	Cg008G2831900
OG0003315	XP_018441772.1	Cg008G2819600, Cg004G1122500
OG0003316	XP_018491098.1	Cg004G1124900
OG0003316	XP_018446578.1	Cg008G2754300
OG0003317	XP_018434745.1, XP_018482885.1	Cg008G2869600, Cg008G2853700
OG0003318	XP_018486535.1, XP_018486550.1, XP_018487332.1, XP_018487217.1	Cg004G1216600
OG0003319	XP_018492321.1, XP_018440605.1	Cg004G1233200
OG0003320	XP_018488559.1	Cg006G1838100
OG0003321	XP_018469308.1	Cg001G0077900
OG0003322	XP_018481820.1	Cg001G0354700
OG0003323	XP_018459671.1	Cg004G1289600
OG0003324	XP_018482593.1, XP_018478849.1	Cg001G0101000
OG0003324	XP_018455879.1	Cg002G0672300
OG0003325	XP_018453648.1, XP_018458009.1	Cg008G2841200
OG0003326	XP_018440634.1, XP_018484974.1, XP_018484961.1	Cg002G0511100
OG0003327	XP_018456205.1	Cg014G3048900, Cg003G0706600
OG0003328	XP_018474365.1, XP_018474377.1	Cg014G3046500, Cg003G0709300
OG0003331	XP_018465404.1, XP_018492384.1, XP_018450959.1	Cg006G2176400
OG0003332	XP_018447906.1	Cg006G2119700
OG0003332	XP_018483253.1	Cg002G0683400
OG0003333	XP_018433331.1, XP_018433313.1, XP_018490122.1	Cg006G2105000
OG0003334	XP_018482040.1, XP_018461426.1, XP_018461425.1, XP_018449524.1, XP_018450592.1, XP_018462008.1	Cg006G2072100
OG0003335	XP_018458491.1, XP_018445720.1, XP_018467932.1	Cg006G2062000
OG0003336	XP_018452835.1	Cg007G2484000
OG0003337	XP_018451208.1	Cg006G2034100
OG0003338	XP_018456071.1, XP_018445969.1	Cg006G2024600, Cg007G2470800
OG0003339	XP_018456863.1	Cg003G1063200
OG0003340	XP_018437294.1, XP_018439052.1, XP_018482523.1	Cg008G2983500
OG0003342	XP_018468051.1	Cg007G2418200
OG0003342	XP_018480976.1	Cg001G0329700
OG0003343	XP_018467797.1	Cg001G0107500
OG0003347	XP_018449179.1, XP_018450115.1, XP_018450116.1, XP_018477189.1, XP_018453496.1, XP_018450063.1, XP_018450117.1	Cg001G0045100
OG0003349	XP_018484477.1	Cg001G0059500
OG0003350	XP_018480244.1, XP_018480263.1, XP_018470799.1, XP_018451193.1	Cg001G0079700
OG0003351	XP_018443506.1, XP_018446243.1	Cg007G2490600, Cg007G2490500
OG0003353	XP_018451416.1, XP_018451441.1, XP_018483946.1	Cg001G0128000, Cg001G0128100
OG0003354	XP_018447394.1, XP_018447395.1	Cg008G2968200
OG0003356	XP_018489081.1	Cg006G1997500
OG0003360	XP_018488156.1, XP_018490147.1	Cg004G1388400
OG0003367	XP_018437284.1, XP_018437282.1	Cg005G1730300
OG0003372	XP_018448768.1, XP_018434949.1, XP_018434944.1	Cg002G0547400
OG0003373	XP_018469307.1	Cg006G1996100
OG0003374	XP_018489025.1	Cg006G1944100
OG0003375	XP_018488540.1	Cg003G0890900, Cg003G0891000
OG0003376	XP_018486665.1	Cg004G1347600
OG0003377	XP_018475805.1, XP_018461364.1	Cg008G2727800
OG0003378	XP_018442098.1	Cg008G2726700
OG0003381	XP_018442764.1	Cg008G2688900
OG0003383	XP_018477216.1	Cg008G2805800
OG0003384	XP_018449847.1	Cg003G0893700, Cg001G0025800
OG0003385	XP_018455819.1, XP_018475173.1, XP_018466400.1, XP_018446876.1	Cg008G2653700
OG0003386	XP_018476072.1, XP_018470406.1	Cg008G2649400
OG0003387	XP_018451126.1	Cg001G0154600
OG0003388	XP_018453546.1	Cg001G0155000
OG0003389	XP_018463033.1, XP_018458358.1, XP_018438834.1	Cg005G1607500, Cg005G1684400
OG0003390	XP_018435197.1, XP_018435196.1, XP_018479842.1	Cg005G1631100
OG0003392	XP_018484881.1	Cg008G2940900
OG0003393	XP_018478912.1, XP_018477035.1	Cg006G1968200
OG0003394	XP_018489486.1, XP_018487747.1, XP_018473034.1, XP_018477929.1	Cg006G1968100
OG0003395	XP_018438447.1	Cg002G0530200
OG0003396	XP_018457904.1, XP_018474951.1	Cg008G2664300
OG0003397	XP_018461792.1, XP_018449377.1, XP_018468025.1, XP_018480782.1, XP_018493346.1	Cg001G0066100
OG0003398	XP_018458211.1	Cg003G1022700
OG0003399	XP_018458184.1, XP_018458201.1, XP_018452513.1	Cg003G1020500
OG0003400	XP_018466241.1	Cg003G1019500
OG0003401	XP_018458680.1	Cg008G2796200
OG0003401	XP_018458676.1, XP_018460649.1	Cg002G0536400
OG0003402	XP_018468395.1, XP_018470597.1, XP_018442741.1	Cg008G2773600
OG0003405	XP_018475934.1, XP_018465492.1, XP_018457395.1	Cg003G0955800
OG0003406	XP_018483715.1	Cg006G1842300, Cg006G1858500
OG0003408	XP_018475446.1, XP_018469509.1, XP_018461907.1, XP_018443901.1, XP_018446364.1	Cg008G2621800
