Orthogroup	Raphanus_sativus	Alyssum_gmelinii
OG0000739	XP_018464273.1, XP_018464163.1, XP_018478073.1, XP_018481790.1, XP_018481795.1	Ag048G4576300, Ag048G4576800, Ag048G4575600, Ag048G4575700, Ag048G4576000, Ag048G4575900, Ag048G4576900, Ag048G4575000
OG0000739	XP_018469623.1	Ag048G4577400, Ag048G4575800, Ag048G4576100, Ag048G4575500
OG0000740	XP_018457630.1, XP_018471111.1, XP_018445764.1	Ag048G4615800
OG0000741	XP_018445112.1, XP_018456568.1, XP_018445085.1	Ag078G5378700
OG0000742	XP_018465114.1, XP_018490718.1	Ag001G0079300
OG0000742	XP_018461380.1, XP_018450610.1	Ag001G0069000
OG0000743	XP_018491005.1, XP_018490138.1, XP_018463070.1	Ag031G3197100
OG0000744	XP_018488057.1, XP_018488061.1, XP_018490911.1, XP_018490903.1	Ag031G3210100
OG0000744	XP_018481714.1	Ag031G3210000
OG0000745	XP_018470719.1, XP_018480925.1, XP_018467361.1	Ag065G5121300
OG0000746	XP_018483989.1	Ag003G0344200
OG0000747	XP_018452458.1	Ag014G2041100, Ag019G2489500
OG0000747	XP_018447361.1, XP_018440212.1, XP_018486155.1	Ag034G3673000
OG0000748	XP_018467541.1, XP_018467294.1, XP_018455755.1, XP_018438607.1, XP_018438492.1	Ag002G0237600
OG0000749	XP_018458991.1, XP_018482171.1, XP_018439916.1	Ag016G2380700
OG0000750	XP_018457231.1, XP_018457254.1	Ag065G5125700
OG0000751	XP_018468036.1, XP_018444633.1, XP_018481220.1, XP_018443662.1, XP_018468038.1, XP_018468041.1	Ag011G1054100
OG0000751	XP_018446830.1, XP_018468039.1, XP_018444793.1	Ag011G1050900, Ag011G1055700, Ag011G1050400
OG0000752	XP_018469193.1, XP_018461718.1, XP_018480795.1, XP_018437250.1, XP_018480268.1, XP_018449463.1	Ag011G1231700
OG0000761	XP_018457970.1	Ag055G4931500
OG0000761	XP_018460650.1, XP_018441186.1	Ag004G0767400, Ag004G0767700
OG0000762	XP_018435264.1	Ag002G0092500, Ag014G1800400, Ag014G1800000, Ag014G1800500, Ag014G1799700, Ag014G1800100, Ag014G1799600
OG0000762	XP_018475366.1	Ag022G2744400
OG0000763	XP_018470111.1	Ag013G1468600
OG0000763	XP_018476562.1	Ag013G1468100
OG0000764	XP_018446836.1	Ag013G1529500
OG0000764	XP_018472123.1	Ag011G1057900
OG0000765	XP_018487990.1, XP_018480095.1	Ag019G2488200, Ag019G2487600, Ag034G3993200, Ag013G1641600, Ag013G1613500
OG0000766	XP_018474500.1	Ag004G0598800
OG0000766	XP_018464122.1	Ag009G0975900, Ag041G4360400
OG0000767	XP_018442213.1	Ag022G2674700
OG0000767	XP_018442181.1	Ag022G2674200
OG0000768	XP_018446666.1, XP_018437577.1, XP_018444146.1, XP_018442531.1, XP_018446667.1	Ag022G2733600, Ag022G2733700
OG0000769	XP_018460716.1	Ag048G4559000
OG0000769	XP_018459102.1, XP_018463753.1	Ag012G1282400
OG0000770	XP_018446993.1	Ag048G4681300
OG0000770	XP_018441151.1, XP_018450724.1	Ag011G1029700, Ag034G3978000
OG0000771	XP_018436111.1	Ag008G0947400, Ag016G2396900, Ag016G2396500
OG0000772	XP_018445071.1, XP_018442660.1, XP_018445069.1, XP_018470551.1, XP_018464765.1, XP_018454927.1	Ag067G5176300
OG0000772	XP_018483877.1	Ag061G5034600
OG0000773	XP_018482514.1, XP_018437536.1	Ag003G0340200, Ag003G0343500, Ag019G2525500, Ag003G0340000
OG0000774	XP_018478674.1, XP_018471993.1, XP_018471922.1, XP_018450364.1, XP_018447082.1	Ag025G2953400, Ag014G2135500
OG0000775	XP_018458483.1	Ag034G3981800, Ag034G3981700
OG0000776	XP_018434159.1, XP_018434141.1, XP_018449464.1, XP_018449455.1, XP_018462209.1, XP_018465069.1	Ag034G3996200, Ag034G3997200
OG0000781	XP_018483109.1, XP_018462181.1, XP_018437332.1	Ag013G1614300, Ag013G1614400, Ag024G2871100
OG0000782	XP_018451203.1, XP_018484062.1	Ag007G0893000
OG0000782	XP_018447524.1	Ag027G3007400, Ag013G1656400, Ag034G3714700
OG0000783	XP_018474112.1, XP_018474125.1, XP_018435551.1, XP_018474114.1	Ag054G4882500, Ag054G4885800, Ag054G4895200, Ag033G3622900, Ag033G3622800, Ag066G5161500, Ag013G1669200
OG0000784	XP_018482770.1	Ag023G2809200, Ag023G2809000
OG0000784	XP_018450062.1, XP_018449271.1	Ag013G1718300
OG0000785	XP_018461633.1	Ag042G4402100
OG0000785	XP_018457526.1, XP_018463947.1, XP_018477323.1, XP_018441534.1	Ag004G0509600, Ag004G0509500
OG0000786	XP_018463977.1, XP_018455361.1, XP_018448452.1, XP_018473435.1, XP_018455049.1	Ag066G5132500, Ag033G3523000, Ag004G0564700
OG0000787	XP_018476969.1, XP_018452079.1	Ag004G0706600
OG0000787	XP_018484029.1	Ag031G3408200
OG0000788	XP_018459255.1, XP_018471053.1	Ag011G1195500
OG0000788	XP_018445561.1	Ag022G2728200, Ag016G2324600, Ag022G2727800
OG0000789	XP_018436843.1	Ag031G3385900, Ag039G4307800
OG0000789	XP_018478208.1, XP_018478226.1	Ag022G2776000
OG0000790	XP_018461441.1, XP_018447567.1	Ag067G5196600
OG0000790	XP_018466233.1, XP_018450603.1	Ag048G4635700
OG0000790	XP_018447586.1	Ag048G4619100
OG0000791	XP_018462375.1, XP_018488962.1, XP_018489018.1	Ag048G4697200, Ag034G3931500, Ag034G3931900, Ag014G2073500
OG0000792	XP_018448889.1, XP_018435330.1	Ag032G3465900
OG0000792	XP_018448481.1, XP_018467722.1, XP_018467723.1, XP_018469177.1, XP_018467724.1, XP_018450223.1	Ag001G0083900
OG0000793	XP_018490687.1	Ag014G2002200
OG0000793	XP_018450814.1	Ag032G3470300
OG0000793	XP_018436534.1, XP_018483473.1	Ag003G0381700
OG0000794	XP_018479378.1, XP_018479376.1	Ag033G3523400
OG0000794	XP_018462694.1, XP_018462081.1	Ag011G1266800
OG0000795	XP_018456779.1, XP_018471154.1, XP_018467249.1, XP_018436803.1, XP_018449257.1	Ag057G4960200, Ag063G5082700, Ag002G0109700
OG0000796	XP_018454121.1, XP_018484586.1	Ag012G1336800
OG0000797	XP_018439383.1	Ag006G0824400
OG0000797	XP_018468637.1	Ag034G4049900
OG0000798	XP_018451450.1	Ag031G3146900, Ag031G3146700
OG0000798	XP_018469621.1, XP_018453061.1, XP_018462739.1, XP_018475685.1, XP_018481882.1	Ag001G0054900
OG0000799	XP_018435752.1	Ag001G0066800
OG0000799	XP_018489572.1, XP_018488275.1	Ag001G0066500, Ag001G0066200, Ag001G0066400
OG0000800	XP_018468562.1, XP_018484181.1, XP_018447698.1	Ag033G3551100, Ag033G3551700, Ag033G3551200, Ag033G3649000
OG0000801	XP_018493079.1	Ag031G3179300
OG0000801	XP_018471830.1	Ag019G2493000
OG0000802	XP_018493418.1	Ag016G2286500
OG0000803	XP_018456347.1, XP_018474924.1, XP_018436586.1	Ag003G0352600
OG0000803	XP_018434677.1	Ag003G0352400, Ag003G0352800, Ag003G0351900
OG0000804	XP_018492698.1, XP_018492703.1, XP_018489291.1	Ag014G1891900
OG0000805	XP_018438260.1, XP_018461726.1	Ag014G1949400, Ag014G1949500, Ag014G1949600
OG0000813	XP_018439004.1	Ag016G2317600, Ag037G4136600, Ag013G1738300, Ag014G2073700
OG0000814	XP_018458313.1, XP_018458311.1	Ag034G3810500
OG0000816	XP_018480534.1	Ag004G0755100
OG0000816	XP_018472414.1, XP_018450915.1, XP_018447981.1	Ag010G1006600
OG0000816	XP_018447687.1, XP_018488678.1	Ag032G3445000
OG0000817	XP_018445576.1, XP_018445237.1	Ag022G2706100
OG0000818	XP_018470012.1, XP_018470013.1	Ag022G2789900
OG0000818	XP_018474209.1	Ag022G2790000
OG0000819	XP_018466059.1, XP_018479912.1, XP_018443703.1, XP_018443714.1	Ag075G5294800
OG0000820	XP_018438542.1, XP_018438674.1	Ag012G1326100
OG0000820	XP_018455350.1	Ag050G4773000, Ag050G4773600, Ag050G4773500
OG0000820	XP_018462418.1, XP_018434601.1	Ag002G0098200, Ag024G2852600
OG0000823	XP_018488053.1, XP_018445008.1	Ag031G3212900
OG0000824	XP_018492721.1	Ag014G2150800, Ag014G2150400, Ag014G1992700
OG0000824	XP_018488232.1, XP_018488233.1	Ag014G2150300
OG0000825	XP_018488255.1, XP_018488254.1, XP_018490444.1, XP_018490445.1	Ag014G2051700, Ag014G2051300, Ag014G2051200, Ag014G2051400
OG0000826	XP_018467337.1, XP_018492892.1, XP_018472632.1	Ag034G3729600
OG0000827	XP_018433182.1, XP_018457379.1	Ag002G0255300
OG0000827	XP_018432640.1, XP_018466361.1	Ag034G3779700
OG0000828	XP_018447443.1, XP_018460428.1, XP_018441867.1, XP_018441904.1, XP_018433973.1	Ag018G2477700
OG0000828	XP_018436027.1	Ag034G3853600
OG0000829	XP_018462004.1, XP_018488160.1, XP_018469036.1, XP_018452122.1, XP_018452150.1	Ag034G3976100, Ag034G3980500, Ag034G3980400
OG0000832	XP_018434695.1	Ag013G1610100
OG0000832	XP_018476768.1	Ag004G0647300
OG0000833	XP_018479837.1	Ag013G1623100
OG0000834	XP_018492246.1	Ag013G1633900, Ag034G3664100
OG0000834	XP_018489651.1, XP_018489360.1	Ag034G3664000
OG0000835	XP_018453667.1	Ag013G1647700
OG0000836	XP_018482156.1, XP_018479308.1, XP_018435613.1	Ag004G0549100, Ag002G0189800, Ag004G0548800, Ag004G0549000
OG0000837	XP_018444614.1, XP_018475276.1, XP_018475434.1, XP_018474254.1, XP_018474250.1, XP_018474251.1, XP_018474259.1, XP_018474256.1, XP_018474253.1, XP_018448346.1	Ag004G0589400, Ag004G0589700, Ag004G0588600, Ag004G0587900, Ag004G0588200
OG0000839	XP_018476713.1, XP_018445523.1	Ag022G2766800, Ag014G2113500
OG0000839	XP_018493547.1, XP_018467244.1, XP_018440536.1, XP_018493498.1	Ag014G1899900
OG0000840	XP_018451863.1, XP_018451865.1	Ag032G3449800, Ag032G3449700
OG0000841	XP_018452298.1	Ag007G0857000
OG0000842	XP_018451794.1, XP_018479911.1	Ag001G0006700, Ag083G5408200
OG0000842	XP_018465084.1, XP_018458392.1	Ag083G5408100, Ag001G0006800
OG0000843	XP_018480814.1, XP_018436699.1	Ag003G0301700
OG0000843	XP_018453096.1	Ag019G2513700
OG0000843	XP_018489245.1	Ag031G3195500
OG0000844	XP_018459234.1, XP_018485858.1	Ag031G3323300
OG0000845	XP_018452764.1, XP_018450186.1	Ag021G2603800
OG0000845	XP_018432644.1, XP_018454658.1, XP_018441969.1	Ag052G4856000
OG0000846	XP_018482921.1, XP_018477709.1	Ag038G4154800
OG0000857	XP_018443763.1, XP_018443756.1	Ag013G1717600
OG0000857	XP_018445381.1, XP_018445408.1	Ag013G1508200, Ag013G1505500
OG0000858	XP_018460393.1, XP_018481937.1, XP_018433250.1	Ag023G2802700
OG0000859	XP_018445052.1	Ag004G0568200
OG0000860	XP_018443256.1	Ag004G0609900
OG0000861	XP_018471876.1, XP_018444593.1	Ag004G0610500
OG0000862	XP_018474128.1	Ag022G2691100, Ag022G2691200, Ag022G2695000, Ag024G2874600, Ag024G2879600, Ag007G0902400, Ag098G5475200, Ag022G2665000, Ag071G5241800, Ag088G5434400, Ag019G2498400, Ag022G2673600, Ag022G2678500, Ag022G2678300, Ag022G2690700, Ag022G2712100, Ag022G2712000
OG0000863	XP_018471771.1, XP_018447024.1	Ag048G4585300
OG0000863	XP_018440584.1, XP_018432578.1	Ag014G1955100
OG0000864	XP_018480600.1, XP_018479758.1, XP_018447877.1	Ag003G0395600, Ag003G0395500, Ag003G0396200, Ag048G4659800, Ag003G0395900, Ag003G0396400, Ag003G0395700, Ag003G0396100, Ag003G0396600, Ag048G4608800, Ag048G4608400, Ag048G4607500
OG0000865	XP_018437119.1, XP_018437621.1, XP_018439686.1	Ag032G3421800
OG0000866	XP_018493393.1	Ag001G0069200
OG0000867	XP_018452336.1, XP_018477460.1, XP_018453323.1, XP_018440370.1	Ag016G2322300, Ag037G4130400
OG0000867	XP_018463643.1, XP_018484088.1, XP_018451204.1, XP_018471809.1	Ag050G4795800
OG0000868	XP_018439322.1	Ag008G0961500
OG0000869	XP_018482087.1, XP_018477827.1	Ag033G3525800
OG0000869	XP_018475492.1	Ag033G3530100, Ag014G1930400
OG0000870	XP_018461217.1	Ag031G3325400
OG0000870	XP_018488912.1, XP_018488911.1	Ag014G1915300
OG0000871	XP_018441375.1, XP_018484215.1	Ag039G4310400
OG0000871	XP_018442409.1, XP_018432937.1	Ag031G3386700
OG0000872	XP_018490871.1	Ag039G4315200, Ag014G2009000, Ag014G2009100
OG0000872	XP_018483985.1	Ag003G0342400
OG0000873	XP_018458857.1, XP_018474284.1, XP_018487429.1, XP_018443261.1, XP_018470989.1	Ag014G1853300
OG0000874	XP_018438996.1, XP_018434320.1	Ag034G3844100
OG0000875	XP_018447322.1, XP_018432629.1	Ag052G4855600
OG0000875	XP_018469959.1	Ag052G4855400
OG0000877	XP_018453943.1, XP_018453945.1	Ag011G1141800, Ag011G1142000
OG0000882	XP_018487783.1	Ag023G2843200
OG0000882	XP_018492616.1	Ag013G1757400
OG0000883	XP_018492338.1, XP_018438264.1, XP_018491009.1, XP_018488191.1, XP_018467430.1	Ag004G0746300
OG0000884	XP_018475649.1	Ag004G0750900, Ag004G0754000
OG0000886	XP_018464410.1	Ag003G0295800, Ag003G0295700, Ag048G4609300
OG0000886	XP_018435126.1	Ag003G0295500
OG0000887	XP_018489575.1	Ag032G3466700, Ag032G3467100
OG0000888	XP_018470367.1	Ag090G5455200
OG0000888	XP_018471465.1, XP_018480582.1	Ag050G4740700
OG0000889	XP_018467713.1, XP_018468275.1	Ag033G3613600
OG0000889	XP_018468729.1, XP_018469371.1	Ag033G3614200
OG0000890	XP_018486572.1, XP_018435129.1, XP_018486515.1, XP_018472868.1, XP_018443998.1, XP_018443130.1	Ag060G5013400
OG0000893	XP_018487320.1	Ag013G1503200
OG0000893	XP_018467562.1, XP_018446492.1	Ag013G1503600, Ag013G1503400
OG0000894	XP_018440933.1	Ag004G0425600
OG0000895	XP_018443450.1	Ag004G0577300
OG0000896	XP_018443653.1	Ag004G0726300
OG0000897	XP_018445477.1, XP_018476417.1, XP_018469741.1	Ag022G2680800
OG0000897	XP_018493037.1, XP_018489790.1, XP_018460959.1	Ag014G1941400
OG0000898	XP_018476517.1, XP_018474611.1, XP_018446077.1, XP_018446090.1	Ag022G2719200, Ag002G0174400, Ag033G3545500, Ag014G2130900, Ag022G2714700
OG0000899	XP_018472203.1, XP_018469725.1	Ag048G4603900, Ag048G4604300
OG0000899	XP_018457158.1	Ag048G4603200, Ag048G4603000
OG0000901	XP_018490983.1, XP_018438251.1, XP_018489194.1	Ag016G2397400, Ag033G3615900, Ag033G3615800, Ag078G5356600, Ag014G2121300
OG0000902	XP_018443497.1, XP_018443499.1	Ag003G0411700, Ag003G0411800
OG0000903	XP_018475125.1, XP_018450975.1	Ag045G4526300
OG0000903	XP_018460075.1, XP_018477277.1, XP_018450974.1	Ag045G4525400
OG0000904	XP_018439798.1, XP_018464403.1, XP_018488750.1, XP_018491681.1	Ag014G2112600
OG0000904	XP_018451631.1, XP_018451650.1, XP_018434284.1, XP_018493315.1	Ag001G0002300, Ag083G5410200
OG0000905	XP_018471464.1, XP_018480583.1	Ag050G4740600, Ag050G4740100, Ag050G4741000, Ag050G4740900
OG0000906	XP_018482582.1	Ag052G4843800, Ag033G3480000
OG0000906	XP_018469937.1, XP_018469936.1	Ag033G3479900, Ag052G4844000
OG0000907	XP_018486861.1, XP_018487380.1	Ag031G3151000
OG0000907	XP_018454107.1, XP_018479360.1	Ag031G3150900
OG0000907	XP_018484479.1	Ag003G0345600
OG0000908	XP_018478094.1, XP_018491522.1, XP_018446787.1, XP_018465392.1	Ag031G3265900
OG0000908	XP_018436552.1, XP_018436553.1, XP_018476480.1, XP_018483637.1, XP_018482781.1	Ag003G0383300
OG0000910	XP_018475266.1	Ag039G4259300, Ag039G4259200, Ag039G4258800, Ag039G4259600, Ag039G4259700, Ag039G4260300, Ag039G4263400, Ag039G4263500
OG0000910	XP_018463773.1	Ag003G0366900
OG0000911	XP_018483411.1	Ag011G1044600
OG0000911	XP_018438688.1, XP_018482392.1, XP_018482405.1	Ag015G2185700
OG0000912	XP_018462652.1, XP_018433457.1, XP_018438856.1, XP_018490741.1, XP_018490290.1, XP_018488558.1	Ag014G1838700
OG0000913	XP_018445950.1	Ag061G5031000
OG0000913	XP_018493587.1, XP_018490613.1	Ag014G1784800
OG0000914	XP_018473411.1, XP_018452323.1, XP_018463921.1, XP_018448007.1	Ag019G2518700
OG0000914	XP_018473037.1	Ag034G3660300, Ag034G3660200, Ag011G1234500
OG0000915	XP_018474394.1, XP_018474393.1, XP_018453052.1, XP_018432766.1, XP_018492712.1, XP_018466472.1, XP_018490437.1, XP_018460530.1	Ag034G3663700, Ag019G2512800
OG0000917	XP_018490490.1	Ag034G4020700, Ag034G4020400
OG0000922	XP_018456348.1	Ag046G4535000
OG0000923	XP_018440994.1, XP_018488795.1	Ag055G4923900
OG0000923	XP_018457495.1, XP_018458213.1, XP_018491983.1	Ag001G0047200, Ag001G0046800, Ag004G0479800
OG0000924	XP_018445345.1, XP_018472759.1	Ag013G1395000
OG0000925	XP_018480744.1	Ag004G0537300, Ag004G0537500, Ag004G0536900, Ag004G0537000
OG0000925	XP_018472530.1	Ag013G1518600
OG0000926	XP_018448601.1, XP_018477066.1, XP_018447208.1, XP_018460924.1, XP_018472776.1, XP_018449973.1, XP_018470659.1, XP_018445626.1	Ag011G1243500
OG0000927	XP_018473911.1	Ag013G1622800
OG0000927	XP_018442223.1, XP_018472846.1	Ag022G2707800
OG0000928	XP_018482351.1, XP_018475828.1, XP_018475112.1	Ag013G1637200
OG0000928	XP_018486112.1, XP_018471445.1	Ag034G3730800
OG0000929	XP_018472672.1, XP_018493462.1	Ag034G3730200
OG0000929	XP_018441507.1, XP_018476849.1, XP_018483165.1	Ag013G1638200
OG0000930	XP_018474246.1, XP_018463996.1, XP_018474248.1, XP_018474249.1, XP_018475474.1	Ag017G2431000
OG0000930	XP_018442343.1	Ag004G0598900
OG0000931	XP_018487027.1, XP_018477634.1	Ag031G3346100
OG0000931	XP_018467866.1	Ag004G0647200
OG0000932	XP_018433812.1, XP_018469516.1	Ag034G4021600
OG0000932	XP_018450047.1, XP_018449819.1	Ag010G1020900
OG0000933	XP_018462721.1	Ag004G0684900, Ag004G0684400, Ag004G0684000, Ag004G0683700
OG0000934	XP_018454332.1, XP_018454333.1	Ag004G0694900
OG0000935	XP_018473522.1, XP_018470613.1, XP_018467069.1	Ag004G0741000
OG0000936	XP_018450136.1, XP_018450221.1	Ag004G0766400, Ag011G1116200
OG0000938	XP_018464677.1, XP_018493021.1	Ag032G3460800
OG0000939	XP_018447523.1	Ag015G2254500
OG0000939	XP_018452813.1, XP_018461727.1	Ag048G4620400
OG0000939	XP_018434632.1, XP_018489857.1	Ag034G4016200
OG0000940	XP_018467772.1	Ag014G1982700
OG0000940	XP_018470235.1, XP_018470234.1, XP_018470229.1	Ag016G2316000, Ag037G4139100, Ag037G4139000, Ag016G2316100, Ag066G5162900, Ag066G5164100, Ag066G5170200, Ag016G2398300, Ag066G5169200, Ag037G4138800, Ag016G2374400, Ag001G0002500, Ag083G5409900, Ag002G0116100, Ag063G5074900, Ag002G0118100, Ag002G0117200, Ag054G4884500, Ag010G1017100
OG0000942	XP_018465255.1, XP_018479471.1, XP_018479472.1	Ag006G0817000, Ag006G0817100
OG0000943	XP_018448740.1, XP_018489458.1, XP_018470413.1, XP_018466662.1	Ag008G0956600
OG0000944	XP_018434765.1	Ag008G0959500
OG0000945	XP_018476133.1	Ag033G3571800
OG0000946	XP_018482759.1	Ag034G3683300, Ag034G3683400, Ag034G3682900
OG0000946	XP_018489736.1	Ag034G3683200
OG0000946	XP_018472691.1, XP_018489673.1	Ag034G3729400
OG0000947	XP_018466366.1, XP_018437979.1, XP_018437980.1	Ag003G0280700
OG0000947	XP_018464258.1, XP_018489518.1, XP_018444206.1, XP_018481002.1	Ag031G3175600
OG0000948	XP_018434270.1, XP_018443203.1	Ag031G3301900
OG0000948	XP_018489242.1, XP_018489243.1	Ag031G3300300, Ag031G3301700
OG0000949	XP_018477118.1, XP_018477119.1, XP_018439501.1, XP_018439493.1, XP_018473222.1	Ag039G4241400
OG0000950	XP_018470026.1	Ag014G1860800
OG0000951	XP_018449130.1, XP_018463972.1	Ag011G1114400
OG0000951	XP_018492013.1, XP_018492044.1	Ag029G3118500
OG0000952	XP_018469118.1	Ag034G3772700, Ag039G4192800, Ag034G3772800, Ag034G3772600
OG0000952	XP_018459389.1, XP_018459387.1, XP_018486545.1	Ag034G3772500, Ag034G3772200, Ag034G3772100
OG0000954	XP_018488327.1	Ag014G1811500
OG0000955	XP_018442799.1, XP_018437048.1, XP_018437091.1, XP_018437069.1, XP_018437058.1, XP_018472259.1, XP_018460873.1	Ag034G3848600, Ag034G3848900
OG0000956	XP_018453289.1	Ag034G4070100
OG0000956	XP_018460945.1	Ag034G4070800
OG0000957	XP_018468031.1	Ag011G1052700
OG0000957	XP_018482119.1, XP_018459485.1, XP_018448357.1	Ag011G1069000
OG0000962	XP_018457253.1, XP_018457255.1, XP_018437404.1	Ag085G5416200, Ag085G5415900, Ag085G5416400, Ag085G5416300, Ag013G1356400, Ag013G1356500, Ag013G1356300, Ag022G2632700, Ag085G5416100
OG0000962	XP_018438131.1	Ag007G0933300
OG0000963	XP_018445207.1	Ag013G1433100, Ag013G1432600
OG0000963	XP_018487373.1	Ag034G4070500, Ag044G4497800
OG0000964	XP_018436314.1, XP_018436317.1, XP_018481665.1, XP_018479859.1, XP_018462794.1, XP_018482200.1, XP_018483167.1	Ag013G1651400
OG0000965	XP_018447285.1, XP_018472436.1, XP_018481824.1	Ag024G2874800, Ag024G2875300, Ag024G2891600, Ag013G1699700
OG0000966	XP_018484024.1	Ag004G0520500, Ag014G2058800, Ag002G0170900, Ag039G4224000, Ag051G4825800, Ag022G2755300
OG0000967	XP_018482130.1, XP_018481511.1, XP_018437705.1, XP_018434393.1, XP_018491315.1, XP_018489812.1	Ag004G0544400, Ag004G0544600, Ag004G0544800, Ag004G0544700
OG0000968	XP_018469356.1, XP_018464888.1	Ag004G0624500, Ag078G5343400
OG0000968	XP_018455147.1	Ag004G0624300, Ag078G5343500
OG0000969	XP_018452003.1, XP_018474983.1, XP_018473735.1	Ag004G0666900
OG0000969	XP_018475028.1	Ag022G2715600
OG0000971	XP_018456820.1	Ag006G0803000, Ag058G4979400
OG0000971	XP_018434533.1	Ag058G4979300, Ag006G0803200
OG0000971	XP_018464299.1, XP_018455111.1	Ag058G4979600, Ag006G0802900
OG0000972	XP_018448842.1, XP_018448844.1	Ag001G0050300
OG0000973	XP_018463645.1, XP_018484093.1, XP_018451205.1, XP_018478014.1, XP_018452862.1	Ag016G2322200, Ag037G4130500
OG0000974	XP_018488516.1	Ag014G1881300, Ag031G3330300
OG0000974	XP_018436577.1	Ag014G1928500
OG0000975	XP_018473039.1	Ag039G4295100, Ag042G4403600, Ag039G4294800
OG0000975	XP_018437002.1	Ag031G3382500, Ag031G3382600
OG0000976	XP_018472810.1, XP_018474166.1, XP_018472807.1, XP_018462376.1, XP_018462367.1, XP_018458813.1, XP_018444390.1, XP_018453068.1	Ag039G4250400
OG0000978	XP_018477428.1, XP_018447570.1, XP_018453633.1, XP_018439565.1, XP_018439564.1, XP_018486222.1, XP_018487301.1, XP_018490633.1	Ag011G1148900, Ag014G1824800
OG0000980	XP_018482690.1, XP_018470004.1, XP_018452986.1, XP_018453265.1	Ag034G4063100, Ag002G0172200, Ag034G4062900
OG0000983	XP_018441411.1, XP_018440952.1, XP_018493261.1, XP_018486483.1	Ag014G1785300, Ag016G2306600, Ag014G2137800
OG0000983	XP_018473103.1, XP_018462576.1, XP_018448314.1, XP_018445350.1	Ag013G1396300
OG0000984	XP_018446955.1, XP_018446428.1, XP_018476005.1	Ag013G1408900
OG0000984	XP_018485568.1, XP_018433954.1, XP_018485598.1	Ag014G1778300
OG0000985	XP_018476804.1, XP_018459871.1	Ag013G1588700
OG0000985	XP_018490669.1, XP_018458267.1, XP_018458269.1, XP_018493090.1	Ag014G2167200
OG0000986	XP_018482882.1, XP_018476246.1	Ag013G1649200
OG0000986	XP_018451234.1, XP_018489718.1	Ag034G3721400
OG0000987	XP_018468841.1	Ag051G4805200
OG0000987	XP_018457886.1, XP_018460241.1	Ag013G1699300
OG0000988	XP_018488819.1, XP_018467182.1, XP_018472264.1, XP_018490463.1, XP_018488052.1	Ag004G0453500, Ag004G0453200
OG0000989	XP_018440748.1, XP_018474623.1, XP_018473121.1	Ag003G0406500, Ag004G0461800
OG0000989	XP_018490766.1	Ag014G1909800
OG0000990	XP_018435589.1	Ag004G0502500
OG0000991	XP_018474435.1, XP_018462759.1	Ag004G0713900, Ag002G0135400
