Orthogroup	Raphanus_sativus	Noccaea_praecox
OG0001179	XP_018486330.1, XP_018486336.1, XP_018452445.1, XP_018437533.1	Np001G0043000
OG0001179	XP_018468451.1	Np003G1359500
OG0001180	XP_018476738.1	Np001G0609300
OG0001180	XP_018483213.1	Np002G0992300
OG0001182	XP_018486206.1	Np004G2020100
OG0001182	XP_018455089.1	Np001G0419500
OG0001182	XP_018446199.1	Np002G0779700
OG0001183	XP_018451330.1, XP_018451299.1, XP_018436174.1	Np004G2124200
OG0001184	XP_018482911.1, XP_018439777.1	Np006G3403200
OG0001184	XP_018479159.1	Np004G2174500
OG0001185	XP_018489764.1, XP_018491200.1, XP_018489766.1, XP_018437909.1, XP_018457011.1, XP_018455239.1	Np001G0025900
OG0001185	XP_018439133.1, XP_018481662.1, XP_018463653.1	Np001G0507700
OG0001186	XP_018482064.1, XP_018462961.1, XP_018478164.1	Np001G0108000
OG0001186	XP_018434134.1, XP_018493448.1	Np001G0493700
OG0001189	XP_018461640.1, XP_018445339.1	Np002G0921600, Np002G0921500
OG0001189	XP_018455599.1	Np003G1476200
OG0001190	XP_018444052.1	Np005G2775800
OG0001190	XP_018468112.1, XP_018465018.1, XP_018448092.1, XP_018473294.1	Np003G1622300
OG0001191	XP_018470306.1	Np005G2773800
OG0001191	XP_018476575.1	Np003G1623600
OG0001192	XP_018470683.1, XP_018445322.1	Np002G0768800
OG0001192	XP_018463717.1	Np004G2350900
OG0001193	XP_018451855.1, XP_018440054.1	Np004G1902200
OG0001193	XP_018487273.1, XP_018486296.1, XP_018487338.1	Np001G0189000
OG0001194	XP_018458497.1, XP_018445814.1, XP_018443067.1	Np002G0789600
OG0001194	XP_018447868.1, XP_018447660.1	Np004G2368000
OG0001195	XP_018433776.1	Np001G0205000
OG0001196	XP_018436954.1	Np001G0214500, Np001G0215500
OG0001196	XP_018478365.1, XP_018480847.1	Np005G3185700
OG0001197	XP_018438278.1, XP_018491542.1	Np007G4082500
OG0001198	XP_018454393.1, XP_018446248.1	Np002G0829800
OG0001199	XP_018483857.1	Np005G2933600
OG0001199	XP_018478656.1, XP_018452254.1	Np001G0342700
OG0001200	XP_018459246.1, XP_018468291.1	Np005G2948400, Np005G2948900
OG0001201	XP_018450871.1, XP_018463146.1, XP_018450766.1	Np005G2857400
OG0001202	XP_018449094.1	Np005G2982600
OG0001202	XP_018470827.1, XP_018468403.1	Np005G2982300
OG0001203	XP_018450578.1, XP_018480373.1, XP_018440173.1, XP_018485038.1	Np001G0529000
OG0001203	XP_018441256.1, XP_018437504.1	Np001G0006200
OG0001204	XP_018491599.1, XP_018491670.1	Np001G0670500
OG0001204	XP_018439974.1, XP_018479156.1, XP_018479124.1	Np006G3236300
OG0001205	XP_018461829.1	Np006G3259500
OG0001205	XP_018491108.1, XP_018491107.1, XP_018445552.1	Np001G0652300
OG0001206	XP_018459989.1, XP_018442569.1, XP_018459988.1	Np001G0644600
OG0001207	XP_018485834.1, XP_018477358.1, XP_018445261.1, XP_018445167.1	Np001G0629500
OG0001207	XP_018474718.1, XP_018475040.1, XP_018435209.1	Np006G3286800
OG0001208	XP_018472926.1	Np006G3291100
OG0001208	XP_018443004.1, XP_018444960.1, XP_018477873.1, XP_018444961.1, XP_018486062.1	Np001G0628600
OG0001209	XP_018445717.1, XP_018491914.1, XP_018491911.1, XP_018477049.1	Np006G3289000, Np004G2144400
OG0001210	XP_018439646.1, XP_018437500.1, XP_018474976.1	Np006G3376700
OG0001210	XP_018486069.1, XP_018464954.1	Np001G0562800
OG0001211	XP_018480592.1, XP_018448083.1, XP_018472445.1, XP_018470108.1, XP_018468571.1	Np005G2751800
OG0001211	XP_018433632.1, XP_018433617.1, XP_018466787.1, XP_018467197.1, XP_018434332.1	Np007G3729700
OG0001212	XP_018474017.1	Np006G3322400, Np006G3322600
OG0001212	XP_018464705.1, XP_018436401.1, XP_018436400.1	Np006G3322300, Np006G3322200
OG0001212	XP_018467210.1, XP_018464225.1	Np006G3331100
OG0001213	XP_018487418.1, XP_018492643.1	Np007G4188500
OG0001214	XP_018492484.1, XP_018493554.1	Np007G4165300
OG0001214	XP_018462135.1, XP_018434287.1, XP_018463316.1, XP_018478356.1, XP_018453171.1	Np001G0165600
OG0001215	XP_018437201.1, XP_018437390.1, XP_018481231.1	Np007G3852300
OG0001216	XP_018434145.1, XP_018491136.1	Np007G3950800
OG0001216	XP_018447239.1, XP_018459861.1	Np004G1983900
OG0001217	XP_018481475.1, XP_018479090.1	Np005G2798500
OG0001218	XP_018489696.1, XP_018489618.1, XP_018464669.1	Np004G2062600
OG0001218	XP_018439618.1	Np003G1781400
OG0001219	XP_018446276.1, XP_018468567.1, XP_018468581.1	Np003G1352500
OG0001220	XP_018477486.1, XP_018470702.1	Np005G2722700
OG0001221	XP_018457008.1, XP_018455946.1	Np001G0317400, Np001G0315900
OG0001222	XP_018490047.1, XP_018453378.1	Np007G3752500
OG0001222	XP_018448120.1	Np005G2676500
OG0001223	XP_018442036.1	Np004G2263400
OG0001223	XP_018450651.1, XP_018450655.1	Np005G2715000
OG0001224	XP_018449922.1, XP_018455685.1, XP_018488606.1, XP_018455693.1, XP_018455916.1, XP_018454169.1	Np002G1138600, Np002G1138700
OG0001225	XP_018456316.1	Np005G2853000
OG0001226	XP_018460114.1, XP_018466239.1	Np005G2980200
OG0001231	XP_018441770.1	Np007G4225300
OG0001231	XP_018471108.1, XP_018471084.1, XP_018446328.1, XP_018458863.1	Np003G1441900
OG0001233	XP_018483181.1, XP_018481626.1	Np005G2785500
OG0001233	XP_018449515.1, XP_018450911.1, XP_018455290.1	Np005G2785300
OG0001234	XP_018474464.1, XP_018474465.1, XP_018492900.1, XP_018440165.1, XP_018472603.1, XP_018474463.1, XP_018470766.1	Np003G1372300
OG0001235	XP_018446409.1, XP_018476389.1, XP_018462547.1	Np003G1350700
OG0001235	XP_018457299.1, XP_018492974.1, XP_018492975.1	Np001G0055700
OG0001236	XP_018487093.1, XP_018487091.1	Np007G4152500
OG0001236	XP_018475699.1	Np003G1859800
OG0001237	XP_018478828.1	Np006G3604900
OG0001237	XP_018463565.1	Np003G1313500, Np002G0875800
OG0001238	XP_018462710.1, XP_018437944.1	Np001G0093500
OG0001240	XP_018436042.1, XP_018465449.1	Np004G2553900
OG0001240	XP_018482277.1	Np006G3571900, Np006G3572200, Np006G3572100, Np006G3571200
OG0001241	XP_018475852.1, XP_018462020.1, XP_018483706.1, XP_018439703.1	Np006G3572600
OG0001242	XP_018470515.1	Np004G2117800
OG0001243	XP_018456641.1	Np001G0155200
OG0001243	XP_018437970.1, XP_018463757.1, XP_018452245.1	Np001G0155100, Np001G0154900
OG0001244	XP_018488958.1	Np001G0023600
OG0001244	XP_018481072.1, XP_018481057.1	Np001G0509900
OG0001245	XP_018486960.1	Np001G0054200
OG0001245	XP_018435216.1, XP_018489801.1	Np001G0054100
OG0001246	XP_018446783.1, XP_018442884.1, XP_018461681.1	Np002G0919000
OG0001246	XP_018450554.1	Np004G2100100
OG0001247	XP_018439421.1, XP_018492573.1	Np001G0087200
OG0001247	XP_018470706.1, XP_018476180.1	Np003G1333100
OG0001248	XP_018471573.1, XP_018446563.1	Np003G1500200
OG0001248	XP_018437689.1, XP_018432653.1, XP_018491633.1	Np001G0437700
OG0001248	XP_018476224.1	Np005G2854300
OG0001249	XP_018456743.1	Np003G1546000
OG0001249	XP_018446818.1	Np003G1328200
OG0001249	XP_018471687.1	Np003G1328100
OG0001250	XP_018455913.1, XP_018454173.1	Np002G1128800
OG0001251	XP_018469271.1, XP_018473295.1, XP_018448093.1	Np003G1622200
OG0001252	XP_018461885.1, XP_018476355.1, XP_018456767.1	Np003G1866000
OG0001252	XP_018437202.1	Np004G2575200
OG0001253	XP_018473282.1, XP_018466094.1, XP_018473280.1, XP_018456961.1	Np003G1861700
OG0001254	XP_018488308.1, XP_018435331.1	Np007G4130900, Np007G4131800
OG0001254	XP_018472949.1, XP_018470609.1	Np003G1271800
OG0001255	XP_018445525.1	Np003G1270500
OG0001255	XP_018434911.1, XP_018487453.1, XP_018487083.1	Np007G4132400
OG0001256	XP_018462967.1, XP_018448577.1, XP_018456181.1	Np002G0728900
OG0001256	XP_018435911.1, XP_018465499.1, XP_018464069.1	Np004G2393500
OG0001257	XP_018482960.1	Np002G0757900
OG0001257	XP_018451697.1	Np004G2342500
OG0001258	XP_018444090.1	Np002G0781500
OG0001258	XP_018442333.1	Np005G2747300, Np002G0781600
OG0001259	XP_018442373.1, XP_018448305.1, XP_018442873.1	Np002G0782300
OG0001259	XP_018440214.1, XP_018432666.1	Np004G2361100
OG0001260	XP_018441930.1	Np007G3759700
OG0001260	XP_018444337.1, XP_018451821.1, XP_018448115.1	Np005G2664800
OG0001261	XP_018450393.1, XP_018450394.1	Np005G2672600
OG0001261	XP_018441113.1, XP_018466323.1, XP_018457101.1, XP_018452146.1, XP_018485426.1	Np007G3755500
OG0001262	XP_018449829.1, XP_018448976.1	Np004G1909000
OG0001262	XP_018488493.1, XP_018492552.1, XP_018437678.1	Np007G4076700
OG0001263	XP_018467309.1, XP_018473140.1	Np006G3393000
OG0001265	XP_018486237.1, XP_018459666.1	Np007G3834800
OG0001265	XP_018449306.1, XP_018463472.1	Np005G3041900
OG0001266	XP_018449968.1, XP_018449997.1	Np004G2368500
OG0001266	XP_018443000.1	Np002G0790100
OG0001267	XP_018447810.1, XP_018449870.1, XP_018467867.1	Np005G2748300
OG0001267	XP_018468810.1	Np005G2748800
OG0001268	XP_018469695.1, XP_018461225.1, XP_018453444.1	Np002G0879500, Np002G0880200
OG0001271	XP_018487594.1, XP_018485424.1, XP_018437038.1, XP_018437034.1, XP_018461644.1, XP_018488236.1, XP_018488970.1	Np004G1967600, Np007G3980800
OG0001272	XP_018477811.1, XP_018486040.1	Np004G1967500
OG0001272	XP_018488242.1, XP_018493435.1	Np007G3980900
OG0001273	XP_018473155.1, XP_018476814.1	Np003G1802800
OG0001273	XP_018478296.1, XP_018447140.1, XP_018444788.1	Np005G2834400
OG0001274	XP_018447438.1, XP_018447450.1, XP_018441733.1, XP_018432673.1	Np004G2561200
OG0001275	XP_018462806.1, XP_018479706.1	Np005G3198600, Np005G3199300, Np005G3001500
OG0001275	XP_018454004.1	Np002G1239900, Np002G1240000
OG0001276	XP_018463047.1	Np005G2862600
OG0001276	XP_018471842.1	Np003G1836200
OG0001277	XP_018472664.1, XP_018452346.1	Np003G1838700
OG0001277	XP_018480642.1, XP_018477464.1	Np005G2866000
OG0001278	XP_018492410.1, XP_018492399.1, XP_018477180.1	Np001G0672300
OG0001279	XP_018447000.1	Np001G0652900
OG0001279	XP_018461823.1, XP_018441960.1	Np006G3260100
OG0001280	XP_018482776.1, XP_018483636.1	Np006G3283500
OG0001280	XP_018465393.1, XP_018491523.1	Np001G0634000
OG0001281	XP_018460536.1, XP_018461594.1, XP_018464228.1, XP_018449905.1	Np001G0057300
OG0001282	XP_018445713.1, XP_018446182.1, XP_018485191.1, XP_018491910.1, XP_018486574.1	Np005G2708400, Np001G0626900
OG0001282	XP_018440754.1	Np006G3288500
OG0001283	XP_018440503.1, XP_018493113.1	Np007G4144800
OG0001283	XP_018490672.1, XP_018467611.1, XP_018477637.1	Np001G0598800
OG0001284	XP_018484534.1, XP_018484531.1, XP_018493159.1	Np001G0594500
OG0001284	XP_018472629.1	Np006G3330800
OG0001285	XP_018462465.1	Np003G1645100
OG0001285	XP_018471282.1	Np005G2772800
OG0001286	XP_018440140.1, XP_018484284.1, XP_018459001.1	Np006G3379500
OG0001286	XP_018484019.1, XP_018492187.1	Np001G0560400
OG0001287	XP_018455556.1	Np007G3749800
OG0001287	XP_018477994.1, XP_018470474.1	Np005G2678600
OG0001288	XP_018434299.1, XP_018467426.1, XP_018478792.1	Np006G3656000
OG0001288	XP_018458653.1, XP_018485316.1, XP_018482367.1, XP_018451543.1	Np005G2717800
OG0001289	XP_018473421.1	Np006G3255200
OG0001289	XP_018455347.1, XP_018438288.1, XP_018438329.1	Np006G3255500
OG0001290	XP_018457168.1, XP_018433376.1	Np001G0176900
OG0001290	XP_018462745.1, XP_018491121.1, XP_018486036.1, XP_018491153.1	Np007G4154200
OG0001291	XP_018461839.1, XP_018468722.1, XP_018461840.1, XP_018465667.1, XP_018462597.1	Np001G0083300, Np003G1812500
OG0001292	XP_018439152.1	Np007G3914300
OG0001293	XP_018470976.1, XP_018449902.1, XP_018449903.1, XP_018448189.1, XP_018449490.1, XP_018449483.1, XP_018491149.1	Np004G2567100
OG0001293	XP_018442706.1	Np007G4172900
OG0001294	XP_018488655.1	Np004G2421500
OG0001295	XP_018450895.1, XP_018444933.1, XP_018439463.1, XP_018436764.1	Np004G2385100
OG0001295	XP_018456867.1, XP_018453047.1	Np002G0819900
OG0001296	XP_018482339.1	Np005G3130300, Np005G3131000, Np005G3130400
OG0001297	XP_018435188.1, XP_018482950.1, XP_018482951.1, XP_018435189.1, XP_018482954.1	Np001G0193300
OG0001298	XP_018449883.1, XP_018442967.1, XP_018469207.1	Np004G2095300
OG0001298	XP_018446061.1, XP_018445993.1, XP_018468898.1, XP_018446377.1	Np002G0905300
OG0001299	XP_018481794.1	Np006G3420000
OG0001299	XP_018435008.1	Np006G3419900
OG0001300	XP_018474736.1, XP_018444258.1	Np003G1267300
OG0001300	XP_018437317.1	Np007G4088400
OG0001301	XP_018465218.1, XP_018455256.1, XP_018455426.1, XP_018456267.1	Np001G0338200
OG0001303	XP_018438133.1	Np001G0458100
OG0001305	XP_018491011.1	Np004G2415300
OG0001305	XP_018441504.1, XP_018483872.1, XP_018457921.1	Np001G0270600
OG0001306	XP_018492657.1, XP_018493426.1	Np007G4240800
OG0001306	XP_018476624.1, XP_018446583.1	Np003G1424000
OG0001307	XP_018446507.1	Np007G4245400
OG0001307	XP_018476925.1, XP_018473399.1, XP_018444846.1	Np003G1419400
OG0001308	XP_018445405.1, XP_018445378.1, XP_018470132.1, XP_018470134.1, XP_018475921.1, XP_018445379.1, XP_018445406.1, XP_018470130.1, XP_018470131.1	Np003G1377400, Np003G1377500
OG0001309	XP_018472651.1, XP_018456073.1, XP_018445259.1	Np003G1343900
OG0001309	XP_018483776.1	Np001G0101700
OG0001310	XP_018480879.1, XP_018489520.1	Np004G2514900
OG0001310	XP_018478657.1	Np006G3594000
OG0001311	XP_018489085.1, XP_018489693.1	Np004G2538700
OG0001311	XP_018475760.1, XP_018482878.1	Np006G3553200
OG0001312	XP_018436829.1	Np006G3427400
OG0001312	XP_018489118.1, XP_018483735.1, XP_018481028.1, XP_018450381.1, XP_018450380.1	Np004G2120700
OG0001314	XP_018433795.1	Np004G2423300
OG0001314	XP_018441119.1, XP_018452329.1, XP_018463001.1	Np001G0251700
OG0001315	XP_018483111.1	Np004G2430200
OG0001315	XP_018480905.1	Np001G0245600
OG0001316	XP_018493050.1	Np001G0086300
OG0001316	XP_018493452.1, XP_018450549.1, XP_018449173.1	Np004G2102500
OG0001317	XP_018471386.1, XP_018492451.1, XP_018492452.1	Np001G0494600
OG0001318	XP_018472909.1, XP_018456061.1, XP_018456053.1	Np003G1519700
OG0001319	XP_018472596.1, XP_018453268.1, XP_018468534.1	Np003G1525800
OG0001319	XP_018436504.1	Np001G0457700
OG0001320	XP_018474211.1, XP_018464904.1, XP_018474210.1	Np003G1571000
OG0001321	XP_018466599.1, XP_018471537.1	Np003G1593400
OG0001321	XP_018450366.1, XP_018470855.1	Np005G2789800
OG0001323	XP_018469888.1, XP_018444017.1	Np003G1320500
OG0001323	XP_018489798.1, XP_018491325.1	Np007G4099100
OG0001324	XP_018470180.1, XP_018465028.1	Np003G1315600
OG0001324	XP_018488625.1, XP_018492780.1	Np007G4102200
OG0001325	XP_018490054.1, XP_018466197.1, XP_018438170.1, XP_018489895.1	Np007G4102400
OG0001326	XP_018476120.1, XP_018446206.1	Np003G1295300
OG0001327	XP_018443184.1	Np005G3198500
OG0001327	XP_018453179.1, XP_018453080.1	Np002G1239100, Np005G2832600
OG0001329	XP_018433947.1, XP_018464738.1, XP_018461923.1, XP_018488697.1, XP_018465074.1	Np004G2335100
OG0001330	XP_018439866.1	Np004G2338200, Np004G2338500
OG0001330	XP_018456001.1, XP_018471707.1, XP_018471708.1	Np002G0752100
OG0001331	XP_018450673.1, XP_018432518.1, XP_018434941.1, XP_018450767.1	Np004G1907800
OG0001331	XP_018488497.1, XP_018488439.1	Np007G4077600
OG0001332	XP_018450021.1, XP_018465269.1, XP_018450917.1	Np004G1918000
OG0001332	XP_018434251.1, XP_018486458.1	Np007G4063300
OG0001333	XP_018457984.1	Np001G0207500, Np002G0902300
OG0001334	XP_018485263.1	Np005G3059200
OG0001334	XP_018450681.1	Np005G3059300
OG0001335	XP_018435022.1	Np007G3838800
OG0001335	XP_018449876.1	Np005G3045600
OG0001336	XP_018468065.1, XP_018447798.1	Np005G3045300
OG0001336	XP_018440961.1	Np007G3838400
OG0001337	XP_018449316.1	Np005G3041300
OG0001337	XP_018459670.1, XP_018486732.1, XP_018493016.1	Np007G3834600
OG0001338	XP_018443519.1, XP_018471624.1	Np002G0814500
OG0001338	XP_018469049.1, XP_018447357.1, XP_018473038.1	Np004G2382100
OG0001339	XP_018442582.1, XP_018442711.1, XP_018433948.1, XP_018433957.1	Np004G2440600
OG0001339	XP_018482500.1, XP_018483034.1, XP_018434660.1	Np001G0235100
OG0001340	XP_018455576.1, XP_018482218.1	Np001G0362100
OG0001340	XP_018469268.1	Np005G2911700
OG0001341	XP_018441029.1	Np001G0371400
OG0001342	XP_018442067.1, XP_018452096.1	Np001G0373900
OG0001342	XP_018468493.1, XP_018480585.1	Np005G2901200
OG0001343	XP_018451251.1, XP_018470207.1, XP_018472406.1	Np005G2896100
OG0001343	XP_018433185.1, XP_018483781.1	Np001G0381900
OG0001344	XP_018447822.1	Np004G1956400
OG0001344	XP_018478696.1, XP_018482918.1, XP_018476036.1	Np006G3399300
OG0001345	XP_018449622.1, XP_018491187.1	Np004G1954400, Np004G1942800
OG0001345	XP_018439621.1, XP_018439533.1	Np007G3899900
OG0001346	XP_018469627.1	Np004G1939000
OG0001346	XP_018490713.1, XP_018459446.1, XP_018434054.1, XP_018434020.1, XP_018490926.1	Np007G4035800
OG0001347	XP_018450003.1, XP_018450916.1	Np005G2906700
OG0001347	XP_018449884.1	Np005G2906800
OG0001348	XP_018484494.1	Np001G0525500
OG0001348	XP_018441873.1	Np001G0006900
OG0001349	XP_018474731.1	Np003G1800600
OG0001349	XP_018468552.1, XP_018482617.1	Np005G2832500
OG0001350	XP_018452758.1	Np003G1818100
OG0001351	XP_018450302.1, XP_018471131.1, XP_018447264.1, XP_018483974.1	Np005G2870200, Np005G2870500
OG0001352	XP_018490403.1	Np007G3878500
OG0001352	XP_018438646.1, XP_018438645.1	Np007G3738900
OG0001353	XP_018488926.1, XP_018480700.1, XP_018467305.1	Np001G0689600
OG0001353	XP_018437213.1	Np006G3212300
OG0001355	XP_018482415.1	Np001G0657300
OG0001356	XP_018486958.1, XP_018459089.1, XP_018480730.1, XP_018480834.1, XP_018480776.1, XP_018437003.1	Np001G0655400
OG0001357	XP_018474594.1	Np006G3282100
OG0001357	XP_018480566.1	Np001G0636200
OG0001358	XP_018465396.1, XP_018489537.1	Np001G0614600
OG0001358	XP_018439601.1, XP_018438067.1, XP_018475281.1	Np006G3305500
OG0001360	XP_018449706.1	Np004G2379600
OG0001360	XP_018484722.1	Np005G3143100
OG0001362	XP_018482890.1	Np001G0172900
OG0001362	XP_018461636.1, XP_018435313.1, XP_018485402.1	Np007G4158500
OG0001363	XP_018473001.1	Np002G0962000
OG0001364	XP_018440778.1	Np004G2324900
OG0001365	XP_018492840.1, XP_018434167.1	Np004G2057700
OG0001365	XP_018452390.1, XP_018476383.1	Np003G1786700
OG0001366	XP_018490581.1, XP_018493486.1, XP_018433398.1, XP_018439571.1	Np007G4188800
OG0001366	XP_018440235.1, XP_018435094.1	Np001G0148700
OG0001367	XP_018438241.1	Np001G0443700
OG0001368	XP_018484952.1, XP_018483149.1, XP_018484941.1, XP_018440551.1	Np006G3223300
OG0001369	XP_018475419.1	Np006G3266000
OG0001370	XP_018435686.1, XP_018435685.1	Np006G3295200
OG0001371	XP_018485492.1, XP_018440913.1	Np007G4210000
OG0001371	XP_018472595.1, XP_018442999.1, XP_018442700.1	Np003G1458300
OG0001372	XP_018483342.1, XP_018452508.1	Np001G0156700
OG0001373	XP_018432714.1, XP_018461712.1, XP_018434691.1	Np007G4113400, Np007G4109800
OG0001374	XP_018459744.1, XP_018459840.1, XP_018483060.1, XP_018484666.1	Np005G3145800
OG0001374	XP_018483023.1, XP_018482718.1	Np005G3146200
OG0001375	XP_018492244.1, XP_018440629.1, XP_018486106.1, XP_018466455.1	Np007G4050100
OG0001376	XP_018466262.1, XP_018459439.1, XP_018434754.1	Np007G4045200
OG0001376	XP_018447839.1, XP_018469523.1	Np004G1934100
OG0001377	XP_018451488.1, XP_018448138.1	Np004G1994800
OG0001377	XP_018492854.1, XP_018485930.1, XP_018440208.1, XP_018489290.1, XP_018489289.1	Np007G3930800
OG0001378	XP_018474309.1, XP_018476766.1, XP_018445499.1	Np003G1396600
OG0001378	XP_018490671.1	Np007G3805100
OG0001379	XP_018448084.1, XP_018490190.1	Np004G1957100
OG0001379	XP_018440040.1	Np007G3853500
OG0001380	XP_018444426.1, XP_018444636.1	Np003G1458700
OG0001381	XP_018442000.1	Np002G1171000
OG0001381	XP_018433529.1, XP_018466738.1, XP_018491713.1, XP_018483562.1	Np004G2476600
OG0001384	XP_018454673.1	Np002G0851000
OG0001384	XP_018450623.1, XP_018450621.1, XP_018436204.1	Np004G2304700
OG0001385	XP_018481276.1	Np005G2686800
OG0001386	XP_018481622.1, XP_018481593.1, XP_018437493.1, XP_018437482.1, XP_018437462.1, XP_018437473.1, XP_018439303.1	Np004G2062500
OG0001387	XP_018461093.1, XP_018482685.1	Np005G2641100
OG0001387	XP_018438219.1	Np007G3789000
OG0001387	XP_018453934.1, XP_018453937.1, XP_018452895.1, XP_018461410.1	Np005G2951400
OG0001389	XP_018490892.1, XP_018453912.1, XP_018440472.1	Np007G3908100
OG0001391	XP_018482435.1	Np006G3551700
OG0001392	XP_018464557.1	Np004G2050300
OG0001396	XP_018448653.1	Np005G2782600
OG0001396	XP_018450944.1, XP_018476000.1	Np003G1630800
OG0001397	XP_018472306.1	Np005G2781500
OG0001397	XP_018470416.1	Np003G1628200, Np003G1630000
OG0001398	XP_018455570.1	Np003G1872600
OG0001398	XP_018483924.1	Np005G3175600
OG0001399	XP_018492951.1	Np007G4215600
OG0001399	XP_018467995.1, XP_018445793.1, XP_018476134.1	Np003G1453100
OG0001400	XP_018484061.1	Np005G3160500
OG0001400	XP_018472764.1, XP_018442437.1, XP_018474994.1, XP_018445389.1	Np003G1420900
OG0001401	XP_018446706.1, XP_018446699.1, XP_018471437.1	Np003G1392100
OG0001401	XP_018476275.1	Np003G1473800
OG0001402	XP_018452419.1	Np003G1375500
OG0001402	XP_018459220.1	Np001G0125700
OG0001403	XP_018476016.1	Np003G1361300
OG0001403	XP_018456336.1, XP_018439726.1, XP_018491235.1	Np001G0040800
OG0001404	XP_018446634.1, XP_018476832.1, XP_018471570.1	Np003G1344900
