Orthogroup	Capsella_rubella	Cochlearia_excelsa
OG0002320	XP_023633246.1	g49301
OG0002321	XP_023636710.1	g25370
OG0002322	XP_006286777.1	g25364
OG0002322	XP_006304625.1	g49305, g49307
OG0002323	XP_006303137.2	g30775
OG0002324	XP_023645287.1, XP_006305104.1	g31068, g49564
OG0002325	XP_006305729.2, XP_023643828.1	g31144
OG0002326	XP_006301117.1	g44090
OG0002327	XP_006305437.1	g27279
OG0002328	XP_006301326.1	g46536
OG0002329	XP_006307706.1	g31644
OG0002330	XP_006307711.1	g50002
OG0002331	XP_006305904.2, XP_023643600.1	g50043
OG0002331	XP_006307538.1	g27405
OG0002332	XP_006302716.1	g44514
OG0002332	XP_023645483.1	g31809
OG0002333	XP_023643888.1	g45962
OG0002333	XP_006304330.1	g27521
OG0002334	XP_006306746.1	g50304
OG0002334	XP_023643122.1	g32086
OG0002335	XP_006303937.1	g50327
OG0002336	XP_006302427.1	g40927
OG0002336	XP_006301559.1	g44209
OG0002337	XP_006302542.1, XP_023644063.1, XP_023643630.1	g44102
OG0002338	XP_006295814.1	g10859
OG0002338	XP_006281295.2	g40709
OG0002339	XP_006299923.1, XP_006297339.1	g14044
OG0002340	XP_006297087.1	g47892
OG0002340	XP_006283215.1	g23061
OG0002341	XP_006286109.1	g23166
OG0002342	XP_023635586.1	g18193
OG0002343	XP_006283245.1	g23316
OG0002344	XP_006284575.1	g23318
OG0002344	XP_023640568.1	g38364
OG0002345	XP_006284641.1	g47763
OG0002346	XP_006280461.1	g39368
OG0002346	XP_006283675.1	g17125, g23682
OG0002352	XP_006285169.2	g47745
OG0002353	XP_006289776.1	g29137
OG0002353	XP_006299689.1	g12649
OG0002354	XP_006288719.1	g45746
OG0002354	XP_006298622.1	g7835
OG0002355	XP_006287588.2	g29152
OG0002356	XP_023636644.1, XP_006298763.1	g5029, g29180
OG0002357	XP_006287959.1	g29212
OG0002357	XP_023636368.1	g5704
OG0002358	XP_006299057.2, XP_006289078.1	g29241
OG0002360	XP_006289035.1	g29376
OG0002361	XP_006289304.1	g10040
OG0002361	XP_006289942.1	g29472
OG0002362	XP_006279584.1	g9741
OG0002362	XP_006289301.1	g202
OG0002363	XP_006288057.1	g29573
OG0002363	XP_006280694.1	g280
OG0002364	XP_023637136.1	g496
OG0002364	XP_023637372.1	g5495
OG0002365	XP_006289277.1, XP_023637352.1	g5527, g5524
OG0002366	XP_006294679.1	g38072
OG0002367	XP_006295621.2	g40019
OG0002368	XP_006307341.1	g30911
OG0002368	XP_006294074.1	g51300
OG0002369	XP_006281167.1	g39717
OG0002370	XP_006279893.1	g11089
OG0002370	XP_006303136.1	g30859
OG0002371	XP_006281207.1	g39675, g11063
OG0002372	XP_006284399.1, XP_006284384.1	g23740, g47555
OG0002374	XP_023634842.1	g17611
OG0002375	XP_006291242.1	g16678
OG0002377	XP_006291818.1, XP_006291815.1	g41374
OG0002377	XP_006288424.2	g28905
OG0002378	XP_006292087.1, XP_006279042.2	g28878
OG0002379	XP_006291821.1	g11418, g2820
OG0002379	XP_006281080.1	g39246
OG0002380	XP_023633633.1	g23322
OG0002381	XP_006280100.1	g1013
OG0002381	XP_006283237.1	g17123
OG0002382	XP_006280315.2	g964
OG0002382	XP_006283760.1	g23651
OG0002383	XP_006283860.1	g17087
OG0002385	XP_006299787.2, XP_006288377.1	g12324, g39747
OG0002386	XP_006297449.1	g13101
OG0002386	XP_006289766.2	g29780
OG0002387	XP_006297282.1	g12375
OG0002388	XP_006301732.1	g40823
OG0002390	XP_006302518.1	g46375
OG0002391	XP_006306914.1	g31999
OG0002392	XP_006302074.1	g46265
OG0002392	XP_006307131.1	g31939
OG0002393	XP_006282753.1	g22987
OG0002394	XP_023633779.1	g47952
OG0002394	XP_006296808.1	g13990
OG0002395	XP_006297836.1	g12252
OG0002396	XP_006297185.1	g13195, g12217
OG0002397	XP_023642179.1	g12209
OG0002397	XP_006304336.1	g54340
OG0002398	XP_006305270.1	g54283
OG0002399	XP_006286187.1	g23080
OG0002400	XP_023642632.1, XP_006299306.2	g54282
OG0002401	XP_023640547.1	g37161
OG0002401	XP_006291052.1	g19219
OG0002402	XP_023641388.1	g13523
OG0002403	XP_023642577.1, XP_006299914.1	g11678, g11684
OG0002404	XP_006282492.1	g47004
OG0002404	XP_006299165.1	g13487
OG0002405	XP_006282802.1	g47035
OG0002406	XP_006284581.1, XP_006284517.2	g24507, g17719
OG0002407	XP_006284248.2, XP_006299595.2	g13423
OG0002408	XP_006305334.1	g31738
OG0002409	XP_006302353.1	g44561
OG0002409	XP_006305996.1	g31746
OG0002410	XP_006300702.1	g46134
OG0002411	XP_006305622.1	g31801, g27417
OG0002412	XP_006301494.1	g44504
OG0002415	XP_006306859.1	g32184
OG0002416	XP_006300592.1	g44816
OG0002416	XP_023644397.1	g32187
OG0002417	XP_006306487.1	g32164
OG0002417	XP_006300410.1	g45780
OG0002418	XP_006301564.1	g50680
OG0002418	XP_006301643.1	g46930
OG0002419	XP_023641775.1	g13851
OG0002420	XP_023635087.1	g16790, g44966
OG0002420	XP_023642985.1	g40782
OG0002421	XP_006304105.2	g31172
OG0002421	XP_006302747.1	g41111
OG0002422	XP_006291381.1	g10444
OG0002424	XP_023633242.1, XP_023633405.1, XP_023641968.1	g25025
OG0002425	XP_023641712.1	g43975
OG0002425	XP_006283787.1	g24183
OG0002426	XP_023636256.1	g10983
OG0002426	XP_006283088.1	g47299
OG0002427	XP_006294393.1	g51401
OG0002428	XP_006281288.1	g10853
OG0002429	XP_006282559.1	g47204
OG0002429	XP_006279986.1	g10869
OG0002430	XP_006287026.1	g40368
OG0002430	XP_006282557.1	g23892
OG0002431	XP_023634469.1, XP_006298883.1	g22696
OG0002432	XP_006284928.1, XP_006289235.1	g40392
OG0002433	XP_006293314.2, XP_006292945.1, XP_023638873.1, XP_006292352.2, XP_023640700.1, XP_023633808.1	g23913
OG0002434	XP_023636766.1	g40405
OG0002434	XP_006283937.1	g47428
OG0002435	XP_006286551.1	g25652
OG0002435	XP_023633815.1	g47424
OG0002436	XP_006283746.1	g17304, g47415
OG0002437	XP_006282647.2	g24077
OG0002438	XP_023634737.1	g24039
OG0002438	XP_023635574.1	g24040
OG0002440	XP_006288528.1, XP_006284433.1	g47365
OG0002441	XP_023635461.1	g24004, g47380
OG0002443	XP_006290580.1, XP_006290579.1	g18712
OG0002444	XP_006287565.2	g12664, g10279
OG0002445	XP_006296511.1, XP_006284913.2	g40996
OG0002446	XP_006279087.1	g18688
OG0002446	XP_006294289.2	g52276
OG0002447	XP_006294794.1	g38217
OG0002449	XP_006290627.1	g18973
OG0002449	XP_006306818.1	g36510
OG0002450	XP_023639481.1	g37407
OG0002453	XP_006291202.1	g2302
OG0002454	XP_023638284.1	g2363
OG0002454	XP_023640153.1	g38055
OG0002455	XP_006293000.1	g19203
OG0002456	XP_023638742.1	g19239, g2411
OG0002457	XP_006284144.1	g22952
OG0002457	XP_023642343.1	g6031
OG0002458	XP_006284148.1	g22917
OG0002459	XP_006282650.1	g47976
OG0002460	XP_006282690.1	g23418
OG0002460	XP_006298262.1	g47738
OG0002461	XP_023634206.1	g23494
OG0002461	XP_006297982.1	g13893
OG0002462	XP_006293430.1	g51922
OG0002463	XP_006295915.1	g51717
OG0002464	XP_006286984.1	g40383, g25681
OG0002465	XP_006282441.1	g22880
OG0002466	XP_006307464.1	g32733
OG0002467	XP_006288336.1	g40397
OG0002467	XP_023634430.1	g47436
OG0002468	XP_006290071.1	g10099
OG0002470	XP_023643015.1	g37551
OG0002470	XP_023639780.1	g37550
OG0002471	XP_006298947.1	g37544, g13749
OG0002471	XP_006295592.1	g38231
OG0002472	XP_006295400.2	g52120
OG0002473	XP_006297826.1	g7751
OG0002474	XP_006299145.1	g12594
OG0002476	XP_023642796.1	g12985
OG0002477	XP_023636515.1	g5828
OG0002477	XP_006298135.1	g7527
OG0002478	XP_006288549.1	g12336
OG0002479	XP_006299183.1	g50558, g7315
OG0002481	XP_023641521.1	g12201
OG0002481	XP_006304003.1	g36682
OG0002482	XP_006292868.1, XP_006282607.1, XP_023638847.1	g17662
OG0002483	XP_006284789.1	g47148
OG0002484	XP_023633865.1	g24365, g24374
OG0002484	XP_023636073.1	g12059
OG0002485	XP_006284656.1	g53265
OG0002486	XP_006301789.1	g44986
OG0002487	XP_006302605.2	g26194, g18056
OG0002489	XP_006298855.1	g7654
OG0002489	XP_006288947.1	g41455
OG0002490	XP_023639276.1	g2484
OG0002491	XP_023633218.1	g49366
OG0002491	XP_006302975.2	g44667
OG0002492	XP_006300610.1	g44032
OG0002492	XP_023644575.1	g41055
OG0002493	XP_006307622.1	g31222
OG0002494	XP_006303342.1	g27111
OG0002494	XP_006303279.2	g27116
OG0002495	XP_006302469.1	g40850
OG0002495	XP_006305224.1	g31403
OG0002496	XP_006291258.1	g10556
OG0002496	XP_006304985.2	g31414
OG0002497	XP_006305863.1	g49876
OG0002497	XP_006291529.1	g10630
OG0002498	XP_023645392.1	g31490
OG0002499	XP_006292145.1	g49906
OG0002500	XP_006305074.2	g31548
OG0002500	XP_006291465.1	g10747
OG0002501	XP_006306837.1	g31615, g49947
OG0002502	XP_006307109.1, XP_006280247.1	g31691
OG0002503	XP_023645701.1	g32025
OG0002504	XP_023645734.1	g32109
OG0002505	XP_006305404.1	g50300
OG0002506	XP_006300398.1	g45829
OG0002506	XP_006306819.1	g50321
OG0002507	XP_006306199.1	g31324
OG0002507	XP_023643719.1	g40940
OG0002508	XP_023634439.1	g18338
OG0002510	XP_006283060.1	g22822
OG0002511	XP_006283369.1	g47985
OG0002511	XP_006293849.2	g38445
OG0002512	XP_006295124.1	g50951
OG0002513	XP_006283957.1	g23023
OG0002514	XP_023642669.1, XP_006297918.2	g23119
OG0002515	XP_006294767.2	g16915
OG0002516	XP_006294512.1	g38334
OG0002516	XP_023634496.1	g16934
OG0002517	XP_006282869.2, XP_006283645.2	g23313
OG0002518	XP_023643739.1	g44707
OG0002518	XP_006305670.1	g32082, g50311
OG0002519	XP_006283015.1	g23623
OG0002520	XP_006301445.1	g41876
OG0002522	XP_023638880.1, XP_023637356.1	g28340, g28373
OG0002530	XP_006295064.1	g36887
OG0002531	XP_006283575.1	g18332, g18013, g53656, g22666
OG0002532	XP_023638812.1	g2870
OG0002533	XP_006290279.1	g19424
OG0002533	XP_006282031.1	g296
OG0002534	XP_006290495.1, XP_023638014.1	g2753, g19492
OG0002535	XP_006292411.1, XP_006307070.1	g1509, g1511
OG0002536	XP_006297838.1	g12771
OG0002536	XP_023637237.1	g4991
OG0002537	XP_006302416.1	g17970
OG0002538	XP_006287418.1	g29196, g29197
OG0002539	XP_006286845.1	g45711
OG0002539	XP_006289546.2	g5077
OG0002540	XP_006296612.1	g7894
OG0002541	XP_023637030.1	g5155
OG0002542	XP_006287951.2	g5184
OG0002542	XP_023641625.1	g7934
OG0002543	XP_006290499.1	g2348
OG0002545	XP_006281280.1	g234
OG0002546	XP_006279699.1	g267
OG0002546	XP_006288632.1	g5471
OG0002547	XP_006287647.2	g39624, g25489
OG0002548	XP_006287734.1	g39645
OG0002549	XP_006306950.1	g49575
OG0002549	XP_023640132.1	g51113
OG0002550	XP_006294043.1	g51180
OG0002550	XP_006303983.1	g31053
OG0002551	XP_006295800.1	g51225
OG0002551	XP_006306172.2	g31016
OG0002552	XP_006294322.1	g39798
OG0002552	XP_023645114.1	g30912
OG0002553	XP_023640678.1	g51336
OG0002553	XP_023645863.1	g49459
OG0002554	XP_023644461.1	g30857
OG0002555	XP_023641796.1	g11076
OG0002556	XP_006294161.1, XP_006304410.1	g32316
OG0002557	XP_006305266.1	g32325, g50461
OG0002558	XP_006304313.1	g32594
OG0002559	XP_006291367.1	g2566
OG0002560	XP_006280377.1	g9718
OG0002561	XP_006281388.1, XP_006286405.1	g29545
OG0002562	XP_006279720.1, XP_006292149.1	g19427
OG0002563	XP_006279906.1	g360
OG0002564	XP_006288325.1	g5564
OG0002565	XP_006288607.2	g29627
OG0002566	XP_006288227.1	g534
OG0002566	XP_006291525.1	g19410
OG0002567	XP_023637959.1	g2988
OG0002567	XP_006280697.1	g28816
OG0002568	XP_006291626.2	g28806
OG0002569	XP_006281907.1	g1300
OG0002569	XP_006293112.1	g2913
OG0002570	XP_023638050.1	g2806
OG0002570	XP_006281572.1	g1227
OG0002572	XP_006300376.1	g54325, g46597
OG0002573	XP_006298891.1	g6537, g47044
OG0002574	XP_006279496.1	g28642
OG0002574	XP_006284224.2	g17149
OG0002575	XP_006303864.2, XP_006295817.2, XP_006295784.2	g39328
OG0002578	XP_006285435.1	g17911, g17918, g17900, g17896
OG0002579	XP_006289196.2	g1474, g25462
OG0002579	XP_006287480.1	g45229
OG0002580	XP_023639550.1, XP_023636888.1	g5581
OG0002581	XP_006289139.1	g29712
OG0002581	XP_006291349.1	g18990
OG0002582	XP_006299116.1	g13104
OG0002582	XP_006287349.1	g5667
OG0002583	XP_023636385.1	g5700
OG0002583	XP_006298080.2	g12374
OG0002584	XP_006299427.1	g13008, g7526
OG0002585	XP_023638084.1	g10526
OG0002586	XP_006307055.1	g27306
OG0002586	XP_006302032.1	g46592
OG0002587	XP_006300474.1, XP_006301927.1	g46480
OG0002588	XP_006301092.1	g44395
OG0002588	XP_006305403.1	g31956, g27479
OG0002589	XP_006302914.1	g46270, g44400
OG0002590	XP_006302478.1	g46264
OG0002590	XP_006305225.1	g31924
OG0002591	XP_006303780.1	g31917
OG0002592	XP_006307354.1	g50127
OG0002592	XP_006302193.1	g27452
OG0002593	XP_006289398.1	g10125
OG0002594	XP_006295479.1	g11152
OG0002595	XP_023637311.1, XP_006304909.1	g27991
OG0002596	XP_023645977.1	g36685
OG0002596	XP_006297073.1	g7192
OG0002597	XP_006306969.1	g36684
OG0002597	XP_006299840.1	g12202
OG0002598	XP_006303234.1	g54354, g27997, g36680
OG0002599	XP_006295832.2	g36668
OG0002600	XP_006290378.1	g51576
OG0002600	XP_006294849.1	g37163
OG0002601	XP_006298237.1	g6510
OG0002602	XP_006283669.1	g47067, g17714
OG0002603	XP_006282963.1, XP_006285715.1	g24438
OG0002604	XP_006303095.2	g46140
OG0002605	XP_006307339.1	g27606
OG0002605	XP_006302169.1	g44836, g41526
OG0002606	XP_006305123.1	g32191
OG0002607	XP_006289192.1	g40213, g25942
OG0002608	XP_006280824.1, XP_006284127.1	g11021, g40519
OG0002609	XP_006296881.1	g11972
OG0002609	XP_023632914.1	g6824
OG0002610	XP_023632714.1	g28061
OG0002611	XP_006296787.1	g11906
OG0002611	XP_006306649.1	g36468
OG0002612	XP_006298674.1	g13237
OG0002612	XP_006305707.1	g54278
OG0002613	XP_006299837.1	g12140, g7079
OG0002614	XP_006298385.1	g7080
OG0002616	XP_006290890.2	g2514, g2515
OG0002617	XP_006297095.2	g13683
OG0002618	XP_006299088.1	g14206
OG0002618	XP_006284916.1	g23081
OG0002619	XP_006296855.1, XP_006296873.1	g14102
OG0002620	XP_006283702.2	g23034
OG0002621	XP_006284279.1	g23026, g47904
OG0002622	XP_006289270.1	g25648, g25638
OG0002623	XP_006289222.1, XP_006287995.1	g43177
OG0002624	XP_006291928.1, XP_006295107.1	g18758
OG0002625	XP_006291404.1	g1861
OG0002626	XP_006293122.1	g1959
OG0002626	XP_006294119.1	g52133
OG0002627	XP_006296380.1	g37438
OG0002628	XP_006292554.1	g2126
OG0002628	XP_023639877.1	g37440
OG0002629	XP_006295564.1	g37398
OG0002630	XP_023637936.1	g2167
OG0002630	XP_006293756.1	g51882
OG0002632	XP_006297490.2, XP_006298959.1, XP_006296643.1	g11754
OG0002633	XP_006296185.1	g51674
OG0002633	XP_023637877.1	g2324
OG0002634	XP_006285678.1	g23612
OG0002635	XP_006298887.1	g11650
OG0002635	XP_006282472.2	g46863
OG0002636	XP_006300569.1	g44918
OG0002637	XP_006284758.1	g23470
OG0002637	XP_023641162.1	g13899
OG0002638	XP_006295084.1	g41209
OG0002638	XP_006293391.1	g37321
OG0002639	XP_023645582.1	g32224
OG0002642	XP_006285920.1	g22693
OG0002642	XP_023640006.1	g50872
OG0002643	XP_006288572.2	g40315
OG0002644	XP_006297453.1	g13833
OG0002644	XP_006286249.1	g23576
OG0002645	XP_006290567.1	g11185, g18831
OG0002647	XP_006286695.1, XP_006298595.1	g7802
OG0002649	XP_006299099.1	g13037, g12404
OG0002650	XP_006297745.1	g13044
OG0002651	XP_006298334.1	g12317, g7368
OG0002652	XP_023642748.1	g7260
OG0002652	XP_006299726.1	g7259
OG0002653	XP_006304555.1	g28101
OG0002653	XP_006299051.1	g12025
OG0002654	XP_006293461.1, XP_006283522.1	g22810
OG0002655	XP_006291813.1	g10370
OG0002657	XP_006284017.1	g47052
OG0002658	XP_006297190.1	g6593
OG0002658	XP_006297246.1	g11822, g13418
OG0002659	XP_006299656.2, XP_006295991.1, XP_006303591.2, XP_006299328.1	g17741, g53751, g17751, g17748, g17753
OG0002660	XP_006284197.1	g18119
OG0002660	XP_006302625.1	g45005
OG0002662	XP_006289321.1	g39513, g25421
OG0002663	XP_006296506.1, XP_006304586.1	g26904
OG0002665	XP_006304324.1	g31205
OG0002666	XP_006303157.1	g31236
OG0002666	XP_006300402.1	g44057
OG0002667	XP_006301658.1	g41007
OG0002668	XP_023645609.1	g31310
OG0002669	XP_006304944.1	g27169
OG0002670	XP_023638984.1	g10662
OG0002671	XP_023645989.1, XP_006307291.2	g31497
OG0002672	XP_006307228.1	g31563
OG0002674	XP_006307605.1	g31681
OG0002674	XP_006302333.1	g46457
OG0002675	XP_006302774.1	g44606
OG0002675	XP_006303348.1	g31698
OG0002677	XP_023634483.1	g18380
OG0002679	XP_006283953.1	g22750, g18302
OG0002680	XP_006283349.1	g22819
OG0002681	XP_023634382.1	g23076
OG0002682	XP_023635298.1	g23085
OG0002683	XP_006285308.2	g23117
OG0002683	XP_023642713.1	g14285
OG0002685	XP_006296251.1	g53184
OG0002685	XP_006285517.1	g23220
OG0002686	XP_006282972.1	g18177, g18178, g18175, g18176, g18169, g18172, g18180, g18171, g18174
OG0002687	XP_006299800.1, XP_006283361.1	g23153
OG0002688	XP_006294920.1	g38343
OG0002688	XP_006284464.1	g23298
OG0002690	XP_006307742.2, XP_023644643.1	g27623
OG0002692	XP_023639904.1	g43991, g20073, g20743, g48517, g48668, g25250, g52502, g42147, g9071, g46155, g33582, g52440, g26384, g35532, g26379, g42799
OG0002694	XP_006301772.2	g41048, g44081, g44097, g44083
OG0002695	XP_006299516.1, XP_006279044.2	g7564
OG0002697	XP_006292769.1	g2630
OG0002699	XP_023644519.1, XP_006281070.1	g1314
OG0002700	XP_023645377.1	g41181, g41197, g11665
OG0002705	XP_006285809.1	g23646
OG0002706	XP_006289377.1	g4918, g4965
OG0002707	XP_006297614.1	g13706, g14198
OG0002708	XP_006288061.1	g45676
OG0002708	XP_006297996.1	g7925
OG0002710	XP_006301685.1	g29412, g45584
OG0002710	XP_006288830.1	g5332
OG0002711	XP_006280467.1	g216
OG0002712	XP_006293141.1, XP_023638913.1	g11310
OG0002713	XP_006288144.1	g5485
OG0002714	XP_006279856.1, XP_006286959.1	g18597
OG0002715	XP_006294248.1	g37802
OG0002716	XP_006295265.1	g13631
OG0002717	XP_006305597.1	g30954
OG0002718	XP_006305424.1	g30875
OG0002719	XP_006286360.1, XP_023639089.1	g39714
OG0002720	XP_006283185.1, XP_023635402.1	g23761
OG0002721	XP_006307520.1	g36243
OG0002721	XP_006279885.2	g28117
OG0002722	XP_006304006.1, XP_006306242.2, XP_023632584.1, XP_023644503.1, XP_023644502.1	g28133, g28132, g28131, g29183
OG0002723	XP_023639756.1	g51456
OG0002724	XP_006293707.1	g51497
OG0002725	XP_006290895.1, XP_006292419.1	g1775, g1320
OG0002726	XP_006285786.2	g10060
OG0002726	XP_023636432.1	g593, g18563
OG0002727	XP_006290612.1	g738
OG0002727	XP_006287059.2	g28915
OG0002728	XP_006292450.1	g834
OG0002728	XP_006281214.1	g28840
OG0002729	XP_006291734.1, XP_023645192.1	g854
OG0002730	XP_006285275.1, XP_006286322.2, XP_006285225.1	g24508
OG0002731	XP_006283041.1	g23690
OG0002732	XP_006290854.2	g2635
OG0002733	XP_023636435.1	g45475
OG0002733	XP_006279954.1	g370
OG0002734	XP_006286762.1	g7367
OG0002735	XP_006295943.1	g51466
OG0002736	XP_006289946.1	g5653
OG0002736	XP_006299080.1	g12360
OG0002737	XP_023637164.1	g13485
OG0002737	XP_006288040.1	g5721, g45364
OG0002738	XP_006284606.1	g23564
OG0002739	XP_006287350.1, XP_023637016.1	g5802
OG0002740	XP_006300034.1, XP_023641246.1, XP_006289419.1	g7525, g13009
OG0002741	XP_006303390.1	g27351
OG0002742	XP_006298711.1	g13734
OG0002743	XP_006283319.2	g23650
OG0002743	XP_006280192.1	g28479
OG0002744	XP_006296845.1	g7203
OG0002744	XP_006304604.1	g27988
OG0002745	XP_023642439.1	g13225
OG0002746	XP_006300132.1	g7108
OG0002746	XP_006304781.1	g36608
OG0002747	XP_006290528.1	g11464
OG0002748	XP_006284194.2	g47515, g23827
OG0002749	XP_006285215.2	g47706
OG0002749	XP_006283141.1	g24608
OG0002750	XP_006302932.1	g18055
OG0002751	XP_006283673.1, XP_006286210.1	g47094
OG0002752	XP_006297394.1	g6636
OG0002753	XP_006302479.2	g44975
OG0002754	XP_023641535.1	g7001
OG0002755	XP_006301923.1	g31755
OG0002756	XP_006299708.1	g49865, g31434
OG0002757	XP_006284299.1	g23528
OG0002757	XP_006298317.1	g5922
OG0002759	XP_023643965.1	g40802
OG0002760	XP_006285078.1	g16812
OG0002761	XP_006302053.1	g44723
OG0002762	XP_006285868.1	g22866
OG0002762	XP_023640792.1	g38429
OG0002763	XP_006297799.2	g11880
OG0002764	XP_006307155.1, XP_006297366.1	g36516
OG0002766	XP_023634540.1	g24796
OG0002766	XP_006298377.1	g11679
OG0002767	XP_006295987.2	g38008
OG0002768	XP_023635665.1, XP_023635668.1	g17487, g24206
OG0002769	XP_023634753.1	g17553
OG0002770	XP_006282082.1	g10867
OG0002772	XP_006294111.1	g51685
OG0002772	XP_023638316.1	g2314
OG0002773	XP_006285025.2	g17288
OG0002774	XP_023637614.1, XP_006281540.2	g18409
OG0002774	XP_023633870.1	g24080
OG0002775	XP_006286790.1	g29293
OG0002776	XP_006290836.1	g1757
OG0002777	XP_006293711.1, XP_006290620.1	g37570
OG0002778	XP_006293654.1	g38212, g37500
OG0002779	XP_023640055.1	g51945
OG0002779	XP_023638957.1	g2148
OG0002780	XP_006291701.1	g11285
OG0002781	XP_023642378.1	g7169
OG0002782	XP_006293952.1	g38063
OG0002782	XP_006292269.1	g19199
OG0002784	XP_006297077.1	g13572
OG0002784	XP_006283233.1	g6356
OG0002785	XP_006296802.1	g6460
OG0002786	XP_006299428.1, XP_006298125.1	g5994
OG0002788	XP_006291462.1	g1508
OG0002790	XP_006294629.1	g38126
OG0002790	XP_006294630.1	g51771
OG0002791	XP_006283963.1	g22683
OG0002792	XP_006288873.1	g25875
OG0002792	XP_006305761.1	g40245
OG0002793	XP_006306204.1	g32748
OG0002793	XP_006300879.1	g44634
OG0002795	XP_006286399.2	g4826
OG0002796	XP_006298552.2	g7710
OG0002797	XP_006294349.1, XP_006292783.1	g37522, g52132
OG0002798	XP_006295410.1	g37505
OG0002799	XP_023635656.1, XP_006281997.1	g10898
OG0002802	XP_006288342.1	g7722
OG0002802	XP_006298191.1	g12836
OG0002803	XP_006297256.1, XP_023636633.1	g12923
OG0002804	XP_023641421.1	g12500
OG0002805	XP_006287526.1	g39535
OG0002807	XP_023641063.1	g6985
OG0002807	XP_006283433.1	g47138
OG0002808	XP_006305831.1	g13311
