Orthogroup	Capsella_rubella	Alyssum_gmelinii
OG0003295	XP_006285662.1	Ag050G4774400
OG0003297	XP_023633471.1	Ag033G3611600
OG0003298	XP_006283107.1	Ag033G3646700
OG0003300	XP_006279579.1, XP_006306893.1	Ag028G3081100, Ag026G2981300
OG0003301	XP_006291300.1	Ag017G2432500
OG0003302	XP_023639488.1	Ag003G0310200
OG0003303	XP_006293281.1	Ag031G3374500
OG0003305	XP_006283900.1, XP_006297868.1	Ag029G3106300
OG0003306	XP_006280308.1	Ag029G3108600
OG0003307	XP_023633287.1, XP_006301528.2	Ag067G5193600
OG0003308	XP_006298890.1	Ag042G4399800, Ag068G5215700
OG0003309	XP_006300126.1	Ag014G1972000, Ag014G1966000, Ag039G4319900
OG0003310	XP_023646060.1	Ag015G2244500
OG0003311	XP_006293795.2	Ag003G0292600
OG0003312	XP_006294486.1	Ag003G0345500
OG0003313	XP_006284527.1	Ag037G4133200, Ag011G1149300
OG0003314	XP_006288133.1, XP_006298097.1	Ag014G1829200
OG0003315	XP_006287408.1	Ag014G1847100
OG0003316	XP_006296978.1	Ag014G1851300
OG0003316	XP_006286442.1	Ag060G4998900
OG0003318	XP_006299904.1, XP_006303507.1	Ag014G2009700
OG0003319	XP_006299477.1	Ag014G2042200
OG0003321	XP_006285806.1	Ag287G5488500
OG0003322	XP_006284765.1	Ag061G5029200
OG0003323	XP_006299050.1	Ag027G3043000
OG0003324	XP_006284105.1	Ag068G5222700
OG0003325	XP_006280141.2	Ag043G4444400
OG0003326	XP_023638176.1	Ag017G2424400
OG0003327	XP_006288162.2	Ag019G2525200
OG0003328	XP_006306882.1	Ag034G3661000
OG0003330	XP_006304695.2	Ag034G3739700
OG0003331	XP_006303742.1	Ag034G3760000
OG0003332	XP_006303274.1	Ag034G3862900
OG0003333	XP_023645173.1	Ag034G3892800
OG0003334	XP_023644977.1	Ag034G3961900
OG0003335	XP_006304111.1	Ag034G3980900
OG0003336	XP_006304593.1	Ag034G4030400
OG0003336	XP_006301571.1	Ag034G4046400
OG0003337	XP_006300411.1	Ag034G4056500
OG0003338	XP_006304840.1	Ag018G2465700
OG0003338	XP_006300378.1	Ag034G4071700
OG0003339	XP_023641587.1	Ag002G0165900
OG0003340	XP_006284779.2	Ag016G2330900
OG0003341	XP_006286804.1	Ag016G2345900, Ag016G2345800
OG0003341	XP_006281952.1, XP_006282230.2	Ag016G2347500
OG0003342	XP_023634714.1	Ag016G2382100
OG0003343	XP_006285671.2, XP_006284994.1	Ag065G5121000
OG0003344	XP_006292348.2, XP_006292848.1	Ag025G2944300
OG0003347	XP_006283798.1	Ag011G1121300
OG0003348	XP_023635387.1, XP_006284838.2, XP_023635515.1, XP_023635545.1	Ag011G1122100, Ag011G1122200
OG0003349	XP_006306357.1	Ag011G1163000
OG0003349	XP_006284362.1	Ag011G1162200, Ag011G1161600
OG0003350	XP_023634527.1	Ag011G1171500
OG0003351	XP_023643260.1, XP_006302084.1	Ag018G2447700
OG0003352	XP_006290113.1, XP_006305119.1	Ag019G2526600
OG0003372	XP_006291376.1	Ag055G4924600
OG0003373	XP_006306603.1	Ag013G1714500, Ag005G0786700
OG0003374	XP_006305007.1	Ag050G4744300, Ag050G4744500, Ag050G4743900, Ag050G4744000, Ag033G3570500, Ag002G0184400, Ag033G3491700, Ag077G5320400, Ag013G1343500, Ag011G1258700, Ag024G2856700, Ag024G2857000, Ag002G0094200
OG0003375	XP_006280724.1	Ag014G2135700, Ag066G5143600
OG0003378	XP_006287900.1, XP_023641053.1	Ag013G1393600
OG0003379	XP_006286162.1, XP_023635510.1, XP_006285910.1	Ag013G1410900, Ag075G5296300
OG0003382	XP_006301885.1	Ag016G2320700, Ag013G1493400, Ag025G2908900, Ag016G2321500, Ag037G4131300, Ag016G2321600, Ag016G2321900, Ag037G4130900, Ag017G2408400
OG0003383	XP_006289020.1	Ag004G0536800
OG0003384	XP_006284847.1	Ag011G1075000, Ag013G1538700
OG0003385	XP_006286595.1	Ag013G1559900
OG0003386	XP_023637696.1	Ag013G1566400
OG0003387	XP_006284118.1	Ag013G1580000
OG0003388	XP_023637000.1	Ag013G1580400
OG0003389	XP_006294453.1, XP_006296486.1	Ag013G1586900
OG0003390	XP_006303628.1, XP_006296399.1	Ag013G1631800
OG0003392	XP_006281468.1, XP_006279075.1, XP_006282361.1	Ag013G1687600, Ag013G1687700
OG0003393	XP_023640129.1	Ag023G2826300
OG0003393	XP_023645076.1	Ag013G1747600
OG0003394	XP_006294720.1	Ag013G1747700
OG0003395	XP_006281700.1	Ag004G0430300
OG0003395	XP_006292387.1	Ag049G4729400
OG0003396	XP_006281236.1, XP_006288819.1	Ag004G0449900
OG0003397	XP_006284186.1	Ag011G1203000, Ag004G0454200
OG0003398	XP_006282047.1	Ag011G1228500, Ag011G1229300, Ag011G1228800, Ag039G4185300, Ag004G0472100, Ag006G0840400, Ag011G1229100, Ag011G1228900, Ag011G1229000, Ag011G1229200, Ag011G1228400, Ag011G1228700
OG0003399	XP_006295190.1, XP_023644146.1	Ag004G0476100, Ag002G0243800
OG0003400	XP_006281091.1	Ag004G0477100
OG0003401	XP_023636972.1	Ag004G0522900, Ag004G0522700, Ag004G0522600
OG0003402	XP_023635957.1	Ag004G0579200, Ag014G2149600, Ag075G5286300, Ag022G2666000
OG0003403	XP_023635702.1	Ag004G0587600
OG0003404	XP_006281061.1	Ag004G0662900
OG0003405	XP_006280241.1	Ag004G0710900
OG0003408	XP_006289738.1	Ag022G2723900
OG0003409	XP_023637644.1	Ag022G2752000
OG0003409	XP_006289900.1	Ag011G1173500, Ag022G2752200
OG0003410	XP_006288935.1	Ag022G2778500
OG0003411	XP_023637643.1	Ag022G2790100
OG0003411	XP_023642056.1	Ag014G1885400
OG0003412	XP_006299577.1	Ag014G1885000
OG0003415	XP_006283385.1	Ag034G3928900, Ag048G4627100, Ag011G1042400
OG0003416	XP_023642887.1, XP_023642884.1	Ag048G4659500
OG0003418	XP_006298072.1	Ag014G1993200
OG0003418	XP_006304511.2	Ag032G3460600
OG0003419	XP_006304589.1, XP_006306238.1, XP_023645013.1	Ag032G3468100
OG0003421	XP_006296836.1	Ag007G0892600, Ag007G0892700
OG0003422	XP_006295445.1	Ag007G0930200
OG0003422	XP_023633708.1	Ag011G1080900
OG0003423	XP_023641919.1	Ag078G5355700
OG0003423	XP_006297558.1, XP_006300152.2	Ag011G1160000, Ag011G1159900
OG0003424	XP_006291518.1	Ag012G1291000
OG0003425	XP_023643905.1, XP_006305767.1	Ag057G4964200
OG0003426	XP_023640015.1, XP_023633850.1	Ag058G4985200, Ag006G0798200
OG0003427	XP_023645116.1	Ag001G0064600
OG0003428	XP_023645117.1	Ag001G0064700
OG0003429	XP_006303704.1	Ag001G0088100
OG0003430	XP_006284328.1	Ag061G5020700, Ag023G2820500
OG0003431	XP_006285421.1	Ag050G4765800
OG0003432	XP_006282475.2	Ag050G4767800
OG0003432	XP_006292088.1	Ag031G3416300
OG0003433	XP_006293138.1	Ag008G0946700
OG0003434	XP_006280448.1, XP_006281528.1	Ag051G4817300
OG0003435	XP_023639926.1	Ag051G4835500
OG0003437	XP_023635283.1	Ag033G3553200, Ag033G3552000, Ag033G3554700, Ag033G3554400
OG0003438	XP_006284391.1	Ag033G3582600
OG0003440	XP_006284492.1	Ag033G3625100
OG0003441	XP_006284570.1, XP_006303289.2	Ag039G4241800, Ag014G1969400, Ag031G3147200
OG0003442	XP_023637885.1, XP_023639457.1	Ag031G3227300
OG0003443	XP_006296390.1	Ag031G3261000
OG0003444	XP_006292110.1	Ag031G3303200
OG0003445	XP_006291310.1, XP_006291314.1	Ag031G3306600, Ag031G3306700
OG0003446	XP_006295954.1	Ag031G3370700, Ag031G3371100, Ag031G3371200, Ag031G3370600, Ag031G3370900, Ag027G3019000, Ag039G4291900, Ag039G4201500, Ag039G4201700, Ag039G4212200, Ag039G4212300
OG0003447	XP_023642208.1	Ag029G3117200
OG0003448	XP_006298053.1	Ag095G5471100, Ag064G5114200
OG0003449	XP_023635345.1	Ag042G4392200, Ag011G1094700
OG0003450	XP_006285054.1	Ag011G1062100
OG0003452	XP_006303649.1	Ag052G4865700, Ag015G2268500
OG0003453	XP_006293429.1	Ag003G0286200
OG0003454	XP_006294557.1, XP_006298115.1	Ag003G0286800
OG0003455	XP_006295550.1	Ag003G0314600, Ag003G0314700
OG0003457	XP_006295513.2	Ag003G0350300
OG0003458	XP_006294880.1, XP_023640711.1	Ag003G0350500, Ag003G0350600
OG0003459	XP_006289567.1	Ag060G4998800
OG0003460	XP_023642407.1, XP_023643342.1	Ag014G1852700, Ag014G1852800, Ag014G1853200
OG0003461	XP_006296625.1	Ag014G1858700
OG0003462	XP_006296653.1	Ag014G1887700
OG0003464	XP_023641496.1	Ag014G1941600
OG0003465	XP_006299806.1	Ag014G1969200
OG0003466	XP_006299764.1, XP_006300164.1	Ag014G1972800
OG0003467	XP_006300242.1	Ag014G2022100, Ag014G2022200
OG0003468	XP_006286134.2, XP_006286102.1	Ag027G3039500
OG0003469	XP_023634629.1	Ag011G1270000
OG0003469	XP_023634947.1	Ag068G5223400
OG0003470	XP_006300956.2	Ag036G4122900, Ag002G0275900
OG0003471	XP_023645368.1	Ag034G3750400, Ag034G3750300, Ag034G3750500, Ag034G3750600
OG0003472	XP_006303836.1	Ag034G3773200, Ag034G3773400, Ag034G3773100
OG0003473	XP_006303181.1, XP_006301016.1	Ag034G3779800
OG0003474	XP_006300469.2	Ag002G0251200
OG0003475	XP_006300607.1	Ag002G0166200
OG0003475	XP_006303147.1	Ag034G3824200
OG0003476	XP_006304591.1, XP_006291421.1	Ag034G3834300
OG0003477	XP_023632726.1	Ag034G3867300
OG0003477	XP_023645520.1	Ag034G3867100
OG0003480	XP_006281281.1	Ag034G3934900
OG0003481	XP_023637622.1, XP_006284544.2	Ag016G2334600
OG0003482	XP_006283034.1	Ag025G2912700
OG0003483	XP_006294579.1	Ag011G1087300, Ag025G2915000
OG0003484	XP_023635359.1	Ag011G1028700
OG0003485	XP_023635598.1	Ag011G1074700
OG0003486	XP_023633687.1	Ag011G1115600, Ag064G5105500
OG0003487	XP_006298822.2	Ag011G1150000
OG0003488	XP_006285656.1	Ag011G1268400
OG0003512	XP_006291236.1, XP_023640292.1	Ag055G4914300, Ag055G4914700
OG0003513	XP_023636115.1, XP_023636970.1, XP_006287818.1	Ag031G3383700, Ag013G1353600
OG0003514	XP_006289380.1	Ag013G1374800
OG0003515	XP_006287120.1	Ag013G1403500
OG0003516	XP_023637151.1	Ag013G1502500
OG0003516	XP_023637122.1	Ag004G0546300
OG0003517	XP_023635902.1	Ag013G1547300
OG0003518	XP_006288680.1	Ag013G1552800
OG0003519	XP_006280926.1	Ag004G0499100
OG0003520	XP_006289219.1, XP_006297450.1	Ag013G1567500
OG0003521	XP_006294624.1	Ag013G1592900
OG0003522	XP_023639902.1, XP_023639889.1	Ag013G1596800
OG0003523	XP_006294728.1, XP_006294768.1	Ag013G1604800, Ag013G1604700
OG0003524	XP_006296321.1	Ag013G1631100, Ag004G0719700
OG0003524	XP_023639580.1, XP_023639581.1, XP_006295656.2, XP_006295419.2	Ag015G2202100, Ag024G2855500, Ag039G4293300, Ag039G4303500, Ag039G4302800, Ag039G4302700, Ag039G4277500, Ag039G4276200, Ag039G4277100, Ag039G4277400, Ag039G4276100, Ag030G3134300, Ag039G4276000, Ag039G4276900, Ag078G5393000, Ag039G4276400, Ag060G5009700, Ag039G4276800, Ag039G4276500, Ag039G4276700
OG0003525	XP_006295266.1	Ag013G1634600
OG0003526	XP_023643837.1	Ag013G1645700
OG0003527	XP_006293642.1	Ag013G1647000
OG0003528	XP_023640266.1	Ag013G1649800
OG0003529	XP_006294604.1	Ag013G1664800
OG0003530	XP_006304378.2	Ag034G3695800
OG0003531	XP_023633107.1	Ag013G1735600, Ag031G3412700, Ag031G3412200, Ag013G1735500
OG0003532	XP_006289817.1, XP_006306300.1	Ag013G1751500
OG0003533	XP_023635441.1, XP_006282421.2	Ag004G0421800
OG0003534	XP_023633449.1, XP_006287510.2	Ag004G0424500, Ag004G0424400, Ag004G0662300
OG0003535	XP_023639731.1	Ag004G0436300
OG0003536	XP_006281076.2	Ag022G2664200, Ag004G0487400
OG0003537	XP_023640284.1, XP_006279767.1	Ag004G0492300
OG0003538	XP_006287441.2, XP_023637548.1	Ag004G0546900, Ag004G0547000
OG0003540	XP_006289997.1	Ag004G0609500, Ag004G0609200, Ag004G0608700, Ag004G0608900, Ag004G0608400, Ag006G0813400, Ag006G0812700
OG0003541	XP_006281674.1, XP_006279833.1	Ag004G0615600
OG0003542	XP_006300893.1	Ag078G5359300, Ag078G5359600, Ag004G0623200
OG0003543	XP_006281623.1, XP_006281852.1	Ag004G0641500
OG0003544	XP_006280964.2	Ag004G0643500
OG0003545	XP_006279634.1	Ag039G4205000, Ag032G3461800, Ag004G0668700
OG0003546	XP_006279594.1	Ag058G4981200, Ag006G0801200, Ag006G0836900, Ag004G0678800
OG0003547	XP_023632940.1	Ag004G0720600
OG0003547	XP_006304810.2	Ag034G3751200
OG0003548	XP_006280688.1	Ag004G0736200
OG0003549	XP_023634973.1, XP_023634260.1, XP_006289816.1	Ag022G2662600
OG0003550	XP_023635953.1	Ag022G2703100, Ag003G0388900, Ag078G5367900, Ag048G4710600
OG0003551	XP_006289427.1	Ag022G2719000
OG0003551	XP_006296592.1	Ag014G1922400
OG0003552	XP_006286829.2	Ag022G2753100
OG0003552	XP_006296706.1	Ag042G4421500
OG0003553	XP_023637457.1	Ag022G2766500, Ag022G2766400
OG0003554	XP_023634132.1	Ag075G5281800
OG0003555	XP_006301720.1	Ag048G4593800, Ag048G4593900
OG0003556	XP_006307235.1	Ag034G4019800, Ag048G4616300
OG0003557	XP_006297938.1	Ag040G4334700
OG0003558	XP_006304908.2	Ag001G0009500, Ag001G0009700, Ag040G4347500, Ag017G2413800
OG0003559	XP_006284497.1	Ag007G0897800
OG0003560	XP_006285247.1, XP_023642014.1, XP_006279108.2	Ag007G0900300
OG0003561	XP_006281570.1	Ag007G0921000
OG0003563	XP_006302823.1	Ag078G5341500, Ag078G5341400
OG0003564	XP_023645218.1	Ag014G2094100, Ag034G3957400
OG0003565	XP_006291745.1, XP_006291721.1	Ag012G1337300
OG0003566	XP_023643280.1	Ag057G4963400
OG0003567	XP_023633530.1	Ag006G0823500
OG0003567	XP_023633496.1	Ag006G0823900
OG0003568	XP_006301751.1	Ag023G2801000
OG0003569	XP_006301586.1	Ag050G4771500
OG0003571	XP_006285907.1, XP_006286230.2	Ag033G3589700, Ag033G3588900, Ag033G3588800, Ag033G3589600, Ag033G3589500
OG0003573	XP_006285288.1	Ag031G3139800
OG0003575	XP_006292766.1	Ag003G0280800
OG0003577	XP_006294329.2	Ag003G0296400
OG0003577	XP_006291206.2	Ag031G3189100
OG0003578	XP_006287661.1, XP_006291039.1	Ag031G3203400
OG0003579	XP_006290509.1	Ag031G3216800
OG0003580	XP_006290583.1	Ag031G3327300
OG0003580	XP_006290581.1	Ag003G0383400
OG0003581	XP_006290626.1	Ag031G3282400
OG0003583	XP_006293143.1	Ag031G3355400
OG0003584	XP_006303651.1, XP_023638309.1	Ag031G3395900
OG0003585	XP_023645118.1	Ag020G2567100
OG0003585	XP_023642120.1	Ag020G2567000
OG0003587	XP_006292480.1, XP_006294563.1	Ag039G4212400
OG0003588	XP_023639384.1, XP_006289466.2	Ag039G4269400
OG0003589	XP_006293687.1	Ag039G4279100
OG0003590	XP_006294573.2, XP_006279122.2	Ag039G4299500
OG0003591	XP_023640074.1	Ag039G4315400, Ag039G4315500
OG0003592	XP_006292330.1	Ag015G2218000
OG0003593	XP_006290034.1, XP_006305303.1	Ag015G2269400, Ag052G4864900
OG0003594	XP_006290137.1	Ag021G2617700
OG0003595	XP_006287155.1, XP_006286834.1	Ag038G4157600
OG0003596	XP_006286930.1	Ag038G4174200
OG0003597	XP_006296825.1	Ag088G5436100
OG0003597	XP_006306584.1	Ag034G3694700
OG0003598	XP_006296022.1, XP_006279766.1	Ag003G0350800, Ag003G0350900, Ag003G0351100, Ag003G0351200
OG0003599	XP_023636976.1	Ag060G5015100
OG0003600	XP_006290106.1	Ag014G1851500, Ag014G1851700
OG0003601	XP_006298707.1	Ag014G1952200
OG0003603	XP_006297318.2	Ag014G2026600
OG0003604	XP_006294084.1	Ag014G2040200
OG0003605	XP_006298521.1	Ag014G2162900
OG0003606	XP_006297940.1	Ag014G2165500
OG0003607	XP_023642178.1	Ag064G5092100, Ag027G3012600
OG0003608	XP_006283363.1	Ag027G3014800
OG0003609	XP_006290959.2	Ag068G5230000, Ag068G5229100
OG0003610	XP_006302378.1	Ag036G4119900
OG0003610	XP_023644212.1, XP_023644213.1, XP_006301606.1	Ag016G2301300, Ag016G2302400, Ag034G3792200
OG0003611	XP_006302788.2	Ag036G4123600, Ag002G0274900
OG0003612	XP_006290857.1, XP_006290861.1	Ag017G2407600, Ag017G2407500
OG0003613	XP_006306803.2	Ag034G3657700
OG0003614	XP_006306479.1, XP_006304809.1, XP_006305617.1	Ag034G3675800
OG0003615	XP_006304501.1, XP_006306433.1	Ag034G3717700
OG0003616	XP_006305459.1	Ag034G3723800
OG0003617	XP_006306351.1	Ag034G3726300
OG0003618	XP_006303511.1	Ag034G3754700, Ag034G3754500, Ag034G3754600
OG0003619	XP_023633126.1	Ag034G3781800
OG0003620	XP_006306076.1	Ag034G3787900
OG0003621	XP_006304235.1	Ag034G3791100
OG0003622	XP_006303370.1	Ag034G3799900
OG0003623	XP_006307442.1	Ag034G3820600
OG0003626	XP_006307236.2	Ag034G3913100
OG0003627	XP_006306601.1	Ag034G3987100
OG0003628	XP_006282255.1	Ag016G2343600
OG0003629	XP_006283723.1	Ag011G1163700
OG0003630	XP_006283054.1, XP_006296473.1	Ag011G1188900
OG0003631	XP_006290474.2, XP_023633860.1, XP_006283617.1	Ag011G1213600
OG0003632	XP_006284578.2	Ag011G1223900
OG0003633	XP_006307526.2	Ag018G2465600
OG0003634	XP_006288019.1, XP_006289805.2, XP_006288073.1, XP_006288063.1, XP_006286721.1	Ag019G2530100
OG0003656	XP_023637886.1	Ag055G4919500
OG0003657	XP_006292106.1	Ag055G4930900
OG0003657	XP_023636288.1	Ag004G0481900
OG0003658	XP_006281933.1	Ag006G0830600
OG0003659	XP_023636221.1	Ag013G1411800
OG0003660	XP_006283486.1	Ag013G1431300, Ag013G1431200, Ag033G3523300
OG0003661	XP_023637276.1	Ag013G1494900
OG0003662	XP_006286859.1	Ag013G1499500
OG0003664	XP_006290031.1, XP_023641604.1	Ag013G1541600, Ag013G1541500, Ag013G1541900, Ag013G1541700, Ag013G1541400
OG0003665	XP_006299817.1	Ag014G1921500, Ag013G1623300, Ag014G1921600, Ag014G1921700
OG0003666	XP_006303336.1	Ag034G3733000
OG0003666	XP_006296407.1	Ag013G1632900
OG0003667	XP_006291260.2	Ag013G1662100
OG0003668	XP_006279689.1, XP_006284451.1	Ag013G1699100
OG0003669	XP_006303406.1	Ag013G1726400
OG0003670	XP_006287609.1	Ag004G0516900
OG0003671	XP_006289550.1	Ag004G0533200
OG0003672	XP_006286737.2	Ag004G0547200
OG0003673	XP_006287859.1	Ag004G0581000
OG0003674	XP_006288666.1	Ag004G0590000
OG0003675	XP_006281387.1	Ag018G2458000, Ag004G0619300
OG0003676	XP_006301506.1	Ag004G0629000
OG0003677	XP_006293451.1, XP_006293348.2, XP_006296448.2, XP_023640399.1	Ag004G0687900
OG0003678	XP_006280237.2, XP_006286182.1	Ag004G0720200
OG0003679	XP_006279654.1	Ag004G0737500
OG0003680	XP_006292108.1	Ag004G0759500, Ag004G0759300
OG0003681	XP_006292579.1, XP_006292986.1	Ag004G0777000
OG0003682	XP_023636335.1, XP_006287064.1	Ag022G2633600
OG0003683	XP_006286466.1	Ag022G2786100
OG0003683	XP_023637159.1	Ag022G2783700
OG0003685	XP_006292012.1	Ag039G4301200, Ag075G5283900, Ag075G5284400, Ag075G5284300, Ag075G5284200
OG0003686	XP_006283423.1	Ag075G5307400
OG0003689	XP_023643569.1, XP_006302980.1	Ag048G4568600
OG0003690	XP_006299095.1	Ag038G4174300
OG0003691	XP_023643666.1	Ag048G4721200, Ag048G4721400, Ag048G4721500
OG0003692	XP_006306222.1	Ag032G3421400
OG0003693	XP_006304799.1	Ag032G3474200
OG0003694	XP_006281099.1	Ag041G4376000, Ag007G0874000
OG0003695	XP_006284585.1, XP_006285126.1	Ag007G0924800
OG0003696	XP_006284238.1	Ag045G4507700
OG0003696	XP_006298188.1	Ag088G5438700
OG0003697	XP_023634450.1	Ag045G4517000, Ag015G2251000
OG0003698	XP_006290384.1	Ag012G1284800
OG0003699	XP_006288808.1	Ag019G2522400, Ag064G5112600, Ag006G0797600
OG0003700	XP_006281916.1	Ag058G4989100, Ag006G0797800, Ag050G4775300
OG0003701	XP_006297066.1, XP_023642549.1	Ag014G2064000, Ag006G0818300
OG0003702	XP_006293536.2	Ag003G0359100, Ag006G0833900, Ag003G0358500
OG0003703	XP_023645635.1	Ag006G0842900
OG0003703	XP_023638905.1	Ag006G0842600
OG0003704	XP_006306404.1	Ag001G0033800
OG0003706	XP_006306449.1, XP_006279174.1	Ag001G0046300, Ag034G3872000
OG0003707	XP_023641160.1, XP_006307372.1	Ag001G0063000
OG0003708	XP_023641978.1	Ag011G1131800
OG0003709	XP_006296403.1, XP_006303812.1	Ag023G2807700
OG0003710	XP_006295047.1	Ag023G2847300
OG0003711	XP_006291931.1	Ag033G3505700, Ag031G3360300
OG0003712	XP_023643440.1	Ag031G3158000
OG0003713	XP_023639219.1	Ag031G3186100
OG0003714	XP_006294099.1	Ag003G0303400
OG0003715	XP_006291973.1	Ag031G3209000
OG0003716	XP_006293032.1	Ag031G3213100, Ag003G0315500
OG0003717	XP_006291049.1	Ag031G3250000, Ag031G3349700, Ag002G0205800, Ag002G0205700, Ag031G3250100, Ag031G3249800, Ag011G1106800
OG0003718	XP_006292531.2	Ag031G3335700
OG0003719	XP_006294448.2	Ag039G4227500
OG0003720	XP_006286655.1, XP_006303739.1	Ag031G3410000, Ag031G3410100, Ag030G3134700
OG0003721	XP_006302118.1	Ag067G5192600
OG0003722	XP_006297972.1	Ag042G4392100
OG0003723	XP_006291848.1, XP_006298481.2	Ag042G4399700
OG0003724	XP_006299421.1, XP_006299730.1	Ag042G4408000
OG0003725	XP_006296837.1	Ag042G4409400
OG0003726	XP_006296037.1	Ag065G5127100
OG0003726	XP_006300050.1	Ag042G4417000
OG0003727	XP_006283028.1	Ag060G4999700, Ag039G4255900
OG0003730	XP_006298869.1	Ag014G1838000
OG0003730	XP_006286610.1	Ag038G4167800
OG0003731	XP_006293723.2	Ag003G0327100
OG0003732	XP_006295829.1	Ag003G0327600, Ag003G0327400, Ag003G0327500
OG0003733	XP_006291835.1, XP_006294885.2	Ag003G0349200, Ag003G0349100
OG0003734	XP_006295709.2	Ag003G0350400
OG0003735	XP_006295375.1	Ag003G0353900
OG0003736	XP_006297172.2, XP_023642348.1	Ag014G1853800
OG0003737	XP_006298214.1	Ag014G1874400
OG0003738	XP_006299121.1	Ag014G1880700
OG0003739	XP_006299043.1	Ag014G1981500
OG0003740	XP_006300178.1, XP_006298002.1	Ag014G1995600
OG0003741	XP_023645624.1	Ag034G3881500
OG0003742	XP_006298201.1, XP_023640623.1	Ag014G2072300
OG0003743	XP_006300117.1	Ag014G2091500
OG0003744	XP_023641593.1, XP_006300264.2	Ag027G3053700
OG0003745	XP_023639003.1	Ag017G2424000
OG0003746	XP_006306008.1	Ag034G3679600, Ag016G2308100
OG0003747	XP_023644962.1, XP_006307470.1	Ag034G3718000
OG0003748	XP_006304122.2, XP_006305532.1	Ag034G3741900
OG0003749	XP_006303475.1	Ag034G3896900
OG0003750	XP_023645432.1	Ag034G3910000
OG0003751	XP_006306075.1	Ag034G3920100, Ag034G3920000
OG0003752	XP_006300432.2	Ag034G4048200, Ag034G4047500, Ag034G4047900, Ag034G4047800
OG0003753	XP_006301600.2, XP_006300554.2	Ag034G4058200
OG0003754	XP_006298591.1, XP_006282706.1	Ag002G0228200
OG0003755	XP_006302691.1, XP_023643621.1, XP_023634459.1	Ag024G2892100
OG0003756	XP_023637648.1	Ag016G2361500
OG0003757	XP_006305666.2	Ag025G2926100
OG0003758	XP_006291107.2	Ag025G2941300
OG0003759	XP_006304086.1	Ag025G2967700
OG0003760	XP_006301569.1	Ag011G1030300
OG0003760	XP_023642042.1, XP_006299765.1	Ag011G1030100, Ag011G1030200
OG0003761	XP_006285574.2	Ag011G1052600
OG0003762	XP_006284443.1	Ag011G1053000
OG0003763	XP_006284177.1	Ag011G1064200
OG0003765	XP_023634386.1	Ag018G2482300
OG0003766	XP_006290037.2	Ag019G2497900, Ag019G2502700
OG0003768	XP_006284850.1	Ag010G1023800
OG0003790	XP_006287570.1	Ag013G1367000, Ag013G1366900, Ag013G1366700
OG0003791	XP_006287034.1	Ag013G1368600
OG0003792	XP_006281616.2, XP_006279212.2, XP_006301848.2, XP_006290056.2	Ag013G1396600
OG0003793	XP_006289957.1	Ag013G1463200
OG0003794	XP_006287608.1, XP_006303986.1	Ag013G1495400
OG0003795	XP_006290094.1	Ag013G1519000
OG0003796	XP_006287364.1	Ag013G1539000
OG0003797	XP_023637471.1	Ag013G1556700
OG0003798	XP_006283902.1	Ag013G1580900
OG0003799	XP_023640739.1, XP_006294831.2	Ag013G1603200, Ag013G1603300
OG0003800	XP_006294421.1	Ag013G1640000, Ag013G1645600
OG0003801	XP_006295291.1	Ag013G1651100
OG0003802	XP_006296241.1	Ag013G1656300
OG0003803	XP_006295121.2, XP_006305792.2	Ag013G1675800
