Orthogroup	Capsella_rubella	Noccaea_praecox
OG0002653	XP_006304555.1	Np004G1992700
OG0002653	XP_006299051.1	Np007G3935400
OG0002654	XP_006293461.1	Np006G3682600, Np006G3682700
OG0002654	XP_006283522.1	Np005G2697400
OG0002655	XP_006291813.1	Np001G0191000
OG0002655	XP_006286094.1	Np005G3155800, Np005G3187100
OG0002657	XP_006284017.1	Np005G3046900
OG0002658	XP_006297190.1	Np007G3830500
OG0002658	XP_006297246.1	Np007G3830300
OG0002660	XP_006284197.1	Np005G3124500
OG0002660	XP_006302625.1	Np002G0957700
OG0002661	XP_006282584.1	Np001G0158700
OG0002662	XP_006289321.1	Np003G1877400
OG0002663	XP_006296506.1, XP_006304586.1	Np004G2571800, Np002G1134500
OG0002665	XP_006304324.1	Np004G2494700
OG0002665	XP_006302998.2	Np002G1122600
OG0002666	XP_006300402.1	Np002G1138900
OG0002667	XP_006301658.1	Np002G1166800
OG0002667	XP_006306091.1	Np004G2479900
OG0002668	XP_023645609.1	Np004G2471900
OG0002669	XP_006304944.1	Np004G2463500
OG0002671	XP_023645989.1	Np004G2427500
OG0002672	XP_023638148.1	Np001G0272000
OG0002672	XP_006307228.1	Np004G2415200
OG0002674	XP_006307605.1	Np004G2391600
OG0002675	XP_006302774.1	Np002G0825300
OG0002675	XP_006303348.1	Np004G2388000
OG0002677	XP_023634483.1	Np005G2925500
OG0002678	XP_006295960.1	Np006G3711300
OG0002678	XP_006282738.1	Np005G2606000
OG0002679	XP_006283953.1	Np005G2621600
OG0002679	XP_006294471.1	Np006G3690700
OG0002680	XP_023640942.1	Np006G3680800
OG0002680	XP_006283349.1	Np005G2696300
OG0002681	XP_023634382.1	Np005G2649200
OG0002681	XP_006297321.2	Np007G3774300, Np007G3774400
OG0002682	XP_023635298.1	Np005G2648000
OG0002682	XP_006296595.1	Np007G3776100
OG0002683	XP_006285308.2	Np005G2644900
OG0002683	XP_023642713.1	Np007G3783100
OG0002684	XP_006295082.1	Np006G3636800
OG0002685	XP_006296251.1	Np006G3631200
OG0002685	XP_006285517.1	Np005G2630800
OG0002686	XP_006282972.1	Np005G2639500
OG0002687	XP_006299800.1	Np007G3791700
OG0002687	XP_006283361.1	Np005G2640400
OG0002688	XP_006294920.1	Np006G3645600
OG0002688	XP_006284464.1	Np005G2712400
OG0002690	XP_006307742.2, XP_023644643.1	Np004G2102300, Np004G2099900
OG0002694	XP_006301772.2	Np006G3426200
OG0002699	XP_006281070.1	Np003G1674100
OG0002705	XP_006285809.1	Np005G2782500
OG0002705	XP_006279874.1	Np003G1630700
OG0002707	XP_006297614.1	Np007G3773400, Np007G3773200, Np004G1961200
OG0002708	XP_006288061.1	Np003G1418600
OG0002710	XP_006301685.1	Np003G1388700
OG0002711	XP_006280467.1	Np001G0042600
OG0002713	XP_006288144.1	Np003G1351500
OG0002714	XP_006279856.1	Np001G0091600
OG0002714	XP_006286959.1	Np003G1336600
OG0002715	XP_006294248.1	Np006G3580300
OG0002716	XP_006295264.1	Np006G3581200
OG0002717	XP_006293514.1	Np006G3554200
OG0002717	XP_006305597.1	Np004G2539400
OG0002718	XP_006305424.1	Np004G2557700
OG0002719	XP_006286360.1, XP_023639089.1	Np001G0408800
OG0002720	XP_006283185.1, XP_023635402.1	Np006G3246200
OG0002721	XP_006307520.1	Np004G2007400, Np004G2007600
OG0002722	XP_006304006.1, XP_006306242.2, XP_023632584.1, XP_023644503.1	Np004G2012600
OG0002723	XP_006307689.1	Np004G2133900
OG0002724	XP_006293707.1	Np006G3409600
OG0002725	XP_006281441.2	Np004G1979200, Np004G1917000
OG0002725	XP_006290895.1, XP_006292419.1	Np001G0683700
OG0002726	XP_023636432.1	Np001G0128300
OG0002728	XP_006292450.1	Np001G0449000
OG0002729	XP_006291734.1, XP_023645192.1	Np003G1520200
OG0002730	XP_006285275.1, XP_006286322.2, XP_006285225.1	Np005G3045100
OG0002732	XP_023639179.1	Np006G3416000
OG0002732	XP_006290854.2	Np001G0501600
OG0002733	XP_023636435.1	Np003G1329500
OG0002733	XP_006279954.1	Np001G0076200
OG0002734	XP_006286762.1	Np003G1317400
OG0002735	XP_006288108.1	Np003G1304900
OG0002736	XP_006289946.1	Np003G1297200
OG0002736	XP_006299080.1	Np007G4113700
OG0002737	XP_023637164.1	Np002G1177500
OG0002737	XP_006288040.1	Np003G1280400
OG0002738	XP_006284606.1	Np005G2766400
OG0002738	XP_006299016.1	Np007G3717600
OG0002739	XP_006287350.1, XP_023637016.1	Np003G1746600
OG0002740	XP_006300034.1, XP_023641246.1	Np007G4140200
OG0002740	XP_006289419.1	Np003G1253700
OG0002741	XP_006303390.1	Np004G2393900
OG0002742	XP_006284550.2	Np005G2664500, Np005G2664100
OG0002742	XP_006298711.1	Np007G3760000
OG0002743	XP_006283319.2	Np005G2782800
OG0002743	XP_006280192.1	Np003G1630900, Np003G1598500
OG0002744	XP_006296845.1	Np007G4064800
OG0002744	XP_006304604.1	Np004G1916300
OG0002745	XP_006303543.1	Np004G1930000
OG0002746	XP_006304781.1	Np004G1934300
OG0002747	XP_006290528.1	Np001G0440100
OG0002748	XP_006284194.2	Np005G2820300
OG0002749	XP_006283141.1	Np005G3069900
OG0002750	XP_006302932.1	Np002G0968000, Np002G0967900
OG0002751	XP_006283673.1, XP_006286210.1	Np005G3033700
OG0002752	XP_006283548.1	Np007G3819000
OG0002753	XP_006302575.2, XP_006302479.2	Np002G0945000, Np002G0944900
OG0002754	XP_023641535.1	Np007G3914000
OG0002755	XP_006303729.1	Np004G2377000
OG0002756	XP_006299708.1	Np001G0376200, Np004G2442900
OG0002757	XP_006284299.1	Np005G2759400
OG0002757	XP_006298317.1	Np007G3723500
OG0002759	XP_023643965.1	Np002G1233600
OG0002760	XP_006285078.1	Np005G3184300
OG0002761	XP_006302053.1	Np002G0862200
OG0002762	XP_006285868.1	Np005G2689400
OG0002762	XP_023640792.1	Np006G3672600
OG0002763	XP_006307656.1	Np004G1955100
OG0002763	XP_006297799.2	Np007G3808700
OG0002764	XP_006307155.1	Np004G1953500
OG0002764	XP_006297366.1	Np007G3811800
OG0002766	XP_023634540.1	Np005G3081800
OG0002766	XP_006298377.1	Np007G3876300
OG0002767	XP_006295987.2	Np006G3401700
OG0002767	XP_023634049.1	Np005G2974100
OG0002768	XP_023635665.1, XP_023635668.1	Np005G2922000, Np005G2921900
OG0002769	XP_023634753.1	Np005G2954000
OG0002770	XP_006284410.1	Np005G2955400
OG0002771	XP_006281664.1	Np001G0015900
OG0002772	XP_006294111.1	Np006G3363400
OG0002772	XP_023638316.1	Np001G0571400
OG0002773	XP_006285025.2	Np005G2850100
OG0002775	XP_006286790.1	Np003G1416200
OG0002775	XP_006298938.1	Np007G4248300
OG0002776	XP_006290836.1	Np001G0688800
OG0002777	XP_006290620.1	Np001G0658300
OG0002778	XP_006290629.2	Np001G0647900
OG0002778	XP_006293654.1	Np006G3270100
OG0002779	XP_023640055.1	Np006G3312000
OG0002779	XP_023638957.1	Np001G0605600
OG0002780	XP_006291701.1	Np001G0585000
OG0002780	XP_006291724.1	Np001G0585100
OG0002781	XP_023642378.1	Np007G4058300
OG0002782	XP_006292269.1	Np001G0562300
OG0002783	XP_006292674.1	Np001G0554400
OG0002784	XP_006297077.1	Np007G3890800
OG0002784	XP_006283233.1	Np005G3105700
OG0002785	XP_006296773.1	Np007G3867100
OG0002786	XP_006298125.1	Np007G3742000
OG0002787	XP_006295857.1	Np006G3323000
OG0002788	XP_006291462.1	Np001G0264300
OG0002789	XP_006298210.1	Np007G3732200
OG0002790	XP_006294629.1	Np006G3338300
OG0002790	XP_006294630.1	Np006G3338100
OG0002791	XP_006283963.1	Np005G2611200
OG0002792	XP_006305761.1	Np004G2042200, Np004G2039900
OG0002793	XP_006306204.1	Np004G2086300
OG0002793	XP_006300879.1	Np002G0833900
OG0002795	XP_023642215.1	Np007G4180300
OG0002795	XP_006286399.2	Np001G0143200
OG0002796	XP_006298552.2	Np007G4190400
OG0002797	XP_006294349.1	Np006G3264500, Np004G2279200
OG0002798	XP_006295410.1	Np006G3268900, Np006G3268400
OG0002801	XP_023641235.1	Np007G4194900
OG0002802	XP_006288342.1	Np001G0153500
OG0002802	XP_006298191.1	Np007G4194400
OG0002803	XP_023636633.1	Np003G1469400
OG0002804	XP_023641421.1	Np007G4174100
OG0002805	XP_006287526.1	Np003G1871700
OG0002805	XP_023641297.1	Np003G1728000
OG0002806	XP_006281160.1, XP_006298690.1	Np007G4041800, Np003G1842900, Np003G1843200
OG0002807	XP_023641063.1	Np007G3917500
OG0002807	XP_006283433.1	Np005G3010700
OG0002808	XP_006305831.1	Np004G1987100
OG0002808	XP_006298635.1	Np007G3946100
OG0002809	XP_023632874.1	Np004G1962500
OG0002809	XP_006298590.2	Np011G4362300, Np012G4369100
OG0002810	XP_006286084.2	Np005G3053000
OG0002811	XP_023632957.1	Np004G2442400
OG0002812	XP_006304314.1	Np004G2479600
OG0002812	XP_006301941.2	Np002G1166200
OG0002813	XP_006301615.1	Np002G1185800
OG0002813	XP_006303487.1, XP_006292280.1	Np004G2469100
OG0002814	XP_006307580.2	Np004G2467500
OG0002814	XP_006302377.1	Np002G1187700
OG0002815	XP_006302066.1	Np002G1207700
OG0002815	XP_023645238.1	Np004G2456400
OG0002816	XP_023645215.1	Np004G2454800
OG0002816	XP_006303055.2	Np002G1210800
OG0002817	XP_006304920.2	Np002G0826200
OG0002818	XP_006300656.1	Np002G0820400
OG0002818	XP_006303887.1	Np004G2385300
OG0002819	XP_006300987.1	Np002G0843200
OG0002819	XP_006303371.1	Np004G2310500, Np007G4024100, Np007G4018800
OG0002821	XP_023635084.1	Np005G3197300
OG0002821	XP_006303011.1	Np002G1238700, Np004G2384100, Np001G0505700
OG0002822	XP_006304348.1, XP_006306289.1	Np004G1983800
OG0002823	XP_006285520.1	Np005G2687500, Np005G2687600
OG0002825	XP_023635368.1	Np005G2671100
OG0002826	XP_023639380.1	Np006G3638500
OG0002826	XP_006285557.1	Np005G2703200
OG0002827	XP_006283797.1	Np005G2639300
OG0002827	XP_006297740.1	Np007G3793500
OG0002828	XP_006295074.1, XP_006284609.1	Np006G3649000
OG0002829	XP_023637094.1, XP_023637654.1	Np003G1878900, Np003G1878500
OG0002832	XP_006281653.2, XP_023633376.1, XP_006299454.1, XP_023644514.1, XP_023644513.1, XP_006306274.2	Np003G1865400, Np003G1857900, Np001G0275800, Np007G4099600, Np005G3016700, Np003G1865500, Np002G1191100
OG0002835	XP_006292616.1	Np001G0195200
OG0002835	XP_023638816.1	Np001G0195600
OG0002836	XP_006286100.1	Np005G2671000
OG0002837	XP_006279661.2	Np003G1644400
OG0002844	XP_006289823.1	Np001G0250100
OG0002845	XP_006299060.1	Np007G4221100
OG0002845	XP_006287847.2	Np003G1448500
OG0002846	XP_006286781.1	Np003G1409400
OG0002848	XP_023634879.1	Np005G3093200
OG0002850	XP_006287786.1	Np003G1378800
OG0002850	XP_006287744.1	Np001G0129700
OG0002851	XP_023642859.1	Np003G1377600
OG0002852	XP_006303165.1, XP_006289423.1	Np001G0143600
OG0002853	XP_023637718.1	Np001G0104100
OG0002853	XP_006286568.1	Np006G3606600, Np003G1346000
OG0002854	XP_006293453.1, XP_006293454.1	Np006G3613700, Np006G3614300
OG0002855	XP_006295904.1	Np006G3583900
OG0002856	XP_006305208.1	Np004G2527800
OG0002857	XP_006294598.1	Np006G3550800
OG0002858	XP_006295065.1	Np006G3570000
OG0002858	XP_023645770.1	Np004G2550300
OG0002859	XP_006304766.1	Np004G2549500
OG0002859	XP_006293699.1	Np006G3568200
OG0002860	XP_006306689.1	Np004G2553300
OG0002861	XP_006303679.1	Np004G2556700
OG0002862	XP_006279444.1, XP_006303142.1	Np004G2514800
OG0002863	XP_006284588.1	Np005G2803300, Np005G2803100
OG0002864	XP_023644886.1	Np004G2108600
OG0002865	XP_006295268.1	Np006G3403100
OG0002865	XP_006303413.2	Np004G2166900, Np004G2166600, Np004G2167700
OG0002868	XP_006292265.1	Np001G0509200
OG0002869	XP_006279943.1	Np001G0027100
OG0002869	XP_006290548.1	Np001G0507300
OG0002870	XP_006281338.1	Np001G0055800
OG0002870	XP_023637134.1	Np003G1350300
OG0002871	XP_006290729.1	Np001G0489500
OG0002872	XP_023633439.1	Np001G0087900
OG0002872	XP_006279962.1	Np001G0087600, Np002G1102300, Np002G1108900
OG0002873	XP_023637185.1	Np003G1494200
OG0002873	XP_023637370.1	Np003G1497300
OG0002874	XP_006284183.1	Np005G2788700
OG0002875	XP_006279572.1	Np003G1603100
OG0002875	XP_006282565.2	Np005G2788900
OG0002876	XP_006290402.2	Np001G0517600
OG0002878	XP_023644285.1	Np003G1292600
OG0002879	XP_006288158.2	Np003G1285900
OG0002880	XP_006286283.1	Np005G3193100
OG0002881	XP_006295401.1	Np002G0706800
OG0002883	XP_023632732.1	Np004G2391700
OG0002884	XP_006280935.1	Np001G0025400
OG0002884	XP_006291633.1	Np001G0508500
OG0002885	XP_006299396.2	Np007G3839300
OG0002886	XP_006293519.1	Np006G3386800
OG0002886	XP_006292303.1	Np001G0554900
OG0002887	XP_006285271.1	Np005G2823400
OG0002888	XP_023634143.1, XP_006286120.1	Np005G3074900, Np005G3075000
OG0002889	XP_006297684.1	Np007G3874100
OG0002890	XP_006285842.1	Np005G3088600
OG0002890	XP_006297780.1	Np007G3869100
OG0002891	XP_006306614.1	Np004G2345200
OG0002893	XP_006281088.1	Np001G0370900
OG0002894	XP_023642957.1	Np001G0378200
OG0002895	XP_006305259.1	Np004G1941100
OG0002896	XP_023633481.1, XP_006283104.1, XP_023634859.1	Np003G1656600
OG0002897	XP_006296609.1, XP_006297553.1	Np007G3782100, Np003G1745900, Np007G3782000
OG0002898	XP_023634834.1	Np001G0331400, Np001G0331300
OG0002899	XP_006283435.1	Np005G2653800
OG0002899	XP_006299348.1	Np007G3771700
OG0002900	XP_023635228.1	Np005G2844600
OG0002900	XP_006287184.1	Np003G1814800
OG0002901	XP_023642094.1	Np001G0395500
OG0002902	XP_006289634.2	Np003G1836600
OG0002903	XP_006290918.1	Np001G0529100
OG0002903	XP_006279622.1	Np001G0006300
OG0002904	XP_006291736.1	Np001G0530000
OG0002905	XP_023641461.1	Np001G0001300
OG0002905	XP_023637755.1	Np001G0532400
OG0002906	XP_023639220.1	Np001G0685900
OG0002907	XP_023640786.1	Np003G1820400, Np006G3220300
OG0002908	XP_006295319.1	Np006G3229500
OG0002909	XP_006295364.1	Np006G3230300
OG0002909	XP_006292139.1	Np001G0675400, Np001G0671900
OG0002910	XP_006293747.1	Np006G3245900
OG0002910	XP_006290638.1	Np001G0665700
OG0002911	XP_006292758.1	Np001G0650700
OG0002912	XP_006298442.1	Np001G0594200
OG0002914	XP_023643327.1	Np003G1638900
OG0002914	XP_006283056.1	Np005G2771100
OG0002915	XP_006299662.1	Np005G3100300, Np007G3897500
OG0002916	XP_006283954.1	Np005G2680900
OG0002916	XP_006297953.1	Np007G3748900
OG0002917	XP_006297243.1, XP_006280197.1	Np007G3739900
OG0002919	XP_006286569.1, XP_006288709.1	Np003G1471600
OG0002920	XP_023639331.1	Np006G3242100
OG0002921	XP_006297603.1	Np007G4224300
OG0002921	XP_006287673.1	Np003G1445500
OG0002922	XP_006298054.1	Np007G4193200
OG0002923	XP_006298123.1	Np007G4183800
OG0002924	XP_023642002.1	Np007G4146300
OG0002924	XP_023641065.1	Np007G4074100
OG0002925	XP_006299756.1, XP_006296779.2	Np007G4140100, Np007G4139900
OG0002926	XP_006298180.1	Np007G3767900
OG0002926	XP_006298176.1	Np007G4126300
OG0002927	XP_023642515.1	Np007G4078100, Np007G4078000
OG0002928	XP_006297678.2	Np007G4048000
OG0002930	XP_006299318.1, XP_006298254.1	Np007G3900600
OG0002931	XP_023641373.1	Np007G3937100
OG0002931	XP_006297463.1	Np007G3937400
OG0002932	XP_023642170.1	Np007G3939500
OG0002933	XP_006297656.1	Np007G3961900
OG0002935	XP_006297534.1	Np007G3821100
OG0002936	XP_006297470.1	Np007G3820200
OG0002938	XP_006287404.1	Np003G1894100
OG0002938	XP_006303436.2	Np004G2591600
OG0002939	XP_006303267.1	Np004G2581600
OG0002939	XP_006286739.1	Np003G1876600
OG0002940	XP_006303605.1	Np004G2535800
OG0002941	XP_006303490.1	Np004G2412700
OG0002942	XP_006305010.1	Np004G2357500
OG0002943	XP_023642996.1	Np002G1226900, Np002G1227100
OG0002944	XP_023643238.1	Np002G1174100
OG0002945	XP_006302356.2, XP_006302373.1	Np002G1126900
OG0002946	XP_006293683.1	Np006G3676400
OG0002947	XP_023637560.1	Np003G1839100
OG0002948	XP_006285298.1	Np005G2609500
OG0002949	XP_006283947.1	Np005G2613300
OG0002950	XP_006283909.1	Np005G2627600
OG0002951	XP_023635434.1	Np005G2670800
OG0002951	XP_006299275.1	Np007G3756400
OG0002952	XP_006285676.1	Np005G2703300
OG0002952	XP_006293477.1	Np006G3638600
OG0002953	XP_006295415.1	Np006G3625600
OG0002953	XP_006285466.1	Np005G2633700
OG0002954	XP_006294869.2	Np006G3640900
OG0002954	XP_023634497.1	Np005G2708200
OG0002955	XP_023633738.1	Np005G2710400
OG0002955	XP_006294253.1	Np006G3642800
OG0002956	XP_006300136.2, XP_006289638.1	Np007G3860300
OG0002957	XP_023633351.1, XP_023634299.1, XP_023634301.1, XP_023636145.1	Np003G1872500
OG0002958	XP_006296707.1	Np007G3717900
OG0002958	XP_006283768.1	Np005G2766000
OG0002959	XP_006281578.1, XP_006306046.2, XP_006304866.1, XP_006295835.1, XP_006304007.1, XP_006304928.1, XP_023644516.1, XP_023644518.1	Np001G0426200
OG0002962	XP_006283272.1, XP_006301664.2	Np005G2626100
OG0002964	XP_006295660.1	Np002G0709200
OG0002971	XP_006290198.1	Np006G3610000
OG0002971	XP_006290801.2	Np003G1304700
OG0002972	XP_006294670.1	Np006G3666300
OG0002972	XP_006282680.1	Np005G2732500
OG0002973	XP_006296913.1, XP_006296905.1	Np007G4152300
OG0002975	XP_006287159.1	Np006G3648800
OG0002976	XP_006287873.1	Np003G1440900
OG0002976	XP_006297827.1	Np007G4227000
OG0002977	XP_006287289.2	Np003G1817000, Np003G1430300
OG0002978	XP_006287365.1	Np003G1410200
OG0002979	XP_006306116.1	Np004G2307400
OG0002979	XP_006287373.1	Np003G1400600
OG0002981	XP_006288516.2	Np003G1366600
OG0002982	XP_006288969.1	Np003G1360600
OG0002982	XP_006281386.1	Np001G0041500
OG0002983	XP_006286136.1, XP_006285075.1	Np005G2837100
OG0002984	XP_006289011.1	Np003G1346900
OG0002984	XP_023637925.1	Np001G0216000
OG0002985	XP_006295366.1	Np006G3520400
OG0002987	XP_023645228.1	Np004G2563900
OG0002987	XP_006281535.1	Np001G0403500
OG0002988	XP_006305464.1	Np004G2104300
OG0002989	XP_023640165.1	Np006G3416200
OG0002990	XP_006304015.1	Np004G2143100
OG0002992	XP_006280051.1	Np001G0020600
OG0002993	XP_006290363.1	Np001G0511100
OG0002994	XP_006280940.1	Np001G0023000
OG0002994	XP_023638763.1	Np001G0510400
OG0002995	XP_006282444.2	Np001G0098500
OG0002996	XP_006289156.2, XP_023636449.1	Np003G1508700
OG0002997	XP_006280128.1	Np003G1519900
OG0002999	XP_023635950.1, XP_023635848.1	Np003G1550100, Np003G1548400
OG0003000	XP_006281213.1	Np003G1582700
OG0003002	XP_023643881.1	Np003G1607700, Np003G1871600
OG0003003	XP_006285750.1	Np005G2786000
OG0003003	XP_006280296.1	Np003G1609200
OG0003004	XP_006306631.1, XP_006306628.2	Np004G2418600, Np007G4239600, Np004G2495100, Np003G1566200
OG0003005	XP_023637273.1	Np003G1324100
OG0003005	XP_023637180.1	Np003G1324000
OG0003006	XP_006288687.1	Np003G1860900
OG0003007	XP_006300167.2	Np007G4209700
OG0003008	XP_023637766.1, XP_023645396.1	Np001G0619700
OG0003009	XP_006288714.1	Np007G4132500
OG0003010	XP_023635619.1, XP_006283240.1	Np005G3189100
OG0003011	XP_006304309.1	Np004G2327800
OG0003011	XP_006302951.2	Np002G0743100
OG0003013	XP_006303042.2	Np002G0748200
OG0003014	XP_006285246.1	Np005G2670500
OG0003014	XP_006299001.1	Np007G3756800
OG0003015	XP_006284060.1	Np005G2670600
OG0003015	XP_006298143.1	Np007G3756700
OG0003017	XP_006284514.1	Np005G3081700
OG0003018	XP_006285207.1	Np005G3083300
OG0003019	XP_006282589.1	Np005G3070000
OG0003020	XP_006285986.1, XP_006285703.1	Np005G3067000
OG0003021	XP_006301497.1	Np002G0801100, Np002G0806500
OG0003022	XP_023645072.1	Np004G2089100, Np004G1979400
OG0003023	XP_023634032.1	Np005G2754300
OG0003023	XP_006282861.1	Np005G2751000
OG0003024	XP_006303143.1	Np004G2342400
OG0003025	XP_006291239.1	Np001G0200800
OG0003025	XP_023635583.1	Np005G3167500
OG0003026	XP_006292817.2	Np001G0200500
OG0003027	XP_006280657.1, XP_006281787.2	Np001G0371500
OG0003028	XP_006298078.1	Np007G3968900
OG0003028	XP_023645732.1	Np004G1972200
OG0003029	XP_006298836.1	Np011G4361800
OG0003030	XP_006306575.1	Np004G1983500
OG0003030	XP_006303880.1	Np004G1961300
OG0003031	XP_006303488.1	Np007G3811300
OG0003032	XP_006298721.1	Np007G3904200
OG0003033	XP_006294282.1, XP_023640190.1	Np006G3358300
OG0003034	XP_006279829.1	Np001G0008000
OG0003035	XP_023635154.1	Np005G2883200
OG0003037	XP_006287092.1	Np003G1847400
OG0003037	XP_006282798.1	Np005G2876400
OG0003038	XP_023639285.1	Np007G4214600
OG0003039	XP_006291552.1	Np001G0666300
OG0003040	XP_006291651.2	Np001G0661700
OG0003041	XP_023639016.1	Np001G0655600
OG0003043	XP_023640488.1	Np006G3286900
OG0003043	XP_006292898.2	Np001G0629300
OG0003044	XP_023638105.1	Np001G0563800
OG0003045	XP_023642294.1	Np007G4224200
OG0003046	XP_006303009.1	Np002G0971100
OG0003047	XP_023644290.1	Np002G0918700, Np002G0918600
OG0003047	XP_006301937.2	Np002G0918900
OG0003048	XP_023645189.1	Np004G2099500
OG0003049	XP_006302929.1, XP_006302623.1	Np002G0907300
OG0003050	XP_006300494.1, XP_006283832.1	Np005G3108300
OG0003051	XP_023633027.1	Np004G2098100
OG0003051	XP_006285667.1	Np005G2816200
OG0003052	XP_006284310.1	Np005G2606400
OG0003053	XP_006306012.2	Np004G2086100
OG0003054	XP_006284252.1, XP_006286238.2	Np002G1130800, Np005G3183900, Np005G3183800
OG0003055	XP_006286742.2	Np003G1470000
OG0003056	XP_006286966.1	Np003G1472600
OG0003057	XP_006286759.2	Np001G0140600
OG0003058	XP_006298205.1	Np007G4200000
OG0003058	XP_006288228.2	Np001G0156000
OG0003059	XP_006296086.1, XP_006280350.1	Np006G3211900
OG0003061	XP_006295779.1	Np006G3263200
OG0003061	XP_006295606.1	Np006G3263300
OG0003062	XP_006296003.1	Np006G3263800
OG0003063	XP_006288910.1, XP_006288884.2, XP_006295417.2	Np004G2255900, Np006G3297200
OG0003064	XP_006300214.1	Np007G4192500
OG0003064	XP_023637218.1	Np001G0150600
OG0003066	XP_006298834.2	Np007G4183300
OG0003067	XP_006279872.1	Np001G0163700
OG0003068	XP_006296741.1	Np007G4142700, Np007G4142600
OG0003069	XP_006296763.1, XP_023642271.1	Np001G0190400, Np007G4111200
OG0003070	XP_006303178.1	Np004G1909400
OG0003071	XP_023643556.1	Np002G0815400
OG0003071	XP_023641083.1	Np007G3902800
