Orthogroup	Capsella_rubella	Cardamine_glauca
OG0001215	XP_006297259.1	Cg004G1153300
OG0001215	XP_023643028.1	Cg007G2261400
OG0001215	XP_006302065.1	Cg003G0700400, Cg003G0847400, Cg010G2993600
OG0001216	XP_006298561.1	Cg004G1254200
OG0001216	XP_023645213.1	Cg006G1839000
OG0001217	XP_006284937.1, XP_006282801.1	Cg001G0143000, Cg001G0142900
OG0001218	XP_006303471.1	Cg006G1937300
OG0001218	XP_006288972.1	Cg003G0774500
OG0001219	XP_006290155.1	Cg008G2659100
OG0001220	XP_006290941.1	Cg004G1368700
OG0001220	XP_006283471.1	Cg001G0091100
OG0001220	XP_023634491.1	Cg005G1773100
OG0001221	XP_023634974.1, XP_023635305.1	Cg008G2984100, Cg008G2983400
OG0001222	XP_006299674.1	Cg004G1414700
OG0001222	XP_006284661.1	Cg001G0039500
OG0001223	XP_023633067.1	Cg006G2017700
OG0001223	XP_023634055.1	Cg001G0086400
OG0001225	XP_006285231.1, XP_006285984.2, XP_006284790.1, XP_006282510.1	Cg001G0179300
OG0001231	XP_006296882.1	Cg004G1092800
OG0001231	XP_006286949.1	Cg008G2733900
OG0001232	XP_006290223.1	Cg008G2713200
OG0001232	XP_006300573.1	Cg007G2528200
OG0001233	XP_006296458.1, XP_006301677.1	Cg007G2283100
OG0001233	XP_006285104.1	Cg001G0132500
OG0001234	XP_006287242.1	Cg008G2806500
OG0001234	XP_023636702.1	Cg008G2675800
OG0001235	XP_006287542.1	Cg008G2658100
OG0001235	XP_006280327.1	Cg003G1027600
OG0001236	XP_006288913.1	Cg003G0727100, Cg003G0870800
OG0001237	XP_023639929.1	Cg005G1641500
OG0001237	XP_006290197.1, XP_006288477.1	Cg008G2632500
OG0001238	XP_006302158.1, XP_023643987.1	Cg007G2403100, Cg001G0256500, Cg001G0254500
OG0001238	XP_006302157.1	Cg007G2383600, Cg007G2383700, Cg002G0620300, Cg002G0620400
OG0001240	XP_023645130.1	Cg006G2218500
OG0001240	XP_023639642.1	Cg005G1606200
OG0001241	XP_006306675.1	Cg006G2218300
OG0001241	XP_006301254.1, XP_006293603.2	Cg005G1605800
OG0001243	XP_023636558.1	Cg008G2832900
OG0001243	XP_023636377.1	Cg008G2832600
OG0001244	XP_023635129.1	Cg003G1052900
OG0001244	XP_006291909.1	Cg002G0529200
OG0001245	XP_006282353.1, XP_006280264.2	Cg003G1028300
OG0001245	XP_006281776.1	Cg003G1028200
OG0001246	XP_006302876.2	Cg007G2441400
OG0001246	XP_023644968.1	Cg006G2001200
OG0001247	XP_006282301.1	Cg003G1008400
OG0001247	XP_006286992.1	Cg008G2645500
OG0001248	XP_006287824.1	Cg008G2778300
OG0001249	XP_006279537.1	Cg003G0973700
OG0001249	XP_006289352.2	Cg008G2642700
OG0001250	XP_023643321.1	Cg007G2334000
OG0001251	XP_006281475.1	Cg003G0926100
OG0001252	XP_006286693.1	Cg003G0723100, Cg014G3031600
OG0001252	XP_006303888.2	Cg006G2237100
OG0001253	XP_023636386.1	Cg014G3028700, Cg003G0726000
OG0001254	XP_006297659.1	Cg004G1156400
OG0001254	XP_006287710.1	Cg008G2601600
OG0001255	XP_006288343.1	Cg008G2599900
OG0001255	XP_023641438.1	Cg004G1155500
OG0001256	XP_006302220.1	Cg007G2559700
OG0001256	XP_006307407.1	Cg006G2096000
OG0001257	XP_006300652.1	Cg007G2539300
OG0001257	XP_006306668.2	Cg006G2055100
OG0001258	XP_023643892.1, XP_023644037.1, XP_023643859.1	Cg007G2524100
OG0001258	XP_006300537.2	Cg007G2523800
OG0001259	XP_006302187.1	Cg007G2522900
OG0001259	XP_006304733.1	Cg006G2071000
OG0001260	XP_006297928.2	Cg004G1409400
OG0001260	XP_006284044.1	Cg001G0046700
OG0001261	XP_023634197.1	Cg001G0043300
OG0001261	XP_006297376.1	Cg004G1412800
OG0001262	XP_006306349.1	Cg006G1786600
OG0001262	XP_006299300.1	Cg004G1194000
OG0001263	XP_006295118.1	Cg005G1570100
OG0001264	XP_006285603.1	Cg001G0296300
OG0001265	XP_006298575.1	Cg004G1293000
OG0001265	XP_006282717.1	Cg001G0261300, Cg008G2844100, Cg008G2859000
OG0001266	XP_023632825.1	Cg006G2076800
OG0001266	XP_006303044.1	Cg007G2517300
OG0001267	XP_006283709.1	Cg001G0105900, Cg001G0106000
OG0001267	XP_006283725.1	Cg001G0106100
OG0001269	XP_023635558.1	Cg008G2957100
OG0001269	XP_006282220.2	Cg008G2959400
OG0001270	XP_006305447.1	Cg006G1829900
OG0001270	XP_023642398.1	Cg004G1266200
OG0001271	XP_023645944.1, XP_006303590.2	Cg006G1829700
OG0001271	XP_006298107.1	Cg004G1266400
OG0001272	XP_006306192.1	Cg006G1829600
OG0001272	XP_023641677.1	Cg004G1266500
OG0001273	XP_006288443.1	Cg003G0761200
OG0001273	XP_023634587.1	Cg001G0167600
OG0001274	XP_006307240.2	Cg006G2225400
OG0001275	XP_006284975.1, XP_006286062.1	Cg003G0806400
OG0001275	XP_006301484.2	Cg001G0249600
OG0001276	XP_006283446.1	Cg001G0184500
OG0001276	XP_006289661.1, XP_023636619.1	Cg003G0856200, Cg003G0741200
OG0001277	XP_023636874.1	Cg003G0858200, Cg003G0739500
OG0001277	XP_006285476.1	Cg001G0186300
OG0001278	XP_023640459.1	Cg005G1470100
OG0001279	XP_006291137.1	Cg002G0428500
OG0001279	XP_006294223.1	Cg005G1488700
OG0001280	XP_006293841.1	Cg005G1505900
OG0001280	XP_006292641.1	Cg002G0440300
OG0001281	XP_006290426.1	Cg004G1341400
OG0001281	XP_006299293.1, XP_006300210.2, XP_006299888.1, XP_023642620.1, XP_006300054.1	Cg004G1343400
OG0001282	XP_006290821.1	Cg002G0445600
OG0001282	XP_023639545.1	Cg005G1508500
OG0001283	XP_006297293.1	Cg004G1145000
OG0001283	XP_006290813.1	Cg002G0465500
OG0001284	XP_006290649.1	Cg002G0469700
OG0001284	XP_006293364.2	Cg005G1534000
OG0001285	XP_023635116.1	Cg003G0913800
OG0001285	XP_006283941.1	Cg001G0125000
OG0001286	XP_006293761.1	Cg005G1563300
OG0001286	XP_006290660.1	Cg002G0494200
OG0001287	XP_006299063.2	Cg004G1416800
OG0001287	XP_006283620.1, XP_006286288.1	Cg001G0038400
OG0001288	XP_006294291.1	Cg005G1741900
OG0001288	XP_006286014.1	Cg001G0088900
OG0001289	XP_006294088.1	Cg005G1484000
OG0001289	XP_023642488.1	Cg005G1484100
OG0001290	XP_006298688.1	Cg004G1138700
OG0001290	XP_006298680.1	Cg004G1138800
OG0001291	XP_006299659.1	Cg004G1211400
OG0001292	XP_006298502.2	Cg004G1231600
OG0001292	XP_023643867.1, XP_006298733.1	Cg004G1231700
OG0001294	XP_023645500.1	Cg006G2118500
OG0001295	XP_006304061.1	Cg006G2089400
OG0001295	XP_006302536.2	Cg007G2497700
OG0001296	XP_006292917.1, XP_006292881.1	Cg001G0349300
OG0001296	XP_006292428.1	Cg001G0348700, Cg001G0349100
OG0001297	XP_006291941.1	Cg002G0642600
OG0001298	XP_006300894.1	Cg007G2446400
OG0001299	XP_006295624.1	Cg005G1588200
OG0001299	XP_006295462.1	Cg005G1588500
OG0001300	XP_023641189.1	Cg004G1154300
OG0001305	XP_006306843.1	Cg006G2114200
OG0001305	XP_006292297.1	Cg002G0691800
OG0001306	XP_023642185.1	Cg004G1081900
OG0001306	XP_023636865.1	Cg008G2719300
OG0001307	XP_023642084.1	Cg004G1078900
OG0001307	XP_023637662.1	Cg008G2714700
OG0001309	XP_006287855.1	Cg008G2653900
OG0001309	XP_006287875.1	Cg008G2788500
OG0001310	XP_006305673.1	Cg006G2185100
OG0001310	XP_006294934.1	Cg005G1651100
OG0001311	XP_023644998.1	Cg006G2206400
OG0001311	XP_006295428.1	Cg005G1616700
OG0001312	XP_006295225.1	Cg005G1591100
OG0001312	XP_006303421.1	Cg006G1985000
OG0001314	XP_006306966.1	Cg006G2120000
OG0001314	XP_006290810.1	Cg002G0682900
OG0001315	XP_006303839.1	Cg006G2125800
OG0001316	XP_006280543.1	Cg003G1009100
OG0001316	XP_006307562.1	Cg006G2000700
OG0001317	XP_006291566.1	Cg002G0539700
OG0001318	XP_006280094.1	Cg003G0994100
OG0001319	XP_023633463.1	Cg003G0988300
OG0001319	XP_006291710.1	Cg002G0568200
OG0001321	XP_023636051.1	Cg003G0945500
OG0001321	XP_006282447.1	Cg001G0136600
OG0001322	XP_006294712.1	Cg005G1747300
OG0001323	XP_006288845.1	Cg008G2637100
OG0001323	XP_006296752.1	Cg004G1177800
OG0001324	XP_006289833.2	Cg008G2634400
OG0001324	XP_006299389.1	Cg004G1175400
OG0001325	XP_006289845.1	Cg008G2634100
OG0001325	XP_006299322.1	Cg004G1175200
OG0001326	XP_006287286.1	Cg008G2621000
OG0001326	XP_023642013.1	Cg004G1166200
OG0001327	XP_006285359.1	Cg001G0389700
OG0001328	XP_006301366.1	Cg007G2561000, Cg007G2560900
OG0001329	XP_006302830.1	Cg007G2545300
OG0001329	XP_006304134.2	Cg006G2049400
OG0001330	XP_006307172.1	Cg006G2051200
OG0001331	XP_006307505.1	Cg006G1785700
OG0001331	XP_006297676.1	Cg004G1193500
OG0001332	XP_006305079.1	Cg006G1792200
OG0001332	XP_006299874.1	Cg004G1200600
OG0001333	XP_023639044.1, XP_023638794.1	Cg002G0650800
OG0001334	XP_006283605.1	Cg001G0270100
OG0001334	XP_006283660.1	Cg001G0270200, Cg001G0270300
OG0001335	XP_006298722.1	Cg001G0263900, Cg004G1296300
OG0001336	XP_006284628.1	Cg001G0263500
OG0001336	XP_023642766.1	Cg004G1295900, Cg004G1400400, Cg004G1296000
OG0001337	XP_023634244.1	Cg004G1292800
OG0001338	XP_006302202.1	Cg007G2501500
OG0001338	XP_006307384.1	Cg006G2087000
OG0001339	XP_006305243.1	Cg006G2130800
OG0001339	XP_023638297.1	Cg002G0670900
OG0001340	XP_023640247.1	Cg008G2965600
OG0001340	XP_023633849.1	Cg001G0214400
OG0001340	XP_023635275.1	Cg001G0214300
OG0001341	XP_006280075.1	Cg008G2961800
OG0001342	XP_006280421.1	Cg008G2960100
OG0001342	XP_006283694.1	Cg001G0207600
OG0001343	XP_006283480.1	Cg001G0205000
OG0001343	XP_006280231.1	Cg008G2955700
OG0001344	XP_006307613.1	Cg006G1820600
OG0001344	XP_023640683.1	Cg005G1574900
OG0001345	XP_006306783.2	Cg006G1809900
OG0001345	XP_006297003.1	Cg004G1222000
OG0001346	XP_006305156.2	Cg006G1806500
OG0001346	XP_006297968.1	Cg004G1218900
OG0001347	XP_006283578.1, XP_006282896.1	Cg001G0212000
OG0001347	XP_023641953.1	Cg001G0047400, Cg005G1759200
OG0001348	XP_006291804.1	Cg002G0518900
OG0001348	XP_023640090.1	Cg003G1065500, Cg006G2147700
OG0001349	XP_006288279.1	Cg003G0762000
OG0001349	XP_006284039.1	Cg001G0166300
OG0001350	XP_006284090.1	Cg001G0176500
OG0001350	XP_006288038.1	Cg003G0752400
OG0001351	XP_006283416.1	Cg001G0196300
OG0001353	XP_006291967.1	Cg002G0404300
OG0001353	XP_006293393.1	Cg005G1454500
OG0001355	XP_006292086.2	Cg002G0425700
OG0001355	XP_006295290.2, XP_006298880.1	Cg004G1169900
OG0001356	XP_023638438.1	Cg002G0426900
OG0001357	XP_006295196.1	Cg005G1503700
OG0001357	XP_006292016.1	Cg002G0438700
OG0001358	XP_023638231.1	Cg002G0454700
OG0001358	XP_006295648.1	Cg005G1518300
OG0001360	XP_006283556.1	Cg001G0355100
OG0001362	XP_006279695.1	Cg008G2869700, Cg008G2853900
OG0001362	XP_006298644.1	Cg004G1136200
OG0001364	XP_006304125.1	Cg006G2043200
OG0001365	XP_023633080.1	Cg006G1943900
OG0001365	XP_023636304.1, XP_006286720.1	Cg003G0770300
OG0001366	XP_023641989.1	Cg004G1116000
OG0001366	XP_006289311.1	Cg008G2827600
OG0001368	XP_023643335.1, XP_023640560.1	Cg001G0394700
OG0001368	XP_023638509.1	Cg002G0437200
OG0001368	XP_006294353.1	Cg005G1461100
OG0001371	XP_006297596.1	Cg004G1102200
OG0001371	XP_006290233.2	Cg008G2747000
OG0001372	XP_006288726.1	Cg008G2834300
OG0001372	XP_006298582.1	Cg004G1105500
OG0001373	XP_006289101.2	Cg008G2622600
OG0001373	XP_006299590.1	Cg004G1167000
OG0001374	XP_006285704.1, XP_006285765.1	Cg001G0358100
OG0001375	XP_006290552.2, XP_023641451.1	Cg004G1210100, Cg004G1429200
OG0001376	XP_006298478.1	Cg004G1215300
OG0001376	XP_006305665.1	Cg006G1803500
OG0001377	XP_023645618.1	Cg006G1848600
OG0001378	XP_006288291.1	Cg008G2693400
OG0001378	XP_006298010.2	Cg004G1275300
OG0001379	XP_023644680.1	Cg006G1821200
OG0001379	XP_006295816.1	Cg005G1616100
OG0001380	XP_006289884.1	Cg008G2747300
OG0001381	XP_006300518.1	Cg007G2298800
OG0001381	XP_006305166.1	Cg006G2153600
OG0001382	XP_023632877.1	Cg006G2118900
OG0001383	XP_023632670.1, XP_006303563.1, XP_006306432.1	Cg006G2047200, Cg006G2047100
OG0001383	XP_006303783.2	Cg006G2047300
OG0001384	XP_023643683.1	Cg007G2475900
OG0001384	XP_006307377.1	Cg006G2032900
OG0001385	XP_006285239.1	Cg001G0031500
OG0001386	XP_006305934.1	Cg006G1937200
OG0001387	XP_006285322.1	Cg001G0062800
OG0001387	XP_006299560.1, XP_006298370.1	Cg004G1375000
OG0001390	XP_006299852.1	Cg004G1298700, Cg004G1298500, Cg005G1747700, Cg004G1298300, Cg004G1298600
OG0001391	XP_023640389.1, XP_006296436.2, XP_006295811.2	Cg005G1603800
OG0001392	XP_006289574.1	Cg008G2755700
OG0001396	XP_006284522.2	Cg001G0130500
OG0001396	XP_006281120.1	Cg003G0933000
OG0001397	XP_023634521.1	Cg001G0130100
OG0001397	XP_006281006.1	Cg003G0932600
OG0001398	XP_006287033.2	Cg003G0713000, Cg014G3042900, Cg014G3043000, Cg003G0712900
OG0001398	XP_006283152.1	Cg001G0375500
OG0001399	XP_006297040.1	Cg004G1099400
OG0001399	XP_006286451.1	Cg008G2743100
OG0001400	XP_006282728.1	Cg001G0368100
OG0001400	XP_006288701.1	Cg008G2716300
OG0001401	XP_006286948.1	Cg008G2690400
OG0001401	XP_006286943.1	Cg008G2759400
OG0001402	XP_006287910.1	Cg008G2678000
OG0001402	XP_006287805.1	Cg008G2808100
OG0001403	XP_006286951.1	Cg008G2665500
OG0001403	XP_006279743.1	Cg003G1039100
OG0001404	XP_006288079.1	Cg008G2654700
OG0001404	XP_006288023.2	Cg008G2789600
OG0001405	XP_006294419.2	Cg005G1648300
OG0001405	XP_006305197.1	Cg006G2186300
OG0001407	XP_006298213.1	Cg004G1078400
OG0001408	XP_006294352.2	Cg005G1624600
OG0001409	XP_006293369.1	Cg005G1623300
OG0001409	XP_006304954.1	Cg006G2200900
OG0001410	XP_006304256.1	Cg006G2213900
OG0001410	XP_006295112.1	Cg005G1609100
OG0001411	XP_006307278.2	Cg006G1863200
OG0001411	XP_006280322.2	Cg008G2924000
OG0001412	XP_006294835.1	Cg005G1590000
OG0001412	XP_006303318.1	Cg006G1979400
OG0001413	XP_006305386.1, XP_006305387.1	Cg006G1952500
OG0001413	XP_006285396.1	Cg001G0278500
OG0001414	XP_006291568.1	Cg002G0529300
OG0001414	XP_006280882.1	Cg003G1052700
OG0001415	XP_006281630.1, XP_006293213.1	Cg002G0530700
OG0001416	XP_006280903.2	Cg003G1025500
OG0001416	XP_006291610.2	Cg002G0541000
OG0001418	XP_006299028.1	Cg004G1370500
OG0001419	XP_023638053.1	Cg003G0948400
OG0001419	XP_006284484.1	Cg001G0137200
OG0001420	XP_006288647.1	Cg014G3031100, Cg003G0723600
OG0001421	XP_023637319.1	Cg008G2622800
OG0001422	XP_006288787.1	Cg008G2586900
OG0001422	XP_006296628.1	Cg004G1148500
OG0001423	XP_006291663.1	Cg002G0651300
OG0001423	XP_006284302.1	Cg001G0378000
OG0001425	XP_006283444.1	Cg001G0047800
OG0001425	XP_006297360.1	Cg004G1408200
OG0001426	XP_023642397.1	Cg004G1193300
OG0001426	XP_023645707.1	Cg006G1785500
OG0001427	XP_006303856.1	Cg006G1786700
OG0001427	XP_006299973.1	Cg004G1194100
OG0001428	XP_006291962.1	Cg002G0497200
OG0001429	XP_023634164.1	Cg001G0124400
OG0001429	XP_006280943.1	Cg003G0912800
OG0001430	XP_006283336.1	Cg001G0161200
OG0001430	XP_006281810.1	Cg003G0841400
OG0001431	XP_023640775.1, XP_023639578.1	Cg013G3026100, Cg013G3026700
OG0001431	XP_006285936.2	Cg005G1774600
OG0001432	XP_006303361.1	Cg006G2020300
OG0001432	XP_006302877.1	Cg007G2467700
OG0001433	XP_006284518.1	Cg001G0212900
OG0001433	XP_006281087.1	Cg008G2964700
OG0001434	XP_006284552.1	Cg001G0204600
OG0001434	XP_006281129.1	Cg008G2955100
OG0001435	XP_006298339.2	Cg004G1267000
OG0001435	XP_006303537.1	Cg006G1828900
OG0001436	XP_006305213.1	Cg006G1810600
OG0001436	XP_006297987.1	Cg004G1223300
OG0001437	XP_006281584.2	Cg008G2979300
OG0001437	XP_006286032.1	Cg001G0225700
OG0001438	XP_006284491.1	Cg001G0228000
OG0001438	XP_023633064.1	Cg008G2982200
OG0001440	XP_006283076.1	Cg001G0048300
OG0001440	XP_006296934.1	Cg004G1406500
OG0001441	XP_006288225.1	Cg003G0746200
OG0001441	XP_006284145.1	Cg001G0181600
OG0001442	XP_006287678.1	Cg003G0742100, Cg003G0855300
OG0001442	XP_023633998.1	Cg001G0184000
OG0001443	XP_006292541.1, XP_023633821.1	Cg001G0194400
OG0001443	XP_023644262.1, XP_023633820.1	Cg001G0194300
OG0001444	XP_023634664.1	Cg001G0166900
OG0001444	XP_006298854.1	Cg004G1078000
OG0001446	XP_006288334.1	Cg008G2870800, Cg008G2855300
OG0001447	XP_023638784.1	Cg002G0431100
OG0001447	XP_023639705.1	Cg005G1494900
OG0001448	XP_006293793.1	Cg005G1762500
OG0001448	XP_006285725.1	Cg001G0021500
OG0001449	XP_006282012.1	Cg008G2851800, Cg008G2867500
OG0001450	XP_006295937.1	Cg005G1511700
OG0001450	XP_023638556.1	Cg002G0449200
OG0001451	XP_006294271.1	Cg005G1515300
OG0001451	XP_006291106.2	Cg002G0452000
OG0001452	XP_006291993.1	Cg002G0469000
OG0001453	XP_006295067.1	Cg005G1767200
OG0001453	XP_006284584.2	Cg001G0015500
OG0001454	XP_006294669.1	Cg005G1553800
OG0001454	XP_006292744.1	Cg002G0486700
OG0001455	XP_023639299.1	Cg002G0489300
OG0001455	XP_006294028.2	Cg005G1558300
OG0001456	XP_023642276.1	Cg004G1233700
OG0001456	XP_006284629.1	Cg001G0244100
OG0001458	XP_023642469.1	Cg004G1429100
OG0001459	XP_006298861.1	Cg004G1430300
OG0001459	XP_006295293.1	Cg001G0104200
OG0001460	XP_006283576.2	Cg001G0105700
OG0001462	XP_023640924.1	Cg005G1548200
OG0001463	XP_006300024.2	Cg004G1179800
OG0001464	XP_006289973.1, XP_006287511.1, XP_006289075.1, XP_006289361.1	Cg003G0750700
OG0001464	XP_006287522.1	Cg003G0750800
OG0001465	XP_006294260.2	Cg005G1775700
OG0001465	XP_006283861.1	Cg001G0007900
OG0001466	XP_006296223.1	Cg005G1766400
OG0001466	XP_006283476.1	Cg001G0017600
OG0001467	XP_006295962.2	Cg005G1753900
OG0001468	XP_006283895.2	Cg001G0033100
OG0001468	XP_006294451.2	Cg005G1752600
OG0001469	XP_006296025.1	Cg005G1745300
OG0001469	XP_006282685.1	Cg001G0092500
OG0001470	XP_006307171.1	Cg006G1925500
OG0001471	XP_006286818.2	Cg008G2823300
OG0001472	XP_006299753.1	Cg004G1118000
OG0001472	XP_006290150.1	Cg008G2825400
OG0001473	XP_006298162.1	Cg004G1117700
OG0001474	XP_006299702.2, XP_006299006.2, XP_023642162.1	Cg004G1440800, Cg004G1440700
OG0001475	XP_006292699.1	Cg002G0428700
OG0001475	XP_006295189.1	Cg005G1488900
OG0001477	XP_023645806.1	Cg008G2837700
OG0001477	XP_006298146.1	Cg004G1128400
OG0001478	XP_006305947.1	Cg006G1815900
OG0001479	XP_023645993.1	Cg006G2160700
OG0001479	XP_006300698.1	Cg007G2312400
OG0001480	XP_006302977.1	Cg007G2275400
OG0001480	XP_006304732.1	Cg006G2139600
OG0001481	XP_006306876.1	Cg006G2102900
OG0001482	XP_006282073.1	Cg003G0834700
OG0001482	XP_006286123.1	Cg001G0160500
OG0001483	XP_023645467.1	Cg006G2060400
OG0001483	XP_006283612.1	Cg001G0050200
OG0001484	XP_006304240.1	Cg006G2036400
OG0001484	XP_006300566.1	Cg007G2481900
OG0001485	XP_006279601.2	Cg008G2944100
OG0001485	XP_006280276.1	Cg008G2944700
OG0001486	XP_006285418.1	Cg001G0091200
OG0001486	XP_006294309.1	Cg005G1745800
OG0001487	XP_006306588.1	Cg006G2024000
OG0001488	XP_006295093.2	Cg005G1678400
OG0001489	XP_006302300.1, XP_006300344.1	Cg007G2304000
OG0001491	XP_006293381.1	Cg005G1629000
OG0001492	XP_006299565.1	Cg004G1274100
OG0001499	XP_006301721.1	Cg007G2432300
OG0001500	XP_023645172.1	Cg006G1975500
OG0001501	XP_006297506.1	Cg004G1097700
OG0001501	XP_006287454.2	Cg008G2740900
OG0001502	XP_006299622.1	Cg004G1097000
OG0001502	XP_006287967.1	Cg008G2739800
OG0001503	XP_006286494.1	Cg008G2714800
OG0001503	XP_006297525.1	Cg004G1079000
OG0001504	XP_006279141.1	Cg006G1832600
OG0001505	XP_006299113.2	Cg004G1075100
OG0001505	XP_006287919.1	Cg008G2708800
OG0001506	XP_006288684.1	Cg008G2702200
OG0001506	XP_006298580.1	Cg004G1183400
OG0001507	XP_006287989.1	Cg008G2681200
OG0001507	XP_006287976.1	Cg008G2811500
OG0001508	XP_006288700.1	Cg008G2651700
OG0001508	XP_006281136.1	Cg003G1001800
OG0001509	XP_006287610.2	Cg008G2650400
OG0001510	XP_006306551.1	Cg006G2007600
OG0001510	XP_006301709.2	Cg007G2450000
OG0001511	XP_006294376.1	Cg005G1658800
OG0001511	XP_006305035.1	Cg006G2181900
OG0001512	XP_006307105.2	Cg006G2185400
OG0001512	XP_006294153.2	Cg005G1649900
OG0001513	XP_006296346.2	Cg005G1648500
OG0001514	XP_006303347.1	Cg006G2193500
OG0001514	XP_006294814.2	Cg005G1633000
OG0001515	XP_006303580.1	Cg006G2198800
OG0001515	XP_006296023.1	Cg005G1624900
OG0001516	XP_006303456.2	Cg006G2203200
OG0001516	XP_006294854.1	Cg005G1620600
OG0001517	XP_006307127.2	Cg006G2214300
OG0001517	XP_023639728.1	Cg005G1608800
OG0001518	XP_006306347.1	Cg006G2222100
OG0001518	XP_006296322.1	Cg005G1598500
OG0001519	XP_023645479.1	Cg006G2222800
OG0001519	XP_006280788.1	Cg008G2928100
OG0001520	XP_006305893.1	Cg006G2223400
OG0001520	XP_006282000.1	Cg008G2929500
OG0001521	XP_006300906.1	Cg007G2567900
OG0001521	XP_006305808.1	Cg006G2102600
OG0001522	XP_006306891.1	Cg006G1983300, Cg006G1982900, Cg006G1983200, Cg006G1983000, Cg006G1983100
OG0001523	XP_006295874.1	Cg005G1590100
OG0001523	XP_023644852.1	Cg006G1980100
OG0001524	XP_006291680.1	Cg002G0431900
OG0001524	XP_006305529.1	Cg006G1964100
OG0001526	XP_006291932.2	Cg002G0528800
OG0001526	XP_006281275.1	Cg003G1053400
OG0001527	XP_006279568.1	Cg003G1050000
OG0001527	XP_006290542.1	Cg002G0471900
OG0001528	XP_006285502.1	Cg001G0049400, Cg001G0048500, Cg005G1678200, Cg005G1678000
OG0001529	XP_006286479.1	Cg008G2801000
OG0001529	XP_006290782.1	Cg002G0534200
OG0001530	XP_006279883.2	Cg003G0958100, Cg003G0958200
OG0001531	XP_006287572.1	Cg008G2785700
OG0001532	XP_006280452.1	Cg003G0986100, Cg003G0985900
OG0001532	XP_006279520.1	Cg003G0986000
OG0001533	XP_006282023.1	Cg003G0985500
OG0001534	XP_006279755.2	Cg008G2970200
OG0001534	XP_006285483.1, XP_006281834.2, XP_006301900.1	Cg001G0224000
OG0001535	XP_006285534.1	Cg001G0140100
OG0001535	XP_006280374.1	Cg003G0955400
OG0001536	XP_006302401.1, XP_006302676.2	Cg001G0385700, Cg007G2269700
OG0001537	XP_006288563.1	Cg003G0722600, Cg014G3032600
OG0001538	XP_006305432.1	Cg006G2235700
OG0001538	XP_023637045.1	Cg014G3030500, Cg003G0724200
OG0001539	XP_023644501.1, XP_023636118.1, XP_006289339.2, XP_023637685.1	Cg003G0934300
OG0001540	XP_006297404.2	Cg004G1171000
OG0001540	XP_006287509.1	Cg008G2627100
OG0001541	XP_006286800.1	Cg008G2620000
OG0001542	XP_006287591.1	Cg008G2606100
OG0001542	XP_023642237.1, XP_006297503.1	Cg004G1158100
OG0001543	XP_006302726.1	Cg007G2540900
OG0001543	XP_006305527.2	Cg006G2053000
OG0001544	XP_006301355.1	Cg007G2540800
OG0001544	XP_006304594.1	Cg006G2053100
OG0001545	XP_006302740.1	Cg007G2537200
OG0001545	XP_006305316.2	Cg006G2056400
OG0001546	XP_023642834.1	Cg007G2520800
OG0001546	XP_006301180.1	Cg007G2521200
OG0001547	XP_006283971.1	Cg001G0047300
OG0001547	XP_006299387.1	Cg004G1408800
OG0001548	XP_023634733.1	Cg001G0042600
OG0001548	XP_006298413.1	Cg004G1413200
OG0001549	XP_006285077.1	Cg001G0281100
OG0001549	XP_006300155.1	Cg004G1310800
OG0001550	XP_006302222.1	Cg007G2510100
