Orthogroup	Arabidopsis_lyrata_NCBI	Alyssum_gmelinii
OG0001380	XP_020886279.1	Ag005G446840
OG0001381	XP_020866287.1, XP_020879910.1, XP_020881818.1, XP_002875664.1, XP_002886040.1, XP_020866749.1, XP_020866149.1, XP_020870623.1, XP_002891597.1	Ag004G314930
OG0001381	XP_020866173.1	Ag001G027080
OG0001382	XP_020884240.1	Ag006G523210
OG0001382	XP_020872683.1	Ag001G089840
OG0001383	XP_020875308.1	Ag001G091440
OG0001384	XP_002880490.2	Ag004G388230, Ag004G393310, Ag004G388350, Ag004G393370, Ag004G388270
OG0001384	XP_002880491.1	Ag006G564300, Ag006G564270, Ag006G564200
OG0001391	XP_020888341.1	Ag005G471460, Ag005G471470
OG0001391	XP_002884894.1	Ag005G471520, Ag005G471490, Ag005G471510
OG0001392	XP_002867095.1	Ag003G283220
OG0001392	XP_020887999.1	Ag005G417600
OG0001393	XP_002886100.1	Ag005G416570
OG0001393	XP_020874363.1	Ag003G285320
OG0001395	XP_020873710.1	Ag003G248450
OG0001395	XP_002864422.1	Ag008G696990
OG0001397	XP_020867876.1	Ag004G311550
OG0001397	XP_002888198.1	Ag004G369260
OG0001398	XP_020880919.1	Ag008G659170, Ag008G658030
OG0001398	XP_020868587.1	Ag004G322320
OG0001399	XP_020880426.1	Ag008G660940
OG0001399	XP_002892802.1	Ag004G320580
OG0001400	XP_020882051.1	Ag008G664230
OG0001400	XP_002889996.1	Ag004G317820
OG0001401	XP_002870751.1	Ag007G649510
OG0001401	XP_002873713.1	Ag007G617620
OG0001402	XP_002870769.1	Ag007G648970
OG0001403	XP_020865992.1	Ag004G381430
OG0001403	XP_002889932.1	Ag004G315750
OG0001404	XP_020868224.1	Ag004G315290
OG0001405	XP_002873173.1	Ag006G499140
OG0001405	XP_020886853.1	Ag005G474760
OG0001406	XP_020873027.1	Ag003G292440
OG0001406	XP_020878899.1	Ag004G343080
OG0001407	XP_020890355.1	Ag008G684220
OG0001407	XP_020872083.1	Ag003G253170
OG0001409	XP_002864862.1	Ag008G729870
OG0001409	XP_020877269.1	Ag007G601630
OG0001410	XP_020869647.1	Ag003G262850, Ag002G120020
OG0001410	XP_020875001.1	Ag006G576730
OG0001411	XP_020874374.1, XP_002870062.1	Ag006G575480
OG0001412	XP_020872411.1	Ag006G569940
OG0001412	XP_020882647.1	Ag002G103010
OG0001413	XP_020873434.1	Ag006G567740, Ag006G567750
OG0001414	XP_020866637.1, XP_002893765.1, XP_002865334.1	Ag006G540270
OG0001415	XP_020882717.1	Ag002G159660
OG0001415	XP_020869339.1	Ag007G583150
OG0001416	XP_020867235.1	Ag007G581940
OG0001417	XP_002869019.2	Ag003G289380
OG0001417	XP_002880527.1	Ag006G524320
OG0001418	XP_002868892.1	Ag003G295250
OG0001418	XP_020884489.1	Ag006G521500
OG0001419	XP_002868751.1	Ag007G647650
OG0001419	XP_020881646.1	Ag001G081170
OG0001420	XP_002874812.1, XP_020878717.1	Ag002G138920
OG0001420	XP_002869856.1	Ag006G555900, Ag006G555880
OG0001422	XP_020886362.1	Ag005G484500
OG0001422	XP_002874403.1	Ag007G637440
OG0001423	XP_020870747.1, XP_020883907.1	Ag002G200290
OG0001423	XP_020880879.1	Ag001G092640
OG0001424	XP_020879296.1, XP_020878992.1	Ag006G496620
OG0001424	XP_020878253.1	Ag006G496610
OG0001425	XP_002877261.1	Ag008G678130
OG0001425	XP_002871954.1	Ag008G717570
OG0001426	XP_002888691.1	Ag004G350570
OG0001427	XP_002892067.1	Ag004G298430
OG0001428	XP_020868246.1	Ag004G299960
OG0001428	XP_020878261.1	Ag006G510260
OG0001429	XP_020877969.1	Ag006G510160
OG0001429	XP_002876686.1	Ag001G098000
OG0001430	XP_020870451.1	Ag004G302280
OG0001431	XP_002889525.1	Ag004G303000
OG0001431	XP_002879409.1	Ag007G589010
OG0001432	XP_020867690.1	Ag004G304890
OG0001432	XP_002877944.1, XP_020885708.1	Ag007G590910
OG0001433	XP_002892347.1	Ag004G305660
OG0001433	XP_002879287.1	Ag007G591900
OG0001434	XP_020885348.1, XP_020873860.1	Ag006G502530, Ag006G502540, Ag007G594530, Ag007G594550
OG0001434	XP_002873234.1	Ag006G502770, Ag006G502790
OG0001435	XP_002892418.1	Ag004G307510
OG0001435	XP_020885140.1	Ag006G521960, Ag007G595260
OG0001436	XP_020877783.1	Ag007G626910
OG0001436	XP_002884399.1	Ag005G487020
OG0001437	XP_002871787.1	Ag007G628100
OG0001437	XP_020887007.1	Ag005G486760
OG0001438	XP_020876962.1	Ag007G637910
OG0001438	XP_020889000.1	Ag005G484840
OG0001439	XP_002888953.1	Ag003G233670
OG0001439	XP_020867086.1	Ag004G329980
OG0001440	XP_002890456.2	Ag004G337770
OG0001440	XP_002887683.1	Ag003G218090
OG0001441	XP_002887418.1	Ag003G240490
OG0001441	XP_002893236.1	Ag004G339720
OG0001442	XP_002887330.1	Ag004G344190
OG0001442	XP_020866029.1	Ag003G226090
OG0001443	XP_002888732.1	Ag004G348030
OG0001444	XP_020873750.1, XP_020873740.1, XP_020873735.1	Ag007G585760, Ag007G585910, Ag007G585900, Ag007G585820, Ag007G585800
OG0001445	XP_002893354.1	Ag004G312470
OG0001446	XP_002871299.1	Ag007G600600
OG0001446	XP_002866419.1	Ag008G725290
OG0001447	XP_002887416.1	Ag004G377480
OG0001447	XP_002887414.1	Ag003G240560
OG0001448	XP_002894488.1	Ag001G002970
OG0001448	XP_020888057.1	Ag005G468240
OG0001449	XP_002885032.1	Ag005G466030
OG0001449	XP_002891775.1	Ag001G004450
OG0001450	XP_002891774.1	Ag001G004470
OG0001451	XP_002894422.1	Ag001G007040
OG0001451	XP_002882932.1	Ag005G463930
OG0001452	XP_020868052.1	Ag001G007440
OG0001452	XP_020888633.1	Ag005G463470
OG0001453	XP_020870956.1	Ag001G007950
OG0001453	XP_002882956.1	Ag005G462940
OG0001454	XP_020889475.1	Ag005G462450
OG0001454	XP_002894383.1	Ag001G008380
OG0001455	XP_020889213.1	Ag005G460110
OG0001455	XP_020875330.1	Ag001G030470, Ag001G031670
OG0001456	XP_020869528.1, XP_020869526.1, XP_020888588.1	Ag005G447360
OG0001456	XP_002891573.1	Ag001G015190
OG0001457	XP_020887968.1	Ag005G446320
OG0001457	XP_020869093.1	Ag001G014090
OG0001459	XP_020869476.1	Ag004G336380
OG0001460	XP_020865668.1	Ag005G485890
OG0001464	XP_020872511.1	Ag003G259130
OG0001464	XP_020889557.1	Ag005G407160
OG0001465	XP_020886557.1	Ag005G408040
OG0001465	XP_020874024.1	Ag003G260200
OG0001466	XP_002867294.1	Ag003G269760
OG0001469	XP_020877215.1	Ag007G611450
OG0001470	XP_002879568.1	Ag002G164510
OG0001471	XP_020890097.1	Ag004G373750
OG0001471	XP_002892611.1	Ag004G312930
OG0001472	XP_020866504.1	Ag004G321830
OG0001473	XP_020880428.1	Ag008G660970
OG0001473	XP_020870392.1	Ag004G320570
OG0001474	XP_002869634.1, XP_002869633.1	Ag004G314730, Ag004G314710
OG0001475	XP_002889907.1	Ag004G315140
OG0001475	XP_020891481.1	Ag004G379590
OG0001477	XP_020879500.1	Ag006G506990
OG0001478	XP_002884748.1	Ag005G476680
OG0001478	XP_002873071.1	Ag006G494520
OG0001479	XP_002876543.1, XP_020876068.1, XP_002882705.1	Ag001G092540
OG0001480	XP_002867630.1	Ag007G598680
OG0001481	XP_020878352.1, XP_020886062.1, XP_020886059.1, XP_020886060.1	Ag003G276870, Ag003G263080, Ag002G125790, Ag002G130280, Ag003G227030, Ag007G611190, Ag007G611220, Ag003G263070, Ag007G611060
OG0001482	XP_020878249.1	Ag007G606260
OG0001482	XP_002872145.1	Ag008G721150
OG0001483	XP_002872132.1	Ag008G721680
OG0001483	XP_002871431.1	Ag007G605530
OG0001484	XP_020876764.1	Ag007G605450
OG0001484	XP_020878608.1	Ag008G721760
OG0001485	XP_020878761.1	Ag007G602040
OG0001485	XP_020885079.1	Ag008G730290
OG0001486	XP_020877988.1	Ag007G601610
OG0001487	XP_020877403.1	Ag008G724400
OG0001487	XP_020879519.1	Ag007G600860
OG0001488	XP_002870095.1	Ag006G577270
OG0001488	XP_002863361.1	Ag002G115010, Ag002G121280
OG0001489	XP_002872677.1	Ag002G140760
OG0001489	XP_002867781.1	Ag006G553560
OG0001490	XP_020867609.1	Ag007G582360
OG0001490	XP_002879480.1	Ag002G160180
OG0001491	XP_002875741.1, XP_020867367.1	Ag007G581350, Ag007G581360
OG0001492	XP_020872546.1	Ag003G295180
OG0001492	XP_020885216.1	Ag006G521570
OG0001493	XP_020866872.1	Ag007G584240
OG0001493	XP_002863697.1	Ag002G158160
OG0001494	XP_020877665.1	Ag002G143040
OG0001495	XP_002865114.1	Ag002G123350
OG0001495	XP_002865115.1	Ag002G123340
OG0001496	XP_020887700.1	Ag005G431170
OG0001496	XP_002870373.2	Ag001G038640
OG0001497	XP_002870253.1	Ag001G034180
OG0001497	XP_020875008.1, XP_002870255.2	Ag001G034190
OG0001498	XP_002889494.1	Ag004G302140
OG0001498	XP_002886191.1	Ag003G267300, Ag005G416490, Ag001G080440
OG0001500	XP_020884366.1	Ag002G204820
OG0001500	XP_020880147.1	Ag001G096910
OG0001501	XP_020883919.1	Ag002G204270
OG0001502	XP_002881976.1	Ag002G199890
OG0001502	XP_020880877.1	Ag001G092630
OG0001503	XP_020881272.1	Ag001G091690
OG0001503	XP_020884277.1	Ag002G198680
OG0001504	XP_020882215.1	Ag001G090880
OG0001504	XP_020883767.1	Ag002G197180
OG0001505	XP_020881472.1	Ag001G090690, Ag004G387710
OG0001505	XP_002881895.1	Ag002G196780
OG0001506	XP_002882587.1	Ag005G478370
OG0001506	XP_020878642.1	Ag006G491390
OG0001507	XP_002864620.1	Ag008G708090
OG0001508	XP_002866555.2	Ag008G729500
OG0001509	XP_020882194.1	Ag001G058080
OG0001509	XP_002866690.1	Ag008G733610
OG0001510	XP_020878140.1, XP_020884120.1	Ag007G590940
OG0001510	XP_020867692.1	Ag004G304900
OG0001511	XP_020868705.1	Ag004G307620
OG0001511	XP_002879167.1	Ag007G595470
OG0001512	XP_020869561.1	Ag004G308200
OG0001512	XP_020883807.1	Ag007G596480
OG0001513	XP_020888154.1	Ag005G490410
OG0001514	XP_002884427.1	Ag005G486110
OG0001515	XP_020865722.1, XP_020886133.1, XP_002874712.2, XP_002874721.2	Ag005G482910
OG0001516	XP_020886821.1	Ag005G481240
OG0001517	XP_020880437.1	Ag001G080350
OG0001517	XP_020883942.1	Ag002G185210
OG0001518	XP_020885674.1	Ag002G184990
OG0001518	XP_020882492.1	Ag001G080020
OG0001519	XP_020889634.1	Ag003G233700
OG0001519	XP_020867084.1	Ag004G329970
OG0001520	XP_002877600.1	Ag001G054920
OG0001520	XP_002890310.1	Ag004G331580
OG0001521	XP_020890845.1	Ag003G219030
OG0001522	XP_020868616.1	Ag004G341390
OG0001522	XP_002887338.1	Ag004G343960
OG0001523	XP_020865608.1	Ag004G345430
OG0001524	XP_020869053.1	Ag002G106090
OG0001524	XP_002866458.1	Ag008G726610
OG0001526	XP_020881571.1	Ag008G691010
OG0001526	XP_020883590.1	Ag001G094220
OG0001527	XP_020876336.1, XP_002893911.1	Ag007G613490
OG0001527	XP_020890383.1	Ag003G209110
OG0001528	XP_020878035.1	Ag007G616430
OG0001529	XP_002873931.1	Ag007G632450
OG0001530	XP_002868470.1, XP_002891897.2	Ag003G295950, Ag003G295940, Ag003G295960
OG0001531	XP_002871203.1	Ag006G503410
OG0001532	XP_002866292.2	Ag008G706710, Ag008G706700, Ag004G349410
OG0001534	XP_002887124.1	Ag003G212360, Ag003G213740
OG0001535	XP_002894511.1	Ag001G001430
OG0001535	XP_002882820.1	Ag005G469480
OG0001536	XP_020888907.1	Ag005G468450
OG0001536	XP_020869277.1	Ag001G002680
OG0001537	XP_020867820.1	Ag001G007720
OG0001537	XP_002885097.1	Ag005G463020
OG0001538	XP_020889133.1	Ag005G461050
OG0001538	XP_020868345.1	Ag001G009860
OG0001539	XP_002885685.1	Ag005G455640, Ag005G455610, Ag006G566250
OG0001541	XP_020869848.1, XP_002891930.1	Ag003G262350, Ag003G262030, Ag003G277510
OG0001541	XP_020879705.1	Ag001G097940
OG0001544	XP_020874432.1	Ag001G033680
OG0001544	XP_002868199.1	Ag001G033670, Ag001G033250, Ag008G700110, Ag001G033660
OG0001545	XP_002865272.1, XP_002865271.1	Ag002G103770
OG0001546	XP_020884354.1, XP_020885741.1, XP_020889574.1	Ag002G177010, Ag002G176990
OG0001547	XP_020887306.1	Ag005G432060, Ag005G444920, Ag007G623660, Ag005G444930, Ag005G444910, Ag005G472470
OG0001549	XP_020887163.1	Ag003G274680, Ag005G403820, Ag005G403890
OG0001550	XP_020876016.1	Ag006G502250
OG0001551	XP_020874472.1	Ag003G268670
OG0001552	XP_002867265.1	Ag003G272480
OG0001552	XP_002878844.2	Ag001G094800
OG0001553	XP_002886607.1	Ag004G372180
OG0001553	XP_002892586.2	Ag004G312310
OG0001554	XP_020866929.1	Ag004G314460
OG0001554	XP_020890608.1	Ag004G377870
OG0001555	XP_020869889.1	Ag004G317720
OG0001555	XP_002876920.1	Ag008G663730
OG0001556	XP_020883460.1	Ag002G168490
OG0001556	XP_020880096.1	Ag008G666790
OG0001557	XP_002875067.1, XP_002889206.1	Ag005G480370
OG0001558	XP_020876997.1	Ag006G498110
OG0001558	XP_020886650.1	Ag005G475420
OG0001559	XP_002865753.1	Ag001G041420
OG0001560	XP_020871825.1	Ag004G329740, Ag004G328200
OG0001561	XP_002864181.1, XP_020872491.1	Ag008G682160, Ag008G683370
OG0001562	XP_002866125.1	Ag008G697450
OG0001562	XP_020876009.1	Ag006G499320
OG0001563	XP_020879392.1	Ag008G719550
OG0001563	XP_020878383.1	Ag007G609430
OG0001564	XP_020883436.1	Ag002G171990
OG0001564	XP_020867038.1	Ag004G334100
OG0001565	XP_020878455.1	Ag007G600480
OG0001565	XP_002864724.1	Ag007G592440, Ag008G725460
OG0001566	XP_020874546.1	Ag006G572130
OG0001567	XP_020868493.1	Ag006G536350, Ag006G538870
OG0001567	XP_020868491.1	Ag006G536400, Ag006G538910
OG0001568	XP_020868244.1, XP_020868243.1, XP_020870418.1, XP_020870416.1	Ag007G582810, Ag007G582800
OG0001569	XP_020883214.1	Ag002G160420
OG0001569	XP_020867499.1	Ag007G582030
OG0001570	XP_002876507.2	Ag001G090780
OG0001570	XP_020868658.1	Ag007G579780
OG0001571	XP_002884056.2	Ag005G415960
OG0001571	XP_020875126.1	Ag003G285500
OG0001572	XP_020874628.1	Ag003G292900
OG0001573	XP_020875633.1	Ag003G293680
OG0001574	XP_020874414.1	Ag003G295450
OG0001574	XP_020884488.1	Ag006G521410
OG0001575	XP_002880375.1	Ag006G520930
OG0001575	XP_020875228.1	Ag003G295850
OG0001576	XP_002870808.2	Ag003G278840, Ag005G466390
OG0001577	XP_002870777.1	Ag007G648590
OG0001578	XP_020888818.1	Ag002G123460, Ag003G224700, Ag008G724130
OG0001579	XP_020874753.1	Ag006G577750
OG0001581	XP_002878482.1	Ag001G098160
OG0001581	XP_002880317.1	Ag002G206130
OG0001582	XP_020883434.1	Ag002G198660
OG0001583	XP_020885016.1	Ag002G193430
OG0001583	XP_020881292.1	Ag001G085640
OG0001584	XP_020881608.1	Ag001G085050
OG0001584	XP_002879955.1	Ag002G191780
OG0001585	XP_002876403.1	Ag001G083940
OG0001585	XP_020884024.1	Ag002G191010
OG0001586	XP_020878926.1	Ag008G719690, Ag008G719680
OG0001587	XP_002874097.1	Ag008G713740
OG0001588	XP_002866317.1, XP_002877515.1	Ag008G707740
OG0001589	XP_002875918.1	Ag008G690360
OG0001590	XP_002876300.1	Ag001G078570
OG0001590	XP_020871654.1	Ag008G733560
OG0001591	XP_020867327.1	Ag004G299980
OG0001591	XP_020878256.1	Ag006G510200
OG0001592	XP_002889445.1	Ag004G300590
OG0001592	XP_020878325.1	Ag007G599500, Ag007G599510
OG0001593	XP_002879450.1	Ag007G588130
OG0001593	XP_002892219.1	Ag004G302500
OG0001594	XP_020870787.1	Ag004G303670, Ag004G303660
OG0001594	XP_002881221.1, XP_020885310.1	Ag007G589450
OG0001595	XP_020885940.1	Ag005G487920
OG0001595	XP_020885939.1	Ag005G487950
OG0001596	XP_020878196.1	Ag007G628560
OG0001596	XP_002882316.1	Ag005G486450
OG0001597	XP_002884540.1	Ag005G482670
OG0001598	XP_002882460.1	Ag005G481900
OG0001599	XP_020880373.1	Ag003G285160
OG0001599	XP_002865298.1	Ag005G479430
OG0001600	XP_002881452.1	Ag002G167520
OG0001600	XP_002877895.1	Ag001G070800
OG0001601	XP_002892967.1	Ag004G328380, Ag004G328340
OG0001601	XP_002888909.1	Ag003G237290, Ag003G237250
OG0001602	XP_020890517.1	Ag003G218670
OG0001603	XP_020891529.1	Ag004G344540
OG0001603	XP_002893271.1	Ag003G241650
OG0001604	XP_020867671.1	Ag003G241790
OG0001604	XP_002887312.1	Ag004G344830
OG0001605	XP_002893280.1	Ag003G241940
OG0001605	XP_002887308.1	Ag004G344860
OG0001606	XP_002880517.2	Ag006G524130
OG0001607	XP_020870917.1	Ag004G316190
OG0001607	XP_020891191.1	Ag004G382350
OG0001608	XP_020866044.1	Ag004G313620
OG0001609	XP_020878974.1	Ag007G632100
OG0001609	XP_002892154.1	Ag004G300610
OG0001610	XP_020876051.1	Ag005G474840, Ag006G499040
OG0001611	XP_020889649.1	Ag003G226840, Ag003G226810
OG0001611	XP_020889650.1	Ag003G226930
OG0001612	XP_002882816.1	Ag005G469640
OG0001612	XP_002894521.1	Ag001G001150
OG0001613	XP_020867161.1	Ag001G006970
OG0001613	XP_020886017.1	Ag005G463970
OG0001614	XP_002894313.1	Ag001G011210, Ag001G011220
OG0001614	XP_002885417.1, XP_002862672.1	Ag005G444000, Ag005G442780
OG0001615	XP_020882841.1	Ag005G433970, Ag005G432590
OG0001615	XP_020867312.1	Ag004G301920
OG0001616	XP_020887283.1	Ag005G415560
OG0001616	XP_020875187.1	Ag003G285780
OG0001617	XP_020874593.1	Ag003G258680
OG0001618	XP_002894559.1	Ag001G000260
OG0001618	XP_002882791.1	Ag005G470440
OG0001619	XP_020881375.1	Ag001G070790
OG0001619	XP_020883203.1	Ag002G167510
OG0001621	XP_020866563.1	Ag001G012130
OG0001622	XP_002890575.1, XP_002867997.1, XP_020870516.1, XP_002890572.1	Ag004G336820, Ag001G056850
OG0001623	XP_020880008.1	Ag001G082200
OG0001625	XP_020883290.1	Ag002G191290
OG0001625	XP_002879939.1, XP_020884763.1	Ag002G191600, Ag004G339490, Ag002G191610
OG0001625	XP_020883740.1	Ag002G192180, Ag002G192170, Ag002G192090
OG0001626	XP_020882843.1	Ag003G227320, Ag003G227290, Ag003G227530
OG0001627	XP_002890724.1	Ag003G246360
OG0001627	XP_020867903.1	Ag003G246280
OG0001628	XP_002892469.1	Ag004G308870
OG0001629	XP_020866963.1	Ag004G318330
OG0001629	XP_020882176.1	Ag008G663580
OG0001630	XP_002879340.1, XP_020885494.1	Ag005G488180, Ag007G590600
OG0001641	XP_002886870.2	Ag006G528350
OG0001642	XP_002867146.1	Ag003G274030
OG0001643	XP_002886064.1	Ag005G417750
OG0001643	XP_020872748.1	Ag003G283020
OG0001644	XP_020890080.1	Ag004G372810
OG0001644	XP_002889832.1	Ag004G312500
OG0001645	XP_002875239.1	Ag001G031810, Ag001G031800
OG0001646	XP_020879622.1	Ag008G666370
OG0001646	XP_002892724.1	Ag004G317180
OG0001647	XP_020872137.1	Ag007G655270
OG0001647	XP_020880804.1	Ag008G668770
OG0001648	XP_020874901.1	Ag007G654460
OG0001648	XP_020882217.1	Ag008G669020
OG0001650	XP_020882200.1	Ag008G699180
OG0001650	XP_020872946.1	Ag007G647790
OG0001651	XP_020867401.1	Ag008G699860
OG0001652	XP_020889251.1	Ag005G477870
OG0001652	XP_020876703.1	Ag006G492330
OG0001653	XP_020888377.1	Ag005G476540
OG0001654	XP_020879352.1	Ag006G495630
OG0001654	XP_020888363.1	Ag005G476310
OG0001655	XP_020875963.1	Ag006G500650
OG0001655	XP_002882713.1	Ag005G474070
OG0001656	XP_020888312.1	Ag005G471300
OG0001656	XP_002871590.1	Ag007G612900
OG0001657	XP_020871691.1	Ag008G694120
OG0001658	XP_020888483.1	Ag008G694910
OG0001659	XP_002871271.1	Ag006G508420
OG0001659	XP_020878005.1	Ag006G508280, Ag006G508350, Ag006G508390, Ag006G508370
OG0001660	XP_002869935.1	Ag006G561170
OG0001661	XP_002872643.1	Ag002G144120, Ag002G144650
OG0001661	XP_002867752.1	Ag006G551290
OG0001662	XP_020873620.1	Ag006G550790
OG0001662	XP_020877707.1	Ag002G143570
OG0001663	XP_020879136.1	Ag002G148810
OG0001663	XP_002890537.1	Ag004G340710
OG0001664	XP_020885605.1	Ag002G161170
OG0001664	XP_020866422.1	Ag007G580680
OG0001665	XP_020866070.1, XP_020884807.1, XP_020885265.1	Ag007G580400
OG0001666	XP_020875626.1	Ag003G286820
OG0001666	XP_002884081.1	Ag005G414340
OG0001667	XP_002866958.1	Ag003G290900
OG0001668	XP_020875663.1	Ag003G291670
OG0001669	XP_002880432.1	Ag006G522520
OG0001669	XP_020874986.1	Ag003G293970, Ag001G077970
OG0001670	XP_020875421.1	Ag003G296200
OG0001670	XP_020885000.1	Ag006G520770
OG0001671	XP_002874556.1	Ag002G155570, Ag002G149380
OG0001672	XP_020869541.1	Ag007G584070
OG0001672	XP_002873145.1	Ag006G497930
OG0001673	XP_002870440.1	Ag005G426190
OG0001674	XP_020872623.1	Ag001G037360
OG0001675	XP_020881581.1	Ag001G096570
OG0001676	XP_020882650.1	Ag002G199630
OG0001676	XP_002881964.1, XP_002881963.1	Ag002G199590
OG0001677	XP_020880169.1	Ag001G090420
OG0001677	XP_020883355.1	Ag002G196690
OG0001678	XP_020880598.1	Ag001G088790
OG0001678	XP_002880005.1	Ag002G195570
OG0001679	XP_020880497.1	Ag001G088020
OG0001679	XP_020884457.1	Ag002G194650
OG0001681	XP_002866754.1	Ag001G099990
OG0001682	XP_002874882.1	Ag007G599390
OG0001682	XP_002889459.1	Ag004G300850
OG0001683	XP_020871881.1	Ag007G587060
OG0001684	XP_002865429.1	Ag007G588040
OG0001684	XP_020867548.1	Ag004G302440
OG0001685	XP_002889505.1	Ag004G302470
OG0001685	XP_020865954.1	Ag007G588050
OG0001686	XP_020883114.1	Ag007G588230
OG0001686	XP_002889510.1	Ag004G302550
OG0001687	XP_020867120.1	Ag004G302910
OG0001687	XP_020883868.1	Ag007G588540
OG0001688	XP_020870498.1	Ag004G305280
OG0001688	XP_002881162.1	Ag007G591490
OG0001689	XP_020868609.1	Ag004G305770
OG0001689	XP_002881132.1	Ag007G592050
OG0001690	XP_002879265.1	Ag007G592430
OG0001690	XP_020869367.1	Ag004G306000
OG0001691	XP_002892379.1	Ag004G306280
OG0001691	XP_002879250.1, XP_002862737.1	Ag007G593120
OG0001693	XP_020885251.1	Ag007G594940
OG0001693	XP_020870891.1	Ag004G307230
OG0001694	XP_020876289.1	Ag007G624060
OG0001694	XP_020887940.1	Ag005G488160
OG0001695	XP_020866316.1	Ag004G308760
OG0001695	XP_002884450.1	Ag005G485500
OG0001696	XP_002884489.1	Ag005G484450
OG0001697	XP_020888040.1	Ag005G481080
OG0001698	XP_020884182.1	Ag002G184090
OG0001698	XP_002876333.1	Ag001G079680
OG0001699	XP_002877926.1	Ag001G072890
OG0001699	XP_020883435.1	Ag002G171980
OG0001700	XP_002887774.1	Ag003G211910
OG0001700	XP_020868957.1	Ag004G325030
OG0001701	XP_002890385.1	Ag004G334170
OG0001701	XP_020890789.1	Ag003G222410
OG0001702	XP_020867544.1, XP_020890848.1	Ag003G219020
OG0001702	XP_002893161.1	Ag004G336780
OG0001703	XP_020870864.1	Ag004G338070
OG0001703	XP_020891531.1	Ag003G216990
OG0001704	XP_002890539.1	Ag004G340770
OG0001704	XP_002888835.1	Ag004G343030
OG0001705	XP_020870912.1	Ag003G241480
OG0001705	XP_020890254.1	Ag004G344380
OG0001707	XP_020875112.1	Ag008G715840, Ag001G052200
OG0001707	XP_020868696.1	Ag007G581490
OG0001708	XP_002872226.1	Ag007G634700
OG0001708	XP_020888768.1	Ag005G482650
OG0001709	XP_020890289.1	Ag008G728620
OG0001709	XP_020880374.1	Ag001G055050
OG0001710	XP_020865584.1	Ag003G219320, Ag003G219330
OG0001711	XP_002883013.1	Ag005G460900
OG0001711	XP_002870208.1	Ag001G031890
OG0001712	XP_002894202.1	Ag001G018820, Ag001G019120
OG0001712	XP_002885296.1	Ag005G450890
OG0001713	XP_002891536.1	Ag001G017550
OG0001713	XP_002883188.1	Ag005G449430
OG0001714	XP_002883258.1	Ag005G445110
OG0001714	XP_020870654.1	Ag002G102760, Ag001G012220
