Orthogroup	Arabidopsis_lyrata_NCBI	Noccaea_praecox
OG0003939	XP_020871552.1, XP_020889159.1, XP_020866561.1, XP_002864048.1	Np003G186540, Np005G301660, Np007G409960, Np001G027580, Np003G186530, Np003G185780, Np002G119100
OG0003948	XP_020872841.1	Np005G274470
OG0003950	XP_002890967.1	Np004G217900
OG0003951	XP_020873983.1	Np005G300220
OG0003952	XP_020868311.1	Np002G106780
OG0003953	XP_002888114.1, XP_020890145.1, XP_020890137.1	Np002G117220
OG0003954	XP_020882402.1	Np001G026180
OG0003955	XP_002876852.1	Np001G025040
OG0003956	XP_002862549.2, XP_020883759.1, XP_002882056.1	Np001G020790
OG0003957	XP_002875391.1	Np001G020680
OG0003958	XP_002868527.2	Np005G312140
OG0003959	XP_002881736.1, XP_002881532.1	Np006G331120
OG0003960	XP_002871103.1	Np003G129210
OG0003961	XP_002873204.1	Np003G130280
OG0003962	XP_020888258.1	Np002G089640, Np007G410400, Np007G410410
OG0003963	XP_020865860.1	Np003G178930, Np003G179220, Np002G122410
OG0003965	XP_020880138.1	Np003G171830
OG0003966	XP_020872084.1	Np005G276960
OG0003967	XP_020878342.1	Np003G139050, Np007G409380
OG0003968	XP_002871482.1	Np003G138300
OG0003969	XP_020878800.1	Np003G138090
OG0003972	XP_020877610.1	Np003G133640
OG0003973	XP_020868268.1	Np001G032990
OG0003974	XP_020880197.1	Np001G054800
OG0003974	XP_002870036.1	Np005G291380, Np005G291340
OG0003975	XP_020874966.1	Np005G287100
OG0003976	XP_020873223.1, XP_020873855.1	Np005G284560
OG0003977	XP_002876189.1	Np001G055470
OG0003978	XP_020875672.1, XP_002890789.1	Np004G211840
OG0003980	XP_002867008.1	Np005G268200
OG0003981	XP_020872765.1	Np005G268300
OG0003982	XP_002866945.1	Np005G269420, Np005G269410
OG0003983	XP_002878619.1	Np006G368870
OG0003985	XP_020871122.1, XP_002874814.1	Np003G183700
OG0003986	XP_020884421.1	Np001G036970
OG0003987	XP_002883596.1	Np007G387940
OG0003987	XP_020875480.1	Np005G307810
OG0003988	XP_002870318.2	Np005G305400
OG0003989	XP_020875487.1, XP_002870224.1	Np005G302470
OG0003990	XP_002878091.1, XP_002877033.1, XP_002870653.1	Np005G318810
OG0003991	XP_002878443.1	Np001G068460
OG0003991	XP_020885022.1	Np006G321920
OG0003992	XP_020885656.1, XP_020872500.1	Np006G322250
OG0003993	XP_020869453.1, XP_020881579.1	Np001G067220
OG0003994	XP_002893372.2, XP_002887256.1	Np002G086440
OG0003995	XP_002880081.1	Np006G326040, Np006G357010
OG0003996	XP_002881931.1	Np006G326450, Np006G326500
OG0003998	XP_020877057.1	Np003G126510
OG0003999	XP_020888128.1, XP_020888767.1	Np007G411940
OG0004000	XP_002875729.1	Np001G045040
OG0004001	XP_002864630.1	Np002G096780, Np003G153110
OG0004002	XP_002864853.2, XP_002862512.2	Np001G005810
OG0004003	XP_002880924.1	Np006G357910
OG0004006	XP_002880983.1, XP_002876387.1	Np006G357980
OG0004007	XP_002884463.1	Np007G420200
OG0004008	XP_020889412.1	Np007G419390, Np001G015390
OG0004009	XP_002891413.1	Np004G199860
OG0004010	XP_002884671.1	Np007G414800
OG0004011	XP_002879856.1	Np006G331990
OG0004011	XP_020879842.1	Np001G060020
OG0004012	XP_020883141.1	Np006G332770
OG0004014	XP_002888409.1, XP_020868207.1	Np004G197620
OG0004015	XP_002881634.1	Np006G334140
OG0004016	XP_002879796.1	Np006G333790
OG0004019	XP_020885675.1	Np006G335120
OG0004021	XP_002876097.2	Np001G053460, Np001G053470
OG0004022	XP_020883034.1	Np006G364790, Np006G364770
OG0004025	XP_020866573.1, XP_020870490.1, XP_020870108.1	Np004G230560
OG0004026	XP_020873379.1	Np005G281510
OG0004026	XP_002865799.2	Np003G172800
OG0004027	XP_020873402.1	Np005G281060
OG0004028	XP_020873707.1	Np005G280560
OG0004030	XP_002880584.1	Np006G365700
OG0004031	XP_002879577.1, XP_002879578.1	Np006G339930
OG0004032	XP_002880351.1	Np006G371320
OG0004033	XP_002889920.1	Np004G245710
OG0004034	XP_002894346.1, XP_002894345.1, XP_002889808.1, XP_020880055.1	Np001G037070
OG0004035	XP_020868701.1, XP_002892413.1	Np004G251570, Np004G251800
OG0004037	XP_020866863.1, XP_020866864.1	Np004G257480
OG0004038	XP_020876601.1	Np003G143010
OG0004039	XP_002874314.1	Np001G014090
OG0004042	XP_020878634.1, XP_002872317.2	Np001G015710, Np001G015720
OG0004043	XP_002863969.1	Np001G016660
OG0004044	XP_020875913.1	Np003G129970
OG0004046	XP_020879219.1	Np001G010830
OG0004046	XP_020880787.1	Np001G049500
OG0004047	XP_020876253.1	Np001G010760
OG0004049	XP_002862537.1, XP_020879178.1	Np001G008980
OG0004050	XP_002877371.1, XP_020875820.1	Np003G150970
OG0004051	XP_002875648.1	Np001G043870
OG0004052	XP_002887358.1	Np007G389420, Np002G083870
OG0004053	XP_002889181.1	Np002G073600
OG0004054	XP_002882794.1	Np007G408430
OG0004055	XP_002884984.1, XP_020888913.1	Np007G406820
OG0004056	XP_020874492.1	Np005G302020
OG0004057	XP_020889218.1	Np007G392030
OG0004058	XP_002885187.1	Np007G392040
OG0004059	XP_020887874.1	Np007G393520
OG0004060	XP_020887108.1, XP_020885312.1	Np007G393770
OG0004061	XP_002885242.1	Np007G393960
OG0004062	XP_002885261.1	Np007G394490
OG0004063	XP_002885273.1, XP_002885272.1	Np007G394750
OG0004064	XP_002883243.1, XP_002891589.1	Np007G400150
OG0004065	XP_002885418.2	Np007G380820
OG0004066	XP_020886724.1	Np007G383030
OG0004067	XP_002885641.1	Np007G386870
OG0004068	XP_002883894.2, XP_002883895.1	Np007G378250
OG0004069	XP_020870656.1, XP_020866043.1	Np004G198360
OG0004070	XP_020887689.1	Np007G404810
OG0004071	XP_002878118.2	Np001G061380
OG0004072	XP_002876432.1	Np001G062480
OG0004073	XP_002878264.1	Np001G064560
OG0004074	XP_020875617.1	Np005G319120
OG0004074	XP_020874969.1	Np005G319190
OG0004075	XP_002865303.1	Np001G038460
OG0004075	XP_020878170.1	Np001G038480
OG0004076	XP_002874766.2	Np001G039350
OG0004078	XP_020872612.1	Np005G277690, Np005G277900, Np003G161650, Np001G003340, Np003G134260
OG0004080	XP_020880690.1, XP_020880689.1	Np001G023900
OG0004081	XP_002882700.2	Np007G411200
OG0004084	XP_002875277.1, XP_020880307.1	Np001G023490
OG0004087	XP_002875605.1, XP_002881213.2	Np003G180030
OG0004088	XP_002879625.1	Np002G070920
OG0004091	XP_020872241.1, XP_020883458.1	Np005G273260
OG0004092	XP_002869373.1	Np005G273160
OG0004093	XP_020875159.1	Np005G272670
OG0004093	XP_020872932.1	Np005G274130
OG0004095	XP_020875027.1	Np005G264080
OG0004096	XP_020875144.1	Np005G264620
OG0004097	XP_002888226.2	Np002G112880
OG0004098	XP_002892548.1	Np004G248760
OG0004099	XP_002876741.1	Np001G027900
OG0004100	XP_020880749.1	Np001G019570
OG0004101	XP_020871599.1	Np003G159630
OG0004102	XP_020890377.1	Np002G124740
OG0004102	XP_020873930.1	Np005G320200
OG0004103	XP_002884868.2	Np007G409790
OG0004104	XP_020871254.1	Np003G166970
OG0004105	XP_020870642.1	Np003G162540
OG0004106	XP_002864354.1	Np003G163430
OG0004108	XP_020886093.1, XP_020872419.1	Np003G158180
OG0004109	XP_002873502.1	Np001G013000
OG0004110	XP_002871384.1	Np003G135980
OG0004112	XP_020885606.1	Np001G009100
OG0004113	XP_020872741.1	Np005G291480
OG0004114	XP_020873057.1	Np005G291400
OG0004115	XP_002870023.1	Np005G291020
OG0004116	XP_020873951.1	Np005G287080
OG0004117	XP_002869900.1	Np005G287570
OG0004118	XP_002867829.1	Np005G286710
OG0004119	XP_020867037.1	Np004G206770
OG0004120	XP_002869907.1	Np005G287470
OG0004121	XP_020868447.1	Np004G202900
OG0004122	XP_020867469.1	Np004G203150
OG0004123	XP_020866905.1	Np004G211930
OG0004124	XP_020868094.1	Np001G056180, Np004G214540
OG0004125	XP_020872399.1	Np005G268360
OG0004126	XP_020885841.1	Np006G338190
OG0004127	XP_020875167.1, XP_020883076.1, XP_020883073.1	Np005G269550
OG0004128	XP_020875567.1, XP_020875569.1	Np005G260380
OG0004129	XP_020868754.1	Np004G251830
OG0004130	XP_002877150.1	Np001G019230
OG0004132	XP_020867419.1	Np004G203750
OG0004133	XP_020866775.1	Np001G042040
OG0004134	XP_002894072.1	Np004G200290
OG0004135	XP_020878619.1	Np003G179800
OG0004136	XP_020877734.1	Np003G181750, Np002G091740
OG0004137	XP_002865139.1	Np001G033150
OG0004138	XP_002870305.2	Np005G304960
OG0004140	XP_002880299.1	Np006G321390
OG0004141	XP_020885136.1	Np006G321940
OG0004142	XP_020885314.1	Np006G325900
OG0004142	XP_002880094.2	Np006G325910
OG0004143	XP_020883638.1	Np006G326630
OG0004144	XP_020885411.1	Np006G327750
OG0004145	XP_020879653.1, XP_002881876.1	Np006G327870
OG0004146	XP_002878228.1	Np001G063470
OG0004147	XP_002871964.1	Np003G149380
OG0004148	XP_002874046.2	Np003G150050
OG0004150	XP_020888744.1, XP_020874048.1	Np003G152170
OG0004151	XP_002862816.1, XP_020871702.1	Np003G153750
OG0004152	XP_002866596.1	Np001G004920
OG0004153	XP_020877836.1	Np003G189550
OG0004154	XP_020876520.1	Np003G188330
OG0004155	XP_020879251.1	Np003G188280
OG0004156	XP_020878946.1	Np003G186750
OG0004157	XP_020876135.1, XP_020877931.1	Np003G186730
OG0004158	XP_002873069.1, XP_020871048.1, XP_020874921.1	Np001G040880
OG0004159	XP_002889499.2	Np004G256030
OG0004160	XP_020873923.1, XP_020884074.1	Np006G355910
OG0004161	XP_002879347.1	Np006G355690
OG0004162	XP_002881115.1	Np006G347340, Np006G353380
OG0004163	XP_002862819.2, XP_002879263.2	Np006G353090
OG0004164	XP_002889626.2	Np004G252700
OG0004164	XP_002881095.1	Np006G352590
OG0004165	XP_020884597.1	Np006G360340
OG0004166	XP_020880394.1	Np001G043690
OG0004167	XP_020873717.1	Np005G278170
OG0004168	XP_020876214.1	Np003G141150
OG0004168	XP_020887812.1	Np007G425150
OG0004169	XP_020888939.1	Np007G422610
OG0004170	XP_020887014.1	Np007G421290
OG0004171	XP_002884444.1	Np007G420540
OG0004172	XP_020886365.1	Np007G419430
OG0004173	XP_002882388.1	Np007G419520
OG0004174	XP_020889566.1	Np007G415300
OG0004175	XP_002881725.2	Np006G331550
OG0004178	XP_020868652.1	Np004G240030
OG0004179	XP_020870018.1	Np004G236690
OG0004180	XP_002875292.1	Np004G235430
OG0004181	XP_020866804.1	Np004G234740
OG0004181	XP_020870109.1	Np004G234750
OG0004182	XP_002888857.1	Np002G083090
OG0004183	XP_020873264.1	Np005G282030
OG0004184	XP_020873331.1	Np005G281860
OG0004185	XP_020873540.1	Np005G281590, Np005G280440
OG0004186	XP_002870759.1, XP_002872362.1	Np005G315990, Np006G332820
OG0004187	XP_020873774.1	Np005G281160
OG0004188	XP_020887232.1, XP_002864143.1	Np003G166120, Np003G167100
OG0004189	XP_002892720.1	Np004G244570
OG0004189	XP_002875329.1	Np001G022290
OG0004190	XP_020869918.1	Np004G245200
OG0004192	XP_020866289.1	Np001G052340
OG0004193	XP_002873757.2	Np003G143110
OG0004194	XP_002871714.2	Np003G143370
OG0004195	XP_002871757.1, XP_020879301.1	Np003G144460
OG0004196	XP_002874345.1	Np001G014690
OG0004197	XP_020878319.1	Np003G132710
OG0004198	XP_020877840.1	Np001G013530
OG0004202	XP_002866408.1	Np001G009720
OG0004203	XP_002891694.1	Np001G007300
OG0004204	XP_020867357.1	Np001G007150
OG0004205	XP_020871465.1	Np003G154340
OG0004206	XP_002877684.2	Np001G050560
OG0004207	XP_002875738.1	Np001G045360
OG0004207	XP_020881746.1	Np001G045370
OG0004208	XP_002872449.1	Np003G177010
OG0004209	XP_020891629.1	Np002G083660
OG0004210	XP_020889926.1	Np002G083520
OG0004211	XP_020891257.1	Np002G083060
OG0004212	XP_002889158.1	Np002G074470
OG0004213	XP_002888968.1	Np002G079520
OG0004214	XP_002887477.1	Np002G081350
OG0004215	XP_020865760.1	Np002G073510
OG0004216	XP_002887812.1	Np002G071260
OG0004217	XP_020887929.1	Np007G408670
OG0004218	XP_020889272.1, XP_020875628.1	Np007G404260
OG0004219	XP_020889277.1	Np007G403330
OG0004220	XP_020886108.1	Np007G390240
OG0004222	XP_020888593.1	Np007G393970
OG0004223	XP_020888470.1	Np007G395410
OG0004224	XP_020887150.1	Np007G396030
OG0004225	XP_002885316.1	Np007G396870
OG0004226	XP_020887650.1	Np007G381060
OG0004227	XP_020888915.1	Np007G382030
OG0004228	XP_020886166.1	Np007G382040
OG0004229	XP_002885493.1	Np007G382840
OG0004230	XP_020886684.1	Np007G397030, Np007G383080
OG0004231	XP_020886932.1	Np007G383750
OG0004233	XP_002883459.2	Np007G385430
OG0004234	XP_002886138.1	Np005G318030, Np007G375160
OG0004235	XP_020869480.1, XP_020886284.1	Np007G373810, Np007G373820, Np007G373800
OG0004236	XP_020872650.1	Np005G275830
OG0004237	XP_020875022.1	Np005G310730
OG0004238	XP_020867811.1	Np004G190470
OG0004239	XP_002894530.2	Np004G190670
OG0004240	XP_020870593.1	Np004G192040
OG0004241	XP_002894459.1	Np004G192460
OG0004242	XP_020867127.1	Np004G193030
OG0004243	XP_020867150.1	Np004G193320
OG0004244	XP_020869213.1	Np004G195710
OG0004245	XP_020875753.1, XP_020885902.1, XP_020885903.1, XP_002877070.1	Np002G086800
OG0004246	XP_002878342.1, XP_002894100.1	Np005G261480, Np004G199770
OG0004247	XP_002879514.1	Np006G341550
OG0004248	XP_002884601.2	Np007G416690
OG0004249	XP_020877874.1	Np001G013660
OG0004251	XP_020882293.1	Np001G062000
OG0004252	XP_020879681.1	Np001G062780
OG0004253	XP_002878347.1, XP_020891427.1	Np001G066560
OG0004254	XP_002871173.1, XP_002878395.1	Np001G067550
OG0004255	XP_020865877.1, XP_020882222.1	Np001G068580
OG0004257	XP_020869539.1, XP_020884767.1	Np002G122130
OG0004262	XP_002887948.1, XP_020889821.1	Np002G122770
OG0004263	XP_002878671.1, XP_002878669.1, XP_020883240.1	Np006G367680
OG0004264	XP_020885167.1	Np003G133180, Np006G342640
OG0004265	XP_002893492.1	Np004G210650
OG0004266	XP_020871071.1, XP_020871590.1	Np003G161130
OG0004275	XP_020872045.1	Np005G275620
OG0004276	XP_002875261.1, XP_020889508.1	Np005G264560
OG0004277	XP_002869386.1	Np005G273890
OG0004278	XP_020873219.1	Np005G272320
OG0004279	XP_020872240.1	Np005G271840
OG0004280	XP_002867194.1	Np005G263330
OG0004281	XP_020874893.1	Np005G264190
OG0004282	XP_020874799.1	Np005G264960
OG0004283	XP_002867086.1	Np005G266010
OG0004284	XP_002893850.1, XP_002893849.1	Np004G215520
OG0004285	XP_020867121.1	Np004G219730
OG0004286	XP_002894632.1	Np002G107480, Np002G107390
OG0004287	XP_002875068.1	Np001G027870
OG0004288	XP_002875142.1	Np001G025230
OG0004289	XP_002875263.1	Np001G023700
OG0004290	XP_002875365.1	Np001G021150
OG0004291	XP_020871581.1	Np007G385530
OG0004294	XP_020884455.1	Np006G328350
OG0004295	XP_002881760.1	Np006G330560
OG0004296	XP_002884774.1	Np007G412540
OG0004297	XP_020888328.1	Np007G410620
OG0004298	XP_002882748.1	Np007G409800
OG0004299	XP_002864080.1	Np003G171700
OG0004300	XP_020882871.1	Np003G184450
OG0004301	XP_020889657.1, XP_002865852.1	Np004G217310
OG0004302	XP_020871885.1	Np003G168080
OG0004303	XP_002869607.1	Np005G279130
OG0004304	XP_020884322.1	Np004G229640, Np003G155080
OG0004305	XP_002874304.1	Np001G013820
OG0004306	XP_020879151.1	Np003G140260
OG0004307	XP_020886082.1, XP_020878335.1	Np003G138570
OG0004308	XP_002873476.1	Np003G137150
OG0004309	XP_002871325.1	Np003G134790, Np003G134780
OG0004310	XP_020876800.1	Np003G134330
OG0004311	XP_020875054.1	Np005G292410
OG0004311	XP_020881103.1	Np001G035330
OG0004312	XP_020875399.1	Np005G291940
OG0004313	XP_002870008.2	Np005G290500
OG0004314	XP_020872854.1	Np005G288720
OG0004315	XP_002869929.1, XP_002869931.1	Np005G288270
OG0004316	XP_002869917.2	Np005G287170
OG0004317	XP_002869908.1	Np005G287460
OG0004318	XP_002869812.2	Np005G284900
OG0004319	XP_020873448.1	Np005G284720
OG0004320	XP_020873616.1	Np005G283490
OG0004321	XP_002869742.1	Np005G282880
OG0004322	XP_020878705.1	Np003G178810
OG0004323	XP_020868985.1	Np004G204310
OG0004323	XP_002874563.1	Np003G176400
OG0004324	XP_020886718.1	Np007G383500
OG0004326	XP_002893572.1	Np004G212770
OG0004327	XP_020866843.1	Np004G213860
OG0004328	XP_002893634.1	Np004G214050
OG0004329	XP_002878528.1	Np006G371280
OG0004330	XP_020873011.1	Np005G267320
OG0004331	XP_020872146.1	Np005G268600
OG0004332	XP_020872897.1	Np003G141350
OG0004333	XP_020878610.1	Np003G177910
OG0004334	XP_020877635.1	Np003G181740
OG0004336	XP_020874268.1	Np005G309910
OG0004337	XP_002885749.1	Np007G388540
OG0004338	XP_020875714.1	Np005G307500
OG0004339	XP_002868284.1, XP_020872682.1	Np005G305370
OG0004340	XP_002868257.1	Np005G304440
OG0004341	XP_002868249.1	Np005G304170
OG0004342	XP_020866227.1, XP_020868679.1	Np004G190260
OG0004343	XP_020879777.1	Np001G069320
OG0004344	XP_020885023.1	Np006G321930
OG0004345	XP_020883483.1	Np006G322990
OG0004346	XP_020882674.1	Np006G323210
OG0004347	XP_020882962.1, XP_020891076.1	Np002G076860
OG0004348	XP_020885701.1	Np006G327440
OG0004349	XP_002876456.1	Np001G062940
OG0004350	XP_002873965.1	Np003G147890
OG0004351	XP_020880024.1	Np001G059250
OG0004352	XP_020871378.1, XP_002881694.1	Np006G332450
OG0004353	XP_002874067.1	Np003G150410
OG0004354	XP_020869627.1	Np003G153300
OG0004355	XP_002866570.1	Np001G005490
OG0004356	XP_002866588.1	Np001G005090
OG0004357	XP_002864956.1	Np001G003050
OG0004358	XP_020868006.1	Np001G001630
OG0004359	XP_002866726.1	Np001G001480
OG0004360	XP_020868851.1	Np004G259810
OG0004361	XP_020875898.1	Np003G189170, Np005G262760
OG0004362	XP_002892163.1	Np004G256950
OG0004362	XP_020876422.1	Np003G185470
OG0004363	XP_002879449.1	Np006G345560, Np009G431760
OG0004364	XP_020883152.1	Np007G406610, Np009G431620
OG0004365	XP_020867422.1	Np004G253760
OG0004366	XP_020885637.1	Np006G354810, Np006G348090
OG0004367	XP_020885483.1, XP_002889593.1	Np006G354560
OG0004368	XP_002881112.1	Np006G347580, Np006G353190
OG0004370	XP_020882817.1	Np006G352740, Np006G347950
OG0004371	XP_020884550.1	Np006G352180
OG0004373	XP_020889328.1	Np007G423070
OG0004374	XP_020886543.1	Np007G419200
OG0004375	XP_002872266.2	Np001G014930
OG0004376	XP_020887581.1	Np007G418630
OG0004377	XP_002884549.1	Np007G417760
OG0004378	XP_002882450.1	Np007G417510
OG0004379	XP_002884577.1	Np007G417170
OG0004380	XP_002884638.1	Np007G415770, Np007G415780
OG0004381	XP_002879589.1	Np006G339700
OG0004382	XP_002881429.1	Np006G339510
OG0004383	XP_002879634.1	Np006G338140
OG0004385	XP_002890143.1	Np004G240180
OG0004386	XP_020867479.1	Np004G238280
OG0004387	XP_020891420.1, XP_020891415.1	Np002G081100
OG0004389	XP_002890295.1	Np004G236990
OG0004390	XP_002889125.1	Np002G075360
OG0004391	XP_020891262.1	Np002G083110
OG0004392	XP_020869024.1	Np004G231240
OG0004393	XP_020867941.1	Np004G225980
OG0004394	XP_020870652.1	Np004G209440
OG0004395	XP_020889411.1, XP_020873291.1	Np003G148360, Np005G281560
OG0004396	XP_002878742.1	Np006G365990
OG0004396	XP_002869352.1	Np005G272460
OG0004397	XP_020870551.1	Np004G243700
OG0004398	XP_020870522.1	Np004G244730
OG0004399	XP_020869518.1	Np004G244860
OG0004400	XP_002889901.1	Np004G246200
OG0004401	XP_020866421.1	Np004G247540
OG0004402	XP_002887301.1, XP_002892584.1	Np004G248090
OG0004403	XP_002889789.1	Np004G248790
OG0004404	XP_020867302.1, XP_020870445.1	Np004G250160
OG0004405	XP_020867703.1, XP_020867702.1	Np004G251360
OG0004406	XP_020867411.1	Np004G251490
OG0004407	XP_020879349.1	Np003G142110
OG0004408	XP_002871712.1	Np003G143300
OG0004409	XP_020878112.1	Np003G144020
OG0004410	XP_002873902.2	Np003G146380
OG0004411	XP_002871827.1	Np003G146470
OG0004412	XP_020876239.1	Np001G014130
OG0004413	XP_020876983.1	Np001G014830
OG0004414	XP_002865625.1	Np001G017900
OG0004415	XP_020875966.1	Np003G131470
OG0004416	XP_002874271.1	Np001G013240
OG0004418	XP_002872061.1, XP_020885205.1	Np001G010670
OG0004419	XP_002872039.1	Np001G010180
OG0004420	XP_002866429.1	Np001G009330
OG0004421	XP_020881521.1, XP_020875339.1	Np001G050670, Np004G203340
OG0004422	XP_002888659.1	Np002G089510
OG0004423	XP_002887249.1, XP_002870395.1	Np002G086520, Np002G086530
OG0004424	XP_002888762.1	Np002G085580
OG0004425	XP_020891058.1	Np002G084720
OG0004426	XP_020891270.1, XP_002862882.2	Np002G083250
OG0004427	XP_020890857.1, XP_020890856.1	Np002G082970
OG0004428	XP_002889030.1	Np002G077870
OG0004430	XP_002887546.1	Np002G079110
OG0004430	XP_020889776.1	Np002G079120
OG0004431	XP_020890258.1	Np002G081730
OG0004432	XP_020890470.1	Np002G073240
OG0004433	XP_020890425.1	Np002G072790
OG0004434	XP_020891291.1	Np002G072370
OG0004435	XP_002889255.1	Np002G071980
OG0004436	XP_002884932.1	Np007G408400
OG0004437	XP_020886614.1	Np007G406050, Np004G233050
OG0004438	XP_020888657.1	Np007G405930
OG0004440	XP_002882916.1	Np007G404560
OG0004442	XP_020888642.1	Np007G403640
OG0004443	XP_020887319.1	Np007G390470
OG0004444	XP_020891526.1, XP_002885263.2	Np007G394570
OG0004445	XP_020887206.1	Np007G397550
OG0004446	XP_020886276.1	Np007G398340
OG0004447	XP_020888044.1	Np007G380640
OG0004448	XP_002885412.1	Np007G380660
OG0004449	XP_020888732.1	Np007G381290
OG0004450	XP_002885473.1	Np007G382350
OG0004451	XP_020889427.1	Np007G384370
OG0004452	XP_002878917.1	Np006G363070
OG0004453	XP_002886178.1	Np007G374420
OG0004453	XP_002883837.1	Np007G374410
OG0004454	XP_020888357.1	Np007G374890
OG0004455	XP_002886243.1, XP_002886244.1	Np007G373870
