Orthogroup	Arabidopsis_lyrata_NCBI	Cochlearia_excelsa
OG0004970	XP_002879270.1	g39902
OG0004971	XP_002881118.1	g51217, g39908
OG0004972	XP_002881094.1	g39927
OG0004973	XP_002879230.1, XP_002879231.1, XP_020871652.1	g37881
OG0004974	XP_020884870.1	g37877
OG0004975	XP_002879161.1	g40026, g37842
OG0004976	XP_002880957.1	g40075, g53438
OG0004977	XP_020885414.1	g40144
OG0004978	XP_002873643.1	g5226, g45634
OG0004979	XP_020887359.1	g12415
OG0004981	XP_020887570.1	g7924
OG0004982	XP_002882253.1	g7854
OG0004983	XP_002873796.1	g29160, g5017
OG0004984	XP_002871793.1	g41494
OG0004985	XP_002874352.2	g10132
OG0004986	XP_002874312.1	g10104, g4859
OG0004987	XP_020878273.1	g41428
OG0004988	XP_020889520.1	g7658, g12497
OG0004989	XP_002878134.1	g18998, g2083
OG0004990	XP_002884623.1	g12948, g12459, g7612
OG0004991	XP_020889563.1	g12975, g12437, g7582
OG0004992	XP_020886253.1	g7557, g12997
OG0004993	XP_002884690.1	g12987
OG0004994	XP_020885552.1	g51879, g37355
OG0004995	XP_002881689.1, XP_002862370.1	g37341
OG0004996	XP_020883999.1	g37328, g51810
OG0004997	XP_002876283.1	g2239, g19129, g11283
OG0004998	XP_020883716.1	g38023, g51555
OG0004999	XP_020883724.1	g37147, g38025
OG0005000	XP_002890790.1	g32377
OG0005001	XP_002879719.2	g51686
OG0005002	XP_020884801.1	g51694, g37251
OG0005003	XP_002879730.1	g37258
OG0005005	XP_002892861.1	g31591
OG0005006	XP_002890187.2	g31663, g27350
OG0005007	XP_002892952.1	g31708
OG0005008	XP_002890233.1	g31716
OG0005009	XP_020869030.1	g31744, g50026
OG0005010	XP_002890283.2	g31786, g27409
OG0005011	XP_020870043.1	g31824
OG0005012	XP_020866993.1	g50104, g31886
OG0005013	XP_020891220.1	g46390
OG0005014	XP_020866234.1	g32020, g27513
OG0005015	XP_020867354.1	g27524
OG0005016	XP_002890608.1	g32078
OG0005017	XP_002870319.1	g17892
OG0005018	XP_020887736.1, XP_020870870.1	g32115
OG0005019	XP_020870718.1	g50343, g27576
OG0005020	XP_020869572.1	g50366, g32160
OG0005021	XP_020867735.1	g32212, g50388
OG0005022	XP_020869360.1	g32240, g50395
OG0005023	XP_020876945.1, XP_002893453.1	g32255
OG0005024	XP_002887115.1	g44908
OG0005025	XP_002867645.1	g17196
OG0005026	XP_002869672.1	g23764
OG0005027	XP_002867198.1	g23202
OG0005029	XP_002892769.1	g49893
OG0005030	XP_020891055.1	g46558
OG0005031	XP_002892685.1	g31380
OG0005032	XP_020868735.1	g49806
OG0005034	XP_002892583.2	g27122, g49734
OG0005035	XP_002889798.1	g27108, g31242
OG0005036	XP_020867092.1, XP_020867088.1, XP_002892547.1	g49722
OG0005037	XP_002889732.2	g31158
OG0005038	XP_002870056.1, XP_020882904.1	g51487
OG0005039	XP_020870117.1	g49607, g27024
OG0005040	XP_020868330.1	g31122, g49685
OG0005041	XP_002889599.1	g49542
OG0005042	XP_002889594.1	g49539
OG0005043	XP_020867848.1	g49530, g30971, g30966
OG0005044	XP_020867626.1	g30914
OG0005045	XP_020868136.1	g49486
OG0005046	XP_002892139.1	g30801
OG0005047	XP_002894314.1, XP_020870189.1	g44113, g36008, g35172, g49327, g30745, g3709
OG0005049	XP_002889356.1	g49309
OG0005050	XP_020878621.1	g5135
OG0005051	XP_002888883.1	g45713
OG0005052	XP_020878040.1	g5071, g45716
OG0005053	XP_002871706.1	g5060, g45720
OG0005054	XP_020878079.1	g5041, g45736
OG0005055	XP_002873817.1	g29145
OG0005056	XP_020879303.1	g4994, g29142
OG0005057	XP_020877782.1	g29009, g29007
OG0005058	XP_002873881.1	g4932, g29038
OG0005059	XP_002873895.2	g29045
OG0005060	XP_002873919.1	g29077
OG0005061	XP_002871870.1	g29099, g41434
OG0005062	XP_020879019.1	g4860
OG0005064	XP_002874409.2	g4716
OG0005065	XP_002863991.1	g4669, g10186
OG0005066	XP_002863946.1, XP_002863964.1	g10234
OG0005067	XP_020871351.1	g10223
OG0005068	XP_002865614.1	g10288
OG0005069	XP_020890591.1	g10284
OG0005070	XP_002877968.1	g2298
OG0005071	XP_002878993.1	g6454
OG0005071	XP_002874334.1	g11172
OG0005072	XP_002871133.1	g29750, g5646
OG0005073	XP_002877680.1	g2625, g19399
OG0005075	XP_002864708.1	g9944
OG0005076	XP_002866402.1	g446, g9942
OG0005077	XP_020866528.1, XP_002866428.1	g9907
OG0005078	XP_002866434.1	g422, g18593
OG0005079	XP_020891165.1	g9866
OG0005080	XP_020871321.1	g1210
OG0005081	XP_020884171.1	g28724, g1187
OG0005082	XP_020867112.1	g1160
OG0005083	XP_020867065.1	g1159
OG0005084	XP_002877727.1	g2594, g19367
OG0005085	XP_002875964.1	g2626
OG0005086	XP_020881691.1	g19400
OG0005087	XP_020881003.1	g2632, g11381
OG0005088	XP_002875937.1, XP_002872419.1	g2653
OG0005089	XP_002877554.1	g2797, g11407
OG0005090	XP_020876786.1	g716
OG0005091	XP_002887143.1	g41602, g41623
OG0005092	XP_002887183.1	g44839
OG0005093	XP_020890585.1	g44834
OG0005094	XP_020890832.1	g41508, g44831
OG0005095	XP_020879972.1	g10824
OG0005096	XP_020865661.1	g44805
OG0005097	XP_020891195.1	g45775, g44780
OG0005098	XP_020891631.1	g44738
OG0005099	XP_002887403.1	g45975
OG0005100	XP_002887722.1	g46419
OG0005101	XP_020891175.1	g46395
OG0005102	XP_002863882.1	g10283
OG0005103	XP_002887660.1	g46311, g44383
OG0005104	XP_002889076.1	g44404
OG0005105	XP_002889065.1	g46255
OG0005106	XP_002887591.1	g44465
OG0005107	XP_020891736.1	g44324
OG0005108	XP_020891102.1	g46579
OG0005109	XP_002887833.1	g46585
OG0005111	XP_020869344.1	g54309, g36727
OG0005112	XP_020889534.1	g7224
OG0005113	XP_002882838.1	g13191, g13192
OG0005114	XP_002884994.1	g13203, g12213
OG0005116	XP_002885045.1	g7160
OG0005117	XP_002882919.1	g7111
OG0005118	XP_020872066.1, XP_020886367.1	g7084
OG0005119	XP_002882947.1	g7076, g12138
OG0005120	XP_020888138.1	g7064, g13243
OG0005121	XP_020886107.1	g7045
OG0005122	XP_020888628.1	g7017
OG0005123	XP_002885143.1	g7006
OG0005124	XP_002883139.1	g12002, g6868
OG0005125	XP_020888552.1	g11981
OG0005126	XP_020886278.1	g13364
OG0005127	XP_002885385.1	g11903
OG0005128	XP_020889428.1	g6713
OG0005129	XP_002885401.1	g6708
OG0005130	XP_002885420.1	g13378
OG0005131	XP_002885429.1	g13381
OG0005132	XP_002883310.1	g11866
OG0005133	XP_002883295.1	g11873
OG0005134	XP_020889377.1	g13382
OG0005135	XP_020872751.1	g24466
OG0005136	XP_020889509.1	g6568
OG0005137	XP_002883481.2	g6484
OG0005138	XP_020888451.1	g6472, g13479
OG0005140	XP_020888731.1	g5999
OG0005141	XP_002884178.1	g5980
OG0005142	XP_020887858.1	g13926, g5977
OG0005143	XP_020886559.1	g5974, g13923
OG0005144	XP_020887843.1, XP_020886514.1	g13861, g5917
OG0005145	XP_002894529.2	g36734
OG0005146	XP_002891838.1, XP_020888089.1	g36716
OG0005147	XP_002891686.1	g54258
OG0005148	XP_002891631.2	g28039
OG0005149	XP_002891473.1	g54112
OG0005150	XP_020882550.1	g19282
OG0005151	XP_020882267.1	g19250, g11329
OG0005152	XP_002876170.1	g2405
OG0005153	XP_020880254.1	g19169, g11304
OG0005154	XP_002876241.1	g19167, g2309
OG0005155	XP_020881134.1	g2452, g19286
OG0005156	XP_020879700.1	g19133, g2268
OG0005157	XP_020881225.1	g19132
OG0005158	XP_002883576.1, XP_002878005.1	g50609, g27924, g2250
OG0005159	XP_020882509.1	g19044
OG0005160	XP_020881590.1	g19038
OG0005161	XP_020881682.1	g19027, g2147
OG0005162	XP_002878164.1	g2119
OG0005163	XP_002876514.1	g2028
OG0005164	XP_020880265.1	g18881
OG0005165	XP_020880001.1	g1877
OG0005166	XP_020884049.1	g1843
OG0005167	XP_002876622.1	g1839
OG0005168	XP_020882197.1	g24221
OG0005169	XP_020889238.1	g44145
OG0005170	XP_002868133.1	g17585, g47159
OG0005172	XP_002875237.1, XP_002875238.1	g37250
OG0005173	XP_002867476.1	g23584, g47650
OG0005174	XP_020877646.1, XP_020865694.1	g43239
OG0005176	XP_020888346.1	g1821
OG0005178	XP_020874963.1	g16794
OG0005179	XP_020881926.1, XP_002875399.2	g10461
OG0005182	XP_002893316.1	g27563, g50309
OG0005183	XP_020882965.1	g11015
OG0005184	XP_002869546.1	g18681, g1622
OG0005185	XP_020883956.1, XP_002880863.1	g40667
OG0005186	XP_002872095.1, XP_002872098.1, XP_002872096.2	g10000
OG0005188	XP_020881199.1	g10204, g4784
OG0005192	XP_020872099.1	g23575, g17063
OG0005193	XP_020874387.1	g47676, g23544
OG0005194	XP_020874904.1	g47686, g23519
OG0005195	XP_020874781.1	g17021
OG0005196	XP_002867396.1	g23460
OG0005197	XP_002884131.1	g6007
OG0005198	XP_002867390.1	g47702
OG0005199	XP_020872510.1	g16997
OG0005200	XP_020865666.1	g47723
OG0005201	XP_020873120.1	g23425, g47734
OG0005202	XP_002867361.1, XP_002885912.1	g23423
OG0005203	XP_020882329.1	g16975
OG0005204	XP_002869365.1	g23384
OG0005205	XP_002867323.1	g23366
OG0005206	XP_020872912.1	g23363
OG0005207	XP_020874008.1	g23342
OG0005208	XP_020877192.1, XP_020870114.1	g49866
OG0005209	XP_020872724.1	g47826
OG0005210	XP_020873118.1	g23245, g47823
OG0005211	XP_002869170.1	g47870, g23134
OG0005212	XP_002869148.1	g23097
OG0005213	XP_020873146.1	g47879
OG0005214	XP_020875501.1	g23032
OG0005215	XP_020867083.1	g50612
OG0005216	XP_020868671.1	g27767, g50622
OG0005217	XP_020875368.1	g47189
OG0005218	XP_002886704.1	g44027
OG0005219	XP_002886559.2	g36835, g40978
OG0005220	XP_002888075.1	g38262, g44190, g40950
OG0005221	XP_020880004.1	g10766
OG0005222	XP_020879996.1	g1507, g16060
OG0005223	XP_002875101.1	g10740
OG0005224	XP_002875111.1	g10733
OG0005225	XP_020881085.1	g10716
OG0005226	XP_020880321.1	g10669
OG0005227	XP_002876886.1	g16679
OG0005229	XP_002876891.1, XP_002875224.1	g10657
OG0005230	XP_020882432.1	g10586
OG0005231	XP_002889972.1	g31407, g10543
OG0005232	XP_020881057.1	g10532
OG0005234	XP_002875411.1	g10452
OG0005235	XP_020881677.1	g10377
OG0005236	XP_002888583.1	g44917
OG0005237	XP_020891635.1, XP_020869515.1	g40854
OG0005238	XP_020865851.1	g40879
OG0005239	XP_020873492.1	g47575, g17147
OG0005240	XP_020885399.1	g51962, g37371
OG0005241	XP_020886486.1	g13088, g7434
OG0005242	XP_002884858.2	g12312
OG0005243	XP_020888316.1	g7337
OG0005244	XP_002865755.1, XP_002865754.1	g26658
OG0005245	XP_002865959.1	g28410
OG0005246	XP_002864228.1	g28409
OG0005247	XP_020873708.1	g47504, g17216
OG0005248	XP_020879806.1	g1027
OG0005249	XP_020879637.1	g18827, g1922
OG0005250	XP_020877637.1	g39362
OG0005251	XP_020871817.1	g1124, g28651
OG0005252	XP_020872016.1	g28688
OG0005254	XP_020877589.1	g45621, g29356
OG0005255	XP_002871538.1, XP_020879528.1, XP_020879211.1	g45603, g29386
OG0005257	XP_020878577.1	g5330, g29407
OG0005258	XP_020876836.1	g5334
OG0005259	XP_020878852.1	g5348
OG0005260	XP_002874237.1	g579
OG0005260	XP_020876712.1	g5399
OG0005261	XP_020876755.1	g29476, g5400
OG0005262	XP_020878188.1	g5437, g29537
OG0005263	XP_002871319.1	g29589
OG0005264	XP_002873350.1	g29593, g45498
OG0005265	XP_020878451.1	g5532
OG0005266	XP_002873304.1	g5561
OG0005267	XP_020873211.1	g24225
OG0005268	XP_002870067.1	g17493
OG0005269	XP_020874756.1	g47335, g24069
OG0005270	XP_020873683.1	g23961, g47421, g17296
OG0005271	XP_020873354.1	g23848
OG0005272	XP_020868503.1	g32721
OG0005274	XP_020870126.1	g28151, g53837
OG0005275	XP_020886726.1	g13432
OG0005276	XP_002890747.1	g50435, g32294, g27639
OG0005277	XP_002893509.1	g32321
OG0005278	XP_020868226.1, XP_020884687.1	g50457
OG0005279	XP_002890772.1	g32340, g50464
OG0005280	XP_020870583.1	g27656
OG0005281	XP_020867239.1	g50511
OG0005282	XP_002890824.2	g27687
OG0005283	XP_020870693.1	g32433
OG0005284	XP_020870723.1	g50530
OG0005285	XP_002868995.1	g22845
OG0005287	XP_002868978.1	g22821
OG0005288	XP_020884108.1	g50904
OG0005290	XP_020874670.1	g22690
OG0005291	XP_020881115.1	g1744
OG0005292	XP_020868492.1, XP_002880896.1, XP_002865947.1	g898
OG0005293	XP_002881366.1	g37114, g13661
OG0005294	XP_020883102.1	g51504, g37123
OG0005295	XP_020891625.1	g44441
OG0005296	XP_002874650.1	g25773
OG0005297	XP_020873793.1	g17269, g17266
OG0005298	XP_020877736.1	g40404
OG0005299	XP_002872757.2, XP_020876434.1	g36283
OG0005300	XP_020871325.1	g40482
OG0005301	XP_002865206.1	g40601
OG0005302	XP_020885095.1	g10901
OG0005303	XP_002870307.1	g47062
OG0005304	XP_020879989.1, XP_020887623.1	g6433
OG0005306	XP_020874261.1, XP_020881255.1, XP_002868352.1	g46998
OG0005307	XP_002868309.1	g17771
OG0005308	XP_020885092.1	g16841
OG0005309	XP_020875584.1	g50359
OG0005310	XP_002882002.1	g41166, g52227
OG0005311	XP_002882000.1	g37590, g52229
OG0005313	XP_020885316.1	g38227, g37533
OG0005314	XP_020874702.1	g7361, g52122
OG0005315	XP_020883299.1	g37497
OG0005316	XP_020883359.1	g37490
OG0005317	XP_002879996.1	g52075, g38193
OG0005318	XP_002879961.1	g52019
OG0005319	XP_020885171.1	g52023, g37421
OG0005320	XP_020885492.1	g52025
OG0005321	XP_020884764.1, XP_020883284.1	g52002
OG0005323	XP_020878790.1	g5800
OG0005324	XP_020878320.1	g5782
OG0005325	XP_002870988.1	g45339, g5780
OG0005327	XP_020879483.1	g5732
OG0005329	XP_020877168.1, XP_002894209.2	g19112
OG0005330	XP_002874303.1	g635
OG0005331	XP_020875850.1	g28944, g709
OG0005332	XP_020876653.1	g28942, g712
OG0005333	XP_002874007.1	g725
OG0005334	XP_020878231.1	g729
OG0005335	XP_002874015.2	g28916
OG0005336	XP_002867677.1	g23847, g47490
OG0005337	XP_020878625.1	g758, g28902
OG0005338	XP_020877825.1	g28889
OG0005339	XP_020879173.1	g789, g43751
OG0005340	XP_020878289.1	g684, g28964
OG0005341	XP_002874066.1	g28872
OG0005342	XP_020871636.1	g28851
OG0005343	XP_020871890.1	g28804
OG0005344	XP_002866344.1	g39224, g28759
OG0005345	XP_020881187.1	g39233, g28740
OG0005346	XP_020871967.1	g2724
OG0005347	XP_020869820.1, XP_020869792.1	g36059, g36057
OG0005348	XP_020870533.1, XP_020890217.1, XP_020890233.1, XP_020890253.1	g4083
OG0005349	XP_020881871.1	g258
OG0005350	XP_020871152.1	g9775
OG0005351	XP_020888296.1	g205
OG0005352	XP_002864923.1	g203
OG0005353	XP_002866670.1	g152
OG0005354	XP_020871887.1	g9703, g145
OG0005355	XP_002864990.1	g9685, g18674
OG0005356	XP_020871099.1	g111
OG0005358	XP_002865059.1, XP_002880683.1	g31
OG0005359	XP_020872027.1	g19636, g19641, g54378
OG0005361	XP_002875048.1	g25337
OG0005362	XP_020877078.1	g25376, g39460
OG0005363	XP_020876778.1	g45265
OG0005364	XP_020867077.1	g49349
OG0005365	XP_002872882.1	g25422, g45224
OG0005366	XP_002874880.1	g39635, g25502
OG0005367	XP_020867546.1	g49451
OG0005368	XP_002881218.2	g39786
OG0005369	XP_020884303.1	g51311
OG0005370	XP_020882840.1	g37907
OG0005371	XP_020883545.1	g39845
OG0005372	XP_020885738.1	g39853
OG0005373	XP_002880946.1	g40064
OG0005374	XP_002880914.1	g40109
OG0005375	XP_020883232.1	g40174
OG0005376	XP_020874462.1	g23236
OG0005377	XP_020887056.1	g40845
OG0005378	XP_020889453.1	g12667
OG0005379	XP_002882277.1	g7830
OG0005380	XP_020877801.1	g29030, g41490
OG0005381	XP_020889560.1	g12554
OG0005382	XP_020888765.1	g12519
OG0005383	XP_002873624.1	g5252, g29341
OG0005384	XP_020886771.1	g12483
OG0005385	XP_020886395.1	g12468
OG0005386	XP_020871803.1	g7596
OG0005387	XP_020886391.1	g7574
OG0005389	XP_002879840.1	g37344
OG0005390	XP_020883514.1	g37325
OG0005391	XP_002879791.1, XP_020881856.1	g51764
OG0005392	XP_020885797.1	g37308, g43581
OG0005393	XP_002877990.1	g2275
OG0005394	XP_020884201.1	g37295
OG0005395	XP_002881420.1	g51558
OG0005397	XP_020882802.1	g37216
OG0005398	XP_020883177.1, XP_020883176.1	g51649
OG0005400	XP_020883876.1	g51699
OG0005401	XP_020888953.1	g7588
OG0005402	XP_002879739.1	g51713
OG0005403	XP_020867473.1	g31623, g27329
OG0005405	XP_020867621.1	g27414
OG0005406	XP_002890300.1	g31806
OG0005407	XP_002890302.2	g27421
OG0005408	XP_002890304.1	g31814
OG0005409	XP_020868660.1	g50064
OG0005410	XP_020869006.1	g31871, g27437
OG0005411	XP_002893088.1	g31898
OG0005412	XP_020866685.1	g31944, g50148
OG0005413	XP_020867397.1	g50204
OG0005414	XP_020891394.1	g46389
OG0005415	XP_020869717.1	g50235
OG0005416	XP_020867641.1	g27515
OG0005417	XP_020865928.1	g45950
OG0005418	XP_020891539.1	g44649
OG0005419	XP_020870637.1	g32117, g27570
OG0005420	XP_020867576.1	g32127
OG0005421	XP_020866641.1	g32131, g27581
OG0005422	XP_020868573.1	g27593
OG0005423	XP_002893439.1	g50396
OG0005424	XP_002893444.1	g32247
OG0005425	XP_002893445.1	g50397
OG0005426	XP_020873776.1	g47528
OG0005427	XP_020873757.1	g23759
OG0005429	XP_002878721.2	g50967, g38397
OG0005430	XP_002880438.1	g38505
OG0005431	XP_020870938.1	g31552, g52269
OG0005432	XP_002889917.1	g31358
OG0005433	XP_020866406.1	g27182
OG0005434	XP_002892604.1	g49753, g31280
OG0005435	XP_020869790.1	g31279
OG0005436	XP_020870480.1	g27101, g31234
OG0005437	XP_002889788.1	g31235
OG0005438	XP_020868188.1	g49697, g31210
OG0005439	XP_002892502.1	g31180
OG0005440	XP_002892500.1	g27071, g49636
OG0005441	XP_002892474.1	g31140
OG0005442	XP_002892447.2	g49611
OG0005443	XP_020866601.1	g27019
OG0005444	XP_020868590.1	g49551, g19212
OG0005446	XP_020867570.1	g26961
OG0005447	XP_002892083.1	g51489, g49345
OG0005448	XP_002873636.1	g29329
OG0005449	XP_020877558.1	g5179, g29302
OG0005450	XP_020877065.1	g5219, g29324
OG0005452	XP_020877887.1	g5056
OG0005453	XP_020878077.1	g29184
OG0005454	XP_020879177.1	g29140, g45752
OG0005455	XP_020877289.1	g41500, g28990
OG0005456	XP_002873852.1	g29010, g29008, g41496
OG0005457	XP_020876827.1	g29043, g4038, g4919
OG0005459	XP_020876941.1	g10137, g10127
OG0005460	XP_002874431.1	g4730
OG0005461	XP_002865680.1	g1634
OG0005462	XP_020878981.1	g29656
OG0005463	XP_020875924.1	g5608
OG0005464	XP_002871158.1	g29727, g5638
OG0005465	XP_020875975.1	g29746, g45416
OG0005466	XP_020875998.1	g29761
OG0005467	XP_002873168.1	g29773
OG0005468	XP_002873167.1	g29775
OG0005469	XP_020879593.1	g45403, g5685
OG0005470	XP_002874276.2, XP_020877871.1	g10072
OG0005471	XP_002864764.2	g9875, g386
OG0005472	XP_002864765.1	g385
OG0005473	XP_002866473.1	g9872
OG0005474	XP_020871880.1	g9858
OG0005475	XP_020867057.1	g1162
OG0005476	XP_002876053.1	g19340, g2522
OG0005477	XP_020869063.1	g342
OG0005478	XP_002877547.1	g2804
OG0005479	XP_020880433.1	g2940
OG0005480	XP_020878295.1	g41414
OG0005481	XP_002888618.2	g41635
OG0005482	XP_020886450.1	g12950
OG0005484	XP_002887194.1	g45754
OG0005485	XP_020891619.1	g45788
OG0005486	XP_020865773.1	g45807
OG0005487	XP_020890255.1	g45876
OG0005488	XP_020890563.1	g44664
OG0005489	XP_002888841.1	g44646, g45931
OG0005490	XP_002887726.1	g46425
OG0005491	XP_020890519.1	g46416
OG0005492	XP_020889523.1, XP_020890640.1	g46315
OG0005493	XP_002890414.1	g50159, g31953
OG0005494	XP_020891280.1	g46241
OG0005495	XP_002887603.1	g44448, g46214
OG0005496	XP_002887600.2	g46206
OG0005497	XP_020889947.1	g44463, g46198
OG0005498	XP_002887532.1	g44540
OG0005499	XP_002887531.1	g44542
OG0005500	XP_002887514.1	g46104
OG0005502	XP_020891567.1	g46019
OG0005503	XP_002888870.1	g45993
OG0005504	XP_002889192.1	g46454
OG0005505	XP_002889272.1	g46546
OG0005506	XP_002862161.2	g46565
OG0005507	XP_020889741.1	g46582, g44286
OG0005508	XP_020887977.1	g7285
OG0005509	XP_020887424.1	g7250
OG0005510	XP_020887933.1	g12155
OG0005511	XP_020886366.1	g13235, g7085
OG0005512	XP_020886840.1, XP_002889275.1	g13236
OG0005513	XP_020886635.1	g2155
OG0005513	XP_002885138.1	g7009
OG0005514	XP_020889166.1	g7007
OG0005516	XP_002870203.1	g47126, g17616
OG0005517	XP_002885183.1	g13273
OG0005519	XP_002883118.1	g13302
OG0005520	XP_020889312.1	g6859
OG0005521	XP_002883148.1	g11991
OG0005522	XP_002883155.1	g11984
OG0005523	XP_002885297.1	g11973
OG0005524	XP_020888461.1	g13344
OG0005525	XP_002885364.1	g11922
OG0005526	XP_002885390.1	g6714
OG0005528	XP_002869094.1	g23009
OG0005529	XP_002883256.1	g41349
OG0005530	XP_002867163.1	g47848
OG0005531	XP_002884024.1	g13718, g14058
OG0005532	XP_002884035.1	g13720, g6099
OG0005533	XP_002884096.1	g6030
OG0005534	XP_020886164.1, XP_002867013.1	g18253
OG0005535	XP_020888433.1	g5943, g13876
OG0005536	XP_002894497.1	g36706, g54331
OG0005537	XP_002894480.1	g54346
OG0005538	XP_002891793.1	g54347, g36686
OG0005539	XP_020870592.1	g54353
OG0005540	XP_020868069.1	g36660, g7154
OG0005541	XP_020867170.1	g36616
OG0005542	XP_020869935.1	g36447, g54173
OG0005543	XP_020866806.1	g36388
OG0005544	XP_020868395.1	g36302
OG0005545	XP_002866154.1, XP_002894097.1	g54060, g54050
OG0005546	XP_002877937.2	g19179
OG0005547	XP_020881627.1	g2319
OG0005548	XP_020881269.1	g2463
OG0005550	XP_020881488.1	g2105
OG0005551	XP_002876428.1	g18980
OG0005552	XP_020881120.1	g18967
OG0005553	XP_020880161.1	g2034
OG0005554	XP_002878350.1	g1889
OG0005556	XP_002878466.1	g18794
OG0005557	XP_020879707.1	g18741
OG0005558	XP_020874500.1	g24491
OG0005560	XP_020887735.1	g34353, g39496
OG0005561	XP_020883844.1	g51734
OG0005562	XP_002879981.1	g38181
OG0005563	XP_020872655.1	g18852
OG0005564	XP_002887643.2	g46283
OG0005566	XP_020866765.1	g49936
OG0005568	XP_020888326.1	g12310, g7352, g13123
OG0005569	XP_002863618.1	g11083
OG0005570	XP_002881109.1	g51208
OG0005571	XP_020871495.1	g50175
OG0005572	XP_002873710.1	g29272, g5132
OG0005573	XP_020879908.1, XP_020871574.1, XP_020878976.1	g41762, g39446
OG0005574	XP_020879037.1	g34875
OG0005575	XP_020879741.1	g10666
OG0005576	XP_002872048.1	g480
